BOR;AN;FI;RS;FI_EJ;URG;REG;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;dtTRANS;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;ACCSPE_PED;ACCSPE_PSY;ACCSPE_GER;ACCSPE_AUT;STAP;RMM;IMPL_SMUR_SITE;CONVURG24;FICONV;OUV_SEMAINE;AMPL_SEMAINE;OUV_SAM;AMPL_SAM;OUV_DIMFERIE;AMPL_DIMFERIE
URGENCES2;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;GEN;;1;IAO;17996;2610;3402;3253;1260;72;;;;;;;;;;3253;;5;;3117;1689;1675;;;;;0;1;;;;;;;;;
URGENCES2;2024;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;GEN;;1;MAO;83314;11602;2607;34770;7790;637;;;;;;;;;;34770;;16;5840;34897;20778;15453;;;;;0;1;;;;;;;;;
URGENCES2;2024;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;PED;;1;IAO;38510;;;;;;;;;;;;;;;6479;;4;;6478;4889;1595;;;;;;;;;;;;;;;
URGENCES2;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;GEN;2;1;IAO;23185;4095;6327;4443;;;3;;;;;;;;;4446;;4;;2125;909;1236;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;GEN;2;1;IAO;19113;4411;1242;742;231;14;2;2;0;0;0;0;115;16;15;859;;4;1460;2269;747;1529;0;1;1;0;1;1;;;;;;;;;
URGENCES2;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;GEN;3;1;IAO;67005;5409;22359;6889;1499;1404;;;;;;;782;433;45;7671;;12;4380;5481;2647;3408;1;;;;1;1;;;;;;;;;
URGENCES2;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;GEN;;1;IAO;26919;2478;2594;;;;;;;;;;;;;;;6;2196;1620;1145;482;;;;;;;;;;;;;;;
URGENCES2;2024;760780510;CLINIQUE DU CEDRE;760000257;GEN;1;1;IAO;26062;1825;4517;1127;207;12;;;;;;;40;8;1;1167;;4;1464;622;413;222;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;760780791;CLINIQUE LES ORMEAUX;760000414;GEN;2;1;IAO;28542;1357;3082;1125;156;26;12;3;0;;;;255;32;17;1392;;4;1460;2378;1809;595;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;GEN;;;;45895;6837;1288;13987;4152;103;58;12;3;0;0;0;265;6;3;14310;;8;2928;5566;1485;4802;;;;;;;;;;;;;;;
URGENCES2;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;PED;3;1;IAO;34012;;;;;;;;;;;;;;;4924;;2;732;1086;947;146;;;;;;;;;;;;;;;
URGENCES2;2024;760921809;CLINIQUE DE L'EUROPE;760000273;GEN;;1;IAO;53535;3666;10209;2148;308;55;93;27;0;0;0;0;48;10;8;2289;;7;2562;716;69;657;;;;;1;1;;;;;;;;;
URGENCES2;2024;770000131;CH DE COULOMMIERS;770021145;GEN;3;1;IAO;27613;2885;4050;4856;1608;100;274;3;28;;;;;;;5130;;2;732;1589;864;788;;;;;;;;;;;;;;;
URGENCES2;2024;770000131;CH DE COULOMMIERS;770021145;PED;3;1;IAO;8246;;;;;;;;;;;;;;;500;;;;0;0;0;;;;;;;;;;;;;;;
URGENCES2;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;GEN;3;1;IAO;26628;3205;4125;1631;504;42;;;;;;;;;;1631;;6;2196;2071;331;1859;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;PED;3;1;IAO;16621;;;;;;;;;;;;;;;688;;2;732;847;289;574;;;;;;;;;;;;;;;
URGENCES2;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;GEN;3;1;IAO;59786;5412;6525;11739;3192;245;568;3;46;;;;;;;12307;;18;6588;9420;2345;7780;1;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;PED;1;1;IAO;21171;;;;;;;;;;;;;;;1770;;4;1464;391;237;262;;;;;;;;;;;;;;;
URGENCES2;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;GEN;3;;IAO;21657;2209;4915;1509;616;26;0;0;0;0;0;0;0;0;0;1509;;6;2196;1738;682;1150;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770000172;CH DE PROVINS LEON BINET;770110070;GEN;3;1;IAO;26645;2599;3846;6985;1654;201;169;8;9;;;;;;;7154;;5;1825;5324;3129;2324;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770000172;CH DE PROVINS LEON BINET;770110070;PED;3;1;IAO;9222;;;;;;;;;;;;;;;967;;1;365;86;67;19;;;;;;;;;;;;;;;
URGENCES2;2024;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;GEN;3;1;IAO;16347;2038;2399;1436;488;31;202;1;7;;;;;;;1638;;6;2196;1011;315;932;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;GEN;3;1;IAO;41064;4482;4519;7870;2178;105;119;4;8;;;;;;;7989;;12;4392;4484;1470;4020;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;PED;3;1;IAO;19699;;;;;;;;;;;;;;;1888;;2;732;687;304;392;;;;;;;;;;;;;;;
URGENCES2;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;GEN;3;1;IAO;69382;4955;18466;11406;2694;1577;1120;34;52;;;;;;;12526;;12;4392;6918;1937;6354;;;;;;;;;;;;;;;
URGENCES2;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;PED;3;;IAO;13351;;;;;;;;;;;;;;;;;2;732;2;1;1;;;;;;;;;;;;;;;
URGENCES2;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;GEN;3;1;IAO;42939;2349;9188;;;;;;;;;;;;;;;4;1460;1912;1592;320;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;GEN;3;1;IAO;26486;1219;6167;540;124;45;;;;;;;;;;540;;3;1095;0;0;0;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;770790707;CLINIQUE DE TOURNAN;770000719;GEN;;1;IAO;18585;;;;;;;;;;;;;;;;;5;1825;1408;933;501;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;GEN;3;1;IAO;36573;3761;5047;5115;1573;90;346;1;14;;;;205;61;1;5666;;8;2918;2153;96;5062;1;1;1;0;1;1;;;;;;;;;
URGENCES2;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;PED;3;1;IAO;19335;;;;;;;;;;;;;;;3442;;4;1322;2240;1253;2541;;;;;;;;;;;;;;;
URGENCES2;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;GEN;1;1;IAO;19612;1606;1748;2831;871;18;;;;;;;;;;2831;;8;2926;1946;179;2234;0;0;0;0;0;0;;;;;;;;;
URGENCES2;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;GEN;3;1;IAOMAO;47218;7295;4264;11374;4599;86;34;17;;;;;556;130;11;11964;;14;4392;3664;322;5351;;;;;;;;;;;;;;;
URGENCES2;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;PED;;;;16099;;;;;;;;;;;;;;;2980;;6;1818;1217;352;945;;;;;;;;;;;;;;;
URGENCES2;2024;780000329;CH DE RAMBOUILLET;780110052;GEN;3;1;IAOMAO;26549;3310;3945;5849;1239;776;;;;;;;1032;462;58;6881;;11;4026;2927;846;2810;1;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;780000329;CH DE RAMBOUILLET;780110052;PED;3;0;;8897;;;;;;;;;;;;;;;741;;2;732;33;30;3;;;;;;;;;;;;;;;
URGENCES2;2024;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;GEN;3;1;IAO;14817;1050;3000;338;75;0;;;;;;;;;;338;;2;730;174;93;84;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;GEN;3;1;IAO;23788;1903;4657;;;;;;;;;;;;;;;4;1464;610;171;575;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;780300406;HOPITAL PRIVE DE PARLY II;780018032;GEN;;1;IAO;11359;2472;923;453;271;0;;;;;;;;;;453;;4;1464;1476;1220;267;1;0;1;0;1;1;;;;;;;;;
URGENCES2;2024;780300414;CH PRIVE DE L EUROPE;780000675;GEN;3;1;IAO;19049;2420;2300;1608;;;;;;;;;;;;1608;;4;1460;462;120;375;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;GEN;3;1;IAOMAO;56099;2762;9649;3024;480;249;0;0;0;0;0;0;587;143;148;3611;;8;2920;1721;370;1668;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;780300455;CH PRIVE DU MONTGARDE;780000717;GEN;3;1;IAO;25339;920;4498;3882;321;218;;;;;;;;;;3882;;4;1464;226;45;193;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;GEN;3;1;IAO;57805;8275;4631;7073;2155;105;754;25;49;;;;3859;1970;33;11686;;13;4758;6730;1738;6275;1;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;PED;3;1;IAO;28806;;;;;;;;;;;;;;;2643;;4;1464;2107;1172;1221;;;;;;;;;;;;;;;
URGENCES2;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;GEN;2;1;IAO;60135;7008;14974;9835;2567;1604;423;84;44;;;;831;409;53;11089;;12;4392;10078;3591;7550;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;GEN;3;1;IAO;15242;1592;2190;1647;733;10;0;0;0;0;0;0;0;0;0;1647;;4;1460;1455;1076;391;0;0;1;1;1;1;;;;;;;;;
URGENCES2;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;GEN;;1;IAO;29720;4969;4772;;;;;;;;;;;;;;;12;;6808;2552;6682;;;;;1;1;;;;;;;;;
URGENCES2;2024;800000143;CH ABBEVILLE;800000028;GEN;3;1;IAO;46218;5723;12154;12346;3548;1443;487;;;;;;347;;;13180;;8;;2572;594;2090;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;800000226;CH DOULLENS;800000069;GEN;;;;14853;1611;3269;1910;729;5;0;0;0;0;0;0;0;0;0;1910;;4;;850;265;608;0;0;0;0;0;0;;;;;;;;;
URGENCES2;2024;800000390;CH CHIMR MONTDIDIER;800000085;GEN;3;1;IAO;16651;2320;3246;1160;636;0;33;27;0;0;0;0;605;83;28;1798;;3;1095;1235;505;795;0;0;0;0;0;0;;;;;;;;;
URGENCES2;2024;800000432;CH PÉRONNE;800000093;GEN;3;1;IAO;17137;2420;2362;2606;980;28;222;5;3;10;0;0;503;120;43;3341;;2;;1476;539;1001;0;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;800006124;CHU AMIENS SUD;800000044;GEN;3;1;IAOMAO;75835;8373;2516;17486;4124;204;;;;;;;;;;17486;;12;4392;6199;3199;3308;;;0;0;1;1;;;;;;;;;
URGENCES2;2024;800006124;CHU AMIENS SUD;800000044;PED;3;1;IAO;27912;;;;;;;;;;;;;;;4849;;8;2928;2090;711;1407;;;;;;;;;;;;;;;
URGENCES2;2024;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;GEN;2;1;IAO;23133;2393;2050;2760;654;32;;;;;;;3389;864;;6149;;9;3285;2157;1481;727;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;GEN;2;1;IAO;14800;2844;992;4328;1500;28;;;;;;;;;;4328;;5;1825;1545;890;718;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;810000505;CH ALBI;810000331;GEN;2;1;IAOMAO;30263;4348;7587;7744;2453;1070;0;0;0;0;0;0;1099;135;146;8843;;8;2920;1926;1071;863;1;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;GEN;1;1;IAOMAO;41194;5764;9980;8586;3057;994;5;5;;;;;912;113;70;9503;;6;2196;3161;1044;2198;0;0;0;0;;0;;;;;;;;;
URGENCES2;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;GEN;3;1;IAO;13830;1810;3068;1513;719;45;5;4;0;0;0;0;425;81;39;1943;;4;1464;1083;157;1086;0;0;0;0;0;1;;;;;;;;;
URGENCES2;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;GEN;3;1;IAO;16573;2031;1991;1667;;;;;;;;;;;;1667;;5;1825;613;0;0;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;820000032;CH MONTAUBAN;820000016;GEN;1;1;IAO;31115;4679;6694;10239;2725;1440;79;2;7;0;0;0;0;0;0;10318;;9;3294;5828;1882;5087;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;GEN;2;1;IAO;12214;1553;678;3251;914;22;;;;;;;87;;;3338;;6;2190;1213;153;1237;;;;;1;1;;;;;;;;;
URGENCES2;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;GEN;1;1;IAO;7915;1576;1417;813;481;7;4;2;;7;5;;529;116;66;1353;;4;1464;963;199;930;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;GEN;;1;IAO;41482;4447;9335;3775;1576;50;56;35;0;0;0;0;1657;295;194;5488;;10;3480;1906;1448;461;;;;;;;;;;;;;;;
URGENCES2;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;GEN;3;1;IAO;31617;3839;6512;5341;1732;682;45;7;3;0;0;0;1851;661;102;7237;;6;2196;462;37;1557;1;1;1;1;1;1;;;;;;;;;
URGENCES2;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;GEN;1;1;IAO;30847;;;10779;;;;;;;;;;;;10779;;10;3660;7190;4586;2737;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;GEN;1;1;IAO;51172;7762;11624;10470;3033;855;361;7;1;0;0;0;2287;165;319;13118;;4;1464;1237;534;755;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;GEN;3;1;IAO;18671;2491;2433;1642;780;9;0;0;0;0;0;0;1387;276;105;3029;;8;2920;443;441;2;0;0;0;0;0;1;;;;;;;;;
URGENCES2;2024;830000345;CHITS CH SAINTE MUSSE;830100616;GEN;3;1;IAOMAO;88709;8074;29010;19276;4411;3816;857;8;41;;;;756;194;115;20889;;15;5490;9583;5169;4681;1;1;1;1;1;1;;;;;;;;;
URGENCES2;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;GEN;3;1;IAOMAO;34351;6401;188;1787;574;3;20;0;0;0;0;0;1910;1841;5;3717;;11;4015;6529;1874;5419;0;0;0;1;1;1;;;;;;;;;
URGENCES2;2024;830100608;CHITS CH GEORGE SAND;830100616;GEN;3;1;IAO;24170;4986;2466;5422;2260;62;21;2;1;;;;529;213;3;5972;;3;1098;4265;2375;1942;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;GEN;1;1;IAO;13597;1273;2004;2436;372;46;0;0;0;0;0;0;218;57;10;2654;;5;1830;2276;1488;830;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;GEN;3;1;IAO;18464;2105;4446;3220;;;19;;;;;;527;;;3766;;3;1089;2705;2239;476;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;GEN;2;1;IAO;22187;3189;2669;3879;1311;115;;;;;;;1770;340;115;5649;;6;2196;4867;3906;1217;0;0;1;0;1;1;;;;;;;;;
URGENCES2;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;GEN;;1;IAO;30098;3426;5272;4364;1502;102;6;3;0;0;0;0;1556;296;139;5926;;5;1830;1737;1317;456;;;;;1;;;;;;;;;;
URGENCES2;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;GEN;1;1;IAO;34692;4252;6316;6722;1736;3860;;;;;;;558;59;151;7280;;10;3660;3125;980;2458;1;1;1;1;0;1;;;;;;;;;
URGENCES2;2024;840000491;CHI SITE DE PERTUIS;130041916;GEN;2;1;IAO;11659;2104;1689;2441;979;54;11;2;0;0;0;0;44;9;4;2496;;4;1464;2383;1213;1389;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;840000525;CH VAISON LA ROMAINE;840000111;GEN;3;1;IAO;11562;1656;1353;2027;;;;;;;;;;;;2027;;6;2196;1432;518;1278;;;1;;1;1;;;;;;;;;
URGENCES2;2024;840000533;CH JULES NIEL DE VALREAS;840000129;GEN;3;0;;13673;1800;2855;1312;;;13;;;0;;;323;;;1648;;4;1460;894;266;677;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;GEN;3;1;IAO;127087;8657;43909;25857;4408;7629;;;;;;;2617;253;191;28474;;6;2196;954;945;13;1;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;850000118;CLINIQUE SAINT CHARLES;850013244;GEN;;1;IAO;16600;791;3495;474;;;;;;;;;;;;474;;6;2196;868;218;713;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;GEN;2;1;IAO;43312;5562;5205;9987;1515;185;12;;;;;;1348;;;11347;;;;15006;6296;9463;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;PED;3;1;IAO;12000;;;;;;;;;;;;;;;2823;;;;1601;1196;408;;;;;;;;;;;;;;;
URGENCES2;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;GEN;1;1;IAO;25992;4529;2989;9671;2990;192;355;26;0;0;0;0;0;0;0;10026;;;;7497;3270;5727;;;;;1;1;;;;;;;;;
URGENCES2;2024;850000209;CHD-SITE DE LUCON;850000019;GEN;2;1;IAO;9725;1878;1168;1638;223;;46;;;;;;163;;;1847;;;;3229;1590;2015;;;;;1;1;;;;;;;;;
URGENCES2;2024;850000225;CHD - SITE DE MONTAIGU;850000019;GEN;2;0;;7229;918;1559;963;176;0;1;;0;;;;87;;;1051;;0;;1465;1460;5;;;;;1;1;;;;;;;;;
URGENCES2;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;GEN;2;1;IAO;24597;4561;3862;4334;804;680;;;;;;;1747;303;256;6081;;11;4026;8444;5214;3286;0;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;GEN;;1;IAO;16400;2331;3222;6165;1792;486;;;;;;;1293;;;7458;;4;1464;2549;2549;0;0;0;0;0;1;;;;;;;;;;
URGENCES2;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;GEN;3;1;IAO;21194;2879;3445;4125;1632;50;;;;;;;;;;4125;;6;2196;2759;463;2913;1;1;1;0;1;1;;;;;;;;;
URGENCES2;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;GEN;3;0;;8777;1380;1404;1543;680;16;;;;;;;;;;1543;;1;366;369;80;298;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;860000223;CHU LA MILETRIE;860014208;GEN;3;1;IAOMAO;44170;6151;2180;16087;4122;378;;;;;;;;;;16087;;2;732;11785;6411;6169;0;1;0;1;1;1;;;;;;;;;
URGENCES2;2024;860000223;CHU LA MILETRIE;860014208;PED;3;1;IAO;17352;;;;;;;;;;;;;;;3397;;4;1464;3168;1335;1969;;;;;;;;;;;;;;;
URGENCES2;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;GEN;2;1;IAO;14106;1559;1831;2044;484;64;;;;;;;345;131;8;2389;;4;1460;734;160;627;0;0;0;1;1;0;;;;;;;;;
URGENCES2;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;GEN;1;1;IAO;48478;7323;1017;9904;2771;119;69;34;0;4;0;0;1699;428;1;11676;;11;3647;6761;1337;6735;1;1;1;1;1;1;;;;;;;;;
URGENCES2;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;GEN;3;1;IAO;13989;2171;2066;3076;1249;86;5;5;;;;;;;;3081;;3;1098;1983;547;1706;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;GEN;3;1;IAO;10459;1784;1545;1406;833;1;4;4;0;0;0;0;322;88;19;1732;;1;365;755;84;769;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;GEN;2;1;IAOMAO;25411;3019;1554;7445;1774;55;;;;;;;;;;7445;;6;2190;3253;2289;1039;0;0;1;0;1;1;;;;;;;;;
URGENCES2;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;PED;;;;26805;;;;;;;;;;;;;;;2515;;6;2190;1167;405;766;;;;;;;;;;;;;;;
URGENCES2;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;GEN;2;1;IAOMAO;44005;4649;14406;6347;1721;1165;6;1;0;0;0;0;176;109;0;6529;;12;4392;9989;2069;9606;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;GEN;;;;28241;3959;6027;6514;2025;711;;;;;;;625;96;52;7139;;4;1464;1702;388;1431;;;;;1;;;;;;;;;;
URGENCES2;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;GEN;3;1;IAOMAO;18400;2776;3563;5669;1823;574;18;5;0;;;;102;8;15;5789;;4;;3114;1125;2360;1;1;1;;1;1;;;;;;;;;
URGENCES2;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;GEN;3;1;IAO;13876;2113;1758;1763;705;66;1;1;0;;;;;;;1764;;4;1464;452;242;224;0;0;0;1;0;1;;;;;;;;;
URGENCES2;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;GEN;3;0;;6502;685;1155;809;276;36;160;16;0;;;;46;3;3;1015;;2;;557;324;237;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;890975527;CH AUXERRE;890000037;GEN;2;1;IAO;45810;5416;4500;7248;2051;106;;;;;;;1532;653;9;8780;;11;4026;2867;455;3096;1;0;1;;1;1;;;;;;;;;
URGENCES2;2024;890975527;CH AUXERRE;890000037;PED;1;1;;17778;;;;;;;;;;;;;;;1594;;3;1098;605;394;215;;;;;;;;;;;;;;;
URGENCES2;2024;890975535;CH AVALLON;890000409;GEN;3;0;;13218;1526;2327;1673;659;14;21;15;;;;;413;37;37;2107;;2;730;397;222;210;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;890975543;CH JOIGNY;890000417;GEN;1;1;IAO;21278;3806;3735;3413;;;;;;;;;;;;3413;;3;365;1422;854;590;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;890975550;CH SENS;890970569;GEN;3;1;IAO;37315;4818;90;2906;967;10;;;;;;;41;7;0;2947;;10;3360;4273;830;4400;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;890975550;CH SENS;890970569;PED;3;1;IAO;17977;;;;;;;;;;;;;;;979;;;;0;0;0;;;;;;;;;;;;;;;
URGENCES2;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;GEN;3;1;IAO;12994;1482;2235;;;;;;;;;;389;;;389;;2;732;280;103;209;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;900003039;HNFC SITE TREVENANS;900000365;GEN;3;1;IAOMAO;107739;12555;23386;22661;5873;2312;;;;;;;;;;22661;;10;3308;4443;1422;4098;1;1;;;1;1;;;;;;;;;
URGENCES2;2024;910000272;CH D ARPAJON;910110014;GEN;3;1;IAOMAO;31612;2805;1082;5615;1605;96;;;;;;;525;149;8;6140;;6;2196;2926;1055;2172;0;0;0;0;0;;;;;;;;;;
URGENCES2;2024;910000272;CH D ARPAJON;910110014;PED;3;1;IAOMAO;14576;;;;;;;;;;;;;;;1489;;1;366;806;466;346;;;;;;;;;;;;;;;
URGENCES2;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;GEN;3;1;IAO;17393;1683;9471;1754;661;522;;1;;;;;118;16;33;1872;;4;1464;1281;215;1331;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;GEN;1;1;IAO;38365;3492;2536;4594;1579;81;;;;;;;;;;4594;;14;5124;2428;288;2575;;;;;;;;;;;;;;;
URGENCES2;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;PED;1;1;IAO;15453;;;;;;;;;;;;;;;809;;0;680;376;172;225;;;;;;;;;;;;;;;
URGENCES2;2024;910000306;CH D ORSAY;910110055;GEN;1;1;IAO;11525;1440;442;1742;602;36;;;;;;;;;;1742;;0;917;963;143;977;;;;;;;;;;;;;;;
URGENCES2;2024;910000306;CH D ORSAY;910110055;PED;2;1;IAOMAO;1621;;;;;;;;;;;;;;;55;;;;54;54;0;;;;;;;;;;;;;;;
URGENCES2;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;GEN;3;;;23879;2738;3177;3457;1097;41;;;;;;;257;32;23;3714;;5;1830;2075;326;2161;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;GEN;;1;IAO;10651;941;1496;949;365;10;;;;;;;;;;949;;0;1092;931;146;824;;;;;;;;;;;;;;;
URGENCES2;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;GEN;;1;IAO;87221;5996;8566;19215;3280;236;;;;;;;;;;19215;;24;8784;8120;1212;9071;;;;;1;1;;;;;;;;;
URGENCES2;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;PED;;1;IAO;26915;;;;;;;;;;;;;;;3106;;4;1464;1599;575;1405;;;;;;;;;;;;;;;
URGENCES2;2024;910026780;HOPITAL PARIS-SACLAY;910110055;GEN;1;1;IAOMAO;26208;3280;1007;3660;1815;73;;;;;;;;;;3660;;22;4272;2889;923;2243;1;0;0;0;0;0;;;;;;;;;
URGENCES2;2024;910026780;HOPITAL PARIS-SACLAY;910110055;PED;1;1;IAO;14350;;;;;;;;;;;;;;;1165;;6;1062;665;333;341;;;;;;;;;;;;;;;
