BOR;AN;FI;RS;FI_EJ;ETPSAL_TOT;ETPSAL_URG;ETPSAL_SMUR;ETPSAL_SAMU;EFFLIB_TOT;EFFLIB_URG;EFFLIB_SMUR;EFFLIB_SAMU;COM_SMUR_SU;MOD;PERSO
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;14.17;14.17;;;;;;;;;M1140
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;22.06;22.06;;;;;;;;;M9999
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;2.96;2.96;;;;;;;;;N1200
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;1.75;1.75;;;;;;;;;N2120
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;24.68;24.68;;;;;;;;;N2500
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;0.87;0.87;;;;;;;;;N3120
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;75.14;75.14;;;;;;;;;N9999
PCAMEDURG_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;43.5;43.5;;;;;;;;;NIDE
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;1.8;1;;0.8;;;;;;;M3020
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;57.31;27.87;19.4;10.04;;;;;1;3;M9999
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;89.7;31.1;0.1;58.5;;;;;;;N1200
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;7.8;5.86;0.1;1.84;;;;;;;N2120
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;61.53;58.65;1;1.88;;;;;;;N2500
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;0.89;0.89;;;;;;;;;N3120
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;22.88;;21.88;1;;;;;;;N5140
PCAMEDURG_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;97.27;75.05;20.27;1.95;;;;;;;NIDE
PCAMEDURG_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;0.9;;0.9;;;;;;;;M1140
PCAMEDURG_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;0.9;;0.9;;;;;;0;;M9999
PCAMEDURG_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;0.93;;0.93;;;;;;;;N5140
PCAMEDURG_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;5.39;;5.39;;;;;;;;NIDE
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;19.97;12.18;3.26;4.53;;;;;1;;M9999
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;2.36;0.88;0.06;1.42;;;;;1;;N1200
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;22.78;;;22.78;;;;;;;N1230
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;1.37;0.61;0.3;0.46;;;;;0;3;N2120
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;11.66;8.33;3.33;;;;;;;;N2500
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;1.02;1.02;;;;;;;0;;N2620
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;24.13;16.59;6.54;1;;;;;1;3;NIDE
PCAMEDURG_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;3.63;;;3.63;;;;;;;NOPE
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;15.86;12.79;3.07;;;;;;1;3;M9999
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;3.4;3.4;;;;;;;1;3;N1200
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;1;0.9;0.1;;;;;;1;3;N2120
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;21.62;21.62;;;;;;;;;N2500
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;3;;3;;;;;;;;N5140
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;70.55;61.55;9;;;;;;;;N9999
PCAMEDURG_P;2024;070000179;CH ARDECHE NORD;070780358;33.28;28.28;5;;;;;;1;3;NIDE
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;14.64;12.91;1.73;;;;;;;2;M9999
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;8.44;8.44;;;;;;;;2;N1200
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;0.53;0.53;;;;;;;;2;N2120
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;15.5;15.5;;;;;;;;;N2500
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;;;;;;;;;;2;N2620
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;0.3;0.3;;;;;;;;;N3120
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;6;;6;;;;;;;;N5140
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;70.7;58.91;11.79;;;;;;;2;N9999
PCAMEDURG_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;31.7;25.91;5.79;;;;;;;2;NIDE
PCAMEDURG_P;2024;070780424;CLINIQUE PASTEUR;070000245;1.51;1.51;;;3;3;;;;;M9999
PCAMEDURG_P;2024;070780424;CLINIQUE PASTEUR;070000245;1.07;1.07;;;;;;;0;;N2120
PCAMEDURG_P;2024;070780424;CLINIQUE PASTEUR;070000245;6.18;6.18;;;;;;;;;N2500
PCAMEDURG_P;2024;070780424;CLINIQUE PASTEUR;070000245;2.04;2.04;;;;;;;0;;N2620
PCAMEDURG_P;2024;070780424;CLINIQUE PASTEUR;070000245;17.86;17.86;;;;;;;;;N9999
PCAMEDURG_P;2024;070780424;CLINIQUE PASTEUR;070000245;8.57;8.57;;;;;;;0;;NIDE
PCAMEDURG_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;7.44;4.95;2.49;;;;;;1;2;M9999
PCAMEDURG_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;3;3;;;;;;;1;3;N1200
PCAMEDURG_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;9.9;9.9;;;;;;;;;N2500
PCAMEDURG_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;7.93;;7.93;;;;;;;;N5140
PCAMEDURG_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;49.38;34.29;15.09;;;;;;1;3;N9999
PCAMEDURG_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;21.56;14.4;7.16;;;;;;1;3;NIDE
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;21.09;11.57;9.52;;;;;;;;M9999
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;1.27;0.85;0.42;;;;;;;;N1200
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;0.92;;0.92;;;;;;;;N2120
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;7.55;7.55;;;;;;;;;N2500
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;0.5;0.5;;;;;;;;;N3120
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;3.38;;3.38;;;;;;;;N5140
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;20.85;15.35;5.5;;;;;;;;N9999
PCAMEDURG_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;10.61;6.45;4.16;;;;;;;;NIDE
PCAMEDURG_P;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;4.55;0.46;4.09;;;;;;;;M9999
PCAMEDURG_P;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;4.2;;4.2;;;;;;;;N5140
PCAMEDURG_P;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;6.74;;6.74;;;;;;;;N9999
PCAMEDURG_P;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;6.49;;6.49;;;;;;;;NIDE
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;0.2;0.2;;;;;;;0;;M1140
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;26.86;19.14;4.78;2.94;;;;;1;3;M9999
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;2.93;;;2.93;;;;;;;MREG
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;7.06;6.9;;0.16;;;;;1;1;N1200
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;15.72;;;15.72;;;;;;;N1230
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;1.1;1.1;;;;;;;0;;N2120
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;29.59;29.34;;0.25;;;;;;;N2500
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;2.96;2.96;;;;;;;0;;N2620
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;1;1;;;;;;;;;N3120
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;12.45;;12.45;;;;;;;;N5140
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;137.82;98.29;23.4;16.13;;;;;1;1;N9999
PCAMEDURG_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;61.47;50.52;10.95;;;;;;1;1;NIDE
PCAMEDURG_P;2024;080009814;ANTENNE DE SMUR - CH CHARLEVILLE;080011174;2.08;;2.08;;;;;;0;;M9999
PCAMEDURG_P;2024;080009814;ANTENNE DE SMUR - CH CHARLEVILLE;080011174;0.04;;0.04;;;;;;0;;N1200
PCAMEDURG_P;2024;080009814;ANTENNE DE SMUR - CH CHARLEVILLE;080011174;2;;2;;;;;;;;N2500
PCAMEDURG_P;2024;080009814;ANTENNE DE SMUR - CH CHARLEVILLE;080011174;7.98;;7.98;;;;;;0;;N9999
PCAMEDURG_P;2024;080009814;ANTENNE DE SMUR - CH CHARLEVILLE;080011174;5.94;;5.94;;;;;;0;;NIDE
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;27.91;19.37;4.39;4.15;;;;;1;3;M9999
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;4.15;;;4.15;;;;;;;MREG
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;3.05;;;3.05;;;;;0;;N1200
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;11.67;;;11.67;;;;;;;N1230
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;1;0.83;0.17;;;;;;1;2;N2120
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;35.24;27.4;7.84;;;;;;;;N2500
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;1;1;;;;;;;;;N3120
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;89.36;59.64;14.73;14.99;;;;;;;N9999
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;37.13;30.41;6.72;;;;;;1;3;NIDE
PCAMEDURG_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;0.27;;;0.27;;;;;;;NOPE
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;8.5;5.43;3.07;;;;;;1;3;M9999
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;0.84;0.84;;;;;;;1;3;N1200
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;0.5;0.21;0.29;;;;;;1;3;N2120
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;2.6;2.6;;;;;;;;;N2500
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;9.87;;9.87;;;;;;;;N5140
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;27.85;17.69;10.16;;;;;;1;3;N9999
PCAMEDURG_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;8.08;8.08;;;;;;;1;3;NIDE
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;1.63;1.63;0;0;;;;;0;;M1140
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;20.24;12.98;4.85;2.41;;;;;1;1;M9999
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;2.41;0;0;2.41;;;;;0;;MREG
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;3.86;2;0;1.86;;;;;0;;N1200
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;19.59;;;19.59;;;;;;;N1230
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;1.56;1.56;0;0;;;;;0;;N2120
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;27.65;26.65;0;1;;;;;;;N2500
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;15.59;;15.59;0;;;;;;;N5140
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;133.97;81.8;29.37;22.8;;;;;0;;N9999
PCAMEDURG_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;50.75;36.72;13.78;0.25;;;;;0;;NIDE
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;6.65;5.32;1.33;;;;;;1;3;M9999
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;2.27;1.3;0.97;;;;;;;;N1200
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;1.6;0.8;0.8;;;;;;;;N2120
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;3.91;3.91;;;;;;;;;N2500
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;2.02;;2.02;;;;;;;;N5140
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;38.45;27.78;10.67;;;;;;0;;N9999
PCAMEDURG_P;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;28.65;21.77;6.88;;;;;;;;NIDE
PCAMEDURG_P;2024;100010206;ANTENNE SMUR DE BAR SUR AUBE;100000017;2.41;;2.41;;;;;;0;;M9999
PCAMEDURG_P;2024;100010206;ANTENNE SMUR DE BAR SUR AUBE;100000017;6.01;;6.01;;;;;;;;N9999
PCAMEDURG_P;2024;100010206;ANTENNE SMUR DE BAR SUR AUBE;100000017;6.01;;6.01;;;;;;;;NIDE
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;22.25;5.52;10.8;5.93;;;;;;;M9999
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;6.13;0;0;6.13;;;;;;;MREG
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;3.75;2.29;0.5;0.96;;;;;;;N1200
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;24.77;;;24.77;;;;;;;N1230
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;3.55;1.85;0.5;1.2;;;;;;;N2120
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;24.32;24.32;0;;;;;;;;N2500
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;10.71;10.71;;;;;;;;;N2620
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;12.65;;12.65;;;;;;;;N5140
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;128.82;73.02;26.33;29.47;;;;;;;N9999
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;46.53;33.85;12.68;;;;;;;;NIDE
PCAMEDURG_P;2024;110000023;CH CARCASSONNE;110780061;2.54;;;2.54;;;;;;;NOPE
PCAMEDURG_P;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;4.5;4.5;;;0;0;;;;;M9999
PCAMEDURG_P;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;3;3;;;;;;;;;N1200
PCAMEDURG_P;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;0.4;0.4;;;;;;;;;N2120
PCAMEDURG_P;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;6;6;;;;;;;;;N2500
PCAMEDURG_P;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;19.4;19.4;;;;;;;;;N9999
PCAMEDURG_P;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;10;10;;;;;;;;;NIDE
PCAMEDURG_P;2024;110000056;CH NARBONNE;110780137;26.29;19.45;6.84;0;0;0;0;0;1;3;M9999
PCAMEDURG_P;2024;110000056;CH NARBONNE;110780137;10.43;10.43;0;0;0;;0;0;0;;N1200
PCAMEDURG_P;2024;110000056;CH NARBONNE;110780137;2.18;1.98;0.2;0;0;;0;0;1;3;N2120
PCAMEDURG_P;2024;110000056;CH NARBONNE;110780137;16.35;14.1;2.25;0;0;0;0;0;;;N2500
PCAMEDURG_P;2024;110000056;CH NARBONNE;110780137;66.8;48.43;18.37;0;0;;0;0;1;3;N9999
PCAMEDURG_P;2024;110000056;CH NARBONNE;110780137;37.46;21.82;15.64;0;0;0;0;0;1;3;NIDE
PCAMEDURG_P;2024;110007580;CH CARCASSONNE SMUR ANTENNE CASTELNAUD;110780061;2.7;;2.7;;;;;;1;;M9999
PCAMEDURG_P;2024;110007580;CH CARCASSONNE SMUR ANTENNE CASTELNAUD;110780061;0.3;;0.3;;;;;;1;;N2120
PCAMEDURG_P;2024;110007580;CH CARCASSONNE SMUR ANTENNE CASTELNAUD;110780061;3;;3;;;;;;;;N5140
PCAMEDURG_P;2024;110007580;CH CARCASSONNE SMUR ANTENNE CASTELNAUD;110780061;6.3;;6.3;;;;;;0;;N9999
PCAMEDURG_P;2024;110007580;CH CARCASSONNE SMUR ANTENNE CASTELNAUD;110780061;3;;3;;;;;;0;;NIDE
PCAMEDURG_P;2024;110007598;CH CARCASSONNE SMUR ANTENNE QUILLAN;110780061;5.4;;5.4;;;;;;;;M9999
PCAMEDURG_P;2024;110007598;CH CARCASSONNE SMUR ANTENNE QUILLAN;110780061;0.1;;0.1;;;;;;;;N1200
PCAMEDURG_P;2024;110007598;CH CARCASSONNE SMUR ANTENNE QUILLAN;110780061;0.15;;0.15;;;;;;;;N2120
PCAMEDURG_P;2024;110007598;CH CARCASSONNE SMUR ANTENNE QUILLAN;110780061;6.25;;6.25;;;;;;;;N9999
PCAMEDURG_P;2024;110007598;CH CARCASSONNE SMUR ANTENNE QUILLAN;110780061;6;;6;;;;;;;;NIDE
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;2.68;2.68;;;6;6;;;;;M9999
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;2.6;2.6;;;;;;;;;N1200
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;1.8;1.8;;;;;;;;;N2500
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;0.1;0.1;;;;;;;;;N3120
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;16.1;16.1;;;;;;;;;N9999
PCAMEDURG_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;10.6;10.6;;;;;;;;;NIDE
PCAMEDURG_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;2.5;2.5;;;3;3;;;;;M9999
PCAMEDURG_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;0.3;0.3;;;;;;;;;N1200
PCAMEDURG_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;0.1;0.1;;;;;;;;;N2120
PCAMEDURG_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;5.7;5.7;;;;;;;;;N2500
PCAMEDURG_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;14.4;14.4;;;;;;;;;N9999
PCAMEDURG_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;8.3;8.3;;;;;;;;;NIDE
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;23.87;20.87;2;1;;;;;1;1;M9999
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1;;;1;;;;;;;MREG
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;7.51;6.51;;1;;;;;1;;N1200
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;16.6;;;16.6;;;;;;;N1230
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1.72;0.86;0.54;0.32;;;;;1;;N2120
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;29.22;19.68;9.54;;;;;;;;N2500
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1.65;1.65;;;;;;;;;N3120
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1.88;;1.88;;;;;;;;N5140
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;102.8;60.43;21.97;20.4;;;;;1;;N9999
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;42.63;31.73;10.9;;;;;;1;;NIDE
PCAMEDURG_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;2.49;;;2.49;;;;;;;NOPE
PCAMEDURG_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;7.9;6.67;1.23;;;;;;;;M9999
PCAMEDURG_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;2;2;;;;;;;;;N1200
PCAMEDURG_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;0.5;0.5;;;;;;;;;N2120
PCAMEDURG_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;5.8;5.8;;;;;;;;;N2500
PCAMEDURG_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;22.2;18.47;3.73;;;;;;;;N9999
PCAMEDURG_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;13.9;10.17;3.73;;;;;;;;NIDE
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;8.69;3.63;5.06;;;;;;1;2;M9999
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;1.05;1.05;;;;;;;1;2;N1200
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;1;1;;;;;;;1;2;N2120
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;2.1;2.1;;;;;;;;;N2500
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;0.2;0.2;;;;;;;;;N3120
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;19.68;14.62;5.06;;;;;;;;N9999
PCAMEDURG_P;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;14.33;9.27;5.06;;;;;;1;2;NIDE
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;10.53;5.1;5.43;;;;;;1;3;M9999
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;0.07;0.04;0.03;;;;;;1;2;N1200
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;0.65;0.38;0.27;;;;;;1;3;N2120
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;6.63;6.63;;;;;;;;;N2500
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;0.3;0.3;;;;;;;;;N3120
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;23.95;17.65;6.3;;;;;;1;3;N9999
PCAMEDURG_P;2024;120004569;CH MILLAU;120004528;15.93;9.93;6;;;;;;1;3;NIDE
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;6.72;3.45;3.27;;;;;;1;3;M9999
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;0.45;0.45;;;;;;;0;;N1200
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;0.5;0.25;0.25;;;;;;1;3;N2120
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;3.75;3.75;;;;;;;;;N2500
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;;;;;2;;2;;;;N5140
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;17.73;11.8;5.93;;;;;;1;3;N9999
PCAMEDURG_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;13.03;7.35;5.68;;;;;;1;3;NIDE
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;0.58;0.58;;;;;;;;;M1140
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;15.24;9.88;5.36;;;;;;1;3;M9999
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;5.97;5.22;0.75;;;;;;;1;N1200
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1.98;1.98;;;;;;;;;N2120
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;50.39;48.55;1.84;;;;;;;;N2500
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1;1;;;;;;;;;N2620
PCAMEDURG_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;0.72;0.72;;;;;;;;;N3120
