BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2024;130783665;CLINIQUE DE BONNEVEINE;130043722;1;5;1;0;0;0;0;0;0;1;0;1;0;7;1;0;1;1;0;8;2;0;472;3709;4181;3090;;0;9;9;9;;0;0;0;0;;4;85;89;2;;164;1655;1819;716;;18;22;40;0;
BLOCS;2024;130783723;CLINIQUE JUGE;130001456;1;18;;;;;;;;;;;;18;;;1;;1;15;;15;4604;19696;24300;22537;;0;0;0;0;;0;0;0;0;;0;163;163;0;;1;2457;2458;1419;;1;459;460;0;
BLOCS;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;1;20;20;0;0;2;2;1;1;2;2;0;0;25;25;0;2;2;0;33;33;0;12658;4322;16980;15309;;0;0;0;0;;2558;77;2635;2237;;334;59;393;369;;1227;4162;5389;3521;;65;919;984;0;
BLOCS;2024;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;1;4;4;;;;;;;;;;;4;4;;1;;;7;;;2275;1239;3514;3193;;0;0;0;0;;0;0;0;0;;5;0;5;1;;19;135;154;3;;36;32;68;1;
BLOCS;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;6;13;2;2;2;2;1;1;1;2;1;2;0;22;7;;5;2;;22;4;;4971;8318;13289;10660;;543;57;600;534;;1644;9;1653;1344;;195;84;279;226;;1627;5619;7246;4705;;3;1034;1037;10;
BLOCS;2024;130784903;CLINIQUE LA PHOCEANNE;130002041;1;1;;;;;;;;;;;;1;;2;1;;1;4;;4;0;3798;3798;3733;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2024;130785389;CLINIQUE CHANTECLER;130002173;2;8;1;0;0;0;0;0;0;1;0;0;0;9;1;0;2;1;0;15;15;0;1983;5938;7921;7093;2780;0;0;0;0;0;0;0;0;0;0;11;1;12;12;0;424;4232;4656;2761;0;2;269;271;170;0
BLOCS;2024;130785652;HOPITAL SAINT JOSEPH;130014228;6;28;;2;;2;;2;;4;;;;38;;;6;;;54;;;13517;12016;25533;21377;;1077;93;1170;1149;;3882;355;4237;3737;;2167;562;2729;2093;;6253;9289;15542;8853;;120;105;225;51;
BLOCS;2024;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;2;5;1;;;1;1;1;1;2;;;;9;3;;2;;;8;;;2007;1319;3326;2816;;0;0;0;0;;0;0;0;0;;49;27;76;44;;1229;3748;4977;2214;;4;155;159;3;
BLOCS;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;1;20;2;;;;;;;4;;5;;29;2;;2;;;25;;;12192;21965;34157;30354;1778;2;13;15;15;;1;2;3;2;;595;555;1150;700;;4691;17220;21911;14440;;9;158;167;102;
BLOCS;2024;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;1;3;1;1;1;1;0;0;0;1;0;0;0;6;2;3;1;1;1;6;6;6;640;1288;1928;1785;;1217;66;1283;696;;0;0;0;0;;0;46;46;0;;21;358;379;273;;0;9;9;0;
BLOCS;2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;1;5;1;;;1;;;;;;;;6;1;1;1;1;1;9;9;9;2525;1948;4473;3436;;0;0;0;0;;53;0;53;0;;2;2;4;2;;1101;1238;2339;874;;3;3;6;1;
BLOCS;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;1;4;4;;;;;;;;;;;4;4;;1;;;8;;;4607;951;5558;4247;;0;0;0;0;;142;0;142;99;;59;1;60;32;;1290;664;1954;664;;41;35;76;6;
BLOCS;2024;130810740;CLINIQUE AXIUM;130007362;1;13;0;0;0;0;0;0;0;0;0;0;0;13;0;7;1;0;3;15;0;12;5077;27030;32107;29147;;5;7;12;12;;15;1;16;13;;363;105;468;382;;1195;6605;7800;4913;;2;282;284;1;
BLOCS;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;1;4;1;1;1;0;0;1;0;1;0;1;0;8;2;0;1;0;0;10;0;0;1725;1293;3018;2640;;827;111;938;400;;151;0;151;8;;38;38;76;38;;460;509;969;438;;3;6;9;0;
BLOCS;2024;140000209;CHU CAEN;140000100;9;28;3;1;1;3;;;;4;;;;36;4;3;12;1;0;55;3;0;16990;12870;29860;25392;8969;2399;492;2891;1246;193;3376;220;3596;635;5;995;861;1856;414;87;4867;3613;8480;4266;7747;151;178;329;30;1164
BLOCS;2024;140000233;CH FALAISE;140000118;1;5;;;;2;;;;1;;;;8;;;1;;;8;;;610;1404;2014;1335;136;0;0;0;0;;4;0;4;2;;0;0;0;0;;275;128;403;285;819;0;0;0;0;
BLOCS;2024;140000290;CLINIQUE NOTRE DAME;140000449;1;4;4;;;;;;;1;1;1;1;6;6;;1;;;8;;;1357;5012;6369;5934;;0;5;5;4;;0;0;0;0;;0;0;0;0;;156;1434;1590;985;;0;19;19;2;
BLOCS;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;1;0;;;;;;;;1;;;;1;;;;;;;;;70;72;142;5;;0;0;0;0;;1;0;1;0;;0;0;0;0;;47;4;51;7;;0;0;0;0;
BLOCS;2024;140000555;CLCC F BACLESSE;140000639;3;5;;0;;1;;1;;1;;0;;8;;;1;;;9;;;3673;4106;7779;4244;1495;0;0;0;0;0;0;0;0;0;0;7;0;7;2;0;378;892;1270;598;1609;16;2;18;0;0
BLOCS;2024;140002452;CLINIQUE DE LA MISERICORDE;140025800;1;3;0;;;1;0;;;1;0;;;5;0;5;2;;2;8;;8;34;1672;1706;1514;;0;0;0;0;;0;0;0;0;;0;444;444;0;;63;583;646;454;;0;3;3;0;
BLOCS;2024;140016759;POLYCLINIQUE DU PARC;140003146;2;11;;1;1;1;;1;;2;;;;16;1;;2;;;25;;;8546;15825;24371;22587;;703;95;798;423;;0;2;2;2;;403;241;644;407;;2192;5563;7755;5967;;21;29;50;22;
BLOCS;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;2;15;3;0;0;3;1;2;1;3;1;0;;23;6;;3;2;;43;12;;7400;16500;23900;22353;;0;0;0;0;;3088;640;3728;2939;;585;1139;1724;1201;;1485;9835;11320;6667;;5;39;44;7;
BLOCS;2024;140018730;HOPITAL PRIVE DU PAYS D'AUGE;140000415;1;4;;;;;;;;1;;;;5;;;1;;;7;;;1775;6246;8021;6875;120;0;0;0;0;0;0;0;0;0;0;3;100;103;0;0;1936;1896;3832;3055;637;6;111;117;15;0
BLOCS;2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;1;5;1;;;;;;;;;;;5;1;;1;;;8;;;1751;2424;4175;3098;;224;16;240;109;;50;0;50;0;;1;317;318;0;;797;1496;2293;1535;;1;89;90;0;
BLOCS;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;1;4;;;;;;;;1;;;;5;;;1;;;9;;;1472;4042;5514;4493;268;0;6;6;6;0;0;0;0;0;0;0;27;27;3;0;532;2248;2780;2102;322;3;29;32;2;0
BLOCS;2024;150000032;CH DE SAINT-FLOUR;150780088;1;3;1;1;1;0;0;0;0;1;0;0;0;5;2;0;1;1;0;5;1;0;917;401;1318;1066;0;172;9;181;57;0;0;0;0;0;0;0;0;0;0;0;101;541;642;376;317;0;0;0;0;0
BLOCS;2024;150000040;CH HENRI MONDOR;150780096;2;6;2;1;1;1;1;1;;1;;0;;10;4;;1;;;12;;;3598;2647;6245;3631;;554;65;619;189;;729;391;1120;0;;151;142;293;100;;1623;1335;2958;1677;;5;37;42;0;
BLOCS;2024;150000164;CH DE MAURIAC;150780468;1;;;;;;;;;1;;;;1;;;;;;;;;24;11;35;0;;0;0;0;0;;4;0;4;0;;0;0;0;0;;12;1;13;1;;0;0;0;0;
BLOCS;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1;8;;0;;0;;1;;2;;0;;11;;;1;;;17;;;3322;3989;7311;6499;;1;2;3;3;;32;0;32;2;;198;615;813;260;;1091;4647;5738;3643;;8;363;371;4;
BLOCS;2024;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;1;8;;;;;;;;1;;;;9;;;2;;;14;;;2884;11338;14222;13035;;0;0;0;0;;1;0;1;1;;205;96;301;184;;8;91;99;0;;0;0;0;0;
BLOCS;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;4;7;1;1;1;2;0;0;0;1;0;1;0;12;2;0;1;0;0;12;0;0;4758;3119;7877;6016;1866;1007;211;1218;543;2;1858;20;1878;36;0;13;2;15;2;0;1984;1870;3854;2394;2286;2;19;21;0;330
BLOCS;2024;160000279;POLYCLINIQUE DE GRAND COGNAC;160000212;1;4;;1;;1;;;;1;;1;;8;;;1;;;12;;;1434;3299;4733;4101;;4;0;4;4;;0;0;0;0;;0;88;88;0;;57;2307;2364;1626;;0;0;0;0;
BLOCS;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;1;1;;;;;;;;1;;;;2;;;2;;;3;;;47;4;51;3;;0;0;0;0;;0;0;0;0;;0;0;0;0;;23;78;101;0;;0;0;0;0;
BLOCS;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;1;1;;;;;;;;1;;;;2;;;1;;;2;;;21;15;36;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;10;0;10;0;;0;0;0;0;
BLOCS;2024;160013207;CENTRE CLINICAL SA;160001632;1;13;;1;1;;;;;2;;;;16;1;;1;;;32;;;4351;12068;16419;14393;;521;64;585;248;;35;1;36;1;;326;287;613;324;;1224;3400;4624;3850;;192;748;940;0;
BLOCS;2024;160015368;HOPITAUX DU GRAND COGNAC;160014411;1;0;;1;1;;;;;1;;;;2;1;;0;;;0;;;134;66;200;42;;398;14;412;125;;10;0;10;0;;0;0;0;0;;167;31;198;8;;0;0;0;0;
BLOCS;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;3;3;2;;;1;;;;1;;;;5;2;1;1;;0;5;;0;1126;1566;2692;1462;;2;12;14;14;;24;1;25;0;;0;0;0;0;;392;826;1218;743;;2;2;4;0;
BLOCS;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;3;11;2;1;1;5;;;;6;1;;;23;4;;2;;;17;;;7593;6661;14254;10121;;1565;302;1867;867;;1647;528;2175;250;;532;139;671;378;;3228;2346;5574;3287;;51;64;115;13;
BLOCS;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;1;3;1;0;0;0;0;0;0;1;0;0;0;4;1;;1;;;6;;;888;862;1750;1502;733;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;411;1861;2272;1428;377;0;2;2;0;286
BLOCS;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;1;7;1;1;1;1;0;0;0;2;1;0;0;11;3;;1;1;;15;6;;3650;2430;6080;4764;2054;532;230;762;557;33;1954;139;2093;1;0;16;0;16;3;0;2121;2411;4532;3158;3000;2;83;85;0;0
BLOCS;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;1;1;;;;;;;;1;;1;;3;;;1;;;5;;;41;6;47;19;;;;;;;;;;;;;;;;;606;153;759;197;;;2;2;;
BLOCS;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;1;6;1;1;1;1;;;;2;;;;10;2;;1;1;;11;11;;2978;3540;6518;4441;495;235;164;399;393;;80;0;80;0;;5;0;5;2;;1228;2306;3534;2260;668;3;41;44;14;
BLOCS;2024;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;1;6;1;;;2;;;;1;1;;;9;2;3;1;;1;10;;2;3006;7152;10158;8753;;0;0;0;0;;99;6;105;1;;289;138;427;286;;982;2997;3979;3105;;1;21;22;21;
BLOCS;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;1;3;;;;1;;;;1;;;;5;;;1;;;11;;;1242;1803;3045;2480;;1;26;27;27;;0;0;0;0;;0;0;0;0;;80;2217;2297;1466;;2;2;4;1;
BLOCS;2024;170780647;CLINIQUE RICHELIEU - SAINTES;170000301;1;5;;;;;;;;2;;;;7;;;1;;;11;;;1161;5045;6206;5783;;0;0;0;0;;0;0;0;0;;3;290;293;0;;246;3521;3767;2411;;0;5;5;2;
BLOCS;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;2;12;2;;;;;;;3;;3;;18;2;3;2;;;27;;;8811;21864;30675;27952;;0;4;4;4;;0;0;0;0;;202;1611;1813;278;;1222;13822;15044;9516;;3;91;94;25;
BLOCS;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;10;9;1;1;1;3;0;0;0;5;0;0;0;18;2;1;1;1;0;10;0;0;4526;5923;10449;5655;2743;640;232;872;487;47;1495;83;1578;118;16;109;2;111;99;0;1863;1467;3330;1865;1594;12;490;502;26;877
BLOCS;2024;180000200;CH DE VIERZON;180000051;1;3;1;0;0;1;1;0;0;0;;;;4;2;;1;1;;6;2;;943;1186;2129;1553;;251;73;324;132;;0;0;0;0;;1;17;18;0;;652;1704;2356;1498;;3;44;47;39;
BLOCS;2024;180000283;CH SAINT AMAND-MONTROND;180000069;1;;;;;;;;;;;;;;;;;;;;;;158;45;203;63;;130;28;158;78;;0;0;0;0;;0;0;0;0;;63;10;73;19;;0;0;0;0;
BLOCS;2024;180000358;CLINIQUE DES GRAINETIERES;180000739;1;4;1;1;1;;;;;1;;;;6;2;5;1;;1;5;;6;695;1484;2179;2009;;0;20;20;20;;0;0;0;0;;5;108;113;1;;104;313;417;303;;0;22;22;0;
BLOCS;2024;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;2;11;1;1;;0;;0;;1;;;;13;1;;1;;;18;;;3723;5777;9500;7951;;120;24;144;144;;0;0;0;0;;293;228;521;270;;782;4144;4926;3405;;9;57;66;38;
BLOCS;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;4;5;1;2;2;2;2;0;0;4;0;0;0;13;5;;1;1;;12;4;;4171;3507;7678;4681;17;794;146;940;457;;1678;25;1703;1;;209;127;336;263;;2284;2743;5027;2795;1722;1;37;38;2;
BLOCS;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;2;4;1;1;1;1;1;0;0;0;0;1;0;7;3;0;1;1;0;6;6;0;1423;1143;2566;2028;;194;75;269;253;;236;0;236;0;;1;49;50;0;;1048;1435;2483;1388;;1;37;38;18;
BLOCS;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;1;3;3;;;;;;;2;;;;5;3;;1;;;6;;;1014;972;1986;1671;;89;13;102;57;;38;0;38;0;;2;0;2;0;;397;1523;1920;1084;;0;0;0;0;
BLOCS;2024;190000224;CLINIQUE LES CEDRES BRIVE;190000901;2;8;;0;;1;;0;;5;;3;;17;;;2;;;22;;;4137;6947;11084;9969;;3;33;36;36;;30;0;30;0;;2;222;224;0;;1383;7322;8705;5841;;10;43;53;43;
BLOCS;2024;190013482;CH BRIVE - SAINT GERMAIN;190000042;1;4;0;0;0;0;0;0;0;1;0;1;0;6;0;0;1;0;0;7;0;0;836;2218;3054;2573;16;0;1;1;1;;0;0;0;0;;0;0;0;0;;517;1336;1853;1099;;13;74;87;48;
BLOCS;2024;210011847;POLYCLINIQUE DU PARC DREVON;210011839;2;6;0;0;0;0;0;0;0;2;0;2;0;10;0;;1;0;;15;0;;1162;7783;8945;7946;;0;0;0;0;;0;0;0;0;;0;1005;1005;0;;356;3500;3856;2328;;0;35;35;0;
BLOCS;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;1;17;;1;;2;;;;2;;;;22;;;1;;;33;;;9657;23100;32757;30055;;494;19;513;270;;2116;67;2183;1886;;912;527;1439;1074;;1646;9015;10661;6948;;10;70;80;17;
BLOCS;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;1;5;;;;1;;;;2;;1;;9;;;1;;;12;;;3699;5298;8997;6655;;1;0;1;1;;0;0;0;0;;31;179;210;58;;1722;4061;5783;3800;;552;58;610;658;
BLOCS;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;2;27;3;2;1;2;;2;;3;;;;36;4;5;4;2;1;52;7;9;19721;11882;31603;24754;;2327;385;2712;1163;;3226;699;3925;416;;1142;917;2059;653;;6412;4699;11111;6242;;108;213;321;9;
BLOCS;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;1;5;1;1;1;;;;;1;;;;7;2;;1;1;;12;2;;1592;1940;3532;3198;;444;65;509;192;;46;5;51;1;;0;0;0;0;;737;1893;2630;1574;;3;19;22;4;
BLOCS;2024;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;6;1;;1672;1655;3327;2110;265;258;9;267;68;;16;0;16;0;;1;50;51;0;;291;592;883;586;76;2;9;11;5;1
BLOCS;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;6;0;0;0;1;0;0;0;0;0;1;0;8;0;0;1;0;0;10;0;0;3010;2602;5612;3186;;0;0;0;0;;2;3;5;1;;89;4;93;1;;609;729;1338;953;;35;12;47;2;
BLOCS;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;4;11;;2;1;2;;;;3;;;;18;1;;1;1;;18;18;;7577;5027;12604;10003;7755;1630;303;1933;802;75;1886;60;1946;51;4;465;327;792;495;3;3063;2626;5689;2481;3451;20;151;171;9;1677
BLOCS;2024;220000095;GHRE- SITE DINAN RENE PLEVEN;350000022;1;1;0;;;;;;;1;0;;;2;0;2;1;;1;3;;3;92;82;174;46;;0;8;8;8;;0;0;0;0;;1;15;16;0;;253;214;467;138;257;1;0;1;0;
BLOCS;2024;220000111;POLYCLINIQUE DU TREGOR;220000376;1;4;;;;;;;;1;;;;5;;;1;;;8;;;1527;3659;5186;3816;;0;0;0;0;;0;0;0;0;;5;61;66;0;;194;1965;2159;1569;;0;2;2;1;
BLOCS;2024;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;1;4;1;1;0;;;;;1;0;;;6;1;;1;;;9;;;1614;1872;3486;2958;;5;51;56;56;;33;0;33;1;;3;193;196;2;;513;2533;3046;1749;;1;9;10;0;
BLOCS;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;3;4;1;1;1;;;;;2;;;;7;2;;1;;;9;;;1539;1142;2681;1654;3132;346;45;391;176;3;123;3;126;0;0;0;0;0;0;0;855;868;1723;746;1013;0;10;10;0;67
BLOCS;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;1;0;;;;;;;;1;;;;1;;;1;;;3;;;216;103;319;36;;0;0;0;0;;2;0;2;0;;14;134;148;2;;267;669;936;571;;1;1;2;0;
BLOCS;2024;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1;6;2;;;;;;;2;2;;;8;4;;1;1;;15;15;;1633;5435;7068;5949;;0;0;0;0;;0;0;0;0;;0;3;3;0;;446;5002;5448;3888;;3;14;17;7;
BLOCS;2024;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;1;11;1;1;1;1;0;0;0;2;0;0;0;15;2;0;1;1;0;22;3;0;5604;16707;22311;19282;3537;271;29;300;233;0;4;1;5;5;0;564;621;1185;622;0;1526;6484;8010;5284;3728;10;134;144;23;0
BLOCS;2024;230000820;CENTRE HOSPITALIER GUERET;230780041;1;3;0;1;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;5;0;0;1580;993;2573;2142;;258;100;358;237;;143;0;143;0;;4;1;5;0;;943;855;1798;1158;;4;29;33;24;
BLOCS;2024;230004657;SITE CROIX BLANCHE;230780058;1;0;0;0;0;0;0;0;0;1;0;;;1;0;2;;;1;;;1;62;257;319;219;;0;0;0;0;;0;0;0;0;;0;0;0;0;;59;457;516;301;;0;0;0;0;
BLOCS;2024;230780082;CENTRE MEDICAL NATIONAL SAINTE FEYRE;750005068;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;31;48;79;0;;;;;;;;;;;;;;;;;127;23;150;;;;;;;
BLOCS;2024;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;1;3;;;;;;;;1;;;;4;;;1;;;6;;;1043;2221;3264;2832;;0;0;0;0;;0;0;0;0;;0;690;690;0;;300;3704;4004;2596;;1;69;70;1;
BLOCS;2024;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;1;10;2;;;;;;;1;1;;;11;3;;1;1;;17;5;;5608;6865;12473;10420;;0;3;3;3;;0;2;2;1;;205;395;600;343;;1343;3170;4513;3559;;14;194;208;45;
BLOCS;2024;240000208;CLINIQUE PASTEUR;240000612;1;8;;;;;;;;;;1;;9;;;1;;;12;;;1051;4713;5764;5165;;0;0;0;0;;0;0;0;0;;0;273;273;0;;348;2229;2577;1668;;1;28;29;27;
BLOCS;2024;240000216;CLINIQUE DU PARC;240000620;1;6;1;;;;;;;1;;;;7;1;;1;1;;8;2;;1880;6101;7981;7406;;0;0;0;0;;0;0;0;0;;1;405;406;0;;54;2419;2473;1770;;0;24;24;0;
BLOCS;2024;240000372;C.H DE BERGERAC;240000059;1;4;4;1;1;0;0;0;0;1;1;0;0;6;6;;1;1;;12;12;;1781;1458;3239;2751;756;340;94;434;253;;79;0;79;2;;0;0;0;0;;351;1559;1910;1121;217;0;2;2;0;
BLOCS;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;1;8;1;1;1;1;0;0;0;1;0;1;0;12;2;0;1;1;0;18;18;0;4840;3571;8411;5503;3512;1032;246;1278;591;1;2089;37;2126;55;0;238;69;307;227;0;2324;2856;5180;2978;2072;8;54;62;18;476
BLOCS;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;1;3;;1;;0;;0;;0;;0;;4;;;1;;;5;;;8;836;844;714;254;39;11;50;20;0;21;0;21;10;0;0;0;0;0;0;141;735;876;511;114;0;11;11;2;20
BLOCS;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;5;13;;;;2;;;;4;;;;19;;;2;;;28;;;5260;13044;18304;15599;;0;0;0;0;;1254;508;1762;1349;;260;742;1002;622;;767;6907;7674;5560;;11;147;158;154;
BLOCS;2024;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;2;5;2;1;1;;;;;3;1;1;;10;4;;1;1;1;10;10;2;1879;2856;4735;2728;;829;114;943;290;;37;0;37;0;;2;0;2;0;;777;2054;2831;1828;;3;46;49;17;
BLOCS;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;6;23;4;2;1;5;2;1;0;4;1;3;0;38;8;7;5;1;5;48;12;48;16259;9653;25912;14506;11346;1517;288;1805;664;116;3126;719;3845;580;19;1441;265;1706;696;49;5103;4014;9117;4285;5971;104;244;348;3;1246
BLOCS;2024;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;2;10;1;1;1;0;0;0;0;2;1;1;0;14;3;0;2;2;0;21;4;0;3293;10883;14176;12549;;210;84;294;238;;0;0;0;0;;21;430;451;82;;741;7746;8487;5647;;7;186;193;9;
BLOCS;2024;260000013;CH DE VALENCE;260000021;5;10;2;1;1;3;1;;;2;1;;;16;5;0;2;1;;14;2;;6579;5467;12046;9335;;1726;216;1942;871;;2158;35;2193;73;;148;472;620;0;;2210;2791;5001;3301;;45;80;125;3;
BLOCS;2024;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;1;5;;1;;1;;;;2;;;;9;;;1;;;10;;;2977;2613;5590;3898;;1070;179;1249;448;;5;0;5;1;;114;1;115;103;;946;1674;2620;1758;;11;111;122;0;
BLOCS;2024;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;1;6;1;1;1;0;0;0;0;1;1;0;0;8;3;;1;1;;10;2;;2868;1980;4848;3859;2358;1182;220;1402;652;80;2;0;2;0;0;3;0;3;1;0;2764;2270;5034;3363;912;13;87;100;1;209
BLOCS;2024;260000146;CH DE CREST;260000054;1;0;;;;;;;;;;;;0;;1;0;0;1;0;0;4;7;1545;1552;1323;;0;0;0;0;;1;0;1;0;;0;0;0;0;;19;443;462;307;84;0;70;70;2;
BLOCS;2024;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;1;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;;53;;55;;;;;
BLOCS;2024;260000260;CLINIQUE LA PARISIERE;260000377;1;5;0;0;0;0;0;0;0;1;0;0;0;6;0;;1;0;;10;0;;1064;5226;6290;5771;;0;1;1;1;;0;0;0;0;;0;0;0;0;;333;4656;4989;3584;;3;28;31;20;
BLOCS;2024;260003017;CLINIQUE KENNEDY;260000781;1;8;;;;;;;;3;;;;11;;;1;;;14;;;2125;12413;14538;13931;;0;0;0;0;;80;0;80;0;;0;0;0;0;;562;5987;6549;4115;;0;9;9;6;
BLOCS;2024;260006267;CLINIQUE GENERALE VALENCE;070000245;1;4;;;;;;;;3;;;;7;;;1;;;8;;;47;4;51;13;;0;0;0;0;;0;0;0;0;;1;0;1;0;;287;4768;5055;3527;;0;39;39;33;
BLOCS;2024;270000045;CH BERNAY;270000060;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;5;0;0;574;734;1308;963;;0;21;21;21;;0;0;0;0;;14;90;104;2;;257;1960;2217;1480;;1;24;25;2;
BLOCS;2024;270000326;HOPITAL PRIVE PASTEUR;270000680;1;6;6;0;0;1;0;0;0;1;0;0;0;8;6;;1;;;13;;;2285;8607;10892;9672;;0;0;0;0;;0;0;0;0;;44;299;343;120;;2175;5407;7582;4949;;0;5;5;2;
BLOCS;2024;270000359;CH EURE SEINE EVREUX;270023724;1;5;1;1;0;1;0;0;0;0;0;0;0;7;1;;1;0;0;12;0;0;3312;2820;6132;3923;3530;1220;91;1311;492;64;406;0;406;26;0;13;1;14;6;0;1427;1234;2661;1122;1537;4;43;47;2;464
BLOCS;2024;270000367;CH GISORS;270000086;1;1;1;1;;;;;;1;1;;;3;2;;1;;;5;;;666;922;1588;1277;;199;48;247;136;;0;0;0;0;;0;32;32;0;;203;805;1008;590;;1;3;4;0;
BLOCS;2024;270000425;CH PONT-AUDEMER;270000102;1;0;;;;;;;;1;;;;1;;1;1;;1;3;;3;15;8;23;0;;0;0;0;0;;0;0;0;0;;1;0;1;1;;25;218;243;153;196;0;0;0;0;
BLOCS;2024;270000458;CH VERNON CH EURE-SEINE;270023724;1;2;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;6;0;0;758;1525;2283;1877;1137;369;17;386;137;2;0;0;0;0;0;1;0;1;1;0;740;512;1252;776;948;6;74;80;35;0
BLOCS;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;;0;;;;1;;;;0;;;;1;;0;0;;0;0;;0;0;2;2;0;;0;0;0;0;;361;62;423;419;;63;83;146;74;;2;0;2;1;;1;0;1;0;
BLOCS;2024;280000084;CH DREUX;280000183;2;7;1;2;1;;;;;1;;;;10;2;;1;;;13;;;2941;3323;6264;4136;;872;105;977;428;;55;0;55;0;;6;20;26;1;;2100;1872;3972;2050;;6;4;10;2;
