BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A76;PN_A77;PN_A25;PN_A24;PN_A26;PN_A27;PN_A28;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2024;060000528;CENTRE ANTOINE LACASSAGNE;060780962;2;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;6.11;0;;;;1;449;238;0.16;1;2337;483;4.97;0.97
PN;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;3.86;1;1;2.85;537;1;1;1;0;;;;;;;;;0;;;0;;;1;1;0;1;1;326;214;1;;;;;;1;;;2;1;0.6;;;1.3;0.8;1;10;74;3040;0;;;;0;;;;1;16;1827;1;1.98;1;2.85;1118;567;1;1222;461;1.8;1;61;;0.02;0.02
PN;2024;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060002102;CH LA PALMOSA DE MENTON;060791761;1;0.5;1;0.5;215;0;0;0;0;;;;;;;;;0;;;0;;;1;0;0;0;1;305;220;0;;;;1;1;3;3;;;;0.3;0.3;;0.49;0.33;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060005469;L'OLIVERAIE DES CAYRONS;920030269;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;105;4108;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060010949;AGAHTIR UDM ANTIBES;060790540;0.03;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060015328;LES AIRELLES;060015278;0.08;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060019213;USLD DOLCE FARNIENTE;060005188;0.1;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060021094;CLINIQUE VILLA ROMAINE;060024619;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;0;;;;
PN;2024;060021417;HOPITAL PRIVE CANNES OXFORD;060000221;0.3;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.6;0;;;;0;;;;0;;;;
PN;2024;060023694;HJ CERES;060023686;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;0;;;;
PN;2024;060025285;UAD VALLEE DE LA VESUBIE;750060402;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060025681;CTRE NEPHRO B.BRAUN AVITUM CAGNES/MER;920040862;0.02;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060030079;VAL DES MIMOSAS;060030061;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780145;CLINIQUE SAINT DOMINIQUE;060000049;1;0.75;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780186;LES LAURIERS ROSES;060006939;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780277;CLINIQUE SAINTE BRIGITTE;920030269;0.2;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780343;E3S SAINT JEAN;060000171;0.5;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780350;CLINIQUE LES HELLENIDES;310025010;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780392;POLE ANTIBES SAINT JEAN;060000205;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780442;CLINIQUE SAINT FRANCOIS;060000213;0.25;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780491;INSTITUT ARNAULT TZANCK;060790797;1.05;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780517;POLYCLINIQUE SAINT JEAN;060000239;1;0.6;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;0.2;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780541;CLINIQUE LA GRANGEA;060000262;0.1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780558;CLINIQUE FSEF VENCE;750720575;0.4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780590;CLINIQUE DU PALAIS;060000270;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.3;0;;;;0;;;;0;;;;
PN;2024;060780665;CLINIQUE LE MERIDIEN;060000312;0.1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780715;CLINIQUE SAINT GEORGE;060000361;1;0.6;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.8;0;;;;0;;;;1;1167;0;0.04;0.04
PN;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;2;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;6.7;0;;;;0;;;;0;;;;
PN;2024;060780749;CLINIQUE SAINT LUC;060000395;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060780756;POLYCLINIQUE SANTA MARIA;060000403;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;0;;;;
PN;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;;;1;1.72;431;0;0;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;88;55;0.05;1;449;0;0.25;0.15
PN;2024;060780996;CHS SAINTE MARIE;630786754;1;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;437;142;1;3;1;;7;2;;;;1;;0.45;0.41;;3.29;1.9;0;;;;0;;;;0;;;;0;;;0;;1;3.05;411;;1;7177;399;9.01;0;;;;
PN;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;1;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;0;;;;
PN;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;0.5;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060781929;CLINIQUE DE LA COSTIERE;060000858;0.7;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;4.54;;1;6.9;1842;1;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;0;;;;
PN;2024;060785243;HAD NICE & REGION;060001484;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;1.81;3;0;;;;;0;1;;10302;2038;0;0;1510;1154;4;0;;;1;2445;1077;0;;;;;;;;0;0;0;;;1;0;1;;;1.08;0.38;0.35;;;1;12;103;3661;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;45.18;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;1;5.5;286;0;1;843;282;3.5;1;3662;0;10;2.3
PN;2024;060789674;CENTRE HELIO MARIN;130037815;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060790185;USLD SIMONE VEIL CH CANNES;060780988;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;13;5049;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060790862;CLINIQUE LE CALME;060001997;0.1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;150;30;0.15;0;;;;
PN;2024;060791746;CLINIQUE DE L'ESTAGNOL;060024627;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;0.54;0.53;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;722;519;0;;;;;;5;1;1;5;3;0.53;0.18;0.29;0.57;0.4;0;;;;1;20;7;7195;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;0.5;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060792736;AGAHTIR AUTODIALYSE NICE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;0.1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;0.06;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;1.05;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;3.6;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;1;64;;0.03;0.03
PN;2024;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;2.1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;0;;;;
PN;2024;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000013;CH DE PRIVAS ARDECHE;070002878;2.8;0;1;2.6;196;0;0;0;1;;574;176;0;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;1;;;;1;;;;0;;;;
PN;2024;070000021;CH DE JOYEUSE;070007927;0.4;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;11;3;1;;;;;;1;1;0;1;0;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000039;CH DE VALLON PONT D'ARC;070780119;0.4;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000047;CH DE VILLENEUVE DE BERG;070780127;0.3;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000062;CH DE BOURG SAINT ANDEOL;070005558;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000070;CH DU CHEYLARD;070780150;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;0;1;95;17;0;;;;;;1;;1;;;0.15;;0.15;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000112;CH LEOPOLD OLLIER;070007927;0.4;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000179;CH ARDECHE NORD;070780358;3;0.7;1;1.2;121;0;0;0;0;;;;;;;;;0;;;0;;;1;0;0;1;1;280;150;1;1;1;;;;;;;2;1;0.4;0.4;;0.8;0.4;0;;;;0;;;;0;;;;1;4;270;0;;1;0.35;129;83;0;;;;0;;;;
PN;2024;070000187;CH DE LAMASTRE;070780366;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000195;CH DE TOURNON SUR RHONE;070780374;0.5;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;1;328;94;0.2;0;;;;
PN;2024;070000203;CH DE SAINT FELICIEN;070780382;0.34;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;2.85;1;1;1.31;113;0;0;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;399;223;1;;;;;;2;;2;4;2;0.7;;0.7;1.3;1.18;0;;;;0;;;;0;;;;0;;;0;;1;1.45;289;84;1;;;;0;;;;
PN;2024;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;;;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;0.2;0.2;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070780226;SSR FILIERIS DES VANS;750050759;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070780234;CENTRE SSR LE CHATEAU;750721300;0.17;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070780242;CLINIQUE LA CONDAMINE;310025010;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070780317;CHS SAINTE-MARIE PRIVAS;630786754;1.1;0.15;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.8;264;;1;1130;623;0.2;0;;;;
PN;2024;070780390;CH DE SERRIERES;070000211;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;070780424;CLINIQUE PASTEUR;070000245;1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;1;228;;0.1;0.1
PN;2024;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;1.41;0.14;1;0.93;53;0;0;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;150;71;0;;;;;;1;1;;4;1;0.1;0.1;;0.95;0.35;0;;;;0;;;;0;;;;1;3;40;0;;0;;;;0;;;;0;;;;
PN;2024;080000136;CLINIQUE DE LA POINTE;920030269;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;34;21;0;;;;;;1;1;;3;1;0.5;0.5;;1;0.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000250;CRF POUR ADULTES;540019726;0.32;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000268;SOINS DE SUITE SAINT JULIEN;540019726;0.18;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;67;3260;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;0.23;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;0.23;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080000318;CH BELAIR;080000086;2.08;1;1;0.95;147;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;3.8;501;54;1;1851;936;0.3;0;;;;
PN;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;3.23;0.43;1;1;197;0;0;0;1;;1613;49;153;607;408;240;1;0;;;0;;;1;1;0;1;1;226;116;0;5;5;;2;1;;;;;;0.51;0.51;;1.55;1;0;;;;0;;;;0;;;;1;22;3485;1;0.5;0;;;;1;675;290;0.87;0;;;;
PN;2024;080009392;CENTRE DE RADIOTHERAPIE;510007081;0;0;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;0;;;;
PN;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;080010523;CLINIQUE DU PARC;920030269;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;090000019;CH SAINT LOUIS AX LES THERMES;090180019;0.15;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;4.55;1;1;2.94;525;1;0;0;1;090000183;1236;0;0;0;250;283;1;0;;;0;;;1;1;0;1;2;1135;452;1;;;;1;;8;4;;4;2;0.89;0.5;;2.71;0.91;0;;;;0;;;;0;;;;1;14;1177;1;0.91;1;0.7;29;0;1;638;226;0.59;0;;;;
PN;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;0.8;0.05;1;1.44;4;;1;1;0;;;;;;;;;0;;;0;;;1;0;1;1;1;190;74;1;0;;;0;0;2;2;;3;2;0.2;0.2;;1.1;0.6;1;12;105;3586;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
