BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB_MOY
HAD_P;2024;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;NLIAI;1;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M9999;5.28;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;MAUT;1.4;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2120;0.46;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2210;11.55;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2800;3.88;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N9999;23.88;
HAD_P;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;11.87;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;M9999;2.37;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;MCOOR;1.87;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N2120;1;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N2210;7.01;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N2510;1.49;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N2800;0.5;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N3120;0.5;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N9999;14.58;
HAD_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;NAUT;4.58;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;M9999;1.72;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;MCOOR;1.72;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N2120;0.68;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N2210;18.48;1.61
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N2410;;0.35
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N2450;0.95;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N2510;10.84;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N2710;1;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N3120;2.13;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;N9999;58.54;1.96
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;NAUT;18.07;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;NCOOR;3.61;
HAD_P;2024;130802143;HAD SOINS ASSISTANCE;130804396;NLIAI;2.78;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;M9999;1.1;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;MCOOR;1.1;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2120;0.45;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2510;1;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N9999;9.35;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;NAUT;3.3;
HAD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;NCOOR;4.6;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;0.7;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MAUT;0.7;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;0.08;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2210;16.65;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2510;9.51;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;27.04;
HAD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;0.8;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;M9999;0.78;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;MCOOR;0.78;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;N2120;0.5;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;N2410;0.4;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;N2510;5.08;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;N2710;0.3;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;N3120;0.2;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;N9999;8.74;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;NAUT;0.54;
HAD_P;2024;140000076;CH AUNAY-BAYEUX;140000092;NCOOR;1.72;
HAD_P;2024;140000209;CHU CAEN;140000100;N2120;0.01;
HAD_P;2024;140000209;CHU CAEN;140000100;N2210;0.23;
HAD_P;2024;140000209;CHU CAEN;140000100;N9999;0.24;
HAD_P;2024;140000233;CH FALAISE;140000118;M3050;0.2;
HAD_P;2024;140000233;CH FALAISE;140000118;M9999;0.8;
HAD_P;2024;140000233;CH FALAISE;140000118;MAUT;0.1;
HAD_P;2024;140000233;CH FALAISE;140000118;MCOOR;0.5;
HAD_P;2024;140000233;CH FALAISE;140000118;N2120;0.3;
HAD_P;2024;140000233;CH FALAISE;140000118;N2210;6.8;
HAD_P;2024;140000233;CH FALAISE;140000118;N2510;5.8;
HAD_P;2024;140000233;CH FALAISE;140000118;N9999;13.55;
HAD_P;2024;140000233;CH FALAISE;140000118;NAUT;0.65;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;0.4;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;MCOOR;0.4;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;0.3;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2210;5.8;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2510;6;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2710;0.1;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;13.54;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NAUT;0.34;
HAD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NCOOR;1;
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;M3050;0;2
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;M9999;1.97;2
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;MAUT;0.1;
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;MCOOR;1.87;
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2120;1.07;
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2210;14.75;266
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2410;0;59
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2460;0;3
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2510;25.44;
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2710;0;3
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N3120;0.61;
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N9999;59.16;348
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;NAUT;7.63;17
HAD_P;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;NCOOR;9.66;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;M3050;0.08;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;M9999;0.92;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;MCOOR;0.84;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;N2120;0.5;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;N2510;12.12;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;N2710;0.28;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;N3120;0.5;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;N9999;20.07;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;NAUT;1.3;
HAD_P;2024;140016155;HAD DE BAYEUX;140000092;NCOOR;5.37;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;M3050;0.4;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;M9999;1.6;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;MCOOR;1.2;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N2120;0.96;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N2210;7.78;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N2450;0.35;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N2460;0.5;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N2510;8.32;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N2710;0.5;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N3120;0.2;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;N9999;21.61;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;NAUT;1;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;NCOOR;1;
HAD_P;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;NLIAI;1;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;M9999;1;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;MCOOR;1;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;N2120;0.91;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;N2210;5.44;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;N2510;1.5;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;N3120;0.05;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;N9999;8.82;
HAD_P;2024;150000040;CH HENRI MONDOR;150780096;NAUT;0.92;
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;M3050;0.29;50
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;M9999;3.67;70
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;MCOOR;3.38;20
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N2120;1;
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N2210;;130
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N2410;0.81;15
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N2460;1;0
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N2510;31.3;
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N2710;1;0
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N3120;1.3;
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;N9999;63.02;145
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;NAUT;13.15;0
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;NCOOR;10.86;
HAD_P;2024;160002036;HAD MUTUALISTE;160009908;NLIAI;2.6;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M3050;0.5;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M9999;3.5;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;MCOOR;3;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2120;2;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2210;17.02;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2510;18.48;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2710;2.01;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N3120;2.86;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N9999;46.58;
HAD_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NAUT;4.21;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;M9999;2.64;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;MCOOR;2.64;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N2120;1;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N2210;12.45;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N2510;17.47;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N2710;0.8;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N3120;0.3;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N9999;35.54;
HAD_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;NAUT;3.52;
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;M9999;0.82;
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;MCOOR;0.82;
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2210;11.24;167
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2510;9.01;
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N3120;0.29;
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N9999;22.34;167
HAD_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;NAUT;1.8;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;M9999;3.48;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;MCOOR;2.48;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N2120;1;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N2210;19.92;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N2410;0.33;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N2510;11.07;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N2710;1;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N2800;1;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;N9999;39.25;
HAD_P;2024;180008278;HAD DE VIERZON;310025010;NAUT;5.93;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;M9999;1.1;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;MCOOR;1.1;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2120;0.5;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2210;23.38;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2510;19.65;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2710;0.02;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N9999;45.54;
HAD_P;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;NAUT;1.99;
HAD_P;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;M9999;0.9;
HAD_P;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;MCOOR;0.9;
HAD_P;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;N2120;1;
HAD_P;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;N3120;0.8;
HAD_P;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;N9999;6.6;
HAD_P;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;NCOOR;4.8;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;M3050;0.8;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;M9999;2;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;MCOOR;1.2;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;N2120;0.3;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;N2210;19.5;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;N2510;3;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;N2710;0.4;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;N3120;2;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;N9999;35.2;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;NAUT;6;
HAD_P;2024;210003059;VYV3 BOURGOGNE HAD;210781266;NCOOR;4;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M3050;0.1;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M9999;1.1;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;MCOOR;1;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2120;1;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2210;3.15;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2450;0.1;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2510;12.63;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2710;0.2;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N3120;0.1;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N9999;22.18;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NAUT;2;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NCOOR;2;
HAD_P;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NLIAI;1;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;M9999;0.69;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;MCOOR;0.69;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2120;1;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2210;11.78;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2510;4;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N9999;17.71;
HAD_P;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;NAUT;0.93;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;M9999;0.2;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;MCOOR;0.2;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2120;1;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2210;7;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2510;2;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N3120;2;
HAD_P;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N9999;12;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;M9999;1.66;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;MCOOR;1.66;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N2120;0.75;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N2210;5.45;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N2510;11.27;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N2710;0.33;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N3120;0.4;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N9999;19.2;
HAD_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;NAUT;1;
HAD_P;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;M9999;0.55;
HAD_P;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;MCOOR;0.55;
HAD_P;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;N2210;3.64;
HAD_P;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;N2510;5.93;
HAD_P;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;N9999;11.09;
HAD_P;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;NAUT;1.52;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;M3050;0.31;30
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;M9999;3.88;30
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;MCOOR;3.57;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N2120;0.12;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N2210;19.75;60
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N2450;0.3;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N2460;1.86;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N2510;22.3;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N2710;0.77;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N3120;1.05;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;N9999;61.72;60
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;NAUT;10.3;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;NCOOR;1.27;
HAD_P;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;NLIAI;4;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;M3050;0.15;10
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;M9999;1.34;10
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;MCOOR;1.19;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2120;0.04;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2210;4.38;20
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2460;0.25;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2510;9.06;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2710;0.21;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N3120;0.59;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N9999;20.19;20
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;NAUT;3.55;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;NCOOR;1.11;
HAD_P;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;NLIAI;1;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;M9999;0.8;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;MCOOR;0.8;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;N2120;1;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;N2510;13.52;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;N2710;0.5;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;N3120;0.97;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;N9999;20.19;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;NAUT;0.4;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;NCOOR;3;
HAD_P;2024;230782617;CRRF ANDRE LALANDE;920028560;NLIAI;0.8;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M9999;2;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;MCOOR;2;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2120;0.94;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2210;13.59;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2510;12.99;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2710;0.4;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N9999;35.47;0
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NAUT;1.25;0
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NCOOR;5;
HAD_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NLIAI;1.3;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;M9999;1.02;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;MCOOR;1.02;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2120;1;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2210;11.43;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2510;6.25;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2710;0.17;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;N3120;0.5;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;N9999;20.35;
HAD_P;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;NAUT;1;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;M9999;1;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;MCOOR;1;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;N2120;1;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;N2210;5.92;25
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;N2410;;8
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;N2510;4.79;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;N3120;0.83;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;N9999;18.24;33
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;NAUT;2;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;NCOOR;2.9;
HAD_P;2024;250012069;HAD COMTOISE PONTARLIER;250001161;NLIAI;0.8;
HAD_P;2024;250016037;HAD COMTOISE ETUPES;250001161;M3050;0.58;
HAD_P;2024;250016037;HAD COMTOISE ETUPES;250001161;M9999;2.58;
HAD_P;2024;250016037;HAD COMTOISE ETUPES;250001161;MCOOR;2;
HAD_P;2024;250016037;HAD COMTOISE ETUPES;250001161;N2120;1;
