BOR;AN;FI;RS;FI_EJ;PERSO;EFFLIB;ETPSAL;GAR;AST
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;M200H;22;;0;1
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;N2200;0;10.15;0;1
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;N2310;3;0;0;0
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;N2320;0;1.98;0;1
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;N2510;0;3;0;0
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;N4160;0;1;0;0
BLOCS_P;2024;060780590;CLINIQUE DU PALAIS;060000270;NAUT;0;3;0;0
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M100H;98;;1;0
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M1030;29;;0;1
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M200H;97;;0;1
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N2200;;43;1;0
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N2320;;2;0;0
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N2510;;5;;
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N4130;;3;0;1
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N4160;;3.8;0;0
BLOCS_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;NAUT;;39.42;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M100H;25;2;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M1030;13;;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M200H;35;;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2200;;18.2;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2320;;2.4;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2510;;2;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N4160;;1;;
BLOCS_P;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;NAUT;;3;;
BLOCS_P;2024;060780756;POLYCLINIQUE SANTA MARIA;060000403;N2200;;17.81;;
BLOCS_P;2024;060780756;POLYCLINIQUE SANTA MARIA;060000403;N2320;;1;;
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M100H;;0.68;1;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M1030;;6.5;1;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M200H;;3.34;1;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2200;;7.13;0;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2310;;8.09;0;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2320;;7.39;0;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2510;;1.04;0;1
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N4160;;0.84;;
BLOCS_P;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;NAUT;;13.79;0;1
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;M100H;38;;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;M1030;8;;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;M200H;46;;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;N2200;;16.42;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;N2510;;6.38;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;N4130;;2;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;N4160;;1.04;;
BLOCS_P;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;NAUT;;9.76;;
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M100H;;0;1;1
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M1030;;0.05;1;1
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M200H;;0.3;1;1
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2200;;43.82;;
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2310;;0.23;;
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2320;;26.95;;
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2510;;50.28;;
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N4130;;0.69;;
BLOCS_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NAUT;;28.26;;
BLOCS_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M1030;;0.05;1;1
BLOCS_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M200H;;0.12;1;1
BLOCS_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2200;;4.64;;
BLOCS_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2320;;13.9;;
BLOCS_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2510;;16.19;;
BLOCS_P;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NAUT;;4.33;;
BLOCS_P;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;M1030;;0.3;0;0
BLOCS_P;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;M200H;;0.2;0;0
BLOCS_P;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N2200;;0.25;0;0
BLOCS_P;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N4130;;2.33;0;0
BLOCS_P;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N4160;;0.95;0;0
BLOCS_P;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;NAUT;;0.19;0;0
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M100H;;11.41;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M1030;;6.37;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M200H;;3;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2200;;19.83;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2310;;3.25;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2320;;1.7;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2510;;0.17;0;0
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N4130;;3;0;1
BLOCS_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N4160;;1.5;0;0
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M100H;14;;0;1
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M1030;12;;0;1
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M200H;48;;0;1
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2200;;33.51;0;1
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2310;8;;0;0
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2320;32;;0;0
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2510;;5.45;0;0
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N4130;2;;0;1
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N4160;;2.54;0;0
BLOCS_P;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;NAUT;;29.04;0;0
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;M100H;;2.75;0;1
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;M1030;;1.7;0;1
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;M200H;;;0;1
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;N2200;;6.96;0;1
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;N2310;;4.05;0;1
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;N2320;;4.5;0;1
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;N2510;;4.6;0;0
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;N4160;;0.68;0;0
BLOCS_P;2024;070000013;CH DE PRIVAS ARDECHE;070002878;NAUT;;0.36;0;0
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;M100H;;1;0;1
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;M1030;;5.17;0;1
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;M200H;;2.42;0;1
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;N2200;;9.3;0;1
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;N2310;;5.43;0;1
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;N2320;;8.97;0;1
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;N2510;;5.92;0;0
BLOCS_P;2024;070000179;CH ARDECHE NORD;070780358;NAUT;;16.13;0;0
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;M1030;;4;1;0
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;N2200;;3.14;0;1
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;N2310;;10.63;0;1
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;N2320;;11.42;0;1
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;N2510;;4.2;0;0
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;N4160;;1.19;0;1
BLOCS_P;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;NAUT;;0.8;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M100H;2;1.64;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M1030;3;;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M200H;11;;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2200;;9.62;0;1
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2310;;1.17;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2320;;2;0;1
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2510;;2.78;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N4160;;1;0;0
BLOCS_P;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;NAUT;;3.8;0;0
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;M1030;15;;1;1
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;M200H;48;;0;1
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;N2200;;25.69;;
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;N2320;;0.26;;
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;N2510;;3.94;;
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;N4160;;1;;
BLOCS_P;2024;070780424;CLINIQUE PASTEUR;070000245;NAUT;;7.85;;
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M100H;;0.28;0;0
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M1030;;1.55;1;1
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M200H;;0.78;0;1
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2200;;3.48;0;1
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2310;;2;0;1
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2320;;4.75;0;1
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2510;;2;0;0
BLOCS_P;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;NAUT;;1.66;0;0
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M100H;;0.26;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M1030;;1.47;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M200H;;1.71;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2200;;7.26;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2310;;0.01;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2320;;4.9;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2510;;2.87;;
BLOCS_P;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;NAUT;;0.83;;
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M100H;;0.08;0;0
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1030;1;7.34;1;1
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M200H;;1.19;0;1
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2200;;14.08;0;1
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2310;;18.38;0;1
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2320;;16.91;0;1
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2510;;11.61;0;0
BLOCS_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;;14.1;0;0
BLOCS_P;2024;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;M100H;1;;;
BLOCS_P;2024;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;M200H;2;;;
BLOCS_P;2024;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2200;;1;;
BLOCS_P;2024;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2310;;0.2;;
BLOCS_P;2024;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2510;;1;;
BLOCS_P;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;M100H;4;;;
BLOCS_P;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;M1030;5;;;
BLOCS_P;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;M200H;13;;0;1
BLOCS_P;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2310;;1.8;;
BLOCS_P;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2320;;23.7;;
BLOCS_P;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2510;;21.2;;
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;M100H;;1.28;0;1
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;M1030;;4.43;1;0
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;M200H;8;6.37;1;1
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N2200;;15.19;1;0
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N2310;;12.62;1;0
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N2320;;12.16;1;0
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N4130;;2.45;0;0
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N4160;;1.6;0;0
BLOCS_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;NAUT;;6.03;1;0
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M1030;;;1;0
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M200H;;0.64;;1
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2200;;7.32;;
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2310;;7.84;;
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2320;;6.02;;
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2510;;1.79;;
BLOCS_P;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;NAUT;;1.52;;
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M1030;1;2;0;1
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M200H;12;;0;1
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2200;;2.8;;1
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2310;;2;;0
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2510;;1;;0
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N4160;;1;;1
BLOCS_P;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;NAUT;;2;;0
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M100H;;0.9;0;1
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1030;;8.32;1;0
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M200H;;10.89;1;1
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2200;;21.39;0;1
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2310;;12.19;0;1
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2320;;14.88;0;1
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2510;;18.56;0;0
BLOCS_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NAUT;;9.13;0;0
BLOCS_P;2024;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;M1030;6;;0;0
BLOCS_P;2024;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N2200;;32.7;0;1
BLOCS_P;2024;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N2510;;4.32;0;1
BLOCS_P;2024;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N4160;;2;0;1
BLOCS_P;2024;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;NAUT;;23.32;0;0
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;M100H;18;;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;M1030;4;4;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;M200H;47;1.63;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;N2200;;20.59;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;N2310;;3;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;N2320;;1;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;N2510;;3;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;N4130;;8.78;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;N4160;;1;;
BLOCS_P;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;NAUT;;9;;
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;M1030;1;2;0;1
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;M200H;12;;0;1
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;N2200;;2.8;;1
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;N2310;;3;;0
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;N2320;;2;;1
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;N2510;;1;;0
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;N4160;;1;;1
BLOCS_P;2024;100013010;GCS PAYS DE SEINE - ET EXPLOITANT;100012996;NAUT;;2;;0
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;M100H;;2.15;1;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;M1030;;9.59;1;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;M200H;;5.45;0;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;N2200;;28.47;0;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;N2310;;16.5;0;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;N2320;;12.81;0;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;N2510;;13.69;0;0
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;N4130;;5.2;0;1
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;N4160;;0.77;0;0
BLOCS_P;2024;110000023;CH CARCASSONNE;110780061;NAUT;;2.97;0;0
BLOCS_P;2024;110000056;CH NARBONNE;110780137;M100H;1;1;;
BLOCS_P;2024;110000056;CH NARBONNE;110780137;M1030;;8.15;1;0
BLOCS_P;2024;110000056;CH NARBONNE;110780137;M200H;1;4.35;1;
BLOCS_P;2024;110000056;CH NARBONNE;110780137;N2200;;20.71;0;1
BLOCS_P;2024;110000056;CH NARBONNE;110780137;N2310;;14.56;0;1
BLOCS_P;2024;110000056;CH NARBONNE;110780137;N2320;;15.79;0;1
BLOCS_P;2024;110000056;CH NARBONNE;110780137;N2510;;11;0;1
BLOCS_P;2024;110000056;CH NARBONNE;110780137;N4130;;1;0;0
BLOCS_P;2024;110000056;CH NARBONNE;110780137;N4160;;2.2;0;0
BLOCS_P;2024;110000056;CH NARBONNE;110780137;NAUT;;1.08;0;0
BLOCS_P;2024;110000247;CH LEZIGNAN CORBIERES;110780772;M100H;;0.2;0;0
BLOCS_P;2024;110000247;CH LEZIGNAN CORBIERES;110780772;M1030;;0.2;;0
BLOCS_P;2024;110000247;CH LEZIGNAN CORBIERES;110780772;N2200;;0.6;0;0
BLOCS_P;2024;110000247;CH LEZIGNAN CORBIERES;110780772;N2510;;0.4;;0
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M100H;9;;0;1
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M1030;5;;0;1
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M200H;32;;0;1
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2200;;22.24;0;1
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2320;;9.35;0;1
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2510;;6;0;
BLOCS_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N4160;;1;0;
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M100H;;;0;1
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M1030;10;;0;1
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M200H;34;;0;1
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2200;;28.32;0;1
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2310;2;;0;0
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2320;;2;0;1
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2510;;2;0;0
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N4160;;1;0;0
BLOCS_P;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;NAUT;;14.22;0;0
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M100H;0;2.56;0;1
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1030;3;8.47;1;0
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M200H;4;16.65;1;1
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2200;;17.62;0;1
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2310;;18.25;0;1
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2320;;20.66;0;1
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2510;;17.56;0;1
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N4130;;0.06;0;0
BLOCS_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NAUT;;3.21;0;0
BLOCS_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M100H;;0.59;0;1
BLOCS_P;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M1030;;3.69;0;1
