BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;COMEHPAD
USLD_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2210;7.53;;0
USLD_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2410;0.2;;1
USLD_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2460;0.08;;1
USLD_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2510;19.4;;0
USLD_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N3120;0.17;;1
USLD_P;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NAUT;20.28;;1
USLD_P;2024;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;MEDCH;0.5;;1
USLD_P;2024;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;N2210;11.59;;0
USLD_P;2024;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;N2510;32.06;;0
USLD_P;2024;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;NAUT;12.04;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;M1320;1.18;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;MEDCH;1.19;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;N2210;8.22;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;N2410;0.66;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;N2460;0.2;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;N2510;23.7;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;N3120;0.02;;0
USLD_P;2024;120783097;USLD CH MILLAU;120004528;NAUT;13.82;;0
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;MEDCH;0.6;;
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;N2210;6.14;;0
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;N2410;0.5;;1
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;N2460;0.48;;1
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;N2510;6.79;;0
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;N3120;0.2;;1
USLD_P;2024;120786959;USLD OLEMPS CH RODEZ;120780044;NAUT;7.48;;1
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;MEDCH;1;;0
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2210;16.21;;0
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2410;0.7;;1
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2460;0.3;;1
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2510;22.72;;1
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N3120;0.6;;0
USLD_P;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;NAUT;13.66;;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M1320;0.57;0;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;MEDCH;1.1;0;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2210;6.52;;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2410;0.67;;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2510;13.85;;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N3120;0.15;;1
USLD_P;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NAUT;0.93;;1
USLD_P;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;MEDCH;0.43;;1
USLD_P;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2210;5.11;;1
USLD_P;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2410;0.22;;1
USLD_P;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2460;0.43;;1
USLD_P;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2510;9.26;;1
USLD_P;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;NAUT;4.12;;1
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;M1320;0.07;;0
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;MEDCH;0.26;;0
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2210;8.94;;0
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2410;0.5;;0
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2460;0.2;;0
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2510;13.22;;0
USLD_P;2024;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;NAUT;9.17;;0
USLD_P;2024;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;M1320;0.9;;0
USLD_P;2024;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;MEDCH;1.1;;0
USLD_P;2024;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2210;8;;0
USLD_P;2024;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2410;0;3;0
USLD_P;2024;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2460;0.2;;0
USLD_P;2024;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2510;23;;0
USLD_P;2024;130047350;HOPITAL SAINT JOSEPH MONTVAL USLD;130014228;M1320;1;;0
USLD_P;2024;130047350;HOPITAL SAINT JOSEPH MONTVAL USLD;130014228;MEDCH;1.14;;0
USLD_P;2024;130047350;HOPITAL SAINT JOSEPH MONTVAL USLD;130014228;N2210;6.86;;0
USLD_P;2024;130047350;HOPITAL SAINT JOSEPH MONTVAL USLD;130014228;N2410;0.03;;0
USLD_P;2024;130047350;HOPITAL SAINT JOSEPH MONTVAL USLD;130014228;NAUT;18.47;;0
USLD_P;2024;130782097;CENTRE DE SIBOURG;130000938;M1320;0.36;;0
USLD_P;2024;130782097;CENTRE DE SIBOURG;130000938;MEDCH;0.36;;0
USLD_P;2024;130782097;CENTRE DE SIBOURG;130000938;N2210;2;;0
USLD_P;2024;130782097;CENTRE DE SIBOURG;130000938;N2410;;1;0
USLD_P;2024;130782097;CENTRE DE SIBOURG;130000938;N2510;4;;0
USLD_P;2024;130782097;CENTRE DE SIBOURG;130000938;NAUT;3.64;;0
USLD_P;2024;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;MEDCH;1.3;;
USLD_P;2024;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;N2210;5.3;;
USLD_P;2024;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;N2510;6.94;;
USLD_P;2024;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;N3120;0.2;;
USLD_P;2024;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;NAUT;2.7;;
USLD_P;2024;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;MEDCH;0.3;;1
USLD_P;2024;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;N2210;3.93;;0
USLD_P;2024;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;N2510;11.34;;0
USLD_P;2024;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;NAUT;5.87;;0
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;MEDCH;1.02;;1
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;N2210;8.98;;1
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;N2410;0.1;;0
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;N2460;0.5;;0
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;N2510;27.71;;1
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;N3120;0.21;;1
USLD_P;2024;130798358;USLD DUQUESNE SITE AIX;130041916;NAUT;12.5;;1
USLD_P;2024;130808843;USLD MARCEL PAGNOL;920030152;MEDCH;0.9;4;0
USLD_P;2024;130808843;USLD MARCEL PAGNOL;920030152;N2210;4.8;;0
USLD_P;2024;130808843;USLD MARCEL PAGNOL;920030152;N2410;;1;0
USLD_P;2024;130808843;USLD MARCEL PAGNOL;920030152;N2460;0.5;;0
USLD_P;2024;130808843;USLD MARCEL PAGNOL;920030152;N2510;8;;0
USLD_P;2024;130808843;USLD MARCEL PAGNOL;920030152;NAUT;1.6;;0
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;MEDCH;3.25;;
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2210;23.5;;
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2410;0.8;;
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2460;0.5;;
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2510;65.85;;
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N3120;0.32;;
USLD_P;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;NAUT;24.82;;
USLD_P;2024;130811102;LA MAISON;130007487;MEDCH;1;;
USLD_P;2024;130811102;LA MAISON;130007487;N2210;1;;
USLD_P;2024;130811102;LA MAISON;130007487;N2410;0.5;;
USLD_P;2024;130811102;LA MAISON;130007487;N2510;4;;
USLD_P;2024;130811102;LA MAISON;130007487;N3120;0.3;;
USLD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1320;0.5;;
USLD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MEDCH;0.52;;
USLD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2210;8.69;;
USLD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2510;19.52;;
USLD_P;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;5.19;;
USLD_P;2024;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;MEDCH;0.7;;
USLD_P;2024;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N2210;6.32;;
USLD_P;2024;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N2410;0.2;;
USLD_P;2024;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N2510;17.87;;
USLD_P;2024;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N3120;0.27;;
USLD_P;2024;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;NAUT;3.94;;
USLD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;MEDCH;0.95;;
USLD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2210;7.58;;
USLD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2510;12.14;;
USLD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N3120;1.25;;
USLD_P;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NAUT;6.48;;
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;M1320;;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;MEDCH;0.4;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2210;18.68;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2410;;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2460;;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2510;30.44;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N3120;;;1
USLD_P;2024;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;NAUT;13.22;;1
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;M1320;1;0;0
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;MEDCH;1;0;0
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2210;9.97;;0
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2410;0.4;;0
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2460;0.3;;0
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2510;34.57;;0
USLD_P;2024;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;NAUT;6.97;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;M1320;0.68;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;MEDCH;0.71;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2210;8.76;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2410;0.9;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2460;0.2;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2510;12.36;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N3120;0.05;;0
USLD_P;2024;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;NAUT;8.8;;0
USLD_P;2024;150000032;CH DE SAINT-FLOUR;150780088;M1320;0.5;;1
USLD_P;2024;150000032;CH DE SAINT-FLOUR;150780088;MEDCH;0.5;;1
USLD_P;2024;150000032;CH DE SAINT-FLOUR;150780088;N2210;5.45;;0
USLD_P;2024;150000032;CH DE SAINT-FLOUR;150780088;N2510;15.33;;0
USLD_P;2024;150000032;CH DE SAINT-FLOUR;150780088;N3120;0.1;;1
USLD_P;2024;150000032;CH DE SAINT-FLOUR;150780088;NAUT;2.85;;1
USLD_P;2024;150000040;CH HENRI MONDOR;150780096;MEDCH;0.35;;1
USLD_P;2024;150000040;CH HENRI MONDOR;150780096;N2210;10.3;;1
USLD_P;2024;150000040;CH HENRI MONDOR;150780096;N2460;0.2;;1
USLD_P;2024;150000040;CH HENRI MONDOR;150780096;N2510;18.91;;0
USLD_P;2024;150000040;CH HENRI MONDOR;150780096;NAUT;11;;0
USLD_P;2024;150000164;CH DE MAURIAC;150780468;M1320;0.45;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;MEDCH;0.45;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;N2210;7.87;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;N2410;0;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;N2460;0.25;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;N2510;4;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;N3120;0.4;;1
USLD_P;2024;150000164;CH DE MAURIAC;150780468;NAUT;3.14;;1
USLD_P;2024;150000180;CH DE MURAT;150780500;N2210;4.18;;0
USLD_P;2024;150000180;CH DE MURAT;150780500;N2410;0.25;;1
USLD_P;2024;150000180;CH DE MURAT;150780500;N2460;0.2;;1
USLD_P;2024;150000180;CH DE MURAT;150780500;N2510;10.68;;0
USLD_P;2024;150000180;CH DE MURAT;150780500;NAUT;7.86;;0
USLD_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;MEDCH;0.67;;
USLD_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2210;10.38;;
USLD_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2410;0.5;;
USLD_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2460;0.91;;
USLD_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2510;24.24;;
USLD_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N3120;0.2;;
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1320;0.22;;1
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;MEDCH;0.41;;1
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2210;4.97;;0
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2410;0;;1
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2460;0.16;;1
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2510;11.15;;0
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N3120;0.09;;1
USLD_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NAUT;7;;1
USLD_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;MEDCH;1.5;;
USLD_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2210;7.17;;
USLD_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2410;1.48;;
USLD_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2460;1.15;;
USLD_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2510;17.48;;
USLD_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;NAUT;8.79;;
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M1320;1.49;;0
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;MEDCH;1.49;;0
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2210;13.45;;0
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2410;1.9;;0
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2460;0.5;;0
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2510;31.93;;0
USLD_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NAUT;38.26;;0
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;M1320;0.7;;
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;MEDCH;0.79;;
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2210;4.52;;
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2410;0.08;;
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2510;10.62;;
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N3120;0.1;;
USLD_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NAUT;8.4;;
USLD_P;2024;160000360;CH DE CHATEAUNEUF;160014411;MEDCH;1.19;;
USLD_P;2024;160000360;CH DE CHATEAUNEUF;160014411;N2210;10.72;;
USLD_P;2024;160000360;CH DE CHATEAUNEUF;160014411;N2410;2.07;;
USLD_P;2024;160000360;CH DE CHATEAUNEUF;160014411;N2510;23.56;;
USLD_P;2024;160000360;CH DE CHATEAUNEUF;160014411;NAUT;21.84;;
USLD_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;M1320;0.4;;1
USLD_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;MEDCH;0.4;;1
USLD_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2210;8.79;;
USLD_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2510;24.72;;
USLD_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;NAUT;7.64;;
USLD_P;2024;170784110;SSR CH LA ROCHELLE;170024194;MEDCH;1.22;;0
USLD_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N2210;16.23;;0
USLD_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N2510;39.14;;0
USLD_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N3120;0.06;;0
USLD_P;2024;170784110;SSR CH LA ROCHELLE;170024194;NAUT;24.35;;0
USLD_P;2024;170792220;CH SAINTONGE - SSR;170780175;M1320;0.2;;1
USLD_P;2024;170792220;CH SAINTONGE - SSR;170780175;MEDCH;0.2;;1
USLD_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2210;7.18;;1
USLD_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2410;0.2;;1
USLD_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2510;15.36;;1
USLD_P;2024;170792220;CH SAINTONGE - SSR;170780175;NAUT;17.27;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;M1320;0.5;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;MEDCH;0.5;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;N2210;5.82;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;N2410;0.9;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;N2460;0;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;N2510;23.57;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;N3120;0;;1
USLD_P;2024;170802789;USLD - CH ROYAN;170780191;NAUT;19.84;;1
USLD_P;2024;180000176;CH GEORGE SAND BOURGES;180001158;MEDCH;0.5;;
USLD_P;2024;180000176;CH GEORGE SAND BOURGES;180001158;N2210;7.95;;
USLD_P;2024;180000176;CH GEORGE SAND BOURGES;180001158;N2410;0.41;;1
USLD_P;2024;180000176;CH GEORGE SAND BOURGES;180001158;N2460;0.5;;
USLD_P;2024;180000176;CH GEORGE SAND BOURGES;180001158;N2510;20.2;;
USLD_P;2024;180000176;CH GEORGE SAND BOURGES;180001158;NAUT;9.87;;1
USLD_P;2024;180000200;CH DE VIERZON;180000051;MEDCH;0.45;;
USLD_P;2024;180000200;CH DE VIERZON;180000051;N2210;4.45;;
USLD_P;2024;180000200;CH DE VIERZON;180000051;N2510;21.21;;
USLD_P;2024;180000200;CH DE VIERZON;180000051;NAUT;14.89;;
USLD_P;2024;180000333;CH SANCERRE;180000093;MEDCH;0.26;;
USLD_P;2024;180000333;CH SANCERRE;180000093;N2410;0.11;;
USLD_P;2024;180000333;CH SANCERRE;180000093;N2510;9.87;;
USLD_P;2024;180000333;CH SANCERRE;180000093;N3120;0.28;;
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;M1320;0.6;;0
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;MEDCH;0.6;;0
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2210;8.99;;1
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2410;0.05;;1
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2460;0.25;;1
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2510;36.9;;1
USLD_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;NAUT;12.34;;1
USLD_P;2024;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;M1320;0.96;;1
USLD_P;2024;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;MEDCH;0.96;;1
USLD_P;2024;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;N2210;3.1;;1
USLD_P;2024;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;N2460;0.01;;1
USLD_P;2024;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;N2510;15.73;;1
USLD_P;2024;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;NAUT;8.07;;1
USLD_P;2024;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR;180001158;MEDCH;0.4;;
USLD_P;2024;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR;180001158;N2210;9.87;;
USLD_P;2024;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR;180001158;N2510;24;;
USLD_P;2024;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR;180001158;NAUT;15.33;;1
USLD_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M1320;0.45;;0
USLD_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;MEDCH;0.45;;0
USLD_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2210;6.05;;
USLD_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2510;13.25;;
USLD_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N3120;0.1;;
USLD_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NAUT;3.93;;
USLD_P;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;MEDCH;0.5;;0
USLD_P;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2210;7.4;;0
USLD_P;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2460;0.5;;0
USLD_P;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2510;15;;0
USLD_P;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N3120;0.05;;1
USLD_P;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;NAUT;8.56;;0
USLD_P;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;MEDCH;0.35;;
USLD_P;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;N2210;8.39;;
USLD_P;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;N2410;1.5;;
USLD_P;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;N2510;24.5;;
USLD_P;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;NAUT;10.57;;
USLD_P;2024;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;M1320;0.31;;
USLD_P;2024;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;MEDCH;0.31;;
USLD_P;2024;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;N2210;10.27;;
USLD_P;2024;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;N2410;0.89;;
USLD_P;2024;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;N2510;33.81;;
USLD_P;2024;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;NAUT;7.63;;
USLD_P;2024;190005140;USLD UZERCHE;190002485;M1320;0.3;;1
USLD_P;2024;190005140;USLD UZERCHE;190002485;MEDCH;0.65;;1
USLD_P;2024;190005140;USLD UZERCHE;190002485;N2210;6.44;;0
USLD_P;2024;190005140;USLD UZERCHE;190002485;N2410;0.21;;1
USLD_P;2024;190005140;USLD UZERCHE;190002485;N2460;0.19;;1
USLD_P;2024;190005140;USLD UZERCHE;190002485;N2510;14.82;;1
USLD_P;2024;190005140;USLD UZERCHE;190002485;NAUT;0.5;;1
USLD_P;2024;190005165;USLD CORNIL;190002519;MEDCH;0.6;;
USLD_P;2024;190005165;USLD CORNIL;190002519;N2210;12.33;;
