BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2024;060780491;INSTITUT ARNAULT TZANCK;060790797;0;;;;0;0;0;132;;;;;0;;;;;;;;;1;1;132;;0;0;0;0;0;0;15030;6535;0;1;30;;;0;0;0;0;0;0;3;1;3;1.04;;;0.81;3.4;8.76;0.63;;;;;;;;0;0
PHARMA;2024;060780517;POLYCLINIQUE SAINT JEAN;060000239;1;1;1;;1;1;0;190;;;;;0;;;;;;;;;1;1;169;;1;0;0;0;1;1;263632;1250;1;0;;;;0;0;0;0;1;1;3721;230;6939;3;0.3;5;;13;10;2;;;;;;;;0;0
PHARMA;2024;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;0;;;;0;0;0;;64;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.57;;;1;1;;;;;;;;;;0;0
PHARMA;2024;060780541;CLINIQUE LA GRANGEA;060000262;0;;;;;;;;67;;;;0;;;;;;;;;1;1;67;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.35;;;;;;;;;;;;;;0;0
PHARMA;2024;060780558;CLINIQUE FSEF VENCE;750720575;0;;;;;;;;;103;;;0;;;;;;;;;1;1;103;;0;0;0;0;1;0;3296;226;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;0.99;0.1;;;;;;;;;0;0
PHARMA;2024;060780590;CLINIQUE DU PALAIS;060000270;0;;;;1;0;0;54;;;;;0;;;;;;;;;1;1;54;0;0;0;0;0;1;0;19974;911;0;0;;;;0;0;0;0;0;0;;;;1;;;;1.47;;;;;;;;;;0;0
PHARMA;2024;060780665;CLINIQUE LE MERIDIEN;060000312;0;;;;1;0;0;;;30;;;0;;;;;;;;;1;1;30;;0;0;0;0;1;1;1560;50;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;1.2;;;;;;;;;;0;0
PHARMA;2024;060780715;CLINIQUE SAINT GEORGE;060000361;0;;;;;;;294;;;;;0;;;;;;;;;1;1;294;;1;1;0;0;1;1;64661;182;1;0;;;;0;0;0;0;1;1;3;1;3;3;0.2;1;;9.62;;;;;;;;;;0;0
PHARMA;2024;060780723;CLINIQUE DU PARC IMPERIAL;060004959;0;;;;0;0;0;152;;;;;0;;;;;;;;;1;1;60;;1;0;0;1;1;1;50529;391;0;0;;;;0;0;0;0;0;0;;;2;2;;0.7;0;5;1;;;;;;;;;0;0
PHARMA;2024;060780749;CLINIQUE SAINT LUC;060000395;1;1;0;;0;0;0;;49;46;;;0;;;;;;;;;1;1;95;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.24;;;;1.04;;;;;;;;;;0;0
PHARMA;2024;060780756;POLYCLINIQUE SANTA MARIA;060000403;0;;;;;;;;;;;;0;;;;;;;;;1;1;103;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;;;;1;;;;;;;0;0
PHARMA;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;0;;;;1;1;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;1;1;;;;1.75;0.3;;0.83;5;7.86;0.5;;;;;;;;0;0
PHARMA;2024;060780996;CHS SAINTE MARIE;630786754;0;;;;;;;;258;;;49;1;0;0;0;1;0;0;0;0;1;1;258;49;0;0;0;0;1;1;32808;20863;0;0;;;;0;0;1;0;0;0;;;;2.33;;;;5.83;;;;;;;;;;0;0
PHARMA;2024;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;0;;;;0;0;0;125;;;;;0;;;;;;;;;1;1;97;;0;0;0;0;1;0;18836;858;1;0;;;;1;0;0;0;1;1;3;0;5;1;;;;2.11;0.5;;;;;;;;;0;0
PHARMA;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;0;;;;0;0;0;;;153;;;0;;;;;;;;;1;1;153;;0;0;0;0;0;0;7987;371;0;0;;;;0;0;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;1
PHARMA;2024;060781929;CLINIQUE DE LA COSTIERE;060000858;0;;;;;;;;84;;;;0;;;;;;;;;1;1;84;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.6;;;1;1;;;;;;;;;;0;0
PHARMA;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;1;4;1;;1;0;1;612;67;158;0;98;0;;;;;;;;;1;1;837;98;0;0;0;0;1;1;120334;16521;1;1;3;0;363;1;0;0;0;1;1;4;1;5;16.55;2.3;;1.9;35.78;70.37;13.84;;;;;;;;1;0
PHARMA;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;1;4;0;;1;0;1;392;0;26;0;0;0;;;;;;;;;1;1;418;0;1;1;1;1;1;1;55191;3767;0;1;158;;;0;0;0;0;0;0;;;;16.26;;;0.2;26.92;7.84;0.2;;;;;;;;0;0
PHARMA;2024;060789674;CENTRE HELIO MARIN;130037815;0;;;;0;0;0;;;140;;;0;;;;;;;;;1;1;140;;0;0;0;0;1;0;9009;201;0;0;;;;0;1;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2024;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;1;4;0;;0;0;1;0;0;80;40;33;1;0;0;0;0;1;1;0;0;1;1;120;33;0;0;0;0;1;0;1315;1015;0;0;;;;0;0;0;0;0;0;;;;1.66;;;;0.79;;;;;;;;;;0;1
PHARMA;2024;060790862;CLINIQUE LE CALME;060001997;0;;;;0;0;0;;;45;;;0;;;;;;;;;1;1;45;;0;0;0;0;1;1;3228;203;0;0;;;;0;0;0;0;0;0;;;;0.9;;;;;;;;;;;;;;1;1
PHARMA;2024;060791746;CLINIQUE DE L'ESTAGNOL;060024627;0;;;;1;0;0;;;109;;;0;;;;;;;;;1;1;109;;0;0;0;0;1;1;20832;730;0;0;;;;0;0;0;0;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;0;;;;1;0;0;94;;59;75;;0;;;;;;;;;1;1;153;;0;0;0;0;1;1;25238;388;0;0;;;;0;0;0;0;0;0;;;;2;;;;3.93;0.86;;;;;;;;;0;0
PHARMA;2024;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;0;;;;1;0;0;0;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;;;0;1;;35;;0;0;0;0;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;0;;;;;;;48;;;;;1;1;0;0;0;0;0;0;0;1;1;48;;0;0;0;0;1;0;;0;0;0;;;;0;0;0;0;0;0;;;;0.8;0;0;0;1;0;0;1;;;;1;;;0;0
PHARMA;2024;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;0;;;;;;;;;104;;;0;;;;;;;;;0;1;104;;0;0;0;0;1;0;18418;96;0;0;;;;0;0;0;0;0;0;;;;0.75;;;;0.3;;;;;;;;;;0;0
PHARMA;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;0;;;;1;;;222;;108;;;0;;;;;;;;;1;1;330;;1;0;0;1;1;1;96636;8142;1;1;30;;;0;0;0;0;1;1;3;1;3;2.55;0.5;0.8;1;12.38;2.99;;;;;;;;;0;0
PHARMA;2024;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;0;;;;;;;;;130;;;0;;;;;;;;;1;1;130;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.06;;;;1.34;;;;;;;;;;0;0
PHARMA;2024;070000013;CH DE PRIVAS ARDECHE;070002878;0;;;;1;1;0;77;;22;60;204;0;;;;;;;;;1;1;159;204;1;1;0;0;0;0;59470;54154;1;1;0;0;62;0;0;0;0;1;0;2;;2;2.98;0.2;0.2;0.66;9.71;0.04;1.8;;;;;;;;0;1
PHARMA;2024;070000021;CH DE JOYEUSE;070007927;0;;;;0;1;;15;;18;;110;0;;;;;;;;;1;1;33;116;0;0;0;0;1;0;5170;1314;0;0;;;;0;0;0;0;0;0;;;;1;0;0;0;1.7;0;0;;;;;;;;0;0
PHARMA;2024;070000039;CH DE VALLON PONT D'ARC;070780119;0;;;;1;0;0;16;0;10;0;113;0;;;;;;;;;1;1;26;113;0;0;0;0;1;1;3730;118;0;0;;;;0;0;0;0;0;0;;;;1.3;;;;0.7;;0.1;;;;;;;;0;0
PHARMA;2024;070000047;CH DE VILLENEUVE DE BERG;070780127;1;3;0;1;;;;12;;35;75;217;1;0;0;0;0;0;0;0;0;1;1;117;105;0;0;0;0;1;0;9655;;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;3.6;0.02;;;;;;;;;0;0
PHARMA;2024;070000062;CH DE BOURG SAINT ANDEOL;070005558;0;;;;;;;8;;22;;291;1;1;0;0;0;0;0;0;0;0;1;30;291;0;0;0;0;1;0;0;0;0;0;;;;0;0;0;0;0;0;;;;1.2;0;0;0;2.5;1;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;070000070;CH DU CHEYLARD;070780150;0;;;;1;0;0;20;0;15;0;99;0;;;;;;;;;1;1;35;99;0;0;0;0;0;0;723;547;1;0;;;;0;0;0;0;0;0;;;;0.7;0;0;0;1.9;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;0;;;;1;;;9;;21;;80;0;;;;;;;;;1;1;30;80;0;0;0;0;1;0;2532;17;1;0;;;;0;0;0;0;0;0;;;;0.58;;;;1.5;;;;;;;;;;0;0
PHARMA;2024;070000112;CH LEOPOLD OLLIER;070007927;0;;;;1;0;0;15;;;;145;0;;;;;;;;;1;1;15;145;0;0;0;0;1;1;4321;328;0;0;;;;0;0;0;0;0;0;;;;0.8;;;0;1.5;0;0;;;;;;;;0;0
PHARMA;2024;070000179;CH ARDECHE NORD;070780358;0;;;;0;0;0;175;0;15;0;200;0;;;;;;;;;1;1;0;200;1;0;0;0;1;1;;;1;0;;;;0;0;0;0;1;1;2;1;3;4;0.5;0.5;1;7.8;10.2;1.81;;;;;;;;0;1
PHARMA;2024;070000187;CH DE LAMASTRE;070780366;0;;;;;;;12;;27;;;0;;;;;;;;;1;1;39;112;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;0.6;;;;2.01;;;;;;;;;;0;0
PHARMA;2024;070000195;CH DE TOURNON SUR RHONE;070780374;0;;;;1;;0;38;;23;;144;0;;;;;;;;;1;1;61;144;0;1;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;2.01;0;0;;2.16;;;;;;;;;;0;0
PHARMA;2024;070000203;CH DE SAINT FELICIEN;070780382;0;;;;;;;11;;24;;103;0;;;;;;;;;1;1;35;103;0;0;0;0;1;1;;498;0;0;;;;0;0;0;0;0;0;;;;0.75;;;;1.74;;;;;;;;;;0;0
PHARMA;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;1;3;1;;1;;;181;;101;;295;1;0;0;0;0;1;1;1;1;1;1;;;1;0;0;0;1;1;138411;9664;1;1;34;;;0;0;0;0;1;1;2;;3;7.02;;;1.25;13.22;4.84;1;;;;;;;;0;1
PHARMA;2024;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;0;;;;0;0;0;45;0;0;0;0;0;;;;;;;;;1;1;45;;0;0;0;0;1;0;670;0;0;0;;;;0;0;0;0;0;0;;;1;0.63;;;;0.61;;;;;;;;;;0;0
PHARMA;2024;070780226;SSR FILIERIS DES VANS;750050759;0;;;;0;0;0;;;60;;;1;1;1;1;0;0;0;0;0;1;1;60;;0;0;0;0;1;1;3225;94;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;2;;;;;;;;;;0;1
PHARMA;2024;070780317;CHS SAINTE-MARIE PRIVAS;630786754;0;;;;0;1;;;236;;;93;0;;;;;;;;;1;1;100;93;0;0;0;0;0;0;19800;835;1;0;;;;0;0;0;0;0;0;;;;1;;;;3.6;;0.8;1;;;;;;;0;0
PHARMA;2024;070780390;CH DE SERRIERES;070000211;0;;;;;;;;;33;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;0.8;;;;;;;;;;0;0
PHARMA;2024;070780424;CLINIQUE PASTEUR;070000245;0;;;;1;0;;161;;;;;0;;;;;;;;;1;1;128;;0;0;0;0;0;0;4655;303;0;0;;;;0;0;0;0;1;1;3;0;4;1.8;;;;9.73;0.93;;;;;;;;;0;0
PHARMA;2024;080000136;CLINIQUE DE LA POINTE;920030269;0;;;;0;0;;;;81;;;0;;;;;;;;;1;1;81;;0;0;0;0;1;1;30979;6518;0;0;;;;0;0;1;0;0;0;;;;1.11;;;;1.54;;;;;;;;;;0;0
PHARMA;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;1;1;0;;0;1;0;75;;42;20;;0;;;;;;;;;1;1;137;;0;1;0;0;1;0;15200;4310;0;1;68;;;0;0;0;0;0;0;;;;2.4;;;;3.34;0.72;0.03;;;;;;;;0;0
PHARMA;2024;080000250;CRF POUR ADULTES;540019726;0;;;;0;1;0;;;135;;16;0;;;;;;;;;1;1;135;16;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2024;080000318;CH BELAIR;080000086;1;4;0;;;;;;192;;;78;1;0;0;0;1;0;0;0;0;1;1;9;78;0;1;0;0;0;0;14622;3668;0;0;;;;0;0;0;0;0;0;;;;2;;;0.1;5;0;1;;;;;;;;0;1
PHARMA;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;0;;;;1;;0;563;;63;108;937;1;0;0;0;0;1;0;1;0;1;1;108;637;1;1;0;0;0;1;17863;5139;1;1;0;0;55;0;0;0;0;1;1;4;0;6;8.82;0.99;1.61;1.3;30.01;26.82;7.56;;;;;;;;0;1
PHARMA;2024;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;1;1;1;;0;1;0;44;;;;;1;1;1;1;1;0;0;0;0;1;1;44;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;3;;;;;;;;;;0;1
PHARMA;2024;080011257;GCS ES HAD DES ARDENNES SITE RETHEL;080011224;0;;;;0;1;0;75;;48;;;0;;;;;;;;;1;1;231;;0;1;0;0;1;0;15200;4310;0;1;68;0;0;0;0;0;0;0;0;;;;2.4;;;;3.34;0.72;0.03;;;;;;;;0;0
PHARMA;2024;090000019;CH SAINT LOUIS AX LES THERMES;090180019;0;;;;1;0;0;;;50;;62;0;;;;;;;;;1;1;50;62;0;0;0;0;1;1;50;12;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;1;;;0;;;;;;;0;0
PHARMA;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;1;4;0;;0;0;1;280;;79;;353;0;;;;;;;;;1;1;49;353;1;0;0;0;1;1;;;1;1;45;2;139;0;0;0;0;1;1;3;0;3;6.37;0.25;1;1;26.03;8.14;3;;;;;;;;0;1
PHARMA;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;1;4;0;3;1;;0;75;94;62;20;107;0;;;;;;;;;1;1;201;107;1;1;0;0;1;1;43057;1385;1;0;;;;0;1;0;0;1;0;2;0;2;2.98;0;0;0.07;6.64;3.32;1;0;0;0;0;0;0;0;0;1
PHARMA;2024;100000082;CLINIQUE DU PAYS DE SEINE;100001148;0;;;;;;;44;;;;;0;;;;;;;;;1;1;44;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;1;0;1;0;1;1;1;;;1;;;;;;;;;;0;0
PHARMA;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;1;1;0;1;;;;455;0;103;100;453;0;;;;;;;;;1;1;223;447;1;1;0;0;1;1;;;1;1;60;0;1076;1;1;1;1;0;0;;;;8.05;0.04;3.68;0.97;20.02;3.93;3.57;;;;;;;;0;1
PHARMA;2024;100000108;EPSMA;100000033;0;;;;;;;;179;;;68;0;;;;;;;;;1;1;193;68;0;0;0;0;1;1;11974;487;0;0;;;;0;0;0;0;0;0;;;;2;;;;5.61;;1;;;;;;;;0;0
PHARMA;2024;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;1;3;0;;0;0;0;20;;25;0;;0;;;;;;;;;1;1;45;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;1.74;;;;3.8;;;;;;;;;;0;0
PHARMA;2024;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;0;;;;0;0;0;118;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;4;;3;2.11;;;;2;;;;;;;;;;0;0
PHARMA;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;0;;;;1;0;0;98;0;73;40;315;0;;;;;;;;;1;0;46;130;0;0;0;0;0;0;32000;0;1;1;40;0;0;0;1;0;0;0;0;;;;0.51;;0.51;0.25;4.8;2.46;;;;;;;;;0;1
PHARMA;2024;100010545;CLINIQUE KORIAN;310025010;0;;;;;;;;;92;;;0;;;;;;;;;1;1;92;;0;1;0;0;1;0;891;;0;0;;;;0;0;0;0;0;0;;;;1.12;;;;0.94;;;;;;;;;;0;0
PHARMA;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;0;;;;1;0;;;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;16140;407;0;0;;;;0;0;0;0;0;0;;;;1;;;;4;;1;;;;;;;;0;0
PHARMA;2024;110000023;CH CARCASSONNE;110780061;1;1;0;6;1;1;1;347;;;30;260;1;0;0;0;0;1;1;1;1;1;1;304;260;1;1;0;1;1;1;263683;2753;1;1;0;0;64;1;0;1;1;1;1;4;1;4;7.55;1.49;;;21.63;16.8;1.9;;;;;;;;0;1
PHARMA;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;0;;;;0;0;0;25;;15;30;120;1;0;0;0;0;1;0;1;0;1;1;;;0;0;0;0;1;1;;;1;0;;;;0;0;0;0;0;0;;;;1.42;1.42;;0.2;3.21;;;;;;;;;;0;0
PHARMA;2024;110000056;CH NARBONNE;110780137;1;4;0;2;1;;0;;;;;;1;0;1;0;0;0;0;1;0;1;1;200;100;0;1;0;0;1;1;109651;20450;1;0;;;;0;0;0;0;1;1;3;0;3;5.8;0.5;;0.67;15.42;13.48;4.25;;;;;;;;0;1
PHARMA;2024;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;0;;;;1;1;0;30;;29;;;1;1;1;1;0;0;0;0;0;1;1;59;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.86;;;;1.91;;0.5;;;;;;;;0;0
PHARMA;2024;110000247;CH LEZIGNAN CORBIERES;110780772;1;4;0;;1;0;0;37;0;37;30;189;1;0;1;0;1;0;0;0;0;1;1;104;42;0;0;0;0;1;0;13198;3602;0;1;10;0;0;0;0;0;0;0;0;;;;1;;;;2.5;1;0.5;;;;;;;;0;1
PHARMA;2024;110000262;CH FRANCIS VALS PORT LA NOUVELLE;110781010;1;4;0;;0;0;0;;;40;;60;1;1;1;0;0;0;0;0;0;1;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;1.2;;;;;;;;;;0;1
PHARMA;2024;110003118;CL DU SUD CARCASSONNE;110007341;0;;;;;;;;;73;;;0;;;;;;;;;1;1;73;;0;0;0;0;1;1;7175;218;0;0;;;;0;0;1;1;0;0;;;;1.14;;;0.03;1.12;;0.03;;;;;;;;0;0
PHARMA;2024;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;310021324;0;;;;;;;;;77;;;0;;;;;;;;;1;1;77;;0;0;0;0;1;0;12695;;0;0;;;;0;0;0;0;0;0;;;;1;0;0;0;1;0;0;;;;;;;;0;0
PHARMA;2024;110780152;CLINIQUE DE MIREMONT BADENS;110000064;0;;;;;;;;74;;;;0;;;;;;;;;0;1;74;;0;0;0;0;1;0;8839;122;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;1;;;;;;;;;;0;1
PHARMA;2024;110780194;CL CHRISTINA CHALABRE;330050899;0;;;;0;0;0;;;68;;;0;;;;;;;;;1;1;68;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;;;;;;;;1;;;;;;;0;0
PHARMA;2024;110780202;CL KORIAN LA VERNEDE;310021316;0;;;;1;0;0;;;87;;;0;;;;;;;;;1;1;87;;0;0;0;0;1;1;6;6;1;0;;;;1;0;0;1;0;0;;;;0.8;;;;0.8;;;;;;;;;;0;0
PHARMA;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;0;;;;;;;117;;34;;;0;;;;;;;;;1;1;151;;1;0;0;0;1;1;24000;4800;1;1;70;;;0;0;0;0;1;1;2;0;3;3.94;0.2;1;;8.36;;0.8;;;;;;;;0;1
PHARMA;2024;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;0;;;;1;0;0;12;;15;;;1;1;1;1;0;0;0;0;0;1;1;27;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.3;;;;;;;;;;;;;;0;0
PHARMA;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;0;;;;1;0;0;65;0;0;0;0;0;;;;;;;;;1;0;0;0;0;1;0;0;1;1;52573;4511;0;0;;;;0;0;0;0;1;1;2;;2;1.4;;;;4.1;1;;;;;;;;;0;0
PHARMA;2024;110786324;USSAP;110786324;0;;;;0;1;0;;204;44;30;347;0;;;;;;;;;1;1;99;222;0;0;0;0;1;1;17857;2009;0;0;;;;0;0;0;0;0;0;;;;2.55;;;;8;;;;;;;;;;0;0
PHARMA;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1;4;0;;0;0;0;318;5;40;30;139;1;0;1;0;0;0;0;1;0;1;1;;;1;0;0;0;0;0;286804;18285;1;1;0;0;90;0;0;0;0;1;1;3;0;3;5.78;0.5;1.7;1.01;16.02;13.77;4.01;;;;;;;;0;1
PHARMA;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;0;;;;;;;100;;40;80;280;1;0;0;0;0;0;0;1;0;1;1;;200;1;0;0;0;1;1;6999;2117;1;0;;;;0;0;0;0;1;0;2;;3;2.6;;;0.5;6.06;7.03;2;;;;;;;;0;1
PHARMA;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;1;4;0;5;0;0;0;25;;21;27;93;0;;;;;;;;;1;1;0;75;0;0;0;0;0;0;8200;250;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0.1;3.51;0;0.85;;;;;;;;0;1
PHARMA;2024;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;0;;;;;;;6;;24;30;124;0;;;;;;;;;1;1;60;124;0;0;0;0;1;0;4960;750;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;2.5;;;;;;;;;;0;0
PHARMA;2024;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;0;;;;1;0;0;13;;85;;150;0;;;;;;;;;1;1;28;150;0;0;0;0;1;0;5351;;1;0;;;;0;0;0;0;0;0;;;;1.3;;;;3.6;;;;;;;;;;0;0
PHARMA;2024;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;0;;;;0;0;0;;;41;40;;0;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;;;;0.37;;;;0.35;;;;;;;;;;0;0
PHARMA;2024;120000237;CHI VALLON SALLES LA SOURCE;120780481;0;;;;1;0;0;;;34;;97;1;1;0;0;0;1;0;0;0;1;1;34;97;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;0.5;;;;;;;;;;0;1
PHARMA;2024;120004569;CH MILLAU;120004528;1;4;;;1;;1;87;51;40;50;190;1;0;1;0;0;0;0;1;0;1;1;0;190;1;0;0;1;0;1;68694;8328;1;0;;;;0;0;0;0;1;0;2;0;2;2.14;0.15;;;6.05;7.63;1;;;;;;;;0;1
PHARMA;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;1;4;0;8;0;0;0;34;0;10;40;;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;34527;3328;0;0;;;;0;0;0;0;0;0;;;;1.7;;;;3.17;;0.5;;;;;;;;0;0
PHARMA;2024;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;120000104;0;;;;;;;;;74;;;0;;;;;;;;;1;1;74;;0;0;0;0;0;0;7158;121;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;1.48;;;;;;;0;;;0;0
PHARMA;2024;120780283;CHS STE MARIE RODEZ;630786754;0;;;;0;0;0;;214;;;150;1;0;0;0;1;0;0;0;0;1;1;198;150;0;0;0;0;1;1;20799;2442;0;0;;;;0;0;1;1;0;0;;;;2;;;;4.79;;0.5;;;;;;;;0;0
PHARMA;2024;130000235;CHS EDOUARD TOULOUSE;130780554;0;;;;;;;;190;;;;0;;;;;;;;;1;1;150;40;0;1;0;0;1;1;13133;257;0;0;;;;0;0;0;0;0;0;;;;5.02;0;0;0.49;5.48;1.67;1.76;0;0;0;0;0;0;0;0;1
PHARMA;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1;4;0;;1;0;0;491;;61;70;64;0;;;;;;;;;1;1;580;64;1;1;1;1;1;1;339325;11677;1;1;40;;1417;0;1;0;1;1;1;3;0;4;11.48;0.96;1;0.77;28.35;28.33;5.25;;;;;;;;0;1
PHARMA;2024;130000433;CHS MONTPERRIN;130781131;1;4;0;;;;;;222;;;;1;0;1;0;1;0;0;0;0;1;1;222;;0;1;0;0;1;1;22761;12477;0;0;;;;0;0;0;0;0;0;0;0;1;3.02;;;0.29;7.08;;1.84;;;;;;;;0;1
PHARMA;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;1;4;0;;;;;;;;;;1;0;0;0;1;0;0;0;0;1;1;163;82;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.4;;;;4.5;0.64;;;;;;;;;0;0
PHARMA;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;1;4;0;;1;;0;175;;19;30;30;1;0;0;0;0;0;0;1;0;1;1;224;30;1;1;0;0;1;1;10132;9204;1;1;20;;;1;0;0;0;1;1;2;0;2;5.43;0.13;0.5;0;11.07;3.74;0.5;0;0;0;;;;;0;1
