BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;JOUHP;EMSSR
SSR;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A;;131;47815;10;1235;37921;616;
SSR;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A50;1;33;;;;9373;0;
SSR;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A55;1;54;;10;;15428;616;
SSR;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A58;1;18;;;;5485;0;
SSR;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A59;1;26;;;;7635;0;
SSR;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_TOT;;131;47815;10;1235;37921;616;0
SSR;2024;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A;;90;32940;;738;26538;0;
SSR;2024;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A50;1;90;;;;26538;0;
SSR;2024;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_TOT;;90;32940;;738;26538;0;0
SSR;2024;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A;;25;9125;17;304;8129;8080;
SSR;2024;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A50;1;;;;;0;0;
SSR;2024;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A51;1;20;;10;;4423;4873;
SSR;2024;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A52;1;5;;4;;3706;2460;
SSR;2024;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A53;1;;;3;;0;747;
SSR;2024;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_TOT;;25;9125;17;304;8129;8080;0
SSR;2024;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A;;6;2196;;47;2069;0;
SSR;2024;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A50;1;6;;;;2069;0;
SSR;2024;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_TOT;;6;2196;;47;2069;0;
SSR;2024;060000296;LA MAISON DU MINEUR;060780640;SSR_A;;80;29200;16;819;21844;2035;
SSR;2024;060000296;LA MAISON DU MINEUR;060780640;SSR_A53;1;40;;8;;11647;1221;
SSR;2024;060000296;LA MAISON DU MINEUR;060780640;SSR_A54;1;40;;8;;10197;814;
SSR;2024;060000296;LA MAISON DU MINEUR;060780640;SSR_TOT;;80;29200;16;819;21844;2035;0
SSR;2024;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A;;10;3650;;89;2814;0;
SSR;2024;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A50;1;10;;;;2814;0;
SSR;2024;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_TOT;;10;3650;;89;2814;0;0
SSR;2024;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A;;15;5475;0;123;4845;0;
SSR;2024;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A50;1;15;;0;;4845;0;
SSR;2024;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_TOT;;15;5475;0;123;4845;0;0
SSR;2024;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A;;30;10980;;222;10700;0;
SSR;2024;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A50;1;;;;;;0;
SSR;2024;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A59;1;30;;;;10700;0;
SSR;2024;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_TOT;;30;10980;;222;10700;0;0
SSR;2024;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A;;13;4758;;126;4022;0;
SSR;2024;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A50;1;13;;;;4022;0;
SSR;2024;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_TOT;;13;4758;;126;4022;0;0
SSR;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A;;19;6954;;216;6438;0;
SSR;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A50;1;6;;;;2121;0;
SSR;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A59;1;13;;;;4317;0;
SSR;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_TOT;;19;6954;;216;6438;0;0
SSR;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;SSR_A;;20;7320;;176;6829;0;
SSR;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;SSR_A50;1;;;;;0;0;
SSR;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;SSR_A59;1;20;;;;6829;0;
SSR;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;SSR_TOT;;20;7320;;176;6829;0;0
SSR;2024;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A;;19;6935;;154;5337;0;
SSR;2024;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A50;1;19;;;;5337;0;
SSR;2024;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_TOT;;19;6935;;154;5337;0;0
SSR;2024;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A;;82;30012;10;678;28074;4644;
SSR;2024;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A50;1;32;;5;;9464;1653;
SSR;2024;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A59;1;50;;5;;18610;2991;
SSR;2024;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_TOT;;82;30012;10;678;28074;4644;0
SSR;2024;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A;;117;42822;;1293;38776;0;
SSR;2024;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A50;1;90;;;;29431;0;
SSR;2024;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A59;1;27;;;;9345;0;
SSR;2024;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_TOT;;117;42822;;1293;38776;0;0
SSR;2024;060015328;LES AIRELLES;060015278;SSR_E;;12;2472;28;77;2479;7087;
SSR;2024;060015328;LES AIRELLES;060015278;SSR_E50;1;12;;28;;2479;7087;
SSR;2024;060015328;LES AIRELLES;060015278;SSR_TOT;;12;2472;28;77;2479;7087;0
SSR;2024;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A;;46;16790;;391;15878;0;
SSR;2024;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A50;1;46;;;;15878;0;
SSR;2024;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_TOT;;46;16790;;391;15878;0;0
SSR;2024;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A;;50;18250;25;728;16991;4493;
SSR;2024;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A50;1;20;;0;;71;0;
SSR;2024;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A51;1;30;;25;;16920;4493;
SSR;2024;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_TOT;;50;18250;25;728;16991;4493;0
SSR;2024;060023694;HJ CERES;060023686;SSR_A;;;;30;0;0;5810;
SSR;2024;060023694;HJ CERES;060023686;SSR_A50;1;;;;;0;0;
SSR;2024;060023694;HJ CERES;060023686;SSR_A55;1;;;30;;0;5810;
SSR;2024;060023694;HJ CERES;060023686;SSR_TOT;;;;30;0;0;5810;0
SSR;2024;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A;;101;34897;;1210;34897;0;
SSR;2024;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A50;1;1;;;;1203;0;
SSR;2024;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A59;1;90;;;;32028;0;
SSR;2024;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A62;1;10;;;;1666;0;
SSR;2024;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_TOT;;101;34897;;1210;34897;0;0
SSR;2024;060780186;LES LAURIERS ROSES;060006939;SSR_A;;52;18980;;486;18974;0;
SSR;2024;060780186;LES LAURIERS ROSES;060006939;SSR_A50;1;52;;;;18974;0;
SSR;2024;060780186;LES LAURIERS ROSES;060006939;SSR_TOT;;52;18980;;486;18974;0;0
SSR;2024;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A;;121;44286;10;1320;41330;3197;
SSR;2024;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A50;1;91;;;;31926;0;
SSR;2024;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A59;1;30;;10;;9404;3197;
SSR;2024;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_TOT;;121;44286;10;1320;41330;3197;0
SSR;2024;060780343;E3S SAINT JEAN;060000171;SSR_A;;58;21170;;678;19261;0;
SSR;2024;060780343;E3S SAINT JEAN;060000171;SSR_A50;1;58;;;;19261;0;
SSR;2024;060780343;E3S SAINT JEAN;060000171;SSR_TOT;;58;21170;;678;19261;0;
SSR;2024;060780350;CLINIQUE LES HELLENIDES;310025010;SSR_A;;44;16060;;397;12979;0;
SSR;2024;060780350;CLINIQUE LES HELLENIDES;310025010;SSR_A50;1;44;;;;12979;0;
SSR;2024;060780350;CLINIQUE LES HELLENIDES;310025010;SSR_TOT;;44;16060;;397;12979;0;0
SSR;2024;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A;;97;35405;;922;31314;0;
SSR;2024;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A50;1;97;;;;31314;0;
SSR;2024;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_TOT;;97;35405;;922;31314;0;0
SSR;2024;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A;;85;31025;22;705;26336;6495;
SSR;2024;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A50;1;10;;1;;1370;59;
SSR;2024;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A51;1;41;;15;;13671;5572;
SSR;2024;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A52;1;34;;6;;11295;864;
SSR;2024;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_TOT;;85;31025;22;705;26336;6495;
SSR;2024;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E;;103;30465;16;729;23197;5288;
SSR;2024;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E50;1;54;;6;;15105;2921;
SSR;2024;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E51;1;;;5;;0;777;
SSR;2024;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E52;1;;;4;;0;1083;
SSR;2024;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E55;1;49;;1;;8092;507;
SSR;2024;060780558;CLINIQUE FSEF VENCE;750720575;SSR_TOT;;103;30465;16;729;23197;5288;0
SSR;2024;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_A;;30;10950;;362;10280;0;
SSR;2024;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_A50;1;30;;;;10280;0;
SSR;2024;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_TOT;;30;10950;;362;10280;0;0
SSR;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A;;153;55845;10;1099;44652;3277;
SSR;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A50;1;68;;;;16840;0;
SSR;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A51;1;37;;10;;16945;3277;
SSR;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A55;1;48;;;;10867;0;
SSR;2024;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_TOT;;153;55845;10;1099;44652;3277;
SSR;2024;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A;;158;57444;;1372;50091;0;
SSR;2024;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A59;1;158;;;;50091;0;
SSR;2024;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_TOT;;158;57444;;1372;50091;0;0
SSR;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A;;26;9516;5;195;8211;4585;
SSR;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A51;1;8;;5;;2563;4585;
SSR;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A52;1;18;;;;5648;0;
SSR;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_TOT;;26;9516;5;195;8211;4585;0
SSR;2024;060789674;CENTRE HELIO MARIN;130037815;SSR_A;;140;51100;60;638;36640;21081;
SSR;2024;060789674;CENTRE HELIO MARIN;130037815;SSR_A50;1;;;;;0;0;
SSR;2024;060789674;CENTRE HELIO MARIN;130037815;SSR_A51;1;84;;36;;21712;11222;
SSR;2024;060789674;CENTRE HELIO MARIN;130037815;SSR_A52;1;56;;24;;14928;9859;
SSR;2024;060789674;CENTRE HELIO MARIN;130037815;SSR_TOT;;140;51100;60;638;36640;21081;1
SSR;2024;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;SSR_A;;75;27450;;197;19329;0;
SSR;2024;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;SSR_A50;1;75;;;;19329;0;
SSR;2024;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;SSR_TOT;;75;27450;;197;19329;0;0
SSR;2024;060790862;CLINIQUE LE CALME;060001997;SSR_A;;45;16425;15;520;14875;1396;
SSR;2024;060790862;CLINIQUE LE CALME;060001997;SSR_A50;1;0;;0;;0;0;
SSR;2024;060790862;CLINIQUE LE CALME;060001997;SSR_A58;1;45;;15;;14875;1396;
SSR;2024;060790862;CLINIQUE LE CALME;060001997;SSR_TOT;;45;16425;15;520;14875;1396;0
SSR;2024;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A;;109;39785;;1148;32640;0;
SSR;2024;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A50;1;109;;;;32640;0;
SSR;2024;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_TOT;;109;39785;;1148;32640;0;0
SSR;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A;;59;21535;;919;17679;0;
SSR;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A50;1;;;;;0;0;
SSR;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A59;1;59;;;;17679;0;
SSR;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_TOT;;59;21535;;919;17679;0;0
SSR;2024;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A;;104;37960;;1541;36056;0;
SSR;2024;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A50;1;104;;;;36056;0;
SSR;2024;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_TOT;;104;37960;;1541;36056;0;
SSR;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A;;108;39420;10;955;24642;2558;
SSR;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A50;1;87;;;;19953;0;
SSR;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A53;1;21;;10;;4689;2558;
SSR;2024;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_TOT;;108;39420;10;955;24642;2558;0
SSR;2024;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A;;140;51100;10;1313;44624;2268;
SSR;2024;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A50;1;87;;;;25039;0;
SSR;2024;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A55;1;53;;10;;19585;2268;
SSR;2024;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_TOT;;140;51100;10;1313;44624;2268;
SSR;2024;070000021;CH DE JOYEUSE;070007927;SSR_A;;18;6588;;231;4665;0;
SSR;2024;070000021;CH DE JOYEUSE;070007927;SSR_A50;1;18;;;;4665;0;
SSR;2024;070000021;CH DE JOYEUSE;070007927;SSR_TOT;;18;6588;;231;4665;0;0
SSR;2024;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A;;10;3650;;186;4102;0;
SSR;2024;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A50;1;10;;;;4102;0;
SSR;2024;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_TOT;;10;3650;;186;4102;0;0
SSR;2024;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A;;35;12775;;369;8918;0;
SSR;2024;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A50;1;35;;;;8918;0;
SSR;2024;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_TOT;;35;12775;;369;8918;0;0
SSR;2024;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A;;22;8502;;300;6202;0;
SSR;2024;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A50;1;22;;;;6202;0;
SSR;2024;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_TOT;;22;8502;;300;6202;0;0
SSR;2024;070000070;CH DU CHEYLARD;070780150;SSR_A;;15;5490;0;244;3914;0;
SSR;2024;070000070;CH DU CHEYLARD;070780150;SSR_A50;1;15;;0;;3914;0;
SSR;2024;070000070;CH DU CHEYLARD;070780150;SSR_TOT;;15;5490;0;244;3914;0;0
SSR;2024;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_A;;21;7686;;439;7529;0;
SSR;2024;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_A50;1;21;;;;7529;0;
SSR;2024;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_TOT;;21;7686;;439;7529;0;0
SSR;2024;070000179;CH ARDECHE NORD;070780358;SSR_A;;15;5490;2;219;4904;2281;
SSR;2024;070000179;CH ARDECHE NORD;070780358;SSR_A50;1;;;;;0;0;
SSR;2024;070000179;CH ARDECHE NORD;070780358;SSR_A53;1;;;2;;0;2281;
SSR;2024;070000179;CH ARDECHE NORD;070780358;SSR_A59;1;15;;;;4904;0;
SSR;2024;070000179;CH ARDECHE NORD;070780358;SSR_TOT;;15;5490;2;219;4904;2281;0
SSR;2024;070000187;CH DE LAMASTRE;070780366;SSR_A;;27;9882;;218;5561;0;
SSR;2024;070000187;CH DE LAMASTRE;070780366;SSR_A50;1;27;;;;5561;0;
SSR;2024;070000187;CH DE LAMASTRE;070780366;SSR_TOT;;27;9882;;218;5561;0;0
SSR;2024;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A;;23;8418;;268;8170;0;
SSR;2024;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A50;1;5;;;;1864;0;
SSR;2024;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A59;1;18;;;;6306;0;
SSR;2024;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_TOT;;23;8418;;268;8170;0;0
SSR;2024;070000203;CH DE SAINT FELICIEN;070780382;SSR_A;;24;8760;;275;7542;0;
SSR;2024;070000203;CH DE SAINT FELICIEN;070780382;SSR_A50;1;24;;;;7542;0;
SSR;2024;070000203;CH DE SAINT FELICIEN;070780382;SSR_TOT;;24;8760;;275;7542;0;0
SSR;2024;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A;;65;23725;10;837;21351;4896;
SSR;2024;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A51;1;23;;5;;7580;2488;
SSR;2024;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A52;1;22;;5;;7209;2408;
SSR;2024;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A55;1;20;;;;6562;0;
SSR;2024;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_TOT;;65;23725;10;837;21351;4896;0
SSR;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;SSR_A;;;;5;0;0;1500;
SSR;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;SSR_A53;1;;;5;;0;1500;
SSR;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;SSR_TOT;;;;5;0;0;1500;
SSR;2024;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A;;36;13140;5;366;12615;155;
SSR;2024;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A50;1;24;;5;;8133;155;
SSR;2024;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A59;1;12;;;;4482;0;
SSR;2024;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_TOT;;36;13140;5;366;12615;155;0
SSR;2024;070780226;SSR FILIERIS DES VANS;750050759;SSR_A;;60;21900;10;504;16667;155;
SSR;2024;070780226;SSR FILIERIS DES VANS;750050759;SSR_A50;1;20;;10;;6151;155;
SSR;2024;070780226;SSR FILIERIS DES VANS;750050759;SSR_A54;1;40;;;;10516;0;
SSR;2024;070780226;SSR FILIERIS DES VANS;750050759;SSR_TOT;;60;21900;10;504;16667;155;
SSR;2024;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A;;29;10614;;363;8522;0;
SSR;2024;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A50;1;29;;;;8522;0;
SSR;2024;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_TOT;;29;10614;;363;8522;0;0
SSR;2024;070780242;CLINIQUE LA CONDAMINE;310025010;SSR_A;;62;22630;;386;16505;0;
SSR;2024;070780242;CLINIQUE LA CONDAMINE;310025010;SSR_A50;1;62;;;;16505;0;
SSR;2024;070780242;CLINIQUE LA CONDAMINE;310025010;SSR_TOT;;62;22630;;386;16505;0;0
SSR;2024;070780390;CH DE SERRIERES;070000211;SSR_A;;33;12045;;248;6475;0;
SSR;2024;070780390;CH DE SERRIERES;070000211;SSR_A50;1;33;;;;6475;0;
SSR;2024;070780390;CH DE SERRIERES;070000211;SSR_TOT;;33;12045;;248;6475;0;0
SSR;2024;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A;;22;8030;;357;8097;0;
SSR;2024;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A50;1;22;;;;8097;0;
SSR;2024;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_TOT;;22;8030;;357;8097;0;0
SSR;2024;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A;;30;10950;;189;9457;0;
SSR;2024;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A50;1;;;;;0;0;
SSR;2024;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A58;1;30;;;;9457;0;
SSR;2024;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_TOT;;30;10950;;189;9457;0;0
SSR;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A;;40;14640;;410;12989;0;
SSR;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A50;1;20;;;;8168;0;
SSR;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A59;1;20;;;;4821;0;
SSR;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_TOT;;40;14640;;410;12989;0;0
SSR;2024;080000136;CLINIQUE DE LA POINTE;920030269;SSR_A;;81;29646;15;697;28832;718;
SSR;2024;080000136;CLINIQUE DE LA POINTE;920030269;SSR_A50;1;81;;15;;28832;718;
SSR;2024;080000136;CLINIQUE DE LA POINTE;920030269;SSR_TOT;;81;29646;15;697;28832;718;0
SSR;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_A;;18;6588;;174;5773;0;
SSR;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_A50;1;18;;;;5773;0;
SSR;2024;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_TOT;;18;6588;;174;5773;0;0
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_A;;90;32850;30;654;23134;13217;
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_A50;1;2;;3;;982;423;
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_A51;1;44;;12;;11049;6426;
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_A52;1;44;;7;;11103;3797;
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_A53;1;;;4;;0;1666;
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_A54;1;;;4;;0;905;
SSR;2024;080000250;CRF POUR ADULTES;540019726;SSR_TOT;;90;32850;30;654;23134;13217;0
SSR;2024;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_A;;45;16425;;366;15945;0;
SSR;2024;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_A50;1;45;;;;15945;0;
SSR;2024;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_TOT;;45;16425;;366;15945;0;0
SSR;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_A;;24;8784;;192;5665;0;
SSR;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_A50;1;24;;;;5665;0;
SSR;2024;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_TOT;;24;8784;;192;5665;0;0
SSR;2024;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;SSR_A;;15;5490;;232;5527;0;
SSR;2024;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;SSR_A50;1;15;;;;5527;0;
SSR;2024;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;SSR_TOT;;15;5490;;232;5527;0;0
SSR;2024;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;SSR_A;;8;2928;;117;3309;0;
SSR;2024;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;SSR_A50;1;8;;;;3309;0;
SSR;2024;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;SSR_TOT;;8;2928;;117;3309;0;0
SSR;2024;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E;;;;10;0;0;2383;
SSR;2024;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E50;1;;;1;;0;129;
SSR;2024;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E51;1;;;5;;0;1229;
SSR;2024;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E52;1;;;4;;0;1025;
SSR;2024;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_TOT;;;;10;0;0;2383;0
SSR;2024;080010523;CLINIQUE DU PARC;920030269;SSR_A;;117;42822;10;786;35006;761;
SSR;2024;080010523;CLINIQUE DU PARC;920030269;SSR_A50;1;62;;;;21696;0;
SSR;2024;080010523;CLINIQUE DU PARC;920030269;SSR_A59;1;55;;10;;13310;761;
SSR;2024;080010523;CLINIQUE DU PARC;920030269;SSR_TOT;;117;42822;10;786;35006;761;0
SSR;2024;090000019;CH SAINT LOUIS AX LES THERMES;090180019;SSR_A;;50;16200;8;433;12089;1178;
