BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;IRM;1;1;225;30;2;2984;3241;0
IMAGES;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;RADIO;2;2;725;33;229;10457;11444;1
IMAGES;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;SCAN;1;1;1321;220;14;7063;8618;0
IMAGES;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;IRM;1;1;10;;34;12695;12739;
IMAGES;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;LITHO;1;1;34;;;;34;
IMAGES;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;RADIO;5;5;321;;59;20501;20881;
IMAGES;2024;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;100010792;SCAN;1;1;495;;12;19308;19815;
IMAGES;2024;110000023;CH CARCASSONNE;110780061;CAM;2;2;481;;;5203;5684;0
IMAGES;2024;110000023;CH CARCASSONNE;110780061;IRM;2;2;2116;6;;5664;7786;0
IMAGES;2024;110000023;CH CARCASSONNE;110780061;MAMM;1;1;;;;843;843;
IMAGES;2024;110000023;CH CARCASSONNE;110780061;RADIO;4;4;11252;18;;19018;30288;0
IMAGES;2024;110000023;CH CARCASSONNE;110780061;SCAN;2;2;12943;63;;10858;23864;0
IMAGES;2024;110000023;CH CARCASSONNE;110780061;TOMO;1;1;336;12;;2673;3021;0
IMAGES;2024;110000023;CH CARCASSONNE;110780061;VASC;2;2;1730;;;2095;3825;1
IMAGES;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;MAMM;1;1;;;;2230;2230;
IMAGES;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;RADIO;2;2;875;;;19301;20176;
IMAGES;2024;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;SCAN;1;1;1628;;;8315;9943;
IMAGES;2024;110000056;CH NARBONNE;110780137;IRM;2;2;1640;;;11645;13285;0
IMAGES;2024;110000056;CH NARBONNE;110780137;MAMM;1;1;;;;1540;1540;
IMAGES;2024;110000056;CH NARBONNE;110780137;RADIO;3;3;10655;;;25238;35893;1
IMAGES;2024;110000056;CH NARBONNE;110780137;SCAN;2;2;7637;0;;11969;19606;1
IMAGES;2024;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;SCAN;1;;;;;;;1
IMAGES;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;IRM;2;;;;;;;
IMAGES;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;RADIO;3;;;;;;;
IMAGES;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;SCAN;2;;;;;;;
IMAGES;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;IRM;1;0;;;;;;
IMAGES;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;LITHO;1;1;40;;;;40;
IMAGES;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;SCAN;1;0;;;;;;
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;CAM;2;2;497;0;0;4222;4719;0
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;IRM;1;1;1091;0;0;6213;7304;0
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;MAMM;1;1;;;;3675;3675;
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;RADIO;3;3;8039;362;0;23162;31563;1
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;SCAN;2;2;6521;0;0;16974;23495;1
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;TOMO;1;1;224;0;0;3576;3800;0
IMAGES;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;VASC;2;2;7672;0;0;181;7853;1
IMAGES;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;IRM;1;1;174;;;5186;5360;
IMAGES;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;MAMM;1;1;;;;1470;1470;
IMAGES;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;RADIO;10;10;2776;;;17672;20448;
IMAGES;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;SCAN;1;1;1384;;;8722;10106;
IMAGES;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;MAMM;1;1;;;;2304;2304;
IMAGES;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;RADIO;2;2;884;;;12128;13012;
IMAGES;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;SCAN;1;1;776;;;5119;5895;
IMAGES;2024;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;RADIO;1;1;303;;;698;1001;
IMAGES;2024;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;RADIO;1;1;514;;;3288;3802;1
IMAGES;2024;120004569;CH MILLAU;120004528;IRM;1;1;306;;;5811;6117;
IMAGES;2024;120004569;CH MILLAU;120004528;MAMM;1;1;;;;2685;2685;
IMAGES;2024;120004569;CH MILLAU;120004528;RADIO;2;2;3004;;;18652;21656;
IMAGES;2024;120004569;CH MILLAU;120004528;SCAN;1;1;2544;;;8733;11277;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;CAM;3;3;360;;118;12469;12947;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;IRM;2;2;1681;71;;3644;5396;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;LITHO;1;1;91;;;;91;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;MAMM;1;1;;;;889;889;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;RADIO;4;4;6203;;;28022;34225;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;SCAN;2;2;5714;42;;20152;25908;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;TOMO;1;1;246;;48;7161;7455;
IMAGES;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;VASC;2;2;3286;316;657;470;4729;
IMAGES;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;RADIO;2;2;3266;;;975;4241;0
IMAGES;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;IRM;1;1;303;;;9888;10191;0
IMAGES;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;RADIO;3;3;6285;;;17762;24047;1
IMAGES;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;SCAN;1;1;8089;;;15278;23367;1
IMAGES;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;RADIO;3;3;6429;;;24953;31382;1
IMAGES;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;SCAN;2;2;4089;;;23432;27521;1
IMAGES;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;TOMO;;;;;;;;1
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;CAM;1;1;1410;;;2332;3742;0
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;IRM;2;2;1818;;;18150;19968;0
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;MAMM;2;2;;;;19601;19601;
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;RADIO;1;1;2501;;;396;2897;0
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;SCAN;3;3;17514;;;30777;48291;1
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;TOMO;2;2;535;;;8444;8979;0
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;VASC;3;3;6334;;;393;6727;1
IMAGES;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;dtIRM2;1;1;572;;;9861;10433;
IMAGES;2024;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;IRM;1;1;218;;;6078;6296;0
IMAGES;2024;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;RADIO;2;2;4014;;;15208;19222;1
IMAGES;2024;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;SCAN;1;1;4647;;;9473;14120;1
IMAGES;2024;130002827;CH JOSEPH IMBERT D'ARLES;130789274;IRM;2;2;369;;;5739;6108;
IMAGES;2024;130002827;CH JOSEPH IMBERT D'ARLES;130789274;RADIO;5;5;7961;;;19051;27012;
IMAGES;2024;130002827;CH JOSEPH IMBERT D'ARLES;130789274;SCAN;2;2;4818;;;9119;13937;
IMAGES;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;IRM;1;1;361;13;;5832;6206;0
IMAGES;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;MAMM;1;1;;;;270;270;
IMAGES;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;RADIO;3;3;4963;46;;12355;17364;0
IMAGES;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;SCAN;2;2;6671;115;;10627;17413;0
IMAGES;2024;130041767;EUROMED CARDIO;130041262;VASC;2;2;3158;0;71;0;3229;1
IMAGES;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;IRM;1;1;134;;;254;388;0
IMAGES;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;LITHO;1;0;;;;;;0
IMAGES;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;MAMM;1;0;;;;;;
IMAGES;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;RADIO;2;2;352;;;;352;0
IMAGES;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;SCAN;1;1;730;;;2112;2842;0
IMAGES;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;VASC;2;2;4593;;;;4593;0
IMAGES;2024;130042526;CLINIQUE LES TROIS TOURS;310021399;RADIO;1;1;1064;;;54;1118;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;IRM;4;4;791;0;73;28574;29438;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;LITHO;1;1;301;0;2;0;303;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;MAMM;1;1;;;;5161;5161;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;RADIO;4;4;13190;0;310;31227;44727;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;SCAN;4;4;9749;0;426;33008;43183;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;VASC;2;2;394;0;0;0;394;
IMAGES;2024;130043664;HOPITAL EUROPEEN;130002157;dtIRM2;1;1;267;0;10;8145;8422;
IMAGES;2024;130044753;CLINIQUE MONTICELLI VELODROME;130810336;IRM;1;1;;;23068;;23068;0
IMAGES;2024;130044753;CLINIQUE MONTICELLI VELODROME;130810336;RADIO;1;1;;;3592;;3592;1
IMAGES;2024;130044753;CLINIQUE MONTICELLI VELODROME;130810336;SCAN;1;1;;;32163;;32163;1
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;CAM;2;0;0;;;0;0;0
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;IRM;2;2;2489;;;6776;9265;0
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;MAMM;1;1;;;;1096;1096;
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;RADIO;8;8;11697;;;47992;59689;0
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;SCAN;3;3;17750;;;15955;33705;1
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;TOMO;1;0;0;;;0;0;0
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;VASC;1;1;1374;;;421;1795;1
IMAGES;2024;130780521;APHM HOPITAL NORD;130786049;dtIRM2;1;1;414;;;4989;5403;
IMAGES;2024;130781438;CLINIQUE DE PROVENCE BOURBONNE;130000557;RADIO;1;1;872;;;;872;0
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;CAM;2;2;225;;254;7269;7748;0
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;IRM;1;1;1156;;;13037;14193;0
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;MAMM;1;1;;;;5258;5258;
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;RADIO;3;3;6330;;;18199;24529;1
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;SCAN;1;1;2675;;;18611;21286;1
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;TOMO;1;1;257;;822;7501;8580;0
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;VASC;3;3;1251;;;890;2141;1
IMAGES;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;dtIRM2;1;1;2675;;;13037;15712;0
IMAGES;2024;130781834;CRF NOTRE DAME DU BON VOYAGE;130000805;RADIO;1;1;660;;;;660;
IMAGES;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;IRM;3;;;;;;;
IMAGES;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;MAMM;1;;;;;;;
IMAGES;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;RADIO;3;;;;;;;
IMAGES;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;SCAN;1;;;;;;;
IMAGES;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;VASC;1;1;1864;;;;1864;
IMAGES;2024;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;LITHO;1;;;;;;;1
IMAGES;2024;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;MAMM;1;;;;;;;
IMAGES;2024;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;RADIO;1;;;;;;;0
IMAGES;2024;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;SCAN;1;;;;;;;0
IMAGES;2024;130782675;CLINIQUE VIGNOLI;130001233;LITHO;1;;;;;;;
IMAGES;2024;130782675;CLINIQUE VIGNOLI;130001233;RADIO;2;;;;;;;
IMAGES;2024;130782675;CLINIQUE VIGNOLI;130001233;VASC;1;;;;;;;
IMAGES;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;IRM;1;1;986;;;4501;5487;0
IMAGES;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;RADIO;5;5;9364;;;7001;16365;0
IMAGES;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;SCAN;1;1;4726;;;7773;12499;1
IMAGES;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;VASC;;;;;;;;1
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;CAM;3;3;743;;;7630;8373;0
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;IRM;4;4;8658;;;11582;20240;1
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;MAMM;2;2;;;;8448;8448;
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;RADIO;6;6;29152;;;29251;58403;0
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;SCAN;6;6;25779;;;47320;73099;1
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;TOMO;2;2;1679;;;5861;7540;0
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;VASC;4;4;7978;;;1849;9827;1
IMAGES;2024;130783293;APHM HOPITAL LA TIMONE;130786049;dtIRM2;2;2;1275;;;5852;7127;0
IMAGES;2024;130783327;CLINIQUE BOUCHARD;130001415;IRM;1;1;249;;;8465;8714;1
IMAGES;2024;130783327;CLINIQUE BOUCHARD;130001415;MAMM;1;1;;;;3366;3366;
IMAGES;2024;130783327;CLINIQUE BOUCHARD;130001415;RADIO;3;3;2153;;;3991;6144;1
IMAGES;2024;130783327;CLINIQUE BOUCHARD;130001415;SCAN;1;1;1058;;;12652;13710;1
IMAGES;2024;130783665;CLINIQUE DE BONNEVEINE;130043722;MAMM;1;1;;;;1343;1343;
IMAGES;2024;130783665;CLINIQUE DE BONNEVEINE;130043722;RADIO;4;3;1000;;;;1000;1
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;CAM;5;5;487;;20247;;20734;0
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;IRM;3;3;9136;;48140;;57276;0
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;RADIO;2;2;11044;;9307;;20351;0
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SCAN;2;2;16392;;50255;;66647;1
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;TOMO;1;1;555;;6186;;6741;0
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;VASC;3;;;;;;;1
IMAGES;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;dtIRM2;1;1;5856;;15765;;21621;0
IMAGES;2024;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;IRM;2;2;980;;;10740;11720;0
IMAGES;2024;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;RADIO;5;5;8199;;;16664;24863;1
IMAGES;2024;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;SCAN;1;1;1370;;;6752;8122;1
IMAGES;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;IRM;1;1;352;;;8002;8354;0
IMAGES;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;LITHO;1;1;823;;;;823;1
IMAGES;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;MAMM;2;2;;;;5203;5203;
IMAGES;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;RADIO;2;2;4052;;;7520;11572;1
IMAGES;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;SCAN;1;1;2203;;;9205;11408;1
IMAGES;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;VASC;2;2;3720;;;;3720;1
IMAGES;2024;130784903;CLINIQUE LA PHOCEANNE;130002041;RADIO;1;1;991;;;;991;
IMAGES;2024;130785389;CLINIQUE CHANTECLER;130002173;IRM;1;1;12;0;0;9487;9499;0
IMAGES;2024;130785389;CLINIQUE CHANTECLER;130002173;LITHO;1;1;232;0;0;0;232;0
IMAGES;2024;130785389;CLINIQUE CHANTECLER;130002173;RADIO;2;2;1593;0;0;9368;10961;0
IMAGES;2024;130785389;CLINIQUE CHANTECLER;130002173;SCAN;1;1;187;0;0;15665;15852;0
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;IRM;3;3;3666;;;15813;19479;
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;LITHO;1;;;;;;;
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;MAMM;2;2;;;;5602;5602;
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;RADIO;7;7;34234;;;32985;67219;
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;SCAN;3;3;17408;;;30807;48215;
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;VASC;2;2;1759;;;313;2072;
IMAGES;2024;130785652;HOPITAL SAINT JOSEPH;130014228;dtIRM2;2;2;603;;;;603;
IMAGES;2024;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;RADIO;1;1;4201;;;5260;9461;1
IMAGES;2024;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;SCAN;1;1;2102;;;9420;11522;1
IMAGES;2024;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;VASC;1;1;152;;;;152;1
IMAGES;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;IRM;2;;;;;;;
IMAGES;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;LITHO;1;1;34;;;;34;
IMAGES;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;RADIO;1;;;;;;;
IMAGES;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;SCAN;2;;;;;;;1
IMAGES;2024;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;MAMM;2;2;;;;12076;12076;
IMAGES;2024;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;RADIO;4;1;253;;;17859;18112;0
IMAGES;2024;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;VASC;1;1;399;;;;399;0
IMAGES;2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;IRM;1;1;654;;;4302;4956;0
IMAGES;2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;RADIO;4;3;7952;;;17230;25182;0
IMAGES;2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;SCAN;2;2;6180;;;9038;15218;1
IMAGES;2024;130786932;CENTRE DE REEDUCATION PAUL CEZANNE;130002660;RADIO;1;1;856;;;;856;1
IMAGES;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;RADIO;3;3;8229;;;18361;26590;1
IMAGES;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;RADIO;1;1;1861;;;;1861;0
IMAGES;2024;130810740;CLINIQUE AXIUM;130007362;IRM;1;1;296;;;9223;9519;
IMAGES;2024;130810740;CLINIQUE AXIUM;130007362;LITHO;1;1;240;;;;240;
IMAGES;2024;130810740;CLINIQUE AXIUM;130007362;MAMM;1;0;;;;;;
IMAGES;2024;130810740;CLINIQUE AXIUM;130007362;RADIO;8;6;2850;;;;2850;
IMAGES;2024;130810740;CLINIQUE AXIUM;130007362;SCAN;1;1;1285;;;10348;11633;
IMAGES;2024;130810740;CLINIQUE AXIUM;130007362;VASC;2;2;285;;;;285;
IMAGES;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;IRM;2;2;679;;;4317;4996;
IMAGES;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MAMM;1;1;;;;595;595;
IMAGES;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;RADIO;2;2;4126;33;2;28109;32270;
IMAGES;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SCAN;1;1;2941;35;4;10096;13076;
IMAGES;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;dtIRM1;1;;;;;;;
IMAGES;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;dtIRM2;1;;;;;;;
IMAGES;2024;140000076;CH AUNAY-BAYEUX;140000092;RADIO;2;2;69;;;5127;5196;0
IMAGES;2024;140000209;CHU CAEN;140000100;CAM;3;3;674;;;7785;8459;0
IMAGES;2024;140000209;CHU CAEN;140000100;IRM;4;3;5171;;;10046;15217;0
IMAGES;2024;140000209;CHU CAEN;140000100;RADIO;10;9;28960;1270;;31665;61895;1
IMAGES;2024;140000209;CHU CAEN;140000100;SCAN;4;4;25184;;;8561;33745;1
IMAGES;2024;140000209;CHU CAEN;140000100;TOMO;1;1;290;;;4348;4638;0
IMAGES;2024;140000209;CHU CAEN;140000100;VASC;3;3;9081;9;5;3113;12208;1
IMAGES;2024;140000209;CHU CAEN;140000100;dtIRM2;1;1;1139;;;4076;5215;0
IMAGES;2024;140000233;CH FALAISE;140000118;IRM;0;0;128;6;0;2625;2759;
IMAGES;2024;140000233;CH FALAISE;140000118;RADIO;2;2;1572;;;13443;15015;
IMAGES;2024;140000233;CH FALAISE;140000118;SCAN;1;1;1260;0;0;8683;9943;
IMAGES;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;RADIO;2;2;3262;;;5586;8848;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;CAM;3;3;974;;;4406;5380;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;IRM;2;2;783;;;7669;8452;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;MAMM;2;2;;;;3598;3598;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;RADIO;1;1;2597;;;648;3245;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;SCAN;2;2;2355;;;11138;13493;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;TOMO;1;1;76;;;5246;5322;
IMAGES;2024;140000555;CLCC F BACLESSE;140000639;dtIRM2;1;1;288;;;4344;4632;
IMAGES;2024;140002452;CLINIQUE DE LA MISERICORDE;140025800;IRM;1;;;;;;;
IMAGES;2024;140002452;CLINIQUE DE LA MISERICORDE;140025800;RADIO;1;1;1885;;;12406;14291;
IMAGES;2024;140002452;CLINIQUE DE LA MISERICORDE;140025800;SCAN;1;;;;;;;
IMAGES;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;IRM;2;2;416;;;18479;18895;
IMAGES;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;MAMM;1;;;;;;;
IMAGES;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;RADIO;3;;0;;;;0;
IMAGES;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;SCAN;2;2;2551;;;23618;26169;
IMAGES;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;VASC;3;3;3482;;;2375;5857;
IMAGES;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;dtIRM2;1;1;147;;;8767;8914;
IMAGES;2024;140018730;HOPITAL PRIVE DU PAYS D'AUGE;140000415;RADIO;1;;;;;;;
IMAGES;2024;140018730;HOPITAL PRIVE DU PAYS D'AUGE;140000415;SCAN;1;;;;;;;
IMAGES;2024;140018730;HOPITAL PRIVE DU PAYS D'AUGE;140000415;VASC;1;;;;;;;
IMAGES;2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;IRM;1;;;;;;;
IMAGES;2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;RADIO;2;2;3097;;;15554;18651;
IMAGES;2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;SCAN;1;;;;;;;
IMAGES;2024;150000032;CH DE SAINT-FLOUR;150780088;MAMM;1;1;;;;1105;1105;
IMAGES;2024;150000032;CH DE SAINT-FLOUR;150780088;RADIO;3;3;2349;14;52;11636;14051;
IMAGES;2024;150000032;CH DE SAINT-FLOUR;150780088;SCAN;1;1;1723;28;206;6112;8069;
IMAGES;2024;150000040;CH HENRI MONDOR;150780096;IRM;2;2;1080;;5100;7884;14064;0
IMAGES;2024;150000040;CH HENRI MONDOR;150780096;MAMM;1;1;;;;2045;2045;
IMAGES;2024;150000040;CH HENRI MONDOR;150780096;RADIO;3;3;7887;;0;15354;23241;0
IMAGES;2024;150000040;CH HENRI MONDOR;150780096;SCAN;1;1;7501;;0;8784;16285;0
IMAGES;2024;150000040;CH HENRI MONDOR;150780096;VASC;1;1;2092;;;0;2092;0
IMAGES;2024;150000040;CH HENRI MONDOR;150780096;dtIRM1;1;1;104;;3254;3254;6612;0
IMAGES;2024;150000164;CH DE MAURIAC;150780468;RADIO;1;1;;;;;;0
IMAGES;2024;150000164;CH DE MAURIAC;150780468;SCAN;1;1;;;;;;0
IMAGES;2024;150000180;CH DE MURAT;150780500;RADIO;1;1;350;283;;409;1042;
