BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;URG;SMURSAMU;BLOC;IMAG;ACTINTER;MEDNUC;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2024;020017455;SANTELYS DIALYSE À DOMICILE CH LAON;590799995;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;020018453;SANTELYS DIALYSE À DOMICILE CH SOISSON;590799995;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;020018453;SANTELYS DIALYSE À DOMICILE CH SOISSON;590799995;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;020018545;SANTELYS UNITÉ DE DIALYSE DE VERVINS;590799995;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;020018545;SANTELYS UNITÉ DE DIALYSE DE VERVINS;590799995;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030000012;CH DE NERIS LES BAINS;030780100;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;030000012;CH DE NERIS LES BAINS;030780100;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030000061;CH DE MOULINS;030780092;DECLA;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;030000061;CH DE MOULINS;030780092;INIT;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;030000079;CH DE MONTLUCON;030780100;DECLA;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;030000079;CH DE MONTLUCON;030780100;INIT;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;030000087;CH JACQUES LACARIN VICHY;030780118;DECLA;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;030000087;CH JACQUES LACARIN VICHY;030780118;INIT;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;030000160;CHS D'AINAY LE CHATEAU;030780282;DECLA;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;030000160;CHS D'AINAY LE CHATEAU;030780282;INIT;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030001689;CENTRE DE RADIOTHERAPIE JOSEPH BELOT;030005821;DECLA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;030001689;CENTRE DE RADIOTHERAPIE JOSEPH BELOT;030005821;INIT;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030003669;AURA SANTE MONTLUCON;630000990;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;030003669;AURA SANTE MONTLUCON;630000990;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030003719;AURA SANTE MOULINS;630000990;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;030003719;AURA SANTE MOULINS;630000990;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030003768;AURA SANTE VICHY;630000990;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;030003768;AURA SANTE VICHY;630000990;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;030008726;CTRE ONCO ST JEAN SITE MOULINS;180006496;DECLA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;030008726;CTRE ONCO ST JEAN SITE MOULINS;180006496;INIT;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030780548;POLYCLINIQUE LA PERGOLA;030000194;DECLA;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0
FILTRE;2024;030780548;POLYCLINIQUE LA PERGOLA;030000194;INIT;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;DECLA;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;INIT;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;030785430;POLYCLINIQUE SAINT-ODILON;030009088;DECLA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;030785430;POLYCLINIQUE SAINT-ODILON;030009088;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;040000044;EPS DUCELIA DE CASTELLANE;040780140;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;040000044;EPS DUCELIA DE CASTELLANE;040780140;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;DECLA;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;INIT;1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;040000119;EPS LUMIERE DE RIEZ;040780231;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;040000119;EPS LUMIERE DE RIEZ;040780231;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;INIT;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;DECLA;1;1;1;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2024;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;INIT;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;;;0;;;;;;;;;;0;1;0;0;;0;0;0
FILTRE;2024;040003113;CTRE NEPHRO B.BRAUN AVITUM SISTERON;920040862;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;040003113;CTRE NEPHRO B.BRAUN AVITUM SISTERON;920040862;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040780389;CLINIQUE JEAN GIONO;040000150;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2024;040780389;CLINIQUE JEAN GIONO;040000150;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040780405;CENTRE DES CARMES;040000168;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;;;;;
FILTRE;2024;040780405;CENTRE DES CARMES;040000168;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040780470;CLINIQUE TOUTES AURES;040000192;DECLA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;040780470;CLINIQUE TOUTES AURES;040000192;INIT;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040780520;CLINIQUE LE VERDON;310025010;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;040780520;CLINIQUE LE VERDON;310025010;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;
FILTRE;2024;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040784860;CTRE NEPHRO B.BRAUN AVITUM MANOSQUE;920040862;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;040784860;CTRE NEPHRO B.BRAUN AVITUM MANOSQUE;920040862;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040787541;CTRE NEPHRO B.BRAUN AVITUM DIGNE;920040862;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;040787541;CTRE NEPHRO B.BRAUN AVITUM DIGNE;920040862;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;
FILTRE;2024;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000066;CENTRE MEDICAL LA SOURCE;050000082;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;050000066;CENTRE MEDICAL LA SOURCE;050000082;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;DECLA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;INIT;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;050000132;CH BUECH DURANCE;050007145;DECLA;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2024;050000132;CH BUECH DURANCE;050007145;INIT;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;050000231;CH LES ESCARTONS A BRIANCON;050000116;DECLA;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;050000231;CH LES ESCARTONS A BRIANCON;050000116;INIT;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;DECLA;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;INIT;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;050000298;SSR LA GUISANE;050009067;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;050000298;SSR LA GUISANE;050009067;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;DECLA;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2024;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;INIT;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;;;0;;;;;;;;;;0;1;1;0;;0;0;0
FILTRE;2024;050000454;LE FUTUR ANTERIEUR;050000645;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;050000454;LE FUTUR ANTERIEUR;050000645;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000488;CLINIQUE DU SOUFFLE LES ACACIAS;050000678;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;050000488;CLINIQUE DU SOUFFLE LES ACACIAS;050000678;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000637;CLINIQUE MONTJOY;050001163;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;050000637;CLINIQUE MONTJOY;050001163;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;DECLA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;;;;;;;;
FILTRE;2024;050000991;CENTRE MEDICAL CHANT'OURS;050000546;INIT;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050001064;CENTRE MEDICAL LA DURANCE;050000561;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;;;;;;;;
FILTRE;2024;050001064;CENTRE MEDICAL LA DURANCE;050000561;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050002351;CENTRE RHONE AZUR GAP;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;050002351;CENTRE RHONE AZUR GAP;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050006022;AGDUC UNITE D'AUTODIALYSE GAP;380793802;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;050006022;AGDUC UNITE D'AUTODIALYSE GAP;380793802;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;DECLA;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;INIT;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2024;050008630;HJ L'ESCALE BRIANCON;050000116;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;050008630;HJ L'ESCALE BRIANCON;050000116;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;060000296;LA MAISON DU MINEUR;060780640;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;060000296;LA MAISON DU MINEUR;060780640;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;DECLA;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2024;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;INIT;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;;;0;;;;;;;;;;0;1;1;0;;0;0;0
FILTRE;2024;060000486;CH SAINT ELOI DE SOSPEL;060780905;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;060000486;CH SAINT ELOI DE SOSPEL;060780905;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;060000494;CH SAINT LAZARE DE TENDE;060780921;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;060000494;CH SAINT LAZARE DE TENDE;060780921;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;DECLA;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1
FILTRE;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;INIT;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;060000528;CENTRE ANTOINE LACASSAGNE;060780962;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2024;060000528;CENTRE ANTOINE LACASSAGNE;060780962;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;DECLA;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0
FILTRE;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;INIT;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;060000551;USLD POLE SANTE VALLAURIS GOLFE JUAN;060781010;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
