BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2024;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;20;7300;1140;249;6838;;;;;0;;;0;0;0;20;7300;1140;249;6838;0;;;;152;4;278;;0;;;4;278;;;152
MCO;2024;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;6;2196;86;2;1762;;;0;0;0;;;0;0;0;6;2196;86;2;1762;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;13;4758;9;1;363;;;0;0;0;;;0;0;0;13;4758;9;1;363;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;120004569;CH MILLAU;120004528;37;13542;1845;225;12097;24;8784;1675;129;5792;16;5856;539;172;1238;77;28182;4059;526;19127;7;996;;;1386;14;3949;2;0;;;23;4945;;;1386
MCO;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;11;6280;1764;516;9054;0;760;54;0;169;6;2196;290;103;676;17;9236;2108;619;9899;3;572;;;334;3;809;2;0;;;8;1381;;;334
MCO;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;302;110388;20024;3613;100385;90;32922;5067;142;23439;45;16724;2563;80;10328;437;160034;27654;3835;134152;48;6658;;;23106;25;5589;12;2373;;;85;14620;;;23106
MCO;2024;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;37;13505;996;16;10210;;;0;0;0;;;0;0;0;37;13505;996;16;10210;15;2909;;;2;;0;;0;;;15;2909;;;2
MCO;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;112;40416;7717;1619;34325;24;8228;1496;172;6192;19;6954;1362;46;5342;155;55598;10575;1837;45859;8;932;;;1566;10;2478;1;276;;;19;3686;;;1566
MCO;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;156;57096;11616;1518;56355;27;9882;1720;77;7424;22;8052;2068;410;7025;205;75030;15404;2005;70804;30;3755;0;;4402;15;1485;3;0;;;48;5240;0;;4402
MCO;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;212;75366;9931;146;70627;65;22335;4959;26;17769;;;0;0;0;277;97701;14890;172;88396;6;2238;;;73690;20;8159;;0;;;26;10397;;;73690
MCO;2024;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;67;24455;4843;1797;18581;27;9888;1339;48;5841;20;7300;1488;351;4051;114;41643;7670;2196;28473;0;225;;;177;4;589;2;404;;;6;1218;;;177
MCO;2024;130002827;CH JOSEPH IMBERT D'ARLES;130789274;146;53205;7399;1323;47046;23;8391;1598;60;7186;20;7281;1146;234;3783;189;68877;10143;1617;58015;0;497;;;3247;6;4432;;0;;;6;4929;;;3247
MCO;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;152;55632;10894;1642;45786;42;15372;2743;54;11606;32;11712;2663;94;9738;226;82716;16300;1790;67130;16;3973;0;0;23059;23;1842;1;1414;0;0;40;7229;0;0;23059
MCO;2024;130008253;CLINIQUE DE VITROLLES;130001084;0;0;42;42;0;20;5860;1044;77;2495;27;9855;907;26;3481;47;15715;1993;145;5976;0;0;;;316;27;5255;;0;;;27;5255;;;316
MCO;2024;130041767;EUROMED CARDIO;130041262;48;15022;3444;755;9059;;;0;0;0;;;0;0;0;48;15022;3444;755;9059;;0;;;76;;0;;0;;;;0;;;76
MCO;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;42;15372;3034;52;7268;;;0;0;0;;;0;0;0;42;15372;3034;52;7268;2;403;;;0;;0;;0;;;2;403;;;0
MCO;2024;130043664;HOPITAL EUROPEEN;130002157;255;85333;12925;2716;76812;103;31072;6338;127;23197;;;0;0;0;358;116405;19263;2843;100009;61;19305;;;15110;49;14592;;0;;;110;33897;;;15110
MCO;2024;130044753;CLINIQUE MONTICELLI VELODROME;130810336;;;0;0;0;21;4893;15456;15437;20;;;0;0;0;21;4893;15456;15437;20;;0;;;0;36;1190;;0;;;36;1190;;;0
MCO;2024;130045263;VILLA IZOI;130007487;14;5110;195;;4707;0;0;0;0;0;0;0;0;0;0;14;5110;195;0;4707;4;535;0;0;17;0;0;0;0;0;0;4;535;0;0;17
MCO;2024;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;5;1825;16;1;143;30;10320;1369;21;5562;0;0;0;0;0;35;12145;1385;22;5705;8;290;0;0;348;18;5789;0;0;0;0;26;6079;0;0;348
MCO;2024;130780521;APHM HOPITAL NORD;130786049;438;152196;25460;4278;131573;203;73792;9241;68;56711;55;20085;4022;168;18091;696;246073;38723;4514;206375;40;6883;;;27626;32;8160;14;1963;;;86;17006;;;27626
MCO;2024;130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;220020739;50;18250;864;17;13809;;;0;0;0;;;0;0;0;50;18250;864;17;13809;8;411;;;84;;0;;0;;;8;411;;;84
MCO;2024;130781370;CLINIQUE JEANNE D'ARC;130000532;6;1566;536;0;853;0;0;0;0;0;0;0;0;0;0;6;1566;536;0;853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;114;41610;10046;3441;32265;90;32850;3338;70;12053;0;0;0;0;0;204;74460;13384;3511;44318;14;357;;;4931;41;10870;;0;;;55;11227;;;4931
MCO;2024;130781867;CLINIQUE DE LA CIOTAT;130000813;;;0;0;0;37;13505;1227;105;2339;;;0;0;0;37;13505;1227;105;2339;;0;;;5122;27;7709;;0;;;27;7709;;;5122
MCO;2024;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;15;5490;1895;527;6746;;;0;0;0;;;0;0;0;15;5490;1895;527;6746;10;359;;;341;0;;;0;;;10;359;;;341
MCO;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;60;22000;4405;896;19727;55;19000;2730;676;8323;0;0;0;0;0;115;41000;7135;1572;28050;10;672;;;69;32;6403;0;0;;;42;7075;;;69
MCO;2024;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;6;1944;4121;3609;1099;23;7452;1030;152;1948;;;0;0;0;29;9396;5151;3761;3047;;;;;124;34;6004;;0;;;34;6004;;;124
MCO;2024;130782675;CLINIQUE VIGNOLI;130001233;;;0;0;0;19;6935;877;14;2492;;;0;0;0;19;6935;877;14;2492;;0;;;51;41;8629;;0;;;41;8629;;;51
MCO;2024;130783152;CLINIQUE SAINTE ELISABETH;130001365;26;8755;665;9;8090;;;0;0;0;;;0;0;0;26;8755;665;9;8090;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;198;69814;10836;145;76407;168;49334;3339;42;14256;71;25932;4858;152;24382;437;145080;19033;339;115045;108;6653;;;42069;26;3044;18;4003;;;152;13700;;;42069
MCO;2024;130783293;APHM HOPITAL LA TIMONE;130786049;614;216515;37556;6143;199761;288;109151;10395;131;72042;;;0;0;0;902;325666;47951;6274;271803;105;22111;;;40875;29;2099;;0;;;134;24210;;;40875
MCO;2024;130783327;CLINIQUE BOUCHARD;130001415;82;29930;6967;2190;16262;26;9490;2126;137;4080;25;9125;2013;319;7570;133;48545;11106;2646;27912;;0;;;21086;60;13415;;0;;;60;13415;;;21086
MCO;2024;130783665;CLINIQUE DE BONNEVEINE;130043722;28;10248;1565;1;7876;20;7320;385;4;891;;;0;0;0;48;17568;1950;5;8767;12;3401;;;754;18;5692;1;63;;;31;9156;;;754
MCO;2024;130783723;CLINIQUE JUGE;130001456;0;;35;35;0;57;14079;3866;812;6630;;;0;0;0;57;14079;3901;847;6630;;0;;;34;53;17537;;0;;;53;17537;;;34
MCO;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;101;36865;5541;58;33812;166;60590;7783;38;35823;0;0;0;0;0;267;97455;13324;96;69635;72;1890;0;0;14690;24;6930;0;0;;;96;8820;0;0;14690
MCO;2024;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;49;17201;1407;9;14558;32;10256;1423;4;5139;;;0;0;0;81;27457;2830;13;19697;51;7518;;;10715;6;620;;0;;;57;8138;;;10715
MCO;2024;130784481;DIAVERUM PROVENCE MARSEILLE 8E;690049895;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;5;;;48994;;0;;0;;;0;5;;;48994
MCO;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;87;31755;5264;79;32625;67;24455;2056;167;6580;55;20075;5229;1606;13115;209;76285;12549;1852;52320;;0;;;6625;38;16162;;0;;;38;16162;;;6625
MCO;2024;130784903;CLINIQUE LA PHOCEANNE;130002041;43;15695;1611;11;11750;2;730;0;0;0;0;0;0;0;0;45;16425;1611;11;11750;;0;;;0;8;3771;;0;;;8;3771;;;0
MCO;2024;130785389;CLINIQUE CHANTECLER;130002173;0;0;0;0;0;57;18900;1781;2;4979;0;0;0;0;0;57;18900;1781;2;4979;0;0;0;0;155;35;10005;0;0;0;0;35;10005;0;0;155
MCO;2024;130785652;HOPITAL SAINT JOSEPH;130014228;402;132157;24334;2689;125274;179;57798;8745;179;43799;72;26352;6156;87;22877;653;216307;39235;2955;191950;53;6105;;;12746;72;18314;;0;;;125;24419;;;12746
MCO;2024;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;51;18615;2394;9;21820;42;15330;620;10;2759;;;0;0;0;93;33945;3014;19;24579;15;10;;;3122;25;8122;;0;;;40;8132;;;3122
MCO;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;60;21900;4618;235;30548;122;44530;10440;0;31282;;;6;1;11;182;66430;15064;236;61841;;10094;;;12473;41;19747;;0;;;41;29841;;;12473
MCO;2024;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;6;1857;351;14;1857;21;7665;546;33;958;45;16425;2734;5;11746;72;25947;3631;52;14561;6;321;;;0;6;1401;;0;;;12;1722;;;0
MCO;2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;70;23325;5738;659;26802;28;14178;2273;40;10405;;;0;0;0;98;37503;8011;699;37207;5;1060;;;441;14;2818;;0;;;19;3878;;;441
MCO;2024;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;32;11712;1084;1;8541;;;0;0;0;;;0;0;0;32;11712;1084;1;8541;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;135;45961;7573;601;37690;85;28857;5299;537;17152;;;0;0;0;220;74818;12872;1138;54842;45;7188;;;5869;13;2457;;0;;;58;9645;;;5869
MCO;2024;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;43;15695;914;11;12335;;;0;0;0;;;0;0;0;43;15695;914;11;12335;5;1085;;;0;;0;;0;;;5;1085;;;0
MCO;2024;130810740;CLINIQUE AXIUM;130007362;47;17202;1517;130;8537;62;22692;3721;69;9649;0;0;0;0;0;109;39894;5238;199;18186;4;2668;;;809;40;26994;0;0;;;44;29662;;;809
MCO;2024;130811102;LA MAISON;130007487;24;8760;1398;1054;8020;;;0;0;0;;;0;0;0;24;8760;1398;1054;8020;0;0;;;0;;0;;0;;;0;0;;;0
MCO;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;225;72000;11919;2962;55737;30;10835;1788;147;9119;25;9125;1758;210;6848;280;91960;15465;3319;71704;12;3139;;;12695;10;1764;1;119;;;23;5022;;;12695
MCO;2024;140000209;CHU CAEN;140000100;693;253638;36373;6484;207568;275;100650;16989;1857;81050;82;30012;4801;211;22571;1050;384300;58163;8552;311189;110;19079;;;47346;56;13447;2;170;;;168;32696;;;47346
MCO;2024;140000233;CH FALAISE;140000118;60;23090;5923;1976;23626;5;4330;747;33;1958;;;0;0;0;65;27420;6670;2009;25584;2;1601;;;54;8;1133;;0;;;10;2734;;;54
MCO;2024;140000290;CLINIQUE NOTRE DAME;140000449;4;1460;24;0;58;50;18250;1004;23;1969;;;0;0;0;54;19710;1028;23;2027;;0;;;124;34;5633;;0;;;34;5633;;;124
MCO;2024;140000340;FONDATION LA MISERICORDE - BETHARRAM;140025800;14;5110;177;8;3602;;;0;0;0;;;0;0;0;14;5110;177;8;3602;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;68;24888;4571;1370;23382;0;0;0;0;0;0;0;0;0;0;68;24888;4571;1370;23382;6;1652;;;626;0;0;0;0;;;6;1652;;;626
MCO;2024;140000555;CLCC F BACLESSE;140000639;93;30708;3545;26;24265;27;8856;2148;60;6063;;;0;0;0;120;39564;5693;86;30328;19;3878;;;72439;15;3939;;0;;;34;7817;;;72439
MCO;2024;140002452;CLINIQUE DE LA MISERICORDE;140025800;52;18980;2412;611;16483;;;0;0;0;;;0;0;0;52;18980;2412;611;16483;10;1679;;;252;29;3329;;0;;;39;5008;;;252
MCO;2024;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;25;9150;660;4;10884;;;0;0;0;;;0;0;0;25;9150;660;4;10884;6;490;;;0;;0;;0;;;6;490;;;0
MCO;2024;140016759;POLYCLINIQUE DU PARC;140003146;45;14850;3853;815;15449;80;26060;6418;13;15834;22;8030;1547;161;5890;147;48940;11818;989;37173;15;5460;;;10661;60;16988;;0;;;75;22448;;;10661
MCO;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;82;25075;5258;88;17169;110;32923;5650;35;18755;0;0;0;0;0;192;57998;10908;123;35924;15;3853;0;0;14916;80;24800;0;0;0;0;95;28653;0;0;14916
MCO;2024;140018730;HOPITAL PRIVE DU PAYS D'AUGE;140000415;4;1460;50;1;286;34;12410;2818;451;6359;;;0;0;0;38;13870;2868;452;6645;;0;;;85;20;6287;;0;;;20;6287;;;85
MCO;2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;118;41724;6397;1524;35099;29;10614;1685;167;8260;15;5490;688;148;2015;162;57828;8770;1839;45374;11;920;;;2719;12;3408;;37;;;23;4365;;;2719
MCO;2024;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;76;27816;4076;1213;20732;;;0;0;0;;;0;0;0;76;27816;4076;1213;20732;;0;;;14;;0;;0;;;;0;;;14
MCO;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;6;2190;34;0;221;26;9490;2691;871;3917;;;0;0;0;32;11680;2725;871;4138;;0;;;117;7;4000;;0;;;7;4000;;;117
MCO;2024;150000024;CH DE CONDAT EN FENIERS;150780047;15;5475;191;1;3081;0;0;0;0;0;0;0;0;0;0;15;5475;191;1;3081;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0
MCO;2024;150000032;CH DE SAINT-FLOUR;150780088;71;25986;1281;27;14821;15;5490;814;96;3680;15;5490;441;147;1110;101;36966;2536;270;19611;5;416;0;0;607;4;234;0;0;0;0;9;650;0;0;607
MCO;2024;150000040;CH HENRI MONDOR;150780096;200;75973;9180;1711;54248;48;17774;3008;177;12340;18;6588;1265;284;4139;266;100335;13453;2172;70727;29;2580;;;6030;12;3497;;0;;;41;6077;;;6030
MCO;2024;150000164;CH DE MAURIAC;150780468;34;12410;2024;414;11975;;;0;0;0;;;0;0;0;34;12410;2024;414;11975;;0;;;83;;0;;0;;;;0;;;83
MCO;2024;150000180;CH DE MURAT;150780500;25;9125;384;7;6155;;;0;0;0;;;0;0;0;25;9125;384;7;6155;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;150780120;CLINIQUE DU HAUT CANTAL;330050899;10;3660;464;0;1001;0;0;0;0;0;0;0;0;0;0;10;3660;464;0;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;52;18980;1815;0;14966;35;12775;2615;135;6090;;;0;0;0;87;31755;4430;135;21056;4;1021;;;15386;10;7594;;0;;;14;8615;;;15386
MCO;2024;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;8;2920;70;0;382;39;10335;1711;1;4901;;;0;0;0;47;13255;1781;1;5283;;0;;;0;32;7645;;0;;;32;7645;;;0
MCO;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;12;4525;522;4;3999;;;0;0;0;;;0;0;0;12;4525;522;4;3999;3;380;;;0;;0;;0;;;3;380;;;0
MCO;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;263;86343;15375;2605;72016;70;25048;4402;114;21046;25;8414;1681;106;6387;358;119805;21458;2825;99449;33;2945;3;41;26285;19;4291;;0;;;52;7236;3;41;26285
MCO;2024;160000279;POLYCLINIQUE DE GRAND COGNAC;160000212;;;0;0;0;43;15695;1240;132;4046;;;0;0;0;43;15695;1240;132;4046;;0;;;11;25;5410;0;0;;;25;5410;;;11
MCO;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;53;19345;2288;177;13781;;;0;0;0;;;0;0;0;53;19345;2288;177;13781;6;395;;;14;;0;;0;;;6;395;;;14
MCO;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;27;9882;2632;877;7967;;;0;0;0;;;0;0;0;27;9882;2632;877;7967;2;156;;;20;;0;;0;;;2;156;;;20
MCO;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;29;10614;2077;400;7637;0;0;0;0;0;0;0;0;0;0;29;10614;2077;400;7637;2;16;1;365;91;0;0;0;0;0;0;2;16;1;365;91
MCO;2024;160000360;CH DE CHATEAUNEUF;160014411;10;3650;155;2;2403;;;0;0;0;;;0;0;0;10;3650;155;2;2403;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;160013207;CENTRE CLINICAL SA;160001632;33;10328;3019;53;9881;63;20020;3529;56;8492;20;7280;982;0;3634;116;37628;7530;109;22007;13;6076;;;6918;51;11514;4;266;;;68;17856;;;6918
MCO;2024;160015368;HOPITAUX DU GRAND COGNAC;160014411;67;22650;4955;1652;22650;;;0;0;0;15;5475;748;79;2749;82;28125;5703;1731;25399;10;1034;;;2212;;0;;113;;;10;1147;;;2212
MCO;2024;160017240;CH CAMILLE CLAUDEL - SITE JEAN DOUCET;160000501;15;5310;251;5;3088;0;;0;0;0;0;;0;0;0;15;5310;251;5;3088;6;81;;;0;0;0;0;0;;;6;81;;;0
MCO;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;53;19398;2885;222;21565;19;6954;1026;42;5577;;;0;0;0;72;26352;3911;264;27142;4;627;;;947;7;2454;;0;;;11;3081;;;947
MCO;2024;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;11;4026;54;1;1043;;;0;0;0;;;0;0;0;11;4026;54;1;1043;1;0;;;0;;0;;0;;;1;0;;;0
MCO;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;430;140728;18351;830;129703;104;37890;6461;218;33054;42;15372;3170;82;12218;576;193990;27982;1130;174975;43;6553;;;41261;30;7910;2;943;;;75;15406;;;41261
MCO;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;33;11536;2908;945;14561;10;2160;821;121;1349;;;0;0;0;43;13696;3729;1066;15910;;0;;;120;12;2166;;0;;;12;2166;;;120
MCO;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;230;99233;11210;1073;71615;55;21053;3498;136;17164;23;8755;1605;147;5948;308;129041;16313;1356;94727;8;1262;2;135;47852;10;5222;;0;;;18;6484;2;135;47852
MCO;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;3;1098;5;1;69;;;0;0;0;;;0;0;0;3;1098;5;1;69;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;83;31779;3317;76;29929;;;;;;;;;;;83;31779;3317;76;29929;10;529;;;4707;;;;;;;10;529;;;4707
MCO;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;176;58774;8481;828;53441;40;14520;3125;446;11216;23;8784;1585;130;5661;239;82078;13191;1404;70318;25;2186;;;4572;11;5251;0;0;;;36;7437;;;4572
MCO;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;10;3650;304;4;3340;;;0;0;0;;;0;0;0;10;3650;304;4;3340;1;23;;;0;;0;;0;;;1;23;;;0
MCO;2024;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;8;2920;929;506;2460;79;13993;3311;76;10410;;;0;0;0;87;16913;4240;582;12870;;0;;;329;36;9355;;0;;;36;9355;;;329
MCO;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;;;0;0;0;33;7565;1143;98;3753;;;0;0;0;33;7565;1143;98;3753;;0;;;0;21;3218;;0;;;21;3218;;;0
MCO;2024;170780647;CLINIQUE RICHELIEU - SAINTES;170000301;;;0;0;0;17;6205;1040;52;1992;;;0;0;0;17;6205;1040;52;1992;;0;;;46;31;7663;;0;;;31;7663;;;46
MCO;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;6;2196;356;5;1555;58;21228;6356;135;14075;;;0;0;0;64;23424;6712;140;15630;9;6092;;;217;70;24210;2;499;;;81;30801;;;217
MCO;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;312;112490;15515;1745;100645;66;20136;3148;134;18845;36;13176;1790;212;6110;414;145802;20453;2091;125600;33;1429;;;20039;18;7031;5;672;;;56;9132;;;20039
MCO;2024;180000200;CH DE VIERZON;180000051;83;30295;4638;402;25495;17;6205;1019;42;4321;15;5475;539;49;1832;115;41975;6196;493;31648;2;247;;;1889;12;2142;3;265;;;17;2654;;;1889
MCO;2024;180000283;CH SAINT AMAND-MONTROND;180000069;85;28875;3964;688;28759;0;0;0;0;0;15;5490;373;50;1373;100;34365;4337;738;30132;;23;;;3;;0;;95;;;;118;;;3
MCO;2024;180000358;CLINIQUE DES GRAINETIERES;180000739;3;1029;34;0;240;15;5145;591;1;2435;;;0;0;0;18;6174;625;1;2675;;0;;;47;17;1962;;0;;;17;1962;;;47
MCO;2024;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;48;17520;919;24;16297;54;19710;3435;58;8602;18;6570;564;17;2072;120;43800;4918;99;26971;0;0;;;10164;62;11600;;0;;;62;11600;;;10164
MCO;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;312;112371;15045;775;95843;63;23057;4056;202;18376;31;11346;1881;125;6894;406;146774;20982;1102;121113;27;3551;;;51865;24;5854;0;391;;;51;9796;;;51865
MCO;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;157;57305;6802;370;46534;31;11315;1621;143;7713;19;6935;958;43;3541;207;75555;9381;556;57788;10;836;;;830;8;2202;1;172;;;19;3210;;;830
MCO;2024;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;15;5490;221;0;3817;;;0;0;0;;;0;0;0;15;5490;221;0;3817;1;9;;;4;;0;;0;;;1;9;;;4
MCO;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;56;24435;2746;220;19480;19;6954;972;42;4802;11;4026;330;76;895;86;35415;4048;338;25177;4;962;;;674;4;886;1;68;;;9;1916;;;674
MCO;2024;190000224;CLINIQUE LES CEDRES BRIVE;190000901;25;9150;994;0;4844;67;24522;3504;141;11133;;;0;0;0;92;33672;4498;141;15977;6;940;;;543;43;10475;;0;;;49;11415;;;543
MCO;2024;190013219;CH DUBOIS - SITE CH COEUR CORREZE;190000042;4;1460;100;6;780;;;0;0;0;;;0;0;0;4;1460;100;6;780;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;190013482;CH BRIVE - SAINT GERMAIN;190000042;;;0;0;0;18;6588;1052;83;3019;;;0;0;0;18;6588;1052;83;3019;;0;;;260;20;3564;;0;;;20;3564;;;260
MCO;2024;210011847;POLYCLINIQUE DU PARC DREVON;210011839;18;6570;727;10;5096;17;3322;1069;236;1023;0;0;0;0;0;35;9892;1796;246;6119;0;0;;;7435;34;11009;0;0;;;34;11009;;;7435
MCO;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;66;23276;7926;1582;14466;90;31001;7287;123;18716;25;9125;1236;15;4559;181;63402;16449;1720;37741;8;8353;;;322;71;16293;;0;;;79;24646;;;322
MCO;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;58;21228;2414;23;9177;35;12810;2844;80;7076;;;0;0;0;93;34038;5258;103;16253;5;12;;;21824;40;9682;;0;;;45;9694;;;21824
MCO;2024;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;60;21960;1605;12;21492;;;0;0;0;;;0;0;0;60;21960;1605;12;21492;10;1229;;;116;;0;;0;;;10;1229;;;116
MCO;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;731;256404;33477;3373;203963;244;85839;14102;1167;67306;64;23424;5592;168;23700;1039;365667;53171;4708;294969;164;23621;0;0;48702;65;14626;2;2859;;;231;41106;0;0;48702
MCO;2024;210987574;CH ARNAY LE DUC;210012175;8;2920;127;0;1995;;;0;0;0;;;0;0;0;8;2920;127;0;1995;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;8;2928;122;2;1829;;;0;0;0;;;0;0;0;8;2928;122;2;1829;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;210987616;CH SEURRE;210012175;9;2907;93;2;1706;;;0;0;0;;;0;0;0;9;2907;93;2;1706;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;210987632;CH LA CHARTREUSE DIJON;210780607;18;6570;609;1;5860;;;0;0;0;;;0;0;0;18;6570;609;1;5860;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;10;3650;110;1;2192;;;0;0;0;;;0;0;0;10;3650;110;1;2192;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;104;38796;6374;1732;33410;32;11712;1628;89;7822;21;7686;1079;155;3008;157;58194;9081;1976;44240;16;546;;;1960;10;3238;;0;;;26;3784;;;1960
MCO;2024;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;46;16836;2109;893;10192;;;0;0;0;;;0;0;0;46;16836;2109;893;10192;2;51;;;27;;0;1;44;;;3;95;;;27
MCO;2024;210987673;CH HCO SITE DE MONTBARD;210012142;17;6222;435;5;4598;;;0;0;0;;;0;0;0;17;6222;435;5;4598;2;215;;;51;;0;;0;;;2;215;;;51
MCO;2024;210987681;CH HCO SITE DE SAULIEU;210012142;25;9150;591;8;6431;;;0;0;0;;;0;0;0;25;9150;591;8;6431;2;13;;;28;;0;;0;;;2;13;;;28
MCO;2024;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;71;25986;4319;1022;18292;43;16928;2338;253;10201;12;4392;470;31;1735;126;47306;7127;1306;30228;12;1788;1;2;911;8;1093;1;77;;;21;2958;1;2;911
MCO;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;107;32860;9520;1802;28458;28;10220;1707;73;4787;0;0;0;0;0;135;43080;11227;1875;33245;36;1453;;;52292;8;2485;0;0;;;44;3938;;;52292
