BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;2;1;;1;0;0;2;0;0;4;2;3;1
Q22;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;2;;;;;;;;;2;;;
Q22;2024;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;;;;1;;;1;;1;1
Q22;2024;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;;;;2;;;2;;;
Q22;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;3;;;;;;2;1;;6;;1;1
Q22;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;25;5;1;;;;;;;26;5;;3
Q22;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;35;10;;;;;16;;;51;10;3;3
Q22;2024;870016631;CTRE PRISE EN CHARGE OBESITE;870016722;;;;;;;;;;;;1;1
Q22;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;39;11;3;0;7;0;29;8;1;86;12;11;6
Q22;2024;880000039;CHI HMV - SITE GERARDMER;880009147;;;;;;;1;;;1;;;
Q22;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;13;4;1;;;;4;6;1;24;5;13;13
Q22;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;;;1;;;;6;;;7;;0;0
Q22;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;;;;;;;13;;;13;;2;0
Q22;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;7;;;;;;2;;;9;;2;2
Q22;2024;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;1;1;;;;;;;;1;1;1;0
Q22;2024;880009410;CHI HMV SITE DES 5 VALLEES;880009147;2;;;;;;;;;2;;;
Q22;2024;890971583;USLD DU CH JOIGNY;890000417;;;;;;;;;;;;1;1
Q22;2024;890973258;MOYEN SEJOUR CH SENS;890970569;;;;;;;;;;;;2;2
Q22;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;4;;;;;;;;;4;;6;5
Q22;2024;890975527;CH AUXERRE;890000037;26;1;;;;;7;4;2;37;3;51;49
Q22;2024;890975535;CH AVALLON;890000409;;;;;;;5;;;5;;3;3
Q22;2024;890975543;CH JOIGNY;890000417;1;;;;;;1;2;;4;;9;9
Q22;2024;890975550;CH SENS;890970569;1;;;;;;11;2;;14;;50;49
Q22;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;;;;;;;;;;;;9;7
Q22;2024;900000647;CHSLD LE CHENOIS;900004698;;;;;;;;;;;;2;
Q22;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;4;;;;;;;;;4;;1;
Q22;2024;900003039;HNFC SITE TREVENANS;900000365;34;12;4;0;0;0;30;4;0;72;12;58;38
Q22;2024;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;0;0;0;0;0;0;0;0;0;0;0;1;
Q22;2024;910000272;CH D ARPAJON;910110014;;;;;;;;6;;6;;22;11
Q22;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;;;;;;;4;;;4;;4;2
Q22;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;;;;;;;;4;;4;;9;3
Q22;2024;910000314;CH SUD FRANCILIEN;910002773;;;;;;;;6;2;6;2;;
Q22;2024;910000330;CHS BARTHELEMY DURAND;910140029;3;1;;;;;;;;3;1;33;33
Q22;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;;1;;;;;8;;;8;1;19;
Q22;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;39;8;4;;;;11;18;2;72;10;131;76
Q22;2024;910025410;HAD DE L'ESSONNE INICEA;310021233;;;;;;;3;;;3;;;
Q22;2024;910026780;HOPITAL PARIS-SACLAY;910110055;32;1;1;;;;2;9;;44;1;62;23
Q22;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;0;0;0;0;0;0;0;0;0;0;0;1;0
Q22;2024;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;910110055;1;1;;;;;;;;1;1;7;4
Q22;2024;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;;;;;;;;;;;;3;
Q22;2024;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;;;;;;;;;;;;2;
Q22;2024;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;;;;;1;;;;;1;;;
Q22;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;23;0;0;0;0;0;0;0;0;23;0;0;0
Q22;2024;910800986;MAISON DE CURE DE L YVETTE;910110055;;;;;;;;;;;;1;
Q22;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;3;;;;;;;;;3;;;
Q22;2024;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;12;2;;;;;;;;12;2;4;
Q22;2024;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;1;1;;;;;;;;1;1;2;
Q22;2024;920000577;CH DE NANTERRE;920110020;1;0;0;0;1;0;18;0;0;20;0;17;2
Q22;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;32;3;;1;;;1;3;;36;4;5;
Q22;2024;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;1;;;;;;;;;1;;;
Q22;2024;920000601;CH DEPARTEMENTAL DE STELL;920110053;0;0;0;0;0;0;1;0;0;1;0;0;0
Q22;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;8;0;0;0;0;0;13;0;0;21;0;2;1
Q22;2024;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;0;0;0;0;0;0;1;0;0;1;0;1;1
Q22;2024;920000643;HOPITAL FRANCO BRITANNIQUE - FCJ;750720468;4;;;;;;4;6;;14;;3;
Q22;2024;920000650;HOPITAL FOCH;920150059;56;20;7;;;;20;2;;85;20;23;7
Q22;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;31;;;;;;;;;31;;16;9
Q22;2024;920002177;CHS PUBLIC DE SANTE ERASME;920804465;12;1;;;;;;;;12;1;;
Q22;2024;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;;;;;;;3;;;3;;;
Q22;2024;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;1;;;;;;;;;1;;;
Q22;2024;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;4;1;;;;;0;;;4;1;6;6
Q22;2024;920029550;CMC AMBROISE PARE HARTMANN SITE 48 TER;920810736;7;3;;;;;;;;7;3;;
Q22;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;55;15;7;0;0;0;40;8;3;110;18;17;3
Q22;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;42;12;7;2;0;0;39;7;0;95;14;33;1
Q22;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;51;9;10;1;1;1;39;5;3;106;14;32;2
Q22;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;40;5;1;0;1;0;41;10;4;93;9;33;2
Q22;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;20;1;0;0;0;0;1;8;1;29;2;14;3
Q22;2024;920100062;GHU APHP CUP SITE CELTON;750712184;21;3;0;0;0;0;5;0;0;26;3;5;1
Q22;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;28;10;1;;;;;20;2;49;12;;
Q22;2024;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;0;1;0;0;0;0;0;0;0;0;1;0;0
Q22;2024;920140027;CLINIQUE FSEF SCEAUX;750720575;5;;;;;;;;;5;;5;
Q22;2024;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;1;;;;;;;;;1;;;
Q22;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;6;;2;;;;2;;;10;;;
Q22;2024;920300415;HOPITAL PRIVE LA MONTAGNE LAMBERT;920000890;1;;;;;;;;;1;;;
Q22;2024;920300787;HOPITAL AMERICAIN;920000981;;;;;;;14;;;14;;;
Q22;2024;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;1;;;;;;;;;1;;;
Q22;2024;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;1;;;;;;;;;1;;0;0
Q22;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;45;5;;;;;1;;;46;5;67;37
Q22;2024;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;1;;;;;;;;;1;;3;1
Q22;2024;930000302;CHI ANDRE GREGOIRE;930110036;56;7;2;;;;;;;58;7;46;14
Q22;2024;930000328;CH GENERAL DELAFONTAINE;930110051;63;9;;1;;;41;;;104;10;51;31
Q22;2024;930000336;CHI ROBERT BALLANGER;930110069;43;5;6;1;2;;0;8;0;59;6;51;80
Q22;2024;930000344;CHS DE VILLE EVRARD;930140025;19;4;;;;;;;;19;4;37;
Q22;2024;930001433;CMP DE SAINT DENIS;930110051;7;1;;;;;;;;7;1;8;1
Q22;2024;930017512;CLINIQUE DU BOURGET;930019948;;;;;;;;;;;;1;
Q22;2024;930100011;GHU APHP HU PSSD SITE MURET;750712184;1;0;0;0;0;0;0;0;0;1;0;1;0
Q22;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;54;13;7;1;1;0;29;10;7;101;21;45;1
Q22;2024;930100045;GHU APHP HU PSSD SITE JEAN VERDIER;750712184;14;4;1;0;0;0;33;5;1;53;5;13;1
Q22;2024;930300587;CLINIQUE DU LANDY;930000641;1;;;;;;;;;1;;;
Q22;2024;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;;;;;;;2;;;2;;2;
Q22;2024;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;;;;;;;;;;;;;2
Q22;2024;940000573;CHI DE CRETEIL;940110018;70;19;5;;;;31;6;;112;19;55;29
Q22;2024;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;28;6;0;0;0;0;24;1;2;53;8;86;65
Q22;2024;940000607;CHS FONDATION VALLEE;940140015;10;1;;;;;;;;10;1;4;4
Q22;2024;940000631;CH PAUL GUIRAUD;940140049;11;5;4;;;;4;;;19;5;8;7
Q22;2024;940000649;HOPITAL SAINT CAMILLE;940150014;20;3;;;;;;7;;27;3;33;
Q22;2024;940000664;INSTITUT GUSTAVE ROUSSY;940160013;66;24;7;3;;;;;;73;27;76;12
Q22;2024;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;1;;;;;;;;;1;;;
Q22;2024;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;24;;;;;;;;;24;;12;
Q22;2024;940030836;CH SSR LES MURETS;940016819;;;;;;;;;;;;2;
Q22;2024;940100027;GHU APHP HM SITE HENRI MONDOR;750712184;138;22;16;3;9;1;25;13;5;201;31;89;4
Q22;2024;940100035;GHU APHP SUN SITE CHARLES FOIX;750712184;9;3;0;0;7;0;9;3;0;28;3;7;5
Q22;2024;940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;750712184;142;32;20;2;0;1;56;12;1;230;36;58;6
Q22;2024;940100050;GHU APHP HM SITE E ROUX;750712184;3;2;0;0;0;0;4;0;0;7;2;0;0
Q22;2024;940100068;GHU APHP UPS SITE PAUL BROUSSE;750712184;18;4;3;0;0;0;13;0;0;34;4;18;2
Q22;2024;940120017;HOPITAL INSTRUCTION DES ARMEES BEGIN;750821092;2;;;;;;17;1;;20;;;
Q22;2024;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;;1;;;;;;;;;1;;
Q22;2024;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;;;;;;;;;;;;15;
Q22;2024;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;2;1;;;;;;;;2;1;;
Q22;2024;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;;1;;;;;;;;;1;0;0
Q22;2024;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;;;;;;;2;;;2;;;
Q22;2024;950000307;CH VICTOR DUPOUY;950110015;43;7;8;0;0;0;39;2;0;92;7;65;33
Q22;2024;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;950110080;;;;;;;7;;1;7;1;2;13
Q22;2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;14;6;;;;;41;;;55;6;87;32
Q22;2024;950000331;CH GENERAL DE GONESSE;950110049;16;4;;;;;31;;;47;4;115;71
Q22;2024;950000349;HOPITAL NOVO SITE MAGNY;950110080;;;;;;;2;;;2;;;
Q22;2024;950000364;CH NOVO SITE RENE DUBOS;950110080;57;;;;;;33;9;13;99;13;99;83
Q22;2024;950000398;CHS ROGER PREVOT DE MOISSELLES;950140012;;;;;;;2;;;2;;;
Q22;2024;950000703;CH LE PARC;950500041;;;;;;;;;;;;3;
Q22;2024;950016139;SSR HOPITAL NOVO SITE MARINES;950110080;;;;;;;;;;;;3;3
Q22;2024;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;;;;;;;1;;;1;;;
Q22;2024;950300202;CLINIQUE CONTI;950000521;0;0;0;0;0;0;0;0;0;0;0;0;2
Q22;2024;950500017;SSR HOPITAL NOVO SITE AINCOURT;950110080;;;;;;;;;;;;4;4
Q22;2024;950630012;HOPITAL D ENFANTS MARGENCY;750721334;;;;;;;;;;;;2;
Q22;2024;950700021;CTRE SSR LA CHATAIGNERAIE DE MENUCOURT;950000760;1;0;;;;;;;;1;0;0;0
Q22;2024;950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS;950110080;;;;;;;;;1;;1;;
Q22;2024;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;2;0;0;0;0;0;17;0;0;19;0;24;0
Q22;2024;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;0;0;0;0;0;0;3;0;0;3;0;2;0
Q22;2024;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;201;;1;3;;;;;;202;3;19;
Q22;2024;970100475;EPSM DE LA GUADELOUPE;970100277;10;;;;;;;;;10;;1;
Q22;2024;970100483;C.H. MAURICE SELBONNE;970100285;;;;;;;;;;;;1;
Q22;2024;970102596;CLINIQUE DE CHOISY;970100491;;;;;;;4;;;4;;;
Q22;2024;970103016;DOMAINE DE CHOISY;970100517;;;;;;;1;;;1;;;
Q22;2024;970200069;CENTRE HOSPITALIER MAURICE DESPINOY;970202180;8;1;0;0;0;0;0;0;0;8;1;1;
Q22;2024;970211165;C. H NORD CARAIBE - SITE CARBET;970211157;;;;;;;1;;;1;;;
Q22;2024;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;149;40;;;;;72;;;221;40;65;
Q22;2024;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;8;;;;;;2;;;10;;1;
Q22;2024;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;9;7;;;;;3;;;12;7;13;
Q22;2024;970211249;CHU DE MARTINIQUE SITE DE CLARAC;970211207;0;;;;;;1;7;;8;;3;
Q22;2024;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;18;7;10;;;;33;;;61;7;16;
Q22;2024;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;35;8;0;0;0;0;27;10;2;72;10;42;10
Q22;2024;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;;1;1;;;;5;;;6;1;9;
Q22;2024;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;;;;;;;;;;;;7;1
Q22;2024;970400016;EPSMR-GRAND POURPIER (ST PAUL);970411005;8;3;;;;;;;;8;3;;
Q22;2024;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;103;21;0;0;0;0;60;0;0;163;21;5;0
Q22;2024;970400057;CHU SITE SUD (SAINT PIERRE);970408589;249;41;0;0;0;0;166;0;0;415;41;2;0
Q22;2024;970400065;CH OUEST REUNION;970421038;2;12;;;;;64;;;66;12;;
Q22;2024;970400073;GHER (SAINT-BENOIT);970403606;4;1;0;0;0;0;21;0;0;25;1;2;0
Q22;2024;970400081;CHU SITE SUD (SAINT LOUIS);970408589;1;0;0;0;0;0;7;0;0;8;0;0;0
Q22;2024;970400180;CHU SITE SUD (SAINT JOSEPH);970408589;5;2;0;0;0;0;11;0;0;16;2;0;0
Q22;2024;970404109;CLINIQUE ROBERT DEBRE;970404059;;;;;;;1;;;1;;1;
Q22;2024;970423000;HOPITAL D'ENFANTS;970430906;1;;;;;;;;;1;;;
Q22;2024;970462081;CLINIQUE LES ORCHIDEES;970400255;;;;;;;;;;;;1;
Q22;2024;970462107;CLINIQUE STE-CLOTILDE;970400305;;;;;;;1;;;1;;5;5
Q22;2024;970463139;CHU SITE SUD - SSR (TAMPON);970408589;5;1;0;0;0;0;0;0;0;5;1;0;0
Q22;2024;980500011;CHM;980500003;14;3;0;;0;;8;0;;22;3;55;31
Q22;2024;980501837;SITE MARTIAL HENRY DE PETITE-TERRE;980500003;;;;;;;;;;;;1;
