date,service,admissions,duree_moyenne,cout_total,cas_graves
2024-03-16,Cardiologie,15,4.2,46530.09,1
2024-03-16,Maladies Infectieuses,45,7.2444444444444445,448800.58999999997,14
2024-03-16,Neurologie,19,7.0,144854.88999999998,8
2024-03-16,Pédiatrie,43,3.7674418604651163,308947.73,12
2024-03-16,Réanimation,8,14.125,251931.18,3
2024-03-16,Urgences,246,1.565040650406504,1150584.43,63
2024-03-17,Cardiologie,10,4.2,75777.27,2
2024-03-17,Maladies Infectieuses,40,5.6,193943.78,7
2024-03-17,Neurologie,18,8.444444444444445,163535.56,5
2024-03-17,Pédiatrie,49,3.4489795918367347,313190.65,16
2024-03-17,Réanimation,6,11.333333333333334,70313.13,2
2024-03-17,Urgences,209,1.5789473684210527,1109876.46,56
2024-03-18,Cardiologie,25,5.6,215716.04,10
2024-03-18,Maladies Infectieuses,61,6.016393442622951,296942.54,11
2024-03-18,Neurologie,25,6.0,181369.2,3
2024-03-18,Pédiatrie,51,2.6666666666666665,230829.77,9
2024-03-18,Réanimation,15,11.066666666666666,118833.34,4
2024-03-18,Urgences,258,1.4806201550387597,1058609.23,63
2024-03-19,Cardiologie,19,3.526315789473684,68748.64,3
2024-03-19,Maladies Infectieuses,42,5.214285714285714,214143.09,10
2024-03-19,Neurologie,23,7.826086956521739,222573.74,9
2024-03-19,Pédiatrie,50,2.86,233873.34,9
2024-03-19,Réanimation,10,9.1,56883.770000000004,2
2024-03-19,Urgences,248,1.564516129032258,1120904.54,63
2024-03-20,Cardiologie,32,5.625,182916.18,7
2024-03-20,Maladies Infectieuses,66,5.606060606060606,358531.02,7
2024-03-20,Neurologie,21,7.190476190476191,159972.19,4
2024-03-20,Pédiatrie,60,2.433333333333333,303983.4,13
2024-03-20,Réanimation,12,6.5,60095.92,1
2024-03-20,Urgences,294,1.465986394557823,1375373.97,78
2024-03-21,Cardiologie,45,6.466666666666667,535038.32,18
2024-03-21,Maladies Infectieuses,43,6.930232558139535,415721.31,15
2024-03-21,Neurologie,48,7.604166666666667,419217.13,16
2024-03-21,Pédiatrie,33,3.212121212121212,185002.31,7
2024-03-21,Réanimation,19,8.526315789473685,151167.71,3
2024-03-21,Urgences,131,1.4809160305343512,655629.84,38
2024-03-22,Cardiologie,47,5.404255319148936,360035.77,16
2024-03-22,Maladies Infectieuses,32,5.78125,180893.14,7
2024-03-22,Neurologie,48,7.770833333333333,308788.08,8
2024-03-22,Pédiatrie,26,2.730769230769231,184583.86000000002,8
2024-03-22,Réanimation,37,12.64864864864865,506488.05,9
2024-03-22,Urgences,152,1.5592105263157894,802252.79,43
2024-03-23,Cardiologie,29,5.758620689655173,218783.35,8
2024-03-23,Maladies Infectieuses,20,6.1,132569.53,5
2024-03-23,Neurologie,28,9.142857142857142,224344.59,9
2024-03-23,Pédiatrie,27,3.3333333333333335,154089.24,6
2024-03-23,Réanimation,25,9.56,219211.09,4
2024-03-23,Urgences,108,1.6388888888888888,539209.85,26
2024-03-24,Cardiologie,39,4.794871794871795,287038.3,10
2024-03-24,Maladies Infectieuses,22,6.454545454545454,161590.99,2
2024-03-24,Neurologie,40,7.1,412603.1,12
2024-03-24,Pédiatrie,32,2.5625,133261.9,5
2024-03-24,Réanimation,24,8.375,84376.39,1
2024-03-24,Urgences,129,1.682170542635659,784912.04,40
2024-03-25,Cardiologie,63,5.111111111111111,427654.59,20
2024-03-25,Maladies Infectieuses,36,6.305555555555555,276949.46,7
2024-03-25,Neurologie,37,7.108108108108108,228613.11000000002,7
2024-03-25,Pédiatrie,30,2.8,166071.24,8
2024-03-25,Réanimation,20,10.55,330614.68,7
2024-03-25,Urgences,175,1.4285714285714286,716277.36,40
2024-03-26,Cardiologie,49,5.0,324782.75,7
2024-03-26,Maladies Infectieuses,41,5.097560975609756,206589.33,8
2024-03-26,Neurologie,45,6.822222222222222,342947.35,11
2024-03-26,Pédiatrie,28,2.7142857142857144,97008.98,3
2024-03-26,Réanimation,29,12.620689655172415,365180.01,8
2024-03-26,Urgences,128,1.5703125,616108.88,44
2024-03-27,Cardiologie,50,5.54,402845.62,12
2024-03-27,Maladies Infectieuses,36,7.166666666666667,444025.33,14
2024-03-27,Neurologie,37,10.35135135135135,438811.62,13
2024-03-27,Pédiatrie,32,3.125,146976.7,4
2024-03-27,Réanimation,35,12.4,319289.76,10
2024-03-27,Urgences,164,1.6951219512195121,832994.34,44
2024-03-28,Cardiologie,55,5.818181818181818,401467.58,17
2024-03-28,Maladies Infectieuses,36,7.722222222222222,441832.94,10
2024-03-28,Neurologie,42,6.976190476190476,309038.89999999997,7
2024-03-28,Pédiatrie,28,3.3214285714285716,201014.78999999998,8
2024-03-28,Réanimation,34,13.0,375927.87,8
2024-03-28,Urgences,136,1.5441176470588236,615560.69,34
2024-03-29,Cardiologie,45,5.511111111111111,293667.56,11
2024-03-29,Maladies Infectieuses,29,5.103448275862069,215985.83,8
2024-03-29,Neurologie,39,8.23076923076923,309178.24,9
2024-03-29,Pédiatrie,42,3.142857142857143,245543.30000000002,14
2024-03-29,Réanimation,21,8.714285714285714,102876.89,2
2024-03-29,Urgences,127,1.68503937007874,614959.16,31
2024-03-30,Cardiologie,54,5.481481481481482,421459.12,13
2024-03-30,Maladies Infectieuses,19,6.105263157894737,118854.12,6
2024-03-30,Neurologie,39,7.358974358974359,370529.87,7
2024-03-30,Pédiatrie,35,3.3142857142857145,186878.69,9
2024-03-30,Réanimation,23,10.869565217391305,150086.2,3
2024-03-30,Urgences,145,1.5448275862068965,685135.33,37
2024-03-31,Cardiologie,45,5.222222222222222,249439.03,11
2024-03-31,Maladies Infectieuses,17,7.176470588235294,156622.58000000002,5
2024-03-31,Neurologie,31,7.645161290322581,248661.54,8
2024-03-31,Pédiatrie,19,2.736842105263158,109899.41,2
2024-03-31,Réanimation,13,8.615384615384615,71373.8,1
2024-03-31,Urgences,123,1.4552845528455285,563724.78,28
2024-04-01,Cardiologie,66,4.7727272727272725,440441.92,18
2024-04-01,Maladies Infectieuses,51,7.137254901960785,469454.61,14
2024-04-01,Neurologie,42,8.666666666666666,318341.99,13
2024-04-01,Pédiatrie,46,3.108695652173913,301500.32,14
2024-04-01,Réanimation,44,12.863636363636363,438716.37,10
2024-04-01,Urgences,180,1.5444444444444445,930286.86,54
2024-04-02,Cardiologie,43,4.395348837209302,199399.43,11
2024-04-02,Maladies Infectieuses,29,5.758620689655173,234145.81000000003,7
2024-04-02,Neurologie,46,6.173913043478261,228720.42,10
2024-04-02,Pédiatrie,33,2.8181818181818183,180851.80000000002,7
2024-04-02,Réanimation,23,12.130434782608695,312388.29,8
2024-04-02,Urgences,133,1.736842105263158,639981.9299999999,38
2024-04-03,Cardiologie,50,5.4,329213.2,13
2024-04-03,Maladies Infectieuses,38,5.7368421052631575,243148.12,9
2024-04-03,Neurologie,38,7.131578947368421,346373.4,7
2024-04-03,Pédiatrie,25,2.68,139312.84,5
2024-04-03,Réanimation,21,8.857142857142858,106131.03,3
2024-04-03,Urgences,133,1.518796992481203,640427.75,27
2024-04-04,Cardiologie,45,5.5777777777777775,394668.06,14
2024-04-04,Maladies Infectieuses,33,7.696969696969697,356374.24,10
2024-04-04,Neurologie,46,7.456521739130435,381209.99,14
2024-04-04,Pédiatrie,32,2.9375,164397.53999999998,8
2024-04-04,Réanimation,17,10.352941176470589,125310.64,4
2024-04-04,Urgences,131,1.6106870229007633,611449.79,32
2024-04-05,Cardiologie,47,4.276595744680851,390882.53,11
2024-04-05,Maladies Infectieuses,20,6.7,197145.24,7
2024-04-05,Neurologie,32,7.21875,240071.03,8
2024-04-05,Pédiatrie,25,4.04,234964.8,10
2024-04-05,Réanimation,20,11.15,137065.46,5
2024-04-05,Urgences,135,1.6074074074074074,661665.23,37
2024-04-06,Cardiologie,45,5.4,336293.21,14
2024-04-06,Maladies Infectieuses,33,6.909090909090909,209641.84,5
2024-04-06,Neurologie,36,6.472222222222222,225580.01,7
2024-04-06,Pédiatrie,25,2.96,139958.64,9
2024-04-06,Réanimation,20,8.9,162811.78,2
2024-04-06,Urgences,129,1.426356589147287,624042.44,33
2024-04-07,Cardiologie,51,6.333333333333333,437607.08999999997,14
2024-04-07,Maladies Infectieuses,23,4.695652173913044,79447.35,2
2024-04-07,Neurologie,37,5.945945945945946,181352.69,5
2024-04-07,Pédiatrie,25,3.0,94477.52,4
2024-04-07,Réanimation,23,12.130434782608695,212648.65,6
2024-04-07,Urgences,126,1.3888888888888888,431680.45,22
2024-04-08,Cardiologie,60,4.866666666666666,387127.57,11
2024-04-08,Maladies Infectieuses,45,7.4222222222222225,397617.06,12
2024-04-08,Neurologie,41,8.024390243902438,406377.42,13
2024-04-08,Pédiatrie,29,3.3448275862068964,221325.62,11
2024-04-08,Réanimation,42,11.571428571428571,445921.61,11
2024-04-08,Urgences,160,1.5125,690842.72,42
2024-04-09,Cardiologie,59,5.11864406779661,344984.11,13
2024-04-09,Maladies Infectieuses,30,6.166666666666667,173916.09,10
2024-04-09,Neurologie,44,7.409090909090909,340592.68,11
2024-04-09,Pédiatrie,44,2.772727272727273,248706.6,12
2024-04-09,Réanimation,33,12.090909090909092,381204.36,11
2024-04-09,Urgences,171,1.567251461988304,672950.75,38
2024-04-10,Cardiologie,59,5.101694915254237,396146.13,17
2024-04-10,Maladies Infectieuses,29,7.448275862068965,336330.69,8
2024-04-10,Neurologie,39,8.153846153846153,363484.31,11
2024-04-10,Pédiatrie,42,2.5,195489.67,9
2024-04-10,Réanimation,25,14.16,417145.27,5
2024-04-10,Urgences,142,1.6901408450704225,771951.3099999999,40
2024-04-11,Cardiologie,31,5.290322580645161,292882.47000000003,9
2024-04-11,Maladies Infectieuses,40,7.7,307078.87,12
2024-04-11,Neurologie,40,8.175,246075.96,12
2024-04-11,Pédiatrie,36,2.9166666666666665,152935.0,8
2024-04-11,Réanimation,31,8.903225806451612,332572.41,9
2024-04-11,Urgences,144,1.4861111111111112,722612.3,35
2024-04-12,Cardiologie,43,5.976744186046512,307534.33,12
2024-04-12,Maladies Infectieuses,40,8.325,440882.43,12
2024-04-12,Neurologie,36,7.222222222222222,262460.67,8
2024-04-12,Pédiatrie,30,3.4,172077.98,9
2024-04-12,Réanimation,23,7.913043478260869,127359.47,2
2024-04-12,Urgences,120,1.4333333333333333,539846.23,32
2024-04-13,Cardiologie,46,6.130434782608695,364752.71,14
2024-04-13,Maladies Infectieuses,31,5.258064516129032,135331.74,6
2024-04-13,Neurologie,33,7.03030303030303,179365.28,6
2024-04-13,Pédiatrie,40,3.275,243485.88,9
2024-04-13,Réanimation,21,14.619047619047619,269863.7,9
2024-04-13,Urgences,146,1.5547945205479452,784950.49,42
2024-04-14,Cardiologie,40,5.2,282374.96,9
2024-04-14,Maladies Infectieuses,29,6.206896551724138,234555.13999999998,7
2024-04-14,Neurologie,29,10.689655172413794,497641.58,11
2024-04-14,Pédiatrie,25,2.76,140915.71,9
2024-04-14,Réanimation,19,12.947368421052632,188351.2,7
2024-04-14,Urgences,154,1.5454545454545454,732551.25,37
2024-04-15,Cardiologie,42,4.880952380952381,268527.1,8
2024-04-15,Maladies Infectieuses,25,5.92,195995.67,3
2024-04-15,Neurologie,39,10.923076923076923,484868.25,13
2024-04-15,Pédiatrie,24,3.125,158473.88,4
2024-04-15,Réanimation,25,11.6,299045.88,7
2024-04-15,Urgences,134,1.5522388059701493,689187.3,36
2024-04-16,Cardiologie,51,6.215686274509804,484316.99000000005,18
2024-04-16,Maladies Infectieuses,35,6.371428571428571,301736.91,8
2024-04-16,Neurologie,49,8.795918367346939,343744.32,8
2024-04-16,Pédiatrie,30,2.466666666666667,108665.95999999999,6
2024-04-16,Réanimation,32,11.03125,335026.83,11
2024-04-16,Urgences,155,1.3548387096774193,632902.66,32
2024-04-17,Cardiologie,40,5.375,384231.36,14
2024-04-17,Maladies Infectieuses,26,7.1923076923076925,308560.45999999996,9
2024-04-17,Neurologie,45,8.311111111111112,464351.94,15
2024-04-17,Pédiatrie,29,2.2758620689655173,112436.01,6
2024-04-17,Réanimation,22,9.954545454545455,189159.41,6
2024-04-17,Urgences,130,1.4384615384615385,526862.54,31
2024-04-18,Cardiologie,42,3.8095238095238093,214887.56,9
2024-04-18,Maladies Infectieuses,24,9.208333333333334,279637.74,7
2024-04-18,Neurologie,37,8.0,356315.91,8
2024-04-18,Pédiatrie,31,2.6451612903225805,143596.24,8
2024-04-18,Réanimation,32,12.46875,503844.13,13
2024-04-18,Urgences,145,1.4344827586206896,717203.47,42
2024-04-19,Cardiologie,48,5.645833333333333,414474.23,16
2024-04-19,Maladies Infectieuses,40,5.025,219846.9,8
2024-04-19,Neurologie,36,7.5,298680.89999999997,10
2024-04-19,Pédiatrie,32,2.53125,159438.16,6
2024-04-19,Réanimation,25,11.16,243960.15,7
2024-04-19,Urgences,145,1.5379310344827586,645312.8,29
2024-04-20,Cardiologie,43,5.604651162790698,336972.93,14
2024-04-20,Maladies Infectieuses,28,5.357142857142857,215991.83000000002,6
2024-04-20,Neurologie,31,6.870967741935484,265066.71,8
2024-04-20,Pédiatrie,28,3.4285714285714284,190005.63,3
2024-04-20,Réanimation,15,13.0,207932.34,4
2024-04-20,Urgences,117,1.5384615384615385,502959.18,26
2024-04-21,Cardiologie,39,5.3076923076923075,284217.69,15
2024-04-21,Maladies Infectieuses,26,6.076923076923077,175447.48,4
2024-04-21,Neurologie,29,6.689655172413793,160609.02,7
2024-04-21,Pédiatrie,27,3.185185185185185,126452.75,5
2024-04-21,Réanimation,25,8.68,154094.15,5
2024-04-21,Urgences,120,1.3583333333333334,527053.75,33
2024-04-22,Cardiologie,44,4.5,249533.73,11
2024-04-22,Maladies Infectieuses,39,6.6923076923076925,286678.61,8
2024-04-22,Neurologie,36,7.333333333333333,332926.12,10
2024-04-22,Pédiatrie,37,3.4594594594594597,297666.4,16
2024-04-22,Réanimation,31,8.451612903225806,221970.72999999998,4
2024-04-22,Urgences,150,1.56,815042.59,47
2024-04-23,Cardiologie,48,6.395833333333333,460543.55,20
2024-04-23,Maladies Infectieuses,40,6.525,267081.62,8
2024-04-23,Neurologie,43,8.232558139534884,560787.89,12
2024-04-23,Pédiatrie,36,2.7777777777777777,132422.84,6
2024-04-23,Réanimation,26,10.192307692307692,245582.82,9
2024-04-23,Urgences,158,1.5316455696202531,749920.84,47
2024-04-24,Cardiologie,41,6.926829268292683,510000.72,10
2024-04-24,Maladies Infectieuses,37,5.216216216216216,179868.82,6
2024-04-24,Neurologie,42,7.023809523809524,352933.08,10
2024-04-24,Pédiatrie,28,1.9642857142857142,129534.43000000001,7
2024-04-24,Réanimation,32,9.1875,243521.86000000002,7
2024-04-24,Urgences,170,1.4705882352941178,744308.43,40
2024-04-25,Cardiologie,51,5.7254901960784315,383496.93,13
2024-04-25,Maladies Infectieuses,33,6.0606060606060606,225981.31,7
2024-04-25,Neurologie,44,7.681818181818182,349483.37,10
2024-04-25,Pédiatrie,40,2.675,208979.19,10
2024-04-25,Réanimation,27,11.0,278944.83,8
2024-04-25,Urgences,138,1.5797101449275361,695145.23,39
2024-04-26,Cardiologie,45,4.511111111111111,275606.10000000003,13
2024-04-26,Maladies Infectieuses,31,6.903225806451613,273798.91000000003,7
2024-04-26,Neurologie,36,8.0,251190.57,7
2024-04-26,Pédiatrie,33,2.727272727272727,156809.55000000002,8
2024-04-26,Réanimation,26,8.73076923076923,187014.03,5
2024-04-26,Urgences,180,1.5888888888888888,811139.56,45
2024-04-27,Cardiologie,47,4.404255319148936,279019.46,11
2024-04-27,Maladies Infectieuses,44,7.863636363636363,458238.5,15
2024-04-27,Neurologie,42,6.166666666666667,193349.76,8
2024-04-27,Pédiatrie,23,2.9130434782608696,151567.27,8
2024-04-27,Réanimation,16,9.5,194706.34,4
2024-04-27,Urgences,137,1.6642335766423357,778307.48,40
2024-04-28,Cardiologie,31,6.225806451612903,285577.17,11
2024-04-28,Maladies Infectieuses,27,5.444444444444445,164325.23,6
2024-04-28,Neurologie,32,7.78125,277414.17,7
2024-04-28,Pédiatrie,28,3.2142857142857144,117248.04000000001,6
2024-04-28,Réanimation,24,8.125,143042.36,3
2024-04-28,Urgences,99,1.393939393939394,507736.56,26
2024-04-29,Cardiologie,57,5.228070175438597,386051.31,14
2024-04-29,Maladies Infectieuses,42,6.880952380952381,438015.88,14
2024-04-29,Neurologie,48,7.166666666666667,458213.59,13
2024-04-29,Pédiatrie,42,3.3095238095238093,300637.42,14
2024-04-29,Réanimation,22,9.181818181818182,181585.62,8
2024-04-29,Urgences,169,1.5562130177514792,905089.03,46
2024-04-30,Cardiologie,36,5.222222222222222,194021.79,7
2024-04-30,Maladies Infectieuses,27,4.851851851851852,154847.62,7
2024-04-30,Neurologie,35,6.057142857142857,156167.75,4
2024-04-30,Pédiatrie,31,3.0,168801.74,9
2024-04-30,Réanimation,27,8.88888888888889,200848.66,6
2024-04-30,Urgences,112,1.6160714285714286,460351.25,20
2024-05-01,Cardiologie,38,4.184210526315789,210901.79,7
2024-05-01,Maladies Infectieuses,29,7.275862068965517,264280.92,9
2024-05-01,Neurologie,42,6.095238095238095,318068.93,8
2024-05-01,Pédiatrie,42,3.0952380952380953,230465.61,11
2024-05-01,Réanimation,25,11.36,290453.25,7
2024-05-01,Urgences,154,1.6233766233766234,870172.12,46
2024-05-02,Cardiologie,37,3.810810810810811,183772.2,9
2024-05-02,Maladies Infectieuses,34,5.470588235294118,204488.35,8
2024-05-02,Neurologie,43,6.651162790697675,352636.58,13
2024-05-02,Pédiatrie,35,2.3142857142857145,116738.5,3
2024-05-02,Réanimation,31,11.129032258064516,402247.17,5
2024-05-02,Urgences,162,1.5123456790123457,742351.93,41
2024-05-03,Cardiologie,53,6.283018867924528,500137.51,14
2024-05-03,Maladies Infectieuses,39,5.666666666666667,279762.27,12
2024-05-03,Neurologie,36,5.666666666666667,184615.82,8
2024-05-03,Pédiatrie,36,3.3333333333333335,213905.11000000002,12
2024-05-03,Réanimation,23,8.434782608695652,119200.65,4
2024-05-03,Urgences,166,1.4939759036144578,796984.15,45
2024-05-04,Cardiologie,44,6.181818181818182,566911.5599999999,14
2024-05-04,Maladies Infectieuses,26,6.923076923076923,179846.73,6
2024-05-04,Neurologie,42,8.238095238095237,496427.36,14
2024-05-04,Pédiatrie,42,2.9285714285714284,262831.82,14
2024-05-04,Réanimation,30,8.5,144132.22,3
2024-05-04,Urgences,152,1.5592105263157894,666704.28,31
2024-05-05,Cardiologie,38,5.2105263157894735,284149.63,13
2024-05-05,Maladies Infectieuses,33,5.636363636363637,237128.33000000002,5
2024-05-05,Neurologie,36,7.416666666666667,345207.7,10
2024-05-05,Pédiatrie,28,3.4285714285714284,155958.24,6
2024-05-05,Réanimation,16,13.25,327861.41,7
2024-05-05,Urgences,116,1.3706896551724137,466834.11,20
2024-05-06,Cardiologie,41,5.2926829268292686,335982.92,12
2024-05-06,Maladies Infectieuses,35,6.4,256749.52,11
2024-05-06,Neurologie,31,8.419354838709678,321949.56,6
2024-05-06,Pédiatrie,25,3.16,99868.93,6
2024-05-06,Réanimation,25,11.52,175790.83000000002,5
2024-05-06,Urgences,138,1.5942028985507246,725392.34,39
2024-05-07,Cardiologie,45,6.711111111111111,425165.31,14
2024-05-07,Maladies Infectieuses,25,6.2,176444.6,5
2024-05-07,Neurologie,37,5.891891891891892,194107.3,6
2024-05-07,Pédiatrie,28,2.5714285714285716,83944.53,2
2024-05-07,Réanimation,21,9.952380952380953,210992.12,4
2024-05-07,Urgences,158,1.4303797468354431,679490.44,37
2024-05-08,Cardiologie,58,5.379310344827586,546946.22,17
2024-05-08,Maladies Infectieuses,28,4.285714285714286,147507.41,4
2024-05-08,Neurologie,36,5.222222222222222,158342.13,7
2024-05-08,Pédiatrie,29,3.413793103448276,151838.75,8
2024-05-08,Réanimation,28,8.892857142857142,226383.29,4
2024-05-08,Urgences,134,1.6343283582089552,688481.09,38
2024-05-09,Cardiologie,38,5.421052631578948,225368.75,7
2024-05-09,Maladies Infectieuses,28,5.714285714285714,182514.93,9
2024-05-09,Neurologie,39,8.58974358974359,462744.21,13
2024-05-09,Pédiatrie,32,2.65625,169518.93,6
2024-05-09,Réanimation,26,13.26923076923077,510036.08,10
2024-05-09,Urgences,143,1.4195804195804196,625439.84,33
2024-05-10,Cardiologie,48,4.979166666666667,299138.35,12
2024-05-10,Maladies Infectieuses,27,6.518518518518518,170977.91999999998,8
2024-05-10,Neurologie,29,7.0344827586206895,158388.35,5
2024-05-10,Pédiatrie,32,3.40625,180848.55,8
2024-05-10,Réanimation,24,9.958333333333334,332219.0,5
2024-05-10,Urgences,128,1.4375,616093.8,29
2024-05-11,Cardiologie,52,5.230769230769231,314932.09,15
2024-05-11,Maladies Infectieuses,24,5.291666666666667,172232.36000000002,6
2024-05-11,Neurologie,51,6.254901960784314,326578.68,9
2024-05-11,Pédiatrie,32,3.625,144874.15,3
2024-05-11,Réanimation,28,12.392857142857142,349162.14999999997,11
2024-05-11,Urgences,143,1.4615384615384615,654948.55,33
2024-05-12,Cardiologie,51,4.1568627450980395,346606.79000000004,11
2024-05-12,Maladies Infectieuses,32,5.6875,191426.82,7
2024-05-12,Neurologie,30,8.0,189575.06,9
2024-05-12,Pédiatrie,25,2.72,89772.1,6
2024-05-12,Réanimation,25,9.36,159366.99,7
2024-05-12,Urgences,143,1.6013986013986015,785091.3,39
2024-05-13,Cardiologie,50,6.14,413428.81,16
2024-05-13,Maladies Infectieuses,35,6.571428571428571,366997.2,8
2024-05-13,Neurologie,60,7.55,520704.37,16
2024-05-13,Pédiatrie,33,2.5454545454545454,126795.76,7
2024-05-13,Réanimation,37,11.135135135135135,467542.79,11
2024-05-13,Urgences,150,1.5466666666666666,652063.65,40
