date,service,lits_total,lits_occupes,lits_disponibles,taux_occupation,personnel_total,personnel_disponible,personnel_occupe
2020-03-17,Pédiatrie,60,46,14,77.6,120,109,79
2020-03-17,Réanimation,104,114,0,110.0,312,266,208
2020-03-18,Urgences,50,55,0,110.0,150,136,121
2020-03-18,Cardiologie,120,118,2,99.2,200,175,145
2020-03-18,Neurologie,100,95,5,95.9,180,167,145
2020-03-18,Maladies Infectieuses,80,88,0,110.0,140,121,87
2020-03-18,Pédiatrie,60,50,10,83.7,120,105,79
2020-03-18,Réanimation,104,114,0,110.0,312,284,219
2020-03-19,Urgences,50,55,0,110.0,150,139,110
2020-03-19,Cardiologie,120,130,0,108.8,200,177,149
2020-03-19,Neurologie,100,92,8,92.9,180,164,150
2020-03-19,Maladies Infectieuses,80,88,0,110.0,140,126,107
2020-03-19,Pédiatrie,60,53,7,90.0,120,105,92
2020-03-19,Réanimation,104,114,0,110.0,312,277,198
2020-03-20,Urgences,50,55,0,110.0,150,127,112
2020-03-20,Cardiologie,120,121,0,101.1,200,189,144
2020-03-20,Neurologie,100,100,0,100.3,180,166,157
2020-03-20,Maladies Infectieuses,80,88,0,110.0,140,129,103
2020-03-20,Pédiatrie,60,45,15,76.1,120,111,95
2020-03-20,Réanimation,104,114,0,110.0,312,288,257
2020-03-21,Urgences,50,55,0,110.0,150,138,97
2020-03-21,Cardiologie,120,130,0,108.5,200,176,148
2020-03-21,Neurologie,100,98,2,98.8,180,165,129
2020-03-21,Maladies Infectieuses,80,88,0,110.0,140,126,91
2020-03-21,Pédiatrie,60,51,9,86.5,120,113,92
2020-03-21,Réanimation,104,114,0,110.0,312,266,249
2020-03-22,Urgences,50,55,0,110.0,150,137,105
2020-03-22,Cardiologie,120,126,0,105.1,200,172,140
2020-03-22,Neurologie,100,94,6,94.9,180,158,112
2020-03-22,Maladies Infectieuses,80,88,0,110.0,140,132,115
2020-03-22,Pédiatrie,60,49,11,83.1,120,107,92
2020-03-22,Réanimation,104,114,0,110.0,312,290,265
2020-03-23,Urgences,50,55,0,110.0,150,138,121
2020-03-23,Cardiologie,120,114,6,95.4,200,186,174
2020-03-23,Neurologie,100,92,8,92.9,180,160,135
2020-03-23,Maladies Infectieuses,80,88,0,110.0,140,122,111
2020-03-23,Pédiatrie,60,53,7,89.9,120,113,95
2020-03-23,Réanimation,104,114,0,110.0,312,278,206
2020-03-24,Urgences,50,55,0,110.0,150,130,105
2020-03-24,Cardiologie,120,123,0,103.2,200,170,156
2020-03-24,Neurologie,100,101,0,101.2,180,160,138
2020-03-24,Maladies Infectieuses,80,88,0,110.0,140,120,97
2020-03-24,Pédiatrie,60,52,8,88.0,120,105,92
2020-03-24,Réanimation,104,114,0,110.0,312,282,248
2020-03-25,Urgences,50,55,0,110.0,150,130,98
2020-03-25,Cardiologie,120,124,0,103.4,200,185,150
2020-03-25,Neurologie,100,96,4,96.6,180,157,134
2020-03-25,Maladies Infectieuses,80,88,0,110.0,140,126,110
2020-03-25,Pédiatrie,60,50,10,84.6,120,108,94
2020-03-25,Réanimation,104,114,0,110.0,312,271,256
2020-03-26,Urgences,50,55,0,110.0,150,140,110
2020-03-26,Cardiologie,120,126,0,105.2,200,178,142
2020-03-26,Neurologie,100,99,1,99.0,180,165,121
2020-03-26,Maladies Infectieuses,80,88,0,110.0,140,132,109
2020-03-26,Pédiatrie,60,47,13,79.7,120,106,75
2020-03-26,Réanimation,104,114,0,110.0,312,270,190
2020-03-27,Urgences,50,55,0,110.0,150,141,111
2020-03-27,Cardiologie,120,121,0,101.4,200,181,142
2020-03-27,Neurologie,100,97,3,97.9,180,158,134
2020-03-27,Maladies Infectieuses,80,88,0,110.0,140,126,113
2020-03-27,Pédiatrie,60,54,6,91.2,120,103,75
2020-03-27,Réanimation,104,114,0,110.0,312,295,268
2020-03-28,Urgences,50,55,0,110.0,150,128,110
2020-03-28,Cardiologie,120,131,0,109.7,200,185,169
2020-03-28,Neurologie,100,89,11,89.6,180,169,142
2020-03-28,Maladies Infectieuses,80,88,0,110.0,140,120,96
2020-03-28,Pédiatrie,60,49,11,82.3,120,112,103
2020-03-28,Réanimation,104,114,0,110.0,312,285,238
2020-03-29,Urgences,50,55,0,110.0,150,140,123
2020-03-29,Cardiologie,120,120,0,100.8,200,185,160
2020-03-29,Neurologie,100,99,1,99.2,180,165,120
2020-03-29,Maladies Infectieuses,80,88,0,110.0,140,124,111
2020-03-29,Pédiatrie,60,47,13,79.8,120,104,85
2020-03-29,Réanimation,104,114,0,110.0,312,270,248
2020-03-30,Urgences,50,55,0,110.0,150,138,107
2020-03-30,Cardiologie,120,130,0,108.7,200,173,157
2020-03-30,Neurologie,100,99,1,99.2,180,165,142
2020-03-30,Maladies Infectieuses,80,88,0,110.0,140,128,115
2020-03-30,Pédiatrie,60,45,15,75.6,120,108,91
2020-03-30,Réanimation,104,114,0,110.0,312,274,200
2020-03-31,Urgences,50,55,0,110.0,150,138,97
2020-03-31,Cardiologie,120,124,0,104.1,200,186,162
2020-03-31,Neurologie,100,97,3,97.2,180,169,148
2020-03-31,Maladies Infectieuses,80,88,0,110.0,140,121,84
2020-03-31,Pédiatrie,60,48,12,81.2,120,103,80
2020-03-31,Réanimation,104,114,0,110.0,312,278,202
2020-04-01,Urgences,50,55,0,110.0,150,130,117
2020-04-01,Cardiologie,120,124,0,103.5,200,188,146
2020-04-01,Neurologie,100,104,0,104.1,180,163,120
2020-04-01,Maladies Infectieuses,80,88,0,110.0,140,127,106
2020-04-01,Pédiatrie,60,45,15,76.2,120,112,91
2020-04-01,Réanimation,104,114,0,110.0,312,277,241
2020-04-02,Urgences,50,55,0,110.0,150,142,116
2020-04-02,Cardiologie,120,132,0,110.0,200,170,151
2020-04-02,Neurologie,100,98,2,98.6,180,160,121
2020-04-02,Maladies Infectieuses,80,88,0,110.0,140,127,108
2020-04-02,Pédiatrie,60,54,6,90.9,120,108,98
2020-04-02,Réanimation,104,114,0,110.0,312,272,214
2020-04-03,Urgences,50,55,0,110.0,150,135,102
2020-04-03,Cardiologie,120,127,0,106.1,200,173,123
2020-04-03,Neurologie,100,99,1,99.0,180,162,136
2020-04-03,Maladies Infectieuses,80,88,0,110.0,140,120,110
2020-04-03,Pédiatrie,60,50,10,84.9,120,104,91
2020-04-03,Réanimation,104,114,0,110.0,312,282,216
2020-04-04,Urgences,50,55,0,110.0,150,128,95
2020-04-04,Cardiologie,120,121,0,101.2,200,179,134
2020-04-04,Neurologie,100,96,4,97.0,180,161,138
2020-04-04,Maladies Infectieuses,80,88,0,110.0,140,123,116
2020-04-04,Pédiatrie,60,49,11,83.0,120,105,83
2020-04-04,Réanimation,104,114,0,110.0,312,272,214
2020-04-05,Urgences,50,55,0,110.0,150,132,118
2020-04-05,Cardiologie,120,118,2,98.9,200,181,163
2020-04-05,Neurologie,100,98,2,98.4,180,154,136
2020-04-05,Maladies Infectieuses,80,88,0,110.0,140,123,94
2020-04-05,Pédiatrie,60,54,6,90.7,120,112,91
2020-04-05,Réanimation,104,114,0,110.0,312,289,235
2020-04-06,Urgences,50,55,0,110.0,150,135,108
2020-04-06,Cardiologie,120,122,0,102.1,200,187,164
2020-04-06,Neurologie,100,93,7,94.0,180,162,145
2020-04-06,Maladies Infectieuses,80,88,0,110.0,140,125,96
2020-04-06,Pédiatrie,60,52,8,86.8,120,103,94
2020-04-06,Réanimation,104,114,0,110.0,312,290,239
2020-04-07,Urgences,50,55,0,110.0,150,137,123
2020-04-07,Cardiologie,120,123,0,103.3,200,171,146
2020-04-07,Neurologie,100,89,11,89.9,180,155,109
2020-04-07,Maladies Infectieuses,80,88,0,110.0,140,120,85
2020-04-07,Pédiatrie,60,52,8,86.7,120,102,77
2020-04-07,Réanimation,104,114,0,110.0,312,266,247
2020-04-08,Urgences,50,55,0,110.0,150,131,100
2020-04-08,Cardiologie,120,132,0,110.0,200,181,142
2020-04-08,Neurologie,100,98,2,98.5,180,153,132
2020-04-08,Maladies Infectieuses,80,88,0,110.0,140,128,100
2020-04-08,Pédiatrie,60,48,12,81.1,120,109,90
2020-04-08,Réanimation,104,114,0,110.0,312,283,255
2020-04-09,Urgences,50,55,0,110.0,150,131,111
2020-04-09,Cardiologie,120,123,0,102.7,200,186,149
2020-04-09,Neurologie,100,92,8,92.7,180,168,148
2020-04-09,Maladies Infectieuses,80,88,0,110.0,140,132,92
2020-04-09,Pédiatrie,60,49,11,82.6,120,102,75
2020-04-09,Réanimation,104,114,0,110.0,312,268,242
2020-04-10,Urgences,50,55,0,110.0,150,134,117
2020-04-10,Cardiologie,120,126,0,105.6,200,188,138
2020-04-10,Neurologie,100,93,7,93.5,180,167,148
2020-04-10,Maladies Infectieuses,80,88,0,110.0,140,132,114
2020-04-10,Pédiatrie,60,46,14,77.7,120,113,105
2020-04-10,Réanimation,104,114,0,110.0,312,269,235
2020-04-11,Urgences,50,55,0,110.0,150,141,114
2020-04-11,Cardiologie,120,128,0,107.4,200,170,129
2020-04-11,Neurologie,100,95,5,95.6,180,164,118
2020-04-11,Maladies Infectieuses,80,88,0,110.0,140,129,116
2020-04-11,Pédiatrie,60,49,11,83.1,120,112,87
2020-04-11,Réanimation,104,114,0,110.0,312,276,261
2020-04-12,Urgences,50,55,0,110.0,150,129,98
2020-04-12,Cardiologie,120,132,0,110.0,200,171,145
2020-04-12,Neurologie,100,94,6,94.8,180,162,119
2020-04-12,Maladies Infectieuses,80,88,0,110.0,140,131,104
2020-04-12,Pédiatrie,60,46,14,76.8,120,107,96
2020-04-12,Réanimation,104,114,0,110.0,312,282,215
2020-04-13,Urgences,50,55,0,110.0,150,135,94
2020-04-13,Cardiologie,120,119,1,99.9,200,188,144
2020-04-13,Neurologie,100,99,1,99.3,180,167,141
2020-04-13,Maladies Infectieuses,80,88,0,110.0,140,126,95
2020-04-13,Pédiatrie,60,52,8,88.0,120,102,93
2020-04-13,Réanimation,104,114,0,110.0,312,287,213
2020-04-14,Urgences,50,55,0,110.0,150,128,121
2020-04-14,Cardiologie,120,121,0,101.0,200,172,154
2020-04-14,Neurologie,100,94,6,95.0,180,167,145
2020-04-14,Maladies Infectieuses,80,88,0,110.0,140,121,111
2020-04-14,Pédiatrie,60,50,10,84.7,120,110,97
2020-04-14,Réanimation,104,114,0,110.0,312,276,214
2020-04-15,Urgences,50,55,0,110.0,150,127,90
2020-04-15,Cardiologie,120,129,0,107.6,200,171,133
2020-04-15,Neurologie,100,103,0,103.4,180,164,152
2020-04-15,Maladies Infectieuses,80,88,0,110.0,140,122,110
2020-04-15,Pédiatrie,60,46,14,77.7,120,106,75
2020-04-15,Réanimation,104,114,0,110.0,312,277,199
2020-04-16,Urgences,50,55,0,110.0,150,139,103
2020-04-16,Cardiologie,120,132,0,110.0,200,187,145
2020-04-16,Neurologie,100,105,0,105.2,180,165,118
2020-04-16,Maladies Infectieuses,80,88,0,110.0,140,121,105
2020-04-16,Pédiatrie,60,54,6,90.8,120,110,80
2020-04-16,Réanimation,104,114,0,110.0,312,281,249
2020-04-17,Urgences,50,55,0,110.0,150,129,108
2020-04-17,Cardiologie,120,127,0,106.3,200,185,158
2020-04-17,Neurologie,100,107,0,107.3,180,153,118
2020-04-17,Maladies Infectieuses,80,88,0,110.0,140,119,112
2020-04-17,Pédiatrie,60,48,12,80.6,120,105,91
2020-04-17,Réanimation,104,114,0,110.0,312,271,207
2020-04-18,Urgences,50,55,0,110.0,150,137,122
2020-04-18,Cardiologie,120,124,0,104.0,200,184,155
2020-04-18,Neurologie,100,99,1,99.7,180,157,127
2020-04-18,Maladies Infectieuses,80,88,0,110.0,140,125,89
2020-04-18,Pédiatrie,60,56,4,93.9,120,111,90
2020-04-18,Réanimation,104,114,0,110.0,312,271,197
2020-04-19,Urgences,50,55,0,110.0,150,133,116
2020-04-19,Cardiologie,120,125,0,104.4,200,179,127
2020-04-19,Neurologie,100,92,8,92.9,180,163,118
2020-04-19,Maladies Infectieuses,80,88,0,110.0,140,131,94
2020-04-19,Pédiatrie,60,51,9,85.9,120,112,98
2020-04-19,Réanimation,104,114,0,110.0,312,267,229
2020-04-20,Urgences,50,55,0,110.0,150,140,112
2020-04-20,Cardiologie,120,123,0,103.3,200,184,169
2020-04-20,Neurologie,100,102,0,102.2,180,167,132
2020-04-20,Maladies Infectieuses,80,88,0,110.0,140,132,120
2020-04-20,Pédiatrie,60,52,8,88.1,120,107,87
2020-04-20,Réanimation,104,114,0,110.0,312,267,239
2020-04-21,Urgences,50,55,0,110.0,150,138,113
2020-04-21,Cardiologie,120,122,0,102.2,200,189,137
2020-04-21,Neurologie,100,97,3,97.3,180,167,125
2020-04-21,Maladies Infectieuses,80,88,0,110.0,140,127,96
2020-04-21,Pédiatrie,60,51,9,85.1,120,112,92
2020-04-21,Réanimation,104,114,0,110.0,312,271,219
2020-04-22,Urgences,50,55,0,110.0,150,141,133
2020-04-22,Cardiologie,120,126,0,105.5,200,182,132
2020-04-22,Neurologie,100,100,0,100.0,180,158,128
2020-04-22,Maladies Infectieuses,80,88,0,110.0,140,122,87
2020-04-22,Pédiatrie,60,51,9,85.8,120,105,89
2020-04-22,Réanimation,104,114,0,110.0,312,271,211
2020-04-23,Urgences,50,55,0,110.0,150,138,116
2020-04-23,Cardiologie,120,118,2,98.4,200,175,142
2020-04-23,Neurologie,100,101,0,101.5,180,153,140
2020-04-23,Maladies Infectieuses,80,88,0,110.0,140,129,111
2020-04-23,Pédiatrie,60,51,9,86.1,120,108,100
2020-04-23,Réanimation,104,114,0,110.0,312,273,230
2020-04-24,Urgences,50,55,0,110.0,150,136,96
2020-04-24,Cardiologie,120,126,0,105.6,200,178,130
2020-04-24,Neurologie,100,102,0,102.2,180,166,146
2020-04-24,Maladies Infectieuses,80,88,0,110.0,140,129,107
2020-04-24,Pédiatrie,60,49,11,83.1,120,111,100
2020-04-24,Réanimation,104,114,0,110.0,312,265,243
2020-04-25,Urgences,50,55,0,110.0,150,134,103
2020-04-25,Cardiologie,120,131,0,109.4,200,174,126
2020-04-25,Neurologie,100,106,0,106.3,180,170,143
2020-04-25,Maladies Infectieuses,80,88,0,110.0,140,119,91
2020-04-25,Pédiatrie,60,46,14,77.4,120,107,91
2020-04-25,Réanimation,104,114,0,110.0,312,277,211
2020-04-26,Urgences,50,55,0,110.0,150,139,122
2020-04-26,Cardiologie,120,132,0,110.0,200,182,161
2020-04-26,Neurologie,100,98,2,98.5,180,165,120
2020-04-26,Maladies Infectieuses,80,88,0,110.0,140,121,113
2020-04-26,Pédiatrie,60,51,9,85.3,120,107,100
2020-04-26,Réanimation,104,114,0,110.0,312,293,272
2020-04-27,Urgences,50,55,0,110.0,150,132,93
2020-04-27,Cardiologie,120,132,0,110.0,200,188,172
2020-04-27,Neurologie,100,99,1,100.0,180,159,132
2020-04-27,Maladies Infectieuses,80,88,0,110.0,140,132,112
2020-04-27,Pédiatrie,60,48,12,80.2,120,105,91
2020-04-27,Réanimation,104,114,0,110.0,312,270,242
2020-04-28,Urgences,50,55,0,110.0,150,137,113
2020-04-28,Cardiologie,120,128,0,107.1,200,179,126
2020-04-28,Neurologie,100,101,0,101.6,180,161,140
2020-04-28,Maladies Infectieuses,80,88,0,110.0,140,123,87
2020-04-28,Pédiatrie,60,51,9,85.2,120,102,81
2020-04-28,Réanimation,104,114,0,110.0,312,272,201
2020-04-29,Urgences,50,55,0,110.0,150,135,117
2020-04-29,Cardiologie,120,131,0,109.3,200,175,156
2020-04-29,Neurologie,100,96,4,96.5,180,167,149
2020-04-29,Maladies Infectieuses,80,88,0,110.0,140,130,98
2020-04-29,Pédiatrie,60,43,17,73.1,120,103,92
2020-04-29,Réanimation,104,114,0,110.0,312,265,188
2020-04-30,Urgences,50,55,0,110.0,150,130,95
2020-04-30,Cardiologie,120,125,0,104.3,200,170,141
2020-04-30,Neurologie,100,104,0,104.3,180,165,153
2020-04-30,Maladies Infectieuses,80,88,0,110.0,140,132,119
2020-04-30,Pédiatrie,60,47,13,79.2,120,113,85
2020-04-30,Réanimation,104,114,0,110.0,312,268,226
2020-05-01,Urgences,50,55,0,110.0,150,139,105
2020-05-01,Cardiologie,120,130,0,108.7,200,172,151
2020-05-01,Neurologie,100,108,0,108.9,180,165,133
2020-05-01,Maladies Infectieuses,80,88,0,110.0,140,123,109
2020-05-01,Pédiatrie,60,49,11,81.7,120,110,93
2020-05-01,Réanimation,104,114,0,110.0,312,290,213
2020-05-02,Urgences,50,55,0,110.0,150,131,118
2020-05-02,Cardiologie,120,126,0,105.7,200,179,133
2020-05-02,Neurologie,100,98,2,98.5,180,155,115
2020-05-02,Maladies Infectieuses,80,88,0,110.0,140,130,116
2020-05-02,Pédiatrie,60,54,6,91.0,120,112,100
2020-05-02,Réanimation,104,114,0,110.0,312,292,217
2020-05-03,Urgences,50,55,0,110.0,150,133,116
2020-05-03,Cardiologie,120,131,0,109.6,200,187,156
2020-05-03,Neurologie,100,97,3,97.3,180,155,144
2020-05-03,Maladies Infectieuses,80,88,0,110.0,140,130,101
2020-05-03,Pédiatrie,60,59,1,99.0,120,109,89
2020-05-03,Réanimation,104,114,0,110.0,312,280,209
2020-05-04,Urgences,50,55,0,110.0,150,129,104
2020-05-04,Cardiologie,120,121,0,101.3,200,174,125
2020-05-04,Neurologie,100,93,7,93.2,180,158,143
2020-05-04,Maladies Infectieuses,80,88,0,110.0,140,128,106
2020-05-04,Pédiatrie,60,51,9,86.3,120,112,98
2020-05-04,Réanimation,104,114,0,110.0,312,290,223
2020-05-05,Urgences,50,55,0,110.0,150,131,95
2020-05-05,Cardiologie,120,126,0,105.7,200,171,122
2020-05-05,Neurologie,100,100,0,101.0,180,159,112
2020-05-05,Maladies Infectieuses,80,88,0,110.0,140,121,87
2020-05-05,Pédiatrie,60,49,11,82.5,120,112,81
2020-05-05,Réanimation,104,114,0,110.0,312,286,210
2020-05-06,Urgences,50,55,0,110.0,150,138,110
2020-05-06,Cardiologie,120,113,7,95.0,200,187,167
2020-05-06,Neurologie,100,102,0,102.4,180,156,147
2020-05-06,Maladies Infectieuses,80,88,0,110.0,140,131,103
2020-05-06,Pédiatrie,60,48,12,81.6,120,104,94
2020-05-06,Réanimation,104,114,0,110.0,312,284,232
2020-05-07,Urgences,50,55,0,110.0,150,127,107
2020-05-07,Cardiologie,120,120,0,100.2,200,182,167
2020-05-07,Neurologie,100,98,2,98.9,180,161,128
2020-05-07,Maladies Infectieuses,80,88,0,110.0,140,123,96
2020-05-07,Pédiatrie,60,48,12,81.1,120,107,75
2020-05-07,Réanimation,104,114,0,110.0,312,295,254
2020-05-08,Urgences,50,55,0,110.0,150,138,117
2020-05-08,Cardiologie,120,130,0,109.1,200,175,130
2020-05-08,Neurologie,100,108,0,108.9,180,166,127
2020-05-08,Maladies Infectieuses,80,88,0,110.0,140,131,94
2020-05-08,Pédiatrie,60,53,7,89.6,120,109,94
2020-05-08,Réanimation,104,114,0,110.0,312,287,261
2020-05-09,Urgences,50,55,0,110.0,150,130,93
2020-05-09,Cardiologie,120,132,0,110.0,200,182,168
2020-05-09,Neurologie,100,94,6,94.4,180,153,111
2020-05-09,Maladies Infectieuses,80,88,0,110.0,140,124,106
2020-05-09,Pédiatrie,60,55,5,92.6,120,109,102
2020-05-09,Réanimation,104,114,0,110.0,312,266,210
2020-05-10,Urgences,50,55,0,110.0,150,135,95
2020-05-10,Cardiologie,120,116,4,97.5,200,177,128
2020-05-10,Neurologie,100,88,12,88.3,180,162,134
2020-05-10,Maladies Infectieuses,80,88,0,110.0,140,130,97
2020-05-10,Pédiatrie,60,53,7,89.5,120,107,95
2020-05-10,Réanimation,104,114,0,110.0,312,284,231
2020-05-11,Urgences,50,55,0,110.0,150,132,123
2020-05-11,Cardiologie,120,128,0,106.7,200,187,171
2020-05-11,Neurologie,100,105,0,105.9,180,168,127
2020-05-11,Maladies Infectieuses,80,88,0,110.0,140,131,114
2020-05-11,Pédiatrie,60,43,17,72.1,120,102,89
2020-05-11,Réanimation,104,114,0,110.0,312,268,188
2020-05-12,Urgences,50,55,0,110.0,150,138,124
2020-05-12,Cardiologie,120,126,0,105.7,200,175,161
2020-05-12,Neurologie,100,97,3,97.4,180,164,142
2020-05-12,Maladies Infectieuses,80,88,0,110.0,140,121,107
2020-05-12,Pédiatrie,60,49,11,82.9,120,111,96
2020-05-12,Réanimation,104,114,0,110.0,312,278,246
2020-05-13,Urgences,50,55,0,110.0,150,131,111
2020-05-13,Cardiologie,120,124,0,103.5,200,177,160
2020-05-13,Neurologie,100,97,3,97.9,180,158,125
2020-05-13,Maladies Infectieuses,80,88,0,110.0,140,122,94
2020-05-13,Pédiatrie,60,52,8,87.1,120,103,87
2020-05-13,Réanimation,104,114,0,110.0,312,281,242
2020-05-14,Urgences,50,47,3,96.0,150,132,104
2020-05-14,Cardiologie,120,91,29,76.4,200,176,136
2020-05-14,Neurologie,100,74,26,74.5,180,164,139
2020-05-14,Maladies Infectieuses,80,47,33,59.1,140,119,89
2020-05-14,Pédiatrie,60,35,25,58.8,120,104,73
2020-05-14,Réanimation,104,90,14,87.0,312,274,252
2020-05-15,Urgences,50,47,3,95.4,150,141,113
2020-05-15,Cardiologie,120,94,26,79.0,200,172,159
2020-05-15,Neurologie,100,65,35,65.8,180,166,142
2020-05-15,Maladies Infectieuses,80,47,33,60.0,140,122,105
2020-05-15,Pédiatrie,60,32,28,54.1,120,102,89
2020-05-15,Réanimation,104,86,18,82.7,312,279,214
2020-05-16,Urgences,50,45,5,90.0,150,137,118
2020-05-16,Cardiologie,120,104,16,86.9,200,172,157
2020-05-16,Neurologie,100,70,30,70.2,180,153,118
2020-05-16,Maladies Infectieuses,80,49,31,61.6,140,120,103
2020-05-16,Pédiatrie,60,35,25,58.9,120,112,87
2020-05-16,Réanimation,104,87,17,83.9,312,266,222
2020-05-17,Urgences,50,43,7,87.3,150,136,114
2020-05-17,Cardiologie,120,79,41,66.2,200,176,146
2020-05-17,Neurologie,100,79,21,79.6,180,164,132
2020-05-17,Maladies Infectieuses,80,57,23,71.6,140,128,120
2020-05-17,Pédiatrie,60,32,28,53.9,120,110,95
2020-05-17,Réanimation,104,76,28,73.4,312,295,216
2020-05-18,Urgences,50,43,7,87.2,150,141,125
2020-05-18,Cardiologie,120,95,25,79.9,200,173,134
2020-05-18,Neurologie,100,77,23,77.1,180,159,134
2020-05-18,Maladies Infectieuses,80,54,26,68.2,140,127,94
2020-05-18,Pédiatrie,60,37,23,63.1,120,109,96
2020-05-18,Réanimation,104,93,11,90.2,312,283,210
2020-05-19,Urgences,50,50,0,101.0,150,140,127
2020-05-19,Cardiologie,120,92,28,76.8,200,182,155
2020-05-19,Neurologie,100,72,28,72.9,180,165,143
2020-05-19,Maladies Infectieuses,80,52,28,65.2,140,131,101
2020-05-19,Pédiatrie,60,33,27,56.6,120,109,78
2020-05-19,Réanimation,104,94,10,91.2,312,271,203
2020-05-20,Urgences,50,46,4,93.8,150,133,99
2020-05-20,Cardiologie,120,100,20,83.4,200,189,154
2020-05-20,Neurologie,100,61,39,62.0,180,161,147
2020-05-20,Maladies Infectieuses,80,48,32,61.0,140,124,87
2020-05-20,Pédiatrie,60,36,24,61.1,120,112,99
2020-05-20,Réanimation,104,83,21,80.2,312,285,200
2020-05-21,Urgences,50,48,2,96.5,150,141,126
2020-05-21,Cardiologie,120,90,30,75.8,200,189,145
2020-05-21,Neurologie,100,69,31,69.4,180,164,155
2020-05-21,Maladies Infectieuses,80,51,29,64.3,140,122,90
2020-05-21,Pédiatrie,60,35,25,59.6,120,102,92
2020-05-21,Réanimation,104,89,15,86.1,312,266,218
2020-05-22,Urgences,50,50,0,100.8,150,127,106
2020-05-22,Cardiologie,120,82,38,69.1,200,187,163
2020-05-22,Neurologie,100,65,35,65.7,180,162,115
2020-05-22,Maladies Infectieuses,80,59,21,74.6,140,123,107
2020-05-22,Pédiatrie,60,37,23,63.1,120,106,88
2020-05-22,Réanimation,104,91,13,88.3,312,283,200
2020-05-23,Urgences,50,47,3,94.2,150,142,133
2020-05-23,Cardiologie,120,74,46,62.2,200,184,135
2020-05-23,Neurologie,100,66,34,66.9,180,165,146
2020-05-23,Maladies Infectieuses,80,50,30,62.8,140,125,104
2020-05-23,Pédiatrie,60,32,28,54.2,120,112,103
2020-05-23,Réanimation,104,90,14,86.8,312,273,206
2020-05-24,Urgences,50,50,0,101.3,150,133,93
2020-05-24,Cardiologie,120,90,30,75.1,200,180,128
2020-05-24,Neurologie,100,69,31,69.1,180,158,145
2020-05-24,Maladies Infectieuses,80,55,25,69.9,140,129,114
2020-05-24,Pédiatrie,60,39,21,65.8,120,111,94
2020-05-24,Réanimation,104,95,9,91.9,312,279,224
2020-05-25,Urgences,50,44,6,88.8,150,130,114
2020-05-25,Cardiologie,120,92,28,77.0,200,172,132
2020-05-25,Neurologie,100,65,35,65.3,180,164,147
2020-05-25,Maladies Infectieuses,80,53,27,66.3,140,123,110
2020-05-25,Pédiatrie,60,37,23,62.9,120,107,82
2020-05-25,Réanimation,104,88,16,85.4,312,281,266
2020-05-26,Urgences,50,46,4,92.1,150,131,113
2020-05-26,Cardiologie,120,93,27,77.8,200,170,119
2020-05-26,Neurologie,100,64,36,64.5,180,156,112
2020-05-26,Maladies Infectieuses,80,56,24,70.4,140,125,103
2020-05-26,Pédiatrie,60,32,28,55.0,120,113,97
2020-05-26,Réanimation,104,81,23,78.7,312,294,211
2020-05-27,Urgences,50,47,3,95.2,150,136,125
2020-05-27,Cardiologie,120,85,35,71.3,200,174,161
2020-05-27,Neurologie,100,69,31,69.2,180,164,119
2020-05-27,Maladies Infectieuses,80,47,33,59.7,140,122,101
2020-05-27,Pédiatrie,60,33,27,55.6,120,113,99
2020-05-27,Réanimation,104,76,28,73.7,312,290,269
2020-05-28,Urgences,50,44,6,89.0,150,130,106
2020-05-28,Cardiologie,120,98,22,82.3,200,180,127
2020-05-28,Neurologie,100,77,23,77.0,180,170,156
2020-05-28,Maladies Infectieuses,80,52,28,65.5,140,126,99
2020-05-28,Pédiatrie,60,34,26,57.7,120,102,93
