BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2022;110000023;CH CARCASSONNE;110780061;1210;;;;;15;;;;;;
DIALYSE;2022;110000023;CH CARCASSONNE;110780061;121CX;;;;;15;;;;;;
DIALYSE;2022;110000023;CH CARCASSONNE;110780061;122AX;;;;1;28;;;;90;;
DIALYSE;2022;110000023;CH CARCASSONNE;110780061;122BX;;;;;1;;;;18;;
DIALYSE;2022;110000023;CH CARCASSONNE;110780061;TOT;0;;;;;;896;2;;33;28
DIALYSE;2022;110000023;CH CARCASSONNE;110780061;VACAN;;;;1;;;;;;;
DIALYSE;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;1140X;;;;10;23;3897;;;;;
DIALYSE;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;1140X;;;;6;16;2483;;;;;
DIALYSE;2022;110004439;AIDER SANTE UAD TREBES;340000264;1140X;;;;10;15;2076;;;;;
DIALYSE;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;112AX;;;;1;4;886;;;;;
DIALYSE;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;1130X;;;;10;44;6529;;;;;
DIALYSE;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;TOT;0;;;;;;0;1;;0;0
DIALYSE;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;1130X;;;;8;29;4583;;;;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;112AX;;;;2;0;162;;;;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;112BA;;;;20;76;11667;;;;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;1210;;;;;10;;;;8;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;121AX;;;;;9;;;;6;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;121CX;;;;3;1;;;;2;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;122AX;;;;3;2;;;;54;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;122BX;;;;3;10;;;;52;;
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;TOT;0;;;;;;614;2;;50;7
DIALYSE;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;VACAN;;;;1;;143;;;;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;112AX;;;;1;;0;;;;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;112BA;;;;16;82;9370;;;;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1210;;;;;9;;;;704;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;121AX;;;;;3;;;;284;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;121CX;;;;;6;;;;420;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;122AX;;;;;0;;;;17;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;122BX;;;;;0;;;;21;;
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;TOT;0;;;;;;811;1;;51;6
DIALYSE;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;VACAN;;;;2;;;;;;;
DIALYSE;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;112AX;;;;3;8;1522;;;;;
DIALYSE;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;1130X;;;;11;28;4399;;;;;
DIALYSE;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;1140X;;;;1;1;145;;;;;
DIALYSE;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;TOT;0;;;;;;0;1;;5;0
DIALYSE;2022;120005228;AAIR UAD UDM RODEZ;310000633;1130X;;;;3;8;1203;;;;;
DIALYSE;2022;120005228;AAIR UAD UDM RODEZ;310000633;1140X;;;;9;25;3494;;;;;
DIALYSE;2022;120005228;AAIR UAD UDM RODEZ;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;1130X;;;;3;7;1061;;;;;
DIALYSE;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;1140X;;;;9;11;1486;;;;;
DIALYSE;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;112BA;;;;20;95;11176;;;;;
DIALYSE;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1210;;;;;2;;;;48;;
DIALYSE;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;121CX;;;;2;2;;;;48;;
DIALYSE;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;122AX;;;;1;1;;;;12;;
DIALYSE;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;122BX;;;;2;1;;;;24;;
DIALYSE;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;TOT;0;;;;;;1109;2;;46;1
DIALYSE;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;112AX;;;;1;0;0;;;;;
DIALYSE;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;112BA;;;;16;72;10219;;;;;
DIALYSE;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;1130X;;;;12;43;7049;;;;;
DIALYSE;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;122BX;;;;1;1;;;;24;;
DIALYSE;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;TOT;0;;;;;;744;1;;52;6
DIALYSE;2022;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;1140X;;;;20;41;6803;;;;;
DIALYSE;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;112AX;;;;1;;118;;;;;
DIALYSE;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;112BA;;;;7;23;3513;;;;;
DIALYSE;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;1130X;;;;9;30;3894;;;;;
DIALYSE;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;TOT;0;;;;;;;1;;15;0
DIALYSE;2022;130034002;DIAVERUM PROVENCE SALON;130006562;1130X;;;;23;56;8718;;;;;
DIALYSE;2022;130034002;DIAVERUM PROVENCE SALON;130006562;1140X;;;;1;11;1773;;;;;
DIALYSE;2022;130034002;DIAVERUM PROVENCE SALON;130006562;TOT;0;;;;;;0;;;20;0
DIALYSE;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;1130X;;;;10;41;6319;;;;;
DIALYSE;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;1140X;;;;2;10;1528;;;;;
DIALYSE;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;TOT;0;;;;;;0;;;15;0
DIALYSE;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;1130X;;;;14;43;6972;;;;;
DIALYSE;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;1140X;;;;1;6;720;;;;;
DIALYSE;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;1150A;;;;3;5;1002;;;;;
DIALYSE;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;TOT;0;;;;;;0;;;19;0
DIALYSE;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;112BA;;;;28;131;14397;;;;;
DIALYSE;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;1130X;;;;4;;6992;;;;;
DIALYSE;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;TOT;0;;;;;;0;0;;12;0
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;1140X;;;;14;33;5208;;;;;
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;1150A;;;;16;16;3828;;;;;
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;1210;;;;;34;;;;1491;;
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;121AX;;;;;10;;;;468;;
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;121CX;;;;10;24;;;;1023;;
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;122AX;;;;0;0;;;;144;;
DIALYSE;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;TOT;1;1;10;;;;;;;2;0
DIALYSE;2022;130035223;BOUCHARD AUTODIALYSE ACTIPOLE 12 MRS;130001415;1140X;;;;3;3;660;;;;;
DIALYSE;2022;130035959;ADPC UDM MARSEILLE 05;130006810;112AX;;;;3;2;1099;;;;;
DIALYSE;2022;130035959;ADPC UDM MARSEILLE 05;130006810;1130X;;;;13;37;5131;;;;;
DIALYSE;2022;130035959;ADPC UDM MARSEILLE 05;130006810;TOT;0;;;;;;;;;1;
DIALYSE;2022;130036650;ATUP AUTODIALYSE VITROLLES;130016058;1140X;;;;18;31;4223;;;;;
DIALYSE;2022;130036650;ATUP AUTODIALYSE VITROLLES;130016058;TOT;0;;;;;;;;;11;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;112AX;;;;1;1;115;;;;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;112BA;;;;25;109;18430;;;;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;1130X;;;;16;37;5783;;;;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;1140X;;;;5;5;747;;;;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;1150A;;;;2;2;662;;;;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;1210;;;;;19;;;;818;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;121AX;;;;;13;;;;464;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;121CX;;;;8;6;;;;354;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;122AX;;;;3;0;;;;376;;
DIALYSE;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;TOT;0;;;;;;0;0;;49;2
DIALYSE;2022;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;1140X;;;;12;45;6193;;;;;
DIALYSE;2022;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;TOT;0;;;;;;;;;23;
DIALYSE;2022;130050396;ADPC MARTIGUES SITE CH;130006810;1140X;;;;1;5;129;;;;;
DIALYSE;2022;130781867;CLINIQUE DE LA CIOTAT;130000813;1130X;;;;20;28;4315;;;;;
DIALYSE;2022;130781867;CLINIQUE DE LA CIOTAT;130000813;TOT;0;;;;;;0;;;12;
DIALYSE;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;112BA;;;;64;;29532;;;;;
DIALYSE;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;122AX;;;;1;;;;;722;;
DIALYSE;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;TOT;0;;;;;;2060;0;;112;11
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;112BA;;;;40;144;18550;;;;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;1130X;;;;8;6;665;;;;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;1140X;;;;3;7;801;;;;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;1150A;;;;1;0;130;;;;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;1210;;;;;27;;;;1496;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;121AX;;;;;22;;;;1125;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;121CX;;;;1;5;;;;371;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;122AX;;;;1;2;;;;215;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;122BX;;;;1;1;;;;335;;
DIALYSE;2022;130783327;CLINIQUE BOUCHARD;130001415;TOT;0;;;;;;271;;;66;21
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;112AX;;;;1;;2;;;;;
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;112BA;;;;73;362;47586;;;;;
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;1130X;;;;3;3;546;;;;;
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;1210;;;;;7;;;;2148;;
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;121AX;;;;;7;;;;2148;;
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;122AX;;;;1;;;;;18;;
DIALYSE;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;TOT;1;2;100;;;;0;;;129;2
DIALYSE;2022;130785652;HOPITAL SAINT JOSEPH;130014228;TOT;0;;;;;;153;;;;
DIALYSE;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;112BE;;;;6;;524;;;;;
DIALYSE;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;TOT;0;;;;;;52;;;;
DIALYSE;2022;130806029;NEPHROCARE UDM AUTO PERIT DOM AIX;130050545;112AX;;;;1;;47;;;;;
DIALYSE;2022;130806029;NEPHROCARE UDM AUTO PERIT DOM AIX;130050545;1130X;;;;14;48;5614;;;;;
DIALYSE;2022;130806029;NEPHROCARE UDM AUTO PERIT DOM AIX;130050545;1140X;;;;3;4;1070;;;;;
DIALYSE;2022;130806029;NEPHROCARE UDM AUTO PERIT DOM AIX;130050545;1150A;;;;2;2;544;;;;;
DIALYSE;2022;130806029;NEPHROCARE UDM AUTO PERIT DOM AIX;130050545;TOT;0;;;;;;0;1;;2;0
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;112AX;;;;2;3;204;;;;;
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;1130X;;;;24;82;13051;;;;;
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;1150A;;;;12;12;3606;;;;;
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;1210;;;;;7;;;;218;;
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;121AX;;;;;7;;;;218;;
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;122AX;;;;1;0;;;;83;;
DIALYSE;2022;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;TOT;0;;;;;;0;0;;25;3
DIALYSE;2022;130806417;ADPC UNITE D'AUTODIALYSE AUBAGNE;130006810;1140X;;;;7;6;874;;;;;
DIALYSE;2022;130809809;CHP AUBAGNE;130007156;112AX;;;;2;;37;;;;;
DIALYSE;2022;130809809;CHP AUBAGNE;130007156;112BA;;;;24;292;15851;;;;;
DIALYSE;2022;130809809;CHP AUBAGNE;130007156;1130X;;;;12;136;6249;;;;;
DIALYSE;2022;130809809;CHP AUBAGNE;130007156;1140X;;;;6;16;801;;;;;
DIALYSE;2022;130809809;CHP AUBAGNE;130007156;1150A;;;;1;5;;;;;;
DIALYSE;2022;130809809;CHP AUBAGNE;130007156;TOT;0;;;;;;0;24;;;
DIALYSE;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;112AX;;;;1;;5;;;;;
DIALYSE;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;112BA;;;;20;;8615;;;;;
DIALYSE;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;1130X;;;;1;;611;;;;;
DIALYSE;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;122AX;;;;1;;;;;64;;
DIALYSE;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;122BX;;;;1;;;;;;;
DIALYSE;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;TOT;0;;;;;;593;1;;52;5
DIALYSE;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;112AX;;;;2;6;749;;;;;
DIALYSE;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;112BA;;;;26;126;15406;;;;;
DIALYSE;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;1130X;;;;8;17;1544;;;;;
DIALYSE;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;122AX;;;;2;;;;;2;;
DIALYSE;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;122BX;;;;2;17;;;;238;;
DIALYSE;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;TOT;0;;;;;;2304;;;46;12
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1130X;;;;14;41;6392;;;;;
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1140X;;;;10;42;6563;;;;;
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1150A;;;;26;26;8500;;;;;
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1210;;;;;51;;;;2664;;
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;121AX;;;;;32;;;;1693;;
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;121CX;;;;19;19;;;;971;;
DIALYSE;2022;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;TOT;0;;;;;;;;;;
DIALYSE;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;112AX;;;;1;;224;;;;;
DIALYSE;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;112BA;;;;24;;10246;;;;;
DIALYSE;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;1130X;;;;4;;2373;;;;;
DIALYSE;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;122AX;;;;2;;;;;55;;
DIALYSE;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;TOT;0;;;;;;606;;;45;2
DIALYSE;2022;140027434;ANIDER - HONFLEUR;140000852;1140X;;;;10;20;3181;;;;;
DIALYSE;2022;140027434;ANIDER - HONFLEUR;140000852;1150A;;;;2;2;586;;;;;
DIALYSE;2022;140027434;ANIDER - HONFLEUR;140000852;1210;;;;;15;;;;747;;
DIALYSE;2022;140027434;ANIDER - HONFLEUR;140000852;121AX;;;;;4;;;;191;;
DIALYSE;2022;140027434;ANIDER - HONFLEUR;140000852;121CX;;;;11;11;;;;556;;
DIALYSE;2022;140027434;ANIDER - HONFLEUR;140000852;TOT;0;;;;;;;;;;
DIALYSE;2022;140028895;ANIDER - BAYEUX;140000852;1140X;;;;12;21;3313;;;;;
DIALYSE;2022;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;112AX;;;;1;1;41;;;;;
DIALYSE;2022;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;1130X;;;;5;28;4734;;;;;
DIALYSE;2022;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;1140X;;;;4;2;440;;;;;
DIALYSE;2022;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;TOT;0;;;;;;;;;2;0
DIALYSE;2022;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;1130X;;;;7;13;2113;;;;;
DIALYSE;2022;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;1140X;;;;1;;229;;;;;
DIALYSE;2022;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;TOT;1;1;16;;;;0;;;;
DIALYSE;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;112AX;;;;1;;43;;;;;
DIALYSE;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;112BA;;;;19;81;12230;;;;;
DIALYSE;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1140X;;;;4;12;1444;;;;;
DIALYSE;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;TOT;1;1;;;;;0;;;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;112AX;;;;2;0;73;;;;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;112BA;;;;25;107;14481;;;;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;1130X;;;;8;8;568;;;;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;1210;;;;;5;;;;58;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;121AX;;;;;5;;;;43;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;121CX;;;;1;0;;;;15;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;122AX;;;;1;1;;;;39;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;122BX;;;;1;0;;;;181;;
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;TOT;0;;;;;;845;1;;49;7
DIALYSE;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;VACAN;;;;;0;48;;;;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;112AX;;;;1;0;0;;;;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;1130X;;;;24;81;10652;;;;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;1140X;;;;6;0;128;;;;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;1150A;;;;3;3;784;;;;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;1210;;;;;10;;;;544;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;121AX;;;;;3;;;;171;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;121CX;;;;7;7;;;;373;;
DIALYSE;2022;160006110;AURA POITOU-CH - LA COURONNE;860000348;TOT;0;;;;;;;;;69;10
DIALYSE;2022;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;1130X;;;;14;33;4071;;;;;
DIALYSE;2022;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;TOT;0;;;;;;;;;12;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;112AX;;;;2;0;53;;;;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;112BA;;;;24;129;17239;;;;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1150A;;;;;7;;;;;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1210;;;;;21;;;;0;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;121AX;;;;;11;;;;0;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;121CX;;;;12;10;;;;0;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;122AX;;;;2;19;;;;38;;
DIALYSE;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;TOT;0;;;;;;978;1;;57;11
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;112BA;;;;24;80;11761;;;;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;1150A;;;;1;;102;;;;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;1210;;;;;14;;;;860;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;121AX;;;;;12;;;;690;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;121CX;;;;1;2;;;;170;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;122AX;;;;1;0;;;;20;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;122BX;;;;1;1;;;;148;;
DIALYSE;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;TOT;0;;;;;;562;2;;85;
DIALYSE;2022;170026033;ADA 17 : UNITE DE JONZAC;170000988;1140X;;;;6;11;1619;;;;;
DIALYSE;2022;170026033;ADA 17 : UNITE DE JONZAC;170000988;TOT;0;;;;;;;;;4;
DIALYSE;2022;170026033;ADA 17 : UNITE DE JONZAC;170000988;VACAN;;;;;;54;;;;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;1130X;;;;12;40;6665;;;;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;1140X;;;;6;21;3006;;;;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;1150A;;;;6;6;1868;;;;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;1210;;;;;34;;;;1759;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;121AX;;;;;24;;;;1145;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;121CX;;;;10;10;;;;614;;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;TOT;0;;;;;;;;;28;
DIALYSE;2022;170785059;ADA 17 - LA ROCHELLE;170000988;VACAN;;;;;;473;;;;;
DIALYSE;2022;170792212;ADA 17 : UNITE DE SAINTES;170000988;1130X;;;;8;35;5278;;;;;
DIALYSE;2022;170792212;ADA 17 : UNITE DE SAINTES;170000988;1140X;;;;6;17;2675;;;;;
DIALYSE;2022;170792212;ADA 17 : UNITE DE SAINTES;170000988;TOT;0;;;;;;;;;15;
DIALYSE;2022;170792212;ADA 17 : UNITE DE SAINTES;170000988;VACAN;;;;;;55;;;;;
DIALYSE;2022;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;1130X;;;;8;15;2555;;;;;
DIALYSE;2022;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;1140X;;;;6;7;1998;;;;;
DIALYSE;2022;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;TOT;0;;;;;;;;;7;2
DIALYSE;2022;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;VACAN;;;;;1;967;;;;;
DIALYSE;2022;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;1130X;;;;8;16;1491;;;;;
DIALYSE;2022;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;1140X;;;;;;665;;;;;
