BOR;AN;FI;RS;FI_EJ;PERSO;SMUR_ETPSAL;SMUR_EFFLIB;SMUR_COMSU;SAMU_ETPSAL;SAMU_EFFLIB
SMURSAMU_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2223;5.27;;1;;
SMURSAMU_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N5140;6.33;;0;;
SMURSAMU_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N9999;11.7;;;;
SMURSAMU_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;M9999;0.71;;1;;
SMURSAMU_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;MREG;0.71;;1;;
SMURSAMU_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2120;0.4;;1;;
SMURSAMU_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N9999;0.4;;1;;
SMURSAMU_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M9999;3.08;;1;;
SMURSAMU_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2120;0.2;;1;;
SMURSAMU_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2223;5.7;;1;;
SMURSAMU_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N9999;5.9;;;;
SMURSAMU_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NSEC;;;1;;
SMURSAMU_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2120;0.25;;1;;
SMURSAMU_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2223;1;;1;;
SMURSAMU_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N9999;1.25;;1;;
SMURSAMU_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M9999;7.64;;1;;
SMURSAMU_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2223;8.57;;1;;
SMURSAMU_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N9999;9.57;;1;;
SMURSAMU_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NSEC;1;;1;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;M1140;2.47;;;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;M9999;26.14;;;0;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2120;1.42;;;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2223;31.19;;;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2500;2.64;;;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N5140;33.08;;;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N9999;128.97;;;;
SMURSAMU_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;NARM;58.63;;;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1140;0;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;1.8;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MREG;1.8;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;0;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2223;0;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N5140;0;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NARM;0;;1;;
SMURSAMU_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NSEC;0;;1;;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M1140;0.05;;1;;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M9999;8.19;;1;;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2120;1.71;;0;;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2223;13.37;;0;;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2500;;;;1;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N5140;18.23;;0;1.89;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N9999;33.42;;0;25.4;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;NARM;0;;0;19.92;
SMURSAMU_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;NSEC;0.05;;0;1.5;
SMURSAMU_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M9999;2.13;;;;
SMURSAMU_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2223;3.07;;;;
SMURSAMU_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2500;0.75;;;;
SMURSAMU_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N5140;0.91;;;;
SMURSAMU_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N9999;5.08;;;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;2;;1;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;0.2;;1;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2223;4;;1;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2500;2;;;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N5140;1;;;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;7.2;;1;;
SMURSAMU_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NSEC;;;1;;
SMURSAMU_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M9999;4.18;;1;;
SMURSAMU_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2120;0.1;;1;;
SMURSAMU_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2223;5.73;;1;;
SMURSAMU_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N9999;9.65;;1;;
SMURSAMU_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;NSEC;0.21;;1;;
SMURSAMU_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M9999;2.5;;1;;
SMURSAMU_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N2223;0.5;;1;;
SMURSAMU_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N5140;6;;1;;
SMURSAMU_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N9999;6.5;;1;;
SMURSAMU_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M9999;3.25;0;;;
SMURSAMU_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2223;7.43;;;;
SMURSAMU_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N9999;7.43;;;;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;M9999;8.33;;1;6.13;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;N2120;0.25;;;0.19;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;N2223;5.01;;;;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;N2500;0.5;;;;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;N5140;5.25;;;0.6;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;N9999;12.8;;;10.83;
SMURSAMU_P;2022;150000040;CH HENRI MONDOR;150780096;NARM;;;;10.04;
SMURSAMU_P;2022;150000164;CH DE MAURIAC;150780468;M9999;1;;1;;
SMURSAMU_P;2022;150000164;CH DE MAURIAC;150780468;N2500;0.4;;;;
SMURSAMU_P;2022;150000164;CH DE MAURIAC;150780468;N9999;0.4;;1;;
SMURSAMU_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M9999;7.63;;1;3.94;
SMURSAMU_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2120;0.35;;0;0.46;
SMURSAMU_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2223;0.5;;1;;
SMURSAMU_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N5140;10.82;;0;0.5;
SMURSAMU_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N9999;12.27;;1;19.78;
SMURSAMU_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NARM;;;0;17.05;
SMURSAMU_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M9999;1.71;;1;;
SMURSAMU_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2120;0.1;;1;;
SMURSAMU_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2223;2.96;;1;;
SMURSAMU_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N5140;5.44;;1;;
SMURSAMU_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N9999;8.7;;1;;
SMURSAMU_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NSEC;0.2;;1;;
SMURSAMU_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;M9999;2.25;;1;;
SMURSAMU_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2120;0.25;;1;;
SMURSAMU_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2223;1.63;;1;;
SMURSAMU_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N9999;2.13;;1;;
SMURSAMU_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NSEC;0.25;;1;;
SMURSAMU_P;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;M9999;1.21;;;;
SMURSAMU_P;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N2223;1.34;;;;
SMURSAMU_P;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N2500;1.36;;;;
SMURSAMU_P;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N9999;2.95;;;;
SMURSAMU_P;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;NSEC;0.25;;;;
SMURSAMU_P;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;M9999;3.11;;1;;
SMURSAMU_P;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;N2120;0.3;;1;;
SMURSAMU_P;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;N2223;3.38;;1;;
SMURSAMU_P;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;N5140;2.91;;1;;
SMURSAMU_P;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;N9999;6.59;;;;
SMURSAMU_P;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;M9999;5.45;;;;
SMURSAMU_P;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2120;0.28;;;;
SMURSAMU_P;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2223;6.75;;;;
SMURSAMU_P;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;N5140;2.83;;;;
SMURSAMU_P;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;N9999;9.86;;;;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M9999;25.5;;1;25.5;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;MREG;25.5;;1;25.5;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2120;0.5;;;1;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2223;9.88;;;;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2500;0.22;;;0.07;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N5140;12.08;;;;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N9999;22.68;;;29;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NARM;;;;27.26;
SMURSAMU_P;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NSEC;;;;0.67;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;M9999;2.02;;1;;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;N2120;0.1;;1;;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;N2223;3.27;;1;;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;N5140;4.2;;1;;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;N9999;7.93;;1;;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;NARM;0.1;;;;
SMURSAMU_P;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;NSEC;0.02;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;M9999;3.91;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N2120;0.59;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N2223;14.09;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N2500;2.31;;;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N5140;12.67;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N9999;30.3;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;NARM;;;1;;
SMURSAMU_P;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;NSEC;0.26;;1;;
SMURSAMU_P;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;M9999;0.71;;1;;
SMURSAMU_P;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N2120;0.05;;1;;
SMURSAMU_P;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N2223;2.36;;1;;
SMURSAMU_P;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N2500;1;;;;
SMURSAMU_P;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N5140;5.15;;0;;
SMURSAMU_P;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N9999;8.61;;1;;
SMURSAMU_P;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;M9999;6;;1;;
SMURSAMU_P;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2120;0.25;;1;;
SMURSAMU_P;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2223;6;;1;;
SMURSAMU_P;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2500;5.83;;;;
SMURSAMU_P;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N5140;0.17;;0;;
SMURSAMU_P;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N9999;12.25;;;;
SMURSAMU_P;2022;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON;170780225;M9999;0.71;;1;;
SMURSAMU_P;2022;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON;170780225;N2223;1;;;;
SMURSAMU_P;2022;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON;170780225;N2500;0.95;;;;
SMURSAMU_P;2022;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON;170780225;N5140;0.05;;;;
SMURSAMU_P;2022;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON;170780225;N9999;2;;;;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;M9999;8.75;;1;5.3;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;MREG;;;;5.3;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;N2120;0.3;;1;;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;N2223;11.22;;1;;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;N2500;3;;;1.08;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;N5140;7.54;;0;;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;N9999;22.06;;1;18.31;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;NARM;;;0;4.74;
SMURSAMU_P;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;NSEC;;;0;12.13;
SMURSAMU_P;2022;180000200;CH DE VIERZON;180000051;M9999;3.8;;;;
SMURSAMU_P;2022;180000200;CH DE VIERZON;180000051;N2120;0.25;;;;
SMURSAMU_P;2022;180000200;CH DE VIERZON;180000051;N2223;4.52;;;;
SMURSAMU_P;2022;180000200;CH DE VIERZON;180000051;N9999;4.77;;;;
SMURSAMU_P;2022;180000283;CH SAINT AMAND-MONTROND;180000069;M9999;2.88;;1;;
SMURSAMU_P;2022;180000283;CH SAINT AMAND-MONTROND;180000069;N2223;3.59;;;;
SMURSAMU_P;2022;180000283;CH SAINT AMAND-MONTROND;180000069;N9999;3.59;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M9999;4.06;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2120;0.16;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2223;6.92;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2500;1.3;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N5140;8.35;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N9999;18.23;;;;
SMURSAMU_P;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NSEC;1;;;;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;M9999;3.33;;1;1.23;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;MREG;3.33;;1;1.23;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2120;0.11;;;0.42;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2223;3.97;;;;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2500;0.96;;;;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N5140;4.02;;;;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N9999;19.66;;;15.76;
SMURSAMU_P;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;NSEC;0.76;;;15.34;
SMURSAMU_P;2022;190010892;CH TULLE - ANTENNE SMUR USSEL;190000059;M9999;1.88;;;;
SMURSAMU_P;2022;190010892;CH TULLE - ANTENNE SMUR USSEL;190000059;N2223;4;;;;
SMURSAMU_P;2022;190010892;CH TULLE - ANTENNE SMUR USSEL;190000059;N5140;6;;;;
SMURSAMU_P;2022;190010892;CH TULLE - ANTENNE SMUR USSEL;190000059;N9999;10;;;;
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M1140;3.7;0;1;0;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M9999;11.9;0;0;10.7;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;MREG;;;;10.7;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2120;1.2;0;0;1;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2223;21;0;0;0;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N5140;17.95;0;0;0;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N9999;40.7;0;;47.2;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NARM;0;0;0;45.8;0
SMURSAMU_P;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NSEC;0.55;0;0;0.4;0
SMURSAMU_P;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;M9999;5.1;;;;
SMURSAMU_P;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2223;6;;;;
SMURSAMU_P;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N5140;5.99;;;;
SMURSAMU_P;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N9999;11.99;;1;;
SMURSAMU_P;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;M9999;4.39;;1;;
SMURSAMU_P;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;N2120;0.18;;1;;
SMURSAMU_P;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;N2223;5.2;;1;;
SMURSAMU_P;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;N9999;14.83;;1;;
SMURSAMU_P;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;M9999;5.72;;1;;
SMURSAMU_P;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N2120;0.51;;1;;
SMURSAMU_P;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N2223;6.06;;1;;
SMURSAMU_P;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N5140;5.97;;1;;
SMURSAMU_P;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N9999;16.54;;1;;
SMURSAMU_P;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;NSEC;4;;1;;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M9999;10.78;;0;10.78;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;MREG;10.78;;0;10.78;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2120;;;;0.1;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2223;1.68;;;1;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2500;0.28;;;2;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N5140;11.5;;;1.82;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N9999;16.16;;;30.1;
SMURSAMU_P;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;NARM;2.7;;;25.18;
SMURSAMU_P;2022;220000095;CTRE HOSPITALIER DINAN;220000046;M9999;13;;1;;
SMURSAMU_P;2022;220000095;CTRE HOSPITALIER DINAN;220000046;N2120;1;;1;;
SMURSAMU_P;2022;220000095;CTRE HOSPITALIER DINAN;220000046;N2223;5.41;;1;;
SMURSAMU_P;2022;220000095;CTRE HOSPITALIER DINAN;220000046;N2500;5.77;;;;
SMURSAMU_P;2022;220000095;CTRE HOSPITALIER DINAN;220000046;N9999;12.18;;;;
SMURSAMU_P;2022;220000095;CTRE HOSPITALIER DINAN;220000046;NARM;;;1;;
SMURSAMU_P;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;M9999;0.34;;1;;
SMURSAMU_P;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2120;0.1;;1;;
SMURSAMU_P;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2223;0.34;;1;;
SMURSAMU_P;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2500;0.34;;;;
SMURSAMU_P;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N9999;0.78;;;;
SMURSAMU_P;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;M9999;4.17;;1;;
SMURSAMU_P;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;N2120;0.04;;1;;
SMURSAMU_P;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;N2223;4.02;;0;;
SMURSAMU_P;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;N2500;2.06;;;;
SMURSAMU_P;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;N9999;6.12;;;;
SMURSAMU_P;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;M9999;0.81;;;;
SMURSAMU_P;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N2223;1.58;;;;
SMURSAMU_P;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N2500;0.6;;;;
SMURSAMU_P;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N9999;2.18;;;;
SMURSAMU_P;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;M9999;2.92;;1;3.02;
SMURSAMU_P;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;N2120;0.58;;1;0.29;
SMURSAMU_P;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;N2223;5;;;;
SMURSAMU_P;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;N5140;;;;0.81;
SMURSAMU_P;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;N9999;5.58;;;11.9;
SMURSAMU_P;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;NARM;;;;10.8;
SMURSAMU_P;2022;240000372;C.H DE BERGERAC;240000059;M9999;1.75;;1;;
SMURSAMU_P;2022;240000372;C.H DE BERGERAC;240000059;N2120;0.2;;1;;
SMURSAMU_P;2022;240000372;C.H DE BERGERAC;240000059;N2223;4.75;;1;;
SMURSAMU_P;2022;240000372;C.H DE BERGERAC;240000059;N2500;5;;;;
SMURSAMU_P;2022;240000372;C.H DE BERGERAC;240000059;N5140;1;;1;;
SMURSAMU_P;2022;240000372;C.H DE BERGERAC;240000059;N9999;11.67;;1;;
SMURSAMU_P;2022;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M9999;5.57;;1;3.73;
