BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;IRM;1;1;1183;0;0;6078;7261;0
IMAGES;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;MAMM;1;1;;;;3338;3338;
IMAGES;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;RADIO;3;3;8401;0;0;26309;34710;0
IMAGES;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;SCAN;1;1;5866;0;0;11958;17824;1
IMAGES;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;TOMO;1;1;119;0;0;2762;2881;0
IMAGES;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;VASC;2;2;6663;0;0;118;6781;1
IMAGES;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;IRM;1;1;173;;;5249;5422;
IMAGES;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;MAMM;1;1;;;;1729;1729;
IMAGES;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;RADIO;10;10;2164;;;20810;22974;
IMAGES;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;SCAN;1;1;1259;;;8049;9308;
IMAGES;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;RADIO;2;2;864;;;6472;7336;
IMAGES;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;SCAN;1;1;853;;;4758;5611;
IMAGES;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;RADIO;1;1;199;;;386;585;
IMAGES;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;RADIO;1;1;371;;;547;918;
IMAGES;2022;120004569;CH MILLAU;120004528;IRM;1;1;271;;23;6516;6810;
IMAGES;2022;120004569;CH MILLAU;120004528;MAMM;1;1;;;;2996;2996;
IMAGES;2022;120004569;CH MILLAU;120004528;RADIO;2;2;2879;;35;19441;22355;
IMAGES;2022;120004569;CH MILLAU;120004528;SCAN;1;1;2576;;35;9614;12225;
IMAGES;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;MAMM;1;1;;;;851;851;
IMAGES;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;RADIO;2;2;1006;;;7758;8764;0
IMAGES;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;SCAN;1;1;1868;;;3191;5059;0
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;CAM;3;3;292;;94;7220;7606;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;IRM;2;2;2099;70;;7330;9499;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;LITHO;1;1;101;;;6;107;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;MAMM;1;1;;;;984;984;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;RADIO;4;4;5425;;;20870;26295;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;SCAN;2;2;5528;98;;17443;23069;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;TOMO;1;1;140;;34;5255;5429;
IMAGES;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;VASC;2;2;2856;;;;2856;
IMAGES;2022;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;RADIO;2;2;2342;;;931;3273;0
IMAGES;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;IRM;1;1;182;;;9042;9224;0
IMAGES;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;RADIO;3;3;6670;;;16708;23378;1
IMAGES;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;SCAN;1;1;7539;;;14005;21544;1
IMAGES;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;RADIO;3;3;7134;;;21102;28236;1
IMAGES;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;SCAN;2;2;3885;;;19726;23611;1
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;CAM;1;1;1248;;;2316;3564;0
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;IRM;2;2;1435;;;14055;15490;0
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;MAMM;2;2;;;;17963;17963;
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;RADIO;1;1;2914;;;295;3209;0
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;SCAN;3;3;18209;;;24819;43028;1
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;TOMO;2;2;468;;;7038;7506;0
IMAGES;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;VASC;2;2;4516;;;827;5343;1
IMAGES;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;RADIO;2;2;3894;;;13711;17605;1
IMAGES;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;SCAN;1;1;4168;;;10597;14765;1
IMAGES;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;IRM;1;1;311;;;2055;2366;1
IMAGES;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;RADIO;5;5;7049;;;16962;24011;1
IMAGES;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;SCAN;2;2;4524;;;7287;11811;0
IMAGES;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;IRM;1;1;407;8;;6031;6446;
IMAGES;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;MAMM;1;1;;;;729;729;
IMAGES;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;RADIO;3;3;5036;76;;11431;16543;
IMAGES;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;SCAN;1;1;6578;98;;8924;15600;
IMAGES;2022;130041767;EUROMED CARDIO;130041262;VASC;2;2;3701;;71;;3772;1
IMAGES;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;IRM;1;1;144;;;;144;
IMAGES;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;LITHO;1;0;;;;;;
IMAGES;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;MAMM;1;0;;;;;;
IMAGES;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;RADIO;2;2;360;;;;360;
IMAGES;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;SCAN;1;1;717;;;;717;
IMAGES;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;VASC;2;2;4530;;;;4530;
IMAGES;2022;130042526;KORIAN LES TROIS TOURS;310021399;RADIO;1;1;1229;;;;1229;0
IMAGES;2022;130043664;HOPITAL EUROPEEN;130002157;IRM;3;3;426;0;52;25361;25839;0
IMAGES;2022;130043664;HOPITAL EUROPEEN;130002157;LITHO;1;1;237;0;0;0;237;1
IMAGES;2022;130043664;HOPITAL EUROPEEN;130002157;MAMM;1;1;;;;4929;4929;
IMAGES;2022;130043664;HOPITAL EUROPEEN;130002157;RADIO;4;4;10828;0;249;34123;45200;
IMAGES;2022;130043664;HOPITAL EUROPEEN;130002157;SCAN;3;3;6326;0;320;36202;42848;1
IMAGES;2022;130043664;HOPITAL EUROPEEN;130002157;VASC;2;2;1195;0;0;70;1265;1
IMAGES;2022;130044753;CLINIQUE MONTICELLI VELODROME;130810336;IRM;1;0;;;;;;0
IMAGES;2022;130044753;CLINIQUE MONTICELLI VELODROME;130810336;RADIO;1;0;;;;;;1
IMAGES;2022;130044753;CLINIQUE MONTICELLI VELODROME;130810336;SCAN;1;0;;;;;;1
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;CAM;2;2;508;;;4431;4939;0
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;IRM;2;2;2551;;;8247;10798;0
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;MAMM;1;1;;;;1032;1032;
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;RADIO;7;7;15299;;;29127;44426;1
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;SCAN;3;3;21106;;;15639;36745;1
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;TOMO;1;1;425;;;3923;4348;0
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;VASC;1;1;1128;;;410;1538;1
IMAGES;2022;130780521;APHM HOPITAL NORD;130786049;dtIRM2;1;1;431;;;4855;5286;0
IMAGES;2022;130781438;CLINIQUE DE PROVENCE BOURBONNE;130000557;RADIO;1;1;259;;;;259;0
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;CAM;2;2;189;;328;11601;12118;0
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;IRM;1;1;2615;;;25471;28086;0
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;MAMM;1;1;;;;4848;4848;
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;RADIO;3;3;23350;;;16480;39830;1
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;SCAN;1;1;11503;;;36432;47935;1
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;TOMO;1;1;159;;448;4937;5544;0
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;VASC;2;2;1516;;;607;2123;1
IMAGES;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;dtIRM2;1;1;2615;;;12692;15307;0
IMAGES;2022;130781867;CLINIQUE DE LA CIOTAT;130000813;RADIO;1;1;5;;;542;547;0
IMAGES;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;IRM;1;;;;;;;
IMAGES;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;RADIO;2;;;;;;;
IMAGES;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;SCAN;1;;;;;;;
IMAGES;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;IRM;2;;;;;;;
IMAGES;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;MAMM;1;;;;;;;
IMAGES;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;RADIO;3;;;;;;;
IMAGES;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;SCAN;1;;;;;;;
IMAGES;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;VASC;2;;;;;;;
IMAGES;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;dtIRM1;1;;;;;;;
IMAGES;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;LITHO;1;;;;;;;0
IMAGES;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;MAMM;1;;;;;;;
IMAGES;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;RADIO;1;;;;;;;0
IMAGES;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;SCAN;1;;;;;;;0
IMAGES;2022;130782675;CLINIQUE VIGNOLI;130001233;LITHO;1;1;87;;;;87;
IMAGES;2022;130782675;CLINIQUE VIGNOLI;130001233;RADIO;2;;;;;;;
IMAGES;2022;130782675;CLINIQUE VIGNOLI;130001233;VASC;1;;;;;;;
IMAGES;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;IRM;1;1;913;;;3734;4647;0
IMAGES;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;RADIO;5;5;4907;;;4351;9258;1
IMAGES;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;SCAN;1;1;5367;;;7651;13018;1
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;CAM;4;4;785;;;5563;6348;0
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;IRM;4;4;7732;;;15499;23231;1
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;MAMM;1;1;;;;1058;1058;
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;RADIO;6;6;17184;;;31717;48901;1
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;SCAN;5;5;36971;;;25156;62127;1
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;TOMO;1;1;934;;;3495;4429;0
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;VASC;4;4;7581;;;140;7721;1
IMAGES;2022;130783293;APHM HOPITAL LA TIMONE;130786049;dtIRM2;2;2;1366;;;9473;10839;0
IMAGES;2022;130783327;CLINIQUE BOUCHARD;130001415;IRM;1;1;260;;;8866;9126;1
IMAGES;2022;130783327;CLINIQUE BOUCHARD;130001415;MAMM;1;1;;;;2691;2691;
IMAGES;2022;130783327;CLINIQUE BOUCHARD;130001415;RADIO;3;3;2027;;;6367;8394;1
IMAGES;2022;130783327;CLINIQUE BOUCHARD;130001415;SCAN;1;1;1187;;;13384;14571;1
IMAGES;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;MAMM;1;1;;;;1111;1111;
IMAGES;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;RADIO;4;4;981;;;9307;10288;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;CAM;5;5;385;;15388;;15773;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;IRM;2;2;7034;;37940;;44974;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;LITHO;1;1;0;;;;0;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;RADIO;3;3;14626;;9556;;24182;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SCAN;2;2;14827;;39697;;54524;1
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;TOMO;1;1;351;;4823;;5174;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;VASC;3;3;2680;;;;2680;0
IMAGES;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;dtIRM2;1;;;;;;;0
IMAGES;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;IRM;2;2;899;;;11442;12341;0
IMAGES;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;RADIO;4;4;4571;;;12767;17338;1
IMAGES;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;SCAN;1;1;1371;;;8231;9602;1
IMAGES;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;IRM;1;1;321;;;8120;8441;0
IMAGES;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;LITHO;1;1;874;;;;874;1
IMAGES;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;MAMM;1;1;;;;4120;4120;
IMAGES;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;RADIO;2;2;4210;;;8540;12750;1
IMAGES;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;SCAN;1;1;2103;;;9125;11228;1
IMAGES;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;VASC;2;2;3450;;;;3450;1
IMAGES;2022;130784903;CLINIQUE LA PHOCEANNE;130002041;RADIO;1;1;999;;;;999;
IMAGES;2022;130785389;CLINIQUE CHANTECLER;130002173;IRM;1;1;6;;;8756;8762;0
IMAGES;2022;130785389;CLINIQUE CHANTECLER;130002173;LITHO;1;1;189;;;;189;0
IMAGES;2022;130785389;CLINIQUE CHANTECLER;130002173;RADIO;2;2;1358;;;6606;7964;0
IMAGES;2022;130785389;CLINIQUE CHANTECLER;130002173;SCAN;1;1;183;;;14535;14718;0
IMAGES;2022;130785652;HOPITAL SAINT JOSEPH;130014228;IRM;2;2;3008;;;13012;16020;
IMAGES;2022;130785652;HOPITAL SAINT JOSEPH;130014228;LITHO;1;1;1;;;;1;
IMAGES;2022;130785652;HOPITAL SAINT JOSEPH;130014228;MAMM;1;1;;;;4310;4310;
IMAGES;2022;130785652;HOPITAL SAINT JOSEPH;130014228;RADIO;5;5;29118;;;22407;51525;
IMAGES;2022;130785652;HOPITAL SAINT JOSEPH;130014228;SCAN;3;3;15101;;;27748;42849;
IMAGES;2022;130785652;HOPITAL SAINT JOSEPH;130014228;VASC;2;2;2130;;;349;2479;
IMAGES;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;RADIO;2;2;5230;;;6230;11460;1
IMAGES;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;SCAN;1;1;1862;;;9530;11392;1
IMAGES;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;VASC;1;1;74;;;;74;1
IMAGES;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;IRM;1;;;;;;;
IMAGES;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;LITHO;1;1;38;;;;38;
IMAGES;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;RADIO;1;;;;;;;
IMAGES;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;SCAN;2;;;;;;;
IMAGES;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;LITHO;1;1;;;;;;1
IMAGES;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;MAMM;2;2;;;;8000;8000;
IMAGES;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;RADIO;4;4;162;;;16000;16162;0
IMAGES;2022;130786742;HIA LAVERAN;750821092;IRM;1;1;673;;;4201;4874;0
IMAGES;2022;130786742;HIA LAVERAN;750821092;RADIO;4;4;7109;;;13877;20986;
IMAGES;2022;130786742;HIA LAVERAN;750821092;SCAN;2;2;6079;;;7075;13154;1
IMAGES;2022;130786932;CENTRE DE REEDUCATION PAUL CEZANNE;130002660;RADIO;1;1;777;;;;777;1
IMAGES;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;RADIO;3;3;4568;;;18778;23346;1
IMAGES;2022;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;RADIO;1;1;2172;;;;2172;
IMAGES;2022;130810740;CLINIQUE AXIUM;130007362;IRM;1;1;282;;;8978;9260;
IMAGES;2022;130810740;CLINIQUE AXIUM;130007362;LITHO;1;1;224;;;;224;
IMAGES;2022;130810740;CLINIQUE AXIUM;130007362;MAMM;1;0;;;;;;
IMAGES;2022;130810740;CLINIQUE AXIUM;130007362;RADIO;8;6;3128;;;;3128;
IMAGES;2022;130810740;CLINIQUE AXIUM;130007362;SCAN;1;1;1155;;;11696;12851;
IMAGES;2022;130810740;CLINIQUE AXIUM;130007362;VASC;2;2;256;;;;256;
IMAGES;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;IRM;2;2;465;0;1;3718;4184;
IMAGES;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MAMM;1;1;;;;475;475;
IMAGES;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;RADIO;2;2;3306;30;6;20583;23925;
IMAGES;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SCAN;1;1;2558;25;20;6800;9403;
IMAGES;2022;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;RADIO;2;2;589;;;6347;6936;0
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;CAM;3;3;563;83;5452;;6098;0
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;IRM;3;3;4578;7;12;8635;13232;0
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;RADIO;10;10;17731;;;60591;78322;1
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;SCAN;3;3;24760;;;8293;33053;1
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;TOMO;1;1;224;30;4040;;4294;0
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;VASC;3;3;7840;33;16;2581;10470;1
IMAGES;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;dtIRM2;1;1;1070;3;5;3564;4642;0
IMAGES;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;IRM;1;1;96;0;2;2269;2367;0
IMAGES;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;RADIO;2;2;1903;0;0;14919;16822;1
IMAGES;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;SCAN;1;1;1689;0;108;7741;9538;1
IMAGES;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;RADIO;2;2;3749;243;0;5638;9630;0
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;CAM;3;3;670;0;0;4496;5166;0
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;IRM;2;2;606;0;127;5000;5733;0
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;MAMM;2;2;;;;3278;3278;
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;RADIO;1;1;3017;0;0;719;3736;0
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;SCAN;2;2;1741;0;0;9472;11213;1
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;TOMO;1;1;62;0;671;4033;4766;0
IMAGES;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;dtIRM2;1;1;53;0;0;965;1018;0
IMAGES;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;IRM;1;0;;;;;;
IMAGES;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;RADIO;1;1;1865;0;;12114;13979;0
IMAGES;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;SCAN;1;0;;;;;;
IMAGES;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;IRM;2;2;562;;;18218;18780;0
IMAGES;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;RADIO;3;;;;;;;
IMAGES;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;SCAN;2;2;2643;;;22201;24844;1
IMAGES;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;VASC;3;;;;;;;
IMAGES;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;IRM;1;;;;;;;
IMAGES;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;RADIO;2;2;6481;;;10916;17397;
IMAGES;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;SCAN;1;;;;;;;
IMAGES;2022;150000032;CH DE SAINT-FLOUR;150780088;MAMM;1;1;;;;1152;1152;
IMAGES;2022;150000032;CH DE SAINT-FLOUR;150780088;RADIO;3;3;1773;15;26;12646;14460;0
IMAGES;2022;150000032;CH DE SAINT-FLOUR;150780088;SCAN;1;1;1439;18;59;7844;9360;0
IMAGES;2022;150000040;CH HENRI MONDOR;150780096;IRM;2;2;985;;590;6490;8065;0
IMAGES;2022;150000040;CH HENRI MONDOR;150780096;MAMM;1;1;;;;1334;1334;
IMAGES;2022;150000040;CH HENRI MONDOR;150780096;RADIO;3;3;8038;;0;13008;21046;0
IMAGES;2022;150000040;CH HENRI MONDOR;150780096;SCAN;1;1;7210;;0;9160;16370;0
IMAGES;2022;150000040;CH HENRI MONDOR;150780096;VASC;1;1;4782;;;0;4782;0
IMAGES;2022;150000040;CH HENRI MONDOR;150780096;dtIRM1;1;1;120;;3842;2746;6708;0
IMAGES;2022;150000164;CH DE MAURIAC;150780468;RADIO;1;1;1521;;;6951;8472;0
IMAGES;2022;150000180;CH DE MURAT;150780500;RADIO;1;1;411;;;348;759;
IMAGES;2022;150780120;CLINIQUE DU HAUT CANTAL;150000065;RADIO;1;1;100;;;2226;2326;0
IMAGES;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;CAM;1;;;;;;;
IMAGES;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;RADIO;4;;;;;;;
IMAGES;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;SCAN;1;;;;;;;
IMAGES;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;VASC;1;;;;;;;
IMAGES;2022;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;RADIO;2;;;;;;;
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;CAM;2;2;610;0;0;7206;7816;0
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;IRM;2;2;598;0;0;9244;9842;0
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;LITHO;1;1;8;0;0;170;178;1
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;MAMM;1;1;;;;3012;3012;
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;RADIO;6;6;8413;0;0;38381;46794;0
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SCAN;2;2;2917;0;0;13723;16640;1
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;TOMO;1;1;229;0;0;3107;3336;0
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;VASC;2;2;248;0;0;184;432;0
IMAGES;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;dtIRM2;1;1;197;0;0;4704;4901;0
IMAGES;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;MAMM;1;1;;;;1503;1503;
IMAGES;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;RADIO;2;2;1305;;;5415;6720;0
IMAGES;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;SCAN;1;1;1562;;;2661;4223;0
IMAGES;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;MAMM;1;1;;;;2434;2434;
IMAGES;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;RADIO;2;2;148;50;;13413;13611;0
IMAGES;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;SCAN;1;1;186;27;;3743;3956;0
IMAGES;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;MAMM;1;1;;;;947;947;
IMAGES;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;RADIO;1;1;1399;;;7523;8922;0
IMAGES;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;SCAN;1;1;1218;;;3540;4758;0
IMAGES;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;IRM;1;1;55;;;5118;5173;0
IMAGES;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;MAMM;1;1;;;;2403;2403;
IMAGES;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;RADIO;2;2;1875;;;11908;13783;1
IMAGES;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;SCAN;1;1;1663;;;7926;9589;1
IMAGES;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;IRM;1;1;255;;;4956;5211;
IMAGES;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;MAMM;1;1;;;;636;636;
