BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2022;060780541;CLINIQUE LA GRANGEA;060000262;0;;;;;;;;67;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;060780558;CLINIQUE FSEF VENCE;750720575;0;;;;0;0;0;;;103;;;0;;;;;;;;;1;1;103;;0;0;0;0;1;0;6865;192;0;0;;;;0;0;0;0;0;0;;;;0.98;;;;1.01;0.1;;;;;;;;;0;0
PHARMA;2022;060780590;CLINIQUE DU PALAIS;060000270;1;1;0;;;;;54;;;;;0;;;;;;;;;1;1;0;0;0;0;0;0;0;0;15000;1250;0;0;;;;0;0;0;0;1;1;0;0;0;1;;;;1.09;;;;;;;;;;0;1
PHARMA;2022;060780665;CLINIQUE LE MERIDIEN;060000312;0;;;;1;0;;;;30;;;0;;;;;;;;;1;1;30;;0;0;0;0;1;0;1329;1329;0;0;;;;1;1;0;1;0;0;0;0;0;0.6;;;;1.2;;;;;;;;;;0;0
PHARMA;2022;060780715;CLINIQUE SAINT GEORGE;060000361;0;;;;0;0;0;294;;;;;0;;;;;;;;;1;1;294;;1;0;0;0;1;0;40377;20;0;0;;;;0;0;0;0;1;1;3;1;3;3;0.2;1;;7.55;;;;;;;;;;0;0
PHARMA;2022;060780723;CLINIQUE DU PARC IMPERIAL;060004959;0;;;;0;0;0;152;0;0;0;0;0;;;;;;;;;1;1;59;;1;1;0;1;1;1;33362;367;0;0;;;;0;0;0;0;1;1;;;;2;;1;;4.4;1;;;;;;;;;0;0
PHARMA;2022;060780749;CLINIQUE SAINT LUC;060000395;1;1;0;;0;0;0;;47;43;;;0;;;;;;;;;1;1;90;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.25;;;;1.08;;;;;;;;;;0;0
PHARMA;2022;060780756;POLYCLINIQUE SANTA MARIA;060000403;0;;;;;;;;;;;;0;;;;;;;;;1;1;103;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2022;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;0;;;;1;1;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;1;1;;;;1.7;0.51;;;5.34;4.18;;;;;;;;;0;0
PHARMA;2022;060780996;CHS SAINTE MARIE NICE;630786754;0;;;;;;;;277;;;49;1;0;0;0;1;0;0;0;0;1;1;277;49;0;0;0;0;1;1;25956;22567;0;1;30;0;0;0;0;1;0;0;0;;;;2;;;;5.5;;;;;;;;;;0;0
PHARMA;2022;060781200;CLINIQUE SAINT ANTOINE;060000635;0;;;;0;0;0;125;;;;;0;;;;;;;;;0;1;97;0;0;0;0;0;1;0;10;10;1;0;;;;0;0;0;0;1;1;3;0;5;1.2;;;;1.91;;0.23;;;;;;;;0;0
PHARMA;2022;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;0;;;;;;;;;153;;;0;;;;;;;;;1;1;153;;0;0;0;0;0;0;9131;446;0;0;;;;0;0;0;0;0;0;;;;0.57;;;;2.43;;;;;;;;;;0;0
PHARMA;2022;060781929;CLINIQUE DE LA COSTIERE;060000858;0;;;;1;0;0;;75;;;;0;;;;;;;;;1;1;75;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;1;1.07;;;;;;;;;;0;0
PHARMA;2022;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;0;;;;1;0;0;556;67;0;0;0;1;0;0;0;0;0;1;1;0;1;1;;;1;1;1;1;1;1;;;1;0;;;;1;0;0;0;1;1;4;1;5;15.23;3;;;40.03;49.22;16.03;;;;;;;;1;1
PHARMA;2022;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;0;;;;1;0;0;50;0;171;61;;1;0;0;0;0;0;1;1;0;1;1;;;1;1;1;1;1;1;;;1;0;;;;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0
PHARMA;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;0;;;;1;0;0;399;0;26;0;;1;0;0;0;0;0;1;1;0;1;1;;;1;1;1;1;1;1;;;1;0;;;;1;0;0;0;0;0;;;;16.68;;;;25.5;8.69;1.08;;;;;;;;0;0
PHARMA;2022;060789674;CENTRE HELIO MARIN;130037815;0;;;;0;0;0;;;140;;;0;;;;;;;;;1;1;140;;0;0;0;0;1;1;8518;942;0;0;;;;0;1;1;0;0;0;;;;1.19;;;;2.43;;;;;;;;;;0;0
PHARMA;2022;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;0;;;;1;0;0;;;73;40;0;1;0;0;0;0;0;1;1;0;1;1;;;1;1;1;1;1;1;;;1;0;;;;1;0;0;0;0;0;;;;2;;;;0.89;;;;;;;;;;0;1
PHARMA;2022;060790862;C.A.L.M.E.;060001997;0;;;;;;;;;45;;;0;;;;;;;;;1;1;45;;0;0;0;0;1;1;2700;156;0;0;;;;0;0;0;0;0;0;;;;0.82;;;;;;;;;;;;;;0;0
PHARMA;2022;060791746;CLINIQUE DE L'ESTAGNOL;060024627;0;;;;;;;;;109;;;0;;;;;;;;;1;1;109;;0;0;0;0;1;0;18439;;0;0;;;;0;0;0;1;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2022;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.65;;;;3.88;0.86;;;;;;;;;0;0
PHARMA;2022;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;0;;;;0;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;1;;35;;0;0;0;0;0;0;;;;1.35;;;;;;;;;;;;;;0;0
PHARMA;2022;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;0;;;;;;;19;;;;;1;1;0;0;0;0;0;0;0;1;1;31;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.46;;;0.57;0.57;0.45;;;;;;;;;0;0
PHARMA;2022;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;0;;;;;;;;;104;;;0;;;;;;;;;0;1;104;;0;0;0;0;1;0;3;0;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;;;;;;;;;;;0;0
PHARMA;2022;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;0;;;;1;0;;222;;108;;;0;;;;;;;;;1;1;330;;1;0;0;1;1;1;261543;12737;1;0;;;;0;0;0;0;1;1;3;1;3;3;0.5;0.8;1;10.37;2.78;;;;;;;;;0;0
PHARMA;2022;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;0;;;;;;;;;130;;;0;;;;;;;;;1;1;130;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.06;;;0;1.34;;;;;;;;;;0;0
PHARMA;2022;070000013;CH DE PRIVAS ARDECHE;070002878;0;;;;0;0;0;77;0;22;60;204;0;;;;;;;;;1;1;30;204;1;1;0;0;0;0;82141;46553;1;1;0;0;75;0;0;0;0;1;1;2;0;2;2.81;0.2;0.2;;9.1;3.87;1.17;;;;;;;;0;1
PHARMA;2022;070000021;CH DE JOYEUSE;070007927;1;4;0;8;1;0;0;15;0;18;0;116;0;;;;;;;;;1;1;33;116;0;0;0;0;1;0;5000;470;0;0;;;;0;0;0;0;0;0;;;;1;;;;1.5;;;;;;;;;;0;0
PHARMA;2022;070000039;CH DE VALLON PONT D'ARC;070780119;0;;;;;;;16;0;10;0;113;0;;;;;;;;;1;1;26;113;0;0;0;0;1;1;3414;104;0;0;;;;0;0;0;0;0;0;;;;1;;;;0.7;;;;;;;;;;0;0
PHARMA;2022;070000047;CH DE VILLENEUVE DE BERG;070780127;1;3;0;1;1;0;0;12;;30;75;217;1;0;0;0;0;0;0;0;0;1;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;2.6;;;;;;;;;;0;0
PHARMA;2022;070000062;CH DE BOURG SAINT ANDEOL;070005558;0;;;;1;1;0;8;;22;;291;0;;;;;;;;;0;1;30;291;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.06;;;;2.5;;;0;;;;0;;;0;0
PHARMA;2022;070000070;CH DU CHEYLARD;070780150;0;;;;1;0;0;20;0;15;0;99;0;;;;;;;;;1;1;35;99;0;0;0;0;0;0;769;286;1;0;0;0;0;0;0;0;0;0;0;;;;0.8;0;;;1.8;;;0;0;;;;;;0;0
PHARMA;2022;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;0;;;;1;;;9;;21;;80;0;;;;;;;;;1;1;30;80;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;0.55;;;;1.5;;;;;;;;;;0;0
PHARMA;2022;070000112;CH LEOPOLD OLLIER;070007927;1;4;0;8;0;0;0;15;;;;145;0;;;;;;;;;1;1;15;145;0;0;0;0;1;0;3730;107;0;0;;;;0;0;0;0;0;0;;;;0.8;;;0;1;0;0;;;;;;;;0;0
PHARMA;2022;070000179;CH ARDECHE NORD;070780358;0;;;;0;0;0;175;0;15;0;200;0;;;;;;;;;1;1;0;200;1;0;0;0;1;1;47852;5944;1;0;;;;0;0;0;0;1;1;2;1;3;4.2;0.5;0.5;1;7.8;10.2;1.8;;;;;;;;0;1
PHARMA;2022;070000187;CH DE LAMASTRE;070780366;0;;;;1;1;0;12;;27;;112;0;;;;;;;;;1;1;39;112;0;0;0;0;0;0;1469;244;1;0;;;;0;0;0;0;0;0;;;;0.92;;;;3.46;;;0;;;;;;;0;0
PHARMA;2022;070000195;CH DE TOURNON SUR RHONE;070780374;0;;;;;;;;;;;;0;;;;;;;;;1;1;61;144;0;1;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.12;;;;2.17;;;;;;;;;;0;0
PHARMA;2022;070000203;CH DE SAINT FELICIEN;070780382;0;;;;;;;11;;24;;103;0;;;;;;;;;1;1;35;103;0;0;0;0;1;1;3171;122;0;0;;;;0;0;0;0;0;0;;;;0.75;;;;1.4;;;;;;;;;;0;0
PHARMA;2022;070000609;SITE B. HUGO CH ARDECHE MERIDIONALE;070005566;1;3;1;;1;;;162;;144;;325;1;0;0;0;0;1;1;1;1;1;1;339;;1;0;0;0;1;1;107798;6858;1;1;34;;;0;0;0;0;1;1;2;;3;7.08;0.5;;1;11.44;1.15;4.94;;;;;;;;0;1
PHARMA;2022;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;0;;;;;;;45;;;;;0;;;;;;;;;1;1;45;;0;0;0;0;1;0;677;;0;0;;;;0;0;0;0;0;0;;;1;0.69;;;;0.63;0.4;;;;;;;;;0;0
PHARMA;2022;070780226;SSR FILIERIS DES VANS;750050759;0;;;;0;0;0;;;60;;;1;1;1;1;0;0;0;0;0;1;1;60;;0;0;0;0;1;1;6528;428;0;0;;;;0;0;0;1;0;0;;;;0.8;;;;2;;;;;;;;;;0;1
PHARMA;2022;070780317;CHS SAINTE-MARIE PRIVAS;630786754;0;;;;1;;;;222;;;94;0;;;;;;;;;1;1;75;94;0;0;0;0;0;0;14779;71;1;0;;;;0;0;0;0;0;0;;;;1.9;;;0;3.2;;0.8;0;;;;;;;0;0
PHARMA;2022;070780390;CH DE SERRIERES;070000211;0;;;;;;;;;33;;69;0;;;;;;;;;1;1;0;69;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;0.8;;;;;;;;;;0;0
PHARMA;2022;070780424;CLINIQUE PASTEUR;070000245;0;;;;1;0;;161;;;;;0;;;;;;;;;1;1;126;;0;0;0;0;1;0;9379;7387;0;0;;;;0;0;0;0;1;0;3;;4;1.6;;;;8.37;0.96;;;;;;;;;0;0
PHARMA;2022;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;1;4;0;;;1;0;157;0;42;20;;1;0;0;0;0;0;0;0;0;1;1;70;20;0;1;0;0;1;0;11878;7779;0;1;70;0;0;0;0;0;0;0;0;0;0;0;1.89;;;;2.94;0.7;;;;;;;;;0;0
PHARMA;2022;080000250;CRF POUR ADULTES;540019726;0;;;;0;1;0;;;135;;44;0;;;;;;;;;1;1;135;44;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.7;;;;1.8;;;;;;;;;;0;0
PHARMA;2022;080000268;SOINS DE SUITE SAINT JULIEN;540019726;0;;;;0;1;0;;;135;;45;0;;;;;;;;;1;1;135;45;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.2;;;;;;;;;;;;;;0;0
PHARMA;2022;080000318;CH BELAIR;080000086;1;4;0;;0;0;0;;208;;;78;0;;;;;;;;;1;1;18;78;0;1;0;0;1;1;12190;4260;0;0;;;;0;0;0;0;0;0;;;;2.4;;;0.2;4.64;0.52;0.9;;;;;;;;0;1
PHARMA;2022;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;0;;;;1;;0;563;;63;108;637;1;0;0;0;0;1;0;1;0;1;1;108;637;1;1;0;0;0;1;17863;5139;1;1;0;0;55;0;0;0;0;1;1;4;0;6;8.82;0.99;1.61;1.3;30.01;26.82;7.56;;;;;;;;0;1
PHARMA;2022;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;1;1;1;;;;;49;;;;;0;;;;;;;;;1;1;49;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;3;;;;;;;;;;0;1
PHARMA;2022;080011257;GCS ES HAD DES ARDENNES SITE RETHEL;080011224;1;1;1;1;1;;;121;;;;;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;0;1;70;;;0;0;0;0;0;0;;;;0.8;;;;1.5;1.3;1;;;;;;;;1;1
PHARMA;2022;090000019;CH SAINT LOUIS AX LES THERMES;090180019;1;1;0;0;;;;0;0;50;0;62;0;;;;;;;;;1;1;50;62;0;0;0;0;1;0;50;12;0;0;;;;0;0;0;0;0;0;0;0;0;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;1;4;0;;0;0;1;286;;79;;353;0;;;;;;;;;1;1;49;353;1;0;0;0;1;1;217622;22504;1;1;45;2;66;0;0;0;0;1;1;3;0;3;5.66;0.25;1;0.9;20.15;6.47;3;;;;;;;;0;1
PHARMA;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;1;4;0;;1;;0;82;94;62;20;107;0;;;;;;;;;1;1;208;107;1;0;0;0;1;1;50244;1563;1;0;;;;0;1;0;0;1;0;2;0;2;2.8;;;0;6.1;2;1.8;;;;;;;;0;1
PHARMA;2022;100000082;CLINIQUE DU PAYS DE SEINE;100001148;0;;;;;;;44;;;;;0;;;;;;;;;1;1;44;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;1;0;1;0;1;1;1;;;1;;;;;;;;;;0;0
PHARMA;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;0;;;;;;;539;0;206;89;453;0;;;;;;;;;1;1;223;447;1;1;0;0;1;1;;;1;1;60;;802;0;1;0;1;0;0;;;;8.84;0.04;3.69;0;20.32;6.17;2.28;;;;;;;;0;1
PHARMA;2022;100000108;EPSMA;100000033;0;;;;;;;;193;;;68;0;;;;;;;;;1;1;193;68;0;0;0;0;1;1;11974;487;0;0;;;;0;0;0;0;0;0;;;;2;;;;5.98;;0.85;;;;;;;;0;0
PHARMA;2022;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;1;4;0;;;;;8;;22;30;130;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;1.06;0;0;0;2.45;0;0;;;;;;;;0;0
PHARMA;2022;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;0;;;;0;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;4;;3;1;;;;2;;;;;;;;;;0;0
PHARMA;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;0;;;;;;;10;;23;30;178;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;;;;;;;;;;;0;1
PHARMA;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;0;;;;1;0;0;98;0;73;40;315;0;;;;;;;;;1;0;0;131;0;0;0;0;1;0;32000;0;1;1;40;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0.2;4;0.5;0;0;;;0;0;0;0;0;0
PHARMA;2022;100010545;CLINIQUE KORIAN;310025010;0;;;;;;;;;74;;;0;;;;;;;;;1;1;74;;0;1;0;0;1;0;699;;0;0;;;;0;0;0;0;0;0;;;;1.02;;;;0.61;;;;;;;;;;0;0
PHARMA;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;0;;;;;;;117;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;21176;195;0;0;;;;0;0;0;0;0;0;;;;2;;;;4;;1;;;;;;;;0;0
PHARMA;2022;110000023;CH CARCASSONNE;110780061;1;1;0;6;1;1;1;346;;;30;260;1;0;0;0;0;1;1;1;1;1;1;304;260;1;1;0;1;1;1;236175;1789;1;1;0;0;64;1;0;1;1;1;1;4;1;4;6.79;1.5;1.5;;22.81;16.04;2;;;;;;;;0;1
PHARMA;2022;110000049;CH JP CASSABEL;110780087;0;;;;0;0;0;25;0;15;30;120;1;0;0;0;0;1;0;1;0;1;1;;;0;0;0;0;1;1;;;1;0;;;;0;0;0;0;0;0;;;;1.4;1.4;;0.16;2.54;;;;;;;;;;0;0
PHARMA;2022;110000056;CH NARBONNE;110780137;0;;;;1;1;1;255;54;30;90;84;1;0;1;0;0;0;0;1;0;1;1;144;84;0;1;0;0;1;1;99748;12191;1;0;;;;1;0;0;0;1;1;3;0;3;5.8;0.5;0;0.5;15.38;13.28;3.42;;;;;;;;0;1
PHARMA;2022;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;0;;;;1;1;0;30;;29;;;1;1;1;1;0;0;0;0;0;1;1;59;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;1.9;;0.5;;;;;;;;0;0
PHARMA;2022;110000247;CH LEZIGNAN CORBIERES;110780772;0;;;;1;0;0;37;;37;30;189;0;;;;;;;;;1;1;30;42;0;0;0;0;1;0;11325;3366;0;1;10;0;0;0;0;0;0;0;0;0;0;0;1;;;;1.75;0.67;;;;;;;;;0;1
PHARMA;2022;110000262;CH FRANCIS VALS PORT LA NOUVELLE;110781010;1;4;0;4;0;0;0;;;40;;60;1;1;1;0;0;0;0;0;0;1;1;40;60;0;0;0;0;1;0;6701;;0;0;;;;0;0;0;0;0;0;0;0;0;0.5;;;;1.2;;;;;;;;;;0;1
PHARMA;2022;110003118;CL DU SUD CARCASSONNE;110007341;0;;;;0;0;0;;;73;;;0;;;;;;;;;1;1;73;0;0;0;0;0;1;0;6075;146;0;0;;;;0;0;0;0;0;0;;;;0.75;;;0.03;1.12;;0.03;;;;;;;;0;0
PHARMA;2022;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;310021324;0;;;;;;;;;77;;;0;;;;;;;;;1;1;77;;0;0;0;0;1;0;12224;0;0;0;;;;0;0;0;0;0;0;;;;1;0;0;0;1;0;0;;;;;;;;0;0
PHARMA;2022;110780152;CLINIQUE DE MIREMONT BADENS;110000064;0;;;;0;0;0;;74;;;;0;;;;;;;;;0;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;1;;;;;;;;;;0;1
PHARMA;2022;110780194;CL CHRISTINA CHALABRE;330050899;0;;;;0;0;0;;;68;;;0;;;;;;;;;1;1;68;;0;0;0;0;0;0;0;0;0;0;;;;0;1;0;1;0;0;;;;;;;1;8;;;1;;;;;;;0;0
PHARMA;2022;110780202;CL KORIAN LA VERNEDE;310021316;0;;;;1;0;0;;;87;;;0;;;;;;;;;1;1;87;;0;0;0;0;1;0;0;0;1;0;;;;1;0;0;1;0;0;0;0;0;0.8;;;;0.8;;;;;;;;;;0;0
PHARMA;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;0;;;;;;;117;;34;;;0;;;;;;;;;1;1;103;;1;0;0;0;1;1;11;11;1;1;50;;;0;0;0;0;1;1;2;;2;3.2;0.2;1;;9.17;;0.8;;;;;;;;0;0
PHARMA;2022;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;0;;;;1;0;0;12;;15;;;1;1;1;1;0;0;0;0;0;1;1;27;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.3;;;;;;;;;;;;;;0;0
PHARMA;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;0;;;;;;;65;;;;;0;;;;;;;;;1;0;43;;0;1;0;0;1;1;88918;3380;0;0;;;;0;0;0;0;1;0;;;;1.4;;;;4.1;0.5;;;;;;;;;0;0
PHARMA;2022;110786324;USSAP;110786324;0;;;;0;1;0;;204;44;30;346;0;;;;;;;;;1;1;94;227;0;0;0;0;1;1;16340;2776;0;0;;;;0;0;0;0;0;0;;;;2.85;;;;6.16;;;;;;;;;;0;0
PHARMA;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1;4;0;5;1;0;0;311;5;40;30;139;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1033502;272871;1;1;64;0;100;0;0;0;0;1;1;3;0;3;5.93;0.5;1;0.63;14.28;12.93;3.01;;;;;;;;0;1
PHARMA;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;0;;;;;;;100;;40;80;280;1;0;0;0;0;0;0;1;0;1;1;;200;1;0;0;0;1;0;2325;672;1;0;;;;0;0;0;0;1;0;2;;3;3.56;;;0.5;6.13;6.75;2;;;;;;;;0;1
PHARMA;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;0;;;;1;0;0;25;;28;30;100;0;;;;;;;;;1;1;74;;0;0;0;0;0;0;8800;249;1;0;;;;0;0;0;0;0;0;;;;1.2;0;0;0.1;2.9;0;0;;;;;;;;0;1
PHARMA;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;0;;;;;;;6;;24;30;124;0;;;;;;;;;1;1;60;124;0;0;0;0;0;0;849;745;0;0;;;;0;0;0;0;0;0;;;;0.9;;;;2.5;;;;;;;;;;0;0
PHARMA;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;0;;;;;;;13;0;85;0;150;0;;;;;;;;;1;1;28;150;0;0;0;0;0;0;6468;615;1;0;;;;0;0;0;0;0;0;;;;1.2;;;;2.5;;;;;;;;;;0;0
PHARMA;2022;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;0;;;;;;;;;41;40;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;0.3;;;;0.35;;;;;;;;;;0;0
PHARMA;2022;120000237;CHI VALLON SALLES LA SOURCE;120780481;0;;;;1;0;0;;;34;;97;1;1;0;0;0;1;0;0;0;1;1;34;97;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;1;;;;;;;;;;0;0
PHARMA;2022;120004569;CH MILLAU;120004528;0;;;;1;0;1;74;22;40;50;209;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;4900;893;1;0;;;;0;0;0;0;1;0;2;0;2;1.85;0.1;0.3;1;5.07;6.79;1;;;;;;;;0;1
PHARMA;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;1;4;0;8;;;;50;;30;40;130;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;9697;781;1;0;;;;0;0;0;0;0;0;;;;1.66;;;0.15;2.48;;0.5;;;;;;;;0;0
PHARMA;2022;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;120000104;0;;;;;;;;;74;;;0;;;;;;;;;1;1;74;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.11;;;;;;;;;;;;;;0;0
PHARMA;2022;120780283;CHS STE MARIE RODEZ;630786754;0;;;;0;0;0;;208;;;150;1;0;0;0;1;0;0;0;0;1;1;153;150;0;0;0;0;1;1;;;0;0;;;;0;0;1;0;0;0;;;;2.6;;;;4.98;;0.5;;;;;;;;0;0
PHARMA;2022;130000235;CHS EDOUARD TOULOUSE;130780554;0;;;;;;;;234;;;;0;;;;;;;;;1;1;194;40;0;1;0;0;1;1;15058;314;0;0;;;;0;0;0;0;0;0;;;;5.52;0;0;0.48;3.98;2.02;1.6;0;0;0;0;0;0;0;0;1
PHARMA;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1;4;0;13;1;0;0;470;;61;70;64;0;;;;;;;;;1;1;566;64;1;1;1;1;1;1;326807;10289;1;1;30;;1911;0;1;0;1;1;1;3;;4;11.7;1.31;0.5;1.3;28.09;29.05;4.01;;;;;;;;0;1
PHARMA;2022;130000433;CHS MONTPERRIN;130781131;1;4;0;;;;;;500;;;;0;;;;;;;;;1;1;500;;0;1;0;0;1;1;25745;12477;0;0;;;;0;0;0;0;0;0;0;0;1;2.9;0;0;1;7.16;0;1.33;0;0;0;0;0;0;0;0;0
PHARMA;2022;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;1;4;0;;;;;;;;;;1;0;0;0;1;0;0;0;0;1;1;163;82;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.4;;;;3;;;;;;;;;;0;0
PHARMA;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;1;4;0;;1;;0;173;0;19;30;30;1;0;1;0;0;0;0;1;0;1;1;222;30;1;1;0;0;1;1;8614;6920;1;1;20;;;1;0;0;0;1;1;2;;2;5;;;1;11.01;3.36;0.5;;;;;;;;0;1
PHARMA;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;1;4;;;;;;179;;23;33;57;0;;;;;;;;;1;1;301;;1;1;0;0;1;1;50856;;1;1;;;650;0;1;0;0;1;1;3;0;3;6.88;;;0.95;13.13;10.13;2.79;;;;;;;;0;1
