BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2022;930000328;CH GENERAL DELAFONTAINE;930110051;98;7;6;1;0;0;46;0;2;150;10;41;23
Q22;2022;930000336;CHI ROBERT BALLANGER;930110069;36;;9;;;;29;8;;82;;18;
Q22;2022;930000344;CHS DE VILLE EVRARD;930140025;19;6;0;0;0;0;;0;0;19;6;22;0
Q22;2022;930001433;CMP DE SAINT DENIS;930110051;1;2;;;;;1;;;2;2;;
Q22;2022;930015458;INSTITUT DE RADIOTHERAPIE;930003975;1;;;;;;;;;1;;;
Q22;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;1;0;0;0;0;0;0;0;0;1;0;0;0
Q22;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;55;14;7;0;0;0;12;9;5;83;19;42;2
Q22;2022;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;25;3;3;0;0;0;21;5;0;54;3;8;0
Q22;2022;930300645;CENTRE CARDIOLOGIQUE DU NORD;930000682;;;;;;;;;;;;3;
Q22;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;;;;;;;3;;;3;;;
Q22;2022;940000573;CHI DE CRETEIL;940110018;70;10;4;0;0;0;27;12;1;113;11;26;9
Q22;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;23;2;0;0;0;0;25;4;1;52;3;54;33
Q22;2022;940000607;CHS FONDATION VALLEE;940140015;7;1;0;0;0;0;0;0;0;7;1;3;3
Q22;2022;940000615;CHS LES MURETS;940140023;1;;;;;;1;;;2;;1;
Q22;2022;940000631;CH PAUL GUIRAUD;940140049;11;4;2;1;;;7;;;20;5;2;
Q22;2022;940000649;HOPITAL SAINT CAMILLE;940150014;24;;;;;;;6;;30;;22;
Q22;2022;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;;;;;;;;;;;;1;
Q22;2022;940000664;INSTITUT GUSTAVE ROUSSY;940160013;53;16;7;1;1;;;;;61;17;58;
Q22;2022;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;1;;;;;;;;;1;;;
Q22;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;16;;;;;;;;;16;;5;
Q22;2022;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;;1;;;;;;;;;1;;
Q22;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;150;33;11;0;6;0;15;14;9;196;42;88;4
Q22;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;12;5;0;0;5;0;6;2;0;25;5;3;1
Q22;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;152;35;13;0;0;0;21;8;1;194;36;48;0
Q22;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;3;0;0;0;0;0;5;0;0;8;0;2;0
Q22;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;27;6;1;0;0;0;1;0;0;29;6;16;2
Q22;2022;940120017;HIA BEGIN;750821092;2;;1;;;;11;0;;14;;;
Q22;2022;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;;;;;;;;;;;;11;
Q22;2022;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;2;;;;;;;;;2;;;
Q22;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;1;;;;;;;;;1;;;
Q22;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;;;;;;;2;;;2;;1;
Q22;2022;950000307;CH VICTOR DUPOUY;950110015;40;;5;;;;37;6;8;88;8;49;24
Q22;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;;;;;;;9;;2;9;2;2;10
Q22;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;26;3;;;;;22;;;48;3;60;29
Q22;2022;950000331;CH GENERAL DE GONESSE;950110049;22;47;;;;;18;;;40;47;22;54
Q22;2022;950000349;GHI DU VEXIN SITE MAGNY;950015289;;;;;;;2;;;2;;;
Q22;2022;950000364;CH RENE DUBOS;950110080;35;9;0;;0;1;19;8;2;62;12;79;58
Q22;2022;950000398;CHS ROGER PREVOT DE MOISSELLES;950140012;;;;;;;2;;;2;;;
Q22;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;1;;;;;;;;;1;;;
Q22;2022;950300202;CLINIQUE CONTI;950000521;;;;;;;;;;;;;2
Q22;2022;950630012;HOPITAL D ENFANTS MARGENCY;750721334;;1;;;;;;;;;1;2;
Q22;2022;950806166;CTRE THERAP X PARIS NORD;950001453;;;;;;;;;;;;1;
Q22;2022;970100020;CENTRE MEDICO SOCIAL;970100152;;;;;;;1;;;1;;;
Q22;2022;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;2;0;0;0;0;0;9;0;0;11;0;29;0
Q22;2022;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;0;0;0;0;0;0;4;0;0;4;0;1;0
Q22;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;152;;;;;;;;;152;;34;35
Q22;2022;970100475;EPSM DE LA GUADELOUPE;970100277;9;2;;;;;;;;9;2;1;
Q22;2022;970102596;CLINIQUE DE CHOISY;970100491;;;;;;;1;;;1;;;
Q22;2022;970103016;DOMAINE DE CHOISY;970100517;;;;;;;1;;;1;;;
Q22;2022;970112884;C H U DE POINTE A PITRE- SSR;970100228;7;;;;;;;;;7;;5;
Q22;2022;970200069;CENTRE HOSPITALIER MAURICE DESPINOY;970202180;13;1;0;0;0;0;0;0;0;13;1;0;0
Q22;2022;970211165;C. H NORD CARAIBE - SITE CARBET;970211157;;;;;;;;;;;;4;
Q22;2022;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;206;34;;;;;;;;206;34;34;
Q22;2022;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;9;9;;;;;;;;9;9;2;
Q22;2022;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;10;2;;;;;1;;;11;2;8;
Q22;2022;970211249;CHU DE MARTINIQUE SITE DE CLARAC;970211207;;7;;;;;;12;;12;7;;
Q22;2022;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;43;8;;;;;;;;43;8;10;
Q22;2022;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;46;8;0;0;0;0;37;0;0;83;8;22;0
Q22;2022;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;0;;0;;0;;11;2;;13;;;
Q22;2022;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;2;;;;;;;;;2;;7;
Q22;2022;970400016;EPSMR-GRAND POURPIER (ST PAUL);970411005;10;1;;;;;;;;10;1;;
Q22;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;112;30;0;0;0;0;49;5;3;166;33;4;0
Q22;2022;970400057;CHU SITE SUD (SAINT PIERRE);970408589;201;30;0;0;0;0;153;0;0;354;30;3;0
Q22;2022;970400065;CH OUEST REUNION;970421038;13;6;;;;;32;;;45;6;;
Q22;2022;970400073;GHER (SAINT-BENOIT);970403606;0;0;0;0;0;0;20;0;0;20;0;0;0
Q22;2022;970400081;CHU SITE SUD (SAINT LOUIS);970408589;1;0;0;0;0;0;3;0;0;4;0;0;0
Q22;2022;970400180;CHU SITE SUD (SAINT JOSEPH);970408589;2;0;0;0;0;0;8;0;0;10;0;0;0
Q22;2022;970404109;CLINIQUE ROBERT DEBRE;970404059;;;;;;;1;;;1;;;
Q22;2022;970404588;CLINIQUE LES TAMARINS OUEST;970404539;;;;;;;1;;;1;;;
Q22;2022;970423000;HOPITAL D'ENFANTS;970430906;;;;;;;4;;;4;;7;
Q22;2022;970462107;CLINIQUE STE-CLOTILDE;970400305;;;;;;;;;;;;3;3
Q22;2022;970463139;CHU SITE SUD - SSR (TAMPON);970408589;1;0;0;0;0;0;0;0;0;1;0;0;0
Q22;2022;970467155;CLINIQUE LES FLAMBOYANTS OUEST;970467148;;;;;;;1;;;1;;;
Q22;2022;980500011;CHM;980500003;10;;0;0;0;0;15;10;2;35;2;45;22
