BOR;AN;FI;RS;FI_EJ;PSY_A22;PSY_A23;PSY_A24;PSY_A25;PSY_A26;PSY_A27;PSY_A28;PSY_B23;PSY_B24;PSY_B25;PSY_B26;PSY_B27;PSY_B28;PSY_C22;PSY_C23;PSY_C24;PSY_C25;PSY_C26;PSY_C27;PSY_C28;PSY_D22;PSY_D23;PSY_D24;PSY_D25;PSY_D26;PSY_D27;PSY_D28;PSY_E22;PSY_E23;PSY_E24;PSY_E25;PSY_E26;PSY_E27;PSY_E28;PSY_A38;PSY_B38;PSY_A39;PSY_B39;PSY_A40;PSY_B40;PSY_A41;PSY_B41;PSY_A42;PSY_B42;PSY_A43;PSY_A44
PSY2;2022;800004111;CENTRE HENRY EY CH PERONNE;800000093;2765;12;0;0;0;23;18;13;0;0;0;28;19;2916;74;0;0;0;341;705;;;;;;;;;;;;;;;1;0.05;0;;0;;0;;0;;0;0
PSY2;2022;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920030269;1109;;;;;;;;;;;;;25698;;;;;;;5844;;;;;;;;;;;;;;0;;1;;1;;0;;0;;0;0
PSY2;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;6691;13;3;0;374;113;35;13;3;0;374;124;37;25869;878;0;0;0;4150;1487;14938;159;0;0;0;79;34;37996;22;2;0;4066;29;2;0;;0;;0;;0;;0;;0;1
PSY2;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;10848;97;11;0;12;189;95;109;13;0;12;207;115;39762;11853;1866;0;1370;8146;2845;17343;47;0;0;0;206;53;120855;1098;118;0;0;1130;398;1;;1;10.14;1;3.25;1;102.19;0;;0;0
PSY2;2022;820000032;CH MONTAUBAN;820000016;3427;65;;;10;161;25;77;;;13;207;27;27579;1905;;;83;5774;680;13;;;;0;0;0;20108;167;;;5;51;11;1;1.16;1;;1;;0;;0;;0;1
PSY2;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;42;;;;;;;;;;;;;7616;;;;;;;233;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;5030;26;;;3;70;13;26;;;3;81;14;24813;168;;;;1931;271;4716;;;;;;;45278;135;;;14;88;123;0;;1;5.4;1;5.4;0;;0;;0;0
PSY2;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2559;15;5;;3;41;3;16;5;;3;42;3;7721;459;516;;4;1013;19;2616;1;50;;0;95;0;19861;117;68;;2;179;0;1;8.81;0;;1;0.56;0;;0;;0;0
PSY2;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;5085;91;0;0;0;127;8;48;0;0;0;133;14;6570;1219;0;0;0;3307;138;6965;265;0;0;0;0;0;43199;771;0;0;0;97;0;1;0.8;1;7.21;1;24.34;0;;0;;0;0
PSY2;2022;830000345;CHITS CH SAINTE MUSSE;830100616;6217;123;8;;12;258;68;87;1;;1;233;53;23939;3471;365;;;6750;1049;3069;24;;;;3;2;60046;1370;62;;24;1612;366;1;;1;;1;;0;;0;;0;0
PSY2;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;774;57;2;;24;216;208;68;3;;24;245;237;25412;3663;181;;179;7592;6131;15058;161;;;;193;85;138193;955;793;;10;2000;742;1;0.41;1;54.06;1;25.96;0;;0;;0;0
PSY2;2022;830003877;CLINIQUE LA BASTIDE;920030921;610;0;0;0;0;0;0;0;0;0;0;0;0;21942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2022;830017497;KORIAN LE GOLFE;830004958;462;0;0;0;0;0;0;0;0;0;0;0;0;19582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY2;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;769;;;;;;;;;;;;;28065;;;;;;;6743;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;830100574;HIA SAINTE ANNE;750821092;1560;;;;;;;;;;;;;4088;;;;;;;602;;;;;;;;;;;;;;1;2.8;0;;0;;0;;0;;0;0
PSY2;2022;830100608;CHITS CH GEORGE SAND;830100616;2503;66;1;;1;155;32;54;1;;1;127;25;11522;2064;;;;4354;1159;3067;48;;;;;;32841;327;5;;1;600;120;1;;1;;1;;0;;0;;0;0
PSY2;2022;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;732;;;;;;;;;;;;;31549;;;;;;;2941;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;830200515;CLINIQUE LES TROIS SOLLIES;830001012;807;;;;;;;;;;;;;37601;;;;;;;3853;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;830215919;KORIAN VAL DU FENOUILLET;750056335;236;;;;;;;;;;;;;28264;;;;;;;4639;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;840000509;CLINIQUE SAINT DIDIER;840000707;713;;;;;;;;;;;;;32418;;;;;;;2579;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;840000541;CHS DE MONTFAVET;840000137;20858;230;20;2;49;652;381;213;20;3;57;726;428;55424;21454;350;13;2768;22916;10918;20438;222;1;0;0;612;272;282839;2075;53;9;43;5441;3078;1;2.24;1;41.79;1;61.95;1;143.72;0;;0;0
PSY2;2022;840018691;HJ CMP CATTP REGAIN PERTUIS;130781131;1242;6;;;;12;3;6;;;;14;5;324;;;;;;;1510;;;;;33;16;14565;141;;;;291;40;0;;0;;0;;0;;0;;0;0
PSY2;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;3165;18;;1;;180;25;6;;1;;101;14;9748;264;;0;;1930;186;1682;0;;0;;66;0;24114;117;;9;;1056;61;;;1;2.27;0;;0;;0;;0;0
PSY2;2022;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;15016;61;7;;13;636;257;61;7;;13;698;276;58908;4193;484;;110;20674;6537;27915;130;24;;;1216;367;107347;760;185;;1;3637;1223;0;;1;66.19;1;38.51;0;;0;;0;0
PSY2;2022;860000017;CH HENRI LABORIT;860780048;21465;32;13;1;8;334;302;37;13;1;10;383;336;86901;1604;1716;14;159;14549;10212;30110;480;184;0;33;1700;1306;185979;273;557;0;3;855;1265;0;;1;46.06;1;88.18;0;;1;23.83;0;1
PSY2;2022;870000221;CLINIQUE KORIAN SAINT MAURICE;870000973;450;;;;;;;;;;;;;11200;;;;;;;1350;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;18305;82;12;8;23;332;148;85;13;8;23;294;132;64546;3777;1398;131;281;13016;5470;19828;245;85;0;0;383;20;144557;646;307;0;0;1256;722;1;6.5;1;14.57;1;2.09;0;;0;;0;0
PSY2;2022;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;13923;67;4;2;2;228;298;71;1;2;2;268;316;53933;5259;667;35;13;9056;6086;10952;10;;;;42;60;115932;1253;10;10;;758;755;1;1.38;1;18.84;1;10.75;0;;0;;0;0
PSY2;2022;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;170;;;;;;;;;;;;;;;;;;;;3029;;;;;;;;;;;;;;0;;0;;1;11.4;0;;0;;0;0
PSY2;2022;890002298;CLINIQUE DE REGENNES;890000672;442;;;;;;;;;;;;;30757;;;;;;;1345;;;;;;;;;;;;;;0;;1;;0;;0;;0;;0;0
PSY2;2022;890002371;CLINIQUE KER YONNEC;890000722;1695;;;;;;;;;;;;;49121;;;;;;;10389;;;;;;;;;;;;;;0;;1;7;0;;0;;0;;0;0
PSY2;2022;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;12090;35;6;0;1069;284;180;28;4;0;26;304;192;51064;1112;738;0;126;6833;3079;12166;140;0;0;0;12;74;71861;217;21;0;8245;146;102;1;0.7;0;;1;58.07;0;;0;;0;1
PSY2;2022;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;4936;3;1;3;;24;7;3;1;4;;24;7;24282;;;11;;44;42;3696;;;;;;;30751;202;1;12;;27;12;1;0.23;1;68.73;1;13.32;0;;0;;0;0
PSY2;2022;910000330;CHS BARTHELEMY DURAND;910140029;12372;242;13;2;10;903;492;115;8;1;11;439;338;70304;8922;2275;6;256;16728;11967;12144;42;;;;23;20;137088;2143;30;2;;6763;;1;4.06;1;6.87;1;59.41;1;36.52;0;;0;0
PSY2;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;5015;791;12;;4;288;135;114;12;;4;288;92;27010;25022;1038;;24;270;5308;2787;2180;;;;25;23;51505;1746;23;;4;467;188;1;1;1;0.05;1;1;0;0;1;38.72;0;0
PSY2;2022;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;910110055;4696;68;6;0;7;233;55;41;1;;15;160;25;13458;58;2;;8;9499;49;10958;8;;;;550;2;54523;546;56;;;1349;103;1;;0;;1;;0;;0;;0;0
PSY2;2022;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;160;94;3;;;134;81;96;3;;;169;119;16366;7775;114;;;8390;2669;;;;;;;;;;;;;;;0;;0;;0;;;;;;;
PSY2;2022;910150010;CH FREDERIC HENRI MANHES;910014919;203;;;;;;;;;;;;;7064;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;920030269;2882;3;;;;18;4;1;;;;1;1;141225;319;;;;1346;532;4686;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;920000577;CH DE NANTERRE;920110020;3358;14;7;;;196;1;14;6;;;196;1;9854;566;673;;;4097;;466;;8;;;37;;21060;191;7;;;536;19;1;1;0;;0;;0;;0;;0;0
PSY2;2022;920000650;HOPITAL FOCH;920150059;181;0;;;;;;;;;;;;3409;;;;;;;;;;;;;;;;;;;;;1;1;0;;0;;0;0;0;0;0;0
PSY2;2022;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;964;;;;;;;;;;;;;29150;;;;;;;6185;;;;;;;;;;;;;;0;;0;;1;5.25;0;;0;;0;0
PSY2;2022;920002177;CHS PUBLIC DE SANTE ERASME;920804465;7921;70;7;4;0;239;150;41;7;4;0;145;113;21912;3017;1179;154;0;8110;6662;10710;609;7;0;0;706;297;122438;1427;65;68;0;1459;1102;1;0.83;0;;1;27.12;0;;0;;0;0
PSY2;2022;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;392;;;;;;;;;;;;;21307;;;;;;;1890;;;;;;;;;;;;;;0;;1;;0;;0;;0;;0;0
PSY2;2022;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;5338;69;14;1;1;247;251;25;9;1;1;129;122;20546;3353;2974;0;2;9226;10776;4701;99;0;0;0;163;106;97279;840;228;1;0;1949;2171;1;2;0;;0;;0;;0;;0;0
PSY2;2022;920030962;SAS HOLTEL DE L ESPERANCE;920030962;619;;;;;;;;;;;;;43496;;;;;;;3913;;;;;;;;;;;;;;0;;1;1;1;1;0;;0;;0;0
PSY2;2022;920031036;SAS CLINIQUE DU HAUT CLUZEAU;920031036;363;;;;;;;;;;;;;20394;;;;;;;3960;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;50;;;;;;;;;;;;;;;;;;;;;;;;;;;118;;;;;;;1;1.4;0;;0;;;;;;;
PSY2;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;3936;74;1;;;229;22;572;3;;;2049;186;10079;1546;;;;3098;648;1234;127;;;;284;2;26446;523;3;;;1938;161;1;1;1;0.2;1;4;0;;0;;0;0
PSY2;2022;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;3342;6;2;;;101;63;56;20;;;954;844;12811;180;154;;;1451;863;2101;10;7;;;83;25;21812;49;15;;;872;785;0;;1;28;0;;0;;0;;0;0
PSY2;2022;920120011;HIA PERCY;750821092;1626;;;;;;;;;;;;;5883;;;;;;;282;;;;;;;5081;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;1109;20;2;;;97;67;20;2;;;115;75;6633;2207;;;;3001;1565;5157;281;;;;39;32;18538;346;94;;;832;714;0;;0;;0;;0;;0;;0;0
PSY2;2022;920140027;CLINIQUE FSEF SCEAUX;750720575;1251;;;;;;;;;;;;;17891;;;;;;;;;;;;;;11323;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920170024;CENTRE DENISE CROISSANT;940809452;140;;;;;;;;;;;;;;;;;;;;5058;;;;;;;726;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;170;;;;;;;;;;;;;217;;;;;;;17417;;;;;;;1325;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;93;;;;;;;;;;;;;68;;;;;;;7644;;;;;;;1669;;;;;;;0;;0;;1;30.25;0;;0;;0;0
PSY2;2022;920310026;CLINIQUE NEUROPSY LES PERVENCHES;920001070;353;;;;;;;;;;;;;21803;;;;;;;35;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920310034;CLINIQUE DU CHATEAU DE GARCHES;920001088;352;;;;;;;;;;;;;10648;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920310059;CLINIQUE MEDICALE DE VILLE D AVRAY;920001104;402;;;;;;;;;;;;;14747;;;;;;;6466;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;920690278;HDJ LES LIERRES;920718186;40;;;;;;;;;;;;;;;;;;;;5065;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;
PSY2;2022;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;2449;;;10;;1;;;;10;;1;;4315;;;173;;;;6072;;;3;;;;33338;;;1;;2;;0;;1;1.53;1;45.85;0;;0;;0;0
PSY2;2022;930000336;CHI ROBERT BALLANGER;930110069;6539;38;6;0;0;199;88;15;6;0;0;199;88;23348;571;228;;;7571;3348;11981;;;;;;;73483;684;;;;;;1;0.5;1;2.06;1;35.53;0;;0;;0;1
PSY2;2022;930000344;CHS DE VILLE EVRARD;930140025;28853;434;39;2;0;1006;855;485;45;2;0;1125;1046;88708;16120;3945;144;0;29695;22229;32686;133;59;0;0;224;59;336046;3489;311;2;0;1863;1319;1;6.78;1;4.56;1;108.09;0;;0;;0;0
PSY2;2022;930001433;CMP DE SAINT DENIS;930110051;4142;;;;;;;;;;;;;;;;;;;;;;;;;;;53542;;;;;;;1;;0;;1;4.65;0;;0;;0;0
PSY2;2022;930004288;HDJ SALNEUVE;750720922;34;;;;;;;;;;;;;67;;;;;;;4650;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;693;3;;;;13;4;5;;;;3;5;36844;105;;;;1223;105;3838;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;930026661;HDJ CENTRE LIVRYEN;690051594;5;;;;;;;;;;;;;;;;;;;;42;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;2250;;;;;;;;;;;;;;;;;;;;1371;;;;;;;15750;;;;;;;1;;0;;1;;0;;0;;0;0
PSY2;2022;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;1044;22;0;0;0;169;78;22;0;0;0;186;89;52927;1372;;;;10336;2170;7806;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;930817465;HDJ CENTRE JEAN MACE;930712716;47;;;;;;;;;;;;;;;;;;;;6340;;;;;;;95;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;940000573;CHI DE CRETEIL;940110018;4117;;;3;;;;;;5;;;;;;;;;;;6764;;;47;;;;57924;;;0;;;;1;;0;;1;;0;;0;;0;0
PSY2;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;2389;14;1;0;0;40;13;14;1;0;0;45;13;2454;1003;0;0;0;642;283;2015;0;0;0;0;0;0;14011;304;27;0;0;8;0;1;2;0;0;0;0;0;;0;;0;0
PSY2;2022;940000607;CHS FONDATION VALLEE;940140015;2245;1;;11;;;;1;;11;;;;12879;;;101;;;;8807;;;0;;;;20494;2;;6;;;;1;6;0;0;1;2;0;0;0;0;0;0
PSY2;2022;940000615;CHS LES MURETS;940140023;5540;134;0;1;0;415;253;138;0;1;;456;292;39060;5730;;1;;12504;8449;11872;635;;;;490;80;68464;2037;0;;0;3276;701;0;;0;;;;0;;0;;0;0
PSY2;2022;940000631;CH PAUL GUIRAUD;940140049;15792;198;40;0;179;456;490;198;45;0;170;542;282;44456;21037;9283;0;13785;14621;22202;28773;569;3;0;0;75;433;133566;1254;108;0;50;1287;1268;1;2;1;3;0;;1;151.14;1;42;1;0
PSY2;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;5130;17;0;;0;80;58;17;0;;0;88;71;462;184;;;;1152;868;2093;;;;;;;107710;1;0;;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2022;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;98;;;;;;;;;;;;;;;;;;;;3531;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;7473;57;1;;;249;93;560;8;;;1449;447;12430;3952;174;;;8785;3883;5174;87;;;;339;;38052;511;3;;;1197;346;1;20;0;;0;;0;;0;;0;0
PSY2;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;355;;;;;;;;;;;;;4728;;;;;;;599;;;;;;;713;;;;;;;0;;1;26.3;0;;0;;0;;0;0
PSY2;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;3373;2;;;;;;18;;;;;;10974;;;;;;;1546;;;;;;;13883;18;;;;;;1;0.5;0;;0;;0;;0;;0;0
PSY2;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;1249;19;2;1;;76;76;521;2;1;;1314;1559;7464;583;354;;;2599;2016;1200;;;;;58;222;16331;459;1;1;;1157;1445;1;0.25;1;0.25;0;;0;;0;;0;0
PSY2;2022;940120017;HIA BEGIN;750821092;199;;;;;;;;;;;;;6656;;;;;;;360;;;;;;;11134;;;;;;;1;2;0;;0;;0;;0;;0;0
PSY2;2022;940170012;HDJ LIONEL VIDART FONDATION L BELLAN;750720609;118;;;;;;;;;;;;;;;;;;;;8119;;;;;;;1181;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;940170137;HDJ DE CHEVILLY LARUE;750721391;75;;;;;;;;;;;;;67;;;;;;;7497;;;;;;;210;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;1277;;;;;;;;;;;;;47710;;;;;;;3605;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;940310022;CLINIQUE JEANNE D ARC ST MANDE;940022163;769;;;;;;;;;;;;;27092;;;;;;;2528;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;940715170;APSI;940715170;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7149;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2022;940721400;UDSM FONTENAY SOUS BOIS;940721400;2971;;;;;;;;;;;;;7547;;;;;;;1655;;;;;;;46361;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;940807654;ASS CERPP BONNEUIL SUR MARNE;940807654;28;;;;;;;;;;;;;2104;;;;;;;3001;;;;;;;312;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;950000307;CH VICTOR DUPOUY;950110015;4330;33;1;2;2;120;15;55;1;2;3;148;18;6860;1513;92;99;76;5058;475;12131;57;;;;;;64921;28;;;;21;;1;2;0;;1;43.8;0;;0;;0;0
PSY2;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;5679;29;;14;;144;38;17;;14;;137;29;27948;1187;;;;6609;1249;6835;634;;;;481;;47621;106;;76;;103;64;1;2.9;1;21.69;1;30.95;0;;0;;0;0
PSY2;2022;950000331;CH GENERAL DE GONESSE;950110049;5154;74;4;0;0;279;91;56;3;0;0;214;45;14282;2577;98;0;0;3905;1177;11912;0;0;0;0;186;96;55365;192;25;0;0;558;136;1;1.5;0;;1;;0;;0;;0;0
PSY2;2022;950000364;CH RENE DUBOS;950110080;4944;44;1;1;2;169;37;47;1;1;2;189;39;22509;1856;106;63;41;11841;2985;4811;242;;;;235;;27814;;;;;;;1;3;0;;1;5.2;0;;0;;0;0
PSY2;2022;950002568;CLINIQUE D ORGEMONT;920030269;2093;2;1;;;10;;2;1;;;2;;98390;74;86;;;441;;11083;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;950006908;MAISONS HOSPITALIERES DE CERGY;750719270;306;0;0;0;0;0;0;0;0;0;0;0;0;25000;0;0;0;0;0;0;5228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;157;;;;;;;;;;;;;13249;;;;;;;1017;;;;;;;58;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;950300301;CLINIQUE MEDICALE DU PARC ST OUEN;950000562;321;;;;;;;;;;;;;11430;;;;;;;2230;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;950310029;CENTRE DE PSYCHOTHERAPIE D OSNY;950008938;356;;;;;;;;;;;;;23543;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;950787119;HDJ CENTRE PSY LES VIGNOLLES;950802405;30;;;;;;;;;;;;;;;;;;;;2664;;;;;;;;;;;;;;0;;0;;1;10.71;0;;0;;0;0
PSY2;2022;950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS;950001370;2364;9;6;0;0;105;4;5;6;0;0;111;24;12502;933;365;0;0;3458;1014;;308;417;0;0;0;0;18985;23;17;0;0;45;;1;2;1;1.1;1;3.2;0;;0;;0;0
PSY2;2022;950805671;APPARTEMENT THERAPEUTIQUE GONESSE;950803387;8;;;;;;;;;;;;;2920;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;970100111;LES NOUVELLES EAUX VIVES;970100343;36;;;;;;;;;;;;;1788;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;;;;
PSY2;2022;970100251;CLINIQUE DE L'ESPÉRANCE;970100467;249;;;;;;;;;;;;;11058;;;;;;;1169;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;62;3;;;;45;21;3;;;;45;21;1560;52;;;;1140;164;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;970100475;EPSM DE LA GUADELOUPE;970100277;11389;72;16;0;42;469;276;106;18;0;59;579;302;35989;4543;3957;0;923;21005;10483;10808;28;0;0;0;6;0;94081;247;28;0;163;827;252;1;0.9;0;;1;5.55;0;;1;17.65;0;0
PSY2;2022;970200069;CENTRE HOSPITALIER MAURICE DESPINOY;970202180;10449;75;11;;37;508;102;83;14;;43;670;111;63752;7102;1654;;1162;19618;5635;;;;;;;;104600;196;;;;754;16;0;;1;3.65;1;4.43;1;;0;;0;0
PSY2;2022;970209714;CLINIQUE DE L'ANSE COLAS;970210225;364;;;;;;;;;;;;;18182;;;;;;;5840;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;191;;;;;;;;;;;;;2946;;;;;;;4207;;;;;;;;;;;;;;0;;0;;0;;0;;1;;0;
PSY2;2022;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;285;23;0;3;8;213;68;28;0;3;10;265;68;15538;860;0;73;145;5208;1662;;;;;;;;;;;;;;;1;3.81;1;0.3;1;27.65;0;;0;;0;0
PSY2;2022;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;120;30;;;;30;20;30;;;;30;20;2623;60;;;;60;60;511;;;;;;;;;;;;;;1;7;0;;0;;0;;0;;0;0
PSY2;2022;970400016;EPSMR-GRAND POURPIER (ST PAUL);970411005;21097;57;6;5;28;543;329;51;9;2;34;588;477;44381;4895;963;10;723;16735;8410;9652;53;16;;;3;61;125156;65;15;;30;563;271;1;10.32;1;9.22;1;17.46;1;;1;32.5;0;0
PSY2;2022;970400057;CHU SITE SUD (SAINT PIERRE);970408589;11127;80;66;12;12;419;63;;;;;;;15007;1254;152;;68;9391;1022;6208;115;21;6;;633;41;67558;1031;316;36;43;2730;290;;;1;;1;;0;;0;;0;0
PSY2;2022;970408753;CLINIQUE LES FLAMBOYANTS SUD;970408746;753;;;;;;;;;;;;;33540;;;;;;;11120;;;;;;;;;;;;;;0;;0;;1;44.58;0;;0;;0;0
PSY2;2022;970467155;CLINIQUE LES FLAMBOYANTS OUEST;970467148;763;;;;;;;;;;;;;39073;;;;;;;14836;;;;;;;;;;;;;;0;;0;;1;51.33;0;;0;;0;0
PSY2;2022;980500011;CHM;980500003;65;13;1;;;81;29;15;1;;;100;39;637;467;181;;;1375;413;;;;;;;;;;;;;;;1;1.5;0;;0;;0;;0;;0;0
