BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2022;130783327;CLINIQUE BOUCHARD;130001415;4;11;0;1;1;0;0;0;0;3;0;0;0;15;1;9;3;1;2;23;2;14;3360;5925;9285;7823;;617;89;706;609;;1;0;1;1;;21;479;500;86;;1181;7861;9042;5371;;1;146;147;31;
BLOCS;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;1;4;1;;;;;;;1;;1;;6;1;;1;1;;8;8;;491;4075;4566;3377;;0;3;3;3;;0;0;0;0;;1;52;53;0;;214;1694;1908;824;;7;51;58;2;
BLOCS;2022;130783723;CLINIQUE JUGE;130001456;1;18;;;;;;;;;;;;18;;;1;;1;15;;15;3639;20116;23755;22438;;0;0;0;0;;0;0;0;0;;1;131;132;0;;7;2977;2984;1742;;2;808;810;0;
BLOCS;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;1;18;18;0;0;3;3;1;1;2;2;0;0;24;24;0;2;2;0;33;33;0;11572;4227;15799;14092;;0;0;0;0;;2547;68;2615;2195;;303;57;360;312;;1196;4284;5480;3460;;57;601;658;0;
BLOCS;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;1;4;;;;;;;;;;;;4;;;1;;;8;;;1676;1019;2695;2344;;0;0;0;0;;0;0;0;0;;2;0;2;0;;49;244;293;2;;24;0;24;4;
BLOCS;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;6;13;2;2;2;2;1;1;1;2;1;2;0;22;7;;5;2;;22;4;;5590;7107;12697;10429;;673;64;737;714;;1258;12;1270;1023;;191;66;257;223;;1524;5201;6725;4521;;20;947;967;8;
BLOCS;2022;130784903;CLINIQUE LA PHOCEANNE;130002041;1;1;;;;;;;;;;;;1;;4;1;;1;4;;4;0;3719;3719;3608;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;130785389;CLINIQUE CHANTECLER;130002173;2;8;;;;;;;;1;;;;9;;;2;2;;15;15;;1608;5268;6876;6187;;0;0;0;1;;0;0;0;0;;0;0;0;0;;375;3885;4260;2624;;4;198;202;196;
BLOCS;2022;130785652;HOPITAL SAINT JOSEPH;130014228;6;21;;2;;2;;1;;4;;4;;34;;2;6;;1;55;;6;11894;9755;21649;18413;;1011;93;1104;1073;;3075;291;3366;2979;;2064;352;2416;1822;;5593;9198;14791;8574;;105;97;202;42;
BLOCS;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;3;5;2;;;1;1;1;1;2;;;;9;4;;2;;;8;;;1088;950;2038;1617;;0;0;0;0;;0;0;0;0;;16;0;16;15;;1065;3817;4882;2268;;0;12;12;1;
BLOCS;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;1;19;;;;;;;;4;;5;;28;;;2;;;25;;;9951;17698;27649;24532;1681;4;9;13;13;;2;4;6;3;;535;410;945;542;;4534;14320;18854;12704;;11;126;137;82;
BLOCS;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;1;2;1;2;1;0;0;0;0;1;0;0;0;5;2;4;1;1;1;6;2;6;337;590;927;883;;1225;103;1328;752;;0;0;0;0;;0;0;0;0;;6;136;142;139;;0;2;2;0;
BLOCS;2022;130786742;HIA LAVERAN;750821092;1;4;1;;;1;;;;1;;;;6;1;1;1;1;1;9;9;9;2240;1453;3693;2834;;0;0;0;0;;30;0;30;0;;3;0;3;2;;1088;995;2083;845;;2;4;6;0;
BLOCS;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;1;4;4;;;;;;;;;;;4;4;;1;;;8;;;4911;873;5784;4460;;0;0;0;0;;126;0;126;99;;46;1;47;27;;1130;427;1557;533;;32;19;51;5;
BLOCS;2022;130810740;CLINIQUE AXIUM;130007362;1;14;0;0;0;1;1;0;0;2;0;0;0;17;1;6;1;;3;15;;17;5352;24916;30268;26834;;2;6;8;8;;14;3;17;15;;364;126;490;398;;1389;6934;8323;5221;;3;221;224;4;
BLOCS;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;1;4;1;1;1;;;1;;1;;1;;8;2;;1;;;10;;;1565;1318;2883;2500;;1004;137;1141;496;;117;0;117;11;;36;0;36;34;;480;657;1137;516;;1;1;2;0;
BLOCS;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;9;24;3;3;1;3;0;;;6;0;0;0;36;4;3;12;1;0;55;3;0;17166;8481;25647;21662;8419;2352;468;2820;1076;18;2804;137;2941;357;4;966;530;1496;344;71;5165;3413;8578;4496;7208;172;157;329;6;1043
BLOCS;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;1;5;;;;2;;;;1;;;;8;;;2;;;8;;;622;1237;1859;1545;386;0;1;1;1;;21;1;22;3;;0;0;0;0;35;313;566;879;631;1041;1;0;1;0;
BLOCS;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;1;4;4;;;;;;;1;1;1;1;6;6;;1;;;8;;;1404;4604;6008;5513;;0;8;8;7;;0;0;0;0;;0;0;0;0;;234;1337;1571;1003;;0;5;5;1;
BLOCS;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;1;0;;;;;;;;1;;;;1;;;;;;;;;73;20;93;4;;;;;;;;;;;;;;;;;153;12;165;10;;;;;;
BLOCS;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;3;5;;0;;1;;1;;1;;0;;8;;;1;;;9;;;3408;3334;6742;3551;;0;0;0;0;;0;0;0;0;;432;197;629;0;6;431;672;1103;520;;9;2;11;0;
BLOCS;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;1;3;0;;;1;;;;1;;;;5;0;;2;;;6;;;19;4229;4248;4015;;0;1;1;1;;0;0;0;0;;2;387;389;1;;65;712;777;566;;0;2;2;0;
BLOCS;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;2;10;;1;1;1;;;;2;;;;14;1;;2;;;20;;;7379;12587;19966;18593;;817;125;942;506;;0;0;0;0;;404;246;650;455;;2133;4352;6485;4908;;31;15;46;11;
BLOCS;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;2;17;;;;3;;;;;;;;20;;;3;;;36;;;9291;14356;23647;22335;;0;0;0;0;;3656;258;3914;3117;;965;628;1593;1257;;2505;10251;12756;7123;;5;54;59;7;
BLOCS;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;1;4;1;0;0;0;0;0;0;1;0;0;0;5;1;0;1;1;0;7;7;0;1316;5721;7037;5899;64;0;1;1;1;0;0;0;0;0;0;0;38;38;0;0;1071;1569;2640;2151;590;6;75;81;38;0
BLOCS;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;1;5;1;;;;;;;;;;;5;1;;1;;;8;;;1950;2295;4245;3446;;301;25;326;115;;43;0;43;0;;4;283;287;0;;584;1377;1961;1208;925;2;3;5;0;70
BLOCS;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;1;4;1;;;;;;;1;1;;;5;2;;1;1;;10;10;;1137;3039;4176;3612;294;1;1;2;2;0;0;0;0;0;0;4;39;43;0;0;502;1685;2187;1533;365;1;1;2;0;2
BLOCS;2022;150000032;CH DE SAINT-FLOUR;150780088;1;3;1;1;1;0;0;;;1;0;0;0;5;2;0;1;1;0;5;1;0;955;386;1341;1021;10;199;11;210;72;0;0;0;0;0;0;0;0;0;0;0;195;614;809;515;423;0;0;0;0;0
BLOCS;2022;150000040;CH HENRI MONDOR;150780096;2;6;2;1;1;1;1;1;;1;1;0;0;10;5;;1;;;12;;;2998;1748;4746;2968;;608;73;681;237;;836;168;1004;0;;63;101;164;32;;2200;1401;3601;2404;;4;22;26;1;
BLOCS;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1;8;;;;;;1;;2;;;;11;;;1;;;17;;;3596;3632;7228;6451;;3;2;5;5;;27;0;27;0;;308;379;687;332;;984;3628;4612;3011;;1;7;8;1;
BLOCS;2022;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;1;8;;;;;;;;1;;;;9;;;2;;;14;;;2888;9976;12864;11887;;0;0;0;0;;0;1;1;1;;208;194;402;200;;26;104;130;0;;0;0;0;0;
BLOCS;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;4;7;1;1;1;2;;0;;3;;1;;14;2;;1;;;12;;;4524;2535;7059;5486;1897;1139;257;1396;590;4;1662;1;1663;1;0;22;3;25;7;0;2084;1410;3494;2367;2565;5;43;48;14;167
BLOCS;2022;160000279;CLINIQUE DE COGNAC;160000212;1;4;;1;;1;;;;1;;1;;8;;;1;;;12;;;1384;3153;4537;3965;;9;2;11;11;;0;0;0;0;;0;7;7;0;;124;2011;2135;1498;;0;0;0;0;
BLOCS;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;1;1;;;;;;;;1;;;;2;;;1;;;3;;;65;17;82;0;;0;0;0;0;;2;0;2;0;;0;0;0;0;;28;178;206;0;;0;0;0;0;
BLOCS;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;1;1;;;;;;;;1;;;;2;;;1;;;2;;;70;60;130;1;;;;;;;;;;;;;;;;;0;2;2;;;;;;;
BLOCS;2022;160013207;CENTRE CLINICAL SA;160001632;1;13;1;1;;;;;;2;;;;16;1;;1;;;32;;;4187;10752;14939;13221;;539;121;660;288;;48;0;48;2;;151;443;594;167;;1201;4242;5443;4395;;72;303;375;0;
BLOCS;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;1;0;0;1;1;0;;0;;1;;0;;2;1;;0;;;0;;;156;61;217;38;;415;42;457;129;;12;0;12;2;;0;0;0;0;;225;61;286;6;;1;0;1;0;
BLOCS;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;3;3;2;;;1;;;;1;;;;5;2;1;1;;0;5;;0;1038;1127;2165;1414;;1;19;20;20;;24;0;24;0;;0;0;0;0;;501;1117;1618;938;;0;3;3;0;
BLOCS;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;3;11;2;1;1;4;;;;5;1;;;21;4;;2;;;18;;;7312;5996;13308;9407;;1609;313;1922;855;;1727;327;2054;201;;451;186;637;368;;3268;2315;5583;3109;;32;86;118;22;
BLOCS;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;1;3;;;;;;;;1;;;;4;;;1;;;6;;;729;862;1591;1341;819;0;0;0;0;0;2;0;2;0;0;0;2;2;1;0;255;788;1043;666;427;0;3;3;1;307
BLOCS;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;2;7;1;1;1;1;;;;2;1;;;11;3;;1;;;15;;;3769;2550;6319;4963;1745;592;202;794;568;31;1951;48;1999;0;0;11;4;15;0;0;2029;1924;3953;2805;2756;3;61;64;1;0
BLOCS;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;1;1;;;;;;;;1;;1;;3;;;1;;;5;;;46;10;56;6;;0;0;0;0;;4;0;4;0;;1;0;1;0;;700;225;925;269;;0;0;0;0;
BLOCS;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;1;6;1;1;1;1;;;;2;;;;10;2;;1;1;;11;11;;2932;2480;5412;4200;1882;258;136;394;385;;107;0;107;1;;0;0;0;0;;1239;2477;3716;2281;;6;17;23;0;
BLOCS;2022;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;2;6;;0;;2;;;;1;;0;;9;;4;1;;1;10;;2;3030;6095;9125;8042;;0;0;0;0;;9;4;13;2;;276;135;411;255;;1307;3584;4891;3807;;2;32;34;33;
BLOCS;2022;170780621;POLYCLINIQUE SAINT GEORGES;170000285;1;3;;;;1;;;;1;;;;5;;;1;;;11;;;1308;1757;3065;2512;;0;53;53;53;;91;0;91;0;;0;0;0;0;;118;2442;2560;1568;;0;2;2;1;
BLOCS;2022;170780647;CLINIQUE RICHELIEU - SAINTES;170000301;1;5;;;;;;;;2;;;;7;;;1;;;11;;;1236;4150;5386;4982;;0;0;0;0;;0;0;0;0;;5;250;255;0;;216;3005;3221;2053;;1;6;7;6;
BLOCS;2022;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;2;12;2;;;;;;;3;;3;;18;2;3;2;;;28;;;7307;19098;26405;23869;;0;6;6;6;;0;0;0;0;;218;1359;1577;257;;1424;12613;14037;9113;;4;63;67;23;
BLOCS;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;10;9;1;1;1;3;0;0;0;5;0;0;0;18;2;1;1;1;0;10;0;0;4178;4430;8608;5134;3927;642;165;807;410;39;1609;48;1657;18;0;100;27;127;113;0;1762;1226;2988;1741;2216;14;14;28;2;788
BLOCS;2022;180000200;CH DE VIERZON;180000051;1;2;2;1;1;;;;;1;;;;4;3;;2;1;;3;2;;892;1034;1926;1321;;259;53;312;151;;0;0;0;0;;0;0;0;0;;243;412;655;336;;5;50;55;37;
BLOCS;2022;180000283;CH SAINT AMAND-MONTROND;180000069;1;;;;;;;;;;;;;;;;;;;;;;96;50;146;29;;181;37;218;95;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;180000358;CLINIQUE DES GRAINETIERES;180000739;1;4;4;1;1;0;0;0;0;1;0;0;0;6;5;5;1;0;1;6;0;6;567;1415;1982;1803;;0;0;0;;147;0;0;0;0;;0;68;68;0;;99;367;466;346;;0;33;33;1;
BLOCS;2022;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;2;11;1;1;;;;;;1;;;;13;1;;1;;;18;;;3705;6148;9853;8339;;141;24;165;164;;0;0;0;0;;320;270;590;307;;1017;4402;5419;3653;;3;73;76;22;
BLOCS;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;4;7;1;0;0;2;2;0;0;4;0;0;0;13;3;0;1;1;0;12;4;0;4221;2177;6398;4872;24;822;139;961;472;0;1747;4;1751;2;0;246;134;380;309;0;2573;2829;5402;2717;1471;8;37;45;3;0
BLOCS;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;2;3;1;1;1;1;1;;;;;;;5;3;;1;1;;6;6;;1458;1168;2626;1997;;452;91;543;248;;206;0;206;0;;2;3;5;0;;1032;744;1776;905;;0;22;22;7;
BLOCS;2022;190000091;CENTRE HOSPITALIER D'USSEL;190000075;1;3;3;;;;;;;2;;;;5;3;;1;;;6;;;1199;1078;2277;1661;;94;13;107;51;;38;0;38;38;;2;0;2;0;;369;1181;1550;873;;0;0;0;0;
BLOCS;2022;190000224;CLINIQUE LES CEDRES BRIVE;190000901;2;7;7;;;1;1;;;4;4;4;4;16;16;;1;1;;14;14;;4890;6714;11604;10602;;6;32;38;38;;30;0;30;0;;4;171;175;0;;1728;7323;9051;5986;;15;20;35;28;
BLOCS;2022;190013482;CH BRIVE - SAINT GERMAIN;190000042;1;4;0;0;0;0;0;0;0;1;0;1;0;6;0;0;1;0;0;7;0;0;688;1844;2532;2118;;0;0;0;0;;0;0;0;0;;0;0;0;0;;494;1366;1860;1052;;9;38;47;34;
BLOCS;2022;210011847;POLYCLINIQUE DU PARC DREVON;210011839;2;8;;;;0;;;;2;;2;;12;;;1;;;15;;;1488;6378;7866;7060;;0;0;0;0;;0;0;0;0;;3;209;212;3;;459;3577;4036;2494;;2;7;9;0;
BLOCS;2022;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;1;17;0;1;0;2;0;;;2;0;0;0;22;0;;1;;;33;;;9828;24215;34043;31484;;933;46;979;384;;1976;43;2019;1757;;845;469;1314;1031;;1652;9345;10997;7215;;32;43;75;33;
BLOCS;2022;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;1;5;;;;1;;;;2;;1;;9;;;1;;;10;;;3657;4766;8423;6407;;0;0;0;0;;1;0;1;0;;33;138;171;75;;2141;3335;5476;3794;;269;26;295;7;
BLOCS;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;2;25;3;2;1;3;1;0;0;3;0;0;0;33;5;5;2;2;2;53;10;8;17046;10451;27497;21121;;2415;368;2783;1080;;2811;534;3345;236;;1242;773;2015;704;;6565;4194;10759;5585;;89;183;272;7;
BLOCS;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;1;5;1;1;1;;;;;1;;;;7;2;;1;1;;12;2;;1480;1837;3317;2936;1118;488;60;548;187;;40;0;40;1;;8;42;50;2;;576;1428;2004;1256;;4;20;24;0;
BLOCS;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;6;1;;1716;1567;3283;2215;264;326;26;352;87;;6;0;6;1;;2;29;31;2;;293;655;948;593;70;2;27;29;1;
BLOCS;2022;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;6;0;0;0;1;0;0;0;0;0;1;0;8;0;0;1;0;0;10;0;0;3008;2343;5351;3141;;1;0;1;1;;2;0;2;2;;33;0;33;9;;540;457;997;650;;15;0;15;0;
BLOCS;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;4;11;11;2;1;2;2;4;0;4;0;0;0;23;14;;3;3;;18;18;;7391;5142;12533;8669;8507;1532;254;1786;747;93;1661;63;1724;18;2;470;247;717;518;0;3062;2178;5240;2238;2935;17;75;92;5;1020
BLOCS;2022;220000095;CTRE HOSPITALIER DINAN;220000046;1;1;;;;;;;;;;;;1;;2;1;;1;3;;3;101;129;230;73;;1;44;45;44;;1;0;1;0;;0;3;3;0;;457;523;980;431;557;0;0;0;0;
BLOCS;2022;220000111;POLYCLINIQUE DU TREGOR;220000376;1;4;4;;;;;;;1;1;;;5;5;;1;1;;8;8;;1636;3760;5396;3944;;0;0;0;0;;0;0;0;0;;3;56;59;0;;196;1914;2110;1504;;2;6;8;5;
BLOCS;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;1;4;1;1;1;;;;;1;1;;;6;3;;1;1;;9;9;;1388;2211;3599;3099;;306;74;380;185;;70;0;70;0;;1;0;1;1;;439;1816;2255;1244;;1;3;4;0;
BLOCS;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;3;4;1;1;1;;;;;2;;;;7;2;0;1;;;9;;;1773;946;2719;2048;2394;390;74;464;216;5;137;9;146;1;;2;0;2;2;;694;984;1678;825;1000;4;21;25;2;163
BLOCS;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;1;0;;;;;;;;1;;;;1;;;1;;;3;;;235;89;324;19;;0;0;0;0;;3;0;3;1;;13;133;146;6;;181;550;731;464;;0;0;0;0;
BLOCS;2022;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1;6;2;0;0;0;;0;0;2;2;0;0;8;4;0;1;1;0;15;15;0;1972;5055;7027;6181;;0;0;0;0;;0;0;0;0;;0;0;0;0;;504;4569;5073;3630;;0;8;8;8;
BLOCS;2022;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;1;11;1;1;1;1;0;0;0;2;0;0;0;15;2;0;1;1;0;22;3;0;5612;13209;18821;16554;;246;36;282;270;;2;0;2;2;;544;592;1136;553;;1431;7205;8636;6019;;9;122;131;33;
BLOCS;2022;230000820;CENTRE HOSPITALIER GUERET;230780041;1;3;0;1;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;5;0;0;1703;907;2610;2158;;298;105;403;236;;121;0;121;0;;2;0;2;0;;755;756;1511;969;;1;36;37;37;
BLOCS;2022;230004657;SITE CROIX BLANCHE;230780058;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;61;256;317;243;;0;0;0;0;;0;0;0;0;;0;0;0;0;;38;403;441;275;;0;0;0;0;
BLOCS;2022;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;1;3;;;;;;;;1;;;;4;;;1;;;6;;;802;1655;2457;2179;;0;0;0;0;;0;0;0;0;;0;427;427;0;;256;2204;2460;1796;;2;119;121;0;
BLOCS;2022;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;1;10;2;;;;;;;1;1;;;11;3;;1;1;;17;5;;4720;6182;10902;9201;;0;0;0;0;;1;0;1;1;;214;399;613;363;;1306;3088;4394;3338;;10;146;156;39;
BLOCS;2022;240000208;CLINIQUE PASTEUR;240000612;1;8;;;;;;;;1;;;;9;;;1;;;12;;;892;4130;5022;4487;;1;0;1;1;;0;0;0;0;;0;316;316;0;;356;2955;3311;2174;;0;20;20;19;
BLOCS;2022;240000216;CLINIQUE DU PARC;240000620;1;6;1;;;;;;;1;;;;7;1;;1;1;;8;2;;1865;4821;6686;6187;;0;0;0;0;;0;0;0;0;;1;343;344;0;;80;2384;2464;1694;;0;10;10;0;
BLOCS;2022;240000372;C.H DE BERGERAC;240000059;1;4;4;1;1;0;0;0;;1;1;0;;6;6;0;1;1;0;12;12;;1403;1343;2746;2248;616;406;65;471;234;;71;0;71;6;;0;0;0;0;;325;1349;1674;928;153;1;3;4;0;
BLOCS;2022;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;1;8;1;1;1;1;0;0;0;1;0;1;0;12;2;0;1;1;0;18;18;0;4757;3391;8148;5285;4561;999;261;1260;650;;1725;48;1773;10;;182;28;210;165;;2115;2021;4136;2324;2470;3;39;42;7;468
BLOCS;2022;240000687;CENTRE HOSPITALIER SARLAT;240000448;1;3;;1;;0;;0;;0;;0;;4;;4;1;;1;5;;5;23;891;914;733;1021;187;8;195;66;0;15;0;15;6;0;0;0;0;0;0;164;1313;1477;787;108;1;7;8;0;13
BLOCS;2022;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;5;12;;;;2;;;;4;;;;18;;;2;;;28;;;5444;11133;16577;14361;;0;0;0;0;;1252;402;1654;1348;;233;517;750;491;;700;6434;7134;5148;;14;122;136;132;
BLOCS;2022;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;2;5;2;1;1;;;;;3;1;1;;10;4;;1;1;1;10;10;2;1872;2930;4802;2961;;873;117;990;314;;22;0;22;1;;0;0;0;0;;692;1842;2534;1655;;4;52;56;14;
BLOCS;2022;250006954;CHRU JEAN MINJOZ;250000015;5;23;4;2;1;4;4;1;0;2;0;4;0;36;9;7;5;1;0;48;12;0;16628;8926;25554;17655;12328;1561;243;1804;702;143;2904;406;3310;389;52;1276;215;1491;980;49;5251;3647;8898;4641;6177;135;195;330;4;1261
BLOCS;2022;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;2;8;1;1;1;1;0;0;0;2;0;1;0;13;2;0;2;1;0;24;4;0;3388;9475;12863;11161;;244;94;338;277;;0;0;0;0;;25;274;299;89;;678;5355;6033;4008;;1;106;107;7;
BLOCS;2022;260000013;CH DE VALENCE;260000021;5;10;1;1;1;3;1;;;2;;;;16;3;;2;1;;16;2;;6374;4887;11261;8898;;1761;233;1994;995;;1966;18;1984;19;;152;558;710;1;;2316;2538;4854;2917;;85;75;160;3;
BLOCS;2022;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;1;5;;1;;1;;;;2;;0;;9;;;1;;;10;;;2883;2431;5314;3472;;1051;143;1194;514;;4;0;4;0;;174;5;179;175;;812;1229;2041;1378;;5;88;93;0;
BLOCS;2022;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;1;6;1;1;1;;;;;1;;;;8;2;;1;1;;10;2;;2729;1746;4475;3720;2380;1362;235;1597;736;64;0;0;0;0;0;0;0;0;0;0;2420;1817;4237;2678;2343;12;66;78;0;202
BLOCS;2022;260000146;CH DE CREST;260000054;1;0;;;;;;;;;;;;0;;1;;;1;;;4;6;1497;1503;1319;;0;0;0;0;;0;0;0;0;;0;0;0;0;;10;317;327;234;75;0;53;53;0;
BLOCS;2022;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;1;0;;0;;0;;0;;0;;1;;1;;;0;;;0;;;9;0;9;9;;0;0;0;0;;0;0;0;0;;0;0;0;0;;58;0;58;0;;0;0;0;0;
BLOCS;2022;260000260;CLINIQUE LA PARISIERE;260000377;1;5;;;;;;;;1;;;;6;;;1;;;10;;;1442;3969;5411;4830;;0;1;1;1;;0;0;0;0;;0;0;0;0;;623;4480;5103;3769;;2;63;65;41;
BLOCS;2022;260003017;CLINIQUE KENNEDY;260000781;1;8;;;;;;;;2;;;;10;;;1;;;14;;;2173;11990;14163;13541;;0;0;0;0;;68;0;68;0;;0;0;0;0;;481;5301;5782;3771;;0;5;5;5;
BLOCS;2022;260006267;CLINIQUE GENERALE VALENCE;070000245;1;4;;;;;;;;3;;;;7;;;1;;;8;;;201;860;1061;630;;0;0;0;0;;0;0;0;0;;0;0;0;0;;230;4902;5132;3613;;0;57;57;53;
BLOCS;2022;260020078;SERVICE NEUROCHIRURGIE - CHU42;420784878;0;;;;;;;;;;;;;;;0;;;;;;;169;6;175;170;;0;0;0;0;;0;0;0;0;;1;0;1;1;;0;0;0;0;;15;56;71;0;
BLOCS;2022;270000045;CH BERNAY;270000060;1;3;;;;;;;;1;;;;4;;;1;;;5;;;677;1516;2193;1116;;0;23;23;23;;0;0;0;0;;8;90;98;0;;200;1593;1793;1133;;3;12;15;0;
BLOCS;2022;270000326;HOPITAL PRIVE PASTEUR EVREUX;270000680;1;6;6;0;;1;;;;1;;;;8;6;;1;;;13;;;2741;5356;8097;7010;;0;0;0;0;;0;0;0;0;;124;234;358;210;;2674;5394;8068;5064;;4;78;82;78;
BLOCS;2022;270000359;CH EVREUX CH EURE-SEINE;270023724;1;6;1;2;2;1;1;;;3;0;;;12;4;0;1;1;;10;2;;3053;2535;5588;3513;2209;1334;84;1418;499;54;341;1;342;121;;35;0;35;16;;1611;1350;2961;1260;1596;5;28;33;5;357
BLOCS;2022;270000367;CH GISORS;270000086;1;1;1;1;;;;;;1;1;;;3;2;;1;0;;5;0;;624;763;1387;1190;;259;62;321;189;;0;0;0;0;;2;40;42;0;;199;819;1018;578;;0;0;0;0;
BLOCS;2022;270000425;CH PONT-AUDEMER;270000102;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;3;0;0;11;8;19;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;16;242;258;196;;0;0;0;0;
BLOCS;2022;270000458;CH VERNON CH EURE-SEINE;270023724;1;2;1;1;;;;;;1;;;;4;1;0;1;1;;6;2;;870;1528;2398;1816;701;399;27;426;166;11;1;0;1;1;;10;0;10;9;;785;497;1282;811;1039;10;46;56;33;2
BLOCS;2022;270000862;CLINIQUE BERGOUIGNAN;270000953;1;2;;;;0;;;;1;;;;3;;3;1;;1;6;;6;14;2566;2580;2187;;0;0;0;0;;450;30;480;422;;138;63;201;159;;16;891;907;623;;0;3;3;0;
BLOCS;2022;280000084;CH DREUX;280000183;2;7;1;2;1;;;;;1;;;;10;2;;1;;;13;;;2610;2368;4978;3676;;971;120;1091;502;;22;0;22;0;;3;0;3;0;;2155;1617;3772;1944;;19;9;28;4;
