BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2022;070780424;CLINIQUE PASTEUR;070000245;20;7320;565;70;2594;129;47214;4428;142;16310;27;9882;247;19;816;176;64416;5240;231;19720;0;0;0;;44;29;9629;0;0;;;29;9629;0;;44;;;;;;;;;;;;;;;;;;;
MCO;2022;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;101;35963;5523;1582;27371;1;365;51;49;2;15;5475;804;59;2652;117;41803;6378;1690;30025;3;374;;;193;5;394;2;252;;;10;1020;;;193;1;0;1;1;0;1;1;1;0;;;23;;14583;2253;13912;3;2934;1084
MCO;2022;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;34;12410;2287;667;11356;23;8395;1133;68;5943;0;;62;62;0;57;20805;3482;797;17299;1;25;;;24;12;2491;0;0;;;13;2516;;;24;1;1;1;1;0;0;1;1;1;131;;;90;16846;2992;31513;385;1790;31629
MCO;2022;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;24;8760;1616;837;5623;;;0;0;0;;;0;0;0;24;8760;1616;837;5623;;0;;;2;;0;;0;;;;0;;;2;0;1;0;1;0;0;1;0;0;;;;;4596;267;6641;0;91;7529
MCO;2022;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;15;5463;277;7;2259;;;0;0;0;;;0;0;0;15;5463;277;7;2259;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;1;1;0;;;;;1148;230;6190;;152;653
MCO;2022;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;8;2924;82;2;913;;;0;0;0;;;0;0;0;8;2924;82;2;913;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;314;106615;15077;3058;87618;79;28373;4264;119;22542;41;14965;2155;112;7736;434;149953;21496;3289;117896;27;4055;;;19141;18;2162;2;967;;;47;7184;;;19141;1;1;1;1;1;1;1;1;0;69;99;52;;67297;7024;79362;757;6313;26627
MCO;2022;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;7;584;;0;;;7;584;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;16;5840;588;29;3730;33;12045;1278;16;5192;0;0;0;0;0;49;17885;1866;45;8922;10;3089;;;315;29;4696;0;0;;;39;7785;;;315;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;156;53507;10489;2862;47725;38;16183;1940;70;11328;25;9125;1690;89;6760;219;78815;14119;3021;65813;20;2366;;;11723;15;2419;2;835;;;37;5620;;;11723;1;0;1;1;0;1;1;1;0;70;;15;;49977;2080;65511;;740;10180
MCO;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;53;19345;2116;505;14889;15;5475;836;38;4436;4;1460;286;115;588;72;26280;3238;658;19913;2;165;;;499;8;1789;;0;;;10;1954;;;499;1;1;1;1;1;1;1;0;0;;;;;16252;344;29860;2;689;2261
MCO;2022;090001629;CHIVA SITE LAVELANET;090781774;23;8395;481;3;7210;;;0;0;0;;;0;0;0;23;8395;481;3;7210;;0;;;0;;0;;0;;;;0;;;0;1;0;0;;;1;0;0;0;;;10;;1055;196;2570;;255;
MCO;2022;100000082;CLINIQUE DU PAYS DE SEINE;100001148;;;0;0;0;37;13505;1007;134;2833;;;0;0;0;37;13505;1007;134;2833;;0;;;22;14;3084;;0;;;14;3084;;;22;;;;;;;;;;;;;;;;;;;
MCO;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;326;118990;15807;2047;103817;75;27375;4256;62;24088;44;16060;3177;37;12386;445;162425;23240;2146;140291;41;5335;;;32876;15;2938;0;862;;;56;9135;;;32876;1;1;1;1;1;1;1;1;1;90;45;70;45;100711;4252;80993;709;8218;19650
MCO;2022;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;8;2920;292;4;4743;;;0;0;0;;;0;0;0;8;2920;292;4;4743;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;18;6570;659;9;2530;100;36500;3950;43;10652;;;0;0;0;118;43070;4609;52;13182;11;377;;;512;11;10391;;0;;;22;10768;;;512;;;;;;;;;;;;;;;;;;;
MCO;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;10;3650;292;2;3712;;;0;0;0;;;0;0;0;10;3650;292;2;3712;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;63;22995;2583;396;19744;;;0;0;0;15;5475;686;85;2107;78;28470;3269;481;21851;2;235;0;0;114;;0;2;135;;;4;370;0;0;114;1;0;1;1;1;;1;1;0;60;240;;;;;;;;
MCO;2022;100009364;MCO COMTE HENRI - CH DE TROYES;100000017;12;4380;300;12;4322;;;0;0;0;;;0;0;0;12;4380;300;12;4322;0;0;;;0;;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;100009380;UNITE D'ALCOOLOGIE JEAN SCHIFFER;100000017;12;4380;183;0;2225;;;0;0;0;;;0;0;0;12;4380;183;0;2225;6;505;;;0;;0;;0;;;6;505;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;8;2920;387;1;2482;69;25185;1301;4;2758;15;5475;1;0;1;92;33580;1689;5;5241;;24;;;2227;25;5993;15;9;;;40;6026;;;2227;;;;;;;;;;;;;;;;;;;
MCO;2022;110000023;CH CARCASSONNE;110780061;254;84235;15665;1858;74579;62;20234;2885;71;15576;30;10950;2793;510;9020;346;115419;21343;2439;99175;21;3799;;;35765;5;1561;3;505;;;29;5865;;;35765;1;1;1;1;1;1;1;1;1;220;90;15;45;60355;2726;55490;162;4818;14269
MCO;2022;110000049;CH JP CASSABEL;110780087;25;9484;2148;750;11632;;;0;0;0;;;0;0;0;25;9484;2148;750;11632;;0;;;0;;0;;0;;;;0;;;0;1;0;1;1;0;0;0;1;0;90;0;0;0;3181;157;26797;0;73;63
MCO;2022;110000056;CH NARBONNE;110780137;199;69106;10869;1345;59870;49;17485;2591;97;12142;24;8760;1846;537;5094;272;95351;15306;1979;77106;14;2781;;;1475;14;3840;;0;;;28;6621;;;1475;1;1;1;1;1;1;1;1;0;150;90;30;0;54138;1839;51721;2;3011;12566
MCO;2022;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;30;10950;391;2;7924;;;0;0;0;;;0;0;0;30;10950;391;2;7924;;0;;;0;;0;;0;;;;0;;;0;1;;1;1;1;0;0;1;0;90;60;;;;;;;;
MCO;2022;110000247;CH LEZIGNAN CORBIERES;110780772;37;13505;759;11;8624;;;0;0;0;;;0;0;0;37;13505;759;11;8624;2;389;;;27;;0;;0;;;2;389;;;27;1;1;1;1;1;0;0;1;0;;;;;3311;;1148;;;5
MCO;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3897;;0;;0;;;;0;;;3897;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2483;;0;;0;;;;0;;;2483;0;0;0;0;0;0;0;0;0;;;;;1;;;;;
MCO;2022;110004439;AIDER SANTE UAD TREBES;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2076;;0;;0;;;;0;;;2076;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7415;;0;;0;;;;0;;;7415;0;0;0;0;0;0;0;0;0;;;;;18;;4;;;
MCO;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;66;20432;4226;1208;18064;51;12837;3186;99;11645;;;0;0;0;117;33269;7412;1307;29709;11;2252;;;20559;34;11510;1;2;;;46;13764;;;20559;;;;;;;;;;;;;;;;;;;
MCO;2022;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;12;4380;221;4;3817;;;0;0;0;;;0;0;0;12;4380;221;4;3817;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;38;13870;4643;2715;10223;25;9125;2236;140;6116;;;0;0;0;63;22995;6879;2855;16339;4;17;;;1864;38;10046;;0;;;42;10063;;;1864;;;;;;;;;;;;;;;;;;;
MCO;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;228;83220;12526;1399;71698;54;19710;3509;166;13860;29;10585;2002;374;6847;311;113515;18037;1939;92405;29;6623;2;153;35834;22;4285;1;368;0;;52;11276;2;153;35834;1;1;0;1;1;1;1;1;0;;180;45;;66500;4977;75250;45;5458;14293
MCO;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;59;19783;3140;913;16525;24;8144;1418;43;6644;12;4380;653;180;1815;95;32307;5211;1136;24984;5;137;;;2283;26;5034;;0;;;31;5171;;;2283;1;0;1;1;1;1;1;1;0;95;95;45;;24984;1660;22388;;82;2968
MCO;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;15;8344;1458;295;7087;;;0;0;0;;;0;0;0;15;8344;1458;295;7087;0;0;;;150;8;277;;0;;;8;277;;;150;0;0;0;1;0;1;1;0;0;;;4;;5127;1020;11818;0;1394;1158
MCO;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;6;2190;110;3;1799;0;0;0;0;0;0;0;0;0;0;6;2190;110;3;1799;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;13;4745;85;0;2374;;;0;0;0;;;0;0;0;13;4745;85;0;2374;0;0;;;0;;0;;0;;;0;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6066;;0;;0;;;;0;;;6066;0;0;0;0;0;0;0;0;0;;;;;639;;151;;;
MCO;2022;120004569;CH MILLAU;120004528;38;13870;2108;241;12801;20;7300;1562;116;5782;16;5840;612;159;1479;74;27010;4282;516;20062;6;652;;;1220;14;3640;2;1;;;22;4293;;;1220;;0;1;1;1;1;1;1;1;;;;;31251;1652;14676;116;1417;3402
MCO;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;35;12145;2064;490;12679;5;1640;199;9;858;6;2185;365;120;891;46;15970;2628;619;14428;3;528;;;298;3;749;2;0;;;8;1277;;;298;1;0;0;1;1;1;0;0;1;;63;10;365;9969;1017;34436;;1704;1714
MCO;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;302;109658;18186;3005;98831;75;30660;4593;145;22363;41;15047;2790;131;10847;418;155365;25569;3281;132041;48;6131;;;21888;17;4919;9;2115;;;74;13165;;;21888;1;1;1;1;1;1;1;1;1;120;180;100;93;100614;3028;83355;1071;4176;18042
MCO;2022;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;37;13505;746;7;8320;;;0;0;0;;;0;0;0;37;13505;746;7;8320;15;1574;;;0;;0;;0;;;15;1574;;;0;1;0;0;1;1;0;0;0;0;;45;;;1164;;1548;146;;335
MCO;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;110;39517;7489;1760;33118;24;8110;1306;106;5662;19;6659;1613;56;6174;153;54286;10408;1922;44954;8;745;;;1044;10;1775;1;425;;;19;2945;;;1044;1;1;1;1;1;1;1;1;1;41;29;29;11;36504;3114;26245;0;1984;8646
MCO;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;158;57670;10261;1067;54920;35;12775;1818;55;8714;22;8030;2115;421;7022;215;78475;14194;1543;70656;10;2594;;;3409;4;1276;2;0;;;16;3870;;;3409;1;1;1;1;1;1;1;1;1;60;;;60;42900;4965;22532;535;1167;5592
MCO;2022;130001647;INSTITUT PAOLI CALMETTES;130784127;212;74840;9746;163;68631;65;21042;4517;57;16469;;;0;0;0;277;95882;14263;220;85100;6;1611;;;73819;20;7760;;0;;;26;9371;;;73819;1;1;1;1;0;0;1;0;0;7;;;;105955;;53498;;;3570
MCO;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;35;19331;4540;1665;19025;28;10220;1284;50;5622;20;7300;1709;373;4713;83;36851;7533;2088;29360;;7;;;112;4;458;2;398;;;6;863;;;112;0;1;1;1;1;1;1;0;0;;21;28;;20092;782;30138;;4454;1390
MCO;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;148;55954;6787;1495;45891;23;8391;1479;73;6981;20;7300;1139;206;3757;191;71645;9405;1774;56629;0;315;;;2786;6;3573;0;0;;;6;3888;;;2786;1;1;1;1;1;1;1;1;1;240;240;60;90;51127;2403;46364;1384;3104;19871
MCO;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;154;56154;11799;2260;46648;35;12775;2329;42;10631;32;11680;2766;117;9614;221;80609;16894;2419;66893;17;2914;;;21397;15;1379;1;1282;;;33;5575;;;21397;1;1;1;1;0;1;1;0;0;60;;40;;63338;2383;42508;10;6602;5149
MCO;2022;130008253;CLINIQUE DE VITROLLES;130001084;0;0;0;0;0;39;14235;5332;4494;2329;45;16425;1212;53;4433;84;30660;6544;4547;6762;;0;;;295;18;369;0;24;;;18;393;;;295;;;;;;;;;;;;;;;;;;;
MCO;2022;130034002;DIAVERUM PROVENCE SALON;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10474;;0;;0;;;;0;;;10474;;;;;;;;;;;;;;;;;;;
MCO;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7830;;0;;0;;;;0;;;7830;;;;;;;;;;;;;;;;;;;
MCO;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;8632;;0;;0;;;;0;;;8632;;;;;;;;;;;;;;;;;;;
MCO;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21409;;0;;0;;;;0;;;21409;;;;;;;;;;;;;;;;;;;
MCO;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;26870;;0;;0;;;;0;;;26870;;;;;;;;;;;;;;;;;;;
MCO;2022;130041767;EUROMED CARDIO;130041262;37;13505;3184;454;9421;;;0;0;0;;;0;0;0;37;13505;3184;454;9421;;0;;;46;;0;;0;;;;0;;;46;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;42;15330;3105;40;7478;;;0;0;0;;;0;0;0;42;15330;3105;40;7478;2;232;;;0;;0;;0;;;2;232;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;130043664;HOPITAL EUROPEEN;130002157;224;60592;9163;1563;58842;147;35942;5882;37;23285;;;0;0;0;371;96534;15045;1600;82127;42;12203;;;11968;49;10995;;0;;;91;23198;;;11968;1;1;1;1;1;0;1;1;1;180;34;;50;168860;0;106561;0;0;5307
MCO;2022;130044753;CLINIQUE MONTICELLI VELODROME;130810336;;;0;0;0;21;5035;4034;3259;918;;;0;0;0;21;5035;4034;3259;918;;0;;;0;36;9847;;0;;;36;9847;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130045263;VILLA IZOI;130007487;14;5110;123;1;4834;;;0;0;0;;;0;0;0;14;5110;123;1;4834;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;5;1825;28;0;195;30;10635;1472;40;5224;;;0;0;0;35;12460;1500;40;5419;8;234;;;301;18;5235;;0;;;26;5469;;;301;0;0;0;0;0;0;0;0;0;;;;;;;762;;;0
MCO;2022;130780521;APHM HOPITAL NORD;130786049;446;148536;25810;5007;118090;204;71718;8560;67;52469;55;20002;4017;144;18546;705;240256;38387;5218;189105;41;6798;;;23802;33;6012;14;1581;;;88;14391;;;23802;1;1;1;1;0;1;1;1;1;139;;60;90;166462;6719;115586;12;4285;36611
MCO;2022;130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;220020739;50;18250;804;18;12191;;;0;0;0;;;0;0;0;50;18250;804;18;12191;8;315;;;109;;0;;0;;;8;315;;;109;;;;;;;;;;;;;;1163;;;;;
MCO;2022;130781370;CLINIQUE JEANNE D'ARC;130000532;6;1464;220;3;451;;;0;0;0;;;0;0;0;6;1464;220;3;451;;0;;;1;;0;;0;;;;0;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;115;41975;5698;35;31016;90;32850;3380;90;12101;0;0;0;0;0;205;74825;9078;125;43117;14;1433;0;0;3679;41;8983;0;0;0;0;55;10416;0;0;3679;;;;;;;;;;;;;;;;;;;
MCO;2022;130781867;CLINIQUE DE LA CIOTAT;130000813;;;0;0;0;37;13505;1085;72;2193;;;0;0;0;37;13505;1085;72;2193;;0;;;4702;27;6487;;0;;;27;6487;;;4702;;;;;;;;;;;;;;1250;;154;;;
MCO;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;28;7957;1828;196;7957;6;538;152;11;538;;;0;0;0;34;8495;1980;207;8495;;0;;;43;30;4925;;0;;;30;4925;;;43;;;;;;;;;;;;;;;;;;;
MCO;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;64;23360;3968;544;19820;64;23360;2397;534;8420;;;0;0;0;128;46720;6365;1078;28240;;0;;;34;32;6171;;0;;;32;6171;;;34;;;;;;;;;;;;;;;;;;;
MCO;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;6;2076;284;37;743;22;7612;7672;6565;3020;0;0;0;0;0;28;9688;7956;6602;3763;6;0;0;;327;16;0;0;0;;;22;0;0;;327;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130782675;CLINIQUE VIGNOLI;130001233;;;0;0;0;19;6935;923;20;3037;;;0;0;0;19;6935;923;20;3037;;0;;;61;39;6905;;0;;;39;6905;;;61;;;;;;;;;;;;;;;;;;;
MCO;2022;130783152;CLINIQUE SAINTE ELISABETH;130001365;26;7957;573;7;7927;0;0;0;0;0;0;0;0;0;0;26;7957;573;7;7927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;198;68238;10519;110;76371;146;48828;2701;35;11602;71;23607;4846;173;21621;415;140673;18066;318;109594;108;6210;;;40084;25;2222;18;3955;;;151;12387;;;40084;1;1;1;1;0;0;0;0;0;;;;;162169;7134;66833;22;5851;23499
MCO;2022;130783293;APHM HOPITAL LA TIMONE;130786049;600;205595;37716;7134;186576;310;111529;11487;194;72169;;;0;0;0;910;317124;49203;7328;258745;109;16340;;;36662;28;1448;;0;;;137;17788;;;36662;1;;0;1;1;0;1;0;1;;75;;90;191643;2;136202;6422;3;40562
MCO;2022;130783327;CLINIQUE BOUCHARD;130001415;62;22630;5961;2085;15179;42;15330;2313;215;4579;38;13870;2359;235;9508;142;51830;10633;2535;29266;0;0;;;19886;50;10152;;0;;;50;10152;;;19886;;;;;;;;;;;;;;;;;;;
MCO;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;29;10585;1514;6;6174;20;7300;428;6;1005;0;0;0;0;0;49;17885;1942;12;7179;12;2696;;;726;18;5916;1;50;;;31;8662;;;726;1;1;1;1;1;1;1;1;1;90;20;5;7;59167;;;;;49288
MCO;2022;130783723;CLINIQUE JUGE;130001456;;;0;0;0;57;18180;2789;36;6084;;;0;0;0;57;18180;2789;36;6084;;0;;;0;53;18863;;0;;;53;18863;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;134;48910;5809;370;35035;170;62050;7384;178;37853;0;;62;1;110;304;110960;13255;549;72998;79;75;;;13669;18;6704;0;1;;;97;6780;;;13669;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;49;15259;1240;6;12151;32;11052;1239;1;4652;;;0;0;0;81;26311;2479;7;16803;51;8277;;;8505;6;497;;0;;;57;8774;;;8505;0;0;0;0;0;0;0;1;1;;;;;62817;0;36417;91;0;4699
MCO;2022;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;48515;;0;;0;;;;0;;;48515;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;87;31755;5008;49;31943;67;24455;2404;152;9014;55;20075;5748;1921;14652;209;76285;13160;2122;55609;0;0;;;6579;38;15668;0;0;;;38;15668;;;6579;;;;;;;;;;;;;;18520;;;;;
MCO;2022;130784903;CLINIQUE LA PHOCEANNE;130002041;43;15695;1476;3;12061;2;730;0;0;0;;;0;0;0;45;16425;1476;3;12061;;0;;;0;8;3709;;0;;;8;3709;;;0;1;;;;1;;1;1;;;;;;;;;;;
MCO;2022;130785389;CLINIQUE CHANTECLER;130002173;1;331;7;0;72;57;18900;1621;61;4517;;;0;0;0;58;19231;1628;61;4589;;0;;;59;30;9368;;0;;;30;9368;;;59;;;;;;;;;;;;;;;;;;;
MCO;2022;130785652;HOPITAL SAINT JOSEPH;130014228;354;129210;22050;2254;117423;153;55845;8219;155;41897;72;26280;5854;74;21253;579;211335;36123;2483;180573;49;3566;;;12969;85;16137;;0;;;134;19703;;;12969;1;1;1;1;1;1;1;1;1;44;38;30;29;183692;12031;157819;1043;14477;55571
MCO;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;51;18615;2320;17;23419;42;15330;367;12;1548;;;0;0;0;93;33945;2687;29;24967;;0;;;1716;25;6497;;0;;;25;6497;;;1716;;;;;;;;;;;;;;182;;;;;
MCO;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;60;21900;3927;60;28641;122;44530;9133;0;28768;;;20;1;52;182;66430;13080;61;57461;;8312;;;11451;41;16004;;0;;;41;24316;;;11451;;;;;;;;;;;;;;;;;;;
MCO;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;12;4392;522;21;2820;20;7320;361;50;650;62;22800;3044;9;14046;94;34512;3927;80;17516;2;387;;;4;4;619;;0;;;6;1006;;;4;0;0;0;0;0;0;0;1;0;;;;;4600;6000;;;;
MCO;2022;130786742;HIA LAVERAN;750821092;72;26280;5552;797;24965;36;13140;1864;41;8016;0;0;0;0;0;108;39420;7416;838;32981;3;747;0;0;351;14;1960;0;0;0;0;17;2707;0;0;351;1;;1;1;0;0;1;1;1;;;;;28220;0;39131;1463;0;7048
MCO;2022;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;32;11680;786;1;7766;;;0;0;0;;;0;0;0;32;11680;786;1;7766;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;125;45079;6875;442;36380;85;29659;5552;637;17416;;;0;0;0;210;74738;12427;1079;53796;45;7044;;;5372;13;2053;;0;;;58;9097;;;5372;1;0;1;1;1;1;1;0;0;;;;;71810;1497;35020;17;1011;13434
MCO;2022;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;43;15695;791;7;12125;;;0;0;0;;;0;0;0;43;15695;791;7;12125;5;792;;;0;;0;;0;;;5;792;;;0;1;1;0;0;1;0;0;0;0;;;;;1029;;144;0;;
MCO;2022;130809809;CHP AUBAGNE;130007156;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;23151;;0;;0;;;;0;;;23151;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;130810740;CLINIQUE AXIUM;130007362;47;17155;1318;82;8898;62;22630;3788;74;9741;;;0;0;0;109;39785;5106;156;18639;4;455;;;599;40;25741;;0;;;44;26196;;;599;;;;;;;;;;;;;;;;;;;
MCO;2022;130811102;LA MAISON;130007487;24;8760;297;1;7585;;;0;0;0;;;0;0;0;24;8760;297;1;7585;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;225;81675;11953;3153;54926;34;12197;1799;135;8762;30;10950;1988;269;7106;289;104822;15740;3557;70794;13;1456;;;11178;10;1910;;0;;;23;3366;;;11178;1;1;1;1;1;1;1;1;1;;;;;28062;5261;35646;0;4809;1743
MCO;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;677;243207;37287;7183;208638;369;112560;17086;1972;80554;82;29930;4785;208;22589;1128;385697;59158;9363;311781;107;15355;;;41668;54;9008;2;349;;;163;24712;;;41668;1;1;1;1;1;1;1;1;1;150;116;70;57;243620;4990;163653;1304;5470;62071
MCO;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;81;24474;4565;795;27920;15;4300;856;24;2164;0;0;0;0;0;96;28774;5421;819;30084;2;1005;0;0;11;8;1537;0;0;0;0;10;2542;0;0;11;;;1;;0;1;;;1;260;0;52;90;23784;3378;35002;;8740;15514
MCO;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;4;1460;36;1;313;50;18250;1406;60;4016;;;0;0;0;54;19710;1442;61;4329;;0;;;54;34;5009;;0;;;34;5009;;;54;;;;;;;;;;;;;;;;;;;
MCO;2022;140000340;CENTRE SSR BETHARRAM HEROUVILLE;140025800;14;4896;181;5;3940;;;0;0;0;;;0;0;0;14;4896;181;5;3940;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
