BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;N2800;4;;;;;
PERINAT_P;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;NAUT;2;;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;M1030;1.23;;1;0;1;0
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;M1140;3.21;;0;1;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;M2050;7.56;;1;0;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;MIVG;0.19;;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;N2200;3.34;;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;N2340;8.75;;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;N2530;29.45;;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;N2700;1;;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;N2800;36.98;1;;;;
PERINAT_P;2022;110000023;CH CARCASSONNE;110780061;NAUT;5.65;;;;;
PERINAT_P;2022;110000056;CH NARBONNE;110780137;M1140;5;;0;1;;
PERINAT_P;2022;110000056;CH NARBONNE;110780137;M2050;4.71;1;1;1;;
PERINAT_P;2022;110000056;CH NARBONNE;110780137;N2200;1.53;;;;;
PERINAT_P;2022;110000056;CH NARBONNE;110780137;N2800;19.31;;;;;
PERINAT_P;2022;110000056;CH NARBONNE;110780137;NAUT;24.12;;;;;
PERINAT_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M1140;2;;;;;
PERINAT_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M2050;1;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1030;3.5;;1;0;0;0
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1140;4.45;;1;0;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M2050;7.88;;1;0;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;MIVG;0.1;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2200;1.12;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2340;13.49;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2530;22.47;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2700;0.58;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2800;28.71;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N280H;28.71;;;;;
PERINAT_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NAUT;12.96;;;;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M1030;;;;1;;0
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M1140;1.38;;;;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M2050;0.26;;;1;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2200;0.29;;;;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2530;6.25;;;;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2800;11.03;;;;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N280H;11.03;;;;;
PERINAT_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;NAUT;8.81;;;;;
PERINAT_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;M1140;0.4;;0;0;;
PERINAT_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;M2050;0.6;;;;;
PERINAT_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2800;1.5;;;;;
PERINAT_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;NAUT;2.2;;;;;
PERINAT_P;2022;120004569;CH MILLAU;120004528;M1030;;;1;0;0;0
PERINAT_P;2022;120004569;CH MILLAU;120004528;M1140;;;0;1;;
PERINAT_P;2022;120004569;CH MILLAU;120004528;M2050;1.13;;0;1;;
PERINAT_P;2022;120004569;CH MILLAU;120004528;MIVG;0.02;;;;;
PERINAT_P;2022;120004569;CH MILLAU;120004528;N2800;9.11;;;;;
PERINAT_P;2022;120004569;CH MILLAU;120004528;N280H;9.11;;;;;
PERINAT_P;2022;120004569;CH MILLAU;120004528;NAUT;1.01;;;;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M1030;0.15;;0;1;0;1
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M1140;1.19;;0;1;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M2050;0.71;;0;1;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;MAUT;0.83;;;;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2530;5.66;;;;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2800;7.36;;;;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N280H;7.36;;;;;
PERINAT_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NAUT;0.33;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1030;3.71;;1;;1;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1140;2.33;;1;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M2050;7.2;;1;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;MIVG;0.64;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2200;29.51;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2340;20.09;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2530;26.86;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2700;3.85;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2800;30.63;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N280H;30.63;;;;;
PERINAT_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NAUT;72.15;;;;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M1140;4.3;;1;0;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M2050;7.7;;1;0;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2200;1.82;;;;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2530;24.78;;;;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2700;0.43;;;;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2800;27.42;;;;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N280H;21.57;;;;;
PERINAT_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NAUT;2.5;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;M1030;6.62;;1;0;0;0
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;M1140;5.8;;1;0;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;M2050;4.05;;1;0;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;MIVG;0.33;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2200;2.6;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2340;9.67;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2530;15.06;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2700;0.82;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2800;24.23;;;;;
PERINAT_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;NAUT;17.41;;;;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M1030;;;1;0;0;0
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M1140;2.2;;0;1;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M2050;5.2;;0;1;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;MIVG;6.2;;;;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2530;15.9;;;;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2700;0.7;;;;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2800;18.15;;;;;
PERINAT_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NAUT;7.4;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;M2050;0.75;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;MIVG;0.05;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2200;0.88;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2340;2.8;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2530;15.25;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2700;0.86;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2800;17.92;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N280H;17.92;;;;;
PERINAT_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;NAUT;3.95;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1030;1;;1;;0;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1140;7.32;;1;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M2050;9.41;;1;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;MIVG;0.1;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2200;14.65;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2340;12.23;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2530;24.5;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2700;0.5;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2800;30.42;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N280H;15;;;;;
PERINAT_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NAUT;36.45;;;;;
PERINAT_P;2022;130008253;CLINIQUE DE VITROLLES;130001084;M1030;;;1;0;1;0
PERINAT_P;2022;130008253;CLINIQUE DE VITROLLES;130001084;M1140;3.78;0;0;1;;
PERINAT_P;2022;130008253;CLINIQUE DE VITROLLES;130001084;M2050;3.83;;1;0;;
PERINAT_P;2022;130008253;CLINIQUE DE VITROLLES;130001084;N2200;2;;;;;
PERINAT_P;2022;130008253;CLINIQUE DE VITROLLES;130001084;N2530;10.11;;;;;
PERINAT_P;2022;130008253;CLINIQUE DE VITROLLES;130001084;N2800;17.02;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;M1030;1.6;;1;1;1;1
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;M1140;7.79;;1;1;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;M2050;2.61;;1;1;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;MAUT;2.18;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;MIVG;0.91;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;N2200;45.65;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;N2340;46.77;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;N2530;29.21;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;N2700;2.79;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;N2800;26.25;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;N280H;26.25;;;;;
PERINAT_P;2022;130780521;APHM HOPITAL NORD;130786049;NAUT;51.48;;;;;
PERINAT_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;MIVG;;3;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M1140;10.54;;1;1;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M2050;12.52;;1;1;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;MAUT;1.34;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;MIVG;0.8;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2200;57.84;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2340;66.65;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2530;43.78;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2700;4.26;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2800;64.16;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N280H;64.16;;;;;
PERINAT_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;60.32;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;M1030;;16;1;0;0;1
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;M1140;;11;1;0;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;M2050;;19;1;0;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;MIVG;;5;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2200;6.4;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2340;3.52;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2530;5.52;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2700;1;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2800;28.33;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N280H;15.44;;;;;
PERINAT_P;2022;130783327;CLINIQUE BOUCHARD;130001415;NAUT;9.6;;;;;
PERINAT_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;M1140;0.2;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M1030;10;;1;0;1;0
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M1140;6;;1;0;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M2050;22;;1;0;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2200;4;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2340;10;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2530;22;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2700;1;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2800;36;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N280H;26;;;;;
PERINAT_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;NAUT;4;;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;M1140;;7;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;M2050;;10;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2200;6.04;;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2340;0.04;;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2530;9.74;;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2800;94.14;;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N280H;21;;;;;
PERINAT_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;NAUT;13.25;;;;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M1030;;5;1;0;1;0
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M1140;6.75;;1;0;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M2050;;9;1;0;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2200;12.58;;;;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2340;4.97;;;;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2530;23.54;;;;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2700;1;;;;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2800;33.92;;;;;
PERINAT_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N280H;12;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1140;5.05;;1;0;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M2050;6.07;;0;1;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MIVG;0.3;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2200;17.23;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2340;8.28;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2530;13.75;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2700;0.72;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2800;23.65;;;;;
PERINAT_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;22.94;;;;;
PERINAT_P;2022;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;MAUT;0.2;;;;;
PERINAT_P;2022;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N2700;0.2;;;;;
PERINAT_P;2022;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N2800;1.49;;;;;
PERINAT_P;2022;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;NAUT;0.2;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M1030;;;1;0;1;0
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M1140;10.14;;1;0;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M2050;5.28;;1;0;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;MIVG;0.67;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2200;15.32;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2340;55.67;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2530;70.18;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2700;2.37;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2800;64.98;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N280H;17.51;;;;;
PERINAT_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;NAUT;47.5;;;;;
PERINAT_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M2050;0.95;;;;;
PERINAT_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2200;0.1;;;;;
PERINAT_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2700;0.1;;;;;
PERINAT_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2800;2;;;;;
PERINAT_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NAUT;0.86;;;;;
PERINAT_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M1140;0.1;;0;0;;
PERINAT_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2700;0.2;;;;;
PERINAT_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2800;2.4;;;;;
PERINAT_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NAUT;1.1;;;;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1030;;18;1;1;0;0
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1140;;8;;1;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2050;;10;1;1;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2340;4.84;;;;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2530;21.04;;;;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2700;0.5;;;;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2800;24.84;;;;;
PERINAT_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;NAUT;1;;;;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1140;0.65;;0;1;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2050;3.07;;0;1;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;MAUT;0.2;;;;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2530;5.43;;;;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2700;0.2;;;;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2800;15.86;;;;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N280H;5.85;;;;;
PERINAT_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;NAUT;8.71;;;;;
PERINAT_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M1140;1.2;;0;0;;
PERINAT_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M2050;1.3;;0;0;;
PERINAT_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N2800;3.44;;;;;
PERINAT_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;NAUT;2.98;;;;;
PERINAT_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;M2050;;1;0;0;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M1030;0.14;0;0;1;;0
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M1140;1;0;0;1;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M2050;2;0;0;1;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;MIVG;0.12;0;;;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2530;5.82;;;;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2800;9.72;;;;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N280H;8;;;;;
PERINAT_P;2022;150000032;CH DE SAINT-FLOUR;150780088;NAUT;6.33;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;M1030;1;;1;0;0;0
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;M1140;1.22;;0;1;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;M2050;2.45;;0;1;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;N2200;1.39;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;N2340;4.87;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;N2530;13.12;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;N2700;0.5;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;N2800;18.42;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;N280H;8.22;;;;;
PERINAT_P;2022;150000040;CH HENRI MONDOR;150780096;NAUT;19.96;;;;;
PERINAT_P;2022;150000164;CH DE MAURIAC;150780468;N2530;1;;;;;
PERINAT_P;2022;150000164;CH DE MAURIAC;150780468;N2800;2;;;;;
PERINAT_P;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;M2050;1;1;;;;
PERINAT_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1030;;;1;1;0;0
PERINAT_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1140;1.35;;1;1;;
PERINAT_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M2050;4.65;;1;1;;
PERINAT_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;MAUT;0.02;;;;;
PERINAT_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2200;15.45;;;;;
PERINAT_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2340;8.4;;;;;
