BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;MOD;COMSMUR
URGENCES_P;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N3120;0.05;;;
URGENCES_P;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N9999;20.05;;;
URGENCES_P;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;NINF;13;;3;1
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;M9999;7.42;;1;1
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;N1220;2.7;;3;1
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;N2120;2.09;;;0
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;N2500;24.2;;;
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;N2620;9.56;;;0
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;N3120;0.1;;;
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;N9999;74.09;;;
URGENCES_P;2022;110000023;CH CARCASSONNE;110780061;NINF;35.44;;;0
URGENCES_P;2022;110000049;CH JP CASSABEL;110780087;M9999;8.62;;;
URGENCES_P;2022;110000049;CH JP CASSABEL;110780087;N1220;0.42;;;
URGENCES_P;2022;110000049;CH JP CASSABEL;110780087;N2500;6.91;;;
URGENCES_P;2022;110000049;CH JP CASSABEL;110780087;N9999;18.51;;;
URGENCES_P;2022;110000049;CH JP CASSABEL;110780087;NINF;10.68;;;
URGENCES_P;2022;110000056;CH NARBONNE;110780137;M1140;;;3;0
URGENCES_P;2022;110000056;CH NARBONNE;110780137;M9999;15.74;;3;1
URGENCES_P;2022;110000056;CH NARBONNE;110780137;N1220;10.14;;3;1
URGENCES_P;2022;110000056;CH NARBONNE;110780137;N2120;2.1;;1;1
URGENCES_P;2022;110000056;CH NARBONNE;110780137;N2500;12.95;;;
URGENCES_P;2022;110000056;CH NARBONNE;110780137;N2620;;;3;1
URGENCES_P;2022;110000056;CH NARBONNE;110780137;N9999;61.53;;;
URGENCES_P;2022;110000056;CH NARBONNE;110780137;NINF;20.59;;3;1
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M9999;0.56;;;
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N1220;2.6;;;
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2120;0.7;;;
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2500;2.5;;;
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N3120;0.1;;;
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N9999;16.9;;;
URGENCES_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NINF;11;;;
URGENCES_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M9999;5;3;;
URGENCES_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N1220;1;;;
URGENCES_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2120;1;;;
URGENCES_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2500;3.34;;;
URGENCES_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N9999;13.65;;;
URGENCES_P;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;NINF;7.31;;;
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M9999;18.38;;1;1
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N1220;2.65;;;1
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2120;1.07;;;1
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;18.96;;;
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N3120;1.76;;;
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N9999;55.35;;;
URGENCES_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NINF;30.4;;;1
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M9999;5.24;;2;1
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N1220;1.88;;;1
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2120;0.5;;2;1
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2500;6.04;;;
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2620;;;;1
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N9999;12.37;;;
URGENCES_P;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;NINF;3.95;;2;1
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;M9999;6.89;;3;1
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N1220;1;;3;1
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2120;0.5;;3;1
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2500;5.35;;;
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N3120;0.2;;;
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N9999;21.4;;;
URGENCES_P;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;NINF;13.35;;3;1
URGENCES_P;2022;120004569;CH MILLAU;120004528;M9999;5.54;;;
URGENCES_P;2022;120004569;CH MILLAU;120004528;N2120;0.5;;;
URGENCES_P;2022;120004569;CH MILLAU;120004528;N2500;5.47;;;
URGENCES_P;2022;120004569;CH MILLAU;120004528;N9999;14.25;;;
URGENCES_P;2022;120004569;CH MILLAU;120004528;NINF;8.24;;;
URGENCES_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M9999;3.93;;;1
URGENCES_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N1220;0.27;;;0
URGENCES_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2120;0.25;;;
URGENCES_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2500;3.79;;;
URGENCES_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N9999;11.66;;;
URGENCES_P;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NINF;7.35;;1;1
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1140;0.58;;;
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M9999;10.65;;3;1
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N1220;4.78;;1;1
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2120;2.13;;;0
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;51.61;;;
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2620;1;;;0
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N9999;129.07;;;
URGENCES_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NINF;54.65;;1;1
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M9999;13.5;;;1
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N1220;2.69;;3;1
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2120;0.9;;3;1
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2500;14.52;;;
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2620;13.15;;;0
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N3120;1;;;
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N9999;60.37;;;
URGENCES_P;2022;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NINF;28.11;;3;1
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;M9999;15.21;;2;1
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N1220;2.55;;2;1
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2120;0.6;;2;1
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2500;14.11;;;
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2620;8.75;;2;1
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;N9999;63.88;;;
URGENCES_P;2022;130001225;HOPITAL DU PAYS SALONAIS;130782634;NINF;34.45;;2;1
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M9999;8.37;;3;1
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N1220;1;;3;1
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2120;0.9;;3;1
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2500;4.22;;;
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2620;1;;;0
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N9999;26.96;;;
URGENCES_P;2022;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NINF;16.97;;3;1
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;M9999;8.03;;;
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N1220;2;;;
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2120;0.79;;;
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2500;19.22;;;
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N3120;0.5;;;
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N9999;58.26;;;
URGENCES_P;2022;130002827;CH JOSEPH IMBERT D'ARLES;130789274;NINF;30.29;;;
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M9999;10.85;;3;1
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N1220;7.49;;;0
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2120;0.96;;;
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;16.95;;;
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2620;6.64;;;0
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N9999;73.34;;;
URGENCES_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NINF;35.5;;3;1
URGENCES_P;2022;130043664;HOPITAL EUROPEEN;130002157;M9999;0;19;;
URGENCES_P;2022;130043664;HOPITAL EUROPEEN;130002157;N1220;4.08;;;
URGENCES_P;2022;130043664;HOPITAL EUROPEEN;130002157;N2120;0.96;;;
URGENCES_P;2022;130043664;HOPITAL EUROPEEN;130002157;N2500;10.84;;;
URGENCES_P;2022;130043664;HOPITAL EUROPEEN;130002157;N9999;71.47;;;
URGENCES_P;2022;130043664;HOPITAL EUROPEEN;130002157;NINF;45.82;;;
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;M1140;2.9;;3;1
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;M9999;20.34;;3;1
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;N1220;1.27;;;0
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;N2120;6.24;;;0
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;N2500;65.26;;;
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;N3120;2;;;
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;N9999;195.1;;;
URGENCES_P;2022;130780521;APHM HOPITAL NORD;130786049;NINF;100.52;;;0
URGENCES_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M9999;0;10;;0
URGENCES_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N1220;3;;;0
URGENCES_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2120;1;;;0
URGENCES_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N3120;0.2;;;
URGENCES_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N9999;16.2;;;
URGENCES_P;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;NINF;12;;;0
URGENCES_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;M9999;3.88;;;
URGENCES_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N1220;1.92;;;0
URGENCES_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2120;0.45;;;0
URGENCES_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2500;4.38;;;
URGENCES_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N9999;17.24;;;
URGENCES_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;NINF;8.19;;;0
URGENCES_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M9999;2.6;7;;
URGENCES_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N1220;0.06;;;
URGENCES_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2120;0.66;;;
URGENCES_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N9999;14.98;;;
URGENCES_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;NINF;14.26;;;
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;M9999;17.82;;1;0
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N1220;0.83;;;
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2120;4.05;;;
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2500;84.41;;;
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2620;1;;;
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N9999;209.48;;;
URGENCES_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;NINF;101.63;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M9999;6;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N1220;6;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2120;1;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2500;3;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2620;2;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N3120;0.25;;;
URGENCES_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;NINF;15;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;M9999;17.77;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N1220;13.77;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2120;2;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2500;14.43;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2620;7.38;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N9999;117.19;;;
URGENCES_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;NINF;62.58;;;
URGENCES_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M9999;;10;;
URGENCES_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N1220;3;;;
URGENCES_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2120;1;;;
URGENCES_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2620;1;;;
URGENCES_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N9999;28.91;;;
URGENCES_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;NINF;23.91;;;
URGENCES_P;2022;130786742;HIA LAVERAN;750821092;M9999;7;;;
URGENCES_P;2022;130786742;HIA LAVERAN;750821092;N2120;1;;;
URGENCES_P;2022;130786742;HIA LAVERAN;750821092;N2500;16;;;
URGENCES_P;2022;130786742;HIA LAVERAN;750821092;N9999;45;;;
URGENCES_P;2022;130786742;HIA LAVERAN;750821092;NINF;28;;;
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1140;3.1;;1;0
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M9999;3.48;;1;0
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N1220;1.8;;;
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2120;1;;;
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2500;12.31;;;
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2620;2;;;
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N9999;77.51;;;
URGENCES_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NINF;34.43;;;
URGENCES_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;11.33;;1;1
URGENCES_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N1220;3.84;;;
URGENCES_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;1;;;
URGENCES_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2500;22.98;;;
URGENCES_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;54.81;;;
URGENCES_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NINF;26.99;;;
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M1140;4.47;;;0
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M3020;1;;;
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M9999;20.34;;;0
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N1220;3.87;;;0
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2120;4.38;;;0
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2500;41.31;;;
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N9999;135.34;;;
URGENCES_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;NINF;76.74;;;0
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M9999;3.32;;;
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N1220;1.19;;;
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2120;0.17;;;
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2500;8.2;;;
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2620;0.75;;;
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N9999;19.61;;;
URGENCES_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NINF;9.2;;;
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;6.6;;3;1
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N1220;1;;3;1
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;1;;3;1
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2500;4;;;
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2620;8;;3;1
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;28;;;
URGENCES_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NINF;12;;3;1
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M9999;;8;;
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N1220;3;;;
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2120;0.5;;;
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2500;5.53;;;
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N3120;0.1;;;
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N9999;17.2;;;
URGENCES_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;NINF;8.07;;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M9999;3.12;5;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N1220;4.73;;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2120;1.02;;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2500;6.4;;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2620;0.46;;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N9999;28.54;;;
URGENCES_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NINF;15.93;;;
URGENCES_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M9999;6.64;;2;1
URGENCES_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N1220;1.92;;2;1
URGENCES_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2120;0.9;;2;1
URGENCES_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2500;10.24;;;
URGENCES_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N9999;28.47;;;
URGENCES_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;NINF;15.41;;2;1
URGENCES_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M9999;10.86;;2;1
URGENCES_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N2120;0.8;;2;1
URGENCES_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N2500;3.16;;;
URGENCES_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N3120;0.05;;;
URGENCES_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N9999;34.86;;;
URGENCES_P;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;NINF;19.16;;2;1
URGENCES_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M9999;3.25;0;3;1
URGENCES_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N1220;1.8;;;0
URGENCES_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2120;0.8;;;0
URGENCES_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2500;6.2;;;
URGENCES_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N9999;17.35;;;
URGENCES_P;2022;150000032;CH DE SAINT-FLOUR;150780088;NINF;7.63;;3;1
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;M9999;24.88;;;1
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;N1220;3;;;
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;N2120;1.15;;;
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;N2500;19.65;;;
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;N3120;0.29;;;
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;N9999;61.99;;;
URGENCES_P;2022;150000040;CH HENRI MONDOR;150780096;NINF;27.93;;;
URGENCES_P;2022;150000164;CH DE MAURIAC;150780468;M9999;6.83;;3;1
URGENCES_P;2022;150000164;CH DE MAURIAC;150780468;N1220;1;;;
URGENCES_P;2022;150000164;CH DE MAURIAC;150780468;N2120;1;;3;1
URGENCES_P;2022;150000164;CH DE MAURIAC;150780468;N2500;11.78;;;
URGENCES_P;2022;150000164;CH DE MAURIAC;150780468;N9999;27.63;;;
URGENCES_P;2022;150000164;CH DE MAURIAC;150780468;NINF;13.85;;;
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1140;3.5;;;0
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M9999;13.63;;2;1
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N1220;2.08;;;0
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2120;3.05;;;0
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2500;31.83;;;
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N9999;95.98;;;
URGENCES_P;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NINF;56.01;;2;1
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M9999;4.29;;2;1
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N1220;1;;2;1
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2120;0.3;;2;1
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2500;4.62;;;
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2620;2;;2;1
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N9999;15.33;;;
URGENCES_P;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NINF;7.41;;2;1
URGENCES_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;M9999;5.76;;2;1
URGENCES_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N1220;0.75;;2;1
URGENCES_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2120;0.75;;2;1
URGENCES_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2500;8.66;;;
URGENCES_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N9999;17.82;;;
URGENCES_P;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NINF;7.66;;2;1
