BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;REAADU;8;;2920;288;292;13;3289;5;42;45;4.24;;;;15.24;;11.91;;0.35;;4.25;
REA;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;SITOT;6;;2190;461;;;1508;;;;;;;;;;;;;;;
REA;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;SURVADU;4;4;1460;54;;;291;;;;2.12;;;;7.62;;5.95;;0.15;;2.13;
REA;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;USIC;6;;2190;461;;;1508;;;;1;;0.25;;6.15;;6.15;;0.25;;0.9;
REA;2022;130041767;EUROMED CARDIO;130041262;SITOT;12;;4380;965;;;3505;;;;;;;;;;;;;;;
REA;2022;130041767;EUROMED CARDIO;130041262;USIC;12;;4380;965;;;3505;;;;;7;;;12.86;;10.92;;;;1.56;
REA;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;SITOT;16;;5840;1112;;;3713;;;;;;;;;;;;;;;
REA;2022;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;USIC;16;;5840;1112;;;3713;;;;1;1;1;0;14;0;7;0;;;;
REA;2022;130043664;HOPITAL EUROPEEN;130002157;REAADU;20;;6990;559;587;13;5929;16;44;60;0.9;10;0;0;93.39;;43.09;;0;;16.45;
REA;2022;130043664;HOPITAL EUROPEEN;130002157;SURVADU;20;11;7235;721;;;5741;;;;;;;;;;;;;;;
REA;2022;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;SURVADU;5;;1825;48;;;195;;;;;2;1;;4.8;;4.8;;;1;2.4;
REA;2022;130780521;APHM HOPITAL NORD;130786049;AUTSI;2;;730;2547;;;773;;;;0;;;;;;;;;;;
REA;2022;130780521;APHM HOPITAL NORD;130786049;REAADU;39;;14836;1808;1943;161;12685;14;36;135;28.8;;8.03;;123.17;;63.33;;;;24.99;
REA;2022;130780521;APHM HOPITAL NORD;130786049;SITOT;14;;4553;3996;;;3476;;;;;;;;;;;;;;;
REA;2022;130780521;APHM HOPITAL NORD;130786049;SURVADU;9;;3244;1023;;;2586;;;;4.59;;1.58;;24.52;;19.79;;;;7.61;
REA;2022;130780521;APHM HOPITAL NORD;130786049;SURVENF;1;;368;17;;;246;;;;0.27;;;;;;;;;;;
REA;2022;130780521;APHM HOPITAL NORD;130786049;USIC;12;;3823;1449;;;2703;;;;2.88;;1;;14.93;;12.86;;;;3.39;
REA;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;REAADU;12;;4380;291;305;13;2911;15;35;50;;5;0;;19.78;;12.79;;;2;;1
REA;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;SITOT;8;8;2920;754;;;2440;;;;;;;;;;;;;;;
REA;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;SURVADU;30;;10950;1052;;;4534;;;;;37;0;;16;;10;;;1;;1
REA;2022;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;USIC;8;8;2920;754;;;2440;;;;;37;0;;8;;4.78;;;1;;1
REA;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;SURVADU;;;;207;;;1418;;;;;;;;;;;;;;;
REA;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;REAADU;0;;;47;47;2;516;21;32;4;0;0;;;;;;;;;;
REA;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;SITOT;8;;2920;1035;;;3425;;;;;;;;;;;;;;;
REA;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;SURVADU;16;;5840;727;;;4879;;;;;10;;;16.57;;7.66;;;;;
REA;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;USIC;8;;2920;1035;;;3425;;;;;11;;;;;;;;;;
REA;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;SURVADU;5;;1730;73;;;305;;;;0.8;4;0.4;;6.21;;0.8;;;1;0.15;
REA;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;AUTSI;12;;4362;518;;;2964;;;;0.2;;;;;;;;;;;
REA;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;REAADU;0;;0;0;0;0;0;0;0;0;0.3;;;;18.02;;11.24;;;;3;
REA;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;SITOT;12;0;4362;518;;;2964;;;;;;;;;;;;;;;
REA;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;SURVADU;4;;1460;140;;;683;;;;0;;;;;;;;;;;
REA;2022;130783293;APHM HOPITAL LA TIMONE;130786049;AUTSI;2;;730;3163;;;823;;;;;;;;;;;;;;;
REA;2022;130783293;APHM HOPITAL LA TIMONE;130786049;REAADU;62;;23206;2860;3036;247;20635;13;35;130;23.59;;10.05;;202.9;;122.23;;;;18.98;
REA;2022;130783293;APHM HOPITAL LA TIMONE;130786049;SITOT;34;0;11620;5322;;;8944;;;;;;;;;;;;;;;
REA;2022;130783293;APHM HOPITAL LA TIMONE;130786049;SIUNV;12;;3590;925;;;3052;;;;3.22;;1.67;;26.21;;25.52;;;;5.89;
REA;2022;130783293;APHM HOPITAL LA TIMONE;130786049;SURVADU;51;;17384;3567;;;11667;;;;5.6;;1;;46.64;;31.07;;;;1;
REA;2022;130783293;APHM HOPITAL LA TIMONE;130786049;USIC;20;0;7300;1234;;;5069;;;;;;;;;;;;;;;
REA;2022;130783327;CLINIQUE BOUCHARD;130001415;REAADU;9;;3285;155;164;4;1730;17;38;33;;8;0.5;;13.71;;9;;;2;3;
REA;2022;130783327;CLINIQUE BOUCHARD;130001415;SURVADU;10;;3650;221;;;1142;;;;;8;0.5;;5;;2;;;;;
REA;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;SURVADU;4;;1460;85;;;332;;;;5.23;;;;;;;;;;;
REA;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;REAADU;25;;9855;941;1003;14;7592;21;26;124;;4;;;38.3;;18.91;;;;1;
REA;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SITOT;20;20;7300;2281;;;6292;;;;;;;;;;;;;;;
REA;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SIUNV;6;6;2190;1043;;;2480;;;;;4;;;9.32;;4.66;;;;1;
REA;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SURVADU;32;32;9855;614;;;2355;;;;;4;;;7.24;;6.26;;;;1;
REA;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;USIC;14;14;5110;1238;;;3812;;;;;6;;;9.42;;8.44;;;;1;
REA;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;REAADU;8;;2920;306;326;4;3173;22;39;75;;7;;;18;;9;;;2;10;
REA;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;SITOT;20;12;7300;1488;;;7116;;;;;;;;;;;;;;;
REA;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;SURVADU;44;0;16060;2000;;;11536;;;;;18;;;42;;12;;;3;17;
REA;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;USIC;20;12;7300;1488;;;7116;;;;;5;;;14;;7;;;2;10;
REA;2022;130785652;HOPITAL SAINT JOSEPH;130014228;REAADU;20;;7300;1745;1865;53;9397;3;24;321;0.2;;0.25;;53.39;;15.11;;5.15;;;
REA;2022;130785652;HOPITAL SAINT JOSEPH;130014228;SITOT;10;;3650;1291;;;2718;;;;;;;;;;;;;;;
REA;2022;130785652;HOPITAL SAINT JOSEPH;130014228;SURVADU;10;;3650;1814;;;9249;;;;;;0.25;;12.19;;7.33;;3.8;;;
REA;2022;130785652;HOPITAL SAINT JOSEPH;130014228;SURVENF;6;;2190;1138;;;2571;;;;0.25;;;;;;;;;;;
REA;2022;130785652;HOPITAL SAINT JOSEPH;130014228;USIC;10;;3650;1291;;;2718;;;;;;0.25;;12.95;;4.51;;3.23;;;
REA;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;REAADU;10;;3650;158;167;4;2888;56;34;30;;9;;;23;;10;;;2;4;
REA;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;SURVADU;28;15;10220;692;;;8916;;;;;13;;;37;;9;;;2;4;
REA;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;REAADU;9;;3285;229;241;2;3160;12;50;48;;4;1;;28;;17;;;;5;
REA;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;SURVADU;12;;4380;580;;;2865;;;;;;;;;;;;;;;
REA;2022;130786742;HIA LAVERAN;750821092;REAADU;10;;3650;301;327;12;2212;7;44;54;;;1.15;;17.1;;10.75;;0.37;;1.59;
REA;2022;130786742;HIA LAVERAN;750821092;SURVADU;5;;1825;214;;;676;;;;;;0.38;;5.7;;3.58;;0.12;;0.53;
REA;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;AUTSI;7;;2643;46;;;2291;;;;0.9;;8.43;;8.58;;7.04;;;;0.6;
REA;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;REAENF;16;;5919;1124;1189;136;4780;36;;;16.7;;24.83;;32.76;;31.88;;;;2.73;
REA;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;SITOT;7;;2643;46;;;2291;;;;;;;;;;;;;;;
REA;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;SURVENF;30;;9644;1298;;;8539;;;;1.48;;9.37;;13.21;;13.07;;;;1.13;
REA;2022;130810740;CLINIQUE AXIUM;130007362;REAADU;10;;3650;167;167;14;3060;26;46;42;;7;;;19.6;;8.8;;1;;;
REA;2022;130810740;CLINIQUE AXIUM;130007362;SURVADU;13;13;4745;253;;;1762;;;;;7;;;9.6;;6.8;;;;;
REA;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;REAADU;8;;8395;243;252;12;2300;13;46;32;4.13;;18.73;;1;;15.11;;0;;0.94;
REA;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SITOT;4;0;0;312;;;1201;;;;;;;;;;;;;;;
REA;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SIUNV;4;0;0;312;;;1201;;;;0.2;;;;6.8;;2.99;;;;0.5;
REA;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SURVADU;11;6;4015;700;;;2974;;;;0.75;;0.45;;8.98;;4.69;;;;0.56;
REA;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;USIC;0;0;0;0;;;0;;;;0;;0.2;;3.5;;;;;;;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;AUTSI;20;;7300;698;;;7269;;;;1.45;;0.86;;22.59;;16.49;;;;1.2;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;REAADU;60;;21900;1954;2036;96;15961;15;38;95;13.75;;6.78;;126.66;;79.2;;;;10.67;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;REAENF;8;;2920;368;378;13;2021;22;;;4;;11.49;;0.69;;5.99;;;;2.75;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;SITOT;50;;18250;3261;;;17009;;;;;;;;;;;;;;;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;SIUNV;10;;3650;856;;;3656;;;;0.9;;0.82;;6.21;;9.47;;;;0.57;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;SURVADU;30;;10950;2047;;;7883;;;;1.78;;3.68;;33.62;;24.14;;;;2.23;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;SURVENF;14;;5110;1007;;;6176;;;;1.02;;9.12;;3.31;;3.88;;;;0.71;
REA;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;USIC;20;;7300;1707;;;6084;;;;;;1;;19.65;;16.18;;;;1;
REA;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;SURVADU;5;;1825;276;;;1161;;;;;;0.05;;6.47;;5.96;;;;0.8;
REA;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;SURVADU;4;;1460;130;;;313;;;;;;1;0;11.8;0;9;0;;;;
REA;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;SURVADU;7;;2555;306;;;1011;;;;1.41;0;;;11.09;0;3.61;0;2.74;;0.87;
REA;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;AUTSI;4;;1460;93;;;279;;;;;19;0.25;;4.69;;4.69;;;1;1.39;
REA;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;REAADU;1;;365;9;11;1;85;22;23;4;;1;;;;;;;;;;
REA;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;SITOT;4;;1460;93;;;279;;;;;;;;;;;;;;;
REA;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;SURVADU;6;;2190;608;;;1946;;;;;19;0.25;;4.69;;4.69;;;1;1.39;
REA;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;REAADU;15;;5475;1106;1131;10;4028;8;25;131;;19;0.52;;31.27;;10.59;;;;;
REA;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;SITOT;8;;2920;736;;;2517;;;;;;;;;;;;;;;
REA;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;SURVADU;8;;2920;873;;;1735;;;;;19;0.5;;6.8;;5.29;;;;;
REA;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;USIC;8;;2920;736;;;2517;;;;;10;0.87;;8.08;;7.55;;;;;
REA;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;SURVADU;4;;1460;54;;;181;;;;0;2;1;;;;1;;;;;
REA;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;REAADU;8;;2920;350;352;18;1907;0;33;47;5.11;;;;17.47;;12;;;;0.87;
REA;2022;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;SURVADU;5;;1825;353;;;1410;;;;0.5;;;;4.34;;4.33;;;;;
REA;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;SURVADU;6;;2190;106;;;665;;;;;2;;;1;;1;;;;;
REA;2022;150000032;CH DE SAINT-FLOUR;150780088;SURVADU;4;;1460;218;;;950;;;;0.81;;0.56;;5.94;;6;;;;2.5;
REA;2022;150000040;CH HENRI MONDOR;150780096;REAADU;8;;2956;323;336;20;2106;4;42;71;4.31;;0.73;;20.08;;13.17;;0;;1.56;
REA;2022;150000040;CH HENRI MONDOR;150780096;SITOT;7;;2555;673;;;1558;;;;;;;;;;;;;;;
REA;2022;150000040;CH HENRI MONDOR;150780096;SURVADU;5;;1825;395;;;1259;;;;1;;0.18;;5.89;;6.2;;0;;0;
REA;2022;150000040;CH HENRI MONDOR;150780096;USIC;7;;2555;673;;;1558;;;;1;;0.25;;5.55;;3.96;;0;;0.4;
REA;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;AUTSI;3;;1095;113;;;927;;;;;1;;;15.73;;6.76;;;1;2.03;
REA;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;REAADU;5;;1825;99;99;3;1825;32;41;29;;1;;;;;;;;;;
REA;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;SITOT;3;;1095;113;;;927;;;;;;;;;;;;;;;
REA;2022;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;SURVADU;12;;4380;332;;;3555;;;;;1;;;8.82;;10.6;;;1;1.91;
REA;2022;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;SURVADU;8;;2920;228;;;716;;;;;2;;;2.35;;2.35;;;1;;
REA;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;REAADU;12;;4164;486;493;16;3311;21;42;22;5.59;;1.22;;34.68;;21.95;;;;1.7;
REA;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SITOT;18;0;6570;1516;;;5379;;;;;;;;;;;;;;;
REA;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SIUNV;4;;1460;436;;;1312;;;;0.8;;;;0.86;;0.76;;;;1.47;
REA;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SURVADU;6;6;1938;185;;;851;;;;1.2;;;;2.61;;3.24;;;;2.2;
REA;2022;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;USIC;14;0;5110;1080;;;4067;;;;1.25;;0.5;;16.8;;9.58;;;;1.9;
REA;2022;160000303;CH HOPITAUX SUD-CHARENTE;160006037;SURVADU;4;;1460;621;;;1177;;;;2.57;;;;4.44;;4.62;;;;0.4;
REA;2022;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;SURVADU;3;;1095;158;;;708;;;;0.26;0;0;0;1.53;0;1.81;0;0;0;0.78;0
REA;2022;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;SURVADU;3;;1095;798;;;1112;;;;1.29;;0.5;;0.6;;1.09;;;;0.2;
REA;2022;160013207;CENTRE CLINICAL SA;160001632;SURVADU;4;;1460;331;;;1304;;;;;1;;;4.26;;4.2;;;;;
REA;2022;160015368;HOPITAUX DU GRAND COGNAC;160014411;SURVADU;6;;2190;249;;;1619;;;;3.11;;;;5.35;;5.33;;;;0.71;
REA;2022;170000038;CENTRE HOSPITALIER JONZAC;170780050;SURVADU;0;;728;105;;;572;;;;0.83;;;;;;;;;;;
REA;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;REAADU;16;;5840;562;573;19;4659;17;45;38;6.25;;;;44.82;;32.5;;;;8.31;
REA;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;SITOT;20;;7414;1941;;;5606;;;;;;;;;;;;;;;
REA;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;SIUNV;8;;3034;766;;;2478;;;;2.58;;;;6.27;;4.84;;;;1.25;
REA;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;SURVADU;6;;2190;447;;;1525;;;;1.35;;;;;;;;;;;
REA;2022;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;USIC;12;;4380;1175;;;3128;;;;0.7;;;;13.62;;6.8;;;;3.25;
REA;2022;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;SURVADU;6;;2100;367;;;1817;;;;0.32;2;;;4.02;4;1;1;;;1.9;5
REA;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;REAADU;13;;3721;436;445;17;3584;29;49;49;9.31;10;;;33.78;45;24.59;30;0.85;6;2.98;12
REA;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;SITOT;13;;4445;1655;;;4386;;;;;;;;;;;;;;;
REA;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;SIUNV;5;;1889;480;;;1858;;;;0.48;2;;;10.62;19;9.44;9;;;1.6;7
REA;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;SURVADU;6;;2190;372;;;1670;;;;0.63;12;;;7.1;35;6.02;25;0.06;2;0.74;4
REA;2022;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;USIC;8;;2556;1175;;;2528;;;;0.12;2;;;13.13;14;7.54;11;0.64;8;1.54;16
REA;2022;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;SURVADU;6;;2190;285;;;1929;;;;1.4;;;;6.46;;6.41;;;;;
REA;2022;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;SURVADU;8;0;2920;775;;;2532;;;;3.5;;;;13.35;;3.98;;0.08;;0.17;
REA;2022;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;SURVADU;8;;2920;573;;;1845;;;;;;;;3.42;;4.38;;;;;
REA;2022;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;SURVADU;6;;2190;436;;;1395;;;;;;14.26;16;0.74;1;;;;;;
REA;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;REAADU;12;;4380;366;378;20;3062;23;41;40;4.59;;0.83;;27.71;;12.73;;0.23;;1.45;
REA;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SITOT;16;;5840;1503;;;4048;;;;;;;;;;;;;;;
REA;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SIUNV;4;;1460;283;;;793;;;;0.9;;;;3.95;;4.62;;0.98;;1;
REA;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SURVADU;18;6;6570;1319;;;4332;;;;3.65;;0.25;;19.46;;14.06;;0.2;;1.04;
REA;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SURVENF;4;0;1460;463;;;1203;;;;0.9;;2.69;;3.1;;1.5;;;;3.97;
REA;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;USIC;12;;4380;1220;;;3255;;;;1.4;;0.8;;22.01;;13.5;;0.02;;0.15;
REA;2022;180000200;CH DE VIERZON;180000051;SURVADU;5;;1825;240;;;1391;;;;0.2;;0.2;;5.62;;7.65;;;;1.99;
REA;2022;180000358;CLINIQUE DES GRAINETIERES;180000739;SURVADU;2;;730;9;;;77;;;;0.1;1;;;;;;;;;;
REA;2022;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;SURVADU;12;;4380;631;;;3001;;;;;1;;;2;;2;;;;1;
REA;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;REAADU;15;;5475;481;489;26;3837;11;46;59;3.83;;1;;34.48;;20.52;;;;1.1;
REA;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SITOT;13;0;4744;1428;;;3687;;;;;;;;;;;;;;;
REA;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SIUNV;4;0;1460;299;;;1293;;;;;;0.14;;3.19;;2.96;;;;0.66;
REA;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SURVADU;12;12;2772;448;;;1915;;;;3.93;;;;7.1;;7.58;;;;0.83;
REA;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;USIC;9;0;3284;1129;;;2394;;;;2.06;;0.29;;10.86;;9.86;;;;;
REA;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;AUTSI;6;;2190;204;;;1802;;;;1.77;;0.02;;9.48;;7.81;;;;0.75;
REA;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;SITOT;12;;4380;679;;;3460;;;;;;;;;;;;;;;
REA;2022;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;USIC;6;;2190;475;;;1658;;;;0.28;;0.7;;5.25;;6.14;;;;0.4;
REA;2022;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SURVADU;10;;3650;867;;;2705;;;;2;;;;5.13;;2;;;;;
REA;2022;190000224;CLINIQUE LES CEDRES BRIVE;190000901;SURVADU;9;;3285;337;;;2048;;;;;;;;3.5;;3;;;;;
REA;2022;210011847;POLYCLINIQUE DU PARC DREVON;210011839;SURVADU;6;;2190;82;;;97;;;;;3;;;;;;;;;;
REA;2022;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;SITOT;8;;2920;749;;;2227;;;;;;;;;;;;;;;
REA;2022;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;SURVADU;24;;8760;2093;;;4626;;;;;18;;;;;;;;;;
REA;2022;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;USIC;8;;2920;749;;;2227;;;;;7;;;;;;;;;;
REA;2022;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;AUTSI;6;;2190;331;;;717;;;;;3;;;4.58;;2.38;;;;;
REA;2022;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;SITOT;6;;2190;331;;;717;;;;;;;;;;;;;;;
REA;2022;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;SURVADU;4;;1460;553;;;1142;;;;;2;;;3.05;;1.59;;;;;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;AUTSI;43;;13505;1336;;;14187;;;;4.22;;1;;56.02;;32.3;;5.2;;12.86;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;REAADU;64;;23360;3037;3225;142;17578;19;37;269;14.73;;;;150.79;;88.89;;9.9;;19.22;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;REAENF;6;;2190;444;461;76;2413;27;;;2.56;;9.8;;8.49;;6.6;;2.2;;1.78;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SITOT;71;;23110;4146;;;23269;;;;;;;;;;;;;;;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SIUNV;10;;3650;818;;;3140;;;;1.51;0;0.38;;14.48;;3.93;;;;1.06;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SURVADU;50;;18250;4874;;;23233;;;;5.02;;0.7;;53.92;;30.98;;;;16.96;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SURVENF;10;4;3650;1012;;;5886;;;;0.3;;3.19;;3.17;;6.26;;;;0.59;
REA;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;USIC;18;;5955;1992;;;5942;;;;0.7;;;;28.43;;10.5;;0.4;;2.88;
REA;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;AUTSI;6;;1284;305;;;1076;;;;0.62;;;;6.53;;3.67;;;;1.77;
REA;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;REAADU;0;;424;44;49;5;320;11;47;12;0.18;;;;1.94;;1.09;;;;0.53;
REA;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SITOT;6;;1284;305;;;1076;;;;;;;;;;;;;;;
REA;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SURVADU;2;;730;413;;;356;;;;0.2;;;;2.16;;1.21;;;;0.58;
REA;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SURVADU;3;;1095;283;;;2084;;;;0.3;;;;4.2;;4.36;;;;1.83;
REA;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;AUTSI;6;;1932;260;;;899;;;;1.24;;0;;5.86;;5.82;;0;;1;
REA;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;REAADU;0;;258;25;25;5;77;4;21;5;;;;;;;;;;;;
REA;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;SITOT;12;;4122;610;;;2582;;;;;;;;;;;;;;;
REA;2022;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;USIC;6;;2190;350;;;1683;;;;1.64;;0;;6.06;;6.06;;0;;0;
REA;2022;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;SURVADU;10;0;3650;2145;;;1753;;;;5.9;;8.35;;2;;1;;0;;1;
REA;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;REAADU;14;;5272;577;612;58;4465;23;44;32;7.12;;0.25;;41.52;;28.09;;;;1.44;
