BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2022;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;SSR_A54;1;72;;5;;22154;;603;
SSR;2022;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;SSR_TOT;;72;26280;5;519;22154;36;603;0
SSR;2022;050000637;CLINIQUE MONTJOY;050001163;SSR_A;;66;24090;;429;20210;65;0;
SSR;2022;050000637;CLINIQUE MONTJOY;050001163;SSR_A50;1;66;;;;20210;;0;
SSR;2022;050000637;CLINIQUE MONTJOY;050001163;SSR_TOT;;66;24090;;429;20210;65;0;0
SSR;2022;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A;;131;47815;10;1173;35823;50;331;
SSR;2022;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A50;1;33;;;;9891;;0;
SSR;2022;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A55;1;54;;10;;13850;;331;
SSR;2022;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A58;1;18;;;;4729;;0;
SSR;2022;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A59;1;26;;;;7353;;0;
SSR;2022;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_TOT;;131;47815;10;1173;35823;50;331;0
SSR;2022;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A;;90;32850;;760;24341;24;0;
SSR;2022;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A50;1;90;;;;24341;;0;
SSR;2022;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_TOT;;90;32850;;760;24341;24;0;0
SSR;2022;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A;;25;9125;17;256;7205;10;6326;
SSR;2022;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A50;1;;;;;0;;0;
SSR;2022;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A51;1;16;;8;;4930;;3705;
SSR;2022;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A52;1;9;;5;;2275;;1951;
SSR;2022;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A53;1;;;4;;0;;670;
SSR;2022;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_TOT;;25;9125;17;256;7205;10;6326;0
SSR;2022;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A;;6;2190;0;33;893;1;0;
SSR;2022;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A50;1;6;;0;;893;;0;
SSR;2022;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_TOT;;6;2190;0;33;893;1;0;0
SSR;2022;060000296;LA MAISON DU MINEUR;060780640;SSR_A;;84;30660;;812;20052;1;0;
SSR;2022;060000296;LA MAISON DU MINEUR;060780640;SSR_A53;1;42;;;;10225;;0;
SSR;2022;060000296;LA MAISON DU MINEUR;060780640;SSR_A54;1;42;;;;9827;;0;
SSR;2022;060000296;LA MAISON DU MINEUR;060780640;SSR_TOT;;84;30660;;812;20052;1;0;0
SSR;2022;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A;;10;3650;;91;2627;3;0;
SSR;2022;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A50;1;10;;;;2627;;0;
SSR;2022;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_TOT;;10;3650;;91;2627;3;0;
SSR;2022;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A;;10;3650;;90;3622;7;0;
SSR;2022;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A50;1;10;;;;3622;;0;
SSR;2022;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_TOT;;10;3650;;90;3622;7;0;0
SSR;2022;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A;;30;10950;;211;11141;40;0;
SSR;2022;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A50;1;30;;;;11141;;0;
SSR;2022;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A59;1;;;;;0;;0;
SSR;2022;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_TOT;;30;10950;;211;11141;40;0;
SSR;2022;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A;;13;4745;;140;3430;2;0;
SSR;2022;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A50;1;13;;;;3430;;0;
SSR;2022;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_TOT;;13;4745;;140;3430;2;0;0
SSR;2022;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A;;19;5690;;169;4583;5;0;
SSR;2022;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A50;1;2;;;;468;;0;
SSR;2022;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A59;1;17;;;;4115;;0;
SSR;2022;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_TOT;;19;5690;;169;4583;5;0;0
SSR;2022;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A;;19;6935;;151;4950;1;0;
SSR;2022;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A50;1;19;;;;4950;;0;
SSR;2022;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_TOT;;19;6935;;151;4950;1;0;0
SSR;2022;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A;;82;27642;10;684;25784;40;443;
SSR;2022;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A50;1;32;;;;8820;;0;
SSR;2022;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A59;1;50;;10;;16964;;443;
SSR;2022;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_TOT;;82;27642;10;684;25784;40;443;0
SSR;2022;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A;;117;42705;;1324;41195;31;0;
SSR;2022;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A50;1;90;;;;24856;;0;
SSR;2022;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A59;1;27;;;;16339;;0;
SSR;2022;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_TOT;;117;42705;;1324;41195;31;0;0
SSR;2022;060015328;LES AIRELLES;060015278;SSR_E;;12;2280;28;59;2372;0;6605;
SSR;2022;060015328;LES AIRELLES;060015278;SSR_E50;1;12;;28;;2372;;6605;
SSR;2022;060015328;LES AIRELLES;060015278;SSR_TOT;;12;2280;28;59;2372;0;6605;0
SSR;2022;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A;;43;15695;;414;15405;;0;
SSR;2022;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A50;1;43;;;;15405;;0;
SSR;2022;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_TOT;;43;15695;;414;15405;0;0;0
SSR;2022;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A;;50;18250;25;680;15489;25;3348;
SSR;2022;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A50;1;20;;;;1427;;0;
SSR;2022;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A51;1;30;;25;;14062;;3348;
SSR;2022;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_TOT;;50;18250;25;680;15489;25;3348;
SSR;2022;060023694;HJ CERES;060023686;SSR_A;;;;30;0;0;0;4759;
SSR;2022;060023694;HJ CERES;060023686;SSR_A50;1;;;;;0;;0;
SSR;2022;060023694;HJ CERES;060023686;SSR_A55;1;;;30;;0;;4759;
SSR;2022;060023694;HJ CERES;060023686;SSR_TOT;;;;30;0;0;0;4759;0
SSR;2022;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A;;101;36865;;1133;35417;58;0;
SSR;2022;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A50;1;1;;;;861;;0;
SSR;2022;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A56;1;10;;;;3199;;0;
SSR;2022;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A59;1;90;;;;31357;;0;
SSR;2022;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_TOT;;101;36865;;1133;35417;58;0;0
SSR;2022;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_A;;52;18980;0;397;16194;33;0;
SSR;2022;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_A50;1;52;;0;;16194;;0;
SSR;2022;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_TOT;;52;18980;0;397;16194;33;0;0
SSR;2022;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A;;121;44165;10;907;36300;88;2814;
SSR;2022;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A50;1;91;;;;23204;;0;
SSR;2022;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A59;1;30;;10;;13096;;2814;
SSR;2022;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_TOT;;121;44165;10;907;36300;88;2814;0
SSR;2022;060780343;E3S SAINT JEAN;060000171;SSR_A;;58;21170;0;613;18691;19;0;
SSR;2022;060780343;E3S SAINT JEAN;060000171;SSR_A50;1;58;;0;;18691;;0;
SSR;2022;060780343;E3S SAINT JEAN;060000171;SSR_TOT;;58;21170;0;613;18691;19;0;0
SSR;2022;060780350;KORIAN LES HELLENIDES;750056335;SSR_A;;44;16060;;341;13090;29;0;
SSR;2022;060780350;KORIAN LES HELLENIDES;750056335;SSR_A50;1;44;;;;13090;;0;
SSR;2022;060780350;KORIAN LES HELLENIDES;750056335;SSR_TOT;;44;16060;;341;13090;29;0;
SSR;2022;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A;;97;35405;;723;26750;57;0;
SSR;2022;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A50;1;97;;;;26750;;0;
SSR;2022;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_TOT;;97;35405;;723;26750;57;0;0
SSR;2022;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A;;85;31025;22;763;26466;46;5705;
SSR;2022;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A50;1;10;;1;;521;;119;
SSR;2022;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A51;1;41;;16;;14029;;4542;
SSR;2022;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A52;1;34;;5;;11916;;1044;
SSR;2022;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_TOT;;85;31025;22;763;26466;46;5705;0
SSR;2022;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E;;103;30645;16;985;24388;17;5089;
SSR;2022;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E50;1;54;;6;;14373;;2673;
SSR;2022;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E51;1;;;5;;0;;631;
SSR;2022;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E52;1;;;4;;0;;1040;
SSR;2022;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E55;1;49;;1;;10015;;745;
SSR;2022;060780558;CLINIQUE FSEF VENCE;750720575;SSR_TOT;;103;30645;16;985;24388;17;5089;0
SSR;2022;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_A;;30;10960;;458;10677;2;0;
SSR;2022;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_A50;1;30;;;;10677;;0;
SSR;2022;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_TOT;;30;10960;;458;10677;2;0;0
SSR;2022;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A;;153;55845;10;1101;39760;95;2627;
SSR;2022;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A50;1;67;;;;24497;;0;
SSR;2022;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A51;1;40;;10;;11446;;2627;
SSR;2022;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A55;1;46;;;;3817;;0;
SSR;2022;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_TOT;;153;55845;10;1101;39760;95;2627;
SSR;2022;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A;;171;56691;;1053;35972;47;0;
SSR;2022;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A50;1;;;;;0;;0;
SSR;2022;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A59;1;171;;;;35972;;0;
SSR;2022;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_TOT;;171;56691;;1053;35972;47;0;0
SSR;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A;;26;9260;5;140;8023;42;3482;
SSR;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A50;1;;;;;0;;0;
SSR;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A51;1;8;;5;;2648;;3482;
SSR;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A52;1;18;;;;5375;;0;
SSR;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_TOT;;26;9260;5;140;8023;42;3482;0
SSR;2022;060789674;CENTRE HELIO MARIN;130037815;SSR_A;;140;51100;60;596;31938;114;17989;
SSR;2022;060789674;CENTRE HELIO MARIN;130037815;SSR_A50;1;;;;;0;;0;
SSR;2022;060789674;CENTRE HELIO MARIN;130037815;SSR_A51;1;84;;36;;19827;;12240;
SSR;2022;060789674;CENTRE HELIO MARIN;130037815;SSR_A52;1;56;;24;;12111;;5749;
SSR;2022;060789674;CENTRE HELIO MARIN;130037815;SSR_TOT;;140;51100;60;596;31938;114;17989;1
SSR;2022;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;SSR_A;;73;28497;;224;21114;104;0;
SSR;2022;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;SSR_A50;1;73;;;;21114;;0;
SSR;2022;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;SSR_TOT;;73;28497;;224;21114;104;0;
SSR;2022;060790862;C.A.L.M.E.;060001997;SSR_A;;45;16425;15;518;14946;1;1215;
SSR;2022;060790862;C.A.L.M.E.;060001997;SSR_A50;1;;;;;0;;0;
SSR;2022;060790862;C.A.L.M.E.;060001997;SSR_A58;1;45;;15;;14946;;1215;
SSR;2022;060790862;C.A.L.M.E.;060001997;SSR_TOT;;45;16425;15;518;14946;1;1215;0
SSR;2022;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A;;109;39785;;945;29750;12;0;
SSR;2022;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A50;1;109;;;;29750;;0;
SSR;2022;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_TOT;;109;39785;;945;29750;12;0;0
SSR;2022;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A;;37;13390;;459;13390;26;0;
SSR;2022;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A50;1;;;;;0;;0;
SSR;2022;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A59;1;37;;;;13390;;0;
SSR;2022;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_TOT;;37;13390;;459;13390;26;0;0
SSR;2022;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_A;;20;7300;;121;5811;21;0;
SSR;2022;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_A50;1;;;;;0;;0;
SSR;2022;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_A59;1;20;;;;5811;;0;
SSR;2022;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_TOT;;20;7300;;121;5811;21;0;0
SSR;2022;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A;;104;37960;;1548;35870;30;0;
SSR;2022;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A50;1;104;;;;35870;;0;
SSR;2022;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_TOT;;104;37960;;1548;35870;30;0;0
SSR;2022;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A;;108;39420;10;1054;24220;4;2572;
SSR;2022;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A50;1;87;;;;19798;;0;
SSR;2022;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A53;1;21;;10;;4422;;2572;
SSR;2022;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_TOT;;108;39420;10;1054;24220;4;2572;0
SSR;2022;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A;;134;48910;10;1166;41758;69;1751;
SSR;2022;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A50;1;95;;;;20834;;0;
SSR;2022;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A55;1;39;;10;;20924;;1751;
SSR;2022;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_TOT;;134;48910;10;1166;41758;69;1751;
SSR;2022;070000021;CH DE JOYEUSE;070007927;SSR_A;;18;6570;;208;4028;1;0;
SSR;2022;070000021;CH DE JOYEUSE;070007927;SSR_A50;1;18;;;;4028;;0;
SSR;2022;070000021;CH DE JOYEUSE;070007927;SSR_TOT;;18;6570;;208;4028;1;0;0
SSR;2022;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A;;10;3650;;220;4111;0;0;
SSR;2022;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A50;1;10;;;;4111;;0;
SSR;2022;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_TOT;;10;3650;;220;4111;0;0;0
SSR;2022;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A;;30;10950;;372;8326;2;0;
SSR;2022;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A50;1;30;;;;8326;;0;
SSR;2022;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_TOT;;30;10950;;372;8326;2;0;0
SSR;2022;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A;;22;8030;;347;7023;0;0;
SSR;2022;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A50;1;22;;;;7023;;0;
SSR;2022;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_TOT;;22;8030;;347;7023;0;0;
SSR;2022;070000070;CH DU CHEYLARD;070780150;SSR_A;;15;5475;0;169;3459;1;0;
SSR;2022;070000070;CH DU CHEYLARD;070780150;SSR_A50;1;15;;0;;3459;;0;
SSR;2022;070000070;CH DU CHEYLARD;070780150;SSR_TOT;;15;5475;0;169;3459;1;0;0
SSR;2022;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_A;;21;7665;;419;7017;10;0;
SSR;2022;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_A50;1;21;;;;7017;;0;
SSR;2022;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_TOT;;21;7665;;419;7017;10;0;0
SSR;2022;070000146;CH DE LARGENTIERE;070004742;SSR_A;;30;10950;;126;5074;9;0;
SSR;2022;070000146;CH DE LARGENTIERE;070004742;SSR_A50;1;30;;;;5074;;0;
SSR;2022;070000146;CH DE LARGENTIERE;070004742;SSR_TOT;;30;10950;;126;5074;9;0;
SSR;2022;070000179;CH ARDECHE NORD;070780358;SSR_A;;15;1770;2;76;1743;0;1766;
SSR;2022;070000179;CH ARDECHE NORD;070780358;SSR_A53;1;;;2;;0;;1766;
SSR;2022;070000179;CH ARDECHE NORD;070780358;SSR_A59;1;15;;;;1743;;0;
SSR;2022;070000179;CH ARDECHE NORD;070780358;SSR_TOT;;15;1770;2;76;1743;0;1766;
SSR;2022;070000187;CH DE LAMASTRE;070780366;SSR_A;;27;9125;;162;4787;8;0;
SSR;2022;070000187;CH DE LAMASTRE;070780366;SSR_A50;1;27;;;;4787;;0;
SSR;2022;070000187;CH DE LAMASTRE;070780366;SSR_TOT;;27;9125;;162;4787;8;0;0
SSR;2022;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A;;23;8395;;244;7629;7;0;
SSR;2022;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A50;1;6;;;;2128;;0;
SSR;2022;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A59;1;17;;;;5501;;0;
SSR;2022;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_TOT;;23;8395;;244;7629;7;0;0
SSR;2022;070000203;CH DE SAINT FELICIEN;070780382;SSR_A;;24;8760;;224;5615;2;0;
SSR;2022;070000203;CH DE SAINT FELICIEN;070780382;SSR_A50;1;24;;;;5615;;0;
SSR;2022;070000203;CH DE SAINT FELICIEN;070780382;SSR_TOT;;24;8760;;224;5615;2;0;
SSR;2022;070000484;SITE P. RIBEYRE CH ARDECHE MERIDIONALE;070005566;SSR_A;;90;29250;5;1075;26274;41;2554;
SSR;2022;070000484;SITE P. RIBEYRE CH ARDECHE MERIDIONALE;070005566;SSR_A51;1;30;;3;;8267;;1286;
SSR;2022;070000484;SITE P. RIBEYRE CH ARDECHE MERIDIONALE;070005566;SSR_A52;1;30;;2;;8420;;1268;
SSR;2022;070000484;SITE P. RIBEYRE CH ARDECHE MERIDIONALE;070005566;SSR_A55;1;30;;;;9587;;0;
SSR;2022;070000484;SITE P. RIBEYRE CH ARDECHE MERIDIONALE;070005566;SSR_TOT;;90;29250;5;1075;26274;41;2554;0
SSR;2022;070000609;SITE B. HUGO CH ARDECHE MERIDIONALE;070005566;SSR_A;;;;5;0;0;0;191;
SSR;2022;070000609;SITE B. HUGO CH ARDECHE MERIDIONALE;070005566;SSR_A50;1;;;;;0;;0;
SSR;2022;070000609;SITE B. HUGO CH ARDECHE MERIDIONALE;070005566;SSR_A53;1;;;5;;0;;191;
SSR;2022;070000609;SITE B. HUGO CH ARDECHE MERIDIONALE;070005566;SSR_TOT;;;;5;0;0;0;191;0
SSR;2022;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A;;23;6190;;210;5489;0;0;
SSR;2022;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A59;1;23;;;;5489;;0;
SSR;2022;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_TOT;;23;6190;;210;5489;0;0;
SSR;2022;070780226;SSR FILIERIS DES VANS;750050759;SSR_A;;60;21900;;498;14546;14;0;
SSR;2022;070780226;SSR FILIERIS DES VANS;750050759;SSR_A50;1;20;;;;7277;;0;
SSR;2022;070780226;SSR FILIERIS DES VANS;750050759;SSR_A54;1;40;;;;7269;;0;
SSR;2022;070780226;SSR FILIERIS DES VANS;750050759;SSR_TOT;;60;21900;;498;14546;14;0;
SSR;2022;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A;;24;8760;;314;7049;4;0;
SSR;2022;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A50;1;24;;;;7049;;0;
SSR;2022;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_TOT;;24;8760;;314;7049;4;0;0
SSR;2022;070780242;MAISON DE CONVALESCENCE CONDAMINE;750056335;SSR_A;;55;20075;0;376;16729;52;0;
SSR;2022;070780242;MAISON DE CONVALESCENCE CONDAMINE;750056335;SSR_A50;1;55;;0;;16729;;0;
SSR;2022;070780242;MAISON DE CONVALESCENCE CONDAMINE;750056335;SSR_TOT;;55;20075;0;376;16729;52;0;0
SSR;2022;070780390;CH DE SERRIERES;070000211;SSR_A;;33;12045;;255;7418;1;0;
SSR;2022;070780390;CH DE SERRIERES;070000211;SSR_A50;1;33;;;;7418;;0;
SSR;2022;070780390;CH DE SERRIERES;070000211;SSR_TOT;;33;12045;;255;7418;1;0;0
SSR;2022;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A;;22;8030;;326;7819;2;0;
SSR;2022;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A50;1;22;;;;7819;;0;
SSR;2022;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_TOT;;22;8030;;326;7819;2;0;
SSR;2022;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A;;30;10950;;173;9779;67;0;
SSR;2022;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A50;1;;;;;0;;0;
SSR;2022;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A58;1;30;;;;9779;;0;
SSR;2022;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_TOT;;30;10950;;173;9779;67;0;
SSR;2022;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A;;40;14600;;410;12338;10;0;
SSR;2022;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A50;1;20;;;;12068;;0;
SSR;2022;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A59;1;20;;;;270;;0;
SSR;2022;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_TOT;;40;14600;;410;12338;10;0;0
SSR;2022;080000136;CLINIQUE DE LA POINTE;920030269;SSR_A;;67;17337;0;352;16385;43;0;
SSR;2022;080000136;CLINIQUE DE LA POINTE;920030269;SSR_A50;1;67;;0;;16385;;0;
SSR;2022;080000136;CLINIQUE DE LA POINTE;920030269;SSR_TOT;;67;17337;0;352;16385;43;0;0
SSR;2022;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_A;;18;6570;;237;6064;7;0;
SSR;2022;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_A50;1;18;;;;6064;;0;
SSR;2022;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_TOT;;18;6570;;237;6064;7;0;0
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_A;;90;32850;30;396;13425;28;12236;
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_A50;1;2;;3;;631;;1682;
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_A51;1;44;;12;;5967;;5407;
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_A52;1;44;;7;;6827;;3253;
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_A53;1;;;4;;0;;1309;
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_A54;1;;;4;;0;;585;
SSR;2022;080000250;CRF POUR ADULTES;540019726;SSR_TOT;;90;32850;30;396;13425;28;12236;0
SSR;2022;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_A;;45;16425;;331;14095;26;0;
SSR;2022;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_A50;1;45;;;;14095;;0;
SSR;2022;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_TOT;;45;16425;;331;14095;26;0;0
SSR;2022;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_A;;24;8760;;201;6031;10;0;
SSR;2022;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_A50;1;24;;;;6031;;0;
SSR;2022;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_TOT;;24;8760;;201;6031;10;0;0
