BOR;AN;FI;GRP;RS;FI_ET;RS_ET
ST;2019;140000852;06;ANIDER;270017379;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;270017429;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;270017478;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;500021373;ANIDER - MARIGNY
ST;2019;140000852;06;ANIDER;500021381;ANIDER - ST SAUVEUR LE VICOMTE
ST;2019;140000852;06;ANIDER;500021399;ANIDER - TOURLAVILLE
ST;2019;140000852;06;ANIDER;500021415;ANIDER - SARTILLY
ST;2019;140000852;06;ANIDER;610006710;ANIDER - ARGENTAN
ST;2019;140000852;06;ANIDER;610006728;ANIDER - ALENCON
ST;2019;140000852;06;ANIDER;610006736;ANIDER - FLERS
ST;2019;140000852;06;ANIDER;760025619;UNITE AUTODIALYSE ASSISTEE - ANIDER
ST;2019;140000852;06;ANIDER;760025668;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;760025718;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;760025809;UNITE AUTODIALYSE ASSISTEE - ANIDER
ST;2019;140000852;06;ANIDER;760025858;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;760025908;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140000852;06;ANIDER;760026088;UDM & UNITE AUTODIALYSE ASSISTEE
ST;2019;140000852;06;ANIDER;760026138;UDM BOIS GUILLAUME - ANIDER
ST;2019;140000852;06;ANIDER;760035592;UNITE DIALYSE MEDICALISEE LE HAVRE
ST;2019;140000852;06;ANIDER;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2019;140026279;02;CH DE LA COTE FLEURIE;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE
ST;2019;140026279;02;CH DE LA COTE FLEURIE;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF
ST;2019;150780047;02;CENTRE HOSPITALIER CONDAT EN FENIERS;150000024;CENTRE HOSPITALIER CONDAT EN FENIERS
ST;2019;150780088;02;CENTRE HOSPITALIER DE SAINT FLOUR;150000032;CENTRE HOSPITALIER DE SAINT-FLOUR
ST;2019;150780088;02;CENTRE HOSPITALIER DE SAINT FLOUR;150780773;SERVICE DE PSYCHIATRIE - CH ST FLOUR
ST;2019;150780096;02;CENTRE HOSPITALIER D'AURILLAC;150000040;CENTRE HOSPITALIER HENRI MONDOR
ST;2019;150780096;02;CENTRE HOSPITALIER D'AURILLAC;150780823;CENTRE HOSPITALIER ANNEXE CUEILHES
ST;2019;150780393;02;CENTRE HOSPITALIER PIERRE RAYNAL;150000149;CENTRE HOSPITALIER PIERRE RAYNAL
ST;2019;150780468;02;CENTRE HOSPITALIER DE MAURIAC;150000164;CENTRE HOSPITALIER DE MAURIAC
ST;2019;150780468;02;CENTRE HOSPITALIER DE MAURIAC;150002921;USLD UNITE PARKINSON D'YDES
ST;2019;150780500;02;CENTRE HOSPITALIER DE MURAT;150000180;CH DE MURAT
ST;2019;160000121;02;CH DE LA ROCHEFOUCAULD;160000188;CH DE LA ROCHEFOUCAULD
ST;2019;160000451;02;CENTRE HOSPITALIER D'ANGOULEME;160000253;CENTRE HOSPITALIER D'ANGOULEME
ST;2019;160000485;02;CENTRE HOSPITALIER DE CONFOLENS;160000311;CENTRE HOSPITALIER - CONFOLENS
ST;2019;160000493;02;CENTRE HOSPITALIER DE RUFFEC;160000337;CENTRE HOSPITALIER DE RUFFEC
ST;2019;160000501;02;C H CAMILLE CLAUDEL - LA COURONNE;160000345;CH CAMILLE CLAUDEL - LA COURONNE
ST;2019;160000519;02;CENTRE HOSPITALIER DE CHATEAUNEUF;160000360;CTRE HOSPITALIER DE CHATEAUNEUF
ST;2019;160006037;02;CH -HOPITAUX DU SUD CHARENTE-;160000303;CH HOPITAUX SUD-CHARENTE - BARBEZIEUX
ST;2019;160014411;02;CTRE HOSP INTERCOMM DU PAYS DE COGNAC;160000261;CHI DU PAYS DE COGNAC - SSR
ST;2019;160014411;02;CTRE HOSP INTERCOMM DU PAYS DE COGNAC;160015368;CHI DU PAYS DE COGNAC
ST;2019;160014643;02;GCS G.C.C. ONCOLOGIE & RADIOTHERAPIE;160014650;GCC EN ONCOLOGIE ET RADIOTHERAPIE
ST;2019;170000723;08;CENTRE SAINT MICHEL;170783138;CENTRE D'ONCOLOGIE ET RADIOTHERAPIE
ST;2019;170000988;06;ADA - ASSOC DEVELOP AUTODIALYSE 17;170785059;ADA 17 - LA ROCHELLE
ST;2019;170000988;06;ADA - ASSOC DEVELOP AUTODIALYSE 17;170792212;ADA 17 : UNITE DE SAINTES
ST;2019;170000988;06;ADA - ASSOC DEVELOP AUTODIALYSE 17;170794929;ADA 17 - UNITE DE VAUX/MER
ST;2019;170000988;06;ADA - ASSOC DEVELOP AUTODIALYSE 17;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY
ST;2019;170000988;06;ADA - ASSOC DEVELOP AUTODIALYSE 17;170802656;ADA 17 : UNITE DE ROCHEFORT
ST;2019;170000988;06;ADA - ASSOC DEVELOP AUTODIALYSE 17;170804090;ADA 17 : UNITE DE DOLUS D'OLERON
ST;2019;170022057;02;GCS URGENCES DU PAYS ROYANNAIS;170022065;GCS URGENCES PAYS ROYANNAIS - ROYAN
ST;2019;170022057;02;GCS URGENCES DU PAYS ROYANNAIS;170022818;GCS URGENCES PAYS ROYANNAIS -STGEORGES
ST;2019;170022057;02;GCS URGENCES DU PAYS ROYANNAIS;170022826;GCS URGENCES PAYS ROYANNAIS - PASTEUR
ST;2019;170024194;02;CH GRPE HOSP. DE LA_ROCHELLE-RE-AUNIS;170000061;CSS DU CHATEAU MARLONGES - CHAMBON
ST;2019;170024194;02;CH GRPE HOSP. DE LA_ROCHELLE-RE-AUNIS;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE
ST;2019;170024194;02;CH GRPE HOSP. DE LA_ROCHELLE-RE-AUNIS;170000111;CH ST HONORE - ST-MARTIN-DE-RE
ST;2019;170024194;02;CH GRPE HOSP. DE LA_ROCHELLE-RE-AUNIS;170782981;HOPITAL MARIUS LACROIX
ST;2019;170024194;02;CH GRPE HOSP. DE LA_ROCHELLE-RE-AUNIS;170784110;SSR CH LA ROCHELLE
ST;2019;170780050;02;CENTRE HOSPITALIER DE JONZAC;170000038;CENTRE HOSPITALIER JONZAC
ST;2019;170780050;02;CENTRE HOSPITALIER DE JONZAC;170783146;CENTRE HOSPITALIER JONZAC (CHS)
ST;2019;170780142;02;CH ST PIERRE OLERON;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON
ST;2019;170780167;02;CH DE SAINT-JEAN D'ANGELY;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY
ST;2019;170780175;02;CTRE HOSP. DE SAINTONGE - SAINTES;170000103;CTRE HOSP. DE SAINTONGE - SAINTES
ST;2019;170780175;02;CTRE HOSP. DE SAINTONGE - SAINTES;170020994;C.A.T.T.P. + HOP JOUR PSY ADULT - S5
ST;2019;170780175;02;CTRE HOSP. DE SAINTONGE - SAINTES;170792220;CH SAINTONGE - SSR
ST;2019;170780191;02;CENTRE HOSPITALIER DE ROYAN;170000129;CENTRE HOSPITALIER ROYAN
ST;2019;170780191;02;CENTRE HOSPITALIER DE ROYAN;170802789;USLD - CH ROYAN
ST;2019;170780209;02;CH DUBOIS MEYNARDIE MARENNES;170000137;CH DUBOIS MEYNARDIE - MARENNES
ST;2019;170780225;02;CENTRE HOSPITALIER ROCHEFORT;170000152;CENTRE HOSPITALIER ROCHEFORT
ST;2019;170780225;02;CENTRE HOSPITALIER ROCHEFORT;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON
ST;2019;170780266;02;CENTRE HOSPITALIER DE BOSCAMNANT;170000178;CENTRE HOSPITALIER BOSCAMNANT
ST;2019;180000028;02;CH JACQUES COEUR DE BOURGES;180000010;CH BOURGES - JACQUES COEUR
ST;2019;180000028;02;CH JACQUES COEUR DE BOURGES;180003287;CH DE BOURGES SITE TAILLEGRAIN
ST;2019;180000051;02;CH DE VIERZON;180000200;CH DE VIERZON
ST;2019;180000051;02;CH DE VIERZON;180003345;CH DE VIERZON SITE LA NOUE
ST;2019;180000069;02;CH SAINT AMAND MONTROND;180000283;CH SAINT AMAND-MONTROND
ST;2019;180000069;02;CH SAINT AMAND MONTROND;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET
ST;2019;180000093;02;CH DE SANCERRE;180000333;CH SANCERRE
ST;2019;180001158;02;CH GEORGE SAND EPSIC DU CHER;180000176;CH GEORGE SAND BEAUREGARD BOURGES
ST;2019;180001158;02;CH GEORGE SAND EPSIC DU CHER;180007825;USLD DU CH DE DUN SUR AURON
ST;2019;180006496;08;CTRE D'ONCOLOGIE ET DE RADIO ST JEAN;180009490;CTRE ONCO ST JEAN (RADIOTHE) SITE HPGV
ST;2019;190000042;02;CENTRE HOSPITALIER DUBOIS BRIVE;190000018;CENTRE HOSPITALIER DUBOIS BRIVE
ST;2019;190000042;02;CENTRE HOSPITALIER DUBOIS BRIVE;190011601;SITE SPECIALISE HENRI LABORIT
ST;2019;190000059;02;CENTRE HOSPITALIER COEUR DE CORREZE;190000026;CENTRE HOSPITALIER COEUR DE CORREZE
ST;2019;190000059;02;CENTRE HOSPITALIER COEUR DE CORREZE;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU
ST;2019;190000059;02;CENTRE HOSPITALIER COEUR DE CORREZE;190010892;CH TULLE - ANTENNE SMUR USSEL
ST;2019;190000059;02;CENTRE HOSPITALIER COEUR DE CORREZE;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION
ST;2019;190000067;02;HOPITAL LOCAL BORT-LES-ORGUES;190000034;HOPITAL LOCAL DE BORT LES ORGUES
ST;2019;190000075;02;CENTRE HOSPITALIER D'USSEL;190000091;CENTRE HOSPITALIER D'USSEL
ST;2019;190002485;02;CENTRE HOSPITALIER GERIATRIQUE UZERCHE;190005140;USLD UZERCHE
ST;2019;190002519;02;CH JEAN-MARIE DAUZIER - CORNIL;190005165;USLD CORNIL
ST;2019;190002519;02;CH JEAN-MARIE DAUZIER - CORNIL;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL
ST;2019;210010773;08;SCM DRS ALTWEGG, BONE-LEPINOY, JANORAY;210005559;CENTRE DE RADIOTHÉRAPIE DU PARC- DIJON
ST;2019;210012142;02;CTRE HOSPITALIER DE LA HAUTE COTE D OR;210987665;CH HCO SITE DE CHATILLON SUR SEINE
ST;2019;210012142;02;CTRE HOSPITALIER DE LA HAUTE COTE D OR;210987673;CH HCO SITE DE MONTBARD
ST;2019;210012142;02;CTRE HOSPITALIER DE LA HAUTE COTE D OR;210987681;CH HCO SITE DE SAULIEU
ST;2019;210012175;02;HOSPICES CIVILS DE BEAUNE;210987574;CH ARNAY LE DUC
ST;2019;210012175;02;HOSPICES CIVILS DE BEAUNE;210987590;CH NUITS SAINT GEORGES
ST;2019;210012175;02;HOSPICES CIVILS DE BEAUNE;210987616;CH SEURRE
ST;2019;210012175;02;HOSPICES CIVILS DE BEAUNE;210987657;HOSPICES CIVILS DE BEAUNE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;010789006;UNITE DE DIALYSE BOURG EN BRESSE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;210001483;UNITE DE DIALYSE DE CHATILLON
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;210001889;CENTRE DE DIALYSE DE DIJON DREVON
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;210001939;UNITE DE DIALYSE DIJON BREUCHILLIERE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;210010484;SANTELYS BFC ETABLISSEMENT SIEGE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;210986360;ANTENNE DIALYSE DE DIJON
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;250013448;UNITE DE DIALYSE DE PONTARLIER
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;250015526;UNITE DE DIALYSE BESANCON
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;250015534;UNITE DE DIALYSE DE MONTBELIARD
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;390786408;UNITE DE DIALYSE DE DOLE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;700003577;UNITE DIALYSE SANTELYS VESOUL
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;710010166;UNITE DE DIALYSE DE MONTCEAU
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;710970658;ANTENNE DIALYSE DE MACON
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;710974510;UNITE DE DIALYSE DE MACON MURGERETS
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;710974528;UNITE DE DIALYSE DE MACON CHANAUX
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;890003130;UNITE DE DIALYSE DE SENS
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;890008295;UNITE DE DIALYSE D'AUXERRE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;890972862;ANTENNE DIALYSE D'AUXERRE
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;890973431;ANTENNE DIALYSE DE SENS
ST;2019;210012290;06;SANTELYS BOURGOGNE FRANCHE-COMTE;900001728;UNITE DE DIALYSE DE BELFORT
ST;2019;210780417;08;CRLCC GEORGES-FRANCOIS LECLERC;210987731;CLCC GEORGES-FRANCOIS LECLERC
ST;2019;210780581;02;CHU DIJON BOURGOGNE;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ
ST;2019;210780581;02;CHU DIJON BOURGOGNE;210987558;HOPITAL LE BOCAGE CHRU DIJON
ST;2019;210780607;02;CH LA CHARTREUSE;210987632;CH LA CHARTREUSE DIJON
ST;2019;210780607;02;CH LA CHARTREUSE;210987939;USLD CH LA CHARTREUSE DIJON
ST;2019;210780631;02;CENTRE HOSPITALIER D'IS-SUR-TILLE;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE
ST;2019;210780672;02;CH D'AUXONNE;210987640;CENTRE HOSPITALIER D'AUXONNE
ST;2019;210780706;02;CENTRE HOSPITALIER ROBERT MORLEVAT;210013157;POLE PSYCHIATRIE SANTE MENTALE
ST;2019;210780706;02;CENTRE HOSPITALIER ROBERT MORLEVAT;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT
ST;2019;220000020;02;CENTRE HOSPITALIER DE SAINT BRIEUC;220000012;CENTRE HOSPITALIER YVES LE FOLL
ST;2019;220000020;02;CENTRE HOSPITALIER DE SAINT BRIEUC;220019061;SSR GERIATRIQUE
ST;2019;220000020;02;CENTRE HOSPITALIER DE SAINT BRIEUC;220020101;UDM DE LANNION
ST;2019;220000020;02;CENTRE HOSPITALIER DE SAINT BRIEUC;220020119;UDM DE PAIMPOL
ST;2019;220000020;02;CENTRE HOSPITALIER DE SAINT BRIEUC;220022149;UDM SITE CH GUINGAMP
ST;2019;220000046;02;CENTRE HOSPITALIER DINAN;220000095;CTRE HOSPITALIER DINAN
ST;2019;220000079;02;CENTRE HOSPITALIER GUINGAMP;220000343;CENTRE HOSPITALIER GUINGAMP
ST;2019;220000103;02;CENTRE HOSPITALIER LANNION;220000368;CENTRE HOSPITALIER LANNION
ST;2019;220000103;02;CENTRE HOSPITALIER LANNION;220012884;CENTRE REEDUC TRESTEL
ST;2019;220000152;02;CENTRE HOSPITALIER PAIMPOL;220000541;CENTRE HOSPITALIER PAIMPOL
ST;2019;220000152;02;CENTRE HOSPITALIER PAIMPOL;220006423;CTRE DE LONG SEJOUR CH PAIMPOL
ST;2019;220005045;02;CENTRE HOSPITALIER TREGUIER;220001259;CENTRE HOSPITALIER TREGUIER
ST;2019;220020895;08;CARIO;220020697;CARIO
ST;2019;220021968;02;CH DU PENTHIEVRE ET DU POUDOUVRE;220000566;CHPP SITE LAMBALLE
ST;2019;220021968;02;CH DU PENTHIEVRE ET DU POUDOUVRE;220000574;CHPP SITE QUINTIN
ST;2019;230780041;02;CENTRE HOSPITALIER DE GUERET;230000259;USLD - CH GUERET
ST;2019;230780041;02;CENTRE HOSPITALIER DE GUERET;230000820;CENTRE HOSPITALIER GUERET
ST;2019;230780058;02;CENTRE HOSPITALIER D'AUBUSSON;230000838;CENTRE HOSPITALIER D'AUBUSSON
ST;2019;230780058;02;CENTRE HOSPITALIER D'AUBUSSON;230004657;SITE CROIX BLANCHE
ST;2019;230780066;02;C H BERNARD DESPLAS BOURGANEUF;230000846;C H BERNARD DESPLAS BOURGANEUF
ST;2019;230780074;02;CENTRE HOSPITALIER SAINT VAURY;230000853;CENTRE HOSPITALIER SAINT VAURY
ST;2019;230780512;02;CENTRE HOSPITALIER M L S EVAUX;230000952;CTRE HOSPITALIER MOYEN SEJOUR EVAUX
ST;2019;230780520;02;CENTRE HOSPITALIER LA SOUTERRAINE;230000960;CTRE HOSPITAL MOYEN SEJOUR SOUTERRAINE
ST;2019;240000034;02;CENTRE HOSPITALIER LANMARY;240000091;C.H DE LANMARY
ST;2019;240000042;02;CENTRE HOSPITALIER DE BELVES;240000174;CENTRE HOSPITALIER DE BELVES
ST;2019;240000059;02;CENTRE HOSPITALIER DE BERGERAC;240000372;C.H DE BERGERAC
ST;2019;240000067;02;CENTRE HOSPITALIER DE DOMME;240000414;CENTRE HOSPITALIER DE DOMME
ST;2019;240000075;02;CENTRE HOSPITALIER D'EXCIDEUIL;240000455;CENTRE HOSPITALIER D'EXCIDEUIL
ST;2019;240000083;02;CH DE VAUCLAIRE;240000463;CENTRE HOSPITALIER VAUCLAIRE
ST;2019;240000109;02;CENTRE HOSPITALIER DE NONTRON;240000471;CENTRE HOSPITALIER DE NONTRON
ST;2019;240000117;02;CENTRE HOSPITALIER DE PERIGUEUX;240000489;CENTRE HOSPITALIER DE PERIGUEUX
ST;2019;240000141;02;CH DE ST ASTIER;240000513;CENTRE HOSPITALIER DE SAINT-ASTIER
ST;2019;240000448;02;CENTRE HOSPITALIER JEAN LECLAIRE;240000687;CENTRE HOSPITALIER SARLAT
ST;2019;240000596;06;S A POLYCLINIQUE FRANCHEVILLE;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE
ST;2019;240013417;06;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE
ST;2019;240013417;06;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;240003301;ANTENNE AUTODIALYSE FRANCHEVILLE
ST;2019;240013417;06;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE
ST;2019;240013417;06;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE
ST;2019;240016055;02;CH INTERCOMMUNAL RIBERAC DRONNE DOUBLE;240000505;CENTRE HOSPITALIER DE RIBERAC
ST;2019;240016055;02;CH INTERCOMMUNAL RIBERAC DRONNE DOUBLE;240000521;CENTRE HOSPITALIER CHENARD
ST;2019;240016055;02;CH INTERCOMMUNAL RIBERAC DRONNE DOUBLE;240000539;CENTRE HOSPITALIER LA MEYNARDIE
ST;2019;250000015;02;CHRU BESANCON;250000023;CHRU SAINT-JACQUES
ST;2019;250000015;02;CHRU BESANCON;250006954;CHRU JEAN MINJOZ
ST;2019;250000221;02;CH PAUL NAPPEZ MORTEAU;250000627;CH PAUL NAPPEZ MORTEAU
ST;2019;250000239;02;CH SAINTE CROIX BAUME LES DAMES;250000635;CH SAINTE CROIX BAUME LES DAMES
ST;2019;250000452;02;CHI HAUTE COMTE;250000619;UNITE PSY ADULTE LE GRANDVALLIER CHIHC
ST;2019;250000452;02;CHI HAUTE COMTE;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER
ST;2019;250000452;02;CHI HAUTE COMTE;250000734;CHI HAUTE COMTE SITE R SALINS MOUTHE
ST;2019;250000452;02;CHI HAUTE COMTE;250007234;USLD PONTARLIER
ST;2019;250000460;02;CHS NOVILLARS;250000718;CHS NOVILLARS
ST;2019;250000478;02;CH SAINT LOUIS ORNANS;250000726;CH SAINT LOUIS ORNANS
ST;2019;250000569;02;CENTRE DE SOINS TILLEROYES;250000759;CENTRE DE SOINS TILLEROYES
ST;2019;250002839;02;ETABLISSEMENT DE SANTE QUINGEY;250000882;ETABLISSEMENT DE SANTE DE QUINGEY
ST;2019;250007598;02;CLS BELLEVAUX;250001237;USLD BELLEVAUX
ST;2019;250007788;02;CSHLD J WEINMAN AVANNE;250001252;USLD JACQUES WEINMAN AVANNE
ST;2019;260000021;02;CENTRE HOSPITALIER DE VALENCE;260000013;CENTRE HOSPITALIER DE VALENCE
ST;2019;260000047;02;GROUPEMENT HOSPITALIER PORTES PROVENCE;260000138;GR. HOSP. PORTES PROVENCE - MONTELIMAR
ST;2019;260000047;02;GROUPEMENT HOSPITALIER PORTES PROVENCE;260000229;GR. HOSP. PORTES PROVENCE - DIEULEFIT
ST;2019;260000054;02;CENTRE HOSPITALIER DE CREST;260000146;CENTRE HOSPITALIER DE CREST
ST;2019;260000088;02;CENTRE HOSPITALIER DE NYONS;260000237;CENTRE HOSPITALIER DE NYONS
ST;2019;260000096;02;CENTRE HOSPITALIER DE BUIS BARONNIES;260000278;CENTRE HOSPITALIER BUIS LES BARONNIES
ST;2019;260000104;02;CENTRE HOSPITALIER DE DIE;260000286;CENTRE HOSPITALIER DIE
ST;2019;260003264;02;CENTRE HOSPITALIER DROME-VIVARAIS;070005046;CH DROME-VIVARAIS - HDJ/CMP ADU GUIL.
ST;2019;260003264;02;CENTRE HOSPITALIER DROME-VIVARAIS;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER
ST;2019;260016910;02;HOPITAUX DROME NORD;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE
ST;2019;260016910;02;HOPITAUX DROME NORD;260000203;HOPITAUX DROME NORD - SAINT-VALLIER
ST;2019;270000060;02;CH BERNAY;270000045;CH BERNAY
ST;2019;270000086;02;POLE SANITAIRE DU VEXIN CH GISORS;270000367;CH GISORS
ST;2019;270000102;02;CH DE LA RISLE PONT-AUDEMER;270000425;CH PONT-AUDEMER
ST;2019;270000102;02;CH DE LA RISLE PONT-AUDEMER;270029416;HAD CH DE LA RISLE PONT AUDEMER
ST;2019;270000110;02;CH VERNEUIL-SUR-AVRE;270000441;CH VERNEUIL-SUR-AVRE
ST;2019;270000136;02;CH LES ANDELYS;270000474;HL SAINT-JACQUES LES ANDELYS
ST;2019;270000144;02;CH PIERRE HURABIELLE BOURG-ACHARD;270000482;CH PIERRE HURABIELLE BOURG-ACHARD
ST;2019;270000177;02;CH LE NEUBOURG;270000516;HL LE NEUBOURG
ST;2019;270000219;02;NOUVEL HOPITAL DE NAVARRE;270000573;NOUVEL HOPITAL DE NAVARRE
ST;2019;270002652;08;SELARL CTRE DE RADIOTHERAPIE;270021439;CENTRE DE RADIOTHERAPIE D'EVREUX
ST;2019;270023724;02;CH EURE-SEINE;270000359;CH EVREUX CH EURE-SEINE
ST;2019;270023724;02;CH EURE-SEINE;270000458;CH VERNON CH EURE-SEINE
ST;2019;270023724;02;CH EURE-SEINE;270026107;USLD CH EURE SEINE
ST;2019;280000134;02;CH DE CHARTRES;280000043;CH CHARTRES - HÔTEL DIEU
ST;2019;280000134;02;CH DE CHARTRES;280000696;CH CHARTRES - VAL DE L'EURE
ST;2019;280000134;02;CH DE CHARTRES;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY
ST;2019;280000142;02;CH SPECIALISE HENRI EY;280000050;CH BONNEVAL
ST;2019;280000183;02;CH DE DREUX;280000084;CH DREUX
ST;2019;280000225;02;CH DE LA LOUPE;280000100;CH DE LA LOUPE
ST;2019;280000589;02;CH NOGENT LE ROTROU;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL
ST;2019;280000852;06;A. I. R. B. P.;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU
ST;2019;280000852;06;A. I. R. B. P.;280502741;A.I.R.B.P IRC CHARTRES
ST;2019;280000852;06;A. I. R. B. P.;280503848;A.I.R.B.P. IRC - DREUX
ST;2019;280000852;06;A. I. R. B. P.;280504309;A.I.R.B.P. IRC CHATEAUDUN
ST;2019;280500075;02;CH DE CHATEAUDUN;280000662;CH CHATEAUDUN
ST;2019;290000017;02;CHRU BREST;290000058;CHRU BREST SITE HOPITAL MORVAN
ST;2019;290000017;02;CHRU BREST;290000256;CHRU BREST SITE HOPITAL DE CARHAIX
ST;2019;290000017;02;CHRU BREST;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE
ST;2019;290000017;02;CHRU BREST;290004340;CHRU BREST SITE HOPITAL BOHARS
ST;2019;290000017;02;CHRU BREST;290004365;CHU BREST SITE GUILERS
ST;2019;290000017;02;CHRU BREST;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST
ST;2019;290000041;02;CH FERDINAND GRALL LANDERNEAU;290000173;CH FERDINAND GRALL LANDERNEAU
ST;2019;290000074;02;CENTRE HOSPITALIER DOUARNENEZ;290000181;CENTRE HOSPITALIER DOUARNENEZ
ST;2019;290000074;02;CENTRE HOSPITALIER DOUARNENEZ;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ
ST;2019;290000090;02;CENTRE HOSPITALIER CROZON;290000272;CENTRE HOSPITALIER CROZON
ST;2019;290000108;02;CENTRE HOSPITALIER LESNEVEN;290000322;CENTRE HOSPITALIER LESNEVEN
ST;2019;290000116;02;CENTRE HOSPITALIER LANMEUR;290000389;CENTRE HOSPITALIER LANMEUR
ST;2019;290000298;02;EPSM ETIENNE GOURMELEN;290000918;EPSM GOURMELEN SITE QUIMPER
ST;2019;290000298;02;EPSM ETIENNE GOURMELEN;290024462;RESIDENCE DE KERFILY - EPMS GOURMELEN
ST;2019;290000751;02;CENTRE HOSPITALIER ST RENAN;290001015;CENTRE HOSPITALIER ST RENAN
ST;2019;290020700;02;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;290000025;CHIC QUIMPER
ST;2019;290020700;02;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;290000066;CHIC SITE DE CONCARNEAU
ST;2019;290020700;02;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER
ST;2019;290020700;02;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER
ST;2019;290020700;02;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;290029982;SMUR SITE CH DOUARNENEZ - CHIC
ST;2019;290021542;02;CENTRE HOSPITALIER DES PAYS DE MORLAIX;290000033;C.H. DES PAYS DE MORLAIX
ST;2019;290021542;02;CENTRE HOSPITALIER DES PAYS DE MORLAIX;290000553;CENTRE MEDICAL -LE GUERVENAN-
ST;2019;2A0000014;02;CENTRE HOSPITALIER D'AJACCIO;2A0000022;CH ND LA MISERICORDE
