BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2019;570000059;570025254;N4160;1;0;1;0;0
BLOCS_P;2019;570000059;570025254;NAUT;4;4;6.24;0;0
BLOCS_P;2019;570000083;570000729;M100H;3;9;5;0;0
BLOCS_P;2019;570000083;570000729;M1030;;10;5;0;1
BLOCS_P;2019;570000083;570000729;M200H;12;5;13.3;0;1
BLOCS_P;2019;570000083;570000729;N2200;25;3;25.4;0;1
BLOCS_P;2019;570000083;570000729;N2310;;5;1;0;0
BLOCS_P;2019;570000083;570000729;N2510;;1;0.8;;
BLOCS_P;2019;570000083;570000729;N4160;1;;1;0;0
BLOCS_P;2019;570000117;570015099;M100H;2;3;2.9;0;1
BLOCS_P;2019;570000117;570015099;M1030;5;15;4.75;1;0
BLOCS_P;2019;570000117;570015099;M200H;10;6;12.15;0;1
BLOCS_P;2019;570000117;570015099;N2200;10;3;11.93;1;1
BLOCS_P;2019;570000117;570015099;N2310;5;2;6.6;;
BLOCS_P;2019;570000117;570015099;N2320;5;0;5;1;1
BLOCS_P;2019;570000117;570015099;N2510;1;;1;0;0
BLOCS_P;2019;570000117;570015099;N4160;2;;1.5;;
BLOCS_P;2019;570000117;570015099;NAUT;3;1;3.9;0;0
BLOCS_P;2019;570000216;570010181;M100H;;2;0.86;;
BLOCS_P;2019;570000216;570010181;M1030;2;2;3.78;;
BLOCS_P;2019;570000216;570010181;M200H;10;8;12.42;;
BLOCS_P;2019;570000216;570010181;N2200;9;5;13.77;;
BLOCS_P;2019;570000216;570010181;N2310;5;1;6.52;;
BLOCS_P;2019;570000216;570010181;N2320;5;;5.21;;
BLOCS_P;2019;570000216;570010181;N4160;1;;1;;
BLOCS_P;2019;570000349;570005165;M100H;6;0;1.35;0;0
BLOCS_P;2019;570000349;570005165;M1030;9;2;10;1;1
BLOCS_P;2019;570000349;570005165;M200H;23;2;7.58;0;0
BLOCS_P;2019;570000349;570005165;N2200;6;6;9.58;0;0
BLOCS_P;2019;570000349;570005165;N2310;23;5;25.03;1;1
BLOCS_P;2019;570000349;570005165;N2320;18;5;21.55;1;1
BLOCS_P;2019;570000349;570005165;N2510;12;1;11.23;0;0
BLOCS_P;2019;570000349;570005165;NAUT;1;;0.91;0;0
BLOCS_P;2019;570000356;570000919;M1030;3;1;3.75;0;1
BLOCS_P;2019;570000356;570000919;M200H;17;16;24.03;0;1
BLOCS_P;2019;570000356;570000919;N2200;18;2;19.6;0;1
BLOCS_P;2019;570000356;570000919;N2310;3;;3;0;0
BLOCS_P;2019;570000356;570000919;N2320;1;;1;0;1
BLOCS_P;2019;570000356;570000919;N2510;4;;4;0;1
BLOCS_P;2019;570000356;570000919;NAUT;5;2;6.6;0;0
BLOCS_P;2019;570000364;570011569;M1030;6;;6;;
BLOCS_P;2019;570000364;570011569;M200H;28;;28;;
BLOCS_P;2019;570000364;570011569;N2200;14;2;16.34;;
BLOCS_P;2019;570000364;570011569;N2320;1;;0.67;;
BLOCS_P;2019;570000364;570011569;N2510;2;;2;;
BLOCS_P;2019;570000364;570011569;NAUT;3;1;3.74;;
BLOCS_P;2019;570000646;570001115;M100H;11;;11;;
BLOCS_P;2019;570000646;570001115;M1030;11;;11;;
BLOCS_P;2019;570000646;570001115;M200H;28;;33;;
BLOCS_P;2019;570000646;570001115;N2200;47;4;50.3;;
BLOCS_P;2019;570000646;570001115;N2320;2;1;2.8;;
BLOCS_P;2019;570000646;570001115;N2510;2;;1.99;;
BLOCS_P;2019;570000646;570001115;N4160;2;;2;;
BLOCS_P;2019;570000646;570001115;NAUT;4;;3.75;;
BLOCS_P;2019;570000901;570000158;M100H;6;1;1;0;1
BLOCS_P;2019;570000901;570000158;M1030;13;;7;1;0
BLOCS_P;2019;570000901;570000158;M200H;17;3;13;0;1
BLOCS_P;2019;570000901;570000158;N2200;16;23;31.92;1;
BLOCS_P;2019;570000901;570000158;N2310;10;5;14;1;
BLOCS_P;2019;570000901;570000158;N2320;14;2;15.35;1;
BLOCS_P;2019;570000901;570000158;N2510;8;4;11.73;0;
BLOCS_P;2019;570000901;570000158;N4160;1;;0.75;0;
BLOCS_P;2019;570000901;570000158;NAUT;16;8;19.05;0;
BLOCS_P;2019;570000950;570000398;M100H;;3;0.58;0;0
BLOCS_P;2019;570000950;570000398;N2200;;2;1.3;0;0
BLOCS_P;2019;570001057;570023630;M1030;7;;6.67;0;1
BLOCS_P;2019;570001057;570023630;M200H;;7;5.99;0;1
BLOCS_P;2019;570001057;570023630;N2200;15;6;18.34;0;0
BLOCS_P;2019;570001057;570023630;N2310;10;1;10.8;1;1
BLOCS_P;2019;570001057;570023630;N2320;1;3;3.4;0;1
BLOCS_P;2019;570001057;570023630;N2510;1;;1;0;0
BLOCS_P;2019;570001057;570023630;N4160;2;1;2.84;0;1
BLOCS_P;2019;570001057;570023630;NAUT;4;;3.84;0;0
BLOCS_P;2019;570026252;570023630;M100H;;;;0;1
BLOCS_P;2019;570026252;570023630;M1030;18;2;16.99;1;1
BLOCS_P;2019;570026252;570023630;M200H;9;16;22.78;0;1
BLOCS_P;2019;570026252;570023630;N2200;32;9;37.32;0;1
BLOCS_P;2019;570026252;570023630;N2310;22;7;27.4;0;1
BLOCS_P;2019;570026252;570023630;N2320;9;6;13.8;0;1
BLOCS_P;2019;570026252;570023630;N2510;2;;2;0;0
BLOCS_P;2019;570026252;570023630;N4160;3;;3;0;0
BLOCS_P;2019;570026252;570023630;NAUT;3;1;3.75;0;0
BLOCS_P;2019;570026682;570005165;M100H;10;1;1.52;0;0
BLOCS_P;2019;570026682;570005165;M1030;10;2;11;1;0
BLOCS_P;2019;570026682;570005165;M200H;57;10;21.86;0;0
BLOCS_P;2019;570026682;570005165;N2200;21;14;33.42;1;1
BLOCS_P;2019;570026682;570005165;N2310;40;7;44.01;1;1
BLOCS_P;2019;570026682;570005165;N2320;27;17;37.53;1;1
BLOCS_P;2019;570026682;570005165;N2510;15;3;17.48;0;0
BLOCS_P;2019;570026682;570005165;N4130;2;;2;0;0
BLOCS_P;2019;570026682;570005165;NAUT;7;0;6.75;0;0
BLOCS_P;2019;580780138;580000024;M100H;1;1;1.5;0;1
BLOCS_P;2019;580780138;580000024;M1030;5;;5;0;1
BLOCS_P;2019;580780138;580000024;M200H;9;12;15;0;1
BLOCS_P;2019;580780138;580000024;N2200;20;3;22.5;0;1
BLOCS_P;2019;580780138;580000024;N2310;3;2;4.3;0;0
BLOCS_P;2019;580780138;580000024;N2320;;1;0.2;0;0
BLOCS_P;2019;580780138;580000024;N4160;;2;1;0;0
BLOCS_P;2019;580780138;580000024;NAUT;11;;11;0;0
BLOCS_P;2019;580972685;580780096;M100H;2;1;0.5;;
BLOCS_P;2019;580972685;580780096;M1030;;2;0.98;;1
BLOCS_P;2019;580972685;580780096;M200H;;13;1.72;;
BLOCS_P;2019;580972685;580780096;N2200;11;;5.11;0;0
BLOCS_P;2019;580972685;580780096;N2310;5;;2.47;0;0
BLOCS_P;2019;580972685;580780096;N2320;3;;2.57;0;0
BLOCS_P;2019;580972685;580780096;N2510;1;;0.42;0;0
BLOCS_P;2019;580972685;580780096;N4160;1;;0.6;0;0
BLOCS_P;2019;580972685;580780096;NAUT;1;;0.01;0;0
BLOCS_P;2019;580972693;580780039;M100H;;10;1.96;0;1
BLOCS_P;2019;580972693;580780039;M1030;2;3;8.88;1;0
BLOCS_P;2019;580972693;580780039;M200H;;30;8.12;0;1
BLOCS_P;2019;580972693;580780039;N2200;28;18;39.62;;
BLOCS_P;2019;580972693;580780039;N2310;15;2;16.61;;
BLOCS_P;2019;580972693;580780039;N2320;2;2;3.8;;
BLOCS_P;2019;580972693;580780039;N2510;;1;0.8;;
BLOCS_P;2019;580972693;580780039;N4160;;;0.13;;
BLOCS_P;2019;580972693;580780039;NAUT;14;4;10.85;;
BLOCS_P;2019;590000014;590780052;N2200;;1;0.1;;
BLOCS_P;2019;590000121;590780227;M100H;7;5;8.8;0;1
BLOCS_P;2019;590000121;590780227;M1030;4;12;10.58;1;0
BLOCS_P;2019;590000121;590780227;M200H;18;21;24.35;1;1
BLOCS_P;2019;590000121;590780227;N2200;3;;4.7;0;0
BLOCS_P;2019;590000121;590780227;N2310;10;3;13.56;0;1
BLOCS_P;2019;590000121;590780227;N2320;10;7;16.01;0;1
BLOCS_P;2019;590000121;590780227;N2510;10;;9.38;0;0
BLOCS_P;2019;590000121;590780227;N4130;;;;1;1
BLOCS_P;2019;590000121;590780227;NAUT;2;;1.31;0;0
BLOCS_P;2019;590000188;590780334;M100H;0;2;0.6;0;1
BLOCS_P;2019;590000188;590780334;M1030;9;2;8.8;0;1
BLOCS_P;2019;590000188;590780334;M200H;20;0;15.78;0;1
BLOCS_P;2019;590000188;590780334;N2200;12;1;10.72;0;0
BLOCS_P;2019;590000188;590780334;N2310;13;3;12.19;0;1
BLOCS_P;2019;590000188;590780334;N2320;11;1;11.45;0;1
BLOCS_P;2019;590000188;590780334;N2510;11;0;9.24;0;0
BLOCS_P;2019;590000188;590780334;N4130;0;0;0;0;1
BLOCS_P;2019;590000188;590780334;N4160;3;0;3;0;0
BLOCS_P;2019;590000188;590780334;NAUT;5;1;5.81;0;1
BLOCS_P;2019;590000337;590781415;M1030;6;3;5.84;1;1
BLOCS_P;2019;590000337;590781415;M200H;27;17;27.68;1;1
BLOCS_P;2019;590000337;590781415;N2200;10;6;16.23;0;1
BLOCS_P;2019;590000337;590781415;N2310;15;3;14.95;0;1
BLOCS_P;2019;590000337;590781415;N2320;20;7;24.55;0;1
BLOCS_P;2019;590000337;590781415;N2510;1;1;1.8;0;0
BLOCS_P;2019;590000337;590781415;N4130;;;;0;1
BLOCS_P;2019;590000337;590781415;N4160;1;;1;0;0
BLOCS_P;2019;590000337;590781415;NAUT;8;5;12.05;0;0
BLOCS_P;2019;590000428;590781605;N2200;8;;7.08;;1
BLOCS_P;2019;590000428;590781605;N2310;10;0;9.52;1;
BLOCS_P;2019;590000428;590781605;N2320;8;1;8.46;;1
BLOCS_P;2019;590000428;590781605;N2510;6;1;6.77;;
BLOCS_P;2019;590000428;590781605;NAUT;3;2;3.9;;
BLOCS_P;2019;590000436;590781621;M1030;2;5;4.44;;
BLOCS_P;2019;590000436;590781621;N2310;1;1;3.43;;
BLOCS_P;2019;590000469;590781662;M1030;3;4;4.01;1;1
BLOCS_P;2019;590000469;590781662;M200H;5;9;12.64;1;1
BLOCS_P;2019;590000469;590781662;N2200;6;0;6;0;1
BLOCS_P;2019;590000469;590781662;N2310;3;3;2.25;1;0
BLOCS_P;2019;590000469;590781662;N2320;1;0;1;0;1
BLOCS_P;2019;590000469;590781662;N2510;0;0;1;0;0
BLOCS_P;2019;590000469;590781662;N4160;;1;0.6;0;0
BLOCS_P;2019;590000469;590781662;NAUT;;3;1;0;0
BLOCS_P;2019;590000535;590781803;M100H;0;2;1.12;0;1
BLOCS_P;2019;590000535;590781803;M1030;10;1;11.29;1;0
BLOCS_P;2019;590000535;590781803;M200H;11;4;12.29;1;0
BLOCS_P;2019;590000535;590781803;N2200;8;2;8.27;;
BLOCS_P;2019;590000535;590781803;N2310;7;3;8.23;;
BLOCS_P;2019;590000535;590781803;N2320;8;2;9.43;;
BLOCS_P;2019;590000535;590781803;N2510;7;4;8.24;;
BLOCS_P;2019;590000535;590781803;NAUT;33;7;28.56;;
BLOCS_P;2019;590000592;590782165;M100H;1;9;0.85;0;0
BLOCS_P;2019;590000592;590782165;M1030;4;2;4.55;1;0
BLOCS_P;2019;590000592;590782165;M200H;10;18;5.1;0;1
BLOCS_P;2019;590000592;590782165;N2200;14;3;14.03;0;
BLOCS_P;2019;590000592;590782165;N2310;7;1;8.45;0;1
BLOCS_P;2019;590000592;590782165;N2320;4;0;5.31;0;1
BLOCS_P;2019;590000592;590782165;N2510;3;1;2.72;0;0
BLOCS_P;2019;590000592;590782165;NAUT;5;44;20.53;0;
BLOCS_P;2019;590000618;590782215;M100H;22;5;13.35;1;1
BLOCS_P;2019;590000618;590782215;M1030;34;8;27.5;;
BLOCS_P;2019;590000618;590782215;M200H;89;24;73.98;1;1
BLOCS_P;2019;590000618;590782215;N2200;50;12;60.22;1;1
BLOCS_P;2019;590000618;590782215;N2310;37;6;39.66;;
BLOCS_P;2019;590000618;590782215;N2320;12;9;18.53;1;0
BLOCS_P;2019;590000618;590782215;N2510;30;10;37.59;0;0
BLOCS_P;2019;590000618;590782215;N4130;1;0;1;0;0
BLOCS_P;2019;590000618;590782215;N4160;;;;1;0
BLOCS_P;2019;590000618;590782215;NAUT;24;15;35.04;0;0
BLOCS_P;2019;590000758;590782637;M100H;;;1.9;0;0
BLOCS_P;2019;590000758;590782637;M1030;1;5;4.83;1;0
BLOCS_P;2019;590000758;590782637;M200H;12;17;10.19;0;1
BLOCS_P;2019;590000758;590782637;N2200;5;1;5.55;0;0
BLOCS_P;2019;590000758;590782637;N2310;4;7;7.78;0;1
BLOCS_P;2019;590000758;590782637;N2320;11;1;11.01;0;1
BLOCS_P;2019;590000758;590782637;N2510;3;;3;0;0
BLOCS_P;2019;590000758;590782637;N4160;;2;1.02;0;0
BLOCS_P;2019;590000758;590782637;NAUT;1;;1;0;0
BLOCS_P;2019;590000774;590782652;M1030;1;;2.43;1;0
BLOCS_P;2019;590000774;590782652;M200H;6;3;8.29;0;1
BLOCS_P;2019;590000774;590782652;N2200;2;1;2.72;;
BLOCS_P;2019;590000774;590782652;N2310;4;;5.69;;
BLOCS_P;2019;590000774;590782652;N2320;7;1;8.41;;
BLOCS_P;2019;590000774;590782652;N2510;4;;4.04;;
BLOCS_P;2019;590000774;590782652;N4160;1;;1;;
BLOCS_P;2019;590001004;590783239;M100H;;;1;;
BLOCS_P;2019;590001004;590783239;M1030;7;7;9.38;1;
BLOCS_P;2019;590001004;590783239;M200H;;;6.3;1;
BLOCS_P;2019;590001004;590783239;N2200;6;;7.51;;
BLOCS_P;2019;590001004;590783239;N2310;8;9;15.69;;
BLOCS_P;2019;590001004;590783239;N2320;10;9;16.93;;
BLOCS_P;2019;590001004;590783239;N2510;9;3;10.78;;
BLOCS_P;2019;590001004;590783239;N4160;2;;2;;
BLOCS_P;2019;590001004;590783239;NAUT;2;1;2.85;;
BLOCS_P;2019;590001749;590788956;M100H;;3;2.2;;
BLOCS_P;2019;590001749;590788956;N2310;1;;1;;
BLOCS_P;2019;590001749;590788956;N2510;4;2;5.3;;
BLOCS_P;2019;590006607;590780193;M100H;;3;1.32;;
BLOCS_P;2019;590006607;590780193;M1030;6;5;10.13;;
BLOCS_P;2019;590006607;590780193;M200H;19;4;12;;
BLOCS_P;2019;590006607;590780193;N2200;15;2;16.84;;
BLOCS_P;2019;590006607;590780193;N2310;23;12;27.19;;
BLOCS_P;2019;590006607;590780193;N2320;6;7;9.95;;
BLOCS_P;2019;590006607;590780193;N2510;23;12;30.1;;
BLOCS_P;2019;590006607;590780193;NAUT;39;11;46.13;;
BLOCS_P;2019;590006896;590000519;M100H;;3;3;0;1
BLOCS_P;2019;590006896;590000519;M1030;2;;2;0;1
BLOCS_P;2019;590006896;590000519;M200H;5;8;11;0;1
BLOCS_P;2019;590006896;590000519;N2200;8;0;8.59;0;1
BLOCS_P;2019;590006896;590000519;N2310;1;0;1;0;0
BLOCS_P;2019;590006896;590000519;N2510;2;1;3.15;0;0
BLOCS_P;2019;590006896;590000519;N4160;1;0;1;0;1
BLOCS_P;2019;590008041;590008033;M100H;57;;57;;1
BLOCS_P;2019;590008041;590008033;M1030;11;;11;;1
BLOCS_P;2019;590008041;590008033;M200H;17;;17;;1
BLOCS_P;2019;590008041;590008033;N2200;30;6;33.67;;1
BLOCS_P;2019;590008041;590008033;N2310;2;;2;;1
BLOCS_P;2019;590008041;590008033;N2320;1;;1;;1
BLOCS_P;2019;590008041;590008033;N2510;2;1;2.5;;1
BLOCS_P;2019;590008041;590008033;N4130;2;1;2.53;;1
BLOCS_P;2019;590008041;590008033;N4160;1;;1;;1
BLOCS_P;2019;590008041;590008033;NAUT;2;;2;;1
BLOCS_P;2019;590052056;590051801;M1030;;9;3.41;;
BLOCS_P;2019;590052056;590051801;M200H;;20;10;;
BLOCS_P;2019;590052056;590051801;N2200;14;8;18.58;;
BLOCS_P;2019;590052056;590051801;N2310;2;8;2.92;;
BLOCS_P;2019;590052056;590051801;N2320;;;0.13;;
BLOCS_P;2019;590052056;590051801;N2510;1;;1;;
BLOCS_P;2019;590052056;590051801;N4160;;1;0.94;;
BLOCS_P;2019;590052056;590051801;NAUT;7;;7.77;;
BLOCS_P;2019;590780060;590000022;M1030;5;0;5;0;1
BLOCS_P;2019;590780060;590000022;M200H;12;7;15.5;0;1
BLOCS_P;2019;590780060;590000022;N2200;10;;8.48;0;1
BLOCS_P;2019;590780060;590000022;N2510;5;1;5.04;;0
BLOCS_P;2019;590780060;590000022;N4160;1;;1;0;1
BLOCS_P;2019;590780250;590053955;M1030;;10;;0;1
BLOCS_P;2019;590780250;590053955;M200H;;30;;0;1
BLOCS_P;2019;590780250;590053955;N2200;22;12;29.9;0;1
BLOCS_P;2019;590780250;590053955;N4160;1;;1;0;1
BLOCS_P;2019;590780250;590053955;NAUT;14;3;15.3;0;0
BLOCS_P;2019;590780268;590053955;M100H;50;69;;1;1
BLOCS_P;2019;590780268;590053955;M1030;17;11;;1;1
BLOCS_P;2019;590780268;590053955;M200H;39;13;;0;1
BLOCS_P;2019;590780268;590053955;N2200;67;8;72.7;0;1
BLOCS_P;2019;590780268;590053955;N2510;;1;0.9;0;0
BLOCS_P;2019;590780268;590053955;N4160;7;;7;0;1
BLOCS_P;2019;590780268;590053955;NAUT;21;3;22.7;0;0
BLOCS_P;2019;590780284;590051801;M100H;;;;;1
BLOCS_P;2019;590780284;590051801;M1030;6;7;15.89;;1
BLOCS_P;2019;590780284;590051801;M200H;17;14;25.47;;1
BLOCS_P;2019;590780284;590051801;N2200;9;7;13.55;0;1
BLOCS_P;2019;590780284;590051801;N2310;10;5;12.24;0;1
BLOCS_P;2019;590780284;590051801;N2320;7;9;13.37;0;1
BLOCS_P;2019;590780284;590051801;N2510;;;0.2;0;0
BLOCS_P;2019;590780284;590051801;N4160;;;0.13;;
BLOCS_P;2019;590780284;590051801;NAUT;3;14;9.28;0;0
BLOCS_P;2019;590780342;590053955;M100H;;1;;0;1
BLOCS_P;2019;590780342;590053955;M1030;;12;;0;1
BLOCS_P;2019;590780342;590053955;M200H;;27;;0;1
BLOCS_P;2019;590780342;590053955;N2200;8;2;9.2;0;1
BLOCS_P;2019;590780342;590053955;N4160;1;;1;0;1
BLOCS_P;2019;590780342;590053955;NAUT;3;;3;0;1
BLOCS_P;2019;590780383;590000204;M100H;55;49;;1;1
BLOCS_P;2019;590780383;590000204;M1030;13;3;;0;0
BLOCS_P;2019;590780383;590000204;M200H;71;26;;0;1
BLOCS_P;2019;590780383;590000204;N2200;5;59;45.7;0;1
BLOCS_P;2019;590780383;590000204;N2510;;5;3.1;0;0
BLOCS_P;2019;590780383;590000204;N4160;;3;2.7;0;0
BLOCS_P;2019;590780383;590000204;NAUT;1;6;5.1;0;0
BLOCS_P;2019;590781571;590000402;M100H;;;;0;1
BLOCS_P;2019;590781571;590000402;M1030;2;1;2.7;0;1
BLOCS_P;2019;590781571;590000402;M200H;4;9;6;0;1
BLOCS_P;2019;590781571;590000402;N2200;7;3;8.8;0;1
BLOCS_P;2019;590781571;590000402;N2310;0;0;0;0;1
BLOCS_P;2019;590781571;590000402;N2320;0;0;0;0;1
BLOCS_P;2019;590781571;590000402;N2510;1;;1;0;1
BLOCS_P;2019;590781571;590000402;N4130;0;0;0;0;1
BLOCS_P;2019;590781571;590000402;N4160;1;0;1;0;1
BLOCS_P;2019;590781571;590000402;NAUT;2;0;2;0;1
BLOCS_P;2019;590781951;590053955;M1030;6;7;;0;1
BLOCS_P;2019;590781951;590053955;M200H;;19;;0;1
BLOCS_P;2019;590781951;590053955;N2200;17;8;21.8;0;1
BLOCS_P;2019;590781951;590053955;N4160;1;;1;0;1
BLOCS_P;2019;590781951;590053955;NAUT;10;;10;0;1
BLOCS_P;2019;590782298;590000675;M100H;;;;0;1
BLOCS_P;2019;590782298;590000675;M1030;5;2;6;0;1
BLOCS_P;2019;590782298;590000675;M200H;31;10;36;0;1
BLOCS_P;2019;590782298;590000675;N2200;34;4;36.93;;
BLOCS_P;2019;590782298;590000675;N2510;10;3;11.4;;
BLOCS_P;2019;590782298;590000675;N4160;1;;1;;
BLOCS_P;2019;590782298;590000675;NAUT;4;;4.01;;
BLOCS_P;2019;590782546;590000733;M100H;;9;1.68;;1
BLOCS_P;2019;590782546;590000733;M1030;;3;1.83;;1
BLOCS_P;2019;590782546;590000733;M200H;;1;0.4;;1
BLOCS_P;2019;590782546;590000733;N2200;5;4;7.65;0;0
BLOCS_P;2019;590782546;590000733;N2310;;4;0.8;0;0
BLOCS_P;2019;590782546;590000733;N2320;1;;1;0;0
BLOCS_P;2019;590782546;590000733;N2510;1;;1;0;0
BLOCS_P;2019;590782546;590000733;N4160;;1;0.03;0;0
BLOCS_P;2019;590782553;590000741;M100H;28;36;;1;1
BLOCS_P;2019;590782553;590000741;M1030;12;6;;0;1
BLOCS_P;2019;590782553;590000741;M200H;27;15;;0;1
BLOCS_P;2019;590782553;590000741;N2200;7;36;29;0;1
BLOCS_P;2019;590782553;590000741;N2510;1;3;2.1;0;0
BLOCS_P;2019;590782553;590000741;N4160;;2;1.6;0;1
BLOCS_P;2019;590782553;590000741;NAUT;1;19;12.7;0;0
BLOCS_P;2019;590784864;590780193;M100H;;;0.07;;
BLOCS_P;2019;590784864;590780193;M1030;4;;3.86;;
BLOCS_P;2019;590784864;590780193;M200H;;;0.93;;
BLOCS_P;2019;590784864;590780193;N2200;3;1;5.6;;
BLOCS_P;2019;590784864;590780193;N2310;5;1;5.1;;
BLOCS_P;2019;590784864;590780193;N2320;1;2;2.17;;
BLOCS_P;2019;590784864;590780193;N2510;5;0;5;;
BLOCS_P;2019;590784864;590780193;NAUT;1;1;0.95;;
BLOCS_P;2019;590785374;620001834;M100H;3;9;0.86;0;1
BLOCS_P;2019;590785374;620001834;N2200;1;1;1;0;0
BLOCS_P;2019;590785374;620001834;N2510;1;0;1;0;0
BLOCS_P;2019;590787586;590780193;M1030;20;3;8.49;;
BLOCS_P;2019;590787586;590780193;M200H;;;3.38;;
BLOCS_P;2019;590787586;590780193;N2200;21;3;20.74;;
BLOCS_P;2019;590787586;590780193;N2310;9;7;13.84;;
BLOCS_P;2019;590787586;590780193;N2320;8;3;10.15;;
BLOCS_P;2019;590787586;590780193;N2510;10;5;13.87;;
BLOCS_P;2019;590787586;590780193;NAUT;2;4;4.61;;
BLOCS_P;2019;590788964;590001756;M100H;0;6;4.1;0;1
BLOCS_P;2019;590788964;590001756;M1030;2;0;2;0;0
BLOCS_P;2019;590788964;590001756;M200H;5;7;6.8;0;1
BLOCS_P;2019;590788964;590001756;N2200;7;0;7.41;0;1
BLOCS_P;2019;590788964;590001756;N2510;2;0;2;0;0
BLOCS_P;2019;590788964;590001756;N4160;1;0;1;0;1
BLOCS_P;2019;590788964;590001756;NAUT;4;0;4;0;0
BLOCS_P;2019;590790655;590002218;M100H;;16;8;0;1
BLOCS_P;2019;590790655;590002218;M1030;1;1;1.5;0;1
BLOCS_P;2019;590790655;590002218;M200H;9;2;10;0;1
BLOCS_P;2019;590790655;590002218;N2200;3;4;5.79;0;1
BLOCS_P;2019;590790655;590002218;N2310;;1;0.34;0;1
BLOCS_P;2019;590790655;590002218;N2320;1;;1;0;1
BLOCS_P;2019;590790655;590002218;N2510;1;;1;0;0
BLOCS_P;2019;590790655;590002218;N4130;;;;;1
BLOCS_P;2019;590790655;590002218;N4160;1;;1;0;1
BLOCS_P;2019;590790655;590002218;NAUT;6;;6;0;0
BLOCS_P;2019;590796975;590780193;M100H;;;0.52;;
BLOCS_P;2019;590796975;590780193;M1030;28;6;16.78;;
BLOCS_P;2019;590796975;590780193;M200H;19;3;16.11;;
BLOCS_P;2019;590796975;590780193;N2200;48;21;63.05;;
BLOCS_P;2019;590796975;590780193;N2310;38;17;51.05;;
BLOCS_P;2019;590796975;590780193;N2320;24;8;31.39;;
BLOCS_P;2019;590796975;590780193;N2510;57;9;62.06;;
BLOCS_P;2019;590796975;590780193;NAUT;15;4;17.84;;
BLOCS_P;2019;590797353;590051801;M1030;10;2;4.89;1;
BLOCS_P;2019;590797353;590051801;M200H;24;12;25.98;;1
BLOCS_P;2019;590797353;590051801;N2200;7;3;9.55;;
BLOCS_P;2019;590797353;590051801;N2310;8;3;9.58;;
BLOCS_P;2019;590797353;590051801;N2320;9;3;9.39;;
BLOCS_P;2019;590797353;590051801;N4160;1;;1.06;;
BLOCS_P;2019;590797353;590051801;NAUT;4;7;7.38;;
BLOCS_P;2019;590801106;590782421;M1030;12;7;13.6;1;0
BLOCS_P;2019;590801106;590782421;M200H;44;14;42.23;0;1
BLOCS_P;2019;590801106;590782421;N2200;14;4;16.14;;
BLOCS_P;2019;590801106;590782421;N2310;24;4;25.73;;
BLOCS_P;2019;590801106;590782421;N2320;21;6;25.95;;
BLOCS_P;2019;590801106;590782421;N2510;14;2;14.12;;
BLOCS_P;2019;590801106;590782421;NAUT;30;9;36.55;;
BLOCS_P;2019;590804696;590781902;M100H;4;4;0.8;0;1
BLOCS_P;2019;590804696;590781902;M1030;6;3;6.83;1;0
BLOCS_P;2019;590804696;590781902;M200H;9;5;5.1;0;1
BLOCS_P;2019;590804696;590781902;N2200;7;5;10.95;0;1
BLOCS_P;2019;590804696;590781902;N2310;13;4;18.15;1;1
BLOCS_P;2019;590804696;590781902;N2320;13;8;18.43;0;1
BLOCS_P;2019;590804696;590781902;N2510;9;2;11.3;0;0
BLOCS_P;2019;590804696;590781902;N4160;1;1;1;0;1
BLOCS_P;2019;590811279;590780193;M100H;;;0.07;;
BLOCS_P;2019;590811279;590780193;M1030;26;5;14.55;;
BLOCS_P;2019;590811279;590780193;M200H;1;1;11.48;;
BLOCS_P;2019;590811279;590780193;N2200;29;12;38.18;;
BLOCS_P;2019;590811279;590780193;N2310;37;17;48.18;;
BLOCS_P;2019;590811279;590780193;N2320;13;6;16.86;;
BLOCS_P;2019;590811279;590780193;N2510;35;6;37.75;;
BLOCS_P;2019;590811279;590780193;NAUT;13;1;10.08;;
BLOCS_P;2019;590813176;590005278;M100H;1;;1;1;0
BLOCS_P;2019;590813176;590005278;M1030;;10;2;1;0
BLOCS_P;2019;590813176;590005278;M200H;2;8;4.13;1;0
BLOCS_P;2019;590813176;590005278;N2200;8;8;9;;
BLOCS_P;2019;590813176;590005278;N4160;1;;1;;
BLOCS_P;2019;590813382;590000386;M1030;;5;5;1;
BLOCS_P;2019;590813382;590000386;M200H;11;10;21;;1
BLOCS_P;2019;590813382;590000386;N2200;12;6;13.8;;1
BLOCS_P;2019;590813382;590000386;N2320;;;;;1
BLOCS_P;2019;590813382;590000386;N2510;15;13;20.69;;0
BLOCS_P;2019;590813382;590000386;N4160;;1;0.8;;1
BLOCS_P;2019;590813382;590000386;NAUT;5;2;5.5;;0
BLOCS_P;2019;590813507;590000485;M100H;0;7;5;0;1
BLOCS_P;2019;590813507;590000485;M1030;1;3;3;0;1
BLOCS_P;2019;590813507;590000485;M200H;9;8;12;0;1
BLOCS_P;2019;590813507;590000485;N2200;8;6;12.29;0;1
BLOCS_P;2019;590813507;590000485;N2310;2;1;2.45;0;1
BLOCS_P;2019;590813507;590000485;N2510;3;2;3.61;0;0
BLOCS_P;2019;590813507;590000485;N4130;;;;0;1
BLOCS_P;2019;590813507;590000485;N4160;1;;0.75;0;0
BLOCS_P;2019;590813507;590000485;NAUT;7;1;7.26;0;0
