BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2020;020000519;CH SOISSONS;020000261;N2500;19;7;25.13
SSR_P;2020;020000519;CH SOISSONS;020000261;NAUT;9;6;13.39
SSR_P;2020;020000519;CH SOISSONS;020000261;NCINF;16;0;18.28
SSR_P;2020;020000535;CH CHAUNY;020000287;M1010;1;2;1.27
SSR_P;2020;020000535;CH CHAUNY;020000287;N2460;;1;0.5
SSR_P;2020;020000535;CH CHAUNY;020000287;N2500;13;2;13.01
SSR_P;2020;020000535;CH CHAUNY;020000287;N2710;;1;0.6
SSR_P;2020;020000535;CH CHAUNY;020000287;N3120;;1;0.1
SSR_P;2020;020000535;CH CHAUNY;020000287;NAUT;4;4;5.09
SSR_P;2020;020000535;CH CHAUNY;020000287;NCINF;10;1;9.81
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1010;1;1;1.5
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1070;;1;0.5
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1180;5;;5
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1190;1;;1
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1320;1;;1
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N241P;12;;10.99
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2430;2;;1.22
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2450;;3;2.22
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2460;10;3;12.45
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2500;74;1;78.11
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2710;1;1;1.6
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N310H;5;1;5.11
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N3120;1;;0.91
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;NAUT;24;1;25.68
SSR_P;2020;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;NCINF;45;2;47.51
SSR_P;2020;020001087;CH HIRSON;020004495;M1010;2;0;2
SSR_P;2020;020001087;CH HIRSON;020004495;N241P;1;1;1.4
SSR_P;2020;020001087;CH HIRSON;020004495;N2450;0;1;0.4
SSR_P;2020;020001087;CH HIRSON;020004495;N2460;0;1;0.8
SSR_P;2020;020001087;CH HIRSON;020004495;N2500;14;1;14.44
SSR_P;2020;020001087;CH HIRSON;020004495;N310H;0;1;0.5
SSR_P;2020;020001087;CH HIRSON;020004495;N3120;0;1;0.25
SSR_P;2020;020001087;CH HIRSON;020004495;NAUT;5;1;5.41
SSR_P;2020;020001087;CH HIRSON;020004495;NCINF;10;0;10.16
SSR_P;2020;020003877;SSR CH LAON;020000253;M1010;0;1;0.52
SSR_P;2020;020003877;SSR CH LAON;020000253;M1320;1;0;1.08
SSR_P;2020;020003877;SSR CH LAON;020000253;N2500;14;2;14.41
SSR_P;2020;020003877;SSR CH LAON;020000253;NAUT;3;6;6.13
SSR_P;2020;020003877;SSR CH LAON;020000253;NCINF;11;0;10.07
SSR_P;2020;020010310;SSR AURORE BUCY-LE-LONG;750719361;M1010;;1;0.33
SSR_P;2020;020010310;SSR AURORE BUCY-LE-LONG;750719361;M3020;;1;0.28
SSR_P;2020;020010310;SSR AURORE BUCY-LE-LONG;750719361;MAUT;;2;0.27
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;M1010;;1;0.35
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;M1150;1;;0.05
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;M1180;;1;0.4
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;N241P;2;;0.97
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;N2430;2;;0.22
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;N2460;2;;1.02
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;N2470;1;;0.1
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;NAUT;2;;1.08
SSR_P;2020;020016341;SSR RENAISSANCE SOISSONS;750814030;NCINF;3;;2
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;M1010;1;0;1
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;M1180;2;0;2
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N241P;6;1;8.13
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N2430;1;;0.28
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N2450;1;;0.1
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N2460;2;1;2.8
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N2500;22;3;23.32
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N2710;1;1;1.3
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;N3120;1;0;1
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;NAUT;2;0;1.92
SSR_P;2020;030000012;CH DE NERIS LES BAINS;030180020;NCINF;15;1;15.8
SSR_P;2020;030000061;CH DE MOULINS;030780092;M1010;0;1;0.8
SSR_P;2020;030000061;CH DE MOULINS;030780092;M1180;1;0;1
SSR_P;2020;030000061;CH DE MOULINS;030780092;N241P;;6;2.93
SSR_P;2020;030000061;CH DE MOULINS;030780092;N2500;23;3;21.04
SSR_P;2020;030000061;CH DE MOULINS;030780092;N3120;0;1;0.5
SSR_P;2020;030000061;CH DE MOULINS;030780092;NAUT;3;1;4.55
SSR_P;2020;030000061;CH DE MOULINS;030780092;NCINF;18;6;19.78
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;M1320;2;1;1.76
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;N2450;3;;0.81
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;N2500;11;1;14.32
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;N2710;1;;0.5
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;N3120;1;;0.8
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;NAUT;7;;8.61
SSR_P;2020;030000079;CH DE MONTLUCON;030780100;NCINF;12;;11.36
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;M1010;3;;1.59
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;M1180;;1;0.9
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;M1320;2;;1.7
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;MAUT;1;;0.6
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;N241P;0;3;3.17
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;N2460;1;0;1
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;N2500;33;11;38.6
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;N3120;0;2;0.5
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;NAUT;9;1;8.05
SSR_P;2020;030000087;CH JACQUES LACARIN VICHY;030780118;NCINF;24;6;27.96
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;M1010;1;1;1.15
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;M1180;;1;0.2
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;MAUT;;1;0.1
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N241P;2;;1.58
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N2450;;1;0.42
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N2460;1;;1
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N2500;10;2;11.75
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N310H;1;;1
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N3120;;1;0.7
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;NAUT;8;2;9.29
SSR_P;2020;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;NCINF;5;5;8.86
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;M1180;1;3;1.61
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;M1320;2;1;2.5
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N241P;2;2;3.16
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2450;;1;0.1
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2460;;3;2.78
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2500;27;9;29.86
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2710;2;;1.99
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N310H;1;1;1.02
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N3120;2;;1.34
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;NAUT;19;4;17.93
SSR_P;2020;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;NCINF;18;8;19.55
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;M1180;;8;1.64
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N241P;;2;0.4
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2450;;;0.51
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2500;7;1;10.03
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2710;1;;1
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N310H;;;0.84
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N3120;;1;0.91
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;NAUT;4;;7.22
SSR_P;2020;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;NCINF;9;;10.84
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1010;;2;1.61
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1040;;1;0.1
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1120;;2;0.4
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1140;;1;0.1
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1150;;1;0.1
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1180;2;;2
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1320;;2;0.67
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2460;;2;1.25
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2470;;1;0.34
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2500;12;;11.1
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2710;;2;1
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;N3120;;2;1
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;NAUT;2;;2.54
SSR_P;2020;030780548;POLYCLINIQUE LA PERGOLA;030000194;NCINF;9;;8.82
SSR_P;2020;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;M1010;1;;1
SSR_P;2020;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2450;;1;0.4
SSR_P;2020;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2500;14;2;15.3
SSR_P;2020;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2710;1;;0.4
SSR_P;2020;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N3120;1;;1
SSR_P;2020;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;NCINF;10;1;10.7
SSR_P;2020;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;M1010;;1;0.16
SSR_P;2020;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;N2450;;1;0.15
SSR_P;2020;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;N2500;10;3;3.67
SSR_P;2020;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;NCINF;4;7;4.7
SSR_P;2020;040000044;EPS DUCELIA DE CASTELLANE;040780140;M1010;;2;0.24
SSR_P;2020;040000044;EPS DUCELIA DE CASTELLANE;040780140;N2500;5;0;1.2
SSR_P;2020;040000044;EPS DUCELIA DE CASTELLANE;040780140;NAUT;15;2;2.25
SSR_P;2020;040000044;EPS DUCELIA DE CASTELLANE;040780140;NCINF;4;1;2.24
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;M1010;0;1;0.53
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;M1180;0;2;1
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;MAUT;0;1;0.55
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N241P;5;0;5.23
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2450;1;0;0.97
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2460;2;2;2.81
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2500;19;8;22.52
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2710;0;1;0.27
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;NAUT;5;8;10.5
SSR_P;2020;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;NCINF;7;6;11.94
SSR_P;2020;040000119;EPS LUMIERE DE RIEZ;040780231;M1010;;6;4.5
SSR_P;2020;040000119;EPS LUMIERE DE RIEZ;040780231;N241P;;;0.11
SSR_P;2020;040000119;EPS LUMIERE DE RIEZ;040780231;N2450;;;0.25
SSR_P;2020;040000119;EPS LUMIERE DE RIEZ;040780231;N2500;6;2;7.88
SSR_P;2020;040000119;EPS LUMIERE DE RIEZ;040780231;NCINF;4;2;4.53
SSR_P;2020;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;M1010;0;0;0.01
SSR_P;2020;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;M1040;0;1;0.24
SSR_P;2020;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;M1180;0;0;0.92
SSR_P;2020;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;N2500;7;8;10.29
SSR_P;2020;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;NAUT;4;1;4.25
SSR_P;2020;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;NCINF;5;8;9.99
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;M1010;2;3;3.8
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;M1320;;1;0.1
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N241P;;4;2.5
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N2450;;1;0.5
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N2500;12;5;16
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N2710;;1;0.5
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N3120;;1;0.5
SSR_P;2020;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;NCINF;13;3;15
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;M1010;;2;1.4
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;M1180;;2;1.55
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N241P;6;1;6.8
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N2450;;1;0.14
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N2460;2;1;2.5
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N2470;;1;0.6
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N2500;13;;13
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N2710;;1;0.2
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N310H;1;1;1.5
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;N3120;;1;0.5
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;NAUT;1;;1
SSR_P;2020;040780405;CENTRE DES CARMES;040000168;NCINF;9;1;9.5
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;M1010;2;;2.71
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;M1180;1;;1
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;MAUT;;8;1.14
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N241P;10;;11.64
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2430;;1;0.43
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2450;;1;0.91
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2460;2;2;3.98
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2500;20;3;24.3
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2710;;1;0.5
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N310H;1;1;1
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N3120;;1;1
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;NAUT;6;2;7.55
SSR_P;2020;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;NCINF;11;1;12.3
SSR_P;2020;040780520;KORIAN LE VERDON;750056335;M1010;;2;1.2
SSR_P;2020;040780520;KORIAN LE VERDON;750056335;N2500;7;;7
SSR_P;2020;040780520;KORIAN LE VERDON;750056335;N3120;;1;0.4
SSR_P;2020;040780520;KORIAN LE VERDON;750056335;NCINF;8;1;8.5
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;M1010;1;1;1.9
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;M1320;1;;1
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N241P;1;1;1.5
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2450;;1;0.75
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2460;;1;0.5
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2500;17;12;23.3
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2710;1;;1
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N310H;1;;1
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N3120;1;;1
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;NAUT;21;3;23.5
SSR_P;2020;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;NCINF;14;1;14.4
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;M1010;3;2;3.72
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;M1180;;1;0.9
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N241P;13;3;13.78
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2430;2;;2
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2450;2;1;2.24
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2460;4;2;5.24
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2500;29;9;35.51
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2710;1;1;1.58
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N310H;2;1;1.1
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N3120;1;1;1.7
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;NAUT;12;3;12.54
SSR_P;2020;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;NCINF;22;15;30.95
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;M1010;;6;1.61
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;M1070;;1;0.04
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;M1150;;1;0.11
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;N241P;1;3;1.95
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;N2450;;1;0.26
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;N2460;;1;0.07
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;N2500;5;6;8.59
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;N2710;;1;0.3
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;N3120;;2;0.36
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;NAUT;2;41;17.04
SSR_P;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;NCINF;4;12;10.9
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;M1010;1;2;1.8
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;M1150;0;1;0.05
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;N241P;1;0;1
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;N2450;0;1;0.74
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;N2500;4;10;10.8
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;N2710;0;1;0.69
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;N3120;0;1;0.5
SSR_P;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;NCINF;7;3;9.37
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;M1010;0;1;0.98
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;M1320;0;2;0.62
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N241P;0;2;1.09
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2450;0;1;0.2
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2460;1;1;1.44
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2500;7;12;13.02
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2710;0;1;0.31
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;NAUT;5;4;5.98
SSR_P;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;NCINF;3;11;9.16
SSR_P;2020;050000298;LA GUISANE;050000496;M1010;1;1;1.08
SSR_P;2020;050000298;LA GUISANE;050000496;M1140;;2;0.27
SSR_P;2020;050000298;LA GUISANE;050000496;M1150;;1;0.2
SSR_P;2020;050000298;LA GUISANE;050000496;N241P;;3;0.4
SSR_P;2020;050000298;LA GUISANE;050000496;N2430;;3;0.6
SSR_P;2020;050000298;LA GUISANE;050000496;N2450;;1;0.3
SSR_P;2020;050000298;LA GUISANE;050000496;N2470;;1;0.2
SSR_P;2020;050000298;LA GUISANE;050000496;N2710;;2;0.5
SSR_P;2020;050000298;LA GUISANE;050000496;N310H;13;;13
SSR_P;2020;050000298;LA GUISANE;050000496;N3120;;1;0.1
SSR_P;2020;050000298;LA GUISANE;050000496;NAUT;8;4;10.58
SSR_P;2020;050000298;LA GUISANE;050000496;NCINF;5;1;5.41
SSR_P;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;M1010;;1;0.46
SSR_P;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;N2500;7;;5.18
SSR_P;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;N310H;1;;0.5
SSR_P;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;N3120;;1;0.24
SSR_P;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;NAUT;3;;3.04
SSR_P;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;NCINF;5;2;5.4
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1120;0;1;0.2
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1180;0;3;0.58
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1320;0;1;0.8
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2450;0;1;0.13
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2460;0;2;0.54
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2470;0;0;0.42
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2500;6;13;14.57
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2710;0;2;0.9
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N3120;0;1;0.5
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;NAUT;4;1;4.6
SSR_P;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;NCINF;5;15;11.31
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;M1010;;;0.14
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;M1150;;;0.29
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;N241P;;1;0.19
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;N2450;;1;0.11
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;N2710;;2;0.39
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;N310H;;9;7.61
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;N3120;;1;0.13
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;NAUT;;12;10.82
SSR_P;2020;050000371;LES JEUNES POUSSES;050003508;NCINF;4;2;4.6
SSR_P;2020;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;M1010;;1;0.5
