BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2020;110780228;POLYCL LE LANGUEDOC;110000114;TOT;0;;;;;;612;2;;47;10
DIALYSE;2020;110780228;POLYCL LE LANGUEDOC;110000114;VACAN;;;;1;0;95;;;;;
DIALYSE;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;112BA;;;;16;74;9412;;;;;
DIALYSE;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;1210;;;;;;;;;6;;
DIALYSE;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;121CA;;;;0;;;;;6;;
DIALYSE;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;122AX;;;;0;;;;;45;;
DIALYSE;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;122BA;;;;0;9;;;;0;;
DIALYSE;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;TOT;0;;;;;;790;1;;;3
DIALYSE;2020;120001748;AIDER SANTE UAD UDM MILLAU;340000264;112AX;;;;3;8;1716;;;;;
DIALYSE;2020;120001748;AIDER SANTE UAD UDM MILLAU;340000264;1130X;;;;11;38;5293;;;;;
DIALYSE;2020;120001748;AIDER SANTE UAD UDM MILLAU;340000264;1140X;;;;1;1;141;;;;;
DIALYSE;2020;120001748;AIDER SANTE UAD UDM MILLAU;340000264;TOT;0;;;;;;0;1;;7;0
DIALYSE;2020;120005228;AAIR UAD RODEZ;310000633;1140X;;;;12;31;4745;;;;;
DIALYSE;2020;120005228;AAIR UAD RODEZ;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;120007786;AAIR UAD UDM ST REMY;310000633;1130X;;;;3;6;579;;;;;
DIALYSE;2020;120007786;AAIR UAD UDM ST REMY;310000633;1140X;;;;9;11;2284;;;;;
DIALYSE;2020;120007786;AAIR UAD UDM ST REMY;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;112BA;;;;20;196;10749;;;;;
DIALYSE;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;122AX;;;;1;0;;;;8;;
DIALYSE;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;122BA;;;;1;0;;;;14;;
DIALYSE;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;TOT;0;;;;;;1327;;;60;
DIALYSE;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;112AX;;;;1;0;122;;;;;
DIALYSE;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;112BA;;;;16;69;9977;;;;;
DIALYSE;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;1130X;;;;16;44;6247;;;;;
DIALYSE;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;122AX;;;;2;0;;;;2;;
DIALYSE;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;122BA;;;;1;;;;;52;;
DIALYSE;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;TOT;0;;;;;;715;;;57;6
DIALYSE;2020;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;1140X;;;;20;45;6457;;;;;
DIALYSE;2020;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;TOT;0;;;;;;0;;;10;0
DIALYSE;2020;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;112AX;;;;1;0;175;;;;;
DIALYSE;2020;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;112BA;;;;7;21;3458;;;;;
DIALYSE;2020;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;1130X;;;;6;18;2917;;;;;
DIALYSE;2020;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;TOT;0;;;;;;0;2;;11;0
DIALYSE;2020;130034002;DIAVERUM PROVENCE SALON;130006562;1130X;;;;23;58;9583;;;;;
DIALYSE;2020;130034002;DIAVERUM PROVENCE SALON;130006562;1140X;;;;1;8;124;;;;;
DIALYSE;2020;130034002;DIAVERUM PROVENCE SALON;130006562;TOT;0;;;;;;0;;;25;
DIALYSE;2020;130034002;DIAVERUM PROVENCE SALON;130006562;VACAN;;;;;0;34;;;;;
DIALYSE;2020;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;1130X;;;;10;45;6753;;;;;
DIALYSE;2020;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;1140X;;;;2;10;1373;;;;;
DIALYSE;2020;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;TOT;0;;;;;;0;;;18;
DIALYSE;2020;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;VACAN;;;;;0;73;;;;;
DIALYSE;2020;130034093;DIAVERUM PROVENCE MARSEILLE 3;130006562;1130X;;;;13;44;7774;;;;;
DIALYSE;2020;130034093;DIAVERUM PROVENCE MARSEILLE 3;130006562;1140X;;;;1;5;760;;;;;
DIALYSE;2020;130034093;DIAVERUM PROVENCE MARSEILLE 3;130006562;1150A;;;;3;3;755;;;;;
DIALYSE;2020;130034093;DIAVERUM PROVENCE MARSEILLE 3;130006562;TOT;0;;;;;;0;;;11;
DIALYSE;2020;130034093;DIAVERUM PROVENCE MARSEILLE 3;130006562;VACAN;;;;;0;12;;;;;
DIALYSE;2020;130034531;CENTRE DE DIALYSE DIAVERUM ARLES;130006562;112BA;;;;24;132;22046;;;;;
DIALYSE;2020;130034531;CENTRE DE DIALYSE DIAVERUM ARLES;130006562;1130X;;;;4;13;418;;;;;
DIALYSE;2020;130034531;CENTRE DE DIALYSE DIAVERUM ARLES;130006562;TOT;0;;;;;;0;;;;
DIALYSE;2020;130034531;CENTRE DE DIALYSE DIAVERUM ARLES;130006562;VACAN;;;;;0;139;;;;;
DIALYSE;2020;130034556;ATUP AUTODIALYSE MARTIGUES;130016058;1140X;;;;12;7;1139;;;;;
DIALYSE;2020;130034556;ATUP AUTODIALYSE MARTIGUES;130016058;TOT;0;;;;;;;;;1;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;1140X;;;;15;38;5997;;;;;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;1150A;;;;11;11;2886;;;;;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;1210;;;;;31;;;;1682;;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;121AA;;;;;12;;;;647;;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;121CA;;;;10;19;;;;1035;;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;122AX;;;;0;0;;;;138;;
DIALYSE;2020;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;TOT;0;;;;;;0;0;;26;26
DIALYSE;2020;130035223;BOUCHARD AUTODIALYSE ACTIPOLE 12 MRS;130001415;1140X;;;;3;3;399;;;;;
DIALYSE;2020;130035959;ADPC UDM MARSEILLE 05;130006810;112AX;;;;2;2;1192;;;;;
DIALYSE;2020;130035959;ADPC UDM MARSEILLE 05;130006810;1130X;;;;16;38;5154;;;;;
DIALYSE;2020;130036650;ATUP AUTODIALYSE VITROLLES;130016058;1140X;;;;12;19;3115;;;;;
DIALYSE;2020;130036650;ATUP AUTODIALYSE VITROLLES;130016058;TOT;0;;;;;;;;;4;
DIALYSE;2020;130038003;CHP AIX;130029218;112AX;;;;1;0;125;;;;;
DIALYSE;2020;130038003;CHP AIX;130029218;112BA;;;;25;115;17246;;;;;
DIALYSE;2020;130038003;CHP AIX;130029218;1130X;;;;16;27;6870;;;;;
DIALYSE;2020;130038003;CHP AIX;130029218;1140X;;;;1;0;345;;;;;
DIALYSE;2020;130038003;CHP AIX;130029218;1150A;;;;1;1;16;;;;;
DIALYSE;2020;130038003;CHP AIX;130029218;1210;;;;;11;;;;584;;
DIALYSE;2020;130038003;CHP AIX;130029218;121AA;;;;;6;;;;248;;
DIALYSE;2020;130038003;CHP AIX;130029218;121CA;;;;8;5;;;;336;;
DIALYSE;2020;130038003;CHP AIX;130029218;122AX;;;;3;3;;;;352;;
DIALYSE;2020;130038003;CHP AIX;130029218;TOT;0;;;;;;0;;;67;5
DIALYSE;2020;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;1140X;;;;12;32;4672;;;;;
DIALYSE;2020;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;TOT;0;;;;;;;;;8;
DIALYSE;2020;130050396;ADPC MARTIGUES SITE CH;130006810;1140X;;;;1;3;816;;;;;
DIALYSE;2020;130781867;CLINIQUE DE LA CIOTAT;130000813;1130X;;;;20;23;4343;;;;;
DIALYSE;2020;130781867;CLINIQUE DE LA CIOTAT;130000813;TOT;0;;;;;;0;;;8;
DIALYSE;2020;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;112BA;;;;72;182;26837;;;;;
DIALYSE;2020;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;122AX;;;;1;8;;;;322;;
DIALYSE;2020;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;TOT;0;;;;;;2139;;;81;9
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;112BA;;;;40;153;21961;;;;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;1130X;;;;8;8;1085;;;;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;1140X;;;;3;3;450;;;;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;1150A;;;;1;1;180;;;;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;1210;;;;;10;;;;1379;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;121AA;;;;;6;;;;840;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;121CA;;;;1;4;;;;539;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;122AX;;;;1;0;;;;137;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;122BA;;;;1;2;;;;308;;
DIALYSE;2020;130783327;CLINIQUE BOUCHARD;130001415;TOT;0;;;;;;739;;;78;7
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;112AX;;;;1;1;10;;;;;
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;112BA;;;;68;284;47704;;;;;
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;1130X;;;;4;8;789;;;;;
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;1210;;;;;5;;;;340;;
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;121AA;;;;;5;;;;340;;
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;TOT;1;2;89;;;;0;;;109;
DIALYSE;2020;130784481;CENTRE DE DIALYSE DIAVERUM MARSEILLE 8;130006562;VACAN;;;;;0;311;;;;;
DIALYSE;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;112BE;;;;6;7;1073;;;;;
DIALYSE;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;1210;;;;;1;;;;;;
DIALYSE;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;121CE;;;;1;1;;;;;;
DIALYSE;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;122AX;;;;1;;;;;;;
DIALYSE;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;122BE;;;;2;;;;;;;
DIALYSE;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;TOT;0;;;;;;278;;;2;1
DIALYSE;2020;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;112AX;;;;1;0;94;;;;;
DIALYSE;2020;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;1130X;;;;13;28;4007;;;;;
DIALYSE;2020;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;1140X;;;;5;9;1561;;;;;
DIALYSE;2020;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;TOT;0;;;;;;0;1;;9;0
DIALYSE;2020;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;112AX;;;;2;2;329;;;;;
DIALYSE;2020;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;1130X;;;;24;88;12540;;;;;
DIALYSE;2020;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;1150A;;;;16;16;3920;;;;;
DIALYSE;2020;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;1210;;;;;1;;;;23;;
DIALYSE;2020;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;121AA;;;;;1;;;;23;;
DIALYSE;2020;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;TOT;0;;;;;;0;0;;23;
DIALYSE;2020;130806417;ADPC UNITE D'AUTODIALYSE AUBAGNE;130006810;1140X;;;;8;4;825;;;;;
DIALYSE;2020;130809809;CHP AUBAGNE;130007156;112AX;;;;2;0;23;;;;;
DIALYSE;2020;130809809;CHP AUBAGNE;130007156;112BA;;;;24;128;15962;;;;;
DIALYSE;2020;130809809;CHP AUBAGNE;130007156;1130X;;;;12;61;6533;;;;;
DIALYSE;2020;130809809;CHP AUBAGNE;130007156;1140X;;;;6;9;746;;;;;
DIALYSE;2020;130809809;CHP AUBAGNE;130007156;1150A;;;;1;;;;;;;
DIALYSE;2020;130809809;CHP AUBAGNE;130007156;TOT;0;;;;;;0;;;;
DIALYSE;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;112AX;;;;1;;0;;;;;
DIALYSE;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;112BA;;;;15;79;9221;;;;;
DIALYSE;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;1130X;;;;4;4;509;;;;;
DIALYSE;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;122AX;;;;1;;;;;71;;
DIALYSE;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;122BA;;;;1;;;;;17;;
DIALYSE;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;TOT;0;;;;;;713;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;112AX;;;;2;5;809;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;112BA;;;;24;96;14550;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;1130X;;;;8;20;1890;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;1210;;;;;48;;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;121AA;;;;;17;;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;121CA;;;;;31;;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;122AX;;;;2;1;;;;;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;122BA;;;;2;8;;;;97;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;122BE;;;;;;;;;13;;
DIALYSE;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;TOT;0;;;;;;2064;4;;112;24
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1130X;;;;10;31;4897;;;;;
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1140X;;;;10;41;6371;;;;;
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1150A;;;;23;23;7375;;;;;
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;1210;;;;;58;;;;3038;;
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;121AA;;;;;43;;;;2242;;
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;121CA;;;;15;15;;;;796;;
DIALYSE;2020;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;TOT;0;;;;;;;;;;
DIALYSE;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;112AX;;;;1;1;6;;;;;
DIALYSE;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;112BA;;;;24;210;10517;;;;;
DIALYSE;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;1130X;;;;4;51;2593;;;;;
DIALYSE;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;122AX;;;;1;1;;;;25;;
DIALYSE;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;TOT;0;;;;;;499;;;7;4
DIALYSE;2020;140027434;ANIDER - HONFLEUR;140000852;1140X;;;;10;19;2899;;;;;
DIALYSE;2020;140027434;ANIDER - HONFLEUR;140000852;1150A;;;;1;1;108;;;;;
DIALYSE;2020;140027434;ANIDER - HONFLEUR;140000852;1210;;;;;15;;;;764;;
DIALYSE;2020;140027434;ANIDER - HONFLEUR;140000852;121AA;;;;;3;;;;143;;
DIALYSE;2020;140027434;ANIDER - HONFLEUR;140000852;121CA;;;;12;12;;;;621;;
DIALYSE;2020;140027434;ANIDER - HONFLEUR;140000852;TOT;0;;;;;;;;;;
DIALYSE;2020;140028895;ANIDER - BAYEUX;140000852;1140X;;;;12;26;4012;;;;;
DIALYSE;2020;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;112AX;;;;1;0;95;;;;;
DIALYSE;2020;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;1130X;;;;3;22;3922;;;;;
DIALYSE;2020;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;1140X;;;;6;2;687;;;;;
DIALYSE;2020;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;TOT;1;1;24;;;;;;;0;
DIALYSE;2020;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;112AX;;;;2;0;44;;;;;
DIALYSE;2020;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;112BA;;;;18;79;12260;;;;;
DIALYSE;2020;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1140X;;;;17;21;3162;;;;;
DIALYSE;2020;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;TOT;0;;;;;;0;;;;
DIALYSE;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;112AX;;;;2;1;182;;;;;
DIALYSE;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;112BA;;;;24;94;13291;;;;;
DIALYSE;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;112BE;;;;0;;38;;;;;
DIALYSE;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;122AX;;;;1;0;;;;97;;
DIALYSE;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;122BA;;;;1;;;;;48;;
DIALYSE;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;TOT;0;;;;;;609;0;;42;2
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;112AX;;;;1;0;31;;;;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;1130X;;;;18;59;8618;;;;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;1140X;;;;6;8;1424;;;;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;1150A;;;;8;8;2040;;;;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;1210;;;;;14;;;;607;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;121AA;;;;;5;;;;298;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;121CA;;;;9;9;;;;309;;
DIALYSE;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;TOT;0;;;;;;;;;55;23
DIALYSE;2020;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;1130X;;;;12;24;3259;;;;;
DIALYSE;2020;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;TOT;0;;;;;;;;;11;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;112AX;;;;2;2;393;;;;;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;112BA;;;;24;110;13590;;;;;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1130X;;;;2;;409;;;;;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1210;;;;;7;;;;12;;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;121CA;;;;12;7;;;;12;;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;122AX;;;;2;19;;;;16;;
DIALYSE;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;TOT;0;;;;;;916;1;;45;4
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;112AX;;;;2;0;11;;;;;
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;112BA;;;;16;80;12068;;;;;
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;1210;;;;;22;;;;4998;;
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;121AA;;;;;17;;;;2716;;
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;121CA;;;;0;5;;;;2282;;
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;122AX;;;;1;1;;;;30;;
DIALYSE;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;TOT;0;;;;;;674;1;;78;17
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;1130X;;;;8;25;4160;;;;;
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;1140X;;;;6;22;3344;;;;;
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;1150A;;;;6;6;1562;;;;;
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;1210;;;;;32;;;;1898;;
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;121AA;;;;;23;;;;1291;;
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;121CA;;;;9;9;;;;607;;
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;TOT;0;;;;;;;;;30;0
DIALYSE;2020;170785059;ADA 17 - LA ROCHELLE;170000988;VACAN;;;;;;375;;;;;
DIALYSE;2020;170792212;ADA 17 : UNITE DE SAINTES;170000988;1130X;;;;8;36;5357;;;;;
DIALYSE;2020;170792212;ADA 17 : UNITE DE SAINTES;170000988;1140X;;;;6;17;2745;;;;;
DIALYSE;2020;170792212;ADA 17 : UNITE DE SAINTES;170000988;TOT;0;;;;;;;;;18;1
DIALYSE;2020;170792212;ADA 17 : UNITE DE SAINTES;170000988;VACAN;;;;;;12;;;;;
DIALYSE;2020;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;1130X;;;;8;14;2646;;;;;
DIALYSE;2020;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;1140X;;;;6;12;1797;;;;;
DIALYSE;2020;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;TOT;0;;;;;;;;;8;
DIALYSE;2020;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;VACAN;;;;;;400;;;;;
DIALYSE;2020;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;1130X;;;;2;8;1190;;;;;
DIALYSE;2020;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;1140X;;;;6;4;670;;;;;
DIALYSE;2020;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;TOT;0;;;;;;;;;2;1
DIALYSE;2020;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;VACAN;;;;;;63;;;;;
DIALYSE;2020;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;1130X;;;;1;4;592;;;;;
DIALYSE;2020;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;1140X;;;;5;17;2482;;;;;
DIALYSE;2020;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;TOT;0;;;;;;;;;4;
DIALYSE;2020;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;VACAN;;;;;;44;;;;;
DIALYSE;2020;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;1130X;;;;1;0;108;;;;;
DIALYSE;2020;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;1140X;;;;5;12;2091;;;;;
DIALYSE;2020;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;TOT;0;;;;;;;;;2;
DIALYSE;2020;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;VACAN;;;;;;291;;;;;
DIALYSE;2020;180000010;CH BOURGES - JACQUES COEUR;180000028;112BA;;;;22;100;13853;;;;;
DIALYSE;2020;180000010;CH BOURGES - JACQUES COEUR;180000028;TOT;0;;;;;;1310;;;69;
DIALYSE;2020;180000010;CH BOURGES - JACQUES COEUR;180000028;VACAN;;;;0;2;;;;;;
DIALYSE;2020;180005662;A.R.A.U.C.O. VIERZON;370001067;1140X;;;;10;22;3286;;;;;
DIALYSE;2020;180005662;A.R.A.U.C.O. VIERZON;370001067;TOT;0;;;;;;;;;6;
DIALYSE;2020;180005811;A.R.A.U.C.O. BELLEVILLE;370001067;1140X;;;;5;10;1547;;;;;
DIALYSE;2020;180005811;A.R.A.U.C.O. BELLEVILLE;370001067;TOT;0;;;;;;;;;1;
DIALYSE;2020;180005829;A.R.A.U.C.O. BOURGES;370001067;112AX;;;;1;0;121;;;;;
DIALYSE;2020;180005829;A.R.A.U.C.O. BOURGES;370001067;1130X;;;;18;45;7229;;;;;
DIALYSE;2020;180005829;A.R.A.U.C.O. BOURGES;370001067;TOT;1;1;132;;;;;1;;18;
DIALYSE;2020;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND;370001067;1140X;;;;5;15;2101;;;;;
DIALYSE;2020;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND;370001067;TOT;0;;;;;;;;;1;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;112BA;;;;20;79;11333;;;;;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;112BE;;;;;;63;;;;;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;1210;;;;;32;;;;1375;;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;121AA;;;;;2;;;;95;;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;121CA;;;;39;30;;;;1280;;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;122AX;;;;1;4;;;;258;;
DIALYSE;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;122BA;;;;1;3;;;;136;;
