BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2020;050000058;CENTRE MEDICAL RIO VERT;050000033;SSR_TOT;;62;17520;;476;15807;24;0;0
SSR;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;SSR_A;;60;21960;;427;16327;43;0;
SSR;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;SSR_A50;1;60;;;;16327;;0;
SSR;2020;050000066;CENTRE MEDICAL LA SOURCE;050000082;SSR_TOT;;60;21960;;427;16327;43;0;0
SSR;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;SSR_A;;23;8418;;332;9206;12;0;
SSR;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;SSR_A50;1;13;;;;5886;;0;
SSR;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;SSR_A59;1;10;;;;3320;;0;
SSR;2020;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;SSR_TOT;;23;8418;;332;9206;12;0;
SSR;2020;050000298;LA GUISANE;050000496;SSR_E;;55;19250;;359;16597;61;0;
SSR;2020;050000298;LA GUISANE;050000496;SSR_E50;1;;;;;0;;0;
SSR;2020;050000298;LA GUISANE;050000496;SSR_E54;1;55;;;;16597;;0;
SSR;2020;050000298;LA GUISANE;050000496;SSR_TOT;;55;19250;;359;16597;61;0;0
SSR;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;SSR_A;;12;4392;;47;3051;20;0;
SSR;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;SSR_A50;1;12;;;;3051;;0;
SSR;2020;050000330;CHABRE COURT SEJOUR SSR;050007145;SSR_TOT;;12;4392;;47;3051;20;0;
SSR;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;SSR_A;;30;10740;;306;9268;4;0;
SSR;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;SSR_A50;1;;;;;0;;0;
SSR;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;SSR_A59;1;30;;;;9268;;0;
SSR;2020;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;SSR_TOT;;30;10740;;306;9268;4;0;
SSR;2020;050000371;LES JEUNES POUSSES;050003508;SSR_E;;;;;200;8609;27;21;
SSR;2020;050000371;LES JEUNES POUSSES;050003508;SSR_E50;1;;;;;0;;0;
SSR;2020;050000371;LES JEUNES POUSSES;050003508;SSR_E54;1;;;;;8609;;21;
SSR;2020;050000371;LES JEUNES POUSSES;050003508;SSR_TOT;;;;;200;8609;27;21;
SSR;2020;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;SSR_A;;72;22425;;425;22985;68;0;
SSR;2020;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;SSR_A54;1;72;;;;22985;;0;
SSR;2020;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;SSR_TOT;;72;22425;;425;22985;68;0;
SSR;2020;050000637;CLINIQUE MONTJOY;050001163;SSR_A;;66;24156;;339;21018;87;0;
SSR;2020;050000637;CLINIQUE MONTJOY;050001163;SSR_A50;1;66;;;;21018;;0;
SSR;2020;050000637;CLINIQUE MONTJOY;050001163;SSR_TOT;;66;24156;;339;21018;87;0;0
SSR;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A;;131;47815;10;1227;37372;62;271;
SSR;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A50;1;33;;;;10752;;0;
SSR;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A55;1;54;;10;;13386;;271;
SSR;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A58;1;18;;;;4965;;0;
SSR;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_A59;1;26;;;;8269;;0;
SSR;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;SSR_TOT;;131;47815;10;1227;37372;62;271;0
SSR;2020;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A;;90;32940;;825;26952;31;0;
SSR;2020;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A50;1;90;;;;26952;;0;
SSR;2020;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_TOT;;90;32940;;825;26952;31;0;0
SSR;2020;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A;;25;8206;17;244;8206;18;4667;
SSR;2020;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A50;1;;;;;0;;0;
SSR;2020;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A51;1;20;;9;;5789;;3130;
SSR;2020;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A52;1;5;;5;;2417;;1432;
SSR;2020;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A53;1;;;3;;0;;105;
SSR;2020;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_TOT;;25;8206;17;244;8206;18;4667;0
SSR;2020;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A;;6;2190;;81;1371;3;0;
SSR;2020;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A50;1;6;;;;1371;;0;
SSR;2020;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_TOT;;6;2190;;81;1371;3;0;
SSR;2020;060000296;LA MAISON DU MINEUR;060780640;SSR_A;;84;30660;;820;20208;1;0;
SSR;2020;060000296;LA MAISON DU MINEUR;060780640;SSR_A53;1;42;;;;10145;;0;
SSR;2020;060000296;LA MAISON DU MINEUR;060780640;SSR_A54;1;42;;;;10063;;0;
SSR;2020;060000296;LA MAISON DU MINEUR;060780640;SSR_TOT;;84;30660;;820;20208;1;0;0
SSR;2020;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A;;10;3650;;117;3019;4;0;
SSR;2020;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A50;1;10;;;;3019;;0;
SSR;2020;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_TOT;;10;3650;;117;3019;4;0;
SSR;2020;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A;;10;3660;;73;2961;7;0;
SSR;2020;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A50;1;10;;;;2961;;0;
SSR;2020;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_TOT;;10;3660;;73;2961;7;0;
SSR;2020;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A;;30;10980;;253;10014;26;0;
SSR;2020;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A50;1;30;;;;10014;;0;
SSR;2020;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A59;1;;;;;0;;0;
SSR;2020;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_TOT;;30;10980;;253;10014;26;0;
SSR;2020;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A;;13;4758;;130;3207;4;0;
SSR;2020;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A50;1;13;;;;3207;;0;
SSR;2020;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_TOT;;13;4758;;130;3207;4;0;0
SSR;2020;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A;;25;8820;;319;7554;1;0;
SSR;2020;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A50;1;5;;;;1150;;0;
SSR;2020;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A59;1;20;;;;6404;;0;
SSR;2020;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_TOT;;25;8820;;319;7554;1;0;
SSR;2020;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A;;19;6935;;177;5312;7;0;
SSR;2020;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A50;1;19;;;;5312;;0;
SSR;2020;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_TOT;;19;6935;;177;5312;7;0;0
SSR;2020;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A;;82;24120;;695;22670;24;0;
SSR;2020;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A50;1;32;;;;6492;;0;
SSR;2020;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A59;1;50;;;;16178;;0;
SSR;2020;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_TOT;;82;24120;;695;22670;24;0;0
SSR;2020;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A;;117;42822;;1242;38400;34;0;
SSR;2020;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A50;1;90;;;;18559;;0;
SSR;2020;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A59;1;27;;;;19841;;0;
SSR;2020;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_TOT;;117;42822;;1242;38400;34;0;0
SSR;2020;060015328;LES AIRELLES;060015278;SSR_E;;12;2280;28;92;1893;0;7156;
SSR;2020;060015328;LES AIRELLES;060015278;SSR_E50;1;12;;28;;1893;;7156;
SSR;2020;060015328;LES AIRELLES;060015278;SSR_TOT;;12;2280;28;92;1893;0;7156;0
SSR;2020;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A;;43;15695;;523;13216;1;0;
SSR;2020;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A50;1;43;;;;13216;;0;
SSR;2020;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_TOT;;43;15695;;523;13216;1;0;0
SSR;2020;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A;;50;18300;25;586;17073;7;3170;
SSR;2020;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A50;1;20;;;;2307;;0;
SSR;2020;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A51;1;30;;25;;14766;;3170;
SSR;2020;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_TOT;;50;18300;25;586;17073;7;3170;0
SSR;2020;060023694;HOPITAL DE JOUR CERES;060023686;SSR_A;;;;30;0;0;0;4078;
SSR;2020;060023694;HOPITAL DE JOUR CERES;060023686;SSR_A50;1;;;;;0;;0;
SSR;2020;060023694;HOPITAL DE JOUR CERES;060023686;SSR_A55;1;;;30;;0;;4078;
SSR;2020;060023694;HOPITAL DE JOUR CERES;060023686;SSR_TOT;;;;30;0;0;0;4078;
SSR;2020;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A;;101;36966;;1022;34402;67;0;
SSR;2020;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A50;1;2;;;;528;;0;
SSR;2020;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A56;1;10;;;;3210;;0;
SSR;2020;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A59;1;89;;;;30664;;0;
SSR;2020;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_TOT;;101;36966;;1022;34402;67;0;0
SSR;2020;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_A;;52;18980;;543;19168;25;0;
SSR;2020;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_A50;1;52;;;;19168;;0;
SSR;2020;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_TOT;;52;18980;;543;19168;25;0;0
SSR;2020;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A;;126;46116;;688;32286;112;0;
SSR;2020;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A50;1;96;;;;18701;;0;
SSR;2020;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A59;1;30;;;;13585;;0;
SSR;2020;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_TOT;;126;46116;;688;32286;112;0;0
SSR;2020;060780343;E3S SAINT JEAN;060000171;SSR_A;;58;21170;;587;19279;31;0;
SSR;2020;060780343;E3S SAINT JEAN;060000171;SSR_A50;1;58;;;;19279;;0;
SSR;2020;060780343;E3S SAINT JEAN;060000171;SSR_TOT;;58;21170;;587;19279;31;0;0
SSR;2020;060780350;KORIAN LES HELLENIDES;750056335;SSR_A;;44;16060;;338;14153;46;0;
SSR;2020;060780350;KORIAN LES HELLENIDES;750056335;SSR_A50;1;44;;;;14153;;0;
SSR;2020;060780350;KORIAN LES HELLENIDES;750056335;SSR_TOT;;44;16060;;338;14153;46;0;0
SSR;2020;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A;;97;35405;;841;31624;61;0;
SSR;2020;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A50;1;97;;;;31624;;0;
SSR;2020;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_TOT;;97;35405;;841;31624;61;0;0
SSR;2020;060780459;CRF ORSAC MONT FLEURI;010783009;SSR_A;;85;28402;22;627;24228;51;3298;
SSR;2020;060780459;CRF ORSAC MONT FLEURI;010783009;SSR_A50;1;10;;1;;1399;;24;
SSR;2020;060780459;CRF ORSAC MONT FLEURI;010783009;SSR_A51;1;41;;16;;13407;;2614;
SSR;2020;060780459;CRF ORSAC MONT FLEURI;010783009;SSR_A52;1;34;;5;;9422;;660;
SSR;2020;060780459;CRF ORSAC MONT FLEURI;010783009;SSR_TOT;;85;28402;22;627;24228;51;3298;0
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_A;;10;3065;2;216;4667;0;15;
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_A50;1;6;;2;;3099;;15;
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_A55;1;4;;;;1568;;0;
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_E;;93;27580;5;802;19543;0;2937;
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_E50;1;48;;4;;12399;;2595;
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_E55;1;45;;1;;7144;;342;
SSR;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;SSR_TOT;;103;30645;7;1018;24210;0;2952;0
SSR;2020;060780665;CLINIQUE DU MERIDIEN;060000312;SSR_A;;69;25185;;640;23316;45;0;
SSR;2020;060780665;CLINIQUE DU MERIDIEN;060000312;SSR_A50;1;69;;;;23316;;0;
SSR;2020;060780665;CLINIQUE DU MERIDIEN;060000312;SSR_TOT;;69;25185;;640;23316;45;0;0
SSR;2020;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A;;170;62050;10;1102;42629;112;2481;
SSR;2020;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A50;1;70;;;;23813;;0;
SSR;2020;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A51;1;40;;10;;12187;;2481;
SSR;2020;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A55;1;60;;;;6629;;0;
SSR;2020;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_TOT;;170;62050;10;1102;42629;112;2481;0
SSR;2020;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A;;130;46998;0;1247;40014;51;0;
SSR;2020;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A50;1;;;;;0;;0;
SSR;2020;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A59;1;130;;0;;40014;;0;
SSR;2020;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_TOT;;130;46998;0;1247;40014;51;0;0
SSR;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A;;24;8784;5;148;8375;32;2349;
SSR;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A50;1;;;;;0;;0;
SSR;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A51;1;8;;5;;2802;;2349;
SSR;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A52;1;16;;;;5573;;0;
SSR;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_TOT;;24;8784;5;148;8375;32;2349;
SSR;2020;060789674;CENTRE HELIO MARIN;130037815;SSR_A;;140;51100;50;832;47589;169;10716;
SSR;2020;060789674;CENTRE HELIO MARIN;130037815;SSR_A50;1;;;;;0;;0;
SSR;2020;060789674;CENTRE HELIO MARIN;130037815;SSR_A51;1;80;;30;;28468;;6729;
SSR;2020;060789674;CENTRE HELIO MARIN;130037815;SSR_A52;1;60;;20;;19121;;3987;
SSR;2020;060789674;CENTRE HELIO MARIN;130037815;SSR_TOT;;140;51100;50;832;47589;169;10716;
SSR;2020;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;SSR_A;;80;23515;0;174;16859;85;0;
SSR;2020;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;SSR_A50;1;80;;0;;16859;;0;
SSR;2020;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;SSR_TOT;;80;23515;0;174;16859;85;0;0
SSR;2020;060790862;C.A.L.M.E.;060001997;SSR_A;;45;16425;15;412;11610;3;666;
SSR;2020;060790862;C.A.L.M.E.;060001997;SSR_A50;1;;;;;0;;0;
SSR;2020;060790862;C.A.L.M.E.;060001997;SSR_A58;1;45;;15;;11610;;666;
SSR;2020;060790862;C.A.L.M.E.;060001997;SSR_TOT;;45;16425;15;412;11610;3;666;0
SSR;2020;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A;;109;24663;;784;24952;32;0;
SSR;2020;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A50;1;109;;;;24952;;0;
SSR;2020;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_TOT;;109;24663;;784;24952;32;0;0
SSR;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A;;59;21535;;737;18199;19;0;
SSR;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A50;1;;;;;0;;0;
SSR;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A59;1;59;;;;18199;;0;
SSR;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_TOT;;59;21535;;737;18199;19;0;0
SSR;2020;060794021;CH DE CANNES CENTRE DE MOYEN SEJOUR;060780988;SSR_A;;20;7320;;125;5525;16;0;
SSR;2020;060794021;CH DE CANNES CENTRE DE MOYEN SEJOUR;060780988;SSR_A50;1;;;;;0;;0;
SSR;2020;060794021;CH DE CANNES CENTRE DE MOYEN SEJOUR;060780988;SSR_A59;1;20;;;;5525;;0;
SSR;2020;060794021;CH DE CANNES CENTRE DE MOYEN SEJOUR;060780988;SSR_TOT;;20;7320;;125;5525;16;0;0
SSR;2020;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A;;104;38064;;1376;31652;13;0;
SSR;2020;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A50;1;104;;;;31652;;0;
SSR;2020;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_TOT;;104;38064;;1376;31652;13;0;
SSR;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A;;108;34420;10;957;20826;3;1439;
SSR;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A50;1;87;;;;17995;;0;
SSR;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A53;1;21;;10;;2831;;1439;
SSR;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_TOT;;108;34420;10;957;20826;3;1439;0
SSR;2020;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A;;140;51100;10;1067;35621;67;1845;
SSR;2020;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A50;1;61;;;;17945;;0;
SSR;2020;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A55;1;79;;10;;17676;;1845;
SSR;2020;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_TOT;;140;51100;10;1067;35621;67;1845;0
SSR;2020;070000021;CH DE JOYEUSE;070007927;SSR_A;;18;6588;;162;4884;8;0;
SSR;2020;070000021;CH DE JOYEUSE;070007927;SSR_A50;1;18;;;;4884;;0;
SSR;2020;070000021;CH DE JOYEUSE;070007927;SSR_TOT;;18;6588;;162;4884;8;0;0
SSR;2020;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A;;10;3660;;187;4139;6;0;
SSR;2020;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A50;1;10;;;;4139;;0;
SSR;2020;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_TOT;;10;3660;;187;4139;6;0;0
SSR;2020;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A;;30;9263;;480;9417;2;0;
SSR;2020;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A50;1;30;;;;9417;;0;
SSR;2020;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_TOT;;30;9263;;480;9417;2;0;0
SSR;2020;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A;;22;8030;;370;7293;0;0;
SSR;2020;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A50;1;22;;;;7293;;0;
SSR;2020;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_TOT;;22;8030;;370;7293;0;0;0
SSR;2020;070000070;CH DU CHEYLARD;070780150;SSR_A;;15;5475;;178;4153;3;0;
SSR;2020;070000070;CH DU CHEYLARD;070780150;SSR_A50;1;15;;;;4153;;0;
SSR;2020;070000070;CH DU CHEYLARD;070780150;SSR_TOT;;15;5475;;178;4153;3;0;0
SSR;2020;070000096;HOPITAL DE MOZE;070780184;SSR_A;;17;6222;;310;5589;2;;
SSR;2020;070000096;HOPITAL DE MOZE;070780184;SSR_A50;1;17;;;;5589;;;
SSR;2020;070000096;HOPITAL DE MOZE;070780184;SSR_TOT;;17;6222;;310;5589;2;;0
SSR;2020;070000146;CH DE LARGENTIERE;070004742;SSR_A;;35;12810;;203;8630;22;0;
SSR;2020;070000146;CH DE LARGENTIERE;070004742;SSR_A50;1;35;;;;8630;;0;
SSR;2020;070000146;CH DE LARGENTIERE;070004742;SSR_TOT;;35;12810;;203;8630;22;0;
SSR;2020;070000179;CH ARDECHE NORD;070780358;SSR_A;;15;5475;2;98;1779;0;926;
SSR;2020;070000179;CH ARDECHE NORD;070780358;SSR_A50;1;;;;;0;;0;
SSR;2020;070000179;CH ARDECHE NORD;070780358;SSR_A53;1;;;2;;0;;926;
SSR;2020;070000179;CH ARDECHE NORD;070780358;SSR_A59;1;15;;;;1779;;0;
SSR;2020;070000179;CH ARDECHE NORD;070780358;SSR_TOT;;15;5475;2;98;1779;0;926;0
SSR;2020;070000187;CH DE LAMASTRE;070780366;SSR_A;;27;9882;0;295;6726;2;0;
SSR;2020;070000187;CH DE LAMASTRE;070780366;SSR_A50;1;27;;0;;6726;;0;
SSR;2020;070000187;CH DE LAMASTRE;070780366;SSR_TOT;;27;9882;0;295;6726;2;0;0
SSR;2020;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A;;23;8395;;259;7664;9;0;
SSR;2020;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A50;1;6;;;;2121;;0;
SSR;2020;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A59;1;17;;;;5543;;0;
SSR;2020;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_TOT;;23;8395;;259;7664;9;0;0
SSR;2020;070000203;CH DE SAINT FELICIEN;070780382;SSR_A;;24;8760;;262;7027;6;0;
SSR;2020;070000203;CH DE SAINT FELICIEN;070780382;SSR_A50;1;24;;;;7027;;0;
SSR;2020;070000203;CH DE SAINT FELICIEN;070780382;SSR_TOT;;24;8760;;262;7027;6;0;0
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_A;;83;29716;5;1098;26718;55;1821;
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_A50;1;;;;;;;0;
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_A51;1;30;;3;;8606;;1311;
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_A52;1;30;;2;;8356;;510;
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_A55;1;0;;;;7744;;0;
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_A59;0;23;;;;2012;;0;
SSR;2020;070000484;CH BOIS VERT;070005566;SSR_TOT;;83;29716;5;1098;26718;55;1821;0
SSR;2020;070000609;CH D'AUBENAS;070005566;SSR_A;;;;5;0;0;0;1386;
SSR;2020;070000609;CH D'AUBENAS;070005566;SSR_A53;1;;;5;;0;;1386;
SSR;2020;070000609;CH D'AUBENAS;070005566;SSR_TOT;;;;5;0;0;0;1386;0
SSR;2020;070006804;SSR LEON ROUVEYROL;070005566;SSR_A;;0;4515;;134;3870;4;0;
SSR;2020;070006804;SSR LEON ROUVEYROL;070005566;SSR_A59;1;0;;;;3870;;0;
SSR;2020;070006804;SSR LEON ROUVEYROL;070005566;SSR_TOT;;0;4515;;134;3870;4;0;0
SSR;2020;070780226;SSR FILIERIS DES VANS;750050759;SSR_A;;60;21900;;409;13171;8;0;
SSR;2020;070780226;SSR FILIERIS DES VANS;750050759;SSR_A50;1;20;;;;4390;;0;
SSR;2020;070780226;SSR FILIERIS DES VANS;750050759;SSR_A54;1;40;;;;8781;;0;
SSR;2020;070780226;SSR FILIERIS DES VANS;750050759;SSR_TOT;;60;21900;;409;13171;8;0;
SSR;2020;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A;;34;12444;;324;7902;6;0;
SSR;2020;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A50;1;34;;;;7902;;0;
SSR;2020;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_TOT;;34;12444;;324;7902;6;0;0
SSR;2020;070780242;MAISON DE CONVALESCENCE CONDAMINE;070000120;SSR_A;;62;22478;;383;17299;63;0;
SSR;2020;070780242;MAISON DE CONVALESCENCE CONDAMINE;070000120;SSR_A50;1;62;;;;17299;;0;
SSR;2020;070780242;MAISON DE CONVALESCENCE CONDAMINE;070000120;SSR_TOT;;62;22478;;383;17299;63;0;0
SSR;2020;070780390;CH DE SERRIERES;070000211;SSR_A;;33;12078;;350;9923;5;0;
SSR;2020;070780390;CH DE SERRIERES;070000211;SSR_A50;1;33;;;;9923;;0;
SSR;2020;070780390;CH DE SERRIERES;070000211;SSR_TOT;;33;12078;;350;9923;5;0;0
SSR;2020;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A;;22;8052;;338;7408;2;0;
SSR;2020;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A50;1;22;;;;7408;;0;
SSR;2020;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A59;1;;;;;;;0;
SSR;2020;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_TOT;;22;8052;;338;7408;2;0;
SSR;2020;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A;;30;10950;;150;8652;68;0;
SSR;2020;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A50;1;;;;;0;;0;
SSR;2020;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A58;1;30;;;;8652;;0;
