BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2020;090000175;CHIVAL SITE FOIX;090781774;N1220;;9;7.03;;
URGENCES_P;2020;090000175;CHIVAL SITE FOIX;090781774;N2120;;1;0.71;;1
URGENCES_P;2020;090000175;CHIVAL SITE FOIX;090781774;N2500;;29;24.58;;
URGENCES_P;2020;090000175;CHIVAL SITE FOIX;090781774;N9999;;72;63.25;;
URGENCES_P;2020;090000175;CHIVAL SITE FOIX;090781774;NINF;;33;27.87;;1
URGENCES_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M9999;6;4;7.6;2;1
URGENCES_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N1220;3;;0.8;;0
URGENCES_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2120;1;0;0.5;2;1
URGENCES_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2500;4;;2.73;;
URGENCES_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N9999;16;1;12.89;;
URGENCES_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;NINF;8;1;8.86;;0
URGENCES_P;2020;090001629;CHIVAL SITE LAVELANET;090781774;M9999;;21;4.49;;0
URGENCES_P;2020;090001629;CHIVAL SITE LAVELANET;090781774;N2120;;1;0.1;;0
URGENCES_P;2020;090001629;CHIVAL SITE LAVELANET;090781774;N2500;2;0;2.07;;
URGENCES_P;2020;090001629;CHIVAL SITE LAVELANET;090781774;N9999;7;2;8.07;;
URGENCES_P;2020;090001629;CHIVAL SITE LAVELANET;090781774;NINF;5;1;5.9;;0
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1140;0;6;1.54;;0
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M9999;0;22;13.64;3;1
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N1220;2;0;2.01;;0
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2120;1;1;1.15;;0
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2500;25;15;28.38;;
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N3120;0;2;0.75;;
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N9999;79;62;101.78;;
URGENCES_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NINF;39;32;53.6;;0
URGENCES_P;2020;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;M9999;9;4;11.64;3;1
URGENCES_P;2020;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N1220;3;;2.08;;0
URGENCES_P;2020;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2120;;;2;3;1
URGENCES_P;2020;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2500;5;;4.08;;
URGENCES_P;2020;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;NINF;18;1;18.8;3;1
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;M9999;0;26;6.98;1;1
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;N1220;0;5;1.91;1;1
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;N2120;2;1;2.39;;0
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;N2500;24;0;24.64;;
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;N2620;10;1;11.11;;0
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;N9999;72;15;78.74;;
URGENCES_P;2020;110000023;CH CARCASSONNE;110780061;NINF;36;8;38.68;;0
URGENCES_P;2020;110000049;CH JEAN PIERRE CASSABEL;110780087;M9999;6;9;9.14;;1
URGENCES_P;2020;110000049;CH JEAN PIERRE CASSABEL;110780087;N1220;1;0;1;;
URGENCES_P;2020;110000049;CH JEAN PIERRE CASSABEL;110780087;N2120;0;1;0.5;;0
URGENCES_P;2020;110000049;CH JEAN PIERRE CASSABEL;110780087;N2500;7;0;6.45;;
URGENCES_P;2020;110000049;CH JEAN PIERRE CASSABEL;110780087;N9999;18;3;17.78;;
URGENCES_P;2020;110000049;CH JEAN PIERRE CASSABEL;110780087;NINF;10;1;9.33;;
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;M9999;16;10;22.51;3;1
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N1220;1;;1;3;1
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2120;2;;2;3;1
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2500;15;1;14.37;;
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2620;0;0;;;1
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N9999;54;4;36.83;;
URGENCES_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;NINF;36;3;19.46;3;1
URGENCES_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;M9999;;5;4;;
URGENCES_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N1220;2;1;2.6;;
URGENCES_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N2120;1;;1;;
URGENCES_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N2500;1;2;2.4;;
URGENCES_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N9999;13;6;17.8;;
URGENCES_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;NINF;9;3;11.8;;
URGENCES_P;2020;110780483;POLYCL MONTREAL;110000155;M9999;3;;3;;0
URGENCES_P;2020;110780483;POLYCL MONTREAL;110000155;N1220;2;;2.25;;0
URGENCES_P;2020;110780483;POLYCL MONTREAL;110000155;N2120;1;;1;;0
URGENCES_P;2020;110780483;POLYCL MONTREAL;110000155;N2500;4;;4.5;;
URGENCES_P;2020;110780483;POLYCL MONTREAL;110000155;N9999;16;;17.75;;
URGENCES_P;2020;110780483;POLYCL MONTREAL;110000155;NINF;9;;10;;0
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M9999;0;23;19.22;1;1
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N1220;0;4;3.3;;1
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2120;0;0;0;;1
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;20;1;19.08;;
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N3120;0;2;1.52;;
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N9999;44;13;53.27;;
URGENCES_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NINF;24;4;28.38;;1
URGENCES_P;2020;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M9999;0;7;6;2;1
URGENCES_P;2020;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N1220;1;1;1.93;;0
URGENCES_P;2020;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2120;0;1;0.5;2;1
URGENCES_P;2020;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2500;6;;6.1;;
URGENCES_P;2020;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N9999;11;6;14.16;;
URGENCES_P;2020;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;NINF;4;4;5.63;2;1
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;M9999;;24;7.05;3;1
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N1220;1;;1;3;1
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2120;;1;0.7;3;1
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2500;6;3;6.8;;
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N3120;;1;0.1;;
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N9999;22;6;24.1;;
URGENCES_P;2020;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;NINF;15;1;15.5;3;1
URGENCES_P;2020;120004569;CH MILLAU;120004528;M9999;7;6;6.77;2;1
URGENCES_P;2020;120004569;CH MILLAU;120004528;N1220;1;;0.42;;
URGENCES_P;2020;120004569;CH MILLAU;120004528;N2120;1;;0.5;;
URGENCES_P;2020;120004569;CH MILLAU;120004528;N2500;4;1;3.09;;
URGENCES_P;2020;120004569;CH MILLAU;120004528;N9999;20;3;16.44;;
URGENCES_P;2020;120004569;CH MILLAU;120004528;NINF;14;2;12.43;;
URGENCES_P;2020;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M9999;;9;3.03;1;1
URGENCES_P;2020;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N1220;;2;0.25;;0
URGENCES_P;2020;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2120;;1;0.2;1;1
URGENCES_P;2020;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2500;4;;4;;
URGENCES_P;2020;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N9999;16;10;18.23;;
URGENCES_P;2020;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NINF;12;7;13.18;1;1
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1140;0;7;0.59;;0
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M9999;6;25;21.08;3;1
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N1220;1;13;5.59;1;1
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2120;1;3;2.15;;0
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;57;20;56.61;;
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2620;1;;1;;0
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N9999;120;69;135.57;;
URGENCES_P;2020;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NINF;48;25;57.05;;0
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M1140;2;7;4.16;;
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M9999;13;10;13.7;;
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N1220;1;3;3.28;3;1
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2120;;1;0.9;3;1
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2500;11;4;13.81;;
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2620;14;2;13.15;;0
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N3120;1;;0.98;;
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N9999;44;19;55.03;;
URGENCES_P;2020;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NINF;17;9;22.91;3;1
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;M9999;2;11;10.42;2;1
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;N1220;2;2;2.6;2;1
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;N2120;;1;0.6;2;1
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;N2500;14;3;15.01;;
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;N2620;4;2;3.78;2;1
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;N9999;46;21;58.11;;
URGENCES_P;2020;130001225;HOPITAL DU PAYS SALONNAIS;130782634;NINF;23;9;31.18;2;1
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M9999;7;4;4.8;2;1
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N1220;1;;0.5;2;1
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2120;1;;0.5;2;1
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2500;2;2;3.6;;
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2620;5;;5;;0
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N3120;1;;0.2;;
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N9999;32;3;26.5;;
URGENCES_P;2020;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NINF;20;1;14.7;2;1
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;M9999;4;9;7.7;;
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N1220;2;1;2.3;;
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2120;0;2;0.07;;
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2500;17;2;18.75;;
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N3120;0;1;0.5;;
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N9999;46;17;51.18;;
URGENCES_P;2020;130002827;CH JOSEPH IMBERT D'ARLES;130789274;NINF;24;6;26.17;;
URGENCES_P;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M9999;;21;8.43;3;1
URGENCES_P;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N1220;5;4;6.87;;
URGENCES_P;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2120;1;;0.08;;
URGENCES_P;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;13;13;17.01;;
URGENCES_P;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N9999;19;68;69.3;;
URGENCES_P;2020;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NINF;;51;37.24;3;1
URGENCES_P;2020;130043664;HOPITAL EUROPEEN;130002157;M9999;7;12;14.44;;
URGENCES_P;2020;130043664;HOPITAL EUROPEEN;130002157;N1220;6;0;5.39;;
URGENCES_P;2020;130043664;HOPITAL EUROPEEN;130002157;N2120;2;0;1.85;;0
URGENCES_P;2020;130043664;HOPITAL EUROPEEN;130002157;N2500;8;2;7.5;;
URGENCES_P;2020;130043664;HOPITAL EUROPEEN;130002157;N9999;50;7;43.57;;
URGENCES_P;2020;130043664;HOPITAL EUROPEEN;130002157;NINF;34;5;22.66;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;M1140;2;3;2.9;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;M9999;19;15;25.99;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;N1220;3;1;3.8;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;N2120;4;2;4.42;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;N2500;61;14;63.16;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;N2620;;;0.09;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;N3120;1;;0.92;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;N9999;178;61;195.46;;
URGENCES_P;2020;130780521;APHM HOPITAL NORD;130786049;NINF;86;32;99;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M3020;2;;0.2;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M9999;6;2;7;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N1220;2;;1.8;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2120;1;;1;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2500;3;2;3.27;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N3120;1;;0.2;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N9999;16;4;18.37;;
URGENCES_P;2020;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;NINF;9;2;12.1;;
URGENCES_P;2020;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;M9999;4;2;4.5;;
URGENCES_P;2020;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N1220;2;;2;;
URGENCES_P;2020;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2120;1;;1;;
URGENCES_P;2020;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2500;4;;4;;
URGENCES_P;2020;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N9999;16;2;17.89;;
URGENCES_P;2020;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;NINF;7;2;8.66;;
URGENCES_P;2020;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M9999;6;4;9;;
URGENCES_P;2020;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N1220;5;2;5.5;;
URGENCES_P;2020;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2120;1;1;1.1;;
URGENCES_P;2020;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N9999;22;8;24.2;;
URGENCES_P;2020;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;NINF;16;5;17.6;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;M1140;1;4;4.08;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;M9999;16;25;30.94;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;N1220;2;;1.72;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;N2120;5;;5.44;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;N2500;82;6;75.68;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;N2620;1;;1;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;N3120;1;;0.59;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;N9999;201;20;189.18;;
URGENCES_P;2020;130783293;APHM HOPITAL LA TIMONE;130786049;NINF;91;12;86.29;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;M9999;7;1;7.5;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N1220;2;;2;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N2120;1;;1;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N2620;1;;1;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N3120;;1;1;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N9999;18;1;20.22;;
URGENCES_P;2020;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;NINF;14;;15.22;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;M9999;7;19;17.51;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;N1220;14;2;13.61;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;N2120;1;;0.94;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;N2500;8;;6.22;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;N2620;8;;5.45;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;N9999;88;12;77.95;;
URGENCES_P;2020;130785652;HOPITAL SAINT JOSEPH;130014228;NINF;57;10;51.73;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M9999;1;11;;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N1220;3;;3;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2120;1;;1;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2500;6;;4.45;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2620;1;;1;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N9999;31;1;24.46;;
URGENCES_P;2020;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;NINF;20;1;14.98;;
URGENCES_P;2020;130786742;HIA LAVERAN;750821092;M9999;9;;8.67;;
URGENCES_P;2020;130786742;HIA LAVERAN;750821092;N2120;1;;1;;
URGENCES_P;2020;130786742;HIA LAVERAN;750821092;N2500;15;3;17.3;;
URGENCES_P;2020;130786742;HIA LAVERAN;750821092;NINF;27;;25.6;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1140;1;4;4.08;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M9999;1;6;4.23;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N1220;2;;1.66;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2120;1;;0.88;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2500;8;4;10.96;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2620;2;;2;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N9999;69;15;75.4;;
URGENCES_P;2020;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NINF;30;9;33.37;;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1140;3;;1.25;;0
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;10;5;9.76;1;1
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N1220;3;1;3.87;2;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;1;0;1;2;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2500;20;3;19.78;;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2620;1;;1;2;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N3120;;1;0.5;;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;44;11;50.89;;
URGENCES_P;2020;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NINF;19;6;24.74;2;
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;M1140;6;3;4.83;;0
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;M3020;1;;1.62;;
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;M9999;19;13;20.1;;0
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;N1220;5;1;3.72;;0
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;N2120;5;;3.32;;0
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;N2500;31;5;32.91;;
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;N2620;;;12.21;;0
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;N9999;96;38;127.57;;
URGENCES_P;2020;140000209;CHU COTE DE NACRE - CAEN;140000100;NINF;51;27;69.45;;0
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M9999;2;2;4.06;;
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N1220;;2;1.1;;
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2120;;1;0.7;;
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2500;9;1;8.24;;
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2620;2;;1.16;;
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N9999;19;7;23.01;;
URGENCES_P;2020;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NINF;8;3;10.82;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;2;1;2.43;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N1220;;1;0.18;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;1;1;1.05;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2500;6;;6.56;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2620;11;1;5.8;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N3120;;1;0.5;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;43;11;36.68;;
URGENCES_P;2020;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NINF;14;6;10.78;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M9999;2;6;5;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N1220;2;3;4.29;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2120;1;;0.5;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2500;16;4;5.8;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N3120;;1;0.1;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N9999;45;14;22.31;;
URGENCES_P;2020;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;NINF;26;6;11.62;;
URGENCES_P;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M9999;7;6;7.91;;0
URGENCES_P;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N1220;4;2;5.39;;0
URGENCES_P;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2120;;1;0.5;;0
URGENCES_P;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2500;7;1;6.98;;
URGENCES_P;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N9999;24;6;25.91;;
URGENCES_P;2020;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NINF;13;2;13.04;;0
URGENCES_P;2020;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M9999;;16;6.45;2;1
URGENCES_P;2020;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N1220;;2;1.95;2;1
