BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;TYPE2;;0;25;6;;;7;2694;374;224;12;0;0;0;0;1844;11;8073;1661;0;0;5427;1973;7115;470;2084;5;1962;11;15;;1988;;;;314;0;1;17;39;10;0;;2;0;0
PERINAT;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;TYPE1;;0;11;;;;3;586;18;0;0;0;0;0;0;486;14;2261;0;0;0;1725;483;2041;126;714;0;478;5;13;;488;;;;24;0;0;0;0;0;0;;0;0;0
PERINAT;2020;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;CPPR;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1858;2652;7;;;0;;0;;;0;;0;
PERINAT;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;TYPE2;;;59;9;;;10;3350;538;187;9;0;0;0;0;2453;2;11569;1684;0;0;8604;2561;10730;384;2264;12;2527;34;6;;2613;;;;142;0;1;3;0;0;0;;4;1;678
PERINAT;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;TYPE1;;;30;;;;5;1700;102;0;0;0;0;0;0;1377;24;5436;0;0;0;4031;1361;4707;281;1273;1;1346;15;24;;1376;4410;1823;58;288;0;1;79;90;29;3;;2;0;0
PERINAT;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;;;0;;;;;;9;6;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;1418;1584;667;18;17;0;0;0
PERINAT;2020;690784137;HOPITAL LYON SUD - HCL;690781810;TYPE2;;;42;12;9;;5;2731;314;233;2;272;6;0;0;1740;3;10602;4060;3269;0;6199;1887;8881;428;2755;25;1852;35;2;;1937;11763;8403;5;109;0;1;456;507;150;44;;40;0;0
PERINAT;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;TYPE3;EXT;1;76;16;18;15;7;5483;530;428;14;384;8;323;10;3758;10;21982;4233;6500;5411;11674;4161;18365;835;5721;42;4075;86;11;;4258;5472;16295;224;436;0;1;982;1200;442;109;;87;0;0
PERINAT;2020;690805361;CH ST JOSEPH ST LUC;690805353;TYPE1;;0;27;;;;6;2569;190;0;0;0;0;0;0;2203;21;8001;0;0;0;6591;2187;7557;314;1345;1;2178;9;20;;2207;7744;1818;90;243;0;0;1;0;0;1;;1;0;0
PERINAT;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;TYPE1;;;20;;;;3;1055;126;0;0;0;0;0;0;852;13;3450;0;0;0;2885;849;3201;147;773;1;843;6;12;;856;;;;75;0;0;0;0;0;0;;5;0;0
PERINAT;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;343;1343;30;;;0;0;0;0;0;0;;0;
PERINAT;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;TYPE2;;;15;6;;;4;1433;97;112;8;0;0;0;0;922;1;5567;1350;0;0;3265;1001;4575;133;951;3;989;12;6;;1029;4888;1719;196;36;0;1;85;160;30;24;;6;0;0
PERINAT;2020;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;706;593;0;;;1;26;27;26;0;0;0;0;
PERINAT;2020;700780208;GH HAUTE SAONE SITE LURE;700004591;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;1256;0;0;0;1;35;15;35;0;0;0;0;0
PERINAT;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;TYPE1;;;15;;;;2;825;133;0;0;0;0;0;0;564;10;2286;0;0;0;1716;599;2137;91;433;0;589;10;13;;610;;;;96;0;1;115;137;96;2;;7;0;0
PERINAT;2020;710010786;CH AUTUN SITE PARPAS;710781451;TYPE1;;;10;;;;3;332;23;0;0;0;0;0;0;255;1;1090;0;0;0;895;259;1014;44;223;0;258;1;1;;260;1564;1217;19;32;0;1;81;75;54;4;;0;0;0
PERINAT;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;TYPE2;;1;36;7;7;;5;2340;297;264;12;148;11;0;0;1409;0;8305;1755;1727;0;4782;1639;7044;372;2246;6;1611;28;7;;1667;7957;10836;243;86;0;1;445;436;231;32;;15;0;0
PERINAT;2020;710978289;CH LES CHANAUX MACON;710780263;TYPE2;;;35;7;3;;4;1871;134;144;23;76;7;0;0;1281;0;7403;1501;592;0;4550;1387;6378;207;1506;0;1370;17;9;;1417;5706;7158;77;57;0;1;314;303;193;13;;4;0;0
PERINAT;2020;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1514;2395;36;0;0;1;57;63;56;0;0;0;0;0
PERINAT;2020;710978347;HOTEL DIEU DU CREUSOT;570010181;TYPE1;;;18;;;;3;784;122;0;0;0;0;0;0;548;13;2245;0;0;0;1705;546;2008;115;587;0;546;0;13;0;549;8636;4207;144;55;0;1;107;133;79;5;0;1;0;0
PERINAT;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;TYPE3;INT;;62;16;6;8;9;4513;503;396;19;107;5;160;11;2852;2;17107;3599;1865;1924;9859;3195;14788;664;4254;19;3130;65;1;1;3301;14893;6635;168;251;0;1;1127;1051;600;41;0;41;0;0
PERINAT;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;TYPE2;;;31;9;3;;11;2377;272;282;8;109;3;0;0;1561;1;7899;1799;650;0;5082;1751;7012;367;1856;0;1730;21;3;;1782;;;;158;0;1;175;170;130;8;;13;1;295
PERINAT;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;TYPE1;;0;15;;;;3;702;82;0;0;0;0;0;0;468;2;2427;0;0;0;1688;493;2154;102;588;0;489;4;2;;499;1363;3123;37;30;0;1;96;96;70;9;0;1;0;0
PERINAT;2020;730000031;CHMS CHAMBERY NH;730000015;TYPE3;;1;62;12;6;10;7;3891;220;442;12;145;11;281;17;2686;11;15967;4605;1039;2819;8799;3055;13451;524;3612;5;3005;50;10;;3189;;;;270;0;1;407;401;140;53;;37;0;0
PERINAT;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;TYPE1;;;11;;;;2;291;31;0;0;0;0;0;0;225;3;1033;0;0;0;852;220;949;38;221;0;220;0;2;6;225;1147;1554;16;4;0;1;103;77;90;4;;0;0;0
PERINAT;2020;730000098;CHMS AIX GRAND PORT;730000015;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;602;3683;81;0;0;1;56;57;27;3;;0;0;0
PERINAT;2020;730000247;CH DE BOURG ST MAURICE;730780525;TYPE1;;;12;;;;2;311;44;0;0;0;0;0;0;224;4;1025;0;0;0;823;224;933;50;271;0;224;0;3;0;225;2818;1238;37;10;0;1;185;192;173;1;1;0;0;0
PERINAT;2020;730000262;CH D'ALBERTVILLE;730002839;TYPE2;;1;26;6;;;3;963;113;368;9;0;0;0;0;381;1;3383;2042;0;0;1239;681;2905;122;716;9;674;7;3;;692;3702;5836;;51;0;1;101;141;73;3;8;13;0;0
PERINAT;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;TYPE2;;1;40;14;6;0;7;3255;133;390;6;220;13;0;0;2317;17;14329;4333;1606;0;8577;2556;12364;518;3427;11;2501;55;10;2;2648;4521;7270;0;215;0;1;843;586;480;28;;52;0;0
PERINAT;2020;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;TYPE1;;0;19;;;;4;1303;129;0;0;0;0;0;0;1053;27;4443;0;0;0;3711;1040;4147;168;828;2;1040;0;25;0;1052;852;4784;;62;0;1;347;334;264;15;;0;0;0
PERINAT;2020;740000328;HOPITAUX DU LEMAN;740790381;TYPE2;;0;26;6;;;4;1883;158;220;22;0;0;0;0;1292;5;6355;1508;0;0;4179;1467;5784;295;1441;2;1449;18;11;;1497;4972;13112;600;90;1;1;356;351;282;15;2;21;0;0
PERINAT;2020;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;TYPE1;;0;20;0;0;0;4;1465;217;0;0;0;0;0;0;1099;16;4827;0;0;0;3886;1092;4483;248;1301;0;1088;4;15;;1104;;;;52;0;1;98;189;82;3;;5;0;0
PERINAT;2020;740780424;CLINIQUE GENERALE D'ANNECY;740000120;TYPE1;;0;18;;;;4;1652;142;0;0;0;0;0;0;1453;25;5372;0;0;0;4646;1447;5214;302;1328;0;1443;4;23;;1460;;;;149;0;1;17;15;0;0;;7;0;0
PERINAT;2020;740781141;CH ALPES LEMAN;740790258;TYPE2;;1;35;12;;;7;2464;105;377;41;0;0;0;0;1797;2;9070;2733;0;0;5760;1992;8077;414;2185;14;1945;47;16;;2053;4407;40057;45;179;0;1;511;559;367;31;;13;1;330
PERINAT;2020;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;265;;;;0;;;;;;;0;
PERINAT;2020;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;TYPE2;;;23;6;;;4;1411;147;215;23;0;0;0;0;967;2;4994;1680;0;0;3218;1075;4497;173;1017;4;1056;19;11;;1096;3404;4983;;120;1;1;332;335;271;14;2;13;0;0
PERINAT;2020;750000523;GH PARIS SITE SAINT JOSEPH;750150120;TYPE2;;;44;15;6;;9;4307;519;548;97;233;25;0;0;3061;3;16163;4747;2491;0;10540;3416;15119;627;3500;1;3384;32;22;;3469;6554;11105;;198;3;0;0;0;0;0;;18;0;0
PERINAT;2020;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;TYPE2;INT;1;42;9;0;0;9;2875;206;595;14;0;0;0;0;1784;36;13404;3801;0;0;6608;2263;12124;482;3364;10;2237;26;31;0;2352;12918;11641;0;69;2;1;890;1011;588;40;25;17;0;0
PERINAT;2020;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1177;;;0;0;1;460;421;223;27;18;0;0;0
PERINAT;2020;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;TYPE3;;1;64;26;15;8;7;4603;564;887;26;473;31;380;8;2563;7;18701;7858;5257;2707;9433;3259;16390;958;6357;35;3118;141;6;;3429;19629;13281;53;118;0;1;404;413;146;48;4;158;1;189
PERINAT;2020;750100125;HU PITIE SALPETRIERE APHP;750712184;TYPE2;;;34;12;;;5;3201;703;458;79;0;0;0;0;1921;24;11550;2750;0;0;7216;2293;11092;579;3433;4;2271;22;79;;2344;11040;10669;;71;0;1;900;1123;402;61;;25;0;0
PERINAT;2020;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;TYPE3;EXT;1;99;21;21;21;13;7770;1170;849;75;584;101;572;69;4169;7;30398;6580;4529;6645;14728;4989;25597;1162;8584;5;4808;181;4;15;5288;39411;25380;2457;461;2;1;1789;2119;768;127;38;156;1;970
PERINAT;2020;750100208;HU NECKER ENFANTS MALADES APHP;750712184;TYPE3;EXT;1;45;23;24;16;6;4181;593;875;29;538;10;541;18;2078;2;15274;6790;7931;5423;7285;3057;14080;934;5340;9;2856;201;0;0;3290;16513;18196;129;261;0;0;0;0;0;0;;269;1;166
PERINAT;2020;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;TYPE2;;1;37;9;3;0;4;3113;375;448;9;99;16;0;0;1664;28;12364;3128;857;0;5757;2022;9917;501;3202;1;1996;26;26;0;2063;10342;12542;0;92;1;1;405;556;167;24;35;20;1;205
PERINAT;2020;750100273;HU EST PARISIEN SITE TENON APHP;750712184;TYPE2;;;52;6;;;7;3382;303;413;45;0;0;0;0;2167;39;13593;1970;0;0;7772;2531;11976;668;4024;7;2504;27;41;;2565;21707;12505;;95;0;1;513;695;310;45;3;15;1;512
PERINAT;2020;750150013;HOPITAL PIERRE ROUQUES LES BLUETS;750811887;TYPE1;;0;48;6;;;8;3389;120;509;2;0;0;0;0;2620;31;14784;2308;0;0;9600;3091;14368;455;2598;18;3080;11;31;;3117;10110;15798;1491;149;0;1;1156;1147;386;126;;1;1;740
PERINAT;2020;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;TYPE1;;1;30;6;;;4;1969;55;260;17;0;0;0;0;1566;0;7475;970;0;0;5130;1822;7304;380;1734;7;1818;4;16;;1832;4459;6261;593;182;0;1;220;310;49;23;;9;1;200
PERINAT;2020;750150260;HOPITAL DES DIACONESSES;750006728;TYPE1;;1;37;6;0;0;6;2507;153;445;6;0;0;0;0;1834;21;8410;1386;0;0;5272;2267;8238;398;1715;11;2262;5;20;0;2276;5968;6635;315;266;48;1;0;0;0;0;0;4;1;777
PERINAT;2020;750300410;CLINIQUE JEANNE D ARC;750000770;TYPE1;;0;16;;;;4;639;66;0;0;0;0;0;0;561;6;2043;0;0;0;1775;545;1948;124;570;6;543;2;3;;555;;;;66;0;1;9;120;0;0;0;1;0;0
PERINAT;2020;750300667;MATERNITE SAINTE FELICITE;750000838;TYPE2;;;56;6;;;11;3314;70;217;2;0;0;0;0;2891;4;16354;1330;0;0;13011;3081;15866;801;4812;0;3055;26;6;;3107;;;;8;0;0;0;0;0;0;;0;0;0
PERINAT;2020;750300840;CLINIQUE DE LA MUETTE;750000903;TYPE1;;;24;0;0;0;4;1500;313;0;0;0;0;0;0;1101;11;4361;0;0;0;3835;1095;4211;538;2281;1;1088;7;11;;1102;;;;67;0;1;33;37;19;0;4;0;1;639
PERINAT;2020;750300931;CLINIQUE STE THERESE;750000978;TYPE1;;1;28;6;;;5;1447;180;45;3;0;0;0;0;1160;4;4868;165;0;0;4050;1198;4770;286;1404;0;1193;5;5;;1206;;;;77;0;1;60;74;;;;0;0;0
PERINAT;2020;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;;;0;0;0;0;0;0;21;11;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;;0;140;0;0;0;0;1;126;247;0;24;0;1;0;0
PERINAT;2020;750803454;HU ROBERT DEBRE APHP;750712184;TYPE3;INT;0;56;12;15;13;7;4829;994;645;38;263;21;567;62;2348;9;17625;4157;2732;5398;7949;2978;15062;557;4441;50;2823;155;7;0;3168;10228;18810;15;453;0;1;107;76;15;12;1;93;1;0
PERINAT;2020;760000018;CH DIEPPE;760780023;TYPE2;;0;18;6;;;3;1490;120;206;31;0;0;0;0;991;0;5585;1020;0;0;3447;1112;4876;187;1225;0;1097;15;11;;1138;571;10021;;89;0;1;267;257;216;5;;6;0;0
PERINAT;2020;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;TYPE3;;1;67;20;20;8;6;3994;392;706;24;564;43;170;14;2120;1;17337;5656;5831;2247;7486;2642;14265;596;4845;4;2549;93;5;;2882;6821;10060;;151;0;1;523;669;284;42;23;42;1;251
PERINAT;2020;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;TYPE2;;;35;12;0;0;8;3990;559;1413;747;0;0;0;0;1258;11;13322;3291;0;0;3905;2869;11990;406;2330;0;2839;30;13;0;2918;10638;16140;837;217;0;1;771;696;399;61;;17;0;0
PERINAT;2020;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;TYPE1;;;19;;;;2;808;174;0;0;0;0;0;0;450;2;2482;0;0;0;1822;467;2126;115;695;0;466;1;2;2;471;4559;4370;415;24;0;1;142;134;103;9;;1;0;0
PERINAT;2020;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;TYPE1;;0;18;;;;4;857;105;0;0;0;0;0;0;645;13;2934;0;0;0;2344;652;2739;126;647;0;652;0;12;;652;3462;6136;517;11;0;1;187;138;149;5;;0;0;0
PERINAT;2020;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;TYPE2;;;29;8;;;5;2338;297;331;31;0;0;0;0;1560;2;8356;1127;0;0;6019;1629;7407;254;1513;0;1607;22;7;;1664;2795;5949;1521;21;0;1;375;391;238;24;;21;0;0
PERINAT;2020;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;TYPE1;;0;20;;;;4;898;49;0;0;0;0;0;0;700;7;3686;0;0;0;2871;700;3239;139;791;0;699;1;7;0;702;;;;3;0;1;44;43;10;4;;1;0;0
PERINAT;2020;760025312;CLINIQUE MATHILDE ROUEN;760000315;TYPE2;;;59;6;;;8;2941;124;306;9;0;0;0;0;2098;9;12680;1490;0;0;8256;2370;11433;501;3023;1;2343;27;12;;2411;;;;19;0;1;23;25;0;3;;14;1;530
PERINAT;2020;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;TYPE3;;1;55;12;6;6;7;3902;433;460;14;93;9;179;18;2627;1;13919;3235;746;1543;8580;2977;12548;610;3420;0;2920;57;5;;3081;8874;18841;275;291;1;1;572;458;319;40;3;34;1;292
PERINAT;2020;770000131;CH DE COULOMMIERS;770021145;TYPE2;;;15;6;0;0;2;1001;109;177;9;0;0;0;0;655;0;3012;1324;0;0;1922;727;2610;155;757;7;717;10;5;;746;4526;1542;0;145;0;1;221;188;180;5;0;4;0;0
PERINAT;2020;770000149;CH DE FONTAINEBLEAU;770021152;TYPE2;;;26;8;4;;4;2383;458;339;11;200;19;0;0;1387;31;7521;1911;1263;0;3823;1610;6485;295;1625;4;1590;20;41;;1631;;;;273;0;1;318;349;295;15;;9;0;0
PERINAT;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;TYPE2;;1;52;10;4;;7;4062;282;468;9;211;33;0;0;2764;9;15832;3580;776;0;9700;3146;14044;717;4354;1;3109;37;30;;3212;5657;7225;1;165;43;1;310;387;143;62;;10;0;0
PERINAT;2020;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;TYPE1;;;15;;;;2;882;67;0;0;0;0;0;0;643;11;2784;0;0;0;1941;614;2288;127;620;13;612;2;11;;618;;;;89;0;1;155;171;146;8;;1;0;0
PERINAT;2020;770000172;CH DE PROVINS LEON BINET;770110070;TYPE2;;;15;4;;;2;958;147;157;13;0;0;0;0;549;0;3083;889;0;0;1903;638;2692;142;824;1;633;5;9;;650;2658;4931;;27;0;1;75;126;51;10;;1;0;0
PERINAT;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;TYPE3;;;48;12;6;8;6;3710;138;349;11;155;5;231;2;2750;5;15810;3725;1435;2404;8292;3068;12964;794;4635;19;2993;75;8;;3157;4529;5320;0;382;0;1;677;601;422;35;2;15;1;353
PERINAT;2020;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;TYPE2;;;42;12;6;0;7;4013;247;466;44;356;27;0;0;3004;3;13458;3345;1467;0;8831;3282;12195;669;3022;5;3245;37;20;;3333;6330;8706;0;491;0;1;467;480;286;26;19;2;0;0
PERINAT;2020;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;2;2;1;;0;0;0
PERINAT;2020;770790707;CLINIQUE DE TOURNAN;770000719;TYPE1;;0;24;;;;4;644;45;0;0;0;0;0;0;440;1;2273;0;0;0;1574;536;2139;118;605;1;534;2;7;0;538;;;;17;0;1;135;150;83;6;0;2;0;0
PERINAT;2020;780000287;CH FRANCOIS QUESNAY MANTES;780110011;TYPE2;;1;33;12;6;;5;2653;169;331;3;143;10;0;0;1753;1;9681;2748;1139;0;6119;2024;8647;442;2414;10;1994;30;10;;2069;20347;5375;4;108;0;1;422;407;325;4;2;15;0;0
PERINAT;2020;780000295;CHI DE MEULAN LES MUREAUX;780002697;TYPE1;;0;15;0;0;0;3;1174;93;0;0;0;0;0;0;930;13;4046;0;0;0;3249;922;3697;196;1067;10;917;5;10;;934;6478;1507;183;60;0;1;85;0;1;21;0;0;0;0
PERINAT;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;TYPE3;;1;75;6;9;16;8;4785;283;433;18;207;8;635;204;3104;8;21287;5029;1550;3911;12712;3814;19416;1148;6996;23;3720;94;24;;3944;7505;6279;0;161;0;1;227;363;2;58;28;84;1;473
PERINAT;2020;780000329;CH DE RAMBOUILLET;780110052;TYPE2;;0;24;6;0;0;4;1799;149;162;17;0;0;0;0;1344;6;5953;1165;0;0;4019;1447;5457;255;1260;4;1431;16;19;0;1469;4195;3915;0;240;0;1;198;192;110;12;;1;0;0
PERINAT;2020;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;;;;6;0;0;0;0;24;9;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;895;962;839;3;;0;0;0
PERINAT;2020;780018727;CLINIQUE SAINT GERMAIN;780018719;TYPE1;;0;24;;;;4;794;55;0;0;0;0;0;0;712;3;2926;0;0;0;2563;710;2855;230;1072;1;710;0;3;;712;;;;26;0;1;13;0;0;5;;0;0;0
PERINAT;2020;780300208;CLINIQUE SAINT LOUIS;780000576;TYPE1;;0;26;;;;4;899;46;0;0;0;0;0;0;793;6;3247;0;0;0;2744;783;3133;229;1056;5;775;8;0;;794;;;;44;0;1;6;8;0;0;;4;0;0
PERINAT;2020;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;TYPE2;;;18;6;;;6;1161;74;259;7;0;0;0;0;747;1;3979;1102;0;0;2318;1005;3771;369;1555;12;1000;5;8;;1013;;;;78;0;0;0;0;0;0;;0;0;0
PERINAT;2020;780300406;HOPITAL PRIVE DE PARLY II;780018032;TYPE2;;0;23;6;0;0;4;1071;95;208;4;0;0;0;0;687;2;4298;1211;0;0;2480;875;4064;241;1372;10;863;12;6;;889;;;;26;0;1;45;46;81;1;0;1;1;506
PERINAT;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;TYPE2;;;19;6;;;4;1003;68;89;1;0;0;0;0;716;5;3941;654;0;0;2511;784;3474;206;1110;1;778;6;6;;790;;;;18;0;1;25;56;0;4;;0;0;0
PERINAT;2020;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;TYPE2;;1;44;16;6;;7;3714;124;588;7;250;27;0;0;2780;1;14301;4814;1880;0;9353;3178;13192;612;3117;0;3145;33;19;;3219;16345;9055;164;238;3;1;575;699;416;30;4;25;0;0
PERINAT;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;TYPE2;;1;33;10;4;;11;1785;124;248;7;126;36;0;0;1246;0;6817;2947;227;0;4546;1404;6106;230;1313;4;1392;12;10;;1423;1576;4382;1960;27;0;1;480;462;352;29;2;13;0;0
PERINAT;2020;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;343;610;0;;;0;;;;;;;0;
PERINAT;2020;790003537;SITE HOSPITALIER DE THOUARS;790006654;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;157;879;;;;0;;;;;;;;
PERINAT;2020;790009948;POLYCLINIQUE D'INKERMANN;790001242;TYPE1;;;16;;;;3;544;52;0;0;0;0;0;0;445;19;1905;0;0;0;1584;445;1796;84;419;0;442;3;16;;448;;;;13;0;1;57;64;45;3;;3;0;0
PERINAT;2020;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;TYPE2;;;16;4;;;3;946;167;237;3;0;0;0;0;464;0;3176;1319;0;0;1369;675;2967;102;649;0;671;4;1;;688;4531;7233;56;63;0;1;162;102;105;15;3;4;0;0
PERINAT;2020;800000143;CH ABBEVILLE;800000028;TYPE2;;0;25;6;;;3;1334;191;144;12;0;0;0;0;782;0;4660;997;0;0;2980;875;4060;170;959;0;867;8;10;;886;;;32;5;0;1;255;259;133;17;;13;0;0
PERINAT;2020;800000200;CH CORBIE;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;715;;;;0;;;;;;;0;
PERINAT;2020;800000226;CH DOULLENS;800000069;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;1039;22;;;1;31;25;31;;;0;0;
PERINAT;2020;800000390;CH CHIMR MONTDIDIER;800000085;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194;3123;0;;;0;;0;;;;;0;
PERINAT;2020;800000432;CH PÉRONNE;800000093;TYPE1;;;15;;;;2;475;44;0;0;0;0;0;0;352;13;1551;0;0;0;1211;350;1413;60;280;0;349;1;13;;354;3094;2639;11;11;0;1;45;116;43;0;;1;0;0
PERINAT;2020;800006124;CHU AMIENS SUD;800000044;TYPE3;INT;;44;10;15;10;6;3767;811;453;31;385;8;236;7;1832;1;13263;2822;4066;2996;6179;2224;10546;435;2922;61;2170;54;0;0;2309;2684;8213;39;172;1;1;1032;1043;718;98;5;63;1;292
PERINAT;2020;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;TYPE2;;1;61;12;;;6;2828;259;667;5;0;0;0;0;1511;13;11045;3785;0;0;5286;2112;9792;416;2462;1;2080;32;16;;2161;;;;31;0;1;1;0;0;0;;7;1;387
PERINAT;2020;810000224;CL CLAUDE BERNARD;810000471;TYPE1;;;0;;;;0;129;51;0;0;0;0;0;0;62;1;312;0;0;0;239;62;274;21;124;0;62;0;1;;62;;;;1;0;1;38;70;31;0;;5;0;0
PERINAT;2020;810000505;CH ALBI;810000331;TYPE2;;;24;6;;;4;1612;107;160;32;0;0;0;0;1152;2;5795;1266;0;0;3645;1268;5095;279;1486;2;1255;13;14;;1285;6282;6513;68;135;0;1;376;393;231;16;3;9;0;0
PERINAT;2020;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;TYPE2;;1;28;6;;;4;1570;171;152;8;0;0;0;0;1042;1;5761;1771;0;0;3576;1142;5072;209;1269;6;1121;21;4;0;1176;2529;4027;994;68;0;1;430;407;320;18;;10;0;0
PERINAT;2020;810000562;CH LAVAUR;810000455;TYPE1;;0;17;;;;2;843;86;0;0;0;0;0;0;678;8;2677;0;0;0;2192;670;2484;89;447;0;664;6;8;;681;5709;5425;702;64;0;1;159;148;96;6;;5;0;0
PERINAT;2020;820000032;CH DE MONTAUBAN;820000016;TYPE2;;;22;12;;;2;1285;125;196;32;0;0;0;0;799;6;4243;1872;0;0;2544;882;3549;242;1183;4;863;19;13;;909;8543;4631;26;93;0;1;165;224;110;9;;10;0;0
PERINAT;2020;820000040;CL CROIX ST MICHEL;820000081;TYPE1;;;15;;0;;3;978;150;0;0;13;1;0;0;704;10;2961;0;12;0;2292;704;2704;157;776;0;701;3;8;;711;;;;80;0;1;280;276;209;5;;8;0;0
