BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;M1030;;13;0;0;1
BLOCS_P;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;M200H;;63;0;0;1
BLOCS_P;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;N2200;28;18;40.55;0;1
BLOCS_P;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;N2510;7;1;7.57;0;0
BLOCS_P;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;N4160;3;;3.06;0;0
BLOCS_P;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;NAUT;1;;1;0;0
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;M100H;6;1;6.5;0;1
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;M1030;3;2;3.5;0;1
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;M200H;14;7;17.5;0;1
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;N2200;4;4;6.97;0;1
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;N2310;2;;2;0;1
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;N2320;1;1;1.95;0;1
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;N2510;2;;2;0;0
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;N4160;1;;1;0;0
BLOCS_P;2020;060780590;CLINIQUE DU PALAIS;060000270;NAUT;5;;5;0;0
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;M100H;20;5;21;1;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;M1030;24;2;24.8;1;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;M200H;74;19;78;1;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;N2200;27;;27;1;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;N2310;;;;1;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;N2320;2;;2;1;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;N2510;6;;6;0;0
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;N4130;4;;4;0;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;N4160;2;;2;0;1
BLOCS_P;2020;060780715;CLINIQUE SAINT GEORGE;060000361;NAUT;33;;33;1;0
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M100H;25;24;37;;0
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M1030;9;2;10;;1
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M200H;8;17;17;;0
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2200;13;3;12.8;0;1
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2320;1;3;2.6;0;1
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2510;2;;2;0;0
BLOCS_P;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N4160;1;;1;0;0
BLOCS_P;2020;060780756;POLYCLINIQUE SANTA MARIA;060000403;M100H;3;25;25;0;
BLOCS_P;2020;060780756;POLYCLINIQUE SANTA MARIA;060000403;M1030;5;1;6;1;
BLOCS_P;2020;060780756;POLYCLINIQUE SANTA MARIA;060000403;M200H;;36;36;1;
BLOCS_P;2020;060780756;POLYCLINIQUE SANTA MARIA;060000403;N4130;2;;2;0;
BLOCS_P;2020;060780756;POLYCLINIQUE SANTA MARIA;060000403;N4160;1;;1;0;
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M100H;;1;0.1;1;
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M1030;;7;5.08;1;
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M200H;;13;2.86;1;
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2200;6;4;8.1;;1
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2310;4;4;6.62;;1
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2320;2;3;4.35;;1
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2510;1;;1.38;;1
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N4160;2;;2;;1
BLOCS_P;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;NAUT;8;7;13.81;;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;M100H;;4;2;0;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;M1030;6;;6;0;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;M200H;;40;10;0;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;N2200;10;1;10.5;0;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;N2510;6;1;6.8;0;0
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;N4130;2;;2;0;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;N4160;1;1;1.2;0;1
BLOCS_P;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;NAUT;5;;5;0;0
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M100H;1;14;4.89;1;1
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M1030;7;20;18.15;1;1
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M200H;0;5;1.7;1;1
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2200;80;15;80.81;0;0
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2310;35;9;39.69;0;0
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2320;15;;13.73;0;0
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2510;65;4;66.14;0;0
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N4130;3;2;3.12;0;0
BLOCS_P;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NAUT;49;2;28.25;0;
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M100H;0;13;3.32;0;1
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M1030;2;13;10.78;1;1
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M200H;0;4;0.38;1;1
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2200;22;6;23.49;0;
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2310;14;10;20.67;0;
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2320;9;;8.13;0;
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2510;27;4;31.86;0;
BLOCS_P;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NAUT;19;;14.32;0;
BLOCS_P;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;M100H;;3;0.22;0;0
BLOCS_P;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;M200H;;2;0.23;0;0
BLOCS_P;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N2310;;1;0.25;0;0
BLOCS_P;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N4160;;1;0.59;0;0
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M100H;6;2;6.42;0;1
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M1030;5;;6.65;1;1
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M200H;3;;2.5;0;1
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2200;16;1;17.63;0;1
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2310;2;;2.64;0;1
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2510;1;5;1.45;0;0
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N4130;3;1;2.69;0;1
BLOCS_P;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;NAUT;3;1;3.74;0;1
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M100H;9;7;12.5;0;1
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M1030;10;;10;0;1
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M200H;21;19;29;0;1
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2200;30;;30;0;1
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2510;2;;2;0;0
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N4130;;4;0.5;0;1
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N4160;2;;2;0;0
BLOCS_P;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;NAUT;3;;3;0;0
BLOCS_P;2020;070000013;CH DES VALS D'ARDECHE;070002878;M1030;4;;2.86;;
BLOCS_P;2020;070000013;CH DES VALS D'ARDECHE;070002878;N2200;7;;5.63;;
BLOCS_P;2020;070000013;CH DES VALS D'ARDECHE;070002878;N2310;4;2;5.79;;
BLOCS_P;2020;070000013;CH DES VALS D'ARDECHE;070002878;N2320;2;;2.66;;
BLOCS_P;2020;070000013;CH DES VALS D'ARDECHE;070002878;N2510;3;;3;;
BLOCS_P;2020;070000013;CH DES VALS D'ARDECHE;070002878;NAUT;;1;0.25;;
BLOCS_P;2020;070000096;HOPITAL DE MOZE;070780184;M100H;;1;0.1;0;0
BLOCS_P;2020;070000096;HOPITAL DE MOZE;070780184;M1030;;1;0.2;0;0
BLOCS_P;2020;070000096;HOPITAL DE MOZE;070780184;N2200;1;;0.3;0;0
BLOCS_P;2020;070000096;HOPITAL DE MOZE;070780184;N2510;1;;0.3;0;0
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;M100H;3;2;2.09;0;1
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;M1030;4;0;2.69;0;1
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;M200H;11;0;5.08;0;1
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;N2200;6;4;11.03;0;1
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;N2310;5;4;6.46;0;1
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;N2320;2;8;9.02;0;1
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;N2510;3;1;5.44;0;0
BLOCS_P;2020;070000179;CH ARDECHE NORD;070780358;NAUT;20;12;19.92;0;0
BLOCS_P;2020;070000609;CH D'AUBENAS;070005566;M1030;2;4;3.93;;
BLOCS_P;2020;070000609;CH D'AUBENAS;070005566;N2200;4;1;4.61;;
BLOCS_P;2020;070000609;CH D'AUBENAS;070005566;N2310;7;3;9.02;;
BLOCS_P;2020;070000609;CH D'AUBENAS;070005566;N2320;9;2;10.67;;
BLOCS_P;2020;070000609;CH D'AUBENAS;070005566;N2510;5;;5.03;;
BLOCS_P;2020;070000609;CH D'AUBENAS;070005566;N4160;1;;1;;
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M100H;;2;0.8;0;0
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M1030;;4;3;0;0
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M200H;3;7;5.6;0;0
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2200;8;;8;0;1
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2310;1;1;1.8;0;0
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2320;2;;2;0;1
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2510;3;1;3.71;0;0
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N4160;;1;0.5;0;0
BLOCS_P;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;NAUT;2;;2;0;0
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;M100H;14;;14;0;0
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;M1030;9;5;13;1;
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;M200H;42;;42;0;1
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;N2200;24;6;18.17;0;1
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;N2310;7;5;10.42;0;0
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;N2320;;2;0.97;0;1
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;N2510;1;2;2.45;0;0
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;N4130;;20;15;0;0
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;N4160;1;;1.31;0;0
BLOCS_P;2020;070780424;CLINIQUE PASTEUR;070000245;NAUT;6;3;8.32;0;0
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M100H;;2;0.39;;
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M1030;2;3;1.5;1;0
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M200H;9;2;2.28;0;1
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2200;3;1;3.54;0;1
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2310;3;;3;0;1
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2320;7;;6.87;0;1
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2510;4;;4;0;0
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N4160;1;;0.54;0;0
BLOCS_P;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;NAUT;3;2;5.34;0;1
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M100H;0;1;0.2;;
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M1030;0;3;0.31;;
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M200H;0;12;2.33;;
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2200;7;3;9.68;;
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2310;1;0;0.25;;
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2320;3;1;4.38;;
BLOCS_P;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2510;5;0;3.62;;
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1030;7;;6.1;1;1
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M200H;9;2;2.97;0;1
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2200;7;9;14.36;0;0
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2310;4;15;16.27;0;1
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2320;12;10;20.34;0;1
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2510;2;;1.95;0;0
BLOCS_P;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;13;5;17.38;0;0
BLOCS_P;2020;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;M200H;;3;0.6;0;0
BLOCS_P;2020;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2200;1;;1;;
BLOCS_P;2020;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2510;1;;1;;
BLOCS_P;2020;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2200;10;15;19.1;;
BLOCS_P;2020;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2310;3;0;2.41;;
BLOCS_P;2020;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2320;3;0;3;;
BLOCS_P;2020;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N4160;1;1;1.8;;
BLOCS_P;2020;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;NAUT;6;0;6;;
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;M100H;;7;1.22;0;1
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;M1030;;11;5.28;1;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;M200H;;15;4.94;1;1
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;N2200;12;3;15.14;1;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;N2310;14;2;14.9;1;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;N2320;12;1;12.85;1;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;N2510;1;;0.89;0;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;N4130;;;;1;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;N4160;1;;1.42;0;0
BLOCS_P;2020;090000175;CHIVAL SITE FOIX;090781774;NAUT;2;;3.42;0;0
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M100H;;4;0.77;0;0
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M1030;1;33;4.31;1;0
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M200H;3;4;5.26;0;1
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2200;3;1;4.06;0;1
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2310;7;3;7.88;0;1
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2320;5;1;5.61;0;1
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2510;3;;1.63;0;0
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N4160;1;;0.7;0;0
BLOCS_P;2020;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;NAUT;1;1;0.73;0;0
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M100H;;7;0;0;0
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M1030;2;;2;0;1
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M200H;1;11;0;0;1
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2200;7;;5.28;0;1
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2310;2;;2;0;0
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2510;2;;2;0;0
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N4160;1;;1;0;1
BLOCS_P;2020;100000082;CLINIQUE DU PAYS DE SEINE;100001148;NAUT;3;;3;0;0
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M100H;0;5;0.71;0;1
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1030;0;11;10.05;1;0
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M200H;0;31;9.39;0;1
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2200;22;11;27.89;1;0
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2310;13;6;17.1;1;0
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2320;8;6;12.07;1;0
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2510;11;1;14.02;1;0
BLOCS_P;2020;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NAUT;9;4;9.72;0;0
BLOCS_P;2020;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;M1030;6;;6;;
BLOCS_P;2020;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;M200H;16;;;;
BLOCS_P;2020;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N2200;28;7;32.44;0;1
BLOCS_P;2020;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N2510;7;1;5.8;0;1
BLOCS_P;2020;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N4160;1;;1;0;1
BLOCS_P;2020;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;NAUT;27;2;21.54;0;0
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;M100H;21;;21;;
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;M1030;4;;4;0;1
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;M200H;37;;37;;
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N2200;19;5;23;0;1
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N2310;2;0;2;0;0
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N2510;4;1;4.31;0;0
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N4160;1;;1;0;0
BLOCS_P;2020;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;NAUT;10;0;10;0;0
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;M100H;;9;3;1;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;M1030;3;9;9.9;1;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;M200H;0;28;5.51;0;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;N2200;19;10;25.36;0;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;N2310;12;3;14.51;0;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;N2320;11;2;13.05;0;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;N2510;7;2;10.83;0;0
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;N4130;;9;4.96;0;1
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;N4160;1;;0.3;0;0
BLOCS_P;2020;110000023;CH CARCASSONNE;110780061;NAUT;2;3;2.9;0;0
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;M100H;5;3;4.65;0;0
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;M1030;6;2;8.28;1;0
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;M200H;13;2;13.45;0;1
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2200;21;2;20.97;0;1
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2310;14;2;14.57;0;1
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2320;15;1;14.08;0;1
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N2510;13;0;10.7;0;1
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N4130;1;;1;0;0
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;N4160;1;;0.19;;
BLOCS_P;2020;110000056;CH NARBONNE HOTEL DIEU;110780137;NAUT;1;;1.29;0;0
BLOCS_P;2020;110000247;CH LEZIGNAN CORBIERES;110780772;M100H;1;;0.2;0;1
BLOCS_P;2020;110000247;CH LEZIGNAN CORBIERES;110780772;M1030;;1;0.2;0;0
BLOCS_P;2020;110000247;CH LEZIGNAN CORBIERES;110780772;N2200;2;;0.3;;
BLOCS_P;2020;110000247;CH LEZIGNAN CORBIERES;110780772;N2510;1;;0.2;;
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;M100H;10;;10;0;1
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;M1030;5;;5;0;1
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;M200H;25;;25;0;1
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N2200;14;11;20.98;0;1
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N2320;2;2;3.66;0;1
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N2510;2;2;2.43;0;0
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;N4160;1;;1.06;0;0
BLOCS_P;2020;110780228;POLYCL LE LANGUEDOC;110000114;NAUT;1;;1;0;0
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;M100H;2;;2;;1
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;M1030;7;;7;;1
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;M200H;29;;29;;1
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;N2200;20;6;24.8;;1
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;N2320;1;;1;;
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;N2510;3;1;3.64;;
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;N4160;2;;1.8;;
BLOCS_P;2020;110780483;POLYCL MONTREAL;110000155;NAUT;14;2;15.41;;
BLOCS_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M100H;0;21;2.15;0;1
BLOCS_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1030;2;9;8.67;1;0
BLOCS_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M200H;12;13;15.7;1;0
BLOCS_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2200;18;7;21.96;0;1
BLOCS_P;2020;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2310;17;3;18.11;;1
