BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2020;050000991;CENTRE MEDICAL CHANT'OURS;050000546;0.5;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;2981;423;10;3.78;0;;;;
PN;2020;050001064;CENTRE MEDICAL LA DURANCE;050000561;0.05;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;050002351;CENTRE RHONE AZUR GAP;130037815;0.2;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060000296;LA MAISON DU MINEUR;060780640;0.06;0.06;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;0.08;0.04;14;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;;2;506;1;2.6;371;1;0;1;1;;575;3759;867;1895;;2270;;3;0;;;0;;;1;1;1;27/11/2012;443;213;1;90;4;4;;;;;;;;;0.63;0.63;;;;0;;;;0;;;;0;;;;1;3;684;1;1;1;0.8;448;46;1;3203;453;;5.37;0;;;;
PN;2020;060000486;CH SAINT ELOI DE SOSPEL;060780905;0;0;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060000494;CH SAINT LAZARE DE TENDE;060780921;0.1;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2.91;0.5;1410;1;;159;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;453;93;1;20;1;1;;;;1;;;;;1.1;1;;;;0;;;;0;;;;0;;;;0;;;1;;1;3;873;89;1;620;367;20;0.6;0;;;;
PN;2020;060000528;CENTRE ANTOINE LACASSAGNE;060780962;2;0.5;299;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.7;0;;;;1;272;130;10;0.15;1;1911;354;4.03;0.85
PN;2020;060000544;CH DE CANNES SIMONE VEIL;060780988;4.69;1;193;1;3.17;387;1;1;1;0;;;;;;;;;;0;;;0;;;1;1;1;27/11/2012;249;155;1;60;0;;;;;1;;;6;3;0.5;;;1.45;0.8;0;;;;0;;;;0;;;;1;9;560;1;1.65;1;3.11;929;491;1;840;385;15;1.03;0;;;;
PN;2020;060002102;CH LA PALMOSA DE MENTON;060791761;1.5;1.5;306;1;1.5;74;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;0;;137;99;0;;;;;;;3;3;;1;1;0.3;0.3;;0.2;0.2;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060005469;L'OLIVERAIE DES CAYRONS;920030269;0.3;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;84;3990;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060006558;HAD ARNAULT TZANCK;060798865;;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060010899;INSTITUT UNIVERSITAIRE FACE ET COU;060785011;;;167;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060015328;LES AIRELLES;060015278;0.08;0.02;19;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060019213;USLD DOLCE FARNIENTE;060005188;0.1;0.2;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060021094;CLINIQUE VILLA ROMAINE;060024619;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;0.2;0.2;64;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;;0;;;;
PN;2020;060023694;HOPITAL DE JOUR CERES;060023686;0.2;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780145;CLINIQUE SAINT DOMINIQUE;060000049;1;0.75;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;0.25;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780277;CLINIQUE SAINTE BRIGITTE;920030269;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780343;E3S SAINT JEAN;060000171;0.5;0.45;15;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780350;KORIAN LES HELLENIDES;750056335;0.01;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780392;POLE ANTIBES SAINT JEAN;060000205;0.5;0.2;36;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780442;CLINIQUE SAINT FRANCOIS;060000213;0.25;0.25;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780459;CRF ORSAC MONT FLEURI;010783009;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780491;INSTITUT ARNAULT TZANCK;060790797;1.05;0.45;447;1;0.5;20;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2020;060780517;POLYCLINIQUE SAINT JEAN;060000239;1;0.6;1288;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780558;CLINIQUE LES CADRANS SOLAIRES;750720575;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780590;CLINIQUE DU PALAIS;060000270;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2020;060780665;CLINIQUE DU MERIDIEN;060000312;0.1;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780715;CLINIQUE SAINT GEORGE;060000361;1;0.2;3867;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.5;0;;;;0;;;;;1;10;0;0.04;0.04
PN;2020;060780723;CLINIQUE DU PARC IMPERIAL;060004959;0.3;0.3;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;6.7;0;;;;0;;;;;0;;;;
PN;2020;060780749;CLINIQUE SAINT LUC;060000395;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060780756;POLYCLINIQUE SANTA MARIA;060000403;0.35;0.1;884;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2020;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;;;;1;4.3;440;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;172;107;;0.3;1;312;;0.25;0.25
PN;2020;060780996;CHS SAINTE MARIE NICE;630786754;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;;417;160;0;;;;;1;;1;;1;6;3;0.3;;0.3;1.35;1.2;0;;;;0;;;;0;;;;0;;;0;;1;2.38;440;0;1;4811;234;;6.43;0;;;;
PN;2020;060781200;CLINIQUE SAINT ANTOINE;060000635;1;0.4;997;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2020;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;2;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060781929;CLINIQUE DE LA COSTIERE;060000858;0.7;0.3;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;;;4266;1;6.11;1654;1;1;1;1;060780996;363;6170;1872;0;0;1383;945;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2020;060785243;HAD NICE & REGION;060001484;0.3;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;17;2.9;29;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;;;3782;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;3.8;1152;526;1;48638;2574;8;24.9;1;2359;408;4.3;2.3
PN;2020;060789674;CENTRE HELIO MARIN;130037815;0.5;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;;;15;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060790862;C.A.L.M.E.;060001997;0.1;0.2;376;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;50;10;5;0.1;0;;;;
PN;2020;060791746;CLINIQUE DE L'ESTAGNOL;060024627;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;0.38;0.35;112;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;711;481;0;;;;;;;3;1;2;5;2;0.94;0.34;0.6;0.58;0.39;0;;;;1;20;12;6973;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;0.5;0.25;;1;0.12;9;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;0.1;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060792736;AGAHTIR AUTODIALYSE NICE;060790540;0.1;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;0.1;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;1.05;0.45;151;1;0.1;14;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060794021;CH DE CANNES CENTRE DE MOYEN SEJOUR;060780988;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;42;2261;1;14;5;5566;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;0.3;0.2;64;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;4;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;1;29;0;0.01;0.01
PN;2020;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;0.6;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000013;CH DES VALS D'ARDECHE;070002878;1.17;0.6;317;1;;43;0;0;0;1;;;687;75;151;;119;186;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;5;124;0;;1;;141;11;1;76;37;7;;0;;;;
PN;2020;070000021;CH DE JOYEUSE;070007927;0.4;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000039;CH DE VALLON PONT D'ARC;070780119;0.4;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000047;CH DE VILLENEUVE DE BERG;070780127;0.3;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000062;CH DE BOURG SAINT ANDEOL;070005558;0.2;0.1;42;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000070;CH DU CHEYLARD;070780150;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000096;HOPITAL DE MOZE;070780184;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;102;34;1;30;;;;;;1;;1;2;1;0.2;;0.2;0.35;0.25;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000112;CH LEOPOLD OLLIER;070007927;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000146;CH DE LARGENTIERE;070004742;0.7;;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000179;CH ARDECHE NORD;070780358;2;0.7;1248;1;1.2;108;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;02/11/2006;138;49;0;180;1;1;;;;;;;2;1;0.4;0.4;;0.68;0.3;0;;;;0;;;;0;;;;1;32;172;0;;1;1;145;34;1;167;62;15;0.75;0;;;;
PN;2020;070000187;CH DE LAMASTRE;070780366;0.2;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000195;CH DE TOURNON SUR RHONE;070780374;0.5;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000203;CH DE SAINT FELICIEN;070780382;0.12;0;13;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;40;20;0;90;1;;;;;;;;;;0.1;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070000609;CH D'AUBENAS;070005566;2.71;1;;1;0.3;74;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;333;228;1;;;;;;;2;;1;3;2;0.35;;0.1;1.35;0.8;0;;;;0;;;;0;;;;0;;;0;;1;1.69;257;64;1;;;;0.58;0;;;;
PN;2020;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070780226;SSR FILIERIS DES VANS;750050759;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;198;71;;0.2;0;;;;
PN;2020;070780234;CENTRE SSR LE CHATEAU;750721300;0.17;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070780242;MAISON DE CONVALESCENCE CONDAMINE;070000120;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070780317;CHS SAINTE-MARIE PRIVAS;630786754;0.72;0.04;466;0;;;;;1;1;;60;0;0;1090;;;126;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.93;803;0;1;834;249;5;0.4;0;;;;
PN;2020;070780390;CH DE SERRIERES;070000211;0.1;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;070780424;CLINIQUE PASTEUR;070000245;1.3;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;1;266;0;0.1;0.1
PN;2020;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;1.8;0.17;969;1;1;51;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/12/2017;109;49;0;60;;;;;;2;2;;1;1;0.2;0.2;;0.5;0.5;0;;;;0;;;;0;;;;1;3;94;0;;0;;;;0;;;;;0;;;;
PN;2020;080000136;CLINIQUE DE LA POINTE;920030269;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;1.81;0.15;459;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;080000250;CRF POUR ADULTES;540019726;0.32;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;080000268;SOINS DE SUITE SAINT JULIEN;540019726;0.09;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;42;2732;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;0.83;0.15;152;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;;44;15;0.5;0;;;;
PN;2020;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;;0.06;13;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;3;94;0;;0;;;;0;;;;;0;;;;
PN;2020;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;0.03;0.16;3;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;080000318;CENTRE HOSPITALIER BELAIR;080000086;1.45;0.2;624;1;2.99;46;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.87;302;41;1;4451;645;15;0.3;0;;;;
PN;2020;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;5.27;0.54;4438;1;1;87;0;0;0;1;;55;995;59;323;;38;200;1;0;;;0;;;1;1;1;;175;93;0;90;1;1;;1;1;1;;;3;;0.18;0.1;;2.57;1;0;;;;0;;;;0;;;;1;22;2376;1;0.5;0;;;;1;268;50;1;0.75;0;;;;
