BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;1;0;1;985;0;724;2066;0;1;;;;939;0;175;687;0;1;0;89;0;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;;;253;1104;0;0;250;1101;0;0;950;0;936;0;2;;3;;3.8;;6;2;1;;1;3;1;0;;5;8.2;2.69;1;;4.67
CANCERO;2020;370000531;CH DU CHINONAIS;370000606;1;0;1;1359;0;1352;111;0;0;370000861;;;1358;0;0;1351;0;158;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;0;0;1445;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0.16;1.16;3;1;1;0;0;0;1;1;0;0;3;1.73;0.4;0;0.73
CANCERO;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;1;1;1;41591;0;38324;21670;0;1;;;;16971;0;1297;14917;0;2042;0;1;0;4;;3;1579;20892;245;78;116;1435;1;130;;2;19;;7;;0;4;;2;;2;20.65;;6.61;36;31;;;1608;13818;0;0;10;9;0;0;10028;0;34;0;19;;1;;15.35;;61;52;;1;18;19;19;;;5;63.52;56.69;;0.2;16.86
CANCERO;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;1;0;0;906;0;849;609;0;0;370000861;;;864;0;2;829;0;92;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;1;0;0;1860;0;686;11720;0;1;;;;752;0;47;580;0;223;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;1;0;1;12767;0;11086;8848;0;1;;;;10824;0;465;10640;0;1192;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;0;9554;0;0;0;0;0;0;0;0;0;0;7;15;;;7;15;3;0;0;0;1;3;;2;1;2;6.6;;0.17;0.11;2.58
CANCERO;2020;370009938;HAD VAL DE LOIRE;440052041;1;0;0;0;100;0;0;132;0;370000481;;;0;100;0;0;132;0;33;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;370013450;CORT37 (RADIOTHE) SITE PSLV;370002149;0;1;0;22546;;21481;0;;;;;;;;;;;;;;;3;0;1;1065;21418;1022;63;;944;;19;3;2;19;3;;2;1;4;0;;3.24;2.93;18.21;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;1;0;0;0;121;0;0;156;0;370000481;490001765;860000223;0;121;0;0;156;0;39;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;1;0;0;4910;0;4381;4384;0;1;;;;4692;0;212;4342;0;458;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380000067;HOPITAL NORD - CHU38;380780080;1;1;1;42690;1371;38489;38263;1375;1;;;;18789;1371;950;17004;1375;2383;196;107;6;3;0;2;1107;18063;241;216;245;1086;19;232;1;4;14;0;12;1;0;12;0;9;1.5;4;21.95;0;18.6;47;35;;;2132;16474;0;0;452;61;0;0;14667;0;2762;0;7;7;9;8;9.92;12.18;46;5;;1;10;27;20;3;;27;65.61;25.22;1.65;0.6;27.15
CANCERO;2020;380000091;CH DE SAINT MARCELLIN;380780171;1;0;0;110;0;105;109;0;0;380780080;260000013;260000120;110;0;1;105;0;15;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;1;0;0;2201;52;1950;2143;75;1;;;;1949;52;101;1802;75;223;16;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380000406;HOPITAL DE VOIRON;380780080;1;0;1;1553;1;1455;756;3;1;;;;1378;1;0;1369;3;174;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1384;0;0;0;0;0;0;0;0;0;0;;1;2;5;0.8;3.55;3;2;;;2;1;;2;;1;4.01;2;1.12;;2.22
CANCERO;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;1;1;1;32393;0;31497;7246;0;1;;;;10599;0;172;10344;0;1181;0;0;0;3;0;0;895;20024;68;0;0;930;0;0;1;4;10;0;;4;2;6;3;5;4.3;5.6;12.62;2;3.9;30;29;;;855;11147;0;0;0;0;0;0;8341;0;0;0;8;0;8;1;12.5;0.4;16;8;;;;14;7;2;;;27.3;14.1;1.1;;
CANCERO;2020;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;0;0;0;367;0;115;890;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;0;0;0;398;0;263;608;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380785956;CLINIQUE DES CEDRES;380795211;1;0;0;1067;0;511;3491;0;0;380780080;380012658;;47;0;0;47;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;380786442;CLINIQUE BELLEDONNE;380798025;0;0;0;1681;0;760;4839;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;390000040;CH LONS;390780146;1;0;1;3427;0;3149;2627;0;1;;;;3073;0;2;3009;0;395;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;0;3537;0;0;0;0;0;0;0;0;0;0;1;;1;4;1.2;0.2;;;;;;8;3;2;;5;6.35;4.01;1;;2.35
CANCERO;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;1;0;1;1576;0;1505;878;0;0;250000015;;;1497;0;0;1457;0;172;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;36;1480;0;0;0;0;0;0;476;0;0;0;;;;;;0.5;;2;;;4;1;;;;;0.8;0.81;;;3.06
CANCERO;2020;390004349;HAD 39;390004299;1;0;0;420;35;0;14230;35;0;690783220;;;0;35;0;0;35;0;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;390780575;HOSPITALIA MUTUALITE PDP;250017803;0;0;0;698;0;464;1195;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;400000105;CENTRE HOSPITALIER DAX;400780193;1;1;1;26987;0;26198;7316;0;1;;;;9063;0;58;8854;0;916;0;2;0;2;1;0;762;16263;43;0;0;811;1;0;;2;10;0;8;3;3;3;0;3;2.79;3.8;12.23;0;9.63;;19;;;0;5850;0;0;0;0;0;0;0;0;0;0;3;;;5;2.54;1.08;8;3;0;0;2;5;;;;3;11.16;3.04;;;4.29
CANCERO;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1;0;1;7356;0;6649;6402;0;1;;;;6692;0;67;6473;0;726;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;6534;0;0;0;42;0;0;0;0;0;0;1;0;4;4;1.74;1;7;3;0;0;3;7;4;2;1;5;11.9;5.92;0.99;0.4;4.99
CANCERO;2020;400008199;HAD MARSAN ADOUR;400008108;1;0;0;0;7;0;0;11;0;400000139;;;0;7;0;0;11;0;6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;400015236;GCS DU MARSAN;400015145;0;0;0;74;0;30;221;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;400780359;CLINIQUE DES LANDES;400000204;0;0;0;91;0;30;388;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;1;0;0;0;56;0;0;142;1;;;;0;56;0;0;142;0;42;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;410000020;CH BLOIS SIMONE VEIL;410000087;1;0;1;6301;0;5518;7120;0;1;;;;5843;0;208;5426;0;655;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;775;0;0;0;0;0;0;0;6554;0;0;0;1;3;1;1;1.5;3.5;14;12;0;0;3;4;2;0;0;1;16.07;13.26;0;0;3.37
CANCERO;2020;410000038;CH VENDOME - MONTOIRE;410000095;1;0;1;2017;0;1989;481;0;1;;;;2007;0;9;1996;0;172;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;2;1;0;0;0;1.16;0.86;0.2;0;0.2
CANCERO;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;1;0;1;805;0;773;328;0;0;410000087;;;714;0;2;715;0;67;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;717;0;0;0;0;0;0;0;0;0;0;;;1;;0.2;;1;;;;;4;3;;;;2.6;0.4;;;
CANCERO;2020;410000202;POLYCLINIQUE BLOIS;410000319;1;0;1;7480;0;6666;5721;0;1;;;;6682;0;74;6490;0;701;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;20;;;487;6876;0;0;0;0;0;0;2999;0;0;0;;1;1;2;0.9;2;13;7;;;16;3;1;1;1;9;15.02;7.86;0.2;0.3;9.12
CANCERO;2020;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;1;0;0;203;0;87;652;0;0;410000038;;;20;0;0;20;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;410005003;HAD LOIR ET CHER;440052041;1;0;0;0;62;0;0;92;1;370000861;;;0;62;0;0;92;0;23;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE;410007363;0;1;0;17983;;17983;;;;;;;;;;;;;;;;2;0;0;0;17983;;0;;820;;0;3;3;11;0;6;;;;;;3;3;11.7;0;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420000010;CH DE ROANNE;420780033;1;1;1;21358;36;20538;7379;38;1;;;;7670;36;310;7145;38;816;6;0;0;2;0;;574;12428;97;0;0;591;0;0;3;2;4;1;5;1;;8;;;2.93;2;7.86;1;4.17;19;18;;;646;7174;0;0;0;0;0;0;5962;0;0;0;9;3;1;7;2.62;0.99;15;11;;1;9;10;3;1;;1;22.58;14.17;0.2;0.41;8.45
CANCERO;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;1;0;0;449;0;361;852;0;1;;;;312;0;2;305;0;52;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420000234;CH DE FIRMINY;420780652;1;0;0;119;0;35;911;0;1;420015091;420785354;;6;0;0;0;0;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;1;0;0;1178;0;325;4639;0;0;420010241;;;211;0;0;158;0;56;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;1;1;1;53621;0;52363;11113;0;1;;;;20704;0;888;19325;0;2250;0;0;0;5;0;0;1489;30376;101;159;3;1411;1;65;7;6;18;5;11;2;1;13;;2;10.03;5.05;28.26;4.96;12.91;59;40;;;1841;23981;0;0;0;1;0;0;13628;0;0;0;9;;7;;13.4;;34;17;0;0;25;9;4;;;7;42.68;20.04;;;28.7
CANCERO;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;1;0;0;;25;;;40;0;;;;;25;;;40;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;1;0;1;4078;0;3122;8543;0;1;;;;2846;0;10;2772;0;359;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;2949;0;0;0;0;0;0;0;0;0;0;1;;;30;1;10;3;;;;;1;;3;;1;2.68;;0.6;;0.5
CANCERO;2020;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;0;0;0;959;0;512;2898;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420780637;CH DU GIER - MCO;420002495;1;0;0;980;0;855;988;0;1;;;;889;0;37;828;0;112;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420782310;CLINIQUE DU RENAISON;420000853;0;0;0;460;0;156;2228;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;420785354;HOPITAL NORD - CHU42;420784878;1;0;1;8643;0;6614;16780;0;1;;;;6734;0;341;6073;0;890;0;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;317;3129;0;0;310;1262;0;0;1016;0;987;0;;6;;2;;3.77;21;;2;2;19;2;;;1;6;17.3;;0.48;0.4;16.63
CANCERO;2020;430000109;CLINIQUE BON SECOURS;430000372;0;0;0;467;0;166;1325;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;430000117;CH EMILE ROUX LE PUY;430000018;1;1;1;14780;8;14343;5410;11;1;;;;5056;8;76;4870;11;490;7;0;0;1;0;;452;8876;94;0;0;453;0;0;0;2;4;0;0;3;1;3;0;3;1.94;2.8;6.22;0;4.27;;20;;;0;4925;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1.68;0.95;18;7;0;0;6;14;17;0;0;9;9.22;5.92;0;0;4.59
CANCERO;2020;430000190;CH DE BRIOUDE;430000034;1;0;1;704;0;682;438;0;1;630000404;;;692;0;2;681;0;94;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;1059;0;0;0;1;0;0;0;0;0;0;;;1;;0.8;;;;;;;;;;;;;;;;
CANCERO;2020;440000016;CH DE SAINT NAZAIRE;440000057;1;0;0;3122;;2777;2281;;0;440050433;;;2632;;40;2522;;261;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;1;1;1;22044;10;18534;32220;10;1;;;;18533;10;1081;16806;10;1941;0;130;4;;;;;;;;;;;;;;;;;;;;;;;;;;;43;46;;;1507;23508;0;0;202;2681;0;0;8738;0;708;0;10;16;6;11;11.64;8.91;82;50;0;0;29;46;13;2;1;5;109.49;56.82;0.91;0.4;29.11
CANCERO;2020;440000404;CLINIQUE STE-MARIE;440000925;0;0;0;96;0;36;349;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440000412;CLINIQUE BRETECHE VIAUD;440000941;0;0;0;733;0;620;266;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440000487;UROLOGIE NANTES CLIN ET INSTIT URO;440001014;1;0;0;655;0;77;2192;0;0;440001113;;;28;0;0;27;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440000503;CH CNP SITE CHATEAUBRIANT;440000313;1;0;1;257;0;250;87;0;0;440001113;;;253;0;1;250;0;41;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;254;0;0;0;0;0;0;0;0;0;0;1;1;;;0.2;0.1;1;;;;;1;1;;;;1.8;0.5;;;
CANCERO;2020;440001113;ICO - SITE GAUDUCHEAU;490017258;1;1;1;75922;0;73600;11649;0;1;;;;24281;0;866;22956;0;2861;0;1;0;7;;4;3268;46221;382;275;189;2770;55;276;8;10;27;6;10;6;1;15;1;13;8.98;10.89;33.79;5.67;18.05;41;53;27;15;1950;25988;1504;2856;3;7;0;1;12096;4143;10;0;19;;16;;24.1;;45;35;;2;35;79;39;6;1;13;92.38;54.41;3.15;2.84;40.1
CANCERO;2020;440002020;POLYCLINIQUE DE L'EUROPE;440001386;0;0;0;1070;0;541;2932;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;1;0;0;0;351;0;0;377;0;440000289;440001113;;0;351;0;0;377;0;69;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;1;0;0;0;708;0;0;710;1;;;;0;708;0;0;710;0;82;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;1;1;1;3859;0;3171;7130;0;1;;;;3421;0;152;3139;0;362;0;0;0;0;;0;0;0;41;0;3;41;0;2;0;;;;;0;;;;;0;;;;;12;7;;;395;3235;0;0;0;0;0;0;3896;0;0;0;4;;2;;3.8;;8;7;0;0;0;8;5;1;0;1;13.72;10.23;0.4;0;0.8
CANCERO;2020;440029338;CLINIQUE JULES VERNE;440053411;1;0;0;1296;0;382;4880;0;0;;;;232;0;0;215;0;53;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440029379;CLINIQUE JULES VERNE;440000974;0;0;0;765;0;624;610;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440033819;SANTE ATLANTIQUE;440006344;0;0;0;1646;0;580;5400;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;1;1;1;21327;0;19610;14767;0;1;;;;18782;0;62;18491;0;2161;0;0;0;4;0;;0;41673;2;0;0;1805;0;0;;3;20;3;9;7;1;13;;2;;3.49;26.92;2.99;9.63;40;29;;;926;17349;0;0;0;0;0;0;12618;0;0;0;;;7;7;;;47;25;1;;1;4;2;4;;12;43.05;21.87;2.2;;5.23
CANCERO;2020;440048718;CHIMIOTHÉRAPIE - SITE JULES VERNE;440041572;1;0;1;4871;0;4871;4871;0;1;;;;4871;0;0;4868;0;559;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;0;4990;0;0;0;0;0;0;0;0;0;0;;;5;2;;;3;1;;;1;1;2;1;1;5;3.4;1.5;0.1;0.1;3.35
CANCERO;2020;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;1;1;1;31846;0;31041;7519;0;1;;;;8625;0;48;8333;0;1071;0;0;0;3;0;;1096;21420;810;0;0;1015;0;0;3;3;22;3;3;2;1;4;0;1;4.21;3.73;20.81;2.99;3.82;30;30;;;821;8404;0;0;0;0;0;0;9544;0;0;0;2;0;3;3;4.5;2.99;20;10;2;;5;11;12;2;;4;31.49;19.87;1.05;;11.18
CANCERO;2020;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;0;1;6580;0;6122;4253;0;1;;;;6249;0;68;6049;0;588;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30;27;;;800;6833;0;0;1;4;0;0;8273;0;7;0;3;;6;3;5.26;0.12;13;12;;;8;6;3;;;4;19.66;12.92;0.18;;12.01
CANCERO;2020;450000070;CH PITHIVIERS;450000112;1;0;0;203;0;195;116;0;0;450000104;;;203;0;0;192;0;18;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;450000245;CLINIQUE L'ARCHETTE;450000542;1;0;1;1692;0;1232;2457;0;0;450000088;;;1084;0;0;1071;0;148;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1072;0;0;0;0;0;0;0;0;0;0;;;2;;0.37;;;;;;;4;;;;;0.66;;;;
CANCERO;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;1;1;1;40973;0;37846;23854;0;1;;;;17208;0;1395;15268;0;1886;0;22;0;4;1;7;1353;20782;388;169;76;1183;0;131;0;3;18;0;6;4;2;7;0;2;2.06;4.74;25.1;0;8.46;28;18;;;1346;6678;0;0;1;0;0;0;7693;0;6;0;0;0;3;7;1.46;2.93;16;14;0;0;2;8;7;1;0;2;22.49;19.17;0.26;0;2.86
CANCERO;2020;450010079;ORELIANCE - LONGUES ALLEES;450000195;1;1;1;7264;0;6433;4727;0;1;;;;6010;0;0;6014;0;608;0;0;0;2;0;;;13867;;;;717;;;2;3;7;1;2;;;;;1;2;2.75;5.77;0.53;2.1;;18;;;0;6014;0;0;0;0;0;0;0;0;0;0;2;;;;2;;3;;1;1;;2;;1;1;;4.81;;1;0.2;
CANCERO;2020;450012968;CLINIQUE DE MONTARGIS;450001474;1;0;0;94;0;62;111;0;0;450000062;;;2;;;75;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;450018528;ASSAD HAD DU LOIRET;370001638;1;0;0;0;44;0;0;80;0;910002773;750712184;920100013;0;44;0;0;80;0;21;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;450018536;HAD ORLEANS MONTARGIS;440052041;1;0;0;0;289;0;0;3203;1;;;;0;24;0;0;31;0;64;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;450019336;CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS;450018478;0;1;0;15240;;14607;;;;;;;;;;;;;;;;2;0;0;633;14607;0;0;0;633;0;0;3;3;9;1;7;0;1;0;0;3;3;3.5;9;1;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;450021449;SITE JEANNE D'ARC GIEN - CHR ORLEANS;450000088;1;0;1;1988;0;1934;432;0;0;450000088;;;1836;0;0;1834;0;198;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;20;0;0;0;2021;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;3;0;0;0;1;1.7;;;;0.64
CANCERO;2020;460000045;CH FIGEAC SITE MAQUISARDS;460780083;1;0;0;176;0;39;1365;0;0;;;;53;0;0;0;0;43;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;1;0;1;3203;1;2867;1893;2;1;;;;2755;1;20;2709;2;328;1;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4;12;;;130;2754;0;0;0;0;0;0;714;0;0;0;0;4;0;0;0;3.07;4;1;0;0;1;0;1;0;0;1;3.04;1.24;0;0;0.75
CANCERO;2020;460006075;CL FONT REDONDE;460006067;1;0;1;799;3;799;799;3;0;120000039;;;799;3;0;799;3;98;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;85;799;0;0;0;0;0;0;1747;0;0;0;;;2;3;0.4;0.6;2;;;;;1;;1;1;2;2.3;;0.2;0.2;0.5
CANCERO;2020;460007404;HAD 46;460007396;1;0;0;0;9;0;0;385;0;460006075;;;0;9;0;0;23;0;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
