BOR;AN;FI;RS;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A24;ORG_B24;ORG_C24;ORG_A25;ORG_A26;ORG_A27;FI_EJ;vide
ORG;2023;070000195;CH DE TOURNON SUR RHONE;0;;;0;;;0;;;1;A;;1;B;;1;C;;52;C;;;;;1;1;DRÔME-ARDÈCHE-VERCORS;;;;;0;;;0;1;2;070780374;0
ORG;2023;070000203;CH DE SAINT FELICIEN;;;;;;;;;;;;;;;;;;;11;C;A;;;;;;;;;;;;;;0;0;;070780382;0
ORG;2023;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;;;;;;;;;;;;;;;;;;;6;A;D;;;;0;;;;;;;;;;0;0;;380793802;0
ORG;2023;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;0;;;0;;;0;;;0;;;1;A;;0;;;0;;;0;;;0;;;;;;;0;;;0;0;;070000088;0
ORG;2023;070780226;SSR FILIERIS DES VANS;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;750050759;0
ORG;2023;070780234;CENTRE SSR LE CHATEAU;;;;1;A;;;;;;;;;;;;;;2;C;;;;;1;1;DRÔME-ARDÈCHE-VERCORS;;;;;;;;0;1;2;750721300;0
ORG;2023;070780317;CHS SAINTE-MARIE PRIVAS;;;;;;;;;;1;B;;;;;;;;151;C;A;;;;0;;;;;;;;;;0;0;;630786754;0
ORG;2023;070780390;CH DE SERRIERES;;;;1;B;;;;;;;;;;;;;;16;C;A;;;;;;;;;;;;;;0;1;2;070000211;0
ORG;2023;070780424;CLINIQUE PASTEUR;;;;;;;;;;;;;;;;;;;67;;;;;;0;;;;;;;;;;0;1;2;070000245;0
ORG;2023;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;;;;1;A;B;;;;;;;1;A;;;;;26;D;C;;;;1;1;DRÔME-ARDÈCHE-VERCORS;;;;;;;;1;0;;750820680;0
ORG;2023;070786231;AURAL UNITE DIALYSE CH AUBENAS;;;;;;;;;;;;;;;;;;;5;C;D;;;;0;;;;;;;;;;0;0;;690796552;0
ORG;2023;070786249;AURAL UNITE DIALYSE CH ANNONAY;;;;;;;;;;;;;;;;;;;3;C;A;;;;0;;;;;;;;;;0;0;;690796552;0
ORG;2023;080000136;CLINIQUE DE LA POINTE;3;C;D;;;;;;;;;;;;;;;;22;C;D;;;;0;;;;;;;;;;0;1;2;920030269;0
ORG;2023;080000219;CENTRE HOSPITALIER DE RETHEL;;;;1;A;;;;;1;B;;;;;;;;61;A;C;;;;;;;;;;;;;;0;0;;080001969;0
ORG;2023;080000250;CRF POUR ADULTES;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;NORD ARDENNES;;;;;;;;;;;540019726;0
ORG;2023;080000268;SOINS DE SUITE SAINT JULIEN;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD ARDENNES;;;;;;;;0;0;;540019726;0
ORG;2023;080000276;CENTRE HOSPITALIER DE VOUZIERS;;;;2;A;C;;;;1;B;;;;;;;;61;A;C;;;;;;;;;;;;;;0;0;;080001969;0
ORG;2023;080000318;CH BELAIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;080000086;0
ORG;2023;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;1;C;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;1;C;D;1;1;1;080011174;0
ORG;2023;080002140;CRF POUR ENFANTS DE WARNECOURT;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD ARDENNES;;;;;;;;0;0;;540019726;0
ORG;2023;080005846;UNITE D AUTODIALYSE DE BAZEILLES;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;;;;;0;;;0;0;;510000953;0
ORG;2023;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD ARDENNES;;;;;;;;;;;080010242;0
ORG;2023;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD ARDENNES;;;;;;;;;;;080010242;0
ORG;2023;080010523;CLINIQUE DU PARC;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;920030269;0
ORG;2023;080011182;UAD ET UDM ARPDD;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;;;;;0;;;0;0;;510000953;0
ORG;2023;090000019;CH SAINT LOUIS AX LES THERMES;;;;1;D;;;;;;;;;;;;;;8;A;C;;;;;;;;;;;;;;0;0;;090180019;0
ORG;2023;090000175;CHIVA SITE ST JEAN DE VERGES;;;;1;D;;;;;;;;1;D;;;;;478;D;;;;;1;1;PYRÉNÉES ARIÉGEOISES;;;;;;;;0;1;2;090781774;0
ORG;2023;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;;;;1;D;;;;;;;;;;;1;A;;27;C;A;;;;;;;;;;;;;;0;1;1;090781816;0
ORG;2023;090002833;AAIR UAD UDM DD PAMIERS;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;310000633;0
ORG;2023;090003823;USLD ST LIZIER CH ARIEGE COUSERANS;;;;;;;;;;;;;;;;;;;3;C;;;;;;;;;;;;;;;0;0;;090781816;0
ORG;2023;100000082;CLINIQUE DU PAYS DE SEINE;0;;;0;;;0;;;0;;;1;D;;0;;;1;C;;0;;;0;;;;;;;0;;;0;1;2;100001148;0
ORG;2023;100000090;CENTRE HOSPITALIER DE TROYES;;;;2;D;;;;;1;A;;1;D;;;;;220;A;C;;;;0;;;;;;;;;;0;1;2;100000017;0
ORG;2023;100000108;EPSMA;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;;;;;;;100000033;0
ORG;2023;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;;;;1;B;;;;;1;A;;;;;;;;8;;;;;;;;;;;;;;;;0;0;;100000041;0
ORG;2023;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;;;;;;;;;;1;A;;;;;;;;1;D;;;;;;;;;;;;;;;1;0;;100000058;0
ORG;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;;;;;;;;;;;;;2;D;D;;;;;;;;;;;;;;;;;;;;1;1;2;100006279;0
ORG;2023;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;;;;;0;;;0;0;;510000953;0
ORG;2023;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;;;;;0;;;0;0;;510000953;0
ORG;2023;100007285;INSTITUT ASCLEPIADE;;;;;;;;;;;;;;;;;;;14;;;;;;0;;;;;;;;;;0;1;2;100011287;0
ORG;2023;100010362;GCS PATCS CRRF COS PASTEUR 1;;;;;;;;;;;;;;;;;;;6;C;A;;;;1;1;AUBE ET SÉZANNAIS;;;;;;;;0;0;;100010347;0
ORG;2023;100010545;CLINIQUE KORIAN;;;;;;;;;;;;;;;;;;;6;A;;2;D;;0;;;;;;;;;;1;1;1;310025010;0
ORG;2023;100010578;GCS PATCS HAD;;;;;;;;;;;;;;;;;;;;;;;;;1;1;AUBE ET SÉZANNAIS;;;;;;;;;;;100010347;0
ORG;2023;100010818;GCS HOPITAL PRIVE DE L'AUBE SITE CLQ;;;;;;;;;;;;;;;;;;;10;C;D;;;;1;1;AUBE ET SÉZANNAIS;;;;;;;;0;1;2;100010792;0
ORG;2023;100011477;GCS PATCS CRRF COS PASTEUR 2;;;;;;;;;;;;;;;;;;;6;C;A;;;;1;1;AUBE ET SÉZANNAIS;;;;;;;;0;0;;100010347;0
ORG;2023;110000023;CH CARCASSONNE;;;;5;A;C;;;;4;A;B;1;D;;;;;90;C;A;10;C;A;0;;;;;;;;;;1;1;2;110780061;0
ORG;2023;110000049;CH JP CASSABEL CASTELNAUDARY;1;A;C;3;A;F;;;;;;;;;;;;;;;;;;;;;;;;;;1;C;;1;1;2;110780087;0
ORG;2023;110000056;CH NARBONNE;;;;3;A;C;;;;;;;;;A;2;C;;302;A;C;32;C;D;0;;;;;;;;;;0;1;1;110780137;0
ORG;2023;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;;;;1;C;;;;;;;;;;;;;;11;C;D;;;;;;;;;;;;;;;;;110780707;0
ORG;2023;110000247;CH LEZIGNAN CORBIERES;;;;2;C;A;;;;;;;;;;;;;12;D;;;;;;;;;;;;;;;1;1;2;110780772;0
ORG;2023;110000262;CH FRANCIS VALS PORT LA NOUVELLE;;;;1;D;;;;;;;;;;;;;;25;A;C;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;;;;0;1;2;110781010;0
ORG;2023;110002953;HJ PSY GEN PSYCHOTIQUE CH NARBONNE;0;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;110780137;0
ORG;2023;110003118;CL DU SUD CARCASSONNE;;;;;;;;;;;;;;;;;;;39;C;D;;;;0;;;;;;;;;;1;1;2;110007341;0
ORG;2023;110004413;AIDER SANTE UAD NARBONNE;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;;;;0;0;;340000264;0
ORG;2023;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;340000264;0
ORG;2023;110004439;AIDER SANTE UAD TREBES;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;340000264;0
ORG;2023;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;;;;1;B;B;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;310021324;0
ORG;2023;110005048;HAD HOPITAL PRIVE DU GRAND NARBONNE;;;;;;;;;;;;;;;;;;;23;C;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;;;;0;1;2;110000114;0
ORG;2023;110005246;SSR GERIATRIE CH NARBONNE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;110780137;0
ORG;2023;110005311;AIDER SANTE UDM CH CARCASSONNE;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;340000264;0
ORG;2023;110005394;HAD KORIAN PAYS DES QUATRE VENTS CARCA;;;;;;;;;;;;;;;;;;;31;C;;;;;0;;;;;;;;;;1;0;;310025010;0
ORG;2023;110007630;SSR CTRE LORDAT CASTELNAUDARY;;;;2;F;A;;;;1;B;;;;;;;;21;C;D;;;;0;;;;;;;;;;1;1;2;110008810;0
ORG;2023;110780152;CLINIQUE DE MIREMONT BADENS;;;;;;;;;;;;;;;;;;;12;C;;;;;0;;;;;;;;;;1;0;;110000064;0
ORG;2023;110780194;CL CHRISTINA CHALABRE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;330050899;0
ORG;2023;110780202;CL KORIAN LA VERNEDE;;;;;;;;;;;;;;;;;;;10;D;;;;;0;;;;;;;;;;0;1;2;310021316;0
ORG;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;;;;;;;;;;;;;;;;;;;65;C;D;;;;0;;;;;;;;;;0;1;2;110000114;0
ORG;2023;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;;;;1;C;;;;;;;;;;;;;;11;C;;;;;;;;;;;;;;;;;;110780707;0
ORG;2023;110780483;POLYCL MONTREAL CARCASSONNE;3;C;C;1;C;C;;;;;;;2;A;;;;;;;;;;;0;;;;;;;;;;1;1;2;110000155;0
ORG;2023;110781283;USLD PECH D'ALCY CH NARBONNE LA COUPE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;110780137;0
ORG;2023;110786324;USSAP;;;;3;A;C;;;;;;;;;;;;;24;C;D;;;;0;;;;;;;;;;1;1;2;110786324;0
ORG;2023;110786746;SSR LIMOUX ARAGOU LES TILLEULS USSAP;;;;;;;;;;;;;;;;;;;34;C;;;;;0;;;;;;;;;;1;1;2;110786324;0
ORG;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;;;;1;A;;4;C;;;;;;;;;;;10;C;;;;;;;;;;;;;;;0;1;2;120780044;0
ORG;2023;120000054;CH VILLEFRANCHE SITE CHARTREUSE;;;;;;;;;;;;;;;;;;;52;C;D;;;;;;;;;;;;;;1;1;1;120780069;0
ORG;2023;120000096;CHI ESPALION ST LAURENT D'OLT;;;;2;A;C;;;;2;E;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;120780101;0
ORG;2023;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;;;;1;A;;;;;;;;;;;;;;10;B;C;;;;1;1;EST HÉRAULT ET SUD AVEYRON;;;;;;;;0;0;;120780291;0
ORG;2023;120001748;AIDER SANTE UAD UDM DD MILLAU;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;340000264;0
ORG;2023;120004569;CH MILLAU;;;;1;A;;;;;;;;;;;;;;2;A;C;;;;;;;;;;;;;;;;;120004528;0
ORG;2023;120004668;CH EMILE BOREL ST AFFRIQUE;;;;4;A;C;;;;4;A;B;;;;;;;35;C;A;8;C;;;;;;;;;;;;0;1;2;120004619;0
ORG;2023;120005228;AAIR UAD UDM RODEZ;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;310000633;0
ORG;2023;120007554;SSR SITE STE ANNE CH MILLAU;;;;1;A;;;;;;;;;;;;;;1;A;C;;;;;;;;;;;;;;;;;120004528;0
ORG;2023;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;;;;;;;;;;;;;;;;;;;31;A;C;;;;1;1;ROUERGUE;;;;;;;;0;1;2;120000104;0
ORG;2023;120780143;CTRE SSR LES TILLEULS CEIGNAC;;;;;;;;;;;;;;;;;;;32;C;D;;;;1;1;ROUERGUE;;;;;;;;0;1;2;120000112;0
ORG;2023;120780283;CHS STE MARIE RODEZ;;;;;;;;;;3;B;E;;;;;;;116;C;E;;;;0;;;;;;;;;;1;1;2;630786754;0
ORG;2023;120783097;USLD CH MILLAU;;;;1;A;;;;;;;;;;;;;;1;A;C;;;;;;;;;;;;;;;;;120004528;0
ORG;2023;120783188;CH RODEZ SITE LES PEYRIERES OLEMPS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;120780044;0
ORG;2023;120783618;HAD UDSMA RODEZ;;;;;;;;;;;;;;;;;;;373;C;D;;;;1;2;ROUERGUE;EST HÉRAULT ET SUD AVEYRON;;;;;;;1;1;2;120784616;0
ORG;2023;120786959;USLD OLEMPS CH RODEZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;120780044;0
ORG;2023;130000235;CHS EDOUARD TOULOUSE;1;A;;2;A;;;;;3;A;B;;;;;;;;;;;;;;;;;;;;;;;0;1;2;130780554;0
ORG;2023;130000409;CHI SITE D'AIX EN PROVENCE;2;A;E;;;;;;;;;;2;D;;1;C;D;515;A;C;;;;1;1;BOUCHES-DU-RHÔNE;;;;;;;;1;0;;130041916;0
ORG;2023;130000516;CH LOUIS BRUNET D'ALLAUCH;;;;;;;;;;;;;;;;;;;117;C;D;;;;;;;;;;;;;;1;1;2;130781339;0
ORG;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;;;;;;;;;;;;;;;;1;C;;232;A;C;;;;;;;;;;;;;;1;1;2;130781446;0
ORG;2023;130001225;HOPITAL DU PAYS SALONAIS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;130782634;0
ORG;2023;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;;;;;;;;;;;;;;;;;;;8;C;A;;;;0;;;;;;;;;;1;1;2;130028228;0
ORG;2023;130001647;INSTITUT PAOLI CALMETTES;9;C;;2;E;;;;;1;E;;;;;;;;16;C;;0;;;0;;;;;;;;;;0;;;130784127;0
ORG;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;1;A;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;130785512;0
ORG;2023;130002496;CHS VALVERT MARSEILLE;1;C;;;;;;;;2;B;;;;;;;;60;C;;;;;;;;;;;;;;;0;1;1;130786494;0
ORG;2023;130002827;CH JOSEPH IMBERT D'ARLES;;;;1;C;;1;E;;;;;;;;;;;140;A;C;;;;1;1;BOUCHES-DU-RHÔNE;;;;;1;D;D;1;1;2;130789274;0
ORG;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;;;;2;C;G;;;;1;A;;;;;;;;1;C;;;;;;;;;;;;;;;0;1;2;130789316;0
ORG;2023;130008048;CLINIQUE SAINT MARTIN SUD MARSEILLE;;;;1;A;D;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;;;;130043169;0
ORG;2023;130008238;CLINIQUE LA PHOCEANNE SUD;;;;1;D;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;130044118;0
ORG;2023;130008253;CLINIQUE DE VITROLLES;;;;1;E;;;;;;;;;;;;;;10;E;;;;;0;;;;;;;;;;1;1;2;130001084;0
ORG;2023;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;;;;;0;0;;130006810;0
ORG;2023;130009079;CTRE RADIOTHERAPIE BEAUREGARD SITE HP;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;;;;;;0;;130008980;0
ORG;2023;130010648;CLINIQUE SAINT MICHEL;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;130010648;0
ORG;2023;130021819;HAD CLARA SCHUMANN;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;ALPES-DE-HAUTE-PROVENCE;;;;;;;;0;0;;130021769;0
ORG;2023;130022619;SANTE ET SOLIDARITE BOUCHES DU RHONE;;;;;;;;;;;;;;;;;;;15;C;D;;;;1;1;BOUCHES-DU-RHÔNE;;;;;;;;;;;130045339;0
ORG;2023;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;;;;;;;;;;;;;1;A;;;;;3;C;D;;;;0;;;;;;;;;;0;1;1;130050545;0
ORG;2023;130032758;CLINIQUE DE LA POINTE ROUGE USLD;;;;;;;;;;;;;;;;;;;11;C;E;1;G;;0;;;;;;;1;G;;0;0;;130001514;0
ORG;2023;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;;;;;;;;;;;;;;;;;;;9;C;D;;;;0;;;;;;;;;;0;0;;130006810;0
ORG;2023;130035793;CLINIQUE GLANUM;;;;;;;;;;;;;;;;;;;11;C;;;;;0;;;;;;;;;;0;1;1;130013139;0
ORG;2023;130035959;ADPC UDM MARSEILLE SITE HOP CONCEPT;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;0;0;;130006810;0
ORG;2023;130041767;EUROMED CARDIO;0;;;0;;;0;;;0;;;1;A;B;0;;;10;C;;;;;0;;;;;;;0;;;1;1;1;130041262;0
ORG;2023;130043318;SSR PEDIATRIQUE VAL PRE VERT;5;;;;;;;;;;;;;;;;;;7;;;;;;0;;;;;;;;;;0;1;2;130043300;0
ORG;2023;130043508;UNITE PEDIATRIQUE POMPONIANA MARSEILLE;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BOUCHES-DU-RHÔNE;;;;;;;;;;;250002284;0
ORG;2023;130043664;HOPITAL EUROPEEN;0;;;1;;;0;;;0;;;1;A;B;0;;;89;C;;0;;;0;;;;;;;0;;;1;1;1;130002157;0
ORG;2023;130043854;CSSR VALMANTE SITE HOPITAL EUROPEEN;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;0;1;2;130037815;0
ORG;2023;130044753;CLINIQUE MONTICELLI VELODROME;;;;;;;;;;;;;1;A;B;;;;5;C;;;;;0;;;;;;;;;;1;1;2;130810336;0
ORG;2023;130045263;VILLA IZOI;;;;;;;;;;;;;;;;;;;2;;;;;;0;;;;;;;;;;1;0;;130007487;0
ORG;2023;130046097;CLINIQUE PROVENCE VELODROME;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;0;1;2;130000557;0
ORG;2023;130048176;IRIDIS MARSEILLE SITE HP CLAIRVAL;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;;0;;130037856;0
ORG;2023;130050396;ADPC MARTIGUES SITE CH;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;;;;;0;0;;130006810;0
ORG;2023;130050917;GCS CLINIQUE JEANNE D'ARC;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;130050891;0
ORG;2023;130780083;CLINIQUE MADELEINE REMUZAT;;;;;;;;;;;;;;;;;;;43;C;D;;;;0;;;;;;;;;;1;1;1;920039534;0
ORG;2023;130781065;CLINIQUE PSYCHIATRIQUE LA JAUBERTE;;;;;;;;;;;;;;;;;;;16;C;D;;;;0;;;;;;;;;;1;1;2;130000417;0
ORG;2023;130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;3;C;E;;;;;;;;;;;;;;;;15;E;;4;G;;0;;;;;;;;;;1;1;2;220020739;0
ORG;2023;130781370;CLINIQUE JEANNE D'ARC;2;D;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;130000532;0
ORG;2023;130781438;CLINIQUE DE PROVENCE BOURBONNE;;;;;;;;;;;;;1;A;;;;;2;D;E;;;;0;;;;;;;;;;1;1;2;130000557;0
ORG;2023;130781479;HOPITAL PRIVE LA CASAMANCE;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;1;E;;1;1;2;130000599;0
ORG;2023;130781768;CLINIQUE LES PALMIERS;;;;;;;;;;1;G;;;;;;;;5;C;D;;;;0;;;;;;;;;;0;1;1;130000763;0
ORG;2023;130781834;CRF NOTRE DAME DU BON VOYAGE;;;;;;;;;;;;;;;;;;;28;C;;3;D;;0;;;;;;;;;;0;0;;130000805;0
ORG;2023;130781867;CLINIQUE DE LA CIOTAT;;;;1;D;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;;;;1;1;1;130000813;0
ORG;2023;130781917;CLINIQUE PROVENCE AZUR;;;;;;;;;;;;;;;;;;;10;C;;8;;;0;;;;;;;;;;0;0;;130000847;0
ORG;2023;130781925;CENTRE CARDIO VASCULAIRE D'EYGUIERES;;;;;;;;;;;;;;;;;;;14;C;;;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;;;;1;E;;;;;;;;1;A;B;;;;25;;;;;;0;;;;;;;;;;1;1;2;130002454;0
ORG;2023;130782097;CENTRE DE SIBOURG;;;;1;;;;;;;;;;;;;;;12;C;D;;;;0;;;;;;;;;;0;1;2;130000938;0
ORG;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;;;;1;E;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;;;;1;1;1;130000979;0
ORG;2023;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;;;;1;1;2;130000987;0
ORG;2023;130782303;CLINIQUE VALDONNE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;310025010;0
ORG;2023;130782444;CLINIQUE DU CHATEAU DE FLORANS;;;;;;;;;;;;;;;;;;;44;C;;;;;0;;;;;;;;;;0;1;1;130001100;0
ORG;2023;130782451;LE MEDITERRANEE CLINIQUE CASTELLAS;;;;;;;;;;;;;;;;;;;12;;;;;;0;;;;;;;;;;0;1;1;130001118;0
ORG;2023;130782493;SSR CLINIQUE SAINT LAURENT;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;330050899;0
ORG;2023;130782675;CLINIQUE VIGNOLI;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;;;;0;;;130001233;0
ORG;2023;130783327;CLINIQUE BOUCHARD;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;130001415;0
ORG;2023;130783475;CLINIQUE L'ANGELUS;;;;;;;;;;;;;;;;;;;57;C;;;;;0;;;;;;;;;;1;1;1;690793195;0
ORG;2023;130783665;CLINIQUE DE BONNEVEINE;1;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;;;;1;1;2;130043722;0
ORG;2023;130783723;CLINIQUE JUGE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;130001456;0
ORG;2023;130783764;CLINIQUE MON REPOS;;;;;;;;;;;;;;;;;;;26;C;D;;;;0;;;;;;;;;;0;1;2;920030269;0
ORG;2023;130784051;HOPITAL PRIVE CLAIRVAL;;;;;;;;;;1;A;B;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;130037823;0
ORG;2023;130784085;CLINIQUE L'EMERAUDE;;;;;;;;;;;;;;;;;;;14;C;E;;;;0;;;;;;;;;;0;1;1;920030921;0
ORG;2023;130784291;CLINIQUE DES TROIS CYPRES;;;;;;;;;;;;;4;A;B;;;;;;;;;;0;;;;;;;;;;0;0;;130001696;0
ORG;2023;130784481;DIAVERUM PROVENCE MARSEILLE 8E;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;130006562;0
ORG;2023;130784580;CLINIQUE LA PROVENCALE;;;;;;;;;;;;;;;;;;;6;D;;;;;0;;;;;;;;;;0;1;1;920030269;0
ORG;2023;130784598;CLINIQUE SAINT MARTIN MARSEILLE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;130001852;0
ORG;2023;130784606;CLINIQUE SAINT ROCH MONTFLEURI;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;130001860;0
ORG;2023;130784697;CLINIQUE DES QUATRE SAISONS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;130001902;0
ORG;2023;130784812;CLINIQUE SAINT BARNABE;;;;;;;;;;;;;;;;;;;30;C;E;;;;0;;;;;;;;;;1;0;;130001985;0
ORG;2023;130784911;CLINIQUE DE LA SALETTE;;;;;;;;;;;;;;;;;;;26;C;D;;;;0;;;;;;;;;;1;1;1;920030855;0
ORG;2023;130785389;CLINIQUE CHANTECLER;0;;;0;;;0;;;0;;;0;;;0;;;1;A;D;0;;;0;;;;;;;0;;;1;0;;130002173;0
ORG;2023;130785462;CLINIQUE LA CHENAIE;0;;;0;;;0;;;0;;;0;;;0;;;14;;;0;;;0;;;;;;;0;;;1;0;;130002207;0
ORG;2023;130785652;HOPITAL SAINT JOSEPH;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;130014228;0
ORG;2023;130785975;CLINIQUE LES OLIVIERS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;310021340;0
ORG;2023;130786015;CLINIQUE VALFLEUR;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;130002322;0
ORG;2023;130786296;CLIN SOINS DE SUITE READAPT LA PAGERIE;0;;;0;;;0;;;1;B;;0;;;0;;;33;C;D;0;;;0;;;;;;;0;;;0;1;2;130002421;0
