BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2023;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2.8;0.5;1;1.3;116;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;533;158;1;87;1;1;;2;1;;;;3;1;1;1;;3.16;1.57;0;;;;0;;;;0;;;;0;;;1;3.3;1;4.8;1526;360;1;1753;755;45;0.5;0;;;;
PN;2023;060000528;CENTRE ANTOINE LACASSAGNE;060780962;2.5;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.4;0;;;;1;399;189;10;0.16;1;2093;369;4.94;0.9
PN;2023;060000544;CH DE CANNES SIMONE VEIL;060780988;2.65;1;1;3.12;795;1;1;1;0;;;;;;;;;0;;;0;;;1;1;1;19/02/2024;332;194;1;120;;;;;;1;;;4;2;0.53;;;1.45;0.88;0;;;;0;;;;0;;;;1;16;2094;1;2.34;1;2.45;1075;559;1;997;359;15;1.5;1;;;;
PN;2023;060002102;CH LA PALMOSA DE MENTON;060791761;1;0.5;1;0.5;320;0;0;0;0;;;;;;;;;0;;;0;;;1;1;0;;272;180;0;;;;;1;1;3;3;;;;0.3;0.3;;0.49;0.33;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060005469;L'OLIVERAIE DES CAYRONS;920030269;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;109;4179;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060010949;AGAHTIR UDM ANTIBES;060790540;0.04;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060015328;LES AIRELLES;060015278;0.08;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060019213;USLD DOLCE FARNIENTE;060005188;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060021094;CLINIQUE VILLA ROMAINE;060024619;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;;0;;;;
PN;2023;060021417;HOPITAL PRIVE CANNES OXFORD;060000221;0.25;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.49;0;;;;0;;;;;0;;;;
PN;2023;060023694;HJ CERES;060023686;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2023;060025285;UAD VALLEE DE LA VESUBIE;750060402;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060025681;CTRE NEPHRO CAGNES POLE SANTE ST JEAN;920033636;0.02;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060030079;VAL DES MIMOSAS;060030061;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780145;CLINIQUE SAINT DOMINIQUE;060000049;1;0.75;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;0.25;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780277;CLINIQUE SAINTE BRIGITTE;920030269;0.2;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780343;E3S SAINT JEAN;060000171;0.5;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780350;CLINIQUE LES HELLENIDES;310025010;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780392;POLE ANTIBES SAINT JEAN;060000205;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780442;CLINIQUE SAINT FRANCOIS;060000213;0.25;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780491;INSTITUT ARNAULT TZANCK;060790797;1.05;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780517;POLYCLINIQUE SAINT JEAN;060000239;1;0.6;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;0.2;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780541;CLINIQUE LA GRANGEA;060000262;0.1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780558;CLINIQUE FSEF VENCE;750720575;0.4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780590;CLINIQUE DU PALAIS;060000270;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2023;060780665;CLINIQUE LE MERIDIEN;060000312;0.1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780715;CLINIQUE SAINT GEORGE;060000361;1;0.6;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.8;0;;;;0;;;;;1;1151;;0.04;0.04
PN;2023;060780723;CLINIQUE DU PARC IMPERIAL;060004959;2;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;6.7;0;;;;0;;;;;0;;;;
PN;2023;060780749;CLINIQUE SAINT LUC;060000395;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060780756;POLYCLINIQUE SANTA MARIA;060000403;0.35;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2023;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;;;1;1.6;479;0;0;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;69;53;;0.15;1;564;533;0.25;0.25
PN;2023;060780996;CHS SAINTE MARIE NICE;630786754;1.12;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;551;225;0;;2;;;6;2;1;1;;1;;0.45;0.3;;2.89;1.6;0;;;;0;;;;0;;;;0;;;0;;1;2.65;499;;1;7480;400;;8.14;0;;;;
PN;2023;060781200;CLINIQUE SAINT ANTOINE KANTYS CENTRE;060000635;1;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2023;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;0.5;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060781929;CLINIQUE DE LA COSTIERE;060000858;0.7;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;;;1;5.7;1842;1;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;1;;760;;1;;;;;0;;;;
PN;2023;060785243;HAD NICE & REGION;060001484;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;16;2.5;0;;;;;0;1;;10302;2038;0;0;1510;1154;4;0;;;1;2287;1038;1;1;1;19/12/2002;313;0;0;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;1;4;508;0;1;1000;213;7;1.8;1;;;0.2;
PN;2023;060789674;CENTRE HELIO MARIN;130037815;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060790862;C.A.L.M.E.;060001997;0.1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;150;30;8;0.15;0;;;;
PN;2023;060791746;CLINIQUE DE L'ESTAGNOL;060024627;0.2;0.05;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;0.54;0.55;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;19/02/2024;948;725;0;60;;;;;;3;1;1;3;3;0.47;0.18;0.29;0.57;0.4;0;;;;1;20;5;7237;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;0.5;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060792736;AGAHTIR AUTODIALYSE NICE;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;0.06;0.06;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;1.05;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060794021;SSR ISOLA BELLA CH CANNES;060780988;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;59;2596;1;14;8;5005;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;3.6;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;1;69;;0.01;0.01
PN;2023;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;2.1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;;0;;;;
PN;2023;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000013;CH DE PRIVAS ARDECHE;070002878;2.99;0.6;1;1.13;121;0;0;0;1;;441;132;750;103;172;140;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;1;1.67;217;42;1;222;77;7;1.27;0;;;;
PN;2023;070000021;CH DE JOYEUSE;070007927;0.4;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;23/11/2023;233;233;1;5;;;;;;1;1;0;1;1;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000039;CH DE VALLON PONT D'ARC;070780119;0.4;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000047;CH DE VILLENEUVE DE BERG;070780127;0.3;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000062;CH DE BOURG SAINT ANDEOL;070005558;0.3;0.1;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000070;CH DU CHEYLARD;070780150;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;110;38;0;60;;;;;;1;;1;;;0.15;;0.15;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000112;CH LEOPOLD OLLIER;070007927;0.4;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000146;CH DE LARGENTIERE;070004742;1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000179;CH ARDECHE NORD;070780358;2;0.7;1;1.2;110;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;02/11/2006;229;125;0;67;1;1;;;;;;;2;1;0.4;0.4;;0.8;0.4;0;;;;0;;;;0;;;;1;7;263;0;;1;0.35;336;90;1;616;136;2;0.35;0;;;;
PN;2023;070000187;CH DE LAMASTRE;070780366;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000195;CH DE TOURNON SUR RHONE;070780374;0.5;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;1;90;46;14;0.07;0;;;;
PN;2023;070000203;CH DE SAINT FELICIEN;070780382;0.21;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;2.96;1;1;0.74;149;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;486;308;1;;;;;;;2;;2;4;2;0.7;;0.7;1.2;0.95;0;;;;0;;;;1;6;6;1;0;;;0;;1;1.32;220;48;1;;;;;0;;;;
PN;2023;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;0.2;0.2;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070780226;SSR FILIERIS DES VANS;750050759;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070780234;CENTRE SSR LE CHATEAU;750721300;0.17;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070780242;MAISON DE CONVALESCENCE LA CONDAMINE;310025010;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070780317;CHS SAINTE-MARIE PRIVAS;630786754;1.1;0.09;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.57;353;;1;843;334;7;0.38;0;;;;
PN;2023;070780390;CH DE SERRIERES;070000211;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;070780424;CLINIQUE PASTEUR;070000245;1.4;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;1;184;;0.1;0.1
PN;2023;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;1.24;0.2;1;1.13;53;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;27/12/2017;73;46;0;40;1;1;;;;1;1;;2;1;0.15;0.15;;0.64;0.35;0;;;;0;;;;0;;;;1;3;120;0;;0;;;;0;;;;;0;;;;
PN;2023;080000136;CLINIQUE DE LA POINTE;920030269;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;1.1;0.48;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;158;52;20;0.2;0;;;;
PN;2023;080000250;CRF POUR ADULTES;540019726;0.32;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080000268;SOINS DE SUITE SAINT JULIEN;540019726;0.18;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;44;2064;0;;;;1;8;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;0.5;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;293;89;15;0.4;0;;;;
PN;2023;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;0.19;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;0.19;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080000318;CH BELAIR;080000086;2.02;0.63;1;1.03;164;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4;445;48;1;1739;882;15;0.3;0;;;;
PN;2023;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;2.73;0.6;1;1.13;239;0;0;0;1;;1472;46;232;580;470;217;1;0;;;0;;;1;1;0;;262;148;0;147;2;2;;2;1;;;;;;0.21;0.21;;1.74;1;0;;;;0;;;;0;;;;1;22;3514;1;0.5;0;;;;1;362;257;5;1;0;;;;
PN;2023;080009392;CENTRE DE RADIOTHERAPIE;510007081;0;0;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2023;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;080010523;CLINIQUE DU PARC;920030269;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;090000019;CH SAINT LOUIS AX LES THERMES;090180019;0.15;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;4.49;1;1;2.49;328;1;0;0;1;090000183;934;9;0;0;138;326;1;0;;;0;;;1;2;1;23/11/2005;887;484;1;84;;;;1;;8;4;;3;2;0.78;0.5;;1.86;0.57;0;;;;0;;;;0;;;;1;14;934;1;0.87;1;0.7;6;1;1;403;216;5;0.38;0;;;;
PN;2023;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;0.8;0.05;1;1.6;186;0;0;1;0;;;;;;;;;0;;;0;;;1;1;1;06/12/2023;267;122;1;45;1;1;;4;2;;;;;;0.2;0.2;;1.48;0.8;1;12;107;3810;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
