BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;MOD;COMSMUR
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1140;1.75;;;0
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M9999;13.32;;3;1
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N1220;2;;;0
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2120;1.05;;;0
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2500;32.03;;;
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N3120;0.4;;;
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N9999;111.06;;;
URGENCES_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NINF;55.75;;;0
URGENCES_P;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;M9999;7.7;;;1
URGENCES_P;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N1220;0.33;;3;1
URGENCES_P;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2120;0.3;;3;1
URGENCES_P;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2500;4.4;;;
URGENCES_P;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N9999;22.81;;;
URGENCES_P;2023;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;NINF;14.68;;3;1
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;M9999;7.54;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;N1220;2.62;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;N2120;2.09;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;N2500;25.68;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;N2620;9.4;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;N3120;0.17;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;N9999;78.25;;;
URGENCES_P;2023;110000023;CH CARCASSONNE;110780061;NINF;38.29;;;
URGENCES_P;2023;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;M9999;6.6;;;
URGENCES_P;2023;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;N1220;1;;;
URGENCES_P;2023;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;N2120;0.9;;;
URGENCES_P;2023;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;N2500;9;;;
URGENCES_P;2023;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;N9999;25.9;;;
URGENCES_P;2023;110000049;CH JP CASSABEL CASTELNAUDARY;110780087;NINF;13;;;
URGENCES_P;2023;110000056;CH NARBONNE;110780137;M1140;;;3;
URGENCES_P;2023;110000056;CH NARBONNE;110780137;M9999;16.79;;3;1
URGENCES_P;2023;110000056;CH NARBONNE;110780137;N1220;10.63;;3;1
URGENCES_P;2023;110000056;CH NARBONNE;110780137;N2120;2.11;;3;1
URGENCES_P;2023;110000056;CH NARBONNE;110780137;N2500;14.1;;;
URGENCES_P;2023;110000056;CH NARBONNE;110780137;N2620;;;3;1
URGENCES_P;2023;110000056;CH NARBONNE;110780137;N9999;48.2;;;
URGENCES_P;2023;110000056;CH NARBONNE;110780137;NINF;21.35;;3;1
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M9999;2.31;5;;
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N1220;2.6;;;
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2120;0.7;;;
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2500;1.27;;;
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N3120;0.1;;;
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N9999;14.56;;;
URGENCES_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NINF;9.89;;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;M9999;2.5;3;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N1220;2;;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2120;1;;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2500;5.7;;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N2620;0.2;;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;N9999;17.5;;;
URGENCES_P;2023;110780483;POLYCL MONTREAL CARCASSONNE;110000155;NINF;8.6;;;
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M9999;21.5;;1;1
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N1220;2.6;;;1
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2120;1.49;;;1
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;19.57;;;
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N3120;1.69;;;
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N9999;55.53;;;
URGENCES_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NINF;29.96;;;1
URGENCES_P;2023;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M9999;4.75;;3;1
URGENCES_P;2023;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2120;0.5;;2;1
URGENCES_P;2023;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2500;4.32;;;
URGENCES_P;2023;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N9999;10.03;;;
URGENCES_P;2023;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;NINF;5.21;;2;1
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;M9999;4.69;;;
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N1220;1.14;;;
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2120;0.73;;;
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2500;3.84;;;
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N3120;0.2;;;
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N9999;23.32;;;
URGENCES_P;2023;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;NINF;14.69;;;
URGENCES_P;2023;120004569;CH MILLAU;120004528;M9999;5.9;;;
URGENCES_P;2023;120004569;CH MILLAU;120004528;N2120;0.54;;;
URGENCES_P;2023;120004569;CH MILLAU;120004528;N2500;6;;;
URGENCES_P;2023;120004569;CH MILLAU;120004528;N9999;15.78;;;
URGENCES_P;2023;120004569;CH MILLAU;120004528;NINF;9.24;;;
URGENCES_P;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M9999;3.11;;1;1
URGENCES_P;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N1220;0.45;;1;1
URGENCES_P;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2120;0.25;;1;1
URGENCES_P;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2500;3.59;;;
URGENCES_P;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N9999;11.72;;;
URGENCES_P;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NINF;7.43;;1;1
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1140;0.58;;;
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M9999;13.1;;3;1
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N1220;6.28;;1;1
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2120;1.63;;;0
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;46.9;;;
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2620;1;;;0
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N3120;0.44;;;
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N9999;130.55;;;
URGENCES_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NINF;55.14;;1;1
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M9999;15.26;;;1
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N1220;2.23;;3;1
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2120;0.9;;3;1
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2500;13.69;;;
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2620;12.11;;;0
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N3120;1;;;
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N9999;58.19;;;
URGENCES_P;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NINF;28.26;;3;1
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;M9999;16.76;;2;1
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;N1220;2.14;;;1
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2120;0.49;;2;1
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2500;14.88;;;
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2620;6.02;;;
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;N9999;64.24;;;
URGENCES_P;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;NINF;37.74;;2;1
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M9999;8.68;;3;1
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N1220;1;;3;1
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2120;0.8;;3;1
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2500;4.63;;;
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2620;1;;;0
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N9999;28.5;;;
URGENCES_P;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NINF;17.98;;3;1
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;M9999;7.44;;;
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N1220;0.3;;;
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2120;1.12;;;
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2500;18.52;;;
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2620;3.37;;;
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N9999;53.99;;;
URGENCES_P;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;NINF;29.02;;;
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1140;;;3;1
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M9999;14.56;;3;1
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N1220;9.82;;3;1
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2120;1;;3;1
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;15.67;;;
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2620;7.61;;3;1
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N9999;83.31;;;
URGENCES_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NINF;37.4;;3;1
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;M9999;;21;;
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;N1220;6.55;;;
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;N2120;1.18;;;
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;N2500;16.18;;;
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;N2620;0.09;;;
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;N9999;67.05;;;
URGENCES_P;2023;130043664;HOPITAL EUROPEEN;130002157;NINF;35.35;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;M1140;2.9;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;M9999;21.57;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;N1220;1;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;N2120;4.87;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;N2500;70.99;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;N3120;2;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;N9999;203.39;;;
URGENCES_P;2023;130780521;APHM HOPITAL NORD;130786049;NINF;104.06;;;
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M9999;1.87;8;;0
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N1220;2.33;;;
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2120;1.08;;;
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2500;2.33;;;
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N3120;0.1;;;
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N9999;21.44;;;
URGENCES_P;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;NINF;15.6;;;
URGENCES_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;M9999;4.8;0;;
URGENCES_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N1220;2.8;0;;
URGENCES_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2120;1;0;;
URGENCES_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2500;5.62;0;;
URGENCES_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N9999;18.85;0;;
URGENCES_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;NINF;9.43;0;;
URGENCES_P;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M9999;3.83;;;
URGENCES_P;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N1220;3.83;;;
URGENCES_P;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2120;0.66;;;
URGENCES_P;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N9999;19.44;;;
URGENCES_P;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;NINF;14.95;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;M9999;20.11;;;0
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;N1220;0.75;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;N2120;3.96;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;N2500;81.34;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;N2620;1;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;N3120;1.11;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;N9999;207.26;;;
URGENCES_P;2023;130783293;APHM HOPITAL LA TIMONE;130786049;NINF;101.45;;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;M1140;;16;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;M9999;18.69;16;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N1220;15.26;;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N2120;2;;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N2500;14.14;;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N2620;7.5;;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N9999;101.56;;;
URGENCES_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;NINF;62.66;;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M9999;1.33;8;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N1220;3;;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2120;1;;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2500;0.7;;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2620;1;;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N9999;27.26;;;
URGENCES_P;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;NINF;21.56;;;
URGENCES_P;2023;130786742;HIA LAVERAN;750821092;M9999;9.45;;1;1
URGENCES_P;2023;130786742;HIA LAVERAN;750821092;N1220;2;;;0
URGENCES_P;2023;130786742;HIA LAVERAN;750821092;N2120;1.3;;;0
URGENCES_P;2023;130786742;HIA LAVERAN;750821092;N2500;16;;;
URGENCES_P;2023;130786742;HIA LAVERAN;750821092;N9999;44.8;;;
URGENCES_P;2023;130786742;HIA LAVERAN;750821092;NINF;25.5;;;0
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1140;3.11;;;0
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M9999;3.58;;;0
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N1220;0.8;;;
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2120;1;;;
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2500;12.87;;;
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2620;1.42;;;
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N9999;72.44;;;
URGENCES_P;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NINF;33.3;;;
URGENCES_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;10.46;;1;0
URGENCES_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N1220;2;;;
URGENCES_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;1;;;
URGENCES_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2500;19.44;;;
URGENCES_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;49.64;;;
URGENCES_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NINF;26.57;;;
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;M1140;4.41;;;0
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;M3020;1;;;
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;M9999;18.02;;;0
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N1220;3.22;;;0
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N2120;3.84;;;0
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N2500;40.88;;;
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N9999;139.58;;;
URGENCES_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;NINF;82.44;;;0
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M9999;3.5;;;
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N1220;1;;;
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2120;0.75;;;
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2500;9.49;;;
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2620;0.65;;;
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N9999;20.99;;;
URGENCES_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NINF;9.1;;;
URGENCES_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;4.61;;2;1
URGENCES_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;1.37;;2;1
URGENCES_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2500;6.3;;;
URGENCES_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2620;8;;;
URGENCES_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;34.29;;;
URGENCES_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NINF;13.94;;2;1
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M9999;;8;;
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N1220;3;;;
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2120;0.5;;;
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2500;5.19;;;
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N3120;0.1;;;
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N9999;20.2;;;
URGENCES_P;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;NINF;11.41;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M9999;5.92;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N1220;4.73;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2120;1.02;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2500;6.4;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2620;0.46;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N9999;28.54;;;
URGENCES_P;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NINF;15.93;;;
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M9999;6.4;;2;1
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N1220;1.93;;2;1
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2120;0.63;;2;1
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2500;10.97;;;
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N3120;0.5;;;
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N9999;29.26;;;
URGENCES_P;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;NINF;15.23;;2;1
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M9999;10.53;;2;1
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N1220;4.13;;;
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N2120;0.74;;2;1
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N2500;4.4;;;
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N3120;0.05;;;
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;N9999;35.76;;;
URGENCES_P;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;NINF;19.13;;2;1
URGENCES_P;2023;150000032;CH DE SAINT-FLOUR;150780088;M9999;3.62;0;3;1
URGENCES_P;2023;150000032;CH DE SAINT-FLOUR;150780088;N1220;1.3;0;;0
URGENCES_P;2023;150000032;CH DE SAINT-FLOUR;150780088;N2120;0.73;0;;0
URGENCES_P;2023;150000032;CH DE SAINT-FLOUR;150780088;N2500;5.8;0;;
URGENCES_P;2023;150000032;CH DE SAINT-FLOUR;150780088;N9999;16.14;0;;
URGENCES_P;2023;150000032;CH DE SAINT-FLOUR;150780088;NINF;7.31;0;3;1
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;M9999;24.88;;;1
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;N1220;2.01;;;
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;N2120;0.7;;;
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;N2500;18.69;;;
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;N3120;0.51;;;
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;N9999;62.99;;;
URGENCES_P;2023;150000040;CH HENRI MONDOR;150780096;NINF;26.17;;;
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1140;1.04;;;0
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M9999;10.51;;3;1
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N1220;4.21;;;0
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2120;2.93;;;0
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2500;30.78;;;
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N9999;98.91;;;
URGENCES_P;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NINF;57.17;;3;1
URGENCES_P;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M9999;4.52;;;
URGENCES_P;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N1220;1;;;
URGENCES_P;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2120;0.5;;;
URGENCES_P;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2500;4.19;;;
