BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2023;920000635;HOPITAL SUISSE DE PARIS;920150026;;;;;;;;;;;;1;
Q22;2023;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;4;;0;;0;;3;7;;14;;2;
Q22;2023;920000650;HOPITAL FOCH;920150059;60;20;6;1;;;16;1;;83;21;24;4
Q22;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;29;4;;;;;;;;29;4;11;5
Q22;2023;920002177;CHS PUBLIC DE SANTE ERASME;920804465;8;1;;;;;1;;;9;1;1;
Q22;2023;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;0;0;0;0;0;0;3;0;0;3;0;0;0
Q22;2023;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;1;;;;;;;;;1;;;
Q22;2023;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;4;;;;;;0;;;4;;1;
Q22;2023;920029550;CH A PARE HARTMANN P CHEREST;920810736;4;1;;;;;;;;4;1;;
Q22;2023;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;55;15;8;1;0;0;39;2;2;104;18;20;0
Q22;2023;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;37;13;7;0;0;0;44;6;2;94;15;33;2
Q22;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;60;7;7;2;1;1;31;4;1;103;11;28;7
Q22;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;46;7;0;0;1;0;31;6;2;84;9;31;0
Q22;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;15;5;0;0;0;0;3;5;3;23;8;19;2
Q22;2023;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;13;6;0;0;0;0;5;1;0;19;6;4;0
Q22;2023;920120011;HIA PERCY;750821092;19;;;;;;;13;;32;;;
Q22;2023;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;0;1;;;;;;;;0;1;;
Q22;2023;920140027;CLINIQUE FSEF SCEAUX;750720575;;;;;;;5;;;5;;5;
Q22;2023;920300043;HOPITAL PRIVE D ANTONY;920001526;4;;3;;;;3;1;;11;;;
Q22;2023;920300415;CLINIQUE LAMBERT;920000890;1;;;;;;;;;1;;;
Q22;2023;920300787;HOPITAL AMERICAIN;920000981;0;0;0;0;0;0;16;0;0;16;0;0;0
Q22;2023;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;1;;;;;;;;;1;;;
Q22;2023;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;1;;;;;;;;;1;;0;0
Q22;2023;930000286;GHI LE RAINCY MONTFERMEIL;930021480;39;7;;;;;3;;;42;7;56;26
Q22;2023;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;;;;;;;;;;;;2;
Q22;2023;930000302;CHI ANDRE GREGOIRE;930110036;58;6;2;;;;2;;;62;6;40;10
Q22;2023;930000328;CH GENERAL DELAFONTAINE;930110051;109;7;2;1;;;21;2;2;134;10;48;28
Q22;2023;930000336;CHI ROBERT BALLANGER;930110069;48;6;11;1;1;;;8;0;68;7;43;69
Q22;2023;930000344;CHS DE VILLE EVRARD;930140025;22;3;;;;;;;;22;3;24;0
Q22;2023;930001433;CMP DE SAINT DENIS;930110051;5;;;;;;;;;5;;5;
Q22;2023;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;1;0;0;0;0;0;0;0;0;1;0;1;0
Q22;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;48;9;8;2;0;0;32;8;6;96;17;46;1
Q22;2023;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;20;5;1;0;0;0;30;3;0;54;5;9;0
Q22;2023;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;;;;;;;4;;;4;;;
Q22;2023;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;;;;;;;;;;;;2;2
Q22;2023;940000573;CHI DE CRETEIL;940110018;64;14;4;0;0;0;28;5;1;101;15;52;23
Q22;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;25;3;0;0;0;0;24;3;0;52;3;77;63
Q22;2023;940000607;CHS FONDATION VALLEE;940140015;8;1;;;;;;;;8;1;4;4
Q22;2023;940000615;CHS LES MURETS;940140023;1;;;;;;;;;1;;3;
Q22;2023;940000631;CH PAUL GUIRAUD;940140049;10;3;5;2;;;9;;;24;5;5;
Q22;2023;940000649;HOPITAL SAINT CAMILLE;940150014;26;3;;;;;;7;1;33;4;34;
Q22;2023;940000664;INSTITUT GUSTAVE ROUSSY;940160013;60;20;11;;;;;;;71;20;64;10
Q22;2023;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;1;;;;;;;;;1;;;
Q22;2023;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;23;;;;;;;;;23;;7;
Q22;2023;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;;1;;;;;;;;;1;;
Q22;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;124;35;16;4;10;1;38;12;8;200;48;102;2
Q22;2023;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;5;2;0;0;4;0;9;0;0;18;2;0;0
Q22;2023;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;136;29;17;1;0;1;42;4;2;199;33;59;3
Q22;2023;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;3;0;0;0;0;0;3;0;0;6;0;0;0
Q22;2023;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;25;5;2;0;0;0;6;0;0;33;5;15;1
Q22;2023;940120017;HIA BEGIN;750821092;5;;;;;;13;;;18;;;
Q22;2023;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;;1;;;;;;;;;1;;
Q22;2023;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;;;;;;;;;;;;9;
Q22;2023;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;2;1;0;0;0;0;0;0;0;2;1;0;0
Q22;2023;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;0;1;0;0;0;0;0;0;0;0;1;0;0
Q22;2023;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;;;;;;;2;;;2;;;
Q22;2023;950000307;CH VICTOR DUPOUY;950110015;36;;4;;;;38;1;8;79;8;50;19
Q22;2023;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;950110080;;;;;;;14;;;14;;2;10
Q22;2023;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;17;4;;;;;42;;;59;4;93;37
Q22;2023;950000331;CH GENERAL DE GONESSE;950110049;10;5;;;;;35;;;45;5;33;75
Q22;2023;950000349;HOPITAL NOVO SITE MAGNY;950110080;;;;;;;3;;;3;;;
Q22;2023;950000364;CH NOVO SITE RENE DUBOS;950110080;40;9;;;;;19;11;1;70;10;78;59
Q22;2023;950000703;CH LE PARC;950500041;;;;;;;;;;;;1;
Q22;2023;950300202;CLINIQUE CONTI;950000521;;;;;;;;;;;;;2
Q22;2023;950500017;SSR HOPITAL NOVO SITE AINCOURT;950110080;;;;;;;3;;;3;;;
Q22;2023;950630012;HOPITAL D ENFANTS MARGENCY;750721334;;;;;;;;;;;;2;
Q22;2023;950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS;950110080;;;;;;;;;1;;1;;
Q22;2023;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;9;2;0;0;0;0;13;0;0;22;2;25;15
Q22;2023;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;0;0;0;0;0;0;4;0;0;4;0;1;0
Q22;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;193;;;;;;;;;193;;21;
Q22;2023;970100475;EPSM DE LA GUADELOUPE;970100277;8;2;;;;;;;;8;2;1;
Q22;2023;970100483;C.H. MAURICE SELBONNE;970100285;;;;;;;;;;;;1;
Q22;2023;970102596;CLINIQUE DE CHOISY;970100491;1;;;;;;4;;;5;;;
Q22;2023;970103016;DOMAINE DE CHOISY;970100517;;;;;;;1;;;1;;;
Q22;2023;970112884;C H U DE POINTE A PITRE- SSR;970100228;7;;;;;;;;;7;;3;
Q22;2023;970200069;CENTRE HOSPITALIER MAURICE DESPINOY;970202180;10;2;0;0;0;0;0;0;0;10;2;1;0
Q22;2023;970202313;CLINIQUE SAINT PAUL;970200168;1;;;;;;;;;1;;;
Q22;2023;970211165;C. H NORD CARAIBE - SITE CARBET;970211157;;;;;;;;;;;;3;
Q22;2023;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;203;31;;;;;;;;203;31;55;
Q22;2023;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;16;1;;;;;;;;16;1;;
Q22;2023;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;13;7;;;;;5;;;18;7;11;
Q22;2023;970211249;CHU DE MARTINIQUE SITE DE CLARAC;970211207;0;2;;;;;2;7;;9;2;1;
Q22;2023;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;50;11;;;;;;;1;50;12;13;
Q22;2023;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;35;15;0;0;0;0;38;0;0;73;15;35;5
Q22;2023;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;0;0;0;0;0;0;8;0;0;8;0;6;2
Q22;2023;970400016;EPSMR-GRAND POURPIER (ST PAUL);970411005;12;3;;;;;;;;12;3;;
Q22;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;76;21;0;0;0;0;43;8;0;127;21;3;0
Q22;2023;970400057;CHU SITE SUD (SAINT PIERRE);970408589;160;35;;;;;136;;;296;35;4;
Q22;2023;970400065;CH OUEST REUNION;970421038;8;5;;;;;64;;;72;5;;
Q22;2023;970400073;GHER (SAINT-BENOIT);970403606;1;1;0;0;0;0;20;0;0;21;1;0;0
Q22;2023;970400081;CHU SITE SUD (SAINT LOUIS);970408589;1;;;;;;4;;;5;;;
Q22;2023;970400180;CHU SITE SUD (SAINT JOSEPH);970408589;;;;;;;8;;;8;;;
Q22;2023;970404109;CLINIQUE ROBERT DEBRE;970404059;;;;;;;1;;;1;;1;
Q22;2023;970404406;CR SAINTE CLOTILDE;970404380;;1;;;;;;;;;1;;
Q22;2023;970410528;CLINIQUE LES TAMARINS SUD;970410510;;;;;;;1;;;1;;;
Q22;2023;970423000;HOPITAL D'ENFANTS;970430906;1;;;;;;;;;1;;1;
Q22;2023;970462107;CLINIQUE STE-CLOTILDE;970400305;;;;;;;;;;;;5;5
Q22;2023;980500011;CHM;980500003;7;2;0;1;0;0;9;0;0;16;3;51;27
Q22;2023;980501837;SITE MARTIAL HENRY DE PETITE-TERRE;980500003;0;0;0;0;0;0;0;0;0;0;0;6;4
