BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;1;0;1;3756;3;3423;2107;73;1;;;;3350;3;41;3281;;;;;;;;;;;;;;;;;;;4;12;;;58;3108;0;0;0;0;0;0;525;0;0;2.7;3.4;0.83;0;0;0.8;0;0;0;0;0;0;0;0;0
CANCERO;2023;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;1;0;0;1329;0;441;4882;0;0;470000159;;;193;0;1;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;470000159;CLINIQUE CALABET;470014069;1;0;1;6593;0;6593;6593;0;1;;;;6593;0;0;6593;;;;;;;;;;;;;;;;;;;;14;;;0;6867;0;0;0;0;0;0;0;0;0.8;;3.9;0.75;0.6;0.8;0.8;0;0;5;;;;;;
CANCERO;2023;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;1;0;0;9781;0;9141;4914;0;1;;;;9563;0;198;9051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;1;0;0;70;0;62;243;0;1;;;;64;0;0;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;1;0;0;503;0;466;509;0;1;;;;375;0;0;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;470010349;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE;470010331;0;1;0;28307;;27139;0;;;;;;;;;;3;0;;1168;27139;;0;;2.5;4.09;16.8;1;17;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;470016049;GCS POLE DE SANTE DU VILLENEUVOIS;470016023;0;0;0;124;0;30;485;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;1;0;1;1538;0;1454;855;0;1;;;;1476;0;3;1444;;;;;;;;;;;;;;;;;;;0;10;0;0;2;2602;0;0;0;2;0;0;3;0;0.9;;4.56;1;0.4;0;3.26;0;0;;;;;;;
CANCERO;2023;480001825;HAD LOZERE MENDE;750047367;1;0;0;0;13;0;0;669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;490000049;CHR ANGERS SITE LARREY;490000031;1;1;1;20089;0;16515;26900;0;1;;;;17767;0;1334;15795;0;;0;0;0;0;0;0;0;;;;;;;;;;0;25;7;7;0;8324;393;1200;0;3;385;1180;0;1464;0.56;4.64;77.21;47.7;1.9;0.1;15.48;0;1444;;;;;;;
CANCERO;2023;490000155;ICO - SITE PAUL PAPIN;490017258;1;1;1;66190;0;64253;8430;0;1;;;;20453;0;893;19318;6;;4;2722;40838;384;236;444;10.71;7.75;32.38;5.47;5.27;;;;;;31;52;19;7;1936;25284;893;2432;1;0;0;0;8597;3213;14.35;;76.08;41.87;2.5;2.57;12.37;2;0;;;;;;;
CANCERO;2023;490000262;CLINIQUE SAINT JOSEPH;490000171;1;0;1;3272;0;2964;1433;0;1;;;;2881;0;46;2816;;;;;;;;;;;;;;;;;;;;16;;;0;3133;0;0;0;4;0;0;0;0;;;3.94;;0.69;;;0;0;10;;;;;;
CANCERO;2023;490000312;HAD SAINT SAUVEUR;490012176;1;0;0;0;379;0;0;1743;0;490000155;490000031;;0;379;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;490000635;CH DE CHOLET;490000676;1;0;1;7448;0;7039;3678;0;1;;;;6823;0;95;6627;;;;;;;;;;;;;;;;;;;;18;;;0;6910;0;0;0;10;0;0;0;0;3.2;1.4;10.25;2.48;0.4;;8.25;0;0;;;;;;;
CANCERO;2023;490001765;CH DE SAUMUR;490528452;1;0;0;1755;0;1727;429;0;0;490000031;;;1724;0;1;1701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;490002037;POLYCLINIQUE DU PARC;490000890;1;0;1;3196;0;2562;3172;0;1;;;;2419;0;57;2310;;;;;;;;;;;;;;;;;;;;12;;;0;2513;0;0;0;2;0;0;0;0;;;3.73;;;;1;0;0;1;;;;;;
CANCERO;2023;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;1;0;0;544;0;333;1220;0;0;;;;42;0;0;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;490014909;CLINIQUE DE L'ANJOU;490008109;1;0;0;2119;0;989;6401;0;1;;;;352;0;0;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;1;0;0;0;64;0;0;582;0;440000289;;;0;64;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;1;0;0;0;108;0;0;891;0;490528452;;;0;108;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500000021;CHAG - SITE AVRANCHES;500000054;1;0;0;1018;78;499;3077;266;1;;;;449;78;0;437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500000146;HOPITAL PRIVE DE LA BAIE;500000500;1;1;1;5119;0;4748;3426;0;1;;;;4545;0;53;4424;2;0;;0;0;549;0;0;;3;;2;;2;;;;;19;13;;;36;4282;0;0;0;0;0;0;542;0;;;9.47;8.98;0.9;0.33;;0;0;2;;;;;;
CANCERO;2023;500000187;CHPC - SITE CHERBOURG;500000013;1;1;1;13206;0;12707;4398;0;1;;;;6672;0;187;6453;2;0;0;255;5940;42;0;1;3;;12.06;1;8.23;;;;;;14;10;;;508;6585;0;0;0;0;0;0;4383;0;0.9;2.6;13.91;11.32;1;;6.5;0;0;;;;;;;
CANCERO;2023;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;0;0;0;413;0;259;793;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500000260;CHAG - SITE GRANVILLE;500000054;1;0;0;2662;0;2646;624;0;1;;;;2661;0;0;2623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;1;0;0;3389;14;3242;1692;335;1;;;;3185;14;1;3108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500002357;POLYCLINIQUE DU COTENTIN;500002233;0;0;0;685;0;246;1777;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;0;1;0;17669;;17669;0;;;;;;;;;;2;;0;0;17669;528;0;0;0.25;3;9.5;2;5.9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;500021944;UNITÉ RADIOTHÉRAPIE EXTERNE CHERBOURG;500000013;0;1;0;2496;0;2368;0;0;;;;;;;;;1;;;128;2368;0;0;0;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;1;0;1;1446;0;1227;2312;0;1;;;;1189;0;1;1163;;;;;;;;;;;;;;;;;;;;10;;;0;1637;0;0;0;0;0;0;0;0;;0.1;;;;;0.5;0;0;;;;;;;
CANCERO;2023;510000185;POLYCLINIQUE DE COURLANCY;510000532;1;1;1;15057;0;14697;5507;0;1;;;;14795;0;117;14557;0;;3;0;0;24;0;3;;;;;;6;4;21;2;1;38;38;;;802;14810;0;0;1;0;0;0;10766;0;;;23.15;12.03;1.13;1;;31;0;5;;;;;;
CANCERO;2023;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;1;0;0;712;0;607;780;0;0;510000029;510000185;510000516;630;0;35;581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;510000516;INSTITUT GODINOT;510000136;1;1;1;40071;0;38292;8947;0;1;;;;15138;0;636;14291;3;0;7;1662;21530;367;175;409;7.44;8;22.42;4.5;2;;;;;;55;23;18;4;1833;14730;1079;393;1;0;1;0;11451;2505;17.98;;76.95;50.8;1.8;1.6;27.1;2;1;;;;;;;
CANCERO;2023;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;1;0;1;15028;0;12987;19926;0;1;;;;13553;0;418;12708;;;;;;;;;;;;;;;;;;;0;25;;;2;12691;0;0;0;0;0;0;4;0;;2.08;10.84;0;0;0;6.68;0;0;;;0;0;0;0;0
CANCERO;2023;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;1;0;1;1070;0;858;2454;0;1;;;;1016;0;128;823;;;;;;;;;;;;;;;;;;;6;6;;;280;2017;0;0;272;1856;0;0;2247;0;;8.77;20.45;10.37;0.33;0;6.15;2091;0;;;0;0;0;0;0
CANCERO;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;1;0;0;1412;0;807;4527;0;1;;;;930;0;114;717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;1;0;0;0;20;0;0;540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;510024490;ICONE;510007081;0;1;0;32515;;30186;0;;;;;;;;;;4;0;0;2329;30139;1500;47;3;3;5;21.9;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;1;0;0;2595;0;737;8684;0;0;510000185;;;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;1;0;0;816;0;623;1177;0;1;;;;591;0;0;584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;520003823;HAD CHAUMONT LANGRES;750047367;1;0;0;0;21;0;0;582;1;;;;0;21;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;0;0;0;91;0;14;351;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT;630011831;0;1;0;5534;;5333;0;;;;;;;;;;1;0;0;201;5333;;0;;0;1.62;3.75;0;2.85;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;520780180;CLINIQUE FRANCOIS 1ER;520000100;1;0;1;1226;0;1140;306;0;0;510000185;;;1095;0;0;1094;;;;;;;;;;;;;;;;;;;;0;;;0;1021;0;0;0;0;0;0;0;0;0.4;;1.2;;;;;0;0;;;;;;;
CANCERO;2023;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;1;0;1;548;0;547;7;0;1;;;;547;0;0;547;;;;;;;;;;;;;;;;;;;;9;;;0;547;0;0;0;0;0;0;0;0;1.5;;2;;;;;0;0;;;;;;;
CANCERO;2023;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;1;0;0;757;19;608;696;163;0;490000155;;;601;19;4;590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;530000173;CH DU NORD MAYENNE;530000074;0;0;0;219;5;204;54;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;1;0;1;458;42;112;2616;293;0;;;;320;42;182;94;;;;;;;;;;;;;;;;;;;2;;;;213;71;0;0;0;0;0;0;403;0;0;0.8;0;0;0;0;0;0;0;;;;;;;
CANCERO;2023;530005628;CENTRE MALLET-PROUX;530009042;0;1;0;16218;;15291;0;;;;;;;;;;2;0;;927;15291;;;;0.8;2.72;7.84;0.99;5.82;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;530008671;UNITÉ CHIMIO CH LAVAL SITE POLYCL DU M;530000371;1;0;1;2710;0;2710;0;0;1;;;;2710;0;0;2710;;;;;;;;;;;;;;;;;;;;5;;;0;2793;0;0;0;0;0;0;0;0;0.08;;1.83;;;;1.76;0;0;;;;;;;
CANCERO;2023;530031962;POLYCLINIQUE DU MAINE;530000975;1;0;1;7792;0;6790;5222;0;1;;;;7015;0;353;6594;;;;;;;;;;;;;;;;;;;;15;;;0;6311;0;0;0;0;0;0;0;0;;;6.2;;0.33;0.33;;0;0;4;;;;;;
CANCERO;2023;540000015;CHRU NANCY - MATERNITE;540023264;0;0;0;111;0;88;57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;0;0;0;79;0;30;421;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;0;0;1960;56;1833;641;704;0;540000486;;;1865;56;35;1834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;0;0;0;89;0;30;356;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540000361;CLINIQUE JEANNE D'ARC;540003928;0;0;0;268;0;219;111;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540000478;CLINIQUE LOUIS PASTEUR;540003449;1;0;1;4603;0;3992;3483;0;1;;;;4077;0;131;3974;;;;;;;;;;;;;;;;;;;;21;;;0;3982;0;0;0;0;0;0;0;0;;;9.24;1.19;0.3;0.23;1.79;0;0;4;8;;;;;
CANCERO;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;1;0;0;55;0;27;327;0;0;570005165;;;9;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;1;0;0;671;0;379;649;0;1;;;;610;0;235;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;1;0;0;3351;0;2737;7650;0;1;;;;2693;0;143;2415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;1;1;1;62397;0;59941;12809;0;1;;;;25567;0;1111;24281;6;0;0;2735;31276;635;301;164;12.51;9.61;27.4;;5.83;;;;;;58;71;24;9;2390;26433;1430;4779;0;0;0;4;13143;6074;15.39;;111.44;57.66;2.59;1.5;;0;0;;;;;;;
CANCERO;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;1;1;1;15866;0;11743;36612;0;1;;;;11121;0;1255;9015;0;;7;0;0;7;0;539;;2.8;;;;;;;;;24;8;;;11;5941;0;0;8;2812;0;0;25;0;0.92;3.32;21.4;1.95;1.3;;17.43;22;0;;;;;;;
CANCERO;2023;540010568;HAD HADAN AGGLOMERATION NANCEIENNE;540010519;1;0;0;0;460;0;0;5091;0;540002078;;;0;460;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540013224;POLYCLINIQUE MAJORELLE;540000536;0;0;0;565;0;268;696;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540023256;CENTRE D'ONCOLOGIE DE GENTILLY;540020963;0;1;0;25258;;24181;0;;;;;;;;;;2;;;1077;24181;;;;;3;10.96;2.45;5.67;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540025046;HAD HADAN SITE JOEUF;540010519;1;0;0;0;19;0;0;381;0;540002078;;;0;19;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;540026895;HOPITAL PRIVE NANCY LORRAINE;540026739;1;0;1;10807;0;9552;8481;0;1;;;;9710;0;163;9511;;;;;;;;;;;;;;;;;;;;22;;;0;8894;0;0;0;0;0;0;0;0;;;8.45;0.93;2.96;1.38;1.26;0;0;3;;;;;;
CANCERO;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;1;0;0;3566;39;3199;3804;372;1;;;;3184;39;6;3091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;550000178;POLYCLINIQUE DU PARC;550000293;0;0;0;119;0;34;369;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;550000434;CH BLD FV SITE BLD;550003354;1;0;0;3545;27;3356;2408;280;1;;;;3536;27;0;3355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;560000127;CHBA SITE DE VANNES;560023210;1;0;1;17694;0;16320;12193;0;1;;;;16297;0;227;15761;;;;;;;;;;;;;;;;;;;18;23;;;465;16540;;;0;0;;;6377;;5.9;0.6;25.96;16.94;1.02;;0.94;0;;;;;;;;
CANCERO;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;1;1;1;46272;0;44289;15764;0;1;;;;19762;0;593;18544;3;;;1467;22822;337;0;0;1.2;;23.71;;12.79;;;;;;44;39;;;1941;20100;0;0;0;0;0;0;14227;0;6.1;1.67;57.34;32.74;2.53;;9.77;0;0;;;;;;;
CANCERO;2023;560000143;CHCB- SITE KÉRIO;560014748;1;0;1;3549;0;3363;1674;0;1;;;;3265;0;0;3226;;;;;;;;;;;;;;;;;;;;12;;;0;3276;0;0;0;0;0;0;0;0;0.02;;2.72;1.36;0.3;;0.22;0;0;1;;;;;;
CANCERO;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;1;0;1;995;3;928;480;97;0;560023210;;;825;3;0;815;;;;;;;;;;;;;;;;;;;;6;;;0;815;0;0;0;0;0;0;0;0;0.3;;1;0.25;0.2;;0.2;0;0;;;;;;;
CANCERO;2023;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;0;0;0;737;0;54;3410;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;560007510;POLYCLINIQUE DE KERIO;560001307;0;0;0;624;0;384;873;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;1;0;1;11637;92;10192;9182;3420;1;;;;9574;92;108;9302;;;;;;;;;;;;;;;;;;;;24;;;0;9303;0;0;0;0;0;0;0;0;0;;23.13;15.72;0.9;0.5;;0;0;3;;;;;;
CANCERO;2023;560018038;CENTRE SAINT YVES - SITE CHBA;560023178;0;1;0;5607;;5607;;;;;;;;;;;1;;0;0;5607;;;;;1;2;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;560022188;HAD CENTRE BRETAGNE;350000626;1;0;0;0;7;0;0;365;0;560014748;;;0;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;560023228;CENTRE D'ONCOLOGIE SAINT-YVES;560023178;0;1;0;33618;;31196;;;;;;;;;;;3;;0;2422;30992;;204;;;4;19.2;3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;560029068;GCS CLINIQUE DU TER;560029050;0;0;0;1364;0;1236;755;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;1;0;0;847;0;749;1911;0;1;;;;732;0;7;665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;0;0;0;176;0;134;145;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;1;0;1;1161;11;1055;1279;671;1;;;;1137;11;46;1035;;;;;;;;;;;;;;;;;;;;3;;;0;1087;0;0;0;0;0;0;0;0;1;;2.71;;;;0.5;0;0;;;;;;;
CANCERO;2023;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;1;0;1;3945;0;3510;3342;0;1;;;;3613;0;21;3475;;;;;;;;;;;;;;;;;;;10;10;;;244;3366;0;0;0;0;0;0;2398;0;1.81;0.85;7.73;3.81;0.8;0.24;1.96;0;0;;;;;;;
CANCERO;2023;570000281;HOPITAL D'HAYANGE - CHR;570005165;1;0;0;10;0;1;345;0;1;;;;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;1;0;1;5463;0;4829;6627;0;1;;;;4983;0;90;4751;;;;;;;;;;;;;;;;;;;15;10;;;497;4624;0;0;0;0;0;0;5065;0;1.6;;15;9.18;0;0;3.47;0;0;;;;;;;
CANCERO;2023;570000356;CLINIQUE AMBROISE PARE DE THIONVILLE;570000919;0;0;0;196;0;38;955;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;1;0;1;11221;0;10564;5035;0;1;;;;10359;0;60;10216;;;;;;;;;;;;;;;;;;;17;25;;;440;10279;0;0;0;0;0;0;4469;0;;;8.5;11.6;0.2;;;0;0;1;;;;;;
CANCERO;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;1;0;0;3178;0;2661;3100;0;1;;;;2737;0;122;2543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570015248;INSTITUT PRIVE DE RADIOTHERAPIE METZ;950044412;0;1;0;47175;;45324;0;;;;;;;;;;3;0;0;1851;45324;355;0;0;;4;22.7;2;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;1;0;1;17116;185;14937;14823;1624;1;;;;15585;185;569;14546;;;;;;;;;;;;;;;;;;;24;22;;;1112;12597;0;0;0;0;0;0;7319;0;6.17;;31.83;13.54;0.5;;13.54;0;0;;;;;;;
CANCERO;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;1;1;1;41423;0;39112;15958;0;1;;;;15974;0;1163;14423;4;0;4;1671;22523;588;110;57;6.8;6.8;18.07;0;11.83;;;;;;20;40;;;1571;16525;0;0;0;0;0;0;5176;0;1.74;0;23.87;11.37;1;0;4.11;0;0;;;;;;;
CANCERO;2023;580780138;POLYCLINIQUE DU VAL DE LOIRE;580000024;1;0;1;7264;0;6839;2942;0;1;;;;6898;0;109;6736;;;;;;;;;;;;;;;;;;;;10;;;0;6820;0;0;0;0;0;0;0;0;;;13.89;8.88;;0.92;2.44;0;0;2;9;;;;;
CANCERO;2023;580972560;UNITÉ DE RADIOTHÉRAPIE RÉPUBLIQUE;630011831;0;1;0;12741;;11956;0;;;;;;;;;;2;0;0;785;11956;240;0;0;;2;7;1;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;580972685;CH DECIZE;580780096;1;0;0;397;0;396;12;0;0;210780417;;;164;0;0;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;1;0;1;4867;0;4596;2928;0;1;;;;4662;0;49;4536;;;;;;;;;;;;;;;;;;;;15;;;0;6598;0;0;0;0;0;0;0;0;1.28;;5.6;1.4;;;;0;0;;;;;;;
CANCERO;2023;590000121;CH SECLIN;590780227;1;0;1;554;0;239;1348;0;0;590780193;;;141;0;0;134;;;;;;;;;;;;;;;;;;;;1;;;0;177;0;0;0;0;0;0;0;0;0.4;0.5;0.5;;0.3;0.5;;0;0;;;;;;;
CANCERO;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;1;1;1;74959;0;71673;12939;0;1;;;;24757;0;1386;23093;9;0;8;3612;43786;2297;452;526;9.69;11.31;43.39;4;9.59;;;;;;66;91;44;15;2995;27897;2129;3282;357;1835;1;3;12137;8395;19.69;17.9;158.03;13.49;1.8;2.3;36.69;1707;5;;;;;;;
CANCERO;2023;590000337;CH DUNKERQUE;590781415;1;0;1;7971;0;7050;7222;0;1;;;;7120;0;248;6694;;;;;;;;;;;;;;;;;;;;6;;;0;3418;0;0;0;0;0;0;0;0;2.1;0;3.29;1.26;0.24;;2.56;0;0;0;0;;;;;
