BOR;AN;FI;RS;FI_EJ;PSY_A22;PSY_A23;PSY_A24;PSY_A25;PSY_A26;PSY_A27;PSY_A28;PSY_B23;PSY_B24;PSY_B25;PSY_B26;PSY_B27;PSY_B28;PSY_C22;PSY_C23;PSY_C24;PSY_C25;PSY_C26;PSY_C27;PSY_C28;PSY_D22;PSY_D23;PSY_D24;PSY_D25;PSY_D26;PSY_D27;PSY_D28;PSY_E22;PSY_E23;PSY_E24;PSY_E25;PSY_E26;PSY_E27;PSY_E28;PSY_A38;PSY_B38;PSY_A39;PSY_B39;PSY_A40;PSY_B40;PSY_A41;PSY_B41;PSY_A42;PSY_B42;PSY_A43;PSY_A44
PSY2;2023;790003537;SITE HOSPITALIER DE THOUARS;790006654;247;9;;;;43;13;13;;;;63;20;11263;574;;;;1449;1019;;;;;;;;;;;;;;;1;0.05;1;3.64;0;;0;;0;;0;0
PSY2;2023;790007694;PSY. ADULTES - HOP DE JOUR MALADRY;790006654;3810;;;;;;;;;;;;;;;;;;;;8344;;;;;;;36687;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;790012355;CEAA - CTRE EXPERTISE AUTISME ADULTES;790000012;8092;30;;2;;223;26;31;0;2;0;263;26;2644;4;;2;;;;1494;;;;;16;;56565;11;;;;4;1;0;;1;2;0;;0;;0;;0;0
PSY2;2023;800000143;CH ABBEVILLE;800000028;4012;31;;;;205;53;25;;;;193;57;8911;1189;;;;4313;1021;3463;;;;;22;4;42517;655;;;;760;48;1;10;0;;1;1.82;0;;0;;0;0
PSY2;2023;800000390;CH CHIMR MONTDIDIER;800000085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3.3;0;;0;;0;;0;;0;0
PSY2;2023;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;10518;42;11;0;22;365;97;49;12;0;30;468;105;39209;3146;1812;0;90;18393;3334;15344;150;192;0;0;1112;59;143507;561;384;0;0;1054;344;1;17.06;1;31.92;1;45.06;0;;1;5.25;0;1
PSY2;2023;800004111;CENTRE HENRY EY CH PERONNE;800000093;2621;10;0;0;0;30;19;10;0;0;0;33;22;3037;273;0;0;0;667;228;1557;0;0;0;0;0;0;23596;3;0;0;0;2;6;1;0.05;0;;0;;0;;0;;0;0
PSY2;2023;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920030269;1119;;;;;;;;;;;;;26497;;;;;;;5839;;;;;;;;;;;;;;0;;1;20.5;1;17.39;0;;0;;0;0
PSY2;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;6499;26;5;0;2;97;33;28;5;0;3;107;29;27925;1343;258;0;25;3172;982;17186;149;0;0;0;142;12;46988;78;7;0;0;96;20;0;;0;;0;;1;;0;;0;0
PSY2;2023;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;10979;84;17;0;29;174;95;89;28;0;11;191;103;41747;9389;4301;0;1899;7770;2836;18662;12;0;0;0;259;12;80969;922;26;0;0;548;302;1;1.5;1;10.14;1;3.25;1;;0;;0;0
PSY2;2023;820000032;CH MONTAUBAN;820000016;3509;50;2;;8;115;13;89;2;;8;341;41;23736;1661;;;63;5329;760;;;;;;;;22187;210;17;;5;130;1;1;1.2;1;;1;1.4;0;;0;;0;1
PSY2;2023;820003911;FONDATION J BOST LOU CAMIN MONTAUBAN;240000265;48;;;;;;;;;;;;;8965;;;;;;;310;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;4632;19;1;;2;47;6;30;1;;2;133;10;24444;303;;;;2050;117;5320;;;;;4;;39827;102;2;;6;49;119;0;;1;5.4;1;5.4;0;;0;;0;0
PSY2;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2443;14;4;;;17;6;15;5;;;17;6;4395;329;34;;;113;66;3036;0;100;;;39;4;18833;215;94;;;243;78;1;7.12;0;;1;0.5;0;;0;;0;0
PSY2;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;5614;107;0;0;0;170;10;61;0;0;0;148;16;6409;1656;0;0;0;3056;63;8019;285;0;0;0;0;0;46503;1095;0;0;0;557;8;1;0.72;1;7.56;1;24.49;0;;0;;0;0
PSY2;2023;830000345;CHITS CH SAINTE MUSSE;830100616;6643;104;12;;5;274;52;75;6;;1;234;52;23495;3004;733;;;7436;1584;2938;2;21;;;14;12;60484;1350;150;;10;1683;330;1;25.21;1;;1;20.19;0;;0;;0;0
PSY2;2023;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;10366;90;6;;25;275;229;117;4;;27;270;238;20204;3963;197;;273;8719;6567;16725;158;144;;;391;249;137663;2239;542;;3;1622;1617;1;0.41;1;60.1;1;25.1;0;;0;;0;0
PSY2;2023;830003877;CLINIQUE LA BASTIDE;920030921;638;;;;;;;;;;;;;22688;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;
PSY2;2023;830017497;CLINIQUE LE GOLFE;830004958;512;;;;;;;;;;;;;21011;;;;;;;3762;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;826;;;;;;;;;;;;;29439;;;;;;;6943;;;;;;;;;;;;;;0;;0;;0;;;;;;;
PSY2;2023;830100574;HIA SAINTE ANNE;750821092;1480;;;;;;;;;;;;;3932;;;;;;;1314;;;;;;;;;;;;;;1;3.8;0;;0;;0;;0;;0;0
PSY2;2023;830100608;CHITS CH GEORGE SAND;830100616;2322;49;2;;;152;23;37;1;;;135;23;10239;1723;;;;4216;1052;3355;50;6;;;;;29148;244;4;;;455;10;1;0.58;0;0;1;26.55;0;;0;;0;0
PSY2;2023;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;738;;;;;;;;;;;;;32430;;;;;;;3059;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;830200515;CLINIQUE LES TROIS SOLLIES;830001012;981;;;;;;;;;;;;;39497;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;830215919;CLINIQUE VAL DU FENOUILLET;750056335;271;;;;;;;;;;;;;25940;;;;;;;8781;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;840000509;CLINIQUE SAINT DIDIER;840000707;667;;;;;;;;;;;;;33823;;;;;;;3043;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;840000541;CHS DE MONTFAVET;840000137;20858;230;20;2;50;663;354;236;22;2;59;730;390;54691;21669;1080;30;3528;22948;10907;22521;277;1;26;0;943;195;238768;1757;59;2;24;5822;2323;1;1.6;1;55.86;1;51.57;1;133.57;0;;0;0
PSY2;2023;840018691;HJ CMP CATTP REGAIN PERTUIS;130781131;1283;6;;;;15;3;6;;;;18;4;397;;;;;;;1778;;;;;16;39;15933;95;;;;316;42;0;;0;;0;;0;;0;;0;0
PSY2;2023;850000175;CH LVO - SITE DE CHALLANS;850009010;4791;24;;;;238;19;9;;;;70;8;5932;577;;;;1289;70;1984;16;;;;163;;32211;142;;4;;1449;48;1;;1;3.6;1;0.23;0;;0;;0;0
PSY2;2023;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;16041;52;8;;10;568;249;58;9;;11;613;272;51808;4377;580;;63;17907;5329;27071;181;17;;;1111;368;116374;512;70;;;3045;1185;0;;1;72.07;1;67.42;0;;0;;;0
PSY2;2023;860000017;CH HENRI LABORIT;860780048;20090;37;19;1;10;344;318;41;19;1;11;403;373;87524;1532;2077;15;149;16151;9954;31386;208;252;0;4;2285;1380;131485;265;402;0;0;942;1159;1;64;1;94.17;1;245.28;0;;1;16.78;0;0
PSY2;2023;870000221;CLINIQUE INICEA SAINT MAURICE;870000973;343;;;;;;;;;;;;;11534;;;;;;;1923;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;18910;71;13;4;22;335;139;83;13;4;22;306;115;64751;3418;1634;47;189;11115;5106;21936;139;20;0;0;397;117;136301;571;384;0;0;1166;698;1;2.89;1;15.66;1;6.07;0;;0;;0;0
PSY2;2023;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;15480;53;3;1;0;191;279;325;17;1;0;614;503;47447;4860;746;11;0;8634;19399;11274;6;0;0;0;36;13;117542;1201;7;0;21;601;765;1;1.09;1;18.81;1;11.25;0;;0;;0;0
PSY2;2023;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;172;;;;;;;;;;;;;;;;;;;;2847;;;;;;;;;;;;;;0;;0;;1;9;0;;0;;0;0
PSY2;2023;890002298;CLINIQUE DE REGENNES;890000672;498;;;;;;;;;;;;;34737;;;;;;;1624;;;;;;;;;;;;;;0;;1;;0;;0;;0;;0;0
PSY2;2023;890002371;CLINIQUE KER YONNEC;890000722;1617;;;;;;;;;;;;;47479;;;;;;;10851;;;;;;;;;;;;;;0;;1;15;0;;0;;0;;0;0
PSY2;2023;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;12530;44;6;2;1105;252;179;28;12;4;36;667;467;48650;1946;365;84;155;6783;3312;12847;97;0;0;0;0;133;76243;232;32;0;8413;290;292;1;0.3;0;;1;43.77;0;;0;;0;0
PSY2;2023;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;4799;10;;1;;13;7;2;;1;;7;2;23064;;;;;33;53;6088;;;;;;;30710;175;;35;;32;58;1;;1;52.87;1;15.71;0;;0;;0;0
PSY2;2023;910000330;CHS BARTHELEMY DURAND;910140029;12558;258;13;1;11;813;558;122;18;1;13;395;389;68243;10979;1949;0;246;16092;12977;11258;46;0;0;0;25;7;137472;2390;21;2;0;6474;3272;1;3.71;1;7.47;1;62.05;1;33.44;0;;0;0
PSY2;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;5086;899;11;1;3;41;148;76;14;1;9;286;48;18598;34599;1175;1;14;12;6801;1053;3626;40;1;;;181;53421;1121;9;1;;369;41;1;1;1;0.05;1;1;;;1;31.03;0;0
PSY2;2023;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;910110055;4780;69;4;;4;206;63;76;3;;8;147;51;14263;2885;;;55;7354;2086;11702;33;;;;595;;54944;556;51;;;1163;240;1;6;0;;1;19.43;0;;0;;0;0
PSY2;2023;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;135;96;3;;;105;83;98;3;;;124;118;15840;8994;129;;;7305;4186;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;910150010;CH FREDERIC HENRI MANHES;910014919;150;;;;;;;;;;;;;6554;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;920030269;2846;2;1;;;26;8;0;0;;;1;0;141427;481;59;;;851;765;6319;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2023;920000577;CH DE NANTERRE;920110020;3358;14;7;;;196;1;14;6;;;196;1;9854;566;673;;;4097;;466;;8;;;37;;21060;191;7;;;536;19;1;1;0;;0;;0;;0;;0;0
PSY2;2023;920000650;HOPITAL FOCH;920150059;129;;;;;;;;;;;;;2931;;;;;;;;;;;;;;;;;;;;;1;1;0;;0;;0;;0;;0;0
PSY2;2023;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;670;;;;;;;;;;;;;24253;;;;;;;6150;;;;;;;;;;;;;;0;;0;;1;5.5;0;;0;;0;0
PSY2;2023;920002177;CHS PUBLIC DE SANTE ERASME;920804465;7796;71;7;2;0;221;171;41;7;2;0;151;129;20509;2911;862;35;0;7754;6390;8983;484;0;0;0;650;186;121396;1332;62;2;0;1253;1117;1;0.83;0;;1;28.25;0;;0;;0;0
PSY2;2023;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;6381;42;5;;;64;126;42;5;;;64;126;7805;133;;;;149;38;16978;83;49;;;351;642;68706;1167;62;;;1134;486;0;;1;;0;;;;;;;
PSY2;2023;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;419;;;;;;;;;;;;;22161;;;;;;;2284;;;;;;;;;;;;;;0;;1;3.5;0;;0;;0;;0;0
PSY2;2023;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;5042;72;13;0;1;239;253;84;17;3;1;248;318;20632;3401;2735;0;82;8437;10824;4995;54;0;0;0;263;73;58891;515;329;0;0;1932;1844;1;2;1;3.73;0;;0;;0;;0;0
PSY2;2023;920030962;SAS HOLTEL DE L ESPERANCE;920030962;719;;;;;;;;;;;;;43452;;;;;;;4953;;;;;;;;;;;;;;0;;1;16.2;1;14;0;;0;;0;0
PSY2;2023;920031036;SAS CLINIQUE DU HAUT CLUZEAU;920031036;388;;;;;;;;;;;;;20364;;;;;;;4075;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;
PSY2;2023;920039674;SAS CLINIQUE DU DAUPHINE;920039674;1231;;;;;;;;;;;;;48732;;;;;;;812;;;;;;;;;;;;;;0;;1;12.3;0;;0;;0;;0;0
PSY2;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;900;2;;;;1;1;2;;;;2;1;;;;;;;;;;;;;;;2171;2;;;;2;1;1;1.4;0;;0;;0;;0;;0;0
PSY2;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;3788;34;;;;143;23;522;;;;2222;361;9323;1618;;;;2916;718;2158;22;;;;233;20;25890;480;;;;2122;336;1;1;1;0.2;1;4;0;;0;;0;0
PSY2;2023;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;3342;6;2;;;10;63;56;20;;;954;844;12811;180;154;;;1451;863;2101;10;7;;;83;25;21812;49;15;;;872;785;0;;1;28;0;;0;;0;;0;0
PSY2;2023;920120011;HIA PERCY;750821092;1672;;;;;;;;;;;;;5777;;;;;;;299;;;;;;;6052;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;1179;24;2;;;97;86;24;2;;;112;91;7572;1633;;;;3222;1965;4686;399;;;;191;140;16220;337;101;;;842;890;0;;0;;0;;0;;0;;0;0
PSY2;2023;920140027;CLINIQUE FSEF SCEAUX;750720575;1368;;;;;;;;;;;;;20191;;;;;;;5816;;;;;;;11637;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2023;920170024;CENTRE DENISE CROISSANT;940809452;210;;;;;;;;;;;;;;;;;;;;3800;;;;;;;1138;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;186;;;;;;;;;;;;;;;;;;;;17126;;;;;;;972;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;96;;;;;;;;;;;;;;;;;;;;8483;;;;;;;1687;;;;;;;0;;0;;1;30.24;0;;0;;0;0
PSY2;2023;920310026;CLINIQUE NEUROPSY LES PERVENCHES;920001070;359;;;;;;;;;;;;;21489;;;;;;;1696;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;920310034;CLINIQUE DU CHATEAU DE GARCHES;920001088;325;;;;;;;;;;;;;10102;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;920310059;CLINIQUE MEDICALE DE VILLE D AVRAY;920001104;579;;;;;;;;;;;;;15458;;;;;;;6534;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;920690278;HDJ LES LIERRES;920718186;41;0;0;0;0;0;0;0;0;0;0;0;0;4637;0;0;0;0;0;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2023;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;2396;0;0;10;0;0;0;0;0;10;0;0;0;2833;;;187;;;;7102;;;0;;;;35009;;;12;;;;0;;0;;1;44.53;0;;0;;0;0
PSY2;2023;930000336;CHI ROBERT BALLANGER;930110069;6500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;1
PSY2;2023;930000344;CHS DE VILLE EVRARD;930140025;29255;414;27;1;1;528;510;412;22;1;1;498;440;88947;19628;3694;0;84;27363;23081;34117;161;68;0;0;150;89;349682;2999;375;15;0;1651;1311;1;3.87;1;4.4;1;104.62;0;;0;;0;0
PSY2;2023;930001433;CMP DE SAINT DENIS;930110051;3172;;;;;;;;;;;;;0;;;;;;;1566;;;;;;;29922;;;;;;;1;0.63;0;;1;4.65;0;;0;;0;0
PSY2;2023;930004288;HDJ SALNEUVE;750720922;35;;;;;;;;;;;;;55;;;;;;;4679;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;644;;;;;11;2;;;;;1;2;36481;;;;;618;231;5312;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;930026661;CENTRE AMBULATOIRE LIVRY GARGAN INICEA;690051594;23;;;;;;;;;;;;;;;;;;;;521;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;2521;;;;;;;;;;;;;;;;;;;;857;;;;;;;15509;;;;;;;1;;0;;1;8.5;;;0;;0;0
PSY2;2023;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;315;;;;;;;;;;;;;;;;;;;;;;;;;;;1665;;;;;;;0;;0;;0;;;;0;;0;0
PSY2;2023;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;1358;14;;;;181;71;16;;;;200;74;60404;1297;;;;9097;4057;8001;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;930817465;HDJ CENTRE JEAN MACE;930712716;44;;;;;;;;;;;;;;;;;;;;6929;;;;;;;98;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940000573;CHI DE CRETEIL;940110018;4120;;;2;;;;;;2;;;;;;;;;;;5571;;;31;;;;64709;;;0;;;;;;;;;;0;;0;;0;0
PSY2;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;3;;;;;;
PSY2;2023;940000607;CHS FONDATION VALLEE;940140015;2522;1;;2;;;;1;;2;;;;11247;;;274;;;;9225;;;;;;;26457;7;;2;;;;;;;;;;0;;0;;0;0
PSY2;2023;940000615;CHS LES MURETS;940140023;5493;149;8;;;353;249;155;8;;;383;277;32995;;;;;;;10029;;;;;;;69006;51;1;;;81;31;0;;0;;;;;;0;;0;0
PSY2;2023;940000631;CH PAUL GUIRAUD;940140049;15840;237;38;;192;427;509;496;66;4;442;1140;1580;44498;24198;8377;;15448;16103;23160;31083;599;9;;345;63;417;149030;1254;141;;81;1920;1850;1;2;1;3;0;;1;148.14;1;41.05;1;0
PSY2;2023;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;5702;11;0;1;;81;56;11;0;1;;85;62;3301;603;;56;;1659;528;15040;;;;;;;113327;0;0;;;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2023;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;70;;;;;;;;;;;;;;;;;;;;1793;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;7694;102;;;;373;153;575;;;;1300;379;13828;4573;;;;7522;3801;5650;82;;;;110;;39832;501;;;;1073;278;1;20;0;;0;;0;;0;;0;0
PSY2;2023;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;259;;;;;;;;;;;;;6432;;;;;;;355;;;;;;;620;;;;;;;0;;1;29.45;0;;0;;0;;0;0
PSY2;2023;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;3358;5;1;;;19;25;14;5;;;105;89;9986;;;;;60;;1688;;;;;;;15158;14;5;;;102;89;1;0.5;0;;0;;0;;0;;0;0
PSY2;2023;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;1351;24;2;;;78;84;597;41;;;1386;1872;6850;820;428;;;2104;3027;1290;67;;;;15;335;16191;538;39;;;1276;1736;1;0.25;1;0.25;0;;0;;0;;0;0
PSY2;2023;940120017;HIA BEGIN;750821092;217;;;;;;;;;;;;;7710;;;;;;;342;;;;;;;7438;;;;;;;1;2;0;;0;;0;;0;;0;0
PSY2;2023;940170012;HDJ LIONEL VIDART FONDATION L BELLAN;750720609;117;;;;;;;;;;;;;;;;;;;;7527;;;;;;;634;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940170137;HDJ DE CHEVILLY LARUE;750721391;53;;;;;;;;;;;;;;;;;;;;7468;;;;;;;248;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;1287;;;;;;;;;;;;;46721;;;;;;;3956;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940310022;CLINIQUE JEANNE D ARC ST MANDE INICEA;940022163;889;;;;;;;;;;;;;35368;;;;;;;2354;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940715170;APSI;940715170;504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7752;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2023;940721400;UDSM FONTENAY SOUS BOIS;940721400;2771;;;;;;;;;;;;;7332;;;;;;;2412;;;;;;;45559;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;940807654;ASS CERPP BONNEUIL SUR MARNE;940807654;29;;;;;;;;;;;;;1458;;;;;;;3037;;;;;;;915;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;950000307;CH VICTOR DUPOUY;950110015;4405;24;5;1;1;97;8;41;5;1;2;125;8;5025;1148;304;161;44;4968;181;10144;;;;;;;47624;1;;;;13;;1;;0;;1;;0;;0;;0;0
PSY2;2023;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;5278;23;;7;;140;45;25;;7;;162;52;26432;1168;;;;5704;1174;7304;836;;;;280;90;4636;129;;27;;106;41;1;1.86;1;22.75;1;28.27;0;;0;;0;0
PSY2;2023;950000331;CH GENERAL DE GONESSE;950110049;5671;68;2;0;0;224;60;71;2;0;0;224;60;20032;3504;198;0;0;6209;1010;11912;0;0;0;0;186;96;49885;224;6;0;0;391;22;1;;0;;1;;0;;0;;0;0
PSY2;2023;950000364;CH NOVO SITE RENE DUBOS;950110080;238;33;2;1;0;170;36;34;2;1;0;195;37;3115;2517;211;1;0;9203;3281;;;;;;;;;;;;;;;1;3;0;;0;;0;;0;;0;0
PSY2;2023;950000398;CHS ROGER PREVOT DE MOISSELLES;950140012;880;14;6;;;22;56;14;6;;;22;56;40578;2160;1207;;;1411;1951;;;;;;;;;;;;;;;0;;1;;0;;;;;;;
PSY2;2023;950002568;CLINIQUE D ORGEMONT;920030269;2134;;1;;;5;2;;0;;;2;0;100416;;54;;;81;98;12650;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;950006908;MAISONS HOSPITALIERES DE CERGY;750719270;302;0;0;0;0;0;0;0;0;0;0;0;0;24792;0;0;0;0;0;0;6693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;0;;0;;0;0
PSY2;2023;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;128;;;;;;;;;;;;;12959;;;;;;;1078;;;;;;;39;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2023;950300301;CLINIQUE MEDICALE DU PARC ST OUEN;950000562;466;;;;;;;;;;;;;11630;;;;;;;2653;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;950310029;CENTRE PSYCHOTHERAPIE D OSNY - INICEA;950008938;357;;;;;;;;;;;;;24161;;;;;;;1362;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;950787119;HDJ CENTRE PSY LES VIGNOLLES;950802405;25;;;;;;;;;;;;;3096;;;;;;;;;;;;;;;;;;;;;0;;0;;1;10.35;0;;0;;0;0
PSY2;2023;950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS;950110080;365;27;4;0;0;89;28;27;4;0;0;100;29;15146;2749;619;0;0;4203;1158;373;;;;;109;;;;;;;;;;2;1;1.1;1;3.2;0;;0;;0;0
PSY2;2023;950805671;APPARTEMENT THERAPEUTIQUE GONESSE;950803387;6;;;;;;;;;;;;;2190;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0
PSY2;2023;970100111;LES NOUVELLES EAUX VIVES;970100343;31;;;;;;;;;;;;;1705;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;970100251;CLINIQUE DE L'ESPÉRANCE;970100467;239;;;;;;;;;;;;;12324;;;;;;;2254;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;85;16;;;;40;17;16;;;;40;17;2140;278;;;;1013;135;;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2023;970100475;EPSM DE LA GUADELOUPE;970100277;11724;88;19;;35;466;320;308;57;;60;1180;867;49719;4321;1227;;341;15325;9192;14386;12;;;196;17;1;100546;718;106;;459;2200;921;1;0.7;0;;1;5.94;0;;1;16.18;0;0
PSY2;2023;970200069;CENTRE HOSPITALIER MAURICE DESPINOY;970202180;766;34;9;1;44;500;53;35;9;1;55;664;63;70669;1358;1208;12;1312;18587;1706;7650;;;;;;;108358;154;0;0;0;602;7;0;;1;4.32;1;4.45;1;38.55;0;;0;0
PSY2;2023;970209714;CLINIQUE DE L'ANSE COLAS;970210225;475;;;;;;;;;;;;;17709;;;;;;;6075;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;1;;0;1
PSY2;2023;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;150;24;4;;12;156;48;28;4;;17;184;48;2690;1372;;;217;4368;1344;;;;;;;;;77;42;;;;;1;4.6;1;2;1;30.23;0;;0;;0;0
PSY2;2023;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;139;35;;;;;;35;;;;;;2668;70;;;;;;;;;;;;;;;;;;;;1;6;0;;0;;0;;0;;0;0
PSY2;2023;970400016;EPSMR-GRAND POURPIER (ST PAUL);970411005;23628;76;15;2;47;911;536;85;10;1;35;623;379;37589;3227;1379;15;1015;18541;10286;9923;50;111;1;;20;77;133120;124;30;;26;502;253;1;10.51;1;10.49;1;20.94;1;42.05;1;32.76;0;0
PSY2;2023;970400057;CHU SITE SUD (SAINT PIERRE);970408589;11996;96;59;12;11;474;79;;;;;;;15663;1954;386;2;68;9023;1453;9073;202;48;17;;834;31;76611;1071;357;32;39;2954;245;0;;1;;1;;0;;0;;0;0
PSY2;2023;970408753;CLINIQUE LES FLAMBOYANTS SUD;970408746;659;;;;;;;;;;;;;32813;;;;;;;10874;;;;;;;;;;;;;;0;;0;;1;46.25;0;;0;;0;0
PSY2;2023;970411054;CLINIQUE LES FLAMBOYANTS EST;970411047;136;;;;;;;;;;;;;6381;;;;;;;400;;;;;;;;;;;;;;0;;1;3.46;1;3.29;0;;0;;0;0
