BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2023;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;13;4745;83;1;2435;;;0;0;0;;;0;0;0;13;4745;83;1;2435;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;120004569;CH MILLAU;120004528;38;13870;2137;314;11233;24;8760;1583;113;5744;16;5840;562;156;1447;78;28470;4282;583;18424;6;756;;;1520;14;3748;2;0;;;22;4504;;;1520
MCO;2023;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;35;11851;1947;405;12145;5;1670;176;5;657;6;2130;294;96;764;46;15651;2417;506;13566;3;631;0;;342;3;720;2;0;0;;8;1351;0;;342
MCO;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;297;108178;19273;3359;100064;90;32775;5054;154;23981;36;16116;2546;99;10421;423;157069;26873;3612;134466;48;6447;;;22840;21;5548;9;2254;;;78;14249;;;22840
MCO;2023;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;37;13505;876;17;9272;;;0;0;0;;;0;0;0;37;13505;876;17;9272;15;2254;;;2;;0;;0;;;15;2254;;;2
MCO;2023;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;110;40156;7500;1550;33562;24;8230;1426;148;5736;19;6935;1495;63;5898;153;55321;10421;1761;45196;8;740;;;1348;10;2074;1;395;;;19;3209;;;1348
MCO;2023;130001225;HOPITAL DU PAYS SALONAIS;130782634;158;57670;11002;1207;56090;35;12775;1728;67;7973;22;8030;2066;403;7414;215;78475;14796;1677;71477;22;3076;;;4218;4;1281;2;0;;;28;4357;;;4218
MCO;2023;130001647;INSTITUT PAOLI CALMETTES;130784127;212;74769;9951;148;70046;65;23554;4857;61;17014;;;0;0;0;277;98323;14808;209;87060;6;2033;;;74107;20;7972;;0;;;26;10005;;;74107
MCO;2023;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;67;17846;4344;1761;15224;28;10220;1260;38;5492;20;7300;1496;354;4131;115;35366;7100;2153;24847;0;98;;;112;4;495;2;377;;;6;970;;;112
MCO;2023;130002827;CH JOSEPH IMBERT D'ARLES;130789274;146;51198;6705;1144;48896;23;8370;1445;45;6428;20;7300;1049;194;3551;189;66868;9199;1383;58875;0;345;;;2756;6;4049;;0;;;6;4394;;;2756
MCO;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;152;55940;11404;2150;45466;42;14784;2608;63;11802;32;11680;2646;155;9032;226;82404;16658;2368;66300;16;3826;;;21829;23;1667;1;1499;;;40;6992;;;21829
MCO;2023;130008253;CLINIQUE DE VITROLLES;130001084;0;0;22;22;0;20;5860;1061;150;2443;30;9855;984;32;3682;50;15715;2067;204;6125;;0;;;286;27;5504;;0;;;27;5504;;;286
MCO;2023;130034002;DIAVERUM PROVENCE SALON;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10125;;0;;0;;;;0;;;10125
MCO;2023;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7898;;0;;0;;;;0;;;7898
MCO;2023;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;8370;;0;;0;;;;0;;;8370
MCO;2023;130034531;DIAVERUM PROVENCE ARLES SITE CH;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;23155;;0;;0;;;;0;;;23155
MCO;2023;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;26314;;0;;0;;;;0;;;26314
MCO;2023;130041767;EUROMED CARDIO;130041262;48;15405;3540;546;9999;;;0;0;0;;;0;0;0;48;15405;3540;546;9999;;0;;;62;;0;;0;;;;0;;;62
MCO;2023;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;42;15330;3305;53;8069;;;0;0;0;;;0;0;0;42;15330;3305;53;8069;2;226;;;0;;0;;0;;;2;226;;;0
MCO;2023;130043664;HOPITAL EUROPEEN;130002157;253;76042;11178;2248;68382;95;31099;6479;227;23889;;;0;0;0;348;107141;17657;2475;92271;43;14861;;;14090;49;13125;;0;;;92;27986;;;14090
MCO;2023;130044753;CLINIQUE MONTICELLI VELODROME;130810336;;;0;0;0;21;4893;14584;14550;36;;;0;0;0;21;4893;14584;14550;36;;0;;;0;36;1024;;0;;;36;1024;;;0
MCO;2023;130045263;VILLA IZOI;130007487;14;5124;219;93;5103;;;0;0;0;;;0;0;0;14;5124;219;93;5103;;0;;;6;;0;;0;;;;0;;;6
MCO;2023;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;5;1825;31;3;184;30;10530;1455;33;5862;0;0;0;0;0;35;12355;1486;36;6046;8;309;;;315;18;5191;0;0;0;0;26;5500;0;0;315
MCO;2023;130780521;APHM HOPITAL NORD;130786049;449;147940;25995;4564;123903;202;73464;9087;62;57039;55;20022;3948;146;18636;706;241426;39030;4772;199578;41;6981;;;26173;32;7749;14;2113;;;87;16843;;;26173
MCO;2023;130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;220020739;50;18250;905;12;13169;;;0;0;0;;;0;0;0;50;18250;905;12;13169;8;299;;;64;;0;;0;;;8;299;;;64
MCO;2023;130781370;CLINIQUE JEANNE D'ARC;130000532;6;1464;416;1;706;;;0;0;0;;;0;0;0;6;1464;416;1;706;0;1;;;0;;0;;0;;;0;1;;;0
MCO;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;115;41975;6803;105;30957;90;32850;3527;78;12795;0;;0;0;0;205;74825;10330;183;43752;14;2836;;;4547;41;9488;;0;;;55;12324;;;4547
MCO;2023;130781867;CLINIQUE DE LA CIOTAT;130000813;;;0;0;0;37;13505;1356;94;2734;;;0;0;0;37;13505;1356;94;2734;;0;;;4747;27;7531;;0;;;27;7531;;;4747
MCO;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;28;10220;1526;142;6628;;;0;0;0;;;0;0;0;28;10220;1526;142;6628;10;139;;;151;30;344;;0;;;40;483;;;151
MCO;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;64;23360;4004;785;17546;64;23360;2338;577;7767;0;0;0;0;0;128;46720;6342;1362;25313;10;187;0;0;20;32;6448;0;0;;;42;6635;0;0;20
MCO;2023;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;6;2028;4016;3503;1313;22;7436;1183;168;2467;;;0;0;0;28;9464;5199;3671;3780;36;5819;;;267;0;0;;0;;;36;5819;;;267
MCO;2023;130782675;CLINIQUE VIGNOLI;130001233;;;0;0;0;19;6935;940;14;2907;;;0;0;0;19;6935;940;14;2907;;0;;;42;41;8563;;0;;;41;8563;;;42
MCO;2023;130783152;CLINIQUE SAINTE ELISABETH;130001365;26;8048;631;4;8048;0;0;0;0;0;0;0;0;0;0;26;8048;631;4;8048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;198;69929;10956;186;77614;146;51145;3568;48;14304;71;25915;4908;170;23390;415;146989;19432;404;115308;108;6239;;;40845;25;2745;18;3841;;;151;12825;;;40845
MCO;2023;130783293;APHM HOPITAL LA TIMONE;130786049;628;215416;35734;5800;188914;298;107919;10688;121;70260;;;0;0;0;926;323335;46422;5921;259174;105;18395;;;39032;29;1765;;0;;;134;20160;;;39032
MCO;2023;130783327;CLINIQUE BOUCHARD;130001415;68;24820;6909;2344;15840;42;15330;2279;143;4685;38;13870;2130;310;8288;148;54020;11318;2797;28813;;0;;;20724;50;12041;;0;;;50;12041;;;20724
MCO;2023;130783665;CLINIQUE DE BONNEVEINE;130043722;28;10220;1706;6;6999;20;7300;454;3;1052;0;0;0;0;0;48;17520;2160;9;8051;12;3216;0;0;866;18;5837;1;54;;;31;9107;0;0;866
MCO;2023;130783723;CLINIQUE JUGE;130001456;0;;91;91;0;57;17955;3706;800;6321;;;0;0;0;57;17955;3797;891;6321;;0;;;15;53;18751;;0;;;53;18751;;;15
MCO;2023;130784051;HOPITAL PRIVE CLAIRVAL;130037823;130;47450;5566;99;33659;170;62050;7806;42;37824;0;0;1;1;0;300;109500;13373;142;71483;80;515;;;13160;18;6929;0;0;;;98;7444;;;13160
MCO;2023;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;49;16770;1370;3;14049;32;11318;1391;11;5116;;;0;0;0;81;28088;2761;14;19165;51;8344;;;8972;6;598;;0;;;57;8942;;;8972
MCO;2023;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;2;;;49197;;0;;0;;;0;2;;;49197
MCO;2023;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;87;31755;5038;73;31596;67;24455;2319;161;7977;55;20075;5166;1520;13626;209;76285;12523;1754;53199;;1;;;6216;38;16367;;0;;;38;16368;;;6216
MCO;2023;130784903;CLINIQUE LA PHOCEANNE;130002041;43;15695;1541;5;12048;2;730;0;0;0;;;0;0;0;45;16425;1541;5;12048;;0;;;0;8;4057;;0;;;8;4057;;;0
MCO;2023;130785389;CLINIQUE CHANTECLER;130002173;0;0;0;0;0;57;18900;1851;2;4844;0;0;0;0;0;57;18900;1851;2;4844;0;0;0;0;117;35;9643;0;0;0;0;35;9643;0;0;117
MCO;2023;130785652;HOPITAL SAINT JOSEPH;130014228;385;140525;23369;2539;119587;159;58035;8922;155;43963;72;26280;5954;109;21530;616;224840;38245;2803;185080;57;4704;;;13125;85;17741;;0;;;142;22445;;;13125
MCO;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;60;21900;4304;244;30519;122;44530;9668;0;29793;;;17;4;31;182;66430;13989;248;60343;;9843;;;12051;41;17810;;0;;;41;27653;;;12051
MCO;2023;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;6;2190;430;19;2172;20;7300;479;45;874;62;22630;2862;10;12521;88;32120;3771;74;15567;2;381;;;0;4;890;;0;;;6;1271;;;0
MCO;2023;130786742;HIA LAVERAN;750821092;86;31390;5108;458;23967;36;13140;2086;36;9131;0;0;0;0;0;122;44530;7194;494;33098;5;814;0;0;363;14;2254;0;0;0;0;19;3068;0;0;363
MCO;2023;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;32;11680;966;1;7294;;;0;0;0;;;0;0;0;32;11680;966;1;7294;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;131;46341;6724;528;36404;85;30180;5625;550;18752;;;0;0;0;216;76521;12349;1078;55156;45;6949;;;5752;13;2113;;0;;;58;9062;;;5752
MCO;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;43;15695;736;9;11333;;;0;0;0;;;0;0;0;43;15695;736;9;11333;5;894;;;2;;0;;0;;;5;894;;;2
MCO;2023;130809809;CTRE D'HEMODIALYSE DE PROVENCE AUBAGNE;130007156;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;23399;;0;;0;;;;0;;;23399
MCO;2023;130810740;CLINIQUE AXIUM;130007362;47;17155;1498;78;9242;62;22630;3904;59;10199;;;0;0;0;109;39785;5402;137;19441;4;1692;;;667;40;28061;;0;;;44;29753;;;667
MCO;2023;130811102;LA MAISON;130007487;24;8760;704;372;8208;;;0;0;0;;;0;0;0;24;8760;704;372;8208;5;0;;;0;;0;;0;;;5;0;;;0
MCO;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;225;71834;12014;3156;54216;34;12280;1950;169;9570;25;9855;1858;202;6913;284;93969;15822;3527;70699;13;2170;;;12425;10;2023;;0;;;23;4193;;;12425
MCO;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;685;246035;37308;7448;203039;293;102157;16796;1902;80114;82;29930;4887;231;22473;1060;378122;58991;9581;305626;108;16788;;;43384;57;10057;2;365;;;167;27210;;;43384
MCO;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;66;23760;5330;1567;25135;15;4335;850;22;2309;0;0;0;0;0;81;28095;6180;1589;27444;2;1136;0;0;31;8;1455;;0;;;10;2591;0;0;31
MCO;2023;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;4;1460;28;0;132;50;18250;994;34;2380;;;0;0;0;54;19710;1022;34;2512;;0;;;74;34;5646;;0;;;34;5646;;;74
MCO;2023;140000340;CENTRE SSR BETHARRAM HEROUVILLE;140025800;14;5110;190;13;3730;;;0;0;0;;;0;0;0;14;5110;190;13;3730;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;63;22265;3462;478;21867;;;0;0;0;;;0;0;0;63;22265;3462;478;21867;4;836;0;0;724;;0;;0;;;4;836;0;0;724
MCO;2023;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;93;31017;3501;54;24863;27;9855;2200;75;6311;;;0;0;0;120;40872;5701;129;31174;14;2599;;;73873;15;3688;;0;;;29;6287;;;73873
MCO;2023;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;52;18980;2242;711;15704;;;0;0;0;;;0;0;0;52;18980;2242;711;15704;10;1434;;;224;29;5894;;0;;;39;7328;;;224
MCO;2023;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;25;9125;659;2;10414;;;0;0;0;;;0;0;0;25;9125;659;2;10414;6;475;;;0;;0;;0;;;6;475;;;0
MCO;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;30;10950;3775;724;16529;90;32850;6247;20;16826;34;12410;1722;205;6585;154;56210;11744;949;39940;15;4569;;;9038;60;16178;;0;;;75;20747;;;9038
MCO;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;82;29930;6424;273;21440;110;40150;9427;522;29441;;;0;0;0;192;70080;15851;795;50881;15;1518;0;;14068;80;25282;;0;;;95;26800;0;;14068
MCO;2023;140018730;POLYCLINIQUE DE LISIEUX;140000415;4;1460;62;16;238;34;12410;2374;283;5685;;;0;0;0;38;13870;2436;299;5923;;0;;;109;20;5880;;0;;;20;5880;;;109
MCO;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;102;36318;6291;1501;32468;29;10585;1620;160;7864;16;5840;623;47;2114;147;52743;8534;1708;42446;5;803;;;2564;10;3479;;33;;;15;4315;;;2564
MCO;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;76;27740;3780;969;23319;;;0;0;0;;;0;0;0;76;27740;3780;969;23319;;0;;;16;;0;;0;;;;0;;;16
MCO;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;6;2190;55;0;352;26;9490;2047;240;4602;;;0;0;0;32;11680;2102;240;4954;;0;;;98;7;3858;;0;;;7;3858;;;98
MCO;2023;140030891;UNITE RADIOTHERAPIE EXTERNE CFB;140000639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;5190;;0;;0;;;;0;;;5190
MCO;2023;150000024;CH DE CONDAT EN FENIERS;150780047;15;5490;98;3;1992;0;;0;0;0;0;;0;0;0;15;5490;98;3;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;150000032;CH DE SAINT-FLOUR;150780088;71;25880;1663;87;17344;15;5475;764;54;3848;15;5475;456;166;1101;101;36830;2883;307;22293;5;520;0;0;766;4;295;0;0;0;0;9;815;0;0;766
MCO;2023;150000040;CH HENRI MONDOR;150780096;209;75301;9423;1700;56148;54;18903;3188;168;12870;18;6570;1314;288;4333;281;100774;13925;2156;73351;28;2244;;;5718;12;3098;;0;;;40;5342;;;5718
MCO;2023;150000164;CH DE MAURIAC;150780468;34;12444;2062;459;12055;;;0;0;0;;;0;0;0;34;12444;2062;459;12055;;0;;;28;;0;;0;;;;0;;;28
MCO;2023;150000180;CH DE MURAT;150780500;25;9125;359;6;5978;0;;0;0;0;0;;0;0;0;25;9125;359;6;5978;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;150780120;CLINIQUE DU HAUT CANTAL;150000065;10;3660;343;1;856;0;0;0;0;0;0;0;0;0;0;10;3660;343;1;856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;66;24090;1817;2;16708;40;14600;3004;151;8401;;;0;0;0;106;38690;4821;153;25109;4;1049;;;14769;10;7432;;0;;;14;8481;;;14769
MCO;2023;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;8;2920;106;0;557;42;11276;1910;0;5163;;;0;0;0;50;14196;2016;0;5720;;0;;;2;32;7586;;0;;;32;7586;;;2
MCO;2023;160000188;CH DE LA ROCHEFOUCAULD;160000121;12;4380;365;2;3767;;;0;0;0;;;0;0;0;12;4380;365;2;3767;3;176;0;0;10;;0;;0;;;3;176;0;0;10
MCO;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;269;89636;16051;3279;70065;70;25292;4330;114;20995;25;9125;1815;106;7108;364;124053;22196;3499;98168;30;2351;3;5;25891;19;3828;;0;;;49;6179;3;5;25891
MCO;2023;160000279;POLYCLINIQUE DE GRAND COGNAC;160000212;;;0;0;0;43;15695;1391;150;4573;;;0;0;0;43;15695;1391;150;4573;;0;;;0;25;5167;;0;;;25;5167;;;0
MCO;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;53;19345;2298;258;14681;;;0;0;0;;;0;0;0;53;19345;2298;258;14681;6;384;;;0;;0;;0;;;6;384;;;0
MCO;2023;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;27;9855;2581;978;8639;;;0;0;0;;;0;0;0;27;9855;2581;978;8639;2;210;;;38;;0;;0;;;2;210;;;38
MCO;2023;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;29;10220;2387;833;7096;;;0;0;0;;;0;0;0;29;10220;2387;833;7096;2;11;;;39;;0;;0;;;2;11;;;39
MCO;2023;160000360;CH DE CHATEAUNEUF;160014411;10;3608;142;3;2175;;;0;0;0;;;0;0;0;10;3608;142;3;2175;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;160013207;CENTRE CLINICAL SA;160001632;33;10328;2379;79;8666;60;19248;3451;57;8425;20;7280;1016;0;3745;113;36856;6846;136;20836;13;5774;;;5845;51;11360;4;295;;;68;17429;;;5845
MCO;2023;160015368;HOPITAUX DU GRAND COGNAC;160014411;65;24376;5143;1585;22902;;;0;0;0;15;5475;826;138;2839;80;29851;5969;1723;25741;10;825;;;1948;;0;0;1;;;10;826;;;1948
MCO;2023;160017240;CH CAMILLE CLAUDEL - SITE JEAN DOUCET;160000501;15;5130;214;4;2720;0;;0;0;0;0;;0;0;0;15;5130;214;4;2720;0;0;;;0;0;0;0;0;;;0;0;;;0
MCO;2023;170000038;CENTRE HOSPITALIER JONZAC;170780050;65;23725;3000;237;20632;19;6935;1009;38;5454;;;0;0;0;84;30660;4009;275;26086;4;868;;;927;7;2312;;0;;;11;3180;;;927
MCO;2023;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;11;4015;46;1;920;0;0;0;0;0;0;0;0;0;0;11;4015;46;1;920;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
MCO;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;430;147712;18116;896;124731;104;37960;6650;197;33099;42;15330;3093;94;11847;576;201002;27859;1187;169677;42;6610;;;39940;30;7402;2;991;;;74;15003;;;39940
MCO;2023;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;30;10610;1888;240;12921;10;2050;813;40;1415;;;0;0;0;40;12660;2701;280;14336;;0;;;172;12;1938;;0;;;12;1938;;;172
MCO;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;228;96057;11470;975;69478;55;18567;3494;152;16551;24;8040;1605;75;6610;307;122664;16569;1202;92639;8;818;2;86;48018;11;4203;;0;;;19;5021;2;86;48018
MCO;2023;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;3;1095;15;0;298;;;0;0;0;;;0;0;0;3;1095;15;0;298;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;104;35466;3626;91;30818;;;0;0;0;;;0;0;0;104;35466;3626;91;30818;10;446;;;4827;;0;;0;;;10;446;;;4827
MCO;2023;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;176;58982;8701;816;54570;40;13570;2743;392;10478;23;8395;1645;107;5862;239;80947;13089;1315;70910;27;2181;;;4273;12;3993;0;0;;;39;6174;;;4273
MCO;2023;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;10;3650;240;1;3486;;;0;0;0;;;0;0;0;10;3650;240;1;3486;1;26;;;0;;0;;0;;;1;26;;;0
MCO;2023;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;8;2920;992;606;2343;79;12129;3098;148;9777;0;0;0;0;0;87;15049;4090;754;12120;;0;;;380;38;9416;;0;;;38;9416;;;380
MCO;2023;170780621;POLYCLINIQUE SAINT GEORGES;170000285;;;0;0;0;35;12775;1523;144;5036;;;0;0;0;35;12775;1523;144;5036;;0;;;0;21;3586;;0;;;21;3586;;;0
MCO;2023;170780647;CLINIQUE RICHELIEU - SAINTES;170000301;;;0;0;0;17;6205;1186;110;2146;;;0;0;0;17;6205;1186;110;2146;;0;;;3;26;7341;;0;;;26;7341;;;3
MCO;2023;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;6;2190;288;3;1509;57;20805;6181;167;14090;;;0;0;0;63;22995;6469;170;15599;9;1006;;;185;63;28793;2;416;;;74;30215;;;185
MCO;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;332;99896;14457;1465;98337;66;23477;2883;103;18683;36;12000;1671;108;6020;434;135373;19011;1676;123040;33;363;;;19936;18;5254;5;631;;;56;6248;;;19936
MCO;2023;180000200;CH DE VIERZON;180000051;83;30295;4598;629;25139;17;6205;950;37;3785;15;5475;558;38;1983;115;41975;6106;704;30907;1;189;;;1706;12;1560;3;239;;;16;1988;;;1706
MCO;2023;180000283;CH SAINT AMAND-MONTROND;180000069;85;27980;3980;676;28603;;;0;0;0;15;5475;389;56;1527;100;33455;4369;732;30130;;43;;;0;;0;;66;;;;109;;;0
MCO;2023;180000358;CLINIQUE DES GRAINETIERES;180000739;3;1014;26;0;221;15;5070;617;0;2768;;;0;0;0;18;6084;643;0;2989;;0;;;18;17;2085;;0;;;17;2085;;;18
MCO;2023;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;44;16060;916;20;14097;54;19710;3563;81;8778;18;6570;637;21;2261;116;42340;5116;122;25136;4;1;;;9307;58;11986;;0;;;62;11987;;;9307
MCO;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;321;111537;15417;1029;94896;63;22994;3927;200;18894;31;11314;1881;140;6638;415;145845;21225;1369;120428;28;2393;;;49554;13;5525;0;345;;;41;8263;;;49554
MCO;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;143;52195;6225;242;45510;28;10222;1522;119;8043;18;6570;1201;188;3808;189;68987;8948;549;57361;8;1220;;;819;8;1898;;0;;;16;3118;;;819
MCO;2023;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;15;5475;243;3;3569;;;0;0;0;;;0;0;0;15;5475;243;3;3569;1;4;;;1;;0;;0;;;1;4;;;1
MCO;2023;190000091;CENTRE HOSPITALIER D'USSEL;190000075;65;22141;3123;251;20475;19;6767;907;49;4510;11;4015;376;111;977;95;32923;4406;411;25962;4;817;;;708;4;954;1;64;;;9;1835;;;708
MCO;2023;190000224;CLINIQUE LES CEDRES BRIVE;190000901;25;9125;1226;0;5937;67;24455;3950;163;12579;;;0;0;0;92;33580;5176;163;18516;;963;;;449;49;10993;;0;;;49;11956;;;449
MCO;2023;190013219;CH DUBOIS - SITE CH COEUR CORREZE;190000042;4;1460;107;9;919;;;0;0;0;;;0;0;0;4;1460;107;9;919;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;190013482;CH BRIVE - SAINT GERMAIN;190000042;0;0;0;0;0;18;6540;1166;125;2953;0;0;0;0;0;18;6540;1166;125;2953;0;0;0;0;267;20;3310;0;0;0;0;20;3310;0;0;267
MCO;2023;210011847;POLYCLINIQUE DU PARC DREVON;210011839;18;6570;827;13;5209;17;3060;1345;303;1311;0;0;0;0;0;35;9630;2172;316;6520;0;0;;;7272;40;9695;0;0;;;40;9695;;;7272
MCO;2023;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;78;27078;8801;2217;15605;91;31025;7491;169;19687;25;9125;1255;12;4737;194;67228;17547;2398;40029;6;2627;;;367;71;22417;;0;;;77;25044;;;367
MCO;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;58;21170;2419;26;10065;35;12775;3035;110;7801;;;0;0;0;93;33945;5454;136;17866;5;14;;;20571;40;8988;;0;;;45;9002;;;20571
MCO;2023;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;60;21900;1637;14;22072;0;0;0;0;0;0;0;0;0;0;60;21900;1637;14;22072;10;1209;0;0;128;0;0;0;0;0;0;10;1209;0;0;128
MCO;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;728;249383;33039;3266;202888;244;85255;12764;693;64538;64;23360;5768;312;24182;1036;357998;51571;4271;291608;164;22383;;;47897;49;13577;10;2513;;;223;38473;;;47897
MCO;2023;210987574;CH ARNAY LE DUC;210012175;8;2920;119;0;2208;;;0;0;0;;;0;0;0;8;2920;119;0;2208;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;8;2920;111;1;1700;0;0;0;0;0;0;0;0;0;0;8;2920;111;1;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;210987632;CH LA CHARTREUSE DIJON;210780607;18;6570;636;4;5763;;;0;0;0;;;0;0;0;18;6570;636;4;5763;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;10;3650;163;3;2749;;;0;0;0;;;0;0;0;10;3650;163;3;2749;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;106;38680;6241;1679;33458;30;10406;1593;133;7363;23;8395;1119;121;3255;159;57481;8953;1933;44076;8;369;;;1754;10;2981;;0;;;18;3350;;;1754
MCO;2023;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;46;16790;2265;1008;10546;;;0;0;0;;;0;0;0;46;16790;2265;1008;10546;2;54;;;40;;0;1;26;;;3;80;;;40
MCO;2023;210987673;CH HCO SITE DE MONTBARD;210012142;17;6205;430;1;4267;;;0;0;0;;;0;0;0;17;6205;430;1;4267;2;256;;;44;;0;;0;;;2;256;;;44
