FI;PERSO;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_PC;ETP_PC_EXT;ETP_PC_PA_EXT;ETP_PA;ETP_PA_EXT;ETP_AUTRES;BOR;AN;RS;FI_EJ;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETPSAL_TOT_PUBLIC;EFFSAL;ETPSAL;EFFLIB;cf_at;cf_au
010780203;M1030;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;2;2;;1;;;;;;5;;
010780203;M1040;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;1;2;1;;;;;;4;;
010780203;M1070;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;1;;;;;;;1;;
010780203;M1090;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;2;;;;;;;;2;;
010780203;M1140;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;1;1;1;;;;0.06;0.45;;2;0.51;1;;
010780203;M1180;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;1;;;;;;;;;1;;
010780203;M1320;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;2;3;;;;;1.29;0.77;;5;2.06;;;
010780203;M1340;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;11;1;;;;;;;;12;;
010780203;M2020;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;2;1;;;;;;3;;
010780203;M2030;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;2;1;;;;;;;;3;;
010780203;M2040;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;1;;;;;;;1;;
010780203;M2050;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;1;;2;1;;;0.21;;;1;0.21;3;;
010780203;M2070;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;;2;;;;;;2;;
010780203;M2080;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;2;;;;;;;2;;
010780203;M2100;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;3;;;;;;;3;;
010780203;M2120;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;1;2;;;;;;3;;
010780203;M2130;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;;;;;;2;;;;;;;2;;
010780203;M3050;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;;1;1;2;;;;;0.03;1.84;;4;1.87;;;
010780203;M9999;;;;;;;;;;;Q20;2023;HOPITAL PRIVE D'AMBERIEU;010010718;1;2;5;6;19;8;14;7;2.17;3.98;;14;6.15;48;;
010780278;M1010;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION MANGINI;010783009;2;2;1;1;;;;;2.48;2.6;;6;5.08;;;
010780278;M1180;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION MANGINI;010783009;;2;;;;;;;;2;;2;2;;;
010780278;M3050;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION MANGINI;010783009;;;;1;;;;;0.45;1.51;;1;1.96;;;
010780278;M9999;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION MANGINI;010783009;2;4;1;2;;;;;2.93;6.11;;9;9.04;;;
010780294;M1110;;;;;;;;;;;Q20;2023;NEPHROCARE CH BELLEY;690000278;;;;;1;;;;;;;;;1;;
010780294;M3040;;;;;;;;;;;Q20;2023;NEPHROCARE CH BELLEY;690000278;;0;;;;;;;0.08;;;0;0.08;;;
010780294;M3050;;;;;;;;;;;Q20;2023;NEPHROCARE CH BELLEY;690000278;;0;;;;;;;;0.25;;0;0.25;;;
010780294;M9999;;;;;;;;;;;Q20;2023;NEPHROCARE CH BELLEY;690000278;;0;;;1;;;;0.08;0.25;;0;0.33;1;;
010780476;M1010;;;;;;;;;;;Q20;2023;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;;;;;;;;;0.48;0.02;;;0.5;;;
010780476;M1140;;;;;;;;;;;Q20;2023;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;2;;;;;;;;0.87;0.02;;2;0.89;;;
010780476;M3020;;;;;;;;;;;Q20;2023;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;3;;;;;;;;2.92;0.53;;3;3.45;;;
010780476;M9999;;;;;;;;;;;Q20;2023;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;5;;;;;;;;4.27;0.57;;5;4.84;;;
010780492;M1140;;;;;;;;;;;Q20;2023;CRF ROMANS-FERRARI;360000707;;;;1;;;;;;0.6;;1;0.6;;;
010780492;M1180;;;;;;;;;;;Q20;2023;CRF ROMANS-FERRARI;360000707;1;3;;3;;;;;1;4.44;;7;5.44;;;
010780492;M3020;;;;;;;;;;;Q20;2023;CRF ROMANS-FERRARI;360000707;;;;1;;;;;;0.2;;1;0.2;;;
010780492;M3050;;;;;;;;;;;Q20;2023;CRF ROMANS-FERRARI;360000707;;;;1;;;;;;0.97;;1;0.97;;;
010780492;M9999;;;;;;;;;;;Q20;2023;CRF ROMANS-FERRARI;360000707;1;3;;6;;;;;1;6.21;;10;7.21;;;
010780799;M1010;;;;;;;;;;;Q20;2023;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;;;1;2;;;;;0.15;1.1;;3;1.25;;;
010780799;M3050;;;;;;;;;;;Q20;2023;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;;;;1;;;;;;0.3;;1;0.3;;;
010780799;M9999;;;;;;;;;;;Q20;2023;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;;;1;3;;;;;0.15;1.4;;4;1.55;;;
010789576;M1320;;;;;;;;;;;Q20;2023;USLD;010780096;;1;;;;;;;;1;;1;1;;;
010789576;M9999;;1;;;;;;;;0;Q20;2023;USLD;010780096;;1;;;;;;;;1;1;1;1;;;
010789717;M1010;;;;;;;;;;;Q20;2023;USLD CH D'OYONNAX;010008407;1;0;0;0;0;0;0;0;0.92;0;;1;0.92;0;;
010789717;M3050;;;;;;;;;;;Q20;2023;USLD CH D'OYONNAX;010008407;0;1;0;0;0;0;0;0;0;0.1;;1;0.1;0;;
010789717;M9999;0;0.12;0;0;0;0;0.9;0;0;0;Q20;2023;USLD CH D'OYONNAX;010008407;1;1;0;0;0;0;0;0;0.92;0.1;1.02;2;1.02;0;;
020000089;M1010;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;6;;;;;;3;;;6;3;;;
020000089;M1090;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;1;;;;;;0.1;;;1;0.1;;;
020000089;M1160;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;1;;;;;;0.1;;;1;0.1;;;
020000089;M1190;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;1;;;;;;0.1;;;1;0.1;;;
020000089;M1320;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;;1;;;;;;0.6;;1;0.6;;;
020000089;M3040;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;1;;;;;;0.1;;;1;0.1;;;
020000089;M3050;;;;;;;;;;;Q20;2023;CH GUISE;020000022;1;;1;;;;;;1.6;;;2;1.6;;;
020000089;M3060;;;;;;;;;;;Q20;2023;CH GUISE;020000022;;;1;;;;;;0.1;;;1;0.1;;;
020000089;M9999;;1;;;1.2;1.2;1.2;;0.2;0.9;Q20;2023;CH GUISE;020000022;1;;12;1;;;;;5.1;0.6;5.7;14;5.7;;;
020000097;M1010;;;;;;;;;;;Q20;2023;CH LA FÈRE;020000048;1;2;;;;;;;1;2;;3;3;;;
020000097;M1320;;;;;;;;;;;Q20;2023;CH LA FÈRE;020000048;2;;;;;;;;1.5;;;2;1.5;;;
020000097;M3020;;;;;;;;;;;Q20;2023;CH LA FÈRE;020000048;1;;;;;;;;1;;;1;1;;;
020000097;M3040;;;;;;;;;;;Q20;2023;CH LA FÈRE;020000048;;;1;;;;;;0.4;;;1;0.4;;;
020000097;M3050;;;;;;;;;;;Q20;2023;CH LA FÈRE;020000048;1;;;;;;;;1.01;0.07;;1;1.08;;;
020000097;M9999;;5.5;;;0.4;0.08;;;1;0;Q20;2023;CH LA FÈRE;020000048;5;2;1;;;;;;4.91;2.07;6.98;8;6.98;;;
020000105;M1010;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;1;;2;;;;;;1.68;;;3;1.68;;;
020000105;M1040;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;1;;;;;;0.18;;;1;0.18;;;
020000105;M1110;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;;;;;1;;;;;;;1;;
020000105;M1190;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;2;;;;;;0.15;;;2;0.15;;;
020000105;M3040;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;;;;;1;;;;;;;1;;
020000105;M3050;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;;;;;;1;;;;;;1;;
020000105;M3060;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;;;;;;1;;;;;;1;;
020000105;M3070;;;;;;;;;;;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;;;1;;;;1;;0.12;;;1;0.12;1;;
020000105;M9999;;;;;1.78;;;;0.35;0;Q20;2023;CH LE NOUVION-EN-THIÉRACHE;020000055;1;;6;;;;3;2;2.13;;2.13;7;2.13;5;;
020000162;M1010;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;2;0;0;0;;;;;2;0;;2;2;;;
020000162;M1020;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;2;0;0;;;;;0.83;2;;2;2.83;;;
020000162;M1030;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;6;1;1;3;;;;;5.55;3.85;;11;9.4;;;
020000162;M1031;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;5;1;3;1;;;;;4.48;1.18;;10;5.66;;;
020000162;M1040;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;8;1;0;1;;;;;8.53;1.8;;10;10.33;;;
020000162;M1050;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;1;0;2;;;;;1;1.42;;4;2.42;;;
020000162;M1070;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;2;2;0;1;;;;;2;2.73;;5;4.73;;;
020000162;M1090;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;2;0;0;;;;;1;2;;3;3;;;
020000162;M1100;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;2;0;0;;;;;0.75;1.17;;2;1.92;;;
020000162;M1110;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;6;2;0;0;;;;;6;2;;8;8;;;
020000162;M1120;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;6;1;4;0;;;;;6.28;1;;11;7.28;;;
020000162;M1130;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;1;0;2;;;;;1;1.2;;4;2.2;;;
020000162;M1140;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;3;10;1;7;;;;;2.38;13.75;;21;16.13;;;
020000162;M1150;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;2;3;3;0;;;;;3.4;3;;8;6.4;;;
020000162;M1160;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;8;1;5;4;;;;;7.09;2.6;;18;9.69;;;
020000162;M1170;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;1;1;0;;;;;1.2;1;;3;2.2;;;
020000162;M1180;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;2;0;1;;;;;0;2.4;;3;2.4;;;
020000162;M1190;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;1;0;1;;;;;0;1.8;;2;1.8;;;
020000162;M1200;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;4;4;1;1;;;;;3.57;4.1;;10;7.67;;;
020000162;M1320;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;5;5;1;2;;;;;5.68;6.13;;13;11.81;;;
020000162;M1330;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;2;4;0;0;;;;;2;4;;6;6;;;
020000162;M1340;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;8;7;3;1;;;;;7.4;6.86;;19;14.26;;;
020000162;M2030;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;6;1;3;0;;;;;6.75;1;;10;7.75;;;
020000162;M2040;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;2;0;0;;;;;0.2;2;;2;2.2;;;
020000162;M2050;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;6;3;1;3;;;;;6.85;3.78;;13;10.63;;;
020000162;M2070;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;1;;;;;;;1.73;0.55;;2;2.28;;;
020000162;M2080;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;1;;;;;;;1;1;;2;2;;;
020000162;M2100;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;3;0;;;;;;;2.92;0;;3;2.92;;;
020000162;M2120;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;3;0;1;0;;;;;3.2;0;;4;3.2;;;
020000162;M2130;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;3;1;1;0;;;;;3.4;1;;5;4.4;;;
020000162;M3011;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;1;3;0;0;;;;;0.17;2.08;;4;2.25;;;
020000162;M3040;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;1;1;1;;;;;1.22;0.48;;3;1.7;;;
020000162;M3050;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;6;5;0;1;;;;;4.75;5.63;;12;10.38;;;
020000162;M3060;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;0;1;0;;;;;0.11;0;;1;0.11;;;
020000162;M3070;;;;;;;;;;;Q20;2023;CH SAINT-QUENTIN;020000063;0;0;0;1;;;;;0;0.8;;1;0.8;;;
020000162;M9999;0;92.9;7.33;0;41.17;0;12.65;12.67;19.63;2.4;Q20;2023;CH SAINT-QUENTIN;020000063;101;72;31;33;;;;;104.44;84.31;188.75;237;188.75;;;
020000246;M1010;;;;;;;;;;;Q20;2023;CH VERVINS;020000071;;;3;1;;;;;1.8;0.3;;4;2.1;;;
020000246;M9999;;1.8;;;;;;;0.3;0;Q20;2023;CH VERVINS;020000071;;;3;1;;;;;1.8;0.3;2.1;4;2.1;;;
020000303;M1010;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;1;2;2;1;;;;;1.74;3.14;;6;4.88;;;
020000303;M1070;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;1;;1;;;;;;1.77;;;2;1.77;;;
020000303;M1130;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;1;;;;;;;;0.25;;;1;0.25;;;
020000303;M1150;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;1;;1;;;;;;1.4;;;2;1.4;;;
020000303;M1160;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;;;1;;;;;;0.09;;;1;0.09;;;
020000303;M1180;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;2;2;1;;;;;;2.85;2.15;;5;5;;;
020000303;M1190;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;;;2;;;;;;1.15;;;2;1.15;;;
020000303;M1320;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;1;2;1;;;;;;1.47;1.33;;4;2.8;;;
020000303;M2010;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;;;1;;;;;;0.05;;;1;0.05;;;
020000303;M2070;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;;;1;;;;;;0.07;;;1;0.07;;;
020000303;M2080;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;;;1;;;;;;0.11;;;1;0.11;;;
020000303;M3020;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;;;1;1;;;;;;0.24;;2;0.24;;;
020000303;M3050;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;2;1;;;;;;;2.12;0.15;;3;2.27;;;
020000303;M9999;;;;;;;;;;;Q20;2023;HOPITAL VILLIERS SAINT DENIS;750814030;9;7;13;2;;;;;13.07;7.01;;31;20.08;;;
020000360;M1030;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;3;;;;;;;;;3;;
020000360;M1090;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;2;;;;;;;2;;
020000360;M1150;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;1;;;;;;;1;;
020000360;M1160;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;7;;;;;;;7;;
020000360;M2010;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;;1;;;;;;1;;
020000360;M2020;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;4;;;;;;;4;;
020000360;M2030;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;3;;;;;;;;;3;;
020000360;M2040;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;;1;;;;;;1;;
020000360;M2070;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;2;1;;;;;;3;;
020000360;M2080;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;1;;1;;;;;;;2;;
020000360;M2100;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;1;;1;;;;;;;2;;
020000360;M2120;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;2;;;;;;;2;;
020000360;M2130;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;;;;;;;1;;;;;;;1;;
020000360;M3050;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;1;;;;;;;;1;;;1;1;;;
020000360;M9999;;;;;;;;;;;Q20;2023;CLINIQUE COURLANCY SOISSONS;020014742;1;;;;8;;21;3;1;;;1;1;32;;
020000386;M1010;;;;;;;;;;;Q20;2023;CLINIQUE DE LA ROSERAIE;020000600;;;1;;;;;;0.43;;;1;0.43;;;
020000386;M3020;;;;;;;;;;;Q20;2023;CLINIQUE DE LA ROSERAIE;020000600;;;;;;;4;2;;;;;;6;;
020000386;M9999;;;;;;;;;;;Q20;2023;CLINIQUE DE LA ROSERAIE;020000600;;;1;;;;4;2;0.43;;;1;0.43;6;;
020000394;M1010;;;;;;;;;;;Q20;2023;CH LAON;020000253;7;7;3;1;;;;;8.57;7.1;;18;15.67;;;
020000394;M1030;;;;;;;;;;;Q20;2023;CH LAON;020000253;7;3;;1;;;;;7.58;3.48;;11;11.06;;;
020000394;M1031;;;;;;;;;;;Q20;2023;CH LAON;020000253;3;;;;;;;;3;;;3;3;;;
020000394;M1040;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;1;1;2;;;;;1.55;2.7;;5;4.25;;;
020000394;M1070;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;;;;;;;;1;;;1;1;;;
020000394;M1090;;;;;;;;;;;Q20;2023;CH LAON;020000253;3;1;;;;;;;3.25;0.68;;4;3.93;;;
020000394;M1100;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;;2;;;;;;1.85;;;3;1.85;;;
020000394;M1110;;;;;;;;;;;Q20;2023;CH LAON;020000253;4;;;;;;;;4;;;4;4;;;
020000394;M1130;;;;;;;;;;;Q20;2023;CH LAON;020000253;;;1;;;;;;0.2;;;1;0.2;;;
020000394;M1140;;;;;;;;;;;Q20;2023;CH LAON;020000253;3;4;1;1;;;;;3.29;4.33;;9;7.62;;;
020000394;M1160;;;;;;;;;;;Q20;2023;CH LAON;020000253;2;2;2;;;;;;2.8;2;;6;4.8;;;
020000394;M1190;;;;;;;;;;;Q20;2023;CH LAON;020000253;;1;;1;;;;;;1.5;;2;1.5;;;
020000394;M1320;;;;;;;;;;;Q20;2023;CH LAON;020000253;4;1;2;;;;;;5.43;2.33;;7;7.76;;;
020000394;M1340;;;;;;;;;;;Q20;2023;CH LAON;020000253;6;1;;1;;;;;7.41;2.91;;8;10.32;;;
020000394;M2010;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;;;;;;;;1.67;;;1;1.67;;;
020000394;M2030;;;;;;;;;;;Q20;2023;CH LAON;020000253;3;;;;;;;;3.83;;;3;3.83;;;
020000394;M2050;;;;;;;;;;;Q20;2023;CH LAON;020000253;3;2;2;1;;;;;4;2.3;;8;6.3;;;
020000394;M2070;;;;;;;;;;;Q20;2023;CH LAON;020000253;;1;1;1;;;;;0.65;1.5;;3;2.15;;;
020000394;M2080;;;;;;;;;;;Q20;2023;CH LAON;020000253;2;;2;;;;;;3.1;;;4;3.1;;;
020000394;M2100;;;;;;;;;;;Q20;2023;CH LAON;020000253;5;;;;;;;;3.72;;;5;3.72;;;
020000394;M2120;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;;;;;;;;0.96;;;1;0.96;;;
020000394;M3011;;;;;;;;;;;Q20;2023;CH LAON;020000253;3;;;;;;;;3;;;3;3;;;
020000394;M3030;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;;;;;;;;1;;;1;1;;;
020000394;M3050;;;;;;;;;;;Q20;2023;CH LAON;020000253;1;4;;1;;;;;1;3.12;;6;4.12;;;
020000394;M3060;;;;;;;;;;;Q20;2023;CH LAON;020000253;;1;;;;;;;;0.82;;1;0.82;;;
020000394;M9999;;53.58;;;16.63;;3.52;21.31;12.59;-1.42109E-14;Q20;2023;CH LAON;020000253;62;29;17;10;;;;;72.86;34.77;107.63;118;107.63;;;
020000519;M1010;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;17;6;5;0;0;0;0;0;20.18;6.83;;28;27.01;0;;
020000519;M1030;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;3;4;1;2;0;0;0;0;4.37;5.02;;10;9.39;0;;
020000519;M1031;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;4;0;1;0;0;0;0;0;4.57;0;;5;4.57;0;;
020000519;M1040;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;3;1;5;1;0;0;0;0;5.54;1.71;;10;7.25;0;;
020000519;M1070;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;2;0;0;0;0;0;0;0;2;0;;2;2;0;;
020000519;M1090;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;1;2;2;0;0;0;0;2.55;1.96;;6;4.51;0;;
020000519;M1100;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;0;0;0;0;0;0;0;0.92;0;;1;0.92;0;;
020000519;M1110;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;2;2;0;0;0;0;0;0;2.32;2;;4;4.32;0;;
020000519;M1120;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;3;2;0;0;0;0;0;0;3.84;2;;5;5.84;0;;
020000519;M1130;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;0;3;1;0;0;0;0;0;0.87;3.88;;4;4.75;0;;
020000519;M1140;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;2;3;2;3;0;0;0;0;3.35;4.43;;10;7.78;0;;
020000519;M1150;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;2;1;1;1;0;0;0;0;2.1;1.9;;5;4;0;;
020000519;M1160;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;5;2;2;0;0;0;0;0;5.29;2;;9;7.29;0;;
020000519;M1190;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;0;0;1;0;0;0;0;0;0.1;0;;1;0.1;0;;
020000519;M1200;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;2;0;0;0;0;0;0;0.83;2;;3;2.83;0;;
020000519;M1320;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;2;3;0;0;0;0;0;0;2.31;3.4;;5;5.71;0;;
020000519;M1330;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;0;1;0;1;0;0;0;0;0;1.11;;2;1.11;0;;
020000519;M2020;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;0;1;0;0;0;0;0;0;0;1;;1;1;0;;
020000519;M2030;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;6;0;1;0;0;0;0;0;6.4;0;;7;6.4;0;;
020000519;M2050;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;4;2;0;3;0;0;0;0;4;4.63;;9;8.63;0;;
020000519;M2060;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;3;0;1;0;0;0;0;0;3.22;0;;4;3.22;0;;
020000519;M2070;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;0;1;1;0;0;0;0;1.5;0.2;;3;1.7;0;;
020000519;M2080;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;2;1;0;0;0;0;0;0;1.89;1;;3;2.89;0;;
020000519;M2100;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;0;0;1;0;0;0;0;1.13;0.03;;2;1.16;0;;
020000519;M2120;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;4;1;1;0;0;0;0;0;4.8;1;;6;5.8;0;;
020000519;M2130;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;0;0;0;0;0;0;0;0.13;0;;1;0.13;0;;
020000519;M3011;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;0;3;0;0;0;0;0;0;0;3.03;;3;3.03;0;;
020000519;M3040;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;2;0;0;0;0;0;0;1;2;;3;3;0;;
020000519;M3050;;;;;;;;;;;Q20;2023;CH SOISSONS;020000261;1;4;0;1;0;0;0;0;0.44;4.43;;6;4.87;0;;
020000519;M9999;0;63.23;1.8;4.5;21.52;8.74;20.39;21.03;0;0;Q20;2023;CH SOISSONS;020000261;72;45;25;16;0;0;0;0;85.65;55.56;141.21;158;141.21;0;;
020000535;M1010;;;;;;;;;;;Q20;2023;CH CHAUNY;020000287;3;5;1;;;;;;3.49;4.2;;9;7.69;;;
