BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;JOUHP;EMSSR
SSR;2023;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A55;1;54;;10;;16057;579;
SSR;2023;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A58;1;18;;;;5668;0;
SSR;2023;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_A59;1;26;;;;7996;0;
SSR;2023;050000991;CENTRE MEDICAL CHANTOURS;050000546;SSR_TOT;;131;47815;10;1256;40188;579;0
SSR;2023;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A;;90;32850;;818;26106;0;
SSR;2023;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_A50;1;90;;;;26106;0;
SSR;2023;050001064;CENTRE MEDICAL LA DURANCE;050000561;SSR_TOT;;90;32850;;818;26106;0;0
SSR;2023;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A;;25;9125;17;314;8188;7519;
SSR;2023;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A50;1;;;;;0;0;
SSR;2023;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A51;1;20;;10;;5656;4571;
SSR;2023;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A52;1;5;;4;;2532;2216;
SSR;2023;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_A53;1;;;3;;0;732;
SSR;2023;050002351;CENTRE RHONE AZUR GAP;130037815;SSR_TOT;;25;9125;17;314;8188;7519;
SSR;2023;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A;;6;2190;;37;1026;0;
SSR;2023;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_A50;1;6;;;;1026;0;
SSR;2023;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;SSR_TOT;;6;2190;;37;1026;0;0
SSR;2023;060000296;LA MAISON DU MINEUR;060780640;SSR_A;;80;29200;8;876;22093;1262;
SSR;2023;060000296;LA MAISON DU MINEUR;060780640;SSR_A53;1;40;;4;;11256;745;
SSR;2023;060000296;LA MAISON DU MINEUR;060780640;SSR_A54;1;40;;4;;10837;517;
SSR;2023;060000296;LA MAISON DU MINEUR;060780640;SSR_TOT;;80;29200;8;876;22093;1262;0
SSR;2023;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A;;10;3650;;108;2586;0;
SSR;2023;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_A50;1;10;;;;2586;0;
SSR;2023;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;SSR_TOT;;10;3650;;108;2586;0;0
SSR;2023;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A;;15;5475;;106;3915;0;
SSR;2023;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_A50;1;15;;;;3915;0;
SSR;2023;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;SSR_TOT;;15;5475;;106;3915;0;0
SSR;2023;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A;;30;10950;;191;11066;0;
SSR;2023;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A50;1;;;;;;0;
SSR;2023;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_A59;1;30;;;;11066;0;
SSR;2023;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;SSR_TOT;;30;10950;;191;11066;0;0
SSR;2023;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A;;13;4745;;147;3894;0;
SSR;2023;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_A50;1;13;;;;3894;0;
SSR;2023;060000486;CH SAINT ELOI DE SOSPEL;060780905;SSR_TOT;;13;4745;;147;3894;0;0
SSR;2023;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A;;19;6935;;200;5054;0;
SSR;2023;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A50;1;4;;;;1256;0;
SSR;2023;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_A59;1;15;;;;3798;0;
SSR;2023;060000510;CH D'ANTIBES JUAN LES PINS;060780954;SSR_TOT;;19;6935;;200;5054;0;
SSR;2023;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A;;19;6935;;156;5473;0;
SSR;2023;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_A50;1;19;;;;5473;0;
SSR;2023;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;SSR_TOT;;19;6935;;156;5473;0;0
SSR;2023;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A;;82;26090;10;597;22993;2974;
SSR;2023;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A50;1;32;;5;;6833;2840;
SSR;2023;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_A59;1;50;;5;;16160;134;
SSR;2023;060002102;CH LA PALMOSA DE MENTON;060791761;SSR_TOT;;82;26090;10;597;22993;2974;0
SSR;2023;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A;;117;42705;;1353;40871;0;
SSR;2023;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A50;1;90;;;;31323;0;
SSR;2023;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_A59;1;27;;;;9548;0;
SSR;2023;060005469;L'OLIVERAIE DES CAYRONS;920030269;SSR_TOT;;117;42705;;1353;40871;0;0
SSR;2023;060015328;LES AIRELLES;060015278;SSR_E;;12;2472;28;77;2476;6712;
SSR;2023;060015328;LES AIRELLES;060015278;SSR_E50;1;12;;28;;2476;6712;
SSR;2023;060015328;LES AIRELLES;060015278;SSR_TOT;;12;2472;28;77;2476;6712;0
SSR;2023;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A;;46;16790;;415;16170;0;
SSR;2023;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_A50;1;46;;;;16170;0;
SSR;2023;060021094;CLINIQUE VILLA ROMAINE;060024619;SSR_TOT;;46;16790;;415;16170;0;
SSR;2023;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A;;50;18250;25;767;17169;4163;
SSR;2023;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A50;1;20;;;;1134;0;
SSR;2023;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_A51;1;30;;25;;16035;4163;
SSR;2023;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;SSR_TOT;;50;18250;25;767;17169;4163;
SSR;2023;060023694;HJ CERES;060023686;SSR_A;;;;30;0;0;4774;
SSR;2023;060023694;HJ CERES;060023686;SSR_A50;1;;;;;0;0;
SSR;2023;060023694;HJ CERES;060023686;SSR_A55;1;;;30;;0;4774;
SSR;2023;060023694;HJ CERES;060023686;SSR_TOT;;;;30;0;0;4774;0
SSR;2023;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A;;101;36865;;1048;35777;0;
SSR;2023;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A50;1;1;;;;293;0;
SSR;2023;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A56;1;10;;;;3516;0;
SSR;2023;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_A59;1;90;;;;31968;0;
SSR;2023;060780145;CLINIQUE SAINT DOMINIQUE;060000049;SSR_TOT;;101;36865;;1048;35777;0;0
SSR;2023;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_A;;52;18980;;474;17761;0;
SSR;2023;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_A50;1;52;;;;17761;0;
SSR;2023;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;SSR_TOT;;52;18980;;474;17761;0;0
SSR;2023;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A;;121;44165;10;1092;41572;2240;
SSR;2023;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A50;1;91;;;;31578;0;
SSR;2023;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_A59;1;30;;10;;9994;2240;
SSR;2023;060780277;CLINIQUE SAINTE BRIGITTE;920030269;SSR_TOT;;121;44165;10;1092;41572;2240;0
SSR;2023;060780343;E3S SAINT JEAN;060000171;SSR_A;;58;21170;;586;18108;0;
SSR;2023;060780343;E3S SAINT JEAN;060000171;SSR_A50;1;58;;;;18108;0;
SSR;2023;060780343;E3S SAINT JEAN;060000171;SSR_TOT;;58;21170;;586;18108;0;0
SSR;2023;060780350;CLINIQUE LES HELLENIDES;310025010;SSR_A;;44;16060;;354;13668;0;
SSR;2023;060780350;CLINIQUE LES HELLENIDES;310025010;SSR_A50;1;44;;;;13668;0;
SSR;2023;060780350;CLINIQUE LES HELLENIDES;310025010;SSR_TOT;;44;16060;;354;13668;0;
SSR;2023;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A;;97;35405;;772;29201;0;
SSR;2023;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_A50;1;97;;;;29201;0;
SSR;2023;060780392;POLE ANTIBES SAINT JEAN;060000205;SSR_TOT;;97;35405;;772;29201;0;0
SSR;2023;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A;;85;31025;22;769;26455;5804;
SSR;2023;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A50;1;10;;0;;117;0;
SSR;2023;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A51;1;41;;15;;14469;4283;
SSR;2023;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_A52;1;34;;7;;11869;1521;
SSR;2023;060780459;CLINIQUE ORSAC MONTFLEURI;010783009;SSR_TOT;;85;31025;22;769;26455;5804;0
SSR;2023;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E;;103;30645;16;909;23068;4682;
SSR;2023;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E50;1;54;;6;;13867;2569;
SSR;2023;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E51;1;;;5;;0;544;
SSR;2023;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E52;1;;;4;;0;1097;
SSR;2023;060780558;CLINIQUE FSEF VENCE;750720575;SSR_E55;1;49;;1;;9201;472;
SSR;2023;060780558;CLINIQUE FSEF VENCE;750720575;SSR_TOT;;103;30645;16;909;23068;4682;0
SSR;2023;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_A;;30;10950;;432;10906;0;
SSR;2023;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_A50;1;30;;;;10906;0;
SSR;2023;060780665;CLINIQUE LE MERIDIEN;060000312;SSR_TOT;;30;10950;;432;10906;0;0
SSR;2023;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A;;153;55845;10;1141;44528;2666;
SSR;2023;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A50;1;67;;;;22915;0;
SSR;2023;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A51;1;40;;10;;16861;2666;
SSR;2023;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_A55;1;46;;;;4752;0;
SSR;2023;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;SSR_TOT;;153;55845;10;1141;44528;2666;
SSR;2023;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A;;146;60765;0;1197;40698;;
SSR;2023;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A50;1;0;;0;;;;
SSR;2023;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_A59;1;146;;0;;40698;;
SSR;2023;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;SSR_TOT;;146;60765;0;1197;40698;;0
SSR;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A;;26;9490;5;170;7848;3622;
SSR;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A50;1;;;;;0;0;
SSR;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A51;1;8;;5;;2184;3622;
SSR;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_A52;1;18;;;;5664;0;
SSR;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;SSR_TOT;;26;9490;5;170;7848;3622;0
SSR;2023;060789674;CENTRE HELIO MARIN;130037815;SSR_A;;140;51100;60;630;34040;16599;
SSR;2023;060789674;CENTRE HELIO MARIN;130037815;SSR_A50;1;;;;;0;0;
SSR;2023;060789674;CENTRE HELIO MARIN;130037815;SSR_A51;1;84;;36;;20175;10330;
SSR;2023;060789674;CENTRE HELIO MARIN;130037815;SSR_A52;1;56;;24;;13865;6269;
SSR;2023;060789674;CENTRE HELIO MARIN;130037815;SSR_TOT;;140;51100;60;630;34040;16599;1
SSR;2023;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;SSR_A;;75;27269;0;223;21563;0;
SSR;2023;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;SSR_A50;1;75;;0;;21563;0;
SSR;2023;060790177;CHU NICE CTRE DE CONVALESCENCE TENDE;060785011;SSR_TOT;;75;27269;0;223;21563;0;0
SSR;2023;060790862;C.A.L.M.E.;060001997;SSR_A;;45;16425;15;544;15213;1470;
SSR;2023;060790862;C.A.L.M.E.;060001997;SSR_A50;1;0;;0;;0;0;
SSR;2023;060790862;C.A.L.M.E.;060001997;SSR_A58;1;45;;15;;15213;1470;
SSR;2023;060790862;C.A.L.M.E.;060001997;SSR_TOT;;45;16425;15;544;15213;1470;0
SSR;2023;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A;;109;39785;;1082;33835;0;
SSR;2023;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_A50;1;109;;;;33835;0;
SSR;2023;060791746;CLINIQUE DE L'ESTAGNOL;060024627;SSR_TOT;;109;39785;;1082;33835;0;0
SSR;2023;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A;;59;18200;;668;15539;0;
SSR;2023;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_A59;1;59;;;;15539;0;
SSR;2023;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;SSR_TOT;;59;18200;;668;15539;0;0
SSR;2023;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_A;;20;7300;;152;6012;0;
SSR;2023;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_A50;1;;;;;0;0;
SSR;2023;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_A59;1;20;;;;6012;0;
SSR;2023;060794021;SSR ISOLA BELLA CH CANNES;060780988;SSR_TOT;;20;7300;;152;6012;0;0
SSR;2023;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A;;104;37960;;1455;34238;0;
SSR;2023;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_A50;1;104;;;;34238;0;
SSR;2023;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;SSR_TOT;;104;37960;;1455;34238;0;
SSR;2023;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A;;108;39420;10;1058;24950;3118;
SSR;2023;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A50;1;87;;;;20587;0;
SSR;2023;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_A53;1;21;;10;;4363;3118;
SSR;2023;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;SSR_TOT;;108;39420;10;1058;24950;3118;0
SSR;2023;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A;;140;51100;10;1221;45735;1726;
SSR;2023;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A50;1;87;;;;27006;0;
SSR;2023;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_A55;1;53;;10;;18729;1726;
SSR;2023;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;SSR_TOT;;140;51100;10;1221;45735;1726;0
SSR;2023;070000021;CH DE JOYEUSE;070007927;SSR_A;;18;6570;;252;4447;0;
SSR;2023;070000021;CH DE JOYEUSE;070007927;SSR_A50;1;18;;;;4447;0;
SSR;2023;070000021;CH DE JOYEUSE;070007927;SSR_TOT;;18;6570;;252;4447;0;0
SSR;2023;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A;;10;3650;;234;3966;0;
SSR;2023;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_A50;1;10;;;;3966;0;
SSR;2023;070000039;CH DE VALLON PONT D'ARC;070780119;SSR_TOT;;10;3650;;234;3966;0;0
SSR;2023;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A;;30;10950;;371;8282;0;
SSR;2023;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_A50;1;30;;;;8282;0;
SSR;2023;070000047;CH DE VILLENEUVE DE BERG;070780127;SSR_TOT;;30;10950;;371;8282;0;0
SSR;2023;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A;;22;8030;;321;6724;0;
SSR;2023;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_A50;1;22;;;;6724;0;
SSR;2023;070000062;CH DE BOURG SAINT ANDEOL;070005558;SSR_TOT;;22;8030;;321;6724;0;0
SSR;2023;070000070;CH DU CHEYLARD;070780150;SSR_A;;15;5475;0;206;4093;0;
SSR;2023;070000070;CH DU CHEYLARD;070780150;SSR_A50;1;15;;0;;4093;0;
SSR;2023;070000070;CH DU CHEYLARD;070780150;SSR_TOT;;15;5475;0;206;4093;0;0
SSR;2023;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_A;;22;8030;;442;6996;0;
SSR;2023;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_A50;1;22;;;;6996;0;
SSR;2023;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;SSR_TOT;;22;8030;;442;6996;0;0
SSR;2023;070000146;CH DE LARGENTIERE;070004742;SSR_A;;;2700;;15;686;0;
SSR;2023;070000146;CH DE LARGENTIERE;070004742;SSR_A50;1;;;;;686;0;
SSR;2023;070000146;CH DE LARGENTIERE;070004742;SSR_TOT;;;2700;;15;686;0;0
SSR;2023;070000179;CH ARDECHE NORD;070780358;SSR_A;;15;5475;2;218;5584;2279;
SSR;2023;070000179;CH ARDECHE NORD;070780358;SSR_A53;1;;;2;;0;2279;
SSR;2023;070000179;CH ARDECHE NORD;070780358;SSR_A59;1;15;;;;5584;0;
SSR;2023;070000179;CH ARDECHE NORD;070780358;SSR_TOT;;15;5475;2;218;5584;2279;0
SSR;2023;070000187;CH DE LAMASTRE;070780366;SSR_A;;27;9882;0;247;5993;0;
SSR;2023;070000187;CH DE LAMASTRE;070780366;SSR_A50;1;27;;0;;5993;0;
SSR;2023;070000187;CH DE LAMASTRE;070780366;SSR_TOT;;27;9882;0;247;5993;0;0
SSR;2023;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A;;23;8395;;233;7487;0;
SSR;2023;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A50;1;6;;;;1953;0;
SSR;2023;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_A59;1;17;;;;5534;0;
SSR;2023;070000195;CH DE TOURNON SUR RHONE;070780374;SSR_TOT;;23;8395;;233;7487;0;0
SSR;2023;070000203;CH DE SAINT FELICIEN;070780382;SSR_A;;24;8760;;258;6263;0;
SSR;2023;070000203;CH DE SAINT FELICIEN;070780382;SSR_A50;1;24;;;;6263;0;
SSR;2023;070000203;CH DE SAINT FELICIEN;070780382;SSR_TOT;;24;8760;;258;6263;0;0
SSR;2023;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A;;65;23725;5;852;20911;2730;
SSR;2023;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A51;1;23;;3;;7473;1249;
SSR;2023;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A52;1;22;;2;;7459;1481;
SSR;2023;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_A55;1;20;;;;5979;0;
SSR;2023;070000484;CH ARDECHE MERIDIONALE -VALS LES BAINS;070005566;SSR_TOT;;65;23725;5;852;20911;2730;0
SSR;2023;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;SSR_A;;;;5;0;0;1542;
SSR;2023;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;SSR_A53;1;;;5;;0;1542;
SSR;2023;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;SSR_TOT;;;;5;0;0;1542;0
SSR;2023;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A;;36;13140;;315;10650;0;
SSR;2023;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A50;1;18;;;;4482;0;
SSR;2023;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_A59;1;18;;;;6168;0;
SSR;2023;070006804;SSR L.ROUVEYROL CH ARDECHE MERIDIONALE;070005566;SSR_TOT;;36;13140;;315;10650;0;0
SSR;2023;070780226;SSR FILIERIS DES VANS;750050759;SSR_A;;60;21900;;510;16329;0;
SSR;2023;070780226;SSR FILIERIS DES VANS;750050759;SSR_A50;1;20;;;;5769;0;
SSR;2023;070780226;SSR FILIERIS DES VANS;750050759;SSR_A54;1;40;;;;10560;0;
SSR;2023;070780226;SSR FILIERIS DES VANS;750050759;SSR_TOT;;60;21900;;510;16329;0;
SSR;2023;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A;;29;9539;;344;8271;0;
SSR;2023;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_A50;1;29;;;;8271;0;
SSR;2023;070780234;CENTRE SSR LE CHATEAU;750721300;SSR_TOT;;29;9539;;344;8271;0;0
SSR;2023;070780242;MAISON DE CONVALESCENCE LA CONDAMINE;310025010;SSR_A;;62;22630;;386;17126;0;
SSR;2023;070780242;MAISON DE CONVALESCENCE LA CONDAMINE;310025010;SSR_A50;1;62;;;;17126;0;
SSR;2023;070780242;MAISON DE CONVALESCENCE LA CONDAMINE;310025010;SSR_TOT;;62;22630;;386;17126;0;0
SSR;2023;070780390;CH DE SERRIERES;070000211;SSR_A;;33;12045;0;159;3985;0;
SSR;2023;070780390;CH DE SERRIERES;070000211;SSR_A50;1;33;;0;;3985;0;
SSR;2023;070780390;CH DE SERRIERES;070000211;SSR_TOT;;33;12045;0;159;3985;0;0
SSR;2023;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A;;22;8030;;309;7827;0;
SSR;2023;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A50;1;22;;;;7827;0;
SSR;2023;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_A59;1;;;;;;0;
SSR;2023;070783824;MAISON DE CURE DU MONTOULON;070002878;SSR_TOT;;22;8030;;309;7827;0;
SSR;2023;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A;;30;10950;;191;8916;0;
SSR;2023;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A50;1;;;;;0;0;
SSR;2023;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_A58;1;30;;;;8916;0;
SSR;2023;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;SSR_TOT;;30;10950;;191;8916;0;0
SSR;2023;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A;;40;14600;;405;12666;0;
SSR;2023;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A50;1;20;;;;9957;0;
SSR;2023;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_A59;1;20;;;;2709;0;
SSR;2023;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;SSR_TOT;;40;14600;;405;12666;0;0
SSR;2023;080000136;CLINIQUE DE LA POINTE;920030269;SSR_A;;67;24455;10;540;27113;27;
SSR;2023;080000136;CLINIQUE DE LA POINTE;920030269;SSR_A50;1;67;;10;;27113;27;
SSR;2023;080000136;CLINIQUE DE LA POINTE;920030269;SSR_TOT;;67;24455;10;540;27113;27;0
SSR;2023;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_A;;18;6570;;132;4512;0;
SSR;2023;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_A50;1;18;;;;4512;0;
SSR;2023;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;SSR_TOT;;18;6570;;132;4512;0;0
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_A;;90;32850;30;571;20957;12160;
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_A50;1;2;;3;;984;871;
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_A51;1;44;;12;;9053;6057;
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_A52;1;44;;7;;10920;3355;
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_A53;1;;;4;;0;1326;
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_A54;1;;;4;;0;551;
SSR;2023;080000250;CRF POUR ADULTES;540019726;SSR_TOT;;90;32850;30;571;20957;12160;0
SSR;2023;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_A;;45;16425;;333;13896;0;
SSR;2023;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_A50;1;45;;;;13896;0;
SSR;2023;080000268;SOINS DE SUITE SAINT JULIEN;540019726;SSR_TOT;;45;16425;;333;13896;0;0
SSR;2023;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_A;;24;8760;;224;7013;0;
SSR;2023;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_A50;1;24;;;;7013;0;
SSR;2023;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;SSR_TOT;;24;8760;;224;7013;0;0
SSR;2023;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;SSR_A;;15;5480;;192;5282;0;
SSR;2023;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;SSR_A50;1;15;;;;5282;0;
SSR;2023;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;SSR_TOT;;15;5480;;192;5282;0;0
SSR;2023;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;SSR_A;;8;2920;;150;4132;0;
SSR;2023;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;SSR_A50;1;8;;;;4132;0;
SSR;2023;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;SSR_TOT;;8;2920;;150;4132;0;0
SSR;2023;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E;;;;10;0;0;1776;
SSR;2023;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E50;1;;;1;;0;142;
SSR;2023;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E51;1;;;5;;0;1021;
SSR;2023;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_E52;1;;;4;;0;613;
SSR;2023;080002140;CRF POUR ENFANTS DE WARNECOURT;540019726;SSR_TOT;;;;10;0;0;1776;
SSR;2023;080010523;CLINIQUE DU PARC;920030269;SSR_A;;117;42705;10;908;41103;33;
SSR;2023;080010523;CLINIQUE DU PARC;920030269;SSR_A50;1;62;;;;35991;0;
