BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB
HAD_P;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;Ncoor;2;
HAD_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M9999;1.7;
HAD_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;MAUT;1.7;
HAD_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2120;1;
HAD_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2210;12.26;
HAD_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N9999;23.54;
HAD_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;10.28;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;M9999;1.8;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;MAUT;1.4;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;Mcoor;0.4;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N2120;1;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N2210;7.08;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N2510;1.78;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;N9999;14.17;
HAD_P;2023;130785652;HOPITAL SAINT JOSEPH;130014228;NAUT;4.31;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;M9999;1.53;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;Mcoor;1.53;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N2120;4.31;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N2210;20.75;134
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N2410;;8
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N2510;12.03;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N2710;1;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N3120;2.11;
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;N9999;41.24;146
HAD_P;2023;130802143;HAD SOINS ASSISTANCE;130804396;NAUT;1.04;4
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;M9999;1.17;
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;MAUT;0.17;
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;Mcoor;1;
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2210;2.6;38
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2510;1;
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2710;0.2;
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N9999;10.4;38
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;NAUT;3.6;
HAD_P;2023;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;Ncoor;3;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;1.2;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MAUT;0.7;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;Mcoor;0.5;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;1;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2210;17.5;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2510;11.39;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;31.6;
HAD_P;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;1.71;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;M9999;0.41;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;Mcoor;0.41;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N2120;0.5;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N2410;0.4;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N2510;4.5;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N2710;0.29;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N3120;0.2;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N9999;8.11;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;NAUT;0.54;
HAD_P;2023;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;Ncoor;1.68;
HAD_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N2120;0.05;
HAD_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N2210;2.8;
HAD_P;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;N9999;2.85;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M9999;0.5;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;Mcoor;0.5;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2120;0.23;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2210;6.48;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2510;4.83;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N9999;12.18;
HAD_P;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NAUT;0.64;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;0.5;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;Mcoor;0.5;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;0.6;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2210;5.6;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2510;4.68;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2710;0.1;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;12.4;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NAUT;0.42;
HAD_P;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;Ncoor;1;
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;M3050;0.04;2
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;M9999;1.31;2
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;MAUT;0.1;
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;Mcoor;1.17;
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2120;0.78;
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2210;12.74;228
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2410;0;41
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2510;19.62;
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N2710;;2
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N3120;1;
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;N9999;49.27;287
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;NAUT;7.68;16
HAD_P;2023;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;Ncoor;7.45;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;M3050;0.08;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;M9999;1.44;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;Mcoor;1.36;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;N2120;0.5;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;N2510;11.06;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;N2710;0.35;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;N3120;0.5;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;N9999;18.46;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;NAUT;1;
HAD_P;2023;140016155;HAD DE BAYEUX;140000092;Ncoor;5.05;
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;M3050;0.5;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;M9999;2.33;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;Mcoor;1.83;
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2120;1;
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2210;10.47;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2460;0.2;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2510;9.42;
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2710;0.32;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N3120;0.2;
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N9999;24.51;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;NAUT;1.09;0
HAD_P;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;Ncoor;1.81;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;M9999;1;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;Mcoor;1;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;N2120;1;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;N2210;5.62;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;N2510;1.92;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;N3120;0.05;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;N9999;9.02;
HAD_P;2023;150000040;CH HENRI MONDOR;150780096;NAUT;0.43;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;M3050;0.29;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;M9999;3.29;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;Mcoor;3;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N2120;1;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N2410;0.08;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N2460;0.06;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N2510;27.8;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N2710;0.99;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N3120;1.47;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;N9999;58.36;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;NAUT;13.45;
HAD_P;2023;160002036;HAD MUTUALISTE;160009908;Ncoor;13.51;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M3050;0.5;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M9999;3.5;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;MAUT;2.2;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;Mcoor;0.8;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2120;2;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2210;16.88;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2510;18.29;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2710;1.96;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N3120;3.1;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N9999;45.6;
HAD_P;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NAUT;3.37;
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;M3050;;100
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;M9999;1.75;143
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;MAUT;1.2;43
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;Mcoor;0.55;
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N2120;1.12;
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N2210;;432
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N2410;;29
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N2510;16.52;
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N2710;0.8;
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N3120;0.3;
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;N9999;33.8;466
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;NAUT;3.21;5
HAD_P;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;Ncoor;11.85;
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;M9999;0.9;
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;Mcoor;0.9;
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;N2210;9.81;158
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;N2510;9.36;
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;N3120;0.29;
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;N9999;21.26;158
HAD_P;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;NAUT;1.8;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;M9999;2.6;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;MAUT;0.1;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;Mcoor;2.5;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;N2120;1;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;N2210;11.1;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;N2510;9.8;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;N2710;0.8;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;N9999;31.8;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;NAUT;4.1;
HAD_P;2023;180008278;HAD DE VIERZON;750056335;Ncoor;5;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;M9999;1.1;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;Mcoor;1.1;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2120;1.2;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2210;21.41;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2510;21.49;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N2710;0.46;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N9999;47.52;
HAD_P;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;NAUT;2.96;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;M9999;0.8;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;Mcoor;0.8;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;N2120;1;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;N3120;0.8;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;N9999;15.3;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;NAUT;8.8;
HAD_P;2023;190010629;HAD RELAIS SANTE ONCORESE;190010579;Ncoor;4.7;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;M3050;0.6;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;M9999;1.83;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;Mcoor;1.23;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;N2120;1;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;N2210;21.3;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;N2510;2;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;N2710;0.5;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;N3120;1.5;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;N9999;36.1;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;NAUT;5.8;
HAD_P;2023;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210781266;Ncoor;4;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M9999;1.62;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;MAUT;0.62;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;Mcoor;1;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2120;1;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2210;4.98;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2510;14.21;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2710;0.2;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N9999;24.81;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NAUT;2;
HAD_P;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;Ncoor;2.42;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;M9999;0.77;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;MAUT;0.77;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2120;1;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2210;9.75;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2510;3.95;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N9999;15.58;
HAD_P;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;NAUT;0.88;
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;M9999;0.2;0
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;Mcoor;0.2;
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2120;1;
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2210;7;0
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2510;2;
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N9999;12;0
HAD_P;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;NAUT;2;0
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;M9999;1.56;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;MAUT;0.96;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;Mcoor;0.6;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;N2120;0.73;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;N2210;4.83;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;N2510;10.42;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;N2710;0.2;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;N3120;0.4;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;N9999;17.74;
HAD_P;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;NAUT;1.16;
HAD_P;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;M9999;2;
HAD_P;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;MAUT;2;
HAD_P;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N2210;3.86;
HAD_P;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N2510;5.46;
HAD_P;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N9999;10.15;
HAD_P;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;NAUT;0.83;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;M3050;0.45;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;M9999;3.93;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;Mcoor;3.48;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N2120;0.12;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N2210;19.2;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N2460;1.57;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N2510;18.94;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N2710;0.6;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N3120;1.06;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;N9999;51.38;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;NAUT;8.42;
HAD_P;2023;220019616;HAD DU PAYS BRIOCHIN;220019608;Ncoor;1.47;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;M3050;0.14;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;M9999;1.55;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;Mcoor;1.41;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2120;0.05;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2210;3.55;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2510;7.65;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N2710;0.2;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N3120;0.51;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;N9999;16.72;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;NAUT;3.38;
HAD_P;2023;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;Ncoor;1.38;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;M3050;0.46;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;M9999;0.56;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;Mcoor;0.1;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;N2460;0.1;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;N2510;13.73;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;N2710;0.48;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;N3120;0.8;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;N9999;19.68;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;NAUT;1;
HAD_P;2023;230782617;CRRF ANDRE LALANDE;920028560;Ncoor;3.57;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M9999;1.9;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;Mcoor;1.9;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2120;1;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2210;14.3;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2510;11.7;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2710;0.38;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N9999;33.07;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NAUT;1.19;
HAD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;Ncoor;4.5;
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;M9999;1;0
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;MAUT;1;0
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2120;1;
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2210;11.86;0
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2510;7;
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2710;0.25;
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N3120;0.5;
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N9999;22.61;0
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;NAUT;1;
HAD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;Ncoor;1;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;M9999;1.12;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;Mcoor;1.12;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N2120;1;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N2210;10.48;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N2410;0.5;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N2510;7.37;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N2710;0.5;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N3120;0.5;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;N9999;27.41;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;NAUT;2.06;
HAD_P;2023;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;Ncoor;5;
HAD_P;2023;250012069;HOSPITALIA MUTUALITE HAD PONTARLIER;250017803;M9999;1;
HAD_P;2023;250012069;HOSPITALIA MUTUALITE HAD PONTARLIER;250017803;Mcoor;1;
