BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;USIC;6;;2190;463;;;1614;;;;1;;0.25;;6.15;;6.15;;0.25;;1.88;
REA;2023;130041767;EUROMED CARDIO;130041262;SITOT;12;;4380;977;;;3615;;;;;;;;;;;;;;;
REA;2023;130041767;EUROMED CARDIO;130041262;USIC;12;;4380;977;;;3615;;;;;7;;;12.04;;9.7;;;;1.01;
REA;2023;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;SITOT;16;;5840;1112;;;3925;;;;;;;;;;;;;;;
REA;2023;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;USIC;16;;5840;1112;;;3925;;;;1;1;1;0;13;0;6;0;;;;
REA;2023;130043664;HOPITAL EUROPEEN;130002157;REAADU;20;;7185;647;682;22;6325;12;42;100;0.86;10;;;66.14;;45.13;;;;17.49;
REA;2023;130043664;HOPITAL EUROPEEN;130002157;SURVADU;23;;8392;738;;;6160;;;;;;;;;;;;;;;
REA;2023;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;SURVADU;5;;1825;53;;;184;;;;0;2;1;;4.8;;4.8;;;;2.4;
REA;2023;130780521;APHM HOPITAL NORD;130786049;AUTSI;2;;730;2789;;;940;;;;;;;;;;;;;;;
REA;2023;130780521;APHM HOPITAL NORD;130786049;REAADU;39;;14059;1731;1857;141;12319;9;40;106;29.2;;7.99;;122.2;;64.73;;;;27.75;
REA;2023;130780521;APHM HOPITAL NORD;130786049;SITOT;14;;5110;4561;;;4038;;;;;;;;;;;;;;;
REA;2023;130780521;APHM HOPITAL NORD;130786049;SURVADU;9;9;3282;982;;;2433;;;;1.63;;0.6;;10.53;;7.33;;;;3.99;
REA;2023;130780521;APHM HOPITAL NORD;130786049;SURVENF;1;;365;29;;;322;;;;0.14;;;;;;;;;;;
REA;2023;130780521;APHM HOPITAL NORD;130786049;USIC;12;;4380;1772;;;3098;;;;2.27;;0.97;;13.85;;11.03;;;;2.57;
REA;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;REAADU;12;;4380;330;339;20;2722;7;40;83;;6;;;19.86;;14.87;;;1;;1
REA;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;SITOT;8;8;2920;783;;;2244;;;;;;;;;;;;;;;
REA;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;SURVADU;32;;10950;1137;;;4523;;;;;37;;;12.86;;13.18;;;1;;1
REA;2023;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;USIC;8;8;2920;783;;;2244;;;;;37;;;8;;5.61;;;1;;1
REA;2023;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;SURVADU;;;124;4;;;64;;;;1;;1;;;;1;;;;2;
REA;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;SITOT;8;;2920;999;;;2945;;;;;;;;;;;;;;;
REA;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;SURVADU;16;;5840;727;;;5405;;;;;10;;;13.99;;7.92;;;;;
REA;2023;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;USIC;8;;2920;999;;;2945;;;;;11;;;4.59;;3.55;;;;3.62;
REA;2023;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;SURVADU;5;;1690;245;;;833;;;;;5;;;6.21;;1;;;1;0.15;
REA;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;AUTSI;12;;4373;633;;;3212;;;;1.2;;;;;;;;;;;
REA;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;SITOT;12;;4373;633;;;3212;;;;;;;;;;;;;;;
REA;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;SURVADU;4;;1458;152;;;775;;;;0.63;;;;;;;;;;1;
REA;2023;130783293;APHM HOPITAL LA TIMONE;130786049;AUTSI;2;;730;3048;;;825;;;;0;0;;;;;;;;;;
REA;2023;130783293;APHM HOPITAL LA TIMONE;130786049;REAADU;62;;22627;2987;3160;322;19240;13;37;159;25;0;7.98;;184.77;;103.52;;;;18.87;
REA;2023;130783293;APHM HOPITAL LA TIMONE;130786049;SITOT;34;;12813;5332;;;10109;;;;;;;;;;;;;;;
REA;2023;130783293;APHM HOPITAL LA TIMONE;130786049;SIUNV;12;;4783;996;;;3924;;;;8.63;0;2.34;;30.44;;31.17;;;;11.35;
REA;2023;130783293;APHM HOPITAL LA TIMONE;130786049;SURVADU;51;31;15488;3565;;;11861;;;;4.69;0;0.5;;26.43;;19.19;;;;1.5;
REA;2023;130783293;APHM HOPITAL LA TIMONE;130786049;USIC;20;;7300;1288;;;5360;;;;1.93;0;1.05;;25.57;;19.16;;;;1.46;
REA;2023;130783327;CLINIQUE BOUCHARD;130001415;REAADU;9;;3285;191;200;4;1560;29;36;43;;8;0.5;;14.52;;7.61;;;2;3.11;
REA;2023;130783327;CLINIQUE BOUCHARD;130001415;SURVADU;10;;3650;341;;;1527;;;;;;0.5;;7.38;;2.2;;;;;
REA;2023;130783665;CLINIQUE DE BONNEVEINE;130043722;SURVADU;4;0;1460;89;;;402;;;;7;0;0;0;6;0;4;0;0;1;4;0
REA;2023;130784051;HOPITAL PRIVE CLAIRVAL;130037823;REAADU;25;;7300;612;645;8;4799;15;28;77;;4;;;34.97;;20.98;;;;1;
REA;2023;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SITOT;18;18;6570;2349;;;6442;;;;;;;;;;;;;;;
REA;2023;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SIUNV;6;6;2190;1183;;;2227;;;;;5;;;10.49;;6.99;;;;1;
REA;2023;130784051;HOPITAL PRIVE CLAIRVAL;130037823;SURVADU;32;32;9490;1070;;;3166;;;;;4;;;20.98;;20.98;;;;;
REA;2023;130784051;HOPITAL PRIVE CLAIRVAL;130037823;USIC;12;12;4380;1166;;;4215;;;;;6;;;8.19;;7.59;;;;1;
REA;2023;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;REAADU;8;;2920;306;323;4;2881;18;41;83;;;;;;;;;;;;
REA;2023;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;SITOT;20;12;7300;1455;;;6330;;;;;;;;;;;;;;;
REA;2023;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;SURVADU;;;;2247;;;14138;;;;;;;;;;;;;;;
REA;2023;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;USIC;20;12;7300;1455;;;6330;;;;;;;;;;;;;;;
REA;2023;130785652;HOPITAL SAINT JOSEPH;130014228;REAADU;40;;14600;1994;2162;60;9905;1;26;346;0.7;34;;;90.7;;23.03;;;;13.74;
REA;2023;130785652;HOPITAL SAINT JOSEPH;130014228;SITOT;10;;3650;1292;;;2695;;;;;;;;;;;;;;;
REA;2023;130785652;HOPITAL SAINT JOSEPH;130014228;SURVADU;10;;3650;2560;;;12056;;;;;11;;;11.53;;6.79;;;;4.73;
REA;2023;130785652;HOPITAL SAINT JOSEPH;130014228;SURVENF;6;;2190;1396;;;2748;;;;0.25;;;;;;;;;;;
REA;2023;130785652;HOPITAL SAINT JOSEPH;130014228;USIC;10;;3650;1292;;;2695;;;;;12;;;14.24;;5.07;;;;4.1;
REA;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;REAADU;9;;3285;245;261;5;3062;9;48;52;;1;0.25;;7;;4;;;;1;
REA;2023;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;SURVADU;12;;4380;735;;;3777;;;;;3;0.75;;21;;13;;;;3;
REA;2023;130786742;HIA LAVERAN;750821092;REAADU;7;;2555;331;352;20;1811;8;47;66;6.97;;;;18;;9.45;;0.4;;0.8;
REA;2023;130786742;HIA LAVERAN;750821092;SURVADU;4;4;1460;344;;;1077;;;;1;;;;4.5;;2.36;;0.1;;0.2;
REA;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;AUTSI;7;;2555;47;;;2372;;;;;;8.67;;7.69;;7.27;;;;0.64;
REA;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;REAENF;16;;6027;949;1024;120;4272;33;;;15.91;;21.69;;37.18;;36.38;;;;3.36;
REA;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;SITOT;7;;2555;47;;;2372;;;;;;;;;;;;;;;
REA;2023;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;SURVENF;34;12;10995;1197;;;9116;;;;1.5;;10.17;;15.07;;15.74;;;;1.61;
REA;2023;130810740;CLINIQUE AXIUM;130007362;REAADU;10;;3650;178;179;10;2807;28;52;59;;7;;;;;;;;;;
REA;2023;130810740;CLINIQUE AXIUM;130007362;SURVADU;13;13;4745;339;;;2053;;;;;7;;;;;;;;;;
REA;2023;130810740;CLINIQUE AXIUM;130007362;SURVENF;0;0;745;0;;;0;;;;;;;;;;;;;;;
REA;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;REAADU;8;;2920;321;330;12;2063;16;43;53;5.21;;18.58;;1.87;;12.83;;;;2.24;
REA;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SITOT;4;;1460;298;;;1233;;;;;;;;;;;;;;;
REA;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SIUNV;4;;1460;298;;;1233;;;;0.2;;5.17;;0.24;;1;;;;2.2;
REA;2023;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;SURVADU;11;6;4015;911;;;3221;;;;0.63;;2.16;;9.97;;2.8;;;;2.1;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;AUTSI;8;;2920;670;;;7216;;;;1.28;;0;;22.32;;15.72;;;;3.09;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;REAADU;60;;21900;1918;1998;94;15983;15;40;66;11.8;;0.34;;128.38;;81.08;;;;17.88;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;REAENF;8;;2920;320;325;9;2278;23;;;4.32;;11.82;;0;;6.67;;;;3.13;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;SITOT;38;;13870;3266;;;16980;;;;;;;;;;;;;;;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;SIUNV;10;;3650;904;;;3544;;;;0.9;;0;;7.4;;7.94;;;;1.6;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;SURVADU;35;;12775;1993;;;7869;;;;1.17;;2.17;;35.2;;26.32;;;;3.58;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;SURVENF;14;;5110;1056;;;6104;;;;1;;10.61;;1.96;;4.46;;;;1.3;
REA;2023;140000209;CHU COTE DE NACRE - CAEN;140000100;USIC;20;;7300;1692;;;6220;;;;0;;0;;20.18;;16.16;;;;2.03;
REA;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;SURVADU;0;;900;132;;;576;;;;;;;;5.49;;5.59;;;;2;
REA;2023;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;SURVADU;4;;1460;66;;;132;;;;;;1;0;11.09;0;7.68;0;;;;
REA;2023;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;SURVADU;7;;2555;321;;;968;;;;1.4;0;;;10.66;;3.48;;2.47;;1.4;
REA;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;AUTSI;4;;1460;234;;;1058;;;;0;9;;;5;;2;;;1;0.5;
REA;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;SITOT;4;;1460;234;;;1058;;;;;;;;;;;;;;;
REA;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;SURVADU;6;;2190;515;;;1348;;;;;10;;;5.07;;2.68;;;;0.5;
REA;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;REAADU;15;;5475;1221;1269;24;4140;8;24;138;;20;0.52;;31.27;;10.59;;;;;
REA;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;SITOT;8;;2920;771;;;2411;;;;;;;;;;;;;;;
REA;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;SURVADU;8;;2920;989;;;2145;;;;;20;0.5;;6.8;;5.29;;;;;
REA;2023;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;USIC;8;;2920;771;;;2411;;;;;10;0.87;;8.08;;7.55;;;;;
REA;2023;140018730;POLYCLINIQUE DE LISIEUX;140000415;SURVADU;4;;1460;107;;;232;;;;;;;;1;;;;;;;
REA;2023;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;REAADU;8;;2920;341;342;17;2053;2;36;43;4.85;;;;17.74;;12.04;;;;0.7;
REA;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;SURVADU;5;;1825;308;;;1307;;;;0.5;;;;4.34;;4.33;;;;;
REA;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;SURVADU;6;0;2190;58;;;352;;;;;2;;;1;;1;;;;;
REA;2023;150000032;CH DE SAINT-FLOUR;150780088;SURVADU;4;0;1460;223;;;999;;;;0.81;0;0;;6.25;;5.66;;;;2.5;
REA;2023;150000040;CH HENRI MONDOR;150780096;REAADU;8;;2918;372;382;24;2117;13;38;70;4.31;;0.27;;20.74;;13.79;;;;1.98;
REA;2023;150000040;CH HENRI MONDOR;150780096;SITOT;7;;2555;648;;;1437;;;;;;;;;;;;;;;
REA;2023;150000040;CH HENRI MONDOR;150780096;SURVADU;5;;1820;400;;;1245;;;;1;;0.07;;4.88;;6.32;;;;0.08;
REA;2023;150000040;CH HENRI MONDOR;150780096;USIC;7;;2555;648;;;1437;;;;1;;;;5.77;;3.33;;;;0.68;
REA;2023;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;AUTSI;2;;730;84;;;473;;;;;1;15.16;;;;7.01;;;;2.07;
REA;2023;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;REAADU;7;;2555;124;126;2;2535;25;39;34;;1;;;;;;;;;;
REA;2023;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;SITOT;2;;730;84;;;473;;;;;;;;;;;;;;;
REA;2023;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;SURVADU;12;;4380;288;;;3866;;;;;1;8.58;;;;10.65;;;;2.78;
REA;2023;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;SURVADU;8;;2920;194;;;557;;;;;2;;;2.35;;2.35;;;1;;
REA;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;REAADU;12;;4380;444;453;23;2812;23;45;13;5.08;;;;33.05;;21.81;;;;3.05;
REA;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SITOT;18;0;6570;1559;;;5536;;;;;;;;;;;;;;;
REA;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SIUNV;4;0;1460;456;;;1445;;;;1.3;;;;5.1;;5.25;;;;1.58;
REA;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SURVADU;6;6;1962;319;;;1497;;;;1.1;;;;2.68;;3.1;;;;2.2;
REA;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;SURVENF;4;0;1460;596;;;1682;;;;1.22;;1.59;;3.4;;1.23;;;;0.49;
REA;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;USIC;14;0;5110;1103;;;4091;;;;1.5;;;;16.21;;8.99;;;;2.2;
REA;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;SURVADU;4;;1460;720;;;1120;;;;0.6;;5;;;;4.9;;;;1.23;
REA;2023;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;SURVADU;3;;1095;174;;;258;;;;0.24;;;;1.47;;1.78;;0;;0.77;
REA;2023;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;SURVADU;3;;1095;757;;;1035;;;;1.29;;0.5;;0.6;;1.09;;;;0.2;
REA;2023;160013207;CENTRE CLINICAL SA;160001632;SURVADU;4;;1460;383;;;1348;;;;;;;;4.84;;4.75;;;;;
REA;2023;160015368;HOPITAUX DU GRAND COGNAC;160014411;SURVADU;6;;2190;239;;;1652;;;;3.44;;;;6.65;;5.9;;;;0.66;
REA;2023;170000038;CENTRE HOSPITALIER JONZAC;170780050;SURVADU;0;;0;1;;;2;;;;0;;;;;;;;;;;
REA;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;REAADU;16;;5840;515;524;13;4194;24;43;36;6.71;;;;34.94;;24.46;;;;3.59;
REA;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;SITOT;20;;7300;2040;;;5691;;;;;;;;;;;;;;;
REA;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;SIUNV;8;;2920;786;;;2401;;;;2.52;;;;10.42;;9.71;;;;2.78;
REA;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;SURVADU;6;;2190;458;;;1596;;;;1.85;;;;10.54;;7.34;;;;0.44;
REA;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;USIC;12;;4380;1254;;;3290;;;;0.68;;;;15.93;;7.75;;;;2.91;
REA;2023;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;SURVADU;6;;630;94;;;517;;;;0.3;;;;4;;1;;0.03;;1.9;
REA;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;REAADU;10;;3652;465;472;23;3513;40;47;48;6.81;;0.6;;35.62;;23.9;;1.42;;3.4;
REA;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;SITOT;13;;4647;1556;;;4362;;;;;;;;;;;;;;;
REA;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;SIUNV;5;;1967;495;;;1827;;;;0.4;;;;9.15;;13.76;;;;1.66;
REA;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;SURVADU;6;;2010;372;;;1744;;;;0.47;;;;5.92;;4.78;;0.26;;0.45;
REA;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;USIC;8;;2680;1061;;;2535;;;;0.11;;;;13.05;;8.32;;0.54;;1.66;
REA;2023;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;SURVADU;6;;2190;241;;;1944;;;;1.6;;;;6.43;;6.38;;;;0.28;
REA;2023;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;SURVADU;8;;2920;758;;;2701;;;;3.8;;;;13.52;;3.94;;0.13;;0.03;
REA;2023;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;SURVADU;8;;2920;621;;;2343;;;;;;;;3.34;;4.21;;;;;
REA;2023;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;SURVADU;6;;2190;458;;;1509;;;;;16;;;14.93;0;0.98;0;;;;
REA;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;REAADU;12;;4380;384;397;20;3116;20;44;51;4.7;;0.81;;25.91;;15.88;;0.23;;3.4;
REA;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;SITOT;16;;5840;1548;;;4142;;;;;;;;;;;;;;;
REA;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;SIUNV;4;;1460;346;;;871;;;;0.9;;;;4.54;;4.93;;0.98;;0.91;
REA;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;SURVADU;14;6;5110;1059;;;3952;;;;3.7;;0.25;;19.49;;12.12;;0.2;;2.02;
REA;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;SURVENF;4;;1460;311;;;880;;;;0.9;;2.85;;3.58;;1.44;;;;4.24;
REA;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;USIC;12;;4380;1202;;;3271;;;;1.4;;0.99;;16.51;;16.3;;0.02;;0.11;
REA;2023;180000200;CH DE VIERZON;180000051;SURVADU;5;;1825;328;;;1361;;;;0.2;;0.35;;5.65;;6.69;;;;2.49;
REA;2023;180000358;CLINIQUE DES GRAINETIERES;180000739;SURVADU;2;;676;27;;;221;;;;0.01;;;;;;;;;;;
REA;2023;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;SURVADU;12;;4380;731;;;3414;;;;;1;;;4.8;;4.8;;;;1;
REA;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;REAADU;15;;5471;515;526;25;3641;11;47;43;3.2;;0;;35.02;;21.67;;;;2.4;
REA;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SITOT;13;0;4743;1291;;;3600;;;;;;;;;;;;;;;
REA;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SIUNV;4;0;1460;306;;;1340;;;;1.13;;;;3.8;;3.2;;;;0.96;
REA;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SURVADU;12;12;4367;608;;;2296;;;;2.9;;;;9.22;;9.28;;;;1;
REA;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;USIC;9;0;3283;985;;;2260;;;;1.35;;;;12.37;;8.86;;;;0.3;
REA;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;AUTSI;4;;1460;173;;;1346;;;;1.93;;;;9.93;;7.95;;;;0.55;
REA;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;SITOT;10;;3650;612;;;3039;;;;;;;;;;;;;;;
REA;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;USIC;6;;2190;439;;;1693;;;;0.32;;;;6.39;;6.16;;;;0.54;
REA;2023;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SURVADU;10;;3650;991;;;2751;;;;1.25;;;;4.33;;2;;;;;
REA;2023;190000224;CLINIQUE LES CEDRES BRIVE;190000901;SURVADU;9;;3285;265;;;1872;;;;;;;;3.5;;3.5;;;;;
REA;2023;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;SITOT;8;;2920;752;;;2309;;;;;;;;;;;;;;;
REA;2023;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;SURVADU;24;;8760;1085;;;2570;;;;;18;;;9.86;;2;;;;;
REA;2023;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;USIC;8;;2920;752;;;2309;;;;;9;;;7.89;;6.67;;;;;
REA;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;AUTSI;6;;2190;20;;;39;;;;;;;;4.82;;2.02;;;;;
REA;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;SITOT;6;;2190;20;;;39;;;;;;;;;;;;;;;
REA;2023;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;SURVADU;4;;1460;810;;;1674;;;;;;;;3.21;;1.34;;;;;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;AUTSI;43;;15695;1264;;;13875;;;;5.72;;0.25;;63.29;;31.68;;0;;17.87;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;REAADU;63;;22995;3267;3463;177;16425;23;40;284;14.45;;0;;144.79;;84.29;;0;;26.96;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;REAENF;6;;2196;367;377;75;1670;28;;;2.41;;9.14;;10.15;;6.23;;2.2;;2.64;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SITOT;76;;26285;3967;;;23065;;;;;;;;;;;;;;;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SIUNV;15;;4020;847;;;3543;;;;1.3;;0.92;;14.56;;4.09;;;;3.68;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SURVADU;48;;17520;4793;;;23319;;;;6.3;;0.32;;47.42;;25.89;;0;;16.06;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SURVENF;10;4;3660;1067;;;5963;;;;0.3;;3.08;;3.24;;5.93;;;;;
REA;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;USIC;18;;6570;1856;;;5647;;;;0.7;;;;27.35;;10.1;;0.4;;3;
REA;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;AUTSI;6;;2190;400;;;1596;;;;1;;0.21;;12.59;;5.8;;;;2.96;
REA;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SITOT;6;;2190;400;;;1596;;;;;;;;;;;;;;;
REA;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SURVADU;2;;730;455;;;364;;;;0.2;;;;;;;;;;;
REA;2023;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SURVADU;3;;1095;327;;;2011;;;;0.3;;;;4.38;;4.62;;;;2.04;
REA;2023;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;AUTSI;6;;2190;300;;;911;;;;0.72;;;;5.8;;5.2;;;;1.14;
REA;2023;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;SITOT;12;;4380;669;;;2578;;;;;;;;;;;;;;;
REA;2023;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;USIC;6;;2190;369;;;1667;;;;1.35;;;;5.38;;6.08;;;;;
REA;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;SURVADU;10;0;3650;2275;;;2031;;;;4.9;0;8.35;0;2;0;1;0;1;0;1;0
REA;2023;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;REAADU;14;;5110;638;678;73;4376;18;44;33;7.78;;0.47;;38.92;;27.97;;;;1.45;
REA;2023;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SITOT;16;0;5840;1565;;;4606;;;;;;;;;;;;;;;
REA;2023;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SIUNV;6;0;2190;544;;;1558;;;;2;;0.02;;3.56;;3.47;;;;0.45;
REA;2023;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SURVADU;7;7;2555;411;;;1847;;;;0.67;;0.11;;9.66;;6.8;;;;0.65;
REA;2023;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;USIC;10;0;3650;1021;;;3048;;;;3;;0.1;;17.62;;13.52;;;;0.45;
REA;2023;220000095;CTRE HOSPITALIER DINAN;220000046;SURVADU;4;;1460;284;;;866;;;;1.75;;0.25;;3;;6.17;;;;;
REA;2023;220000111;POLYCLINIQUE DU TREGOR;220000376;SURVADU;4;;1460;173;;;562;;;;;4;;;3.5;;2.14;;;1;;
REA;2023;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SURVADU;10;;3552;660;;;2347;;;;1.3;;;;5.69;;7.1;;;;0.1;
REA;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;SURVADU;8;;2920;539;;;1914;;;;3.65;;;;12.8;;6.87;;;;0.93;
REA;2023;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;SURVADU;6;0;2190;212;;;775;;;;0;6;0.01;1;2;2;2;2;0;2;0;0
REA;2023;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;SURVADU;12;;4380;622;;;2978;;;;0.9;2;0;0;13.2;0;4.8;0;0;0;1;0
REA;2023;230000820;CENTRE HOSPITALIER GUERET;230780041;REAADU;8;;2920;249;251;8;2245;12;45;54;5.17;;1;;18.57;;12.46;;;;1.77;
